osmid,oneway,highway,reversed,length,lanes,geometry,name
153341694,False,unclassified,False,7.87,,"LINESTRING (108.7152416 34.3332594, 108.7152205 34.333328)",
153341682,False,tertiary,False,12.634,,"LINESTRING (108.7125695 34.3327541, 108.712545 34.3328659)",
291269943,True,secondary,False,251.709,3,"LINESTRING (108.7125695 34.3327541, 108.7152416 34.3332594)",
153341682,False,tertiary,False,132.503,,"LINESTRING (108.7120665 34.3346144, 108.7118227 34.3357889)",
153341682,False,tertiary,True,199.35299999999998,,"LINESTRING (108.7120665 34.3346144, 108.7120878 34.3345217, 108.7125258 34.33296, 108.712545 34.3328659)",
153341705,False,unclassified,False,277.57099999999997,,"LINESTRING (108.7120665 34.3346144, 108.7129437 34.3348075, 108.7148665 34.3352651, 108.714976 34.3352916)",安定路
153341694,False,unclassified,True,7.87,,"LINESTRING (108.7152205 34.333328, 108.7152416 34.3332594)",
763442608,True,secondary,False,250.985,3,"LINESTRING (108.7152205 34.333328, 108.712545 34.3328659)",
153341694,False,unclassified,False,213.282,,"LINESTRING (108.7152205 34.333328, 108.7150811 34.3351974, 108.7151055 34.3352378)",
153341678,False,unclassified,True,292.216,,"LINESTRING (108.7149727 34.3354212, 108.7149523 34.3354191, 108.7128537 34.3356886, 108.7118227 34.3357889)",
153341712,False,unclassified,False,12.793000000000001,,"LINESTRING (108.7149727 34.3354212, 108.7149961 34.3354455, 108.7150383 34.335469, 108.7150876 34.3354792)",
153341712,False,unclassified,True,15.120000000000001,,"LINESTRING (108.7149727 34.3354212, 108.7149543 34.335382, 108.7149532 34.3353401, 108.714976 34.3352916)",
153341694,False,unclassified,True,213.282,,"LINESTRING (108.7151055 34.3352378, 108.7150811 34.3351974, 108.7152205 34.333328)",
153341712,False,unclassified,False,13.851999999999999,,"LINESTRING (108.7151055 34.3352378, 108.7150567 34.3352426, 108.7150111 34.3352612, 108.714976 34.3352916)",
153341712,False,unclassified,True,23.311,,"LINESTRING (108.7151055 34.3352378, 108.7151551 34.3352473, 108.7151977 34.3352701, 108.7152282 34.3353034, 108.7152432 34.3353435, 108.7152407 34.3353854)",
153341705,False,unclassified,True,277.571,,"LINESTRING (108.714976 34.3352916, 108.7148665 34.3352651, 108.7129437 34.3348075, 108.7120665 34.3346144)",安定路
153341712,False,unclassified,False,15.120000000000001,,"LINESTRING (108.714976 34.3352916, 108.7149532 34.3353401, 108.7149543 34.335382, 108.7149727 34.3354212)",
153341712,False,unclassified,True,13.852,,"LINESTRING (108.714976 34.3352916, 108.7150111 34.3352612, 108.7150567 34.3352426, 108.7151055 34.3352378)",
153341680,False,unclassified,False,122.423,,"LINESTRING (108.7152407 34.3353854, 108.7153355 34.3354017, 108.7160763 34.3353621, 108.7165694 34.3353358)",中山街
153341712,False,unclassified,False,23.311000000000003,,"LINESTRING (108.7152407 34.3353854, 108.7152432 34.3353435, 108.7152282 34.3353034, 108.7151977 34.3352701, 108.7151551 34.3352473, 108.7151055 34.3352378)",
153341712,False,unclassified,True,18.933,,"LINESTRING (108.7152407 34.3353854, 108.7152068 34.3354394, 108.7151668 34.3354653, 108.7151382 34.3354748, 108.7150876 34.3354792)",
153341712,False,unclassified,False,18.933,,"LINESTRING (108.7150876 34.3354792, 108.7151382 34.3354748, 108.7151668 34.3354653, 108.7152068 34.3354394, 108.7152407 34.3353854)",
153341712,False,unclassified,True,12.793000000000001,,"LINESTRING (108.7150876 34.3354792, 108.7150383 34.335469, 108.7149961 34.3354455, 108.7149727 34.3354212)",
153341682,False,tertiary,True,132.503,,"LINESTRING (108.7118227 34.3357889, 108.7120665 34.3346144)",
153341678,False,unclassified,False,292.21599999999995,,"LINESTRING (108.7118227 34.3357889, 108.7128537 34.3356886, 108.7149523 34.3354191, 108.7149727 34.3354212)",
153341680,False,unclassified,False,149.584,,"LINESTRING (108.7165694 34.3353358, 108.7169201 34.3353171, 108.7176882 34.3352948, 108.7181973 34.3352925)",中山街
153341680,False,unclassified,True,122.42300000000002,,"LINESTRING (108.7165694 34.3353358, 108.7160763 34.3353621, 108.7153355 34.3354017, 108.7152407 34.3353854)",中山街
153341680,False,unclassified,True,149.584,,"LINESTRING (108.7181973 34.3352925, 108.7176882 34.3352948, 108.7169201 34.3353171, 108.7165694 34.3353358)",中山街
153341682,False,tertiary,True,12.634,,"LINESTRING (108.712545 34.3328659, 108.7125695 34.3327541)",
153341682,False,tertiary,False,199.35299999999998,,"LINESTRING (108.712545 34.3328659, 108.7125258 34.33296, 108.7120878 34.3345217, 108.7120665 34.3346144)",
