osmid,oneway,highway,reversed,length,name,geometry
1126974220,True,secondary,False,98.474,,"LINESTRING (117.2426754 36.1598691, 117.2437716 36.1598379)"
1126974221,False,tertiary,False,10.865,,"LINESTRING (117.2426754 36.1598691, 117.2426738 36.1599668)"
1126974221,False,tertiary,True,10.865,,"LINESTRING (117.2426738 36.1599668, 117.2426754 36.1598691)"
1137260401,False,tertiary,False,260.65,邱家店北路,"LINESTRING (117.2426738 36.1599668, 117.2428296 36.1623075)"
375649751,False,residential,False,10.939,吴家庄路,"LINESTRING (117.2463524 36.1598536, 117.2463631 36.1597556)"
1126974235,True,secondary,False,38.153,邱家店路,"LINESTRING (117.2463524 36.1598536, 117.2459278 36.1598681)"
375649751,False,residential,True,10.939,吴家庄路,"LINESTRING (117.2463631 36.1597556, 117.2463524 36.1598536)"
375649751,False,residential,False,344.055,吴家庄路,"LINESTRING (117.2463631 36.1597556, 117.2461002 36.1584308, 117.2460466 36.1578656, 117.2459715 36.157361, 117.2458883 36.1572462, 117.2458325 36.1567037)"
375649751,False,residential,True,26.7,吴家庄路,"LINESTRING (117.2458079 36.1564644, 117.2458325 36.1567037)"
375649751,False,residential,False,169.59,吴家庄路,"LINESTRING (117.2458079 36.1564644, 117.2468673 36.1564471, 117.247495 36.1564276, 117.2476961 36.1564233)"
375649751,False,residential,True,169.59,吴家庄路,"LINESTRING (117.2476961 36.1564233, 117.247495 36.1564276, 117.2468673 36.1564471, 117.2458079 36.1564644)"
375649755,False,residential,False,202.159,,"LINESTRING (117.2476961 36.1564233, 117.2476577 36.1555224, 117.2465235 36.1555618)"
375649755,False,residential,True,192.294,,"LINESTRING (117.2476961 36.1564233, 117.2477797 36.1573967, 117.2474748 36.1574262, 117.2474585 36.1579317)"
375649753,False,residential,False,28.203,,"LINESTRING (117.2447323 36.1565597, 117.2447189 36.1568131)"
375649752,False,residential,False,78.939,,"LINESTRING (117.2447323 36.1565597, 117.244279 36.1565749, 117.2438606 36.1566377)"
375649752,False,residential,False,31.794,,"LINESTRING (117.2438606 36.1566377, 117.2438552 36.1569236)"
375649752,False,residential,True,78.939,,"LINESTRING (117.2438606 36.1566377, 117.244279 36.1565749, 117.2447323 36.1565597)"
375649752,False,residential,False,78.51,,"LINESTRING (117.2438552 36.1569236, 117.2447189 36.1568131)"
375649752,False,residential,True,31.794,,"LINESTRING (117.2438552 36.1569236, 117.2438606 36.1566377)"
375649757,False,residential,False,356.25100000000003,,"LINESTRING (117.2438552 36.1569236, 117.2434459 36.1570028, 117.2436614 36.1583782, 117.2437427 36.1589362, 117.2436817 36.1591003, 117.2437264 36.1592611, 117.2437834 36.1596681, 117.2437716 36.1598379)"
375649752,False,residential,False,100.716,,"LINESTRING (117.2447189 36.1568131, 117.2458325 36.1567037)"
375649752,False,residential,True,78.51,,"LINESTRING (117.2447189 36.1568131, 117.2438552 36.1569236)"
375649753,False,residential,True,28.203,,"LINESTRING (117.2447189 36.1568131, 117.2447323 36.1565597)"
375649756,False,residential,False,214.908,,"LINESTRING (117.2447189 36.1568131, 117.2448932 36.1578792, 117.2448688 36.1579153, 117.244942 36.1587294)"
375649751,False,residential,False,26.7,吴家庄路,"LINESTRING (117.2458325 36.1567037, 117.2458079 36.1564644)"
375649752,False,residential,True,100.716,,"LINESTRING (117.2458325 36.1567037, 117.2447189 36.1568131)"
375649751,False,residential,True,344.055,吴家庄路,"LINESTRING (117.2458325 36.1567037, 117.2458883 36.1572462, 117.2459715 36.157361, 117.2460466 36.1578656, 117.2461002 36.1584308, 117.2463631 36.1597556)"
375649755,False,residential,False,192.29399999999998,,"LINESTRING (117.2474585 36.1579317, 117.2474748 36.1574262, 117.2477797 36.1573967, 117.2476961 36.1564233)"
375649755,False,residential,True,202.159,,"LINESTRING (117.2465235 36.1555618, 117.2476577 36.1555224, 117.2476961 36.1564233)"
375649756,False,residential,True,214.90800000000002,,"LINESTRING (117.244942 36.1587294, 117.2448688 36.1579153, 117.2448932 36.1578792, 117.2447189 36.1568131)"
375649757,False,residential,False,10.585,,"LINESTRING (117.2437716 36.1598379, 117.243795 36.1599312)"
1126974220,True,secondary,False,47.323,,"LINESTRING (117.2437716 36.1598379, 117.2442976 36.1598101)"
375649757,False,residential,True,356.25100000000003,,"LINESTRING (117.2437716 36.1598379, 117.2437834 36.1596681, 117.2437264 36.1592611, 117.2436817 36.1591003, 117.2437427 36.1589362, 117.2436614 36.1583782, 117.2434459 36.1570028, 117.2438552 36.1569236)"
