osmid,highway,oneway,reversed,length,bridge,name,geometry,ref
"[197464776, 197464764, 197464772]",secondary,False,True,203.606,yes,"['延河大桥', '大桥街']","LINESTRING (109.487 36.5986079, 109.4866348 36.5982475, 109.4857545 36.5974985, 109.4854739 36.5972483)",
406726606,primary,False,False,238.17700000000002,,东大街,"LINESTRING (109.487 36.5986079, 109.4884621 36.5991706, 109.4894059 36.5995338)",
1223796550,primary,False,True,354.873,,圣地路,"LINESTRING (109.487 36.5986079, 109.487214 36.5980835, 109.487682 36.5977538, 109.4882879 36.5975788, 109.4892299 36.5976322, 109.4902322 36.5979485)",G210;S303
197464771,residential,False,False,191.09199999999998,,,"LINESTRING (109.4894059 36.5995338, 109.489747 36.5988665, 109.4902322 36.5979485)",
406726606,primary,False,True,238.17700000000002,,东大街,"LINESTRING (109.4894059 36.5995338, 109.4884621 36.5991706, 109.487 36.5986079)",
197464771,residential,False,True,191.09199999999998,,,"LINESTRING (109.4902322 36.5979485, 109.489747 36.5988665, 109.4894059 36.5995338)",
1223796550,primary,False,False,354.87300000000005,,圣地路,"LINESTRING (109.4902322 36.5979485, 109.4892299 36.5976322, 109.4882879 36.5975788, 109.487682 36.5977538, 109.487214 36.5980835, 109.487 36.5986079)",G210;S303
197464764,secondary,False,True,146.561,,大桥街,"LINESTRING (109.4854739 36.5972483, 109.4843119 36.5963172)",
"[197464776, 197464772, 197464764]",secondary,False,False,203.606,yes,"['延河大桥', '大桥街']","LINESTRING (109.4854739 36.5972483, 109.4857545 36.5974985, 109.4866348 36.5982475, 109.487 36.5986079)",
294916933,tertiary,False,True,273.496,,南河路,"LINESTRING (109.4854739 36.5972483, 109.485733 36.5969638, 109.4863241 36.5964418, 109.486856 36.595768, 109.4869624 36.5951701)",
294908342,secondary,False,False,184.956,,南关街,"LINESTRING (109.4861231 36.5948379, 109.4857247 36.5932056)",
361734431,residential,False,False,230.656,,二道街,"LINESTRING (109.4861231 36.5948379, 109.4843119 36.5963172)",
294908342,secondary,False,True,87.265,,南关街,"LINESTRING (109.4861231 36.5948379, 109.4864305 36.5950657, 109.4866314 36.5951511, 109.4869624 36.5951701)",
"[294916929, 294916914, 197464773]",secondary,False,True,99.737,yes,"['宝塔山路', '宝塔桥']","LINESTRING (109.4880311 36.594962, 109.4878726 36.5949423, 109.4870925 36.5951131, 109.4869624 36.5951701)",
"[294916929, 294916914, 197464773]",secondary,False,False,99.737,yes,"['宝塔山路', '宝塔桥']","LINESTRING (109.4869624 36.5951701, 109.4870925 36.5951131, 109.4878726 36.5949423, 109.4880311 36.594962)",
294908342,secondary,False,False,87.26499999999999,,南关街,"LINESTRING (109.4869624 36.5951701, 109.4866314 36.5951511, 109.4864305 36.5950657, 109.4861231 36.5948379)",
294916933,tertiary,False,False,273.49600000000004,,南河路,"LINESTRING (109.4869624 36.5951701, 109.486856 36.595768, 109.4863241 36.5964418, 109.485733 36.5969638, 109.4854739 36.5972483)",
294908342,secondary,False,True,184.956,,南关街,"LINESTRING (109.4857247 36.5932056, 109.4861231 36.5948379)",
1208698870,secondary,False,False,347.824,,中心街,"LINESTRING (109.4857247 36.5932056, 109.4856374 36.5935378, 109.485537 36.593746, 109.4832294 36.5955203)",
197464764,secondary,False,False,131.115,,大桥街,"LINESTRING (109.4832294 36.5955203, 109.4843119 36.5963172)",
1208698870,secondary,False,True,347.824,,中心街,"LINESTRING (109.4832294 36.5955203, 109.485537 36.593746, 109.4856374 36.5935378, 109.4857247 36.5932056)",
197464764,secondary,False,False,146.561,,大桥街,"LINESTRING (109.4843119 36.5963172, 109.4854739 36.5972483)",
197464764,secondary,False,True,131.115,,大桥街,"LINESTRING (109.4843119 36.5963172, 109.4832294 36.5955203)",
361734431,residential,False,True,230.656,,二道街,"LINESTRING (109.4843119 36.5963172, 109.4861231 36.5948379)",
