osmid,highway,oneway,reversed,length,geometry,ref,bridge
528994739,unclassified,False,False,212.051,"LINESTRING (103.7840893 29.9897879, 103.7824745 29.9910843)",,
256349906,unclassified,False,False,679.872,"LINESTRING (103.7840893 29.9897879, 103.7822265 29.9871552, 103.7814323 29.9859741, 103.7811952 29.985547, 103.7808734 29.9853425, 103.7807554 29.9853239, 103.7805451 29.9852924, 103.7802897 29.985205, 103.7801309 29.9851325, 103.7800124 29.9850124)",,
737131720,secondary,False,True,45.808,"LINESTRING (103.7750005 29.9887761, 103.7745299 29.9888359)",,
790418508,primary,False,False,50.344,"LINESTRING (103.7750005 29.9887761, 103.7746835 29.9884161)",S103,
"[1074009753, 528994739, 790418508, 790418509]","['primary', 'unclassified']",False,True,1162.4630000000002,"LINESTRING (103.7750005 29.9887761, 103.7761897 29.9901264, 103.7764801 29.990476, 103.7765992 29.9906194, 103.7774402 29.9916317, 103.7783636 29.9930145, 103.7788772 29.9939722, 103.7824745 29.9910843)","['S428', 'S103']",yes
737131720,secondary,False,False,45.808,"LINESTRING (103.7745299 29.9888359, 103.7750005 29.9887761)",,
790418507,secondary,False,False,51.898,"LINESTRING (103.7745299 29.9888359, 103.7746721 29.9886907, 103.7746936 29.9885745, 103.7746835 29.9884161)",,
790418508,primary,False,True,50.344,"LINESTRING (103.7746835 29.9884161, 103.7750005 29.9887761)",S103,
790418507,secondary,False,True,51.897999999999996,"LINESTRING (103.7746835 29.9884161, 103.7746936 29.9885745, 103.7746721 29.9886907, 103.7745299 29.9888359)",,
528994739,unclassified,False,True,212.051,"LINESTRING (103.7824745 29.9910843, 103.7840893 29.9897879)",,
"[1074009753, 528994739, 790418508, 790418509]","['unclassified', 'primary']",False,False,1162.4630000000002,"LINESTRING (103.7824745 29.9910843, 103.7788772 29.9939722, 103.7783636 29.9930145, 103.7774402 29.9916317, 103.7765992 29.9906194, 103.7764801 29.990476, 103.7761897 29.9901264, 103.7750005 29.9887761)","['S428', 'S103']",yes
256349906,unclassified,False,True,679.8720000000001,"LINESTRING (103.7800124 29.9850124, 103.7801309 29.9851325, 103.7802897 29.985205, 103.7805451 29.9852924, 103.7807554 29.9853239, 103.7808734 29.9853425, 103.7811952 29.985547, 103.7814323 29.9859741, 103.7822265 29.9871552, 103.7840893 29.9897879)",,
1049084276,unclassified,False,False,360.787,"LINESTRING (103.7800124 29.9850124, 103.7817937 29.9847443, 103.7826555 29.9846392, 103.7827465 29.9846129, 103.7827708 29.9845367, 103.7827981 29.9837744)",,
1049084276,unclassified,False,True,600.947,"LINESTRING (103.7800124 29.9850124, 103.7770203 29.9855513, 103.7761888 29.9856827, 103.7738696 29.9859408)",,
1049084276,unclassified,False,True,360.78700000000003,"LINESTRING (103.7827981 29.9837744, 103.7827708 29.9845367, 103.7827465 29.9846129, 103.7826555 29.9846392, 103.7817937 29.9847443, 103.7800124 29.9850124)",,
1049084276,unclassified,False,False,600.9469999999999,"LINESTRING (103.7738696 29.9859408, 103.7761888 29.9856827, 103.7770203 29.9855513, 103.7800124 29.9850124)",,
