osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,tunnel
459057751,True,3,人民中路一段,primary,False,195.14300000000003,"LINESTRING (104.062719 30.6639631, 104.0622834 30.6634001, 104.0620893 30.6631358, 104.0620173 30.6630377, 104.0618042 30.6626819, 104.0617482 30.6625694, 104.0617127 30.6624457)",,
135982972,True,,人民南路一段,tertiary,False,117.282,"LINESTRING (104.0632934 30.658031, 104.0633195 30.6569765)",,
239427245,False,,,residential,False,315.075,"LINESTRING (104.0632934 30.658031, 104.0625608 30.6580308, 104.060931 30.6579852, 104.0609168 30.6587857)",,
277941095,False,,金家坝街,tertiary,True,89.562,"LINESTRING (104.0600959 30.6623932, 104.0591597 30.6623783)",,
100285953,False,,西华门街,tertiary,False,171.898,"LINESTRING (104.0600959 30.6623932, 104.0601309 30.6609169, 104.0601325 30.6608476)",,
239424750,False,,,residential,True,52.988,"LINESTRING (104.0638042 30.6640502, 104.0636198 30.6639781, 104.0632687 30.6639649)",,
28620975,True,4,顺城大街,primary,False,96.664,"LINESTRING (104.0674967 30.6562044, 104.0680367 30.6569392)",,
1156486651,False,,,primary,False,96.664,"LINESTRING (104.0674967 30.6562044, 104.0680367 30.6569392)",,yes
277941095,False,,金家坝街,tertiary,False,63.579,"LINESTRING (104.0583104 30.6623647, 104.058975 30.6623753)",,
954864892,True,3,东城根上街,primary,False,120.429,"LINESTRING (104.0583104 30.6623647, 104.0582789 30.663079, 104.0581951 30.6634401)",,
28620975,True,4,顺城大街,primary,False,184.517,"LINESTRING (104.0685834 30.6609819, 104.0684338 30.6626363)",,
895111455,True,3,蜀都大道人民东路,primary,False,17.952,"LINESTRING (104.0685834 30.6609819, 104.0683961 30.6609716)",,
28620975,True,4,顺城大街,primary,False,20.187,"LINESTRING (104.0685982 30.6608008, 104.0685834 30.6609819)",,
135982310,True,3,东城根南街,primary,False,15.475,"LINESTRING (104.0583646 30.6606004, 104.0583546 30.6607393)",,
895111450,True,3,蜀都大道人民西路,primary,False,52.071,"LINESTRING (104.0583646 30.6606004, 104.0585134 30.6606083, 104.0585493 30.6606102, 104.0589085 30.6606188)",,
114412858,False,,古卧龙桥街,unclassified,True,17.483,"LINESTRING (104.0680367 30.6569392, 104.0678698 30.6570033)",,
1156486651,False,,,primary,True,96.664,"LINESTRING (104.0680367 30.6569392, 104.0674967 30.6562044)",,yes
459085966,True,2,文翁路,secondary,False,36.507,"LINESTRING (104.058283 30.6565707, 104.0584011 30.6568829)",,
100287339,True,3,金盾路,primary,False,231.58899999999997,"LINESTRING (104.058283 30.6565707, 104.0584998 30.6563721, 104.0587014 30.6562208, 104.0595559 30.6556647, 104.0596821 30.6556011, 104.0599227 30.6555003, 104.0600581 30.655455, 104.0602524 30.6553956)",,
463261677,False,,忠孝巷,residential,False,98.368,"LINESTRING (104.060512 30.6563651, 104.0604822 30.6562064, 104.0604071 30.6559987, 104.0602944 30.6558095, 104.0601001 30.6555679)",,
463261677,False,,忠孝巷,residential,True,64.691,"LINESTRING (104.060512 30.6563651, 104.0605358 30.6564925, 104.0605627 30.6567832, 104.0605598 30.6569443)",,
100324343,False,,陕西街,tertiary,False,264.001,"LINESTRING (104.0605598 30.6569443, 104.0633195 30.6569765)",,
100324343,False,,陕西街,tertiary,True,206.601,"LINESTRING (104.0605598 30.6569443, 104.0584011 30.6568829)",,
463261677,False,,忠孝巷,residential,False,64.691,"LINESTRING (104.0605598 30.6569443, 104.0605627 30.6567832, 104.0605358 30.6564925, 104.060512 30.6563651)",,
672331734,True,2,西御街,secondary,False,106.18100000000001,"LINESTRING (104.0617632 30.6591133, 104.0617476 30.6590416, 104.0617209 30.6589945, 104.0616682 30.6589372, 104.0615878 30.6588854, 104.0615006 30.6588755, 104.0614621 30.6588711, 104.06081 30.6588619)",40,
834174724,True,3,人民中路一段,primary,False,50.266000000000005,"LINESTRING (104.0617632 30.6591133, 104.0618365 30.6589955, 104.0619029 30.6589203, 104.0619772 30.6588716, 104.0621263 30.6588069)",,
538608176,True,2,蜀都大道人民西路,primary,False,178.872,"LINESTRING (104.0589085 30.6606188, 104.0594989 30.6606049, 104.0607783 30.6606134)",,
465126584,True,3,蜀都大道人民西路,primary,False,52.479,"LINESTRING (104.0589031 30.6607504, 104.058511 30.6607425, 104.0583546 30.6607393)",,
672331734,True,2,西御街,secondary,False,229.335,"LINESTRING (104.06081 30.6588619, 104.0584126 30.6588357)",40,
554919266,False,,小河街,unclassified,False,194.78799999999998,"LINESTRING (104.06081 30.6588619, 104.0607892 30.6595853, 104.0607797 30.6604796, 104.0607783 30.6606134)",,
538608176,True,2,蜀都大道人民西路,primary,False,87.606,"LINESTRING (104.0607783 30.6606134, 104.0615039 30.6606317, 104.0616938 30.6606365)",,
554919266,False,,小河街,unclassified,True,194.788,"LINESTRING (104.0607783 30.6606134, 104.0607797 30.6604796, 104.0607892 30.6595853, 104.06081 30.6588619)",,
114412858,False,,古卧龙桥街,unclassified,False,17.483,"LINESTRING (104.0678698 30.6570033, 104.0680367 30.6569392)",,
576634349,False,,梨花街,tertiary,True,133.561,"LINESTRING (104.0678698 30.6570033, 104.0664746 30.6570509)",,
576653470,True,4,顺城大街,primary,False,142.09199999999998,"LINESTRING (104.0684027 30.6581961, 104.0681535 30.657645, 104.0678698 30.6570033)",,
576653470,True,4,顺城大街,primary,False,15.16,"LINESTRING (104.068454 30.6583251, 104.0684027 30.6581961)",,
25373389,True,4,人民中路一段,primary,False,123.462,"LINESTRING (104.0650124 30.65959, 104.064999 30.6600335, 104.0649806 30.6605852, 104.0649772 30.6606999)",,
576634348,False,,,unclassified,False,191.051,"LINESTRING (104.0650124 30.65959, 104.065159 30.6595916, 104.0670096 30.6596124)",,
73704358,False,,,residential,False,127.676,"LINESTRING (104.0670096 30.6596124, 104.0669861 30.6606579, 104.0669838 30.6607604)",,
73704358,False,,,residential,True,78.241,"LINESTRING (104.0670096 30.6596124, 104.0670283 30.6589922, 104.0670308 30.658909)",,
576634348,False,,,unclassified,True,191.051,"LINESTRING (104.0670096 30.6596124, 104.065159 30.6595916, 104.0650124 30.65959)",,
135982973,True,2,人民南路一段,tertiary,False,92.513,"LINESTRING (104.0636453 30.6570691, 104.063631 30.657901)",,
576634349,False,,梨花街,tertiary,False,104.337,"LINESTRING (104.0636453 30.6570691, 104.0647358 30.6570901)",,
576634349,False,,梨花街,tertiary,False,47.155,"LINESTRING (104.0659817 30.6570583, 104.0664746 30.6570509)",,
576634349,False,,梨花街,tertiary,True,44.43,"LINESTRING (104.0659817 30.6570583, 104.0655174 30.6570696)",,
239424750,False,,,residential,True,52.578,"LINESTRING (104.0632687 30.6639649, 104.062719 30.6639631)",,
834174726,False,,,residential,False,104.235,"LINESTRING (104.0632687 30.6639649, 104.0632712 30.6630275)",,
239424750,False,,,residential,False,52.988,"LINESTRING (104.0632687 30.6639649, 104.0636198 30.6639781, 104.0638042 30.6640502)",,
834174726,False,,,residential,True,104.235,"LINESTRING (104.0632712 30.6630275, 104.0632687 30.6639649)",,
652738375,False,,,unclassified,False,133.78300000000002,"LINESTRING (104.0659297 30.6579881, 104.0659285 30.6577269, 104.0664908 30.6574194, 104.0664746 30.6570509)",,
576634349,False,,梨花街,tertiary,False,133.561,"LINESTRING (104.0664746 30.6570509, 104.0678698 30.6570033)",,
576634349,False,,梨花街,tertiary,True,47.155,"LINESTRING (104.0664746 30.6570509, 104.0659817 30.6570583)",,
652738375,False,,,unclassified,True,133.78300000000002,"LINESTRING (104.0664746 30.6570509, 104.0664908 30.6574194, 104.0659285 30.6577269, 104.0659297 30.6579881)",,
652738382,False,,,unclassified,False,100.63,"LINESTRING (104.0655953 30.6579721, 104.0655174 30.6570696)",,
576634349,False,,梨花街,tertiary,False,44.43,"LINESTRING (104.0655174 30.6570696, 104.0659817 30.6570583)",,
576634349,False,,梨花街,tertiary,True,74.798,"LINESTRING (104.0655174 30.6570696, 104.0647358 30.6570901)",,
652738382,False,,,unclassified,True,100.63,"LINESTRING (104.0655174 30.6570696, 104.0655953 30.6579721)",,
576634349,False,,梨花街,tertiary,False,74.798,"LINESTRING (104.0647358 30.6570901, 104.0655174 30.6570696)",,
576634349,False,,梨花街,tertiary,True,104.337,"LINESTRING (104.0647358 30.6570901, 104.0636453 30.6570691)",,
652738383,False,,,unclassified,False,92.629,"LINESTRING (104.0647358 30.6570901, 104.0646876 30.6579221)",,
652738383,False,,,unclassified,True,92.629,"LINESTRING (104.0646876 30.6579221, 104.0647358 30.6570901)",,
1189709156,False,,染房街,unclassified,False,101.094,"LINESTRING (104.0646876 30.6579221, 104.063631 30.657901)",,
1189709156,False,,染房街,unclassified,True,22.408,"LINESTRING (104.0646876 30.6579221, 104.0649215 30.6579333)",,
837186659,True,2,西御街,primary,False,48.115,"LINESTRING (104.0621263 30.6588069, 104.0626293 30.6588112)",40,
135982972,True,,人民南路一段,tertiary,False,69.293,"LINESTRING (104.0632769 30.658654, 104.0632848 30.658324, 104.0632934 30.658031)",,
131315543,True,3,人民南路一段,primary,False,61.371,"LINESTRING (104.0635993 30.6587041, 104.0636711 30.6587661, 104.0637339 30.6587868, 104.0639763 30.6588202, 104.0642019 30.6588428)",,
1189709156,False,,染房街,unclassified,True,101.094,"LINESTRING (104.063631 30.657901, 104.0646876 30.6579221)",,
135982973,True,2,人民南路一段,tertiary,False,89.354,"LINESTRING (104.063631 30.657901, 104.0636171 30.6583262, 104.0635993 30.6587041)",,
277941095,False,,金家坝街,tertiary,False,89.562,"LINESTRING (104.0591597 30.6623783, 104.0600959 30.6623932)",,
277941095,False,,金家坝街,tertiary,True,17.669,"LINESTRING (104.0591597 30.6623783, 104.058975 30.6623753)",,
993398665,False,,,living_street,False,32.255,"LINESTRING (104.0591597 30.6623783, 104.0591676 30.6620883)",,
993398665,False,,,living_street,True,32.255,"LINESTRING (104.0591676 30.6620883, 104.0591597 30.6623783)",,
277941095,False,,金家坝街,tertiary,False,17.669,"LINESTRING (104.058975 30.6623753, 104.0591597 30.6623783)",,
277941095,False,,金家坝街,tertiary,True,63.579,"LINESTRING (104.058975 30.6623753, 104.0583104 30.6623647)",,
1189709156,False,,染房街,unclassified,False,22.408,"LINESTRING (104.0649215 30.6579333, 104.0646876 30.6579221)",,
239427245,False,,,residential,True,315.075,"LINESTRING (104.0609168 30.6587857, 104.060931 30.6579852, 104.0625608 30.6580308, 104.0632934 30.658031)",,
844894034,True,2,西御街,secondary,False,115.71600000000001,"LINESTRING (104.0609168 30.6587857, 104.0615012 30.6587959, 104.0621263 30.6588069)",40,
