osmid,highway,oneway,reversed,length,ref,geometry
524270629,residential,False,True,51.592,,"LINESTRING (111.0550804 21.6635729, 111.055134 21.6640342)"
778459829,trunk,False,False,21.993,G325,"LINESTRING (111.0550804 21.6635729, 111.0548771 21.6636314)"
778459829,trunk,False,True,194.62,G325,"LINESTRING (111.0550804 21.6635729, 111.0568842 21.6630698)"
524270616,residential,False,True,132.674,,"LINESTRING (111.0543162 21.6615015, 111.0544905 21.6621297, 111.0546139 21.6626619)"
524270616,residential,False,False,58.643,,"LINESTRING (111.0548771 21.6636314, 111.0547212 21.6631243)"
778459829,trunk,False,False,24.228,G325,"LINESTRING (111.0548771 21.6636314, 111.0546519 21.663692)"
778459829,trunk,False,True,21.993,G325,"LINESTRING (111.0548771 21.6636314, 111.0550804 21.6635729)"
524270616,residential,False,False,52.599,,"LINESTRING (111.0547212 21.6631243, 111.0546139 21.6626619)"
524270616,residential,False,True,58.643,,"LINESTRING (111.0547212 21.6631243, 111.0548771 21.6636314)"
524270617,residential,False,True,92.656,,"LINESTRING (111.0547212 21.6631243, 111.0538488 21.6633166)"
524270617,residential,False,False,92.656,,"LINESTRING (111.0538488 21.6633166, 111.0547212 21.6631243)"
955089982,tertiary,False,False,51.912,Y257,"LINESTRING (111.0538488 21.6633166, 111.0537878 21.6628532)"
955089982,tertiary,False,True,58.494,Y257,"LINESTRING (111.0538488 21.6633166, 111.0539189 21.6638386)"
524270618,residential,False,True,83.126,,"LINESTRING (111.0553944 21.6624811, 111.0546139 21.6626619)"
524270618,residential,False,False,87.981,,"LINESTRING (111.0537878 21.6628532, 111.0546139 21.6626619)"
955089982,tertiary,False,True,51.912,Y257,"LINESTRING (111.0537878 21.6628532, 111.0538488 21.6633166)"
524270622,tertiary,False,False,206.197,Y991,"LINESTRING (111.0491721 21.6659189, 111.0491931 21.6658912, 111.0492629 21.6658189, 111.0492951 21.6656345, 111.0494771 21.6641073)"
524270624,residential,False,False,243.768,,"LINESTRING (111.0491721 21.6659189, 111.0492495 21.6659062, 111.0495231 21.6658987, 111.0498852 21.6658364, 111.0504484 21.6657442, 111.0508266 21.6656544, 111.0514784 21.6654874)"
524270622,tertiary,False,True,206.19699999999997,Y991,"LINESTRING (111.0494771 21.6641073, 111.0492951 21.6656345, 111.0492629 21.6658189, 111.0491931 21.6658912, 111.0491721 21.6659189)"
778459829,trunk,False,True,247.279,G325,"LINESTRING (111.0494771 21.6641073, 111.0505941 21.6645388, 111.0511707 21.6647218, 111.0513256 21.6647498, 111.0515534 21.6647524, 111.0517351 21.6647065)"
