osmid,ref,name,highway,oneway,reversed,length,bridge,geometry,lanes
246850821,XJ01,泰新路,secondary,False,True,335.126,,"LINESTRING (117.6657474 35.9473827, 117.6677813 35.9448584)",
970006173,,府前街,secondary,False,False,259.968,,"LINESTRING (117.6657474 35.9473827, 117.6684748 35.9466141)",
"[1058335465, 1082829201, 615795753]",XJ01,"['府前街', '泰新路']",secondary,False,True,218.69,yes,"LINESTRING (117.6657474 35.9473827, 117.6651445 35.9479127, 117.6643409 35.948391, 117.663974 35.9485505, 117.6638652 35.9486012)",
970006173,,府前街,secondary,False,True,214.191,,"LINESTRING (117.6707219 35.9459808, 117.6684748 35.9466141)",
1022207478,,莲汶路,secondary,False,True,94.978,,"LINESTRING (117.6707219 35.9459808, 117.6704946 35.9451467)",2
1022207478,,莲汶路,secondary,False,False,410.104,,"LINESTRING (117.6707219 35.9459808, 117.671098 35.947233, 117.6715218 35.948396, 117.6720284 35.9495098)",2
906580168,,,unclassified,False,False,502.148,,"LINESTRING (117.6638652 35.9486012, 117.6644462 35.9490774, 117.6688248 35.9505714)",
"[1082829201, 1058335465, 615795753]",XJ01,"['府前街', '泰新路']",secondary,False,False,218.69,yes,"LINESTRING (117.6638652 35.9486012, 117.663974 35.9485505, 117.6643409 35.948391, 117.6651445 35.9479127, 117.6657474 35.9473827)",
"[952374024, 1022207481, 1022207482]",,,residential,False,False,311.976,yes,"LINESTRING (117.6720284 35.9495098, 117.670672 35.9499138, 117.6697942 35.9501813, 117.6690081 35.9504977, 117.6689002 35.9505411, 117.6688248 35.9505714)",
1022207478,,莲汶路,secondary,False,True,410.104,,"LINESTRING (117.6720284 35.9495098, 117.6715218 35.948396, 117.671098 35.947233, 117.6707219 35.9459808)",2
906580168,,,unclassified,False,False,81.733,,"LINESTRING (117.6688248 35.9505714, 117.6696615 35.9508569)",
906580168,,,unclassified,False,True,502.148,,"LINESTRING (117.6688248 35.9505714, 117.6644462 35.9490774, 117.6638652 35.9486012)",
"[952374024, 1022207481, 1022207482]",,,residential,False,True,311.976,yes,"LINESTRING (117.6688248 35.9505714, 117.6689002 35.9505411, 117.6690081 35.9504977, 117.6697942 35.9501813, 117.670672 35.9499138, 117.6720284 35.9495098)",
970006173,,府前街,secondary,False,False,214.191,,"LINESTRING (117.6684748 35.9466141, 117.6707219 35.9459808)",
970006173,,府前街,secondary,False,True,259.968,,"LINESTRING (117.6684748 35.9466141, 117.6657474 35.9473827)",
1117210343,,,tertiary,False,False,109.153,,"LINESTRING (117.6684748 35.9466141, 117.6681055 35.9456791)",
246850821,XJ01,泰新路,secondary,False,False,335.126,,"LINESTRING (117.6677813 35.9448584, 117.6657474 35.9473827)",
1117210343,,,tertiary,False,True,95.811,,"LINESTRING (117.6677813 35.9448584, 117.6681055 35.9456791)",
1022207478,,莲汶路,secondary,False,False,94.978,,"LINESTRING (117.6704946 35.9451467, 117.6707219 35.9459808)",2
1117210344,,,residential,False,False,223.068,,"LINESTRING (117.6704946 35.9451467, 117.6681055 35.9456791)",
1117210343,,,tertiary,False,False,95.811,,"LINESTRING (117.6681055 35.9456791, 117.6677813 35.9448584)",
1117210343,,,tertiary,False,True,109.153,,"LINESTRING (117.6681055 35.9456791, 117.6684748 35.9466141)",
1117210344,,,residential,False,True,223.068,,"LINESTRING (117.6681055 35.9456791, 117.6704946 35.9451467)",
906580168,,,unclassified,False,True,81.733,,"LINESTRING (117.6696615 35.9508569, 117.6688248 35.9505714)",
