osmid,highway,oneway,reversed,length,geometry,lanes,junction
1118884317,tertiary,False,True,16.473,"LINESTRING (105.734493 35.5257844, 105.7343892 35.5259061)",,
739186400,residential,False,True,395.185,"LINESTRING (105.734493 35.5257844, 105.7345462 35.5252586, 105.7348247 35.5222407)",,
1118884311,tertiary_link,True,False,29.879999999999995,"LINESTRING (105.734493 35.5257844, 105.7344952 35.5258785, 105.7345355 35.5259637, 105.7346065 35.5260237)",,
1118884320,tertiary,False,False,136.216,"LINESTRING (105.734493 35.5257844, 105.7349662 35.525258, 105.7354703 35.5248583)",,
1118884319,tertiary,False,False,71.926,"LINESTRING (105.7351789 35.5262388, 105.7359709 35.526293)",,
"[165963741, 1118884309]","['tertiary_link', 'secondary']",True,False,379.195,"LINESTRING (105.7351789 35.5262388, 105.7349753 35.5262758, 105.7349194 35.5262878, 105.7348662 35.5263063, 105.7348168 35.5263308, 105.7347724 35.5263609, 105.7347337 35.5263959, 105.7347017 35.5264352, 105.7346762 35.5264796, 105.7346593 35.5265267, 105.7346513 35.5265753, 105.7345204 35.5293841)",3,
225679292,tertiary,False,False,238.015,"LINESTRING (105.7317674 35.5292555, 105.7343933 35.5293781)",,
225679292,tertiary,False,True,154.684,"LINESTRING (105.7317674 35.5292555, 105.7300622 35.5291586)",,
1118884091,tertiary,False,False,161.874,"LINESTRING (105.7317674 35.5292555, 105.7327306 35.5280288)",,
225679292,tertiary,False,True,11.521,"LINESTRING (105.7345204 35.5293841, 105.7343933 35.5293781)",,
1118884092,tertiary,False,False,192.686,"LINESTRING (105.7345204 35.5293841, 105.7366436 35.5295152)",,
1118884307,tertiary,False,True,26.996,"LINESTRING (105.734115 35.5262277, 105.7338168 35.5262212)",,
1118884317,tertiary,False,False,43.526,"LINESTRING (105.734115 35.5262277, 105.7343892 35.5259061)",,
1118884312,tertiary_link,True,False,29.598,"LINESTRING (105.734115 35.5262277, 105.7342485 35.5261645, 105.7344114 35.526118)",,
299514356,tertiary,False,False,15.241,"LINESTRING (105.7260078 35.5223278, 105.7261757 35.5223172)",,
225679292,tertiary,False,False,144.053,"LINESTRING (105.7284742 35.5290683, 105.7300622 35.5291586)",,
739186247,residential,False,True,331.613,"LINESTRING (105.7284742 35.5290683, 105.7285767 35.5260872)",,
299514966,tertiary,False,True,152.066,"LINESTRING (105.7285767 35.5260872, 105.7268971 35.5260461)",,
739186247,residential,False,False,331.613,"LINESTRING (105.7285767 35.5260872, 105.7284742 35.5290683)",,
299514966,tertiary,False,False,138.326,"LINESTRING (105.7285767 35.5260872, 105.729392 35.5261071, 105.7301044 35.5261279)",,
739186339,residential,False,False,185.407,"LINESTRING (105.7300812 35.5277952, 105.7301044 35.5261279)",,
739186339,residential,False,True,151.613,"LINESTRING (105.7300812 35.5277952, 105.7300622 35.5291586)",,
739186248,residential,False,True,241.18099999999998,"LINESTRING (105.7300812 35.5277952, 105.7309306 35.5278562, 105.7327306 35.5280288)",,
1118884091,tertiary,False,False,204.854,"LINESTRING (105.7327306 35.5280288, 105.7339112 35.5264569)",,
1118884091,tertiary,False,True,161.874,"LINESTRING (105.7327306 35.5280288, 105.7317674 35.5292555)",,
739186248,residential,False,False,241.18099999999998,"LINESTRING (105.7327306 35.5280288, 105.7309306 35.5278562, 105.7300812 35.5277952)",,
1118884092,tertiary,False,True,192.686,"LINESTRING (105.7366436 35.5295152, 105.7345204 35.5293841)",,
739186252,residential,False,True,81.19,"LINESTRING (105.7366436 35.5295152, 105.7366437 35.5289302, 105.7366222 35.5287861)",,
739186252,residential,False,False,81.19,"LINESTRING (105.7366222 35.5287861, 105.7366437 35.5289302, 105.7366436 35.5295152)",,
299514356,tertiary,False,False,128.229,"LINESTRING (105.728377 35.5222287, 105.7297938 35.5222164)",,
299514356,tertiary,False,True,199.571,"LINESTRING (105.728377 35.5222287, 105.7274466 35.5222368, 105.7261757 35.5223172)",,
225679292,tertiary,False,False,154.684,"LINESTRING (105.7300622 35.5291586, 105.7317674 35.5292555)",,
225679292,tertiary,False,True,144.053,"LINESTRING (105.7300622 35.5291586, 105.7284742 35.5290683)",,
739186339,residential,False,False,151.613,"LINESTRING (105.7300622 35.5291586, 105.7300812 35.5277952)",,
739186399,residential,False,True,152.374,"LINESTRING (105.7317136 35.5261748, 105.7317245 35.5248045)",,
1118884307,tertiary,False,False,190.401,"LINESTRING (105.7317136 35.5261748, 105.7338168 35.5262212)",,
1118884307,tertiary,False,True,145.72,"LINESTRING (105.7317136 35.5261748, 105.7301044 35.5261279)",,
739186398,residential,False,False,161.562,"LINESTRING (105.7317245 35.5248045, 105.7299435 35.5249049)",,
739186399,residential,False,False,152.374,"LINESTRING (105.7317245 35.5248045, 105.7317136 35.5261748)",,
739186399,residential,False,True,288.872,"LINESTRING (105.7317245 35.5248045, 105.7319551 35.5222134)",,
299514356,tertiary,False,False,63.595,"LINESTRING (105.7319551 35.5222134, 105.7326578 35.5222147)",,
739186399,residential,False,False,288.872,"LINESTRING (105.7319551 35.5222134, 105.7317245 35.5248045)",,
299514356,tertiary,False,True,195.60299999999998,"LINESTRING (105.7319551 35.5222134, 105.7304462 35.5222107, 105.7297938 35.5222164)",,
299514356,tertiary,False,True,196.159,"LINESTRING (105.7348247 35.5222407, 105.7341178 35.5222173, 105.7326578 35.5222147)",,
739186400,residential,False,False,395.185,"LINESTRING (105.7348247 35.5222407, 105.7345462 35.5252586, 105.734493 35.5257844)",,
739186339,residential,False,True,185.407,"LINESTRING (105.7301044 35.5261279, 105.7300812 35.5277952)",,
739186402,tertiary,False,True,136.769,"LINESTRING (105.7301044 35.5261279, 105.7299435 35.5249049)",,
1118884307,tertiary,False,False,145.72,"LINESTRING (105.7301044 35.5261279, 105.7317136 35.5261748)",,
299514966,tertiary,False,True,138.326,"LINESTRING (105.7301044 35.5261279, 105.729392 35.5261071, 105.7285767 35.5260872)",,
739186398,residential,False,True,161.562,"LINESTRING (105.7299435 35.5249049, 105.7317245 35.5248045)",,
739186402,tertiary,False,False,136.769,"LINESTRING (105.7299435 35.5249049, 105.7301044 35.5261279)",,
739186402,tertiary,False,True,299.259,"LINESTRING (105.7299435 35.5249049, 105.7298416 35.5232241, 105.7297938 35.5222164)",,
299514356,tertiary,False,True,128.229,"LINESTRING (105.7297938 35.5222164, 105.728377 35.5222287)",,
299514356,tertiary,False,False,195.60299999999998,"LINESTRING (105.7297938 35.5222164, 105.7304462 35.5222107, 105.7319551 35.5222134)",,
739186402,tertiary,False,False,299.259,"LINESTRING (105.7297938 35.5222164, 105.7298416 35.5232241, 105.7299435 35.5249049)",,
299514356,tertiary,False,True,63.595,"LINESTRING (105.7326578 35.5222147, 105.7319551 35.5222134)",,
299514356,tertiary,False,False,196.159,"LINESTRING (105.7326578 35.5222147, 105.7341178 35.5222173, 105.7348247 35.5222407)",,
299514966,tertiary,False,False,152.066,"LINESTRING (105.7268971 35.5260461, 105.7285767 35.5260872)",,
1118884085,residential,False,True,420.464,"LINESTRING (105.7268971 35.5260461, 105.7267678 35.5250665, 105.726639 35.5240405, 105.7263172 35.5229534, 105.7261757 35.5223172)",,
299514356,tertiary,False,True,15.241,"LINESTRING (105.7261757 35.5223172, 105.7260078 35.5223278)",,
299514356,tertiary,False,False,199.571,"LINESTRING (105.7261757 35.5223172, 105.7274466 35.5222368, 105.728377 35.5222287)",,
1118884085,residential,False,False,420.464,"LINESTRING (105.7261757 35.5223172, 105.7263172 35.5229534, 105.726639 35.5240405, 105.7267678 35.5250665, 105.7268971 35.5260461)",,
1118884319,tertiary,False,True,71.926,"LINESTRING (105.7359709 35.526293, 105.7351789 35.5262388)",,
1118884294,residential,False,True,166.43,"LINESTRING (105.7359709 35.526293, 105.7359624 35.526123, 105.7354703 35.5248583)",,
1118884294,residential,False,False,166.43,"LINESTRING (105.7354703 35.5248583, 105.7359624 35.526123, 105.7359709 35.526293)",,
1118884320,tertiary,False,True,136.216,"LINESTRING (105.7354703 35.5248583, 105.7349662 35.525258, 105.734493 35.5257844)",,
1118884317,tertiary,False,False,16.473,"LINESTRING (105.7343892 35.5259061, 105.734493 35.5257844)",,
1118884317,tertiary,False,True,43.526,"LINESTRING (105.7343892 35.5259061, 105.734115 35.5262277)",,
1118884307,tertiary,False,False,26.996,"LINESTRING (105.7338168 35.5262212, 105.734115 35.5262277)",,
1118884307,tertiary,False,True,190.401,"LINESTRING (105.7338168 35.5262212, 105.7317136 35.5261748)",,
1118884313,tertiary_link,True,False,27.128,"LINESTRING (105.7343557 35.5263631, 105.7342833 35.5262911, 105.734115 35.5262277)",,
