osmid,name,highway,oneway,reversed,length,bridge,geometry,lanes
836985697,锦绣路,tertiary,False,False,24.387,,"LINESTRING (119.9079707 31.0236576, 119.9079676 31.0238769)",
800713358,龙山大道,secondary,True,False,567.476,,"LINESTRING (119.9079676 31.0238769, 119.9020269 31.0242344)",
836985697,锦绣路,tertiary,False,True,24.387,,"LINESTRING (119.9079676 31.0238769, 119.9079707 31.0236576)",
"[836985696, 1210338438, 1210338439, 836985694, 836985695]",锦绣路,tertiary,False,False,365.5,yes,"LINESTRING (119.9079676 31.0238769, 119.9079697 31.0240253, 119.9079775 31.0245769, 119.9079632 31.0266018, 119.907955 31.0269673, 119.9079494 31.0271637)",
"[942752561, 800713358, 800713359]",龙山大道,secondary,True,False,369.69599999999997,yes,"LINESTRING (119.9118377 31.0236428, 119.9102208 31.0237406, 119.9095617 31.0237814, 119.9079676 31.0238769)",
287555666,龙山大道,secondary,True,False,425.612,,"LINESTRING (119.9035128 31.0238956, 119.9079707 31.0236576)",
343894212,,tertiary,False,False,38.208,,"LINESTRING (119.9017613 31.0297815, 119.9021623 31.0297815)",
343894214,,tertiary,False,False,42.771,,"LINESTRING (119.9017613 31.0297815, 119.9020123 31.0294626)",
343894212,,tertiary,False,True,38.208,,"LINESTRING (119.9021623 31.0297815, 119.9017613 31.0297815)",
837025142,,tertiary,False,True,38.232,,"LINESTRING (119.9021623 31.0297815, 119.9020123 31.0294626)",
343894212,,tertiary,False,False,189.833,,"LINESTRING (119.9021623 31.0297815, 119.9025038 31.0299342, 119.9028058 31.0301209, 119.9031374 31.0304475, 119.9035334 31.030825, 119.9036525 31.0308833)",
343894212,,tertiary,False,False,255.313,,"LINESTRING (119.905236 31.0314284, 119.9062143 31.03148, 119.9072801 31.031495, 119.9079135 31.0315034)",
343894212,,tertiary,False,True,163.68,,"LINESTRING (119.905236 31.0314284, 119.9047214 31.031317, 119.9042264 31.0311643, 119.9036525 31.0308833)",
"[343894216, 836702201, 836702202]",,residential,False,True,212.112,yes,"LINESTRING (119.905236 31.0314284, 119.9052425 31.0311941, 119.9052438 31.0309838, 119.9052465 31.0295209)",
343894212,,tertiary,False,True,255.313,,"LINESTRING (119.9079135 31.0315034, 119.9072801 31.031495, 119.9062143 31.03148, 119.905236 31.0314284)",
"[836986160, 1210338436, 836986159]",锦绣路,tertiary,False,True,217.569,yes,"LINESTRING (119.9079135 31.0315034, 119.9079203 31.0313159, 119.9079271 31.0308746, 119.9079214 31.0295469)",
"[1210338434, 837020463, 837020464, 837020465, 837020466]",,tertiary,False,False,377.894,yes,"LINESTRING (119.9079135 31.0315034, 119.9082103 31.0314975, 119.9084678 31.0314952, 119.9098942 31.0314859, 119.9104822 31.0314883, 119.9118791 31.0314616)",
"[1210338434, 837020463, 837020464, 837020465, 837020466]",,tertiary,False,True,377.894,yes,"LINESTRING (119.9118791 31.0314616, 119.9104822 31.0314883, 119.9098942 31.0314859, 119.9084678 31.0314952, 119.9082103 31.0314975, 119.9079135 31.0315034)",
942752559,明珠路,primary,True,False,874.218,,"LINESTRING (119.9118791 31.0314616, 119.9114211 31.0273638, 119.9114167 31.0265808, 119.9116975 31.0242295, 119.9118377 31.0236428)",2
287555666,龙山大道,secondary,True,False,143.371,,"LINESTRING (119.9020124 31.0239918, 119.9035128 31.0238956)",
343894213,,tertiary,False,False,27.011,,"LINESTRING (119.9020124 31.0239918, 119.9020269 31.0242344)",
343894213,,tertiary,False,True,27.011,,"LINESTRING (119.9020269 31.0242344, 119.9020124 31.0239918)",
"[343894213, 837025140, 837025141, 837025142, 837025143]",,tertiary,False,False,328.112,yes,"LINESTRING (119.9020269 31.0242344, 119.9020278 31.024439, 119.9020278 31.0249056, 119.9020122 31.0266592, 119.9020144 31.0269374, 119.9020109 31.0271851)",
343894214,,tertiary,False,True,42.771,,"LINESTRING (119.9020123 31.0294626, 119.9017613 31.0297815)",
837025142,,tertiary,False,False,38.232,,"LINESTRING (119.9020123 31.0294626, 119.9021623 31.0297815)",
837025142,,tertiary,False,True,253.247,,"LINESTRING (119.9020123 31.0294626, 119.9020109 31.0271851)",
343894215,,tertiary,False,False,308.306,,"LINESTRING (119.9020109 31.0271851, 119.9052465 31.0271811)",
837025142,,tertiary,False,False,253.247,,"LINESTRING (119.9020109 31.0271851, 119.9020123 31.0294626)",
"[343894213, 837025140, 837025141, 837025142, 837025143]",,tertiary,False,True,328.112,yes,"LINESTRING (119.9020109 31.0271851, 119.9020144 31.0269374, 119.9020122 31.0266592, 119.9020278 31.0249056, 119.9020278 31.024439, 119.9020269 31.0242344)",
441898127,锦绣路,tertiary,False,False,126.556,,"LINESTRING (119.9079494 31.0271637, 119.907928 31.0283017)",
343894215,,tertiary,False,True,257.555,,"LINESTRING (119.9079494 31.0271637, 119.9059712 31.0271785, 119.9052465 31.0271811)",
"[836985696, 1210338438, 1210338439, 836985694, 836985695]",锦绣路,tertiary,False,True,365.50000000000006,yes,"LINESTRING (119.9079494 31.0271637, 119.907955 31.0269673, 119.9079632 31.0266018, 119.9079775 31.0245769, 119.9079697 31.0240253, 119.9079676 31.0238769)",
343894215,,tertiary,False,True,308.306,,"LINESTRING (119.9052465 31.0271811, 119.9020109 31.0271851)",
343894216,,residential,False,False,122.417,,"LINESTRING (119.9052465 31.0271811, 119.9052545 31.028282)",
343894215,,tertiary,False,False,257.555,,"LINESTRING (119.9052465 31.0271811, 119.9059712 31.0271785, 119.9079494 31.0271637)",
343894216,,residential,False,True,137.762,,"LINESTRING (119.9052465 31.0295209, 119.9052545 31.028282)",
343894217,,residential,False,False,254.89,,"LINESTRING (119.9052465 31.0295209, 119.9079214 31.0295469)",
"[343894216, 836702201, 836702202]",,residential,False,False,212.112,yes,"LINESTRING (119.9052465 31.0295209, 119.9052438 31.0309838, 119.9052425 31.0311941, 119.905236 31.0314284)",
343894217,,residential,False,True,254.89,,"LINESTRING (119.9079214 31.0295469, 119.9052465 31.0295209)",
1210338437,锦绣路,tertiary,False,True,138.462,,"LINESTRING (119.9079214 31.0295469, 119.907928 31.0283017)",
"[836986160, 1210338436, 836986159]",锦绣路,tertiary,False,False,217.569,yes,"LINESTRING (119.9079214 31.0295469, 119.9079271 31.0308746, 119.9079203 31.0313159, 119.9079135 31.0315034)",
343894216,,residential,False,False,137.762,,"LINESTRING (119.9052545 31.028282, 119.9052465 31.0295209)",
343894216,,residential,False,True,122.417,,"LINESTRING (119.9052545 31.028282, 119.9052465 31.0271811)",
343894218,,residential,False,False,254.753,,"LINESTRING (119.9052545 31.028282, 119.907928 31.0283017)",
343894218,,residential,False,True,254.753,,"LINESTRING (119.907928 31.0283017, 119.9052545 31.028282)",
441898127,锦绣路,tertiary,False,True,126.556,,"LINESTRING (119.907928 31.0283017, 119.9079494 31.0271637)",
1210338437,锦绣路,tertiary,False,False,138.462,,"LINESTRING (119.907928 31.0283017, 119.9079214 31.0295469)",
343894212,,tertiary,False,False,163.68,,"LINESTRING (119.9036525 31.0308833, 119.9042264 31.0311643, 119.9047214 31.031317, 119.905236 31.0314284)",
343894212,,tertiary,False,True,189.833,,"LINESTRING (119.9036525 31.0308833, 119.9035334 31.030825, 119.9031374 31.0304475, 119.9028058 31.0301209, 119.9025038 31.0299342, 119.9021623 31.0297815)",
