osmid,oneway,ref,highway,reversed,length,name,bridge,geometry
759115984,True,S323,primary,False,12.532,,,"LINESTRING (109.213098 23.7500427, 109.2132083 23.7499926)"
759115968,True,,primary,False,15.543,红水河大道,,"LINESTRING (109.2131601 23.7501704, 109.213098 23.7500427)"
527724318,False,,tertiary,False,233.789,,,"LINESTRING (109.2202601 23.7501524, 109.218078 23.7508092)"
527724320,False,,residential,True,171.376,,,"LINESTRING (109.2202601 23.7501524, 109.2209432 23.7515611)"
527724318,False,,tertiary,True,13.366,,,"LINESTRING (109.2144748 23.7525012, 109.2145914 23.7524459)"
"[793369904, 793369905, 527724318]",False,,tertiary,False,250.74200000000002,,yes,"LINESTRING (109.2144748 23.7525012, 109.2139261 23.7527855, 109.2137066 23.7528889, 109.2123258 23.7536036)"
"[759115968, 542678937, 361497574]",True,,primary,False,291.69000000000005,红水河大道,yes,"LINESTRING (109.2144748 23.7525012, 109.2141288 23.7518913, 109.213806 23.7513392, 109.2131601 23.7501704)"
542678936,False,,residential,True,224.475,,,"LINESTRING (109.2123258 23.7536036, 109.2134316 23.7553503)"
"[793369904, 793369905, 527724318]",False,,tertiary,True,250.74200000000002,,yes,"LINESTRING (109.2123258 23.7536036, 109.2137066 23.7528889, 109.2139261 23.7527855, 109.2144748 23.7525012)"
542678936,False,,residential,False,196.704,,,"LINESTRING (109.2142954 23.7569328, 109.2134316 23.7553503)"
"[793369906, 793369907, 527724319]",False,,residential,False,243.28400000000002,,yes,"LINESTRING (109.2142954 23.7569328, 109.21593 23.756087, 109.2161743 23.7559582, 109.2163764 23.7558562)"
542678937,True,,primary,False,420.273,红水河大道,,"LINESTRING (109.2163764 23.7558562, 109.2144748 23.7525012)"
793369906,False,,residential,False,14.101,,,"LINESTRING (109.2163764 23.7558562, 109.2164962 23.7557925)"
"[793369906, 793369907, 527724319]",False,,residential,True,243.284,,yes,"LINESTRING (109.2163764 23.7558562, 109.2161743 23.7559582, 109.21593 23.756087, 109.2142954 23.7569328)"
527724320,False,,residential,False,179.571,,,"LINESTRING (109.2216569 23.753038, 109.2209432 23.7515611)"
793369906,False,,residential,True,210.175,,,"LINESTRING (109.2216569 23.753038, 109.21988 23.7540011)"
759115971,True,S323,primary,False,12.994,,,"LINESTRING (109.2132747 23.7501189, 109.2131601 23.7501704)"
"[759115969, 759115970, 840782182]",True,,primary,False,291.481,红水河大道,yes,"LINESTRING (109.2132747 23.7501189, 109.2138973 23.7512779, 109.2142512 23.7518481, 109.2145914 23.7524459)"
759133788,False,,residential,True,100.28200000000001,,,"LINESTRING (109.2143075 23.7493799, 109.2137357 23.7496299, 109.2135262 23.7497314, 109.2135673 23.7498293)"
759133788,False,,residential,False,100.28200000000001,,,"LINESTRING (109.2135673 23.7498293, 109.2135262 23.7497314, 109.2137357 23.7496299, 109.2143075 23.7493799)"
542678936,False,,residential,False,224.475,,,"LINESTRING (109.2134316 23.7553503, 109.2123258 23.7536036)"
542678936,False,,residential,True,196.704,,,"LINESTRING (109.2134316 23.7553503, 109.2142954 23.7569328)"
527724320,False,,residential,False,171.376,,,"LINESTRING (109.2209432 23.7515611, 109.2202601 23.7501524)"
527724320,False,,residential,True,179.571,,,"LINESTRING (109.2209432 23.7515611, 109.2216569 23.753038)"
759133802,False,,residential,False,217.962,,,"LINESTRING (109.2209432 23.7515611, 109.2190305 23.7524428)"
759133802,False,,residential,True,217.962,,,"LINESTRING (109.2190305 23.7524428, 109.2209432 23.7515611)"
527724318,False,,tertiary,False,13.366,,,"LINESTRING (109.2145914 23.7524459, 109.2144748 23.7525012)"
527724318,False,,tertiary,True,398.803,,,"LINESTRING (109.2145914 23.7524459, 109.218078 23.7508092)"
759115970,True,,primary,False,419.594,红水河大道,,"LINESTRING (109.2145914 23.7524459, 109.2164962 23.7557925)"
527724317,False,,tertiary,True,399.508,,,"LINESTRING (109.218078 23.7508092, 109.21988 23.7540011)"
527724318,False,,tertiary,False,398.803,,,"LINESTRING (109.218078 23.7508092, 109.2145914 23.7524459)"
527724318,False,,tertiary,True,233.789,,,"LINESTRING (109.218078 23.7508092, 109.2202601 23.7501524)"
527724317,False,,tertiary,False,399.508,,,"LINESTRING (109.21988 23.7540011, 109.218078 23.7508092)"
527724317,False,,tertiary,True,261.818,,,"LINESTRING (109.21988 23.7540011, 109.2210819 23.7560829)"
793369906,False,,residential,False,210.175,,,"LINESTRING (109.21988 23.7540011, 109.2216569 23.753038)"
793369906,False,,residential,True,397.843,,,"LINESTRING (109.21988 23.7540011, 109.2164962 23.7557925)"
759115984,True,S323,primary,False,40.802,,,"LINESTRING (109.2132083 23.7499926, 109.2135673 23.7498293)"
840782182,True,,primary,False,15.585,红水河大道,,"LINESTRING (109.2132083 23.7499926, 109.2132747 23.7501189)"
793369906,False,,residential,False,397.843,,,"LINESTRING (109.2164962 23.7557925, 109.21988 23.7540011)"
793369906,False,,residential,True,14.101,,,"LINESTRING (109.2164962 23.7557925, 109.2163764 23.7558562)"
527724317,False,,tertiary,False,261.818,,,"LINESTRING (109.2210819 23.7560829, 109.21988 23.7540011)"
