osmid,name,highway,oneway,reversed,length,geometry,bridge,lanes,access
48681413,Street 2.5,residential,False,False,163.134,"LINESTRING (103.1980849 13.1019099, 103.1978395 13.1004624)",,,
48681406,Street 2,residential,False,False,151.991,"LINESTRING (103.1983939 13.1003662, 103.1981542 13.0990194)",,,
48681406,Street 2,residential,False,True,120.676,"LINESTRING (103.1983939 13.1003662, 103.1985843 13.1014355)",,,
48681412,,residential,False,False,47.347,"LINESTRING (103.1983939 13.1003662, 103.1988243 13.1002915)",,,
48681412,,residential,False,True,60.988,"LINESTRING (103.1983939 13.1003662, 103.1978395 13.1004624)",,,
48681412,,residential,False,False,63.816,"LINESTRING (103.1972584 13.1005575, 103.1978395 13.1004624)",,,
48681412,,residential,False,True,75.401,"LINESTRING (103.1972584 13.1005575, 103.196574 13.1006819)",,,
804327241,Street 3,tertiary,False,False,150.632,"LINESTRING (103.1972584 13.1005575, 103.1970265 13.0992218)",,,
804327241,Street 3,tertiary,False,True,97.003,"LINESTRING (103.1972584 13.1005575, 103.1974019 13.1014186)",,,
48681390,Street 121,tertiary,False,False,62.995,"LINESTRING (103.1970265 13.0992218, 103.1975982 13.0991174)",,,
48681390,Street 121,tertiary,False,True,88.869,"LINESTRING (103.1970265 13.0992218, 103.1962184 13.0993606)",,,
804327241,Street 3,tertiary,False,False,187.54,"LINESTRING (103.1970265 13.0992218, 103.1967319 13.0975598)",,,
804327241,Street 3,tertiary,False,True,150.632,"LINESTRING (103.1970265 13.0992218, 103.1972584 13.1005575)",,,
72549216,Street 2,residential,False,False,67.536,"LINESTRING (103.1994496 13.1063162, 103.1993528 13.1057162)",,,
804331276,,primary,False,False,127.91900000000001,"LINESTRING (103.1994496 13.1063162, 103.2003519 13.1061502, 103.2004429 13.1061279, 103.2005273 13.1061029, 103.2006026 13.1060742)",,2,
804331276,,primary,False,True,122.613,"LINESTRING (103.1994496 13.1063162, 103.1988921 13.1064155, 103.1986766 13.1064539, 103.1984497 13.1064943, 103.1983359 13.1065146)",,2,
48681390,Street 121,tertiary,False,False,50.343,"LINESTRING (103.195761 13.0994413, 103.1962184 13.0993606)",,,
48681390,Street 121,tertiary,False,True,60.203,"LINESTRING (103.195761 13.0994413, 103.195214 13.0995377)",,,
53788876,Street 102,residential,False,False,163.653,"LINESTRING (103.195761 13.0994413, 103.196574 13.1006819)",,,
804327241,Street 3,tertiary,False,False,84.118,"LINESTRING (103.1983359 13.1065146, 103.1981959 13.1057705)",,,
804331276,,primary,False,False,122.613,"LINESTRING (103.1983359 13.1065146, 103.1984497 13.1064943, 103.1986766 13.1064539, 103.1988921 13.1064155, 103.1994496 13.1063162)",,2,
"[91272694, 800269598]",Street 1,tertiary,False,False,65.005,"LINESTRING (103.2006026 13.1060742, 103.2005498 13.1059751, 103.2005046 13.1058488, 103.2004049 13.1055238)",,,
804331276,,primary,False,True,127.919,"LINESTRING (103.2006026 13.1060742, 103.2005273 13.1061029, 103.2004429 13.1061279, 103.2003519 13.1061502, 103.1994496 13.1063162)",,2,
"[987220862, 72569206, 1157796815]",NH Number 5,primary,False,"[False, True]",155.78,"LINESTRING (103.2006026 13.1060742, 103.2007048 13.1060324, 103.2018033 13.1055416, 103.2019085 13.1054874)",yes,2,
72549216,Street 2,residential,False,True,52.392,"LINESTRING (103.1991277 13.1044648, 103.1992112 13.1049289)",,,
72568872,Street 105A,residential,False,True,98.35,"LINESTRING (103.1991277 13.1044648, 103.2000175 13.104288)",,,
72549216,Street 2,residential,False,False,88.783,"LINESTRING (103.1991277 13.1044648, 103.199095 13.1042831, 103.1989864 13.1036783)",,,
48681391,Street 106,residential,False,True,33.621,"LINESTRING (103.1960488 13.1041586, 103.1959951 13.1038608)",,,
72568816,Street 109,residential,False,True,130.019,"LINESTRING (103.1960488 13.1041586, 103.1972328 13.1039651)",,,
1268540467,Street 106,residential,False,False,131.01999999999998,"LINESTRING (103.1960488 13.1041586, 103.1961421 13.1046785, 103.1962622 13.1053184)",,,
72549212,Street 103,residential,False,False,76.24,"LINESTRING (103.1962622 13.1053184, 103.1969539 13.1051909)",,,
72549212,Street 103,residential,False,True,66.908,"LINESTRING (103.1962622 13.1053184, 103.1956538 13.105423)",,,
1268540467,Street 106,residential,False,False,86.821,"LINESTRING (103.1962622 13.1053184, 103.1964079 13.1060862)",,,
1268540467,Street 106,residential,False,True,131.01999999999998,"LINESTRING (103.1962622 13.1053184, 103.1961421 13.1046785, 103.1960488 13.1041586)",,,
48681412,,residential,False,False,75.401,"LINESTRING (103.196574 13.1006819, 103.1972584 13.1005575)",,,
48681412,,residential,False,True,59.261,"LINESTRING (103.196574 13.1006819, 103.1960353 13.1007754)",,,
53788876,Street 102,residential,False,False,104.0,"LINESTRING (103.196574 13.1006819, 103.1970916 13.1014697)",,,
53788876,Street 102,residential,False,True,163.653,"LINESTRING (103.196574 13.1006819, 103.195761 13.0994413)",,,
72568872,Street 105A,residential,False,False,98.35,"LINESTRING (103.2000175 13.104288, 103.1991277 13.1044648)",,,
800269599,Street 1,tertiary,False,False,85.395,"LINESTRING (103.2000175 13.104288, 103.1998605 13.1035354)",,,
"[800269600, 800269599]",Street 1,tertiary,False,True,86.156,"LINESTRING (103.2000175 13.104288, 103.2000956 13.1045483, 103.2001758 13.1048154, 103.2002407 13.1050317)",,,
48681412,,residential,False,True,49.493,"LINESTRING (103.1992742 13.1002134, 103.1988243 13.1002915)",,,
800269603,Street 1,tertiary,False,False,152.601,"LINESTRING (103.1992742 13.1002134, 103.1992667 13.1001712, 103.1991445 13.0994812, 103.1990347 13.098861)",,,
800269603,Street 1,tertiary,False,True,163.49,"LINESTRING (103.1992742 13.1002134, 103.1994121 13.1009922, 103.1995308 13.1016623)",,,
48681391,Street 106,residential,False,False,48.055,"LINESTRING (103.1959186 13.1034351, 103.1959951 13.1038608)",,,
48681391,Street 106,residential,False,True,94.967,"LINESTRING (103.1959186 13.1034351, 103.1957676 13.1025938)",,,
318911843,Street 111,residential,False,False,70.115,"LINESTRING (103.1959186 13.1034351, 103.1965554 13.1033214)",,,
318911843,Street 111,residential,False,True,38.834,"LINESTRING (103.1959186 13.1034351, 103.1955659 13.1034981)",,,
72549212,Street 103,residential,False,True,120.859,"LINESTRING (103.1980544 13.1050105, 103.1969539 13.1051909)",,,
804327241,Street 3,tertiary,False,False,129.396,"LINESTRING (103.1980544 13.1050105, 103.1978378 13.1038661)",,,
804327241,Street 3,tertiary,False,True,11.954,"LINESTRING (103.1980544 13.1050105, 103.1980728 13.1051165)",,,
804327241,Street 3,tertiary,False,False,30.459,"LINESTRING (103.1975487 13.1022786, 103.1975031 13.1020083)",,,
804327241,Street 3,tertiary,False,True,30.673,"LINESTRING (103.1975487 13.1022786, 103.1975946 13.1025508)",,,
804327246,Street 115,tertiary,False,True,126.462,"LINESTRING (103.1975487 13.1022786, 103.1963997 13.1024813)",,,
48681390,Street 121,tertiary,False,True,50.22,"LINESTRING (103.1990347 13.098861, 103.1985787 13.098943)",,,
800269603,Street 1,tertiary,False,True,152.601,"LINESTRING (103.1990347 13.098861, 103.1991445 13.0994812, 103.1992667 13.1001712, 103.1992742 13.1002134)",,,
72568846,Street 101,residential,False,False,50.955,"LINESTRING (103.1981959 13.1057705, 103.1977331 13.1058531)",,,
804327241,Street 3,tertiary,False,True,84.118,"LINESTRING (103.1981959 13.1057705, 103.1983359 13.1065146)",,,
804327241,Street 3,tertiary,False,False,73.933,"LINESTRING (103.1981959 13.1057705, 103.1981385 13.1054654, 103.1980925 13.1052214, 103.1980728 13.1051165)",,,
72549212,Street 103,residential,False,False,66.908,"LINESTRING (103.1956538 13.105423, 103.1962622 13.1053184)",,,
72568862,Street 108,residential,False,False,86.902,"LINESTRING (103.1956538 13.105423, 103.1957997 13.1061915)",,,
72568846,Street 101,residential,False,True,66.862,"LINESTRING (103.1951918 13.1062965, 103.1957997 13.1061915)",,,
48681390,Street 121,tertiary,False,False,46.752,"LINESTRING (103.1981542 13.0990194, 103.1985787 13.098943)",,,
48681390,Street 121,tertiary,False,True,61.194,"LINESTRING (103.1981542 13.0990194, 103.1975982 13.0991174)",,,
48681406,Street 2,residential,False,True,151.991,"LINESTRING (103.1981542 13.0990194, 103.1983939 13.1003662)",,,
72549216,Street 2,residential,False,False,108.826,"LINESTRING (103.1989864 13.1036783, 103.1988129 13.1027143)",,,
72568816,Street 109,residential,False,False,61.519,"LINESTRING (103.1989864 13.1036783, 103.1984262 13.1037699)",,,
72568816,Street 109,residential,False,True,41.225,"LINESTRING (103.1989864 13.1036783, 103.1993618 13.1036169)",,,
72549216,Street 2,residential,False,True,88.783,"LINESTRING (103.1989864 13.1036783, 103.199095 13.1042831, 103.1991277 13.1044648)",,,
72568846,Street 101,residential,False,False,66.862,"LINESTRING (103.1957997 13.1061915, 103.1951918 13.1062965)",,,
72568846,Street 101,residential,False,True,66.9,"LINESTRING (103.1957997 13.1061915, 103.1964079 13.1060862)",,,
72568862,Street 108,residential,False,True,86.902,"LINESTRING (103.1957997 13.1061915, 103.1956538 13.105423)",,,
72568846,Street 101,residential,False,False,66.9,"LINESTRING (103.1964079 13.1060862, 103.1957997 13.1061915)",,,
72568846,Street 101,residential,False,True,40.384,"LINESTRING (103.1964079 13.1060862, 103.1967714 13.1060052)",,,
1268540467,Street 106,residential,False,True,86.821,"LINESTRING (103.1964079 13.1060862, 103.1962622 13.1053184)",,,
48681406,Street 2,residential,False,False,120.676,"LINESTRING (103.1985843 13.1014355, 103.1983939 13.1003662)",,,
48681406,Street 2,residential,False,True,42.586,"LINESTRING (103.1985843 13.1014355, 103.1986512 13.1018129)",,,
"[186499106, 591866933]",Street 1.5,residential,False,False,166.415,"LINESTRING (103.1985843 13.1014355, 103.1989625 13.101371, 103.1990101 13.1013449, 103.1990099 13.1013021, 103.1988243 13.1002915)",,,yes
48681390,Street 121,tertiary,False,False,50.22,"LINESTRING (103.1985787 13.098943, 103.1990347 13.098861)",,,
48681390,Street 121,tertiary,False,True,46.752,"LINESTRING (103.1985787 13.098943, 103.1981542 13.0990194)",,,
186499106,Street 1.5,residential,False,True,152.287,"LINESTRING (103.1985787 13.098943, 103.1988243 13.1002915)",,,
29804046,Street 153,tertiary,False,False,217.80100000000002,"LINESTRING (103.2035012 13.1061673, 103.2030814 13.1062793, 103.2027672 13.1062892, 103.2024368 13.1061991, 103.2023056 13.1061211, 103.2021698 13.1059555, 103.2019085 13.1054874)",,,
171477031,Street 600,residential,False,False,143.113,"LINESTRING (103.2035012 13.1061673, 103.2034219 13.1056927, 103.2033245 13.1048921)",,,
171477031,Street 600,residential,False,True,143.113,"LINESTRING (103.2033245 13.1048921, 103.2034219 13.1056927, 103.2035012 13.1061673)",,,
1157937000,,primary,True,False,167.423,"LINESTRING (103.2033245 13.1048921, 103.2021084 13.1054415, 103.2019085 13.1054874)",,,
171795837,Street 110,residential,False,True,95.068,"LINESTRING (103.195404 13.1026578, 103.1955659 13.1034981)",,,
804327246,Street 115,tertiary,False,False,40.016,"LINESTRING (103.195404 13.1026578, 103.1957676 13.1025938)",,,
171795837,Street 110,residential,False,False,95.068,"LINESTRING (103.1955659 13.1034981, 103.195404 13.1026578)",,,
318911843,Street 111,residential,False,False,38.834,"LINESTRING (103.1955659 13.1034981, 103.1959186 13.1034351)",,,
48681401,Street 123,residential,False,False,88.294,"LINESTRING (103.1959285 13.0976947, 103.1967319 13.0975598)",,,
171794754,Street 100,residential,False,True,187.882,"LINESTRING (103.1959285 13.0976947, 103.1962184 13.0993606)",,,
48681390,Street 121,tertiary,False,False,61.194,"LINESTRING (103.1975982 13.0991174, 103.1981542 13.0990194)",,,
48681390,Street 121,tertiary,False,True,62.995,"LINESTRING (103.1975982 13.0991174, 103.1970265 13.0992218)",,,
48681413,Street 2.5,residential,False,True,151.823,"LINESTRING (103.1975982 13.0991174, 103.1978395 13.1004624)",,,
171497207,Street 203,residential,False,False,122.721,"LINESTRING (103.2004141 13.0992093, 103.2015329 13.0990343)",,,
345515407,Street 159D,tertiary,False,True,191.845,"LINESTRING (103.2004141 13.0992093, 103.2005824 13.100725, 103.2006046 13.1009246)",,,
48681390,Street 121,tertiary,False,False,88.869,"LINESTRING (103.1962184 13.0993606, 103.1970265 13.0992218)",,,
48681390,Street 121,tertiary,False,True,50.343,"LINESTRING (103.1962184 13.0993606, 103.195761 13.0994413)",,,
171794754,Street 100,residential,False,False,187.882,"LINESTRING (103.1962184 13.0993606, 103.1959285 13.0976947)",,,
48681412,,residential,False,False,49.493,"LINESTRING (103.1988243 13.1002915, 103.1992742 13.1002134)",,,
48681412,,residential,False,True,47.347,"LINESTRING (103.1988243 13.1002915, 103.1983939 13.1003662)",,,
186499106,Street 1.5,residential,False,False,152.287,"LINESTRING (103.1988243 13.1002915, 103.1985787 13.098943)",,,
"[186499106, 591866933]",Street 1.5,residential,False,True,166.415,"LINESTRING (103.1988243 13.1002915, 103.1990099 13.1013021, 103.1990101 13.1013449, 103.1989625 13.101371, 103.1985843 13.1014355)",,,yes
48681412,,residential,False,False,60.988,"LINESTRING (103.1978395 13.1004624, 103.1983939 13.1003662)",,,
48681412,,residential,False,True,63.816,"LINESTRING (103.1978395 13.1004624, 103.1972584 13.1005575)",,,
48681413,Street 2.5,residential,False,False,151.823,"LINESTRING (103.1978395 13.1004624, 103.1975982 13.0991174)",,,
48681413,Street 2.5,residential,False,True,163.134,"LINESTRING (103.1978395 13.1004624, 103.1980849 13.1019099)",,,
318911843,Street 111,residential,False,False,30.481,"LINESTRING (103.1974109 13.103151, 103.1976904 13.1031188)",,,
318911843,Street 111,residential,False,True,94.568,"LINESTRING (103.1974109 13.103151, 103.1965554 13.1033214)",,,
561459182,Street 102,residential,True,False,70.00399999999999,"LINESTRING (103.1974109 13.103151, 103.1975002 13.1027523, 103.1975946 13.1025508)",,,
72568816,Street 109,residential,False,False,130.019,"LINESTRING (103.1972328 13.1039651, 103.1960488 13.1041586)",,,
72568816,Street 109,residential,False,True,66.44,"LINESTRING (103.1972328 13.1039651, 103.1978378 13.1038661)",,,
561459182,Street 102,residential,True,False,92.556,"LINESTRING (103.1972328 13.1039651, 103.1974109 13.103151)",,,
72549212,Street 103,residential,False,False,120.859,"LINESTRING (103.1969539 13.1051909, 103.1980544 13.1050105)",,,
72549212,Street 103,residential,False,True,76.24,"LINESTRING (103.1969539 13.1051909, 103.1962622 13.1053184)",,,
561459182,Street 102,residential,True,False,139.61,"LINESTRING (103.1969539 13.1051909, 103.1972328 13.1039651)",,,
72568846,Street 101,residential,False,False,40.384,"LINESTRING (103.1967714 13.1060052, 103.1964079 13.1060862)",,,
72568846,Street 101,residential,False,True,105.515,"LINESTRING (103.1967714 13.1060052, 103.1977331 13.1058531)",,,
561459182,Street 102,residential,True,False,92.678,"LINESTRING (103.1967714 13.1060052, 103.1969539 13.1051909)",,,
804327241,Street 3,tertiary,False,False,97.003,"LINESTRING (103.1974019 13.1014186, 103.1972584 13.1005575)",,,
270477472,Street 117,residential,False,False,34.082,"LINESTRING (103.1974019 13.1014186, 103.1972597 13.1014421, 103.1970916 13.1014697)",,,
804327241,Street 3,tertiary,False,True,66.482,"LINESTRING (103.1974019 13.1014186, 103.1974355 13.1016073, 103.1975031 13.1020083)",,,
53788876,Street 102,residential,False,True,104.0,"LINESTRING (103.1970916 13.1014697, 103.196574 13.1006819)",,,
270477472,Street 117,residential,False,False,41.748,"LINESTRING (103.1970916 13.1014697, 103.1967115 13.1015322)",,,
53788876,Street 102,residential,False,False,74.993,"LINESTRING (103.1970916 13.1014697, 103.1972374 13.1016869, 103.1973714 13.1018834, 103.1975031 13.1020083)",,,
270477472,Street 117,residential,False,True,34.082,"LINESTRING (103.1970916 13.1014697, 103.1972597 13.1014421, 103.1974019 13.1014186)",,,
48681391,Street 106,residential,False,True,94.589,"LINESTRING (103.1956081 13.1017136, 103.1954586 13.1008755)",,,
270477472,Street 117,residential,False,True,65.284,"LINESTRING (103.1956081 13.1017136, 103.1962025 13.1016159)",,,
48681391,Street 106,residential,False,False,99.386,"LINESTRING (103.1956081 13.1017136, 103.1956595 13.1019973, 103.1956962 13.1021999, 103.1957676 13.1025938)",,,
72549216,Street 2,residential,False,False,52.392,"LINESTRING (103.1992112 13.1049289, 103.1991277 13.1044648)",,,
318911848,Street 103,residential,False,True,125.04,"LINESTRING (103.1992112 13.1049289, 103.1980728 13.1051165)",,,
72549216,Street 2,residential,False,True,30.041,"LINESTRING (103.1992112 13.1049289, 103.1992471 13.1051282, 103.1992591 13.105195)",,,
48681391,Street 106,residential,False,False,94.589,"LINESTRING (103.1954586 13.1008755, 103.1956081 13.1017136)",,,
48681391,Street 106,residential,False,True,151.097,"LINESTRING (103.1954586 13.1008755, 103.195214 13.0995377)",,,
48681412,,residential,False,False,63.441,"LINESTRING (103.1954586 13.1008755, 103.1960353 13.1007754)",,,
318911848,Street 103,residential,False,False,125.04,"LINESTRING (103.1980728 13.1051165, 103.1992112 13.1049289)",,,
804327241,Street 3,tertiary,False,False,11.954,"LINESTRING (103.1980728 13.1051165, 103.1980544 13.1050105)",,,
804327241,Street 3,tertiary,False,True,73.93299999999999,"LINESTRING (103.1980728 13.1051165, 103.1980925 13.1052214, 103.1981385 13.1054654, 103.1981959 13.1057705)",,,
171497207,Street 203,residential,False,True,267.061,"LINESTRING (103.2039623 13.0986226, 103.2015329 13.0990343)",,,
318915150,,residential,False,True,64.653,"LINESTRING (103.2039623 13.0986226, 103.2040791 13.0991928)",,,
171497207,Street 203,residential,False,False,267.061,"LINESTRING (103.2015329 13.0990343, 103.2039623 13.0986226)",,,
171497207,Street 203,residential,False,True,122.721,"LINESTRING (103.2015329 13.0990343, 103.2004141 13.0992093)",,,
318915148,,residential,False,False,92.599,"LINESTRING (103.2015329 13.0990343, 103.2016457 13.0996808, 103.2016761 13.0998553)",,,
318915148,,residential,False,True,88.33099999999999,"LINESTRING (103.2015329 13.0990343, 103.2015227 13.0989796, 103.2015076 13.0988874, 103.2014856 13.0986093, 103.2014591 13.0983119, 103.2014559 13.098244)",,,
318915150,,residential,False,False,64.653,"LINESTRING (103.2040791 13.0991928, 103.2039623 13.0986226)",,,
318915150,,residential,False,True,45.623,"LINESTRING (103.2040791 13.0991928, 103.204144 13.0995982)",,,
318915146,,residential,False,True,271.716,"LINESTRING (103.2040791 13.0991928, 103.2037827 13.0992237, 103.2036306 13.0992628, 103.2033656 13.099383, 103.2031075 13.0994889, 103.202616 13.0996417, 103.2016761 13.0998553)",,,
318915146,,residential,False,False,271.716,"LINESTRING (103.2016761 13.0998553, 103.202616 13.0996417, 103.2031075 13.0994889, 103.2033656 13.099383, 103.2036306 13.0992628, 103.2037827 13.0992237, 103.2040791 13.0991928)",,,
318915148,,residential,False,False,100.63,"LINESTRING (103.2016761 13.0998553, 103.2017702 13.1002909, 103.2018674 13.1007409)",,,
318915148,,residential,False,True,92.599,"LINESTRING (103.2016761 13.0998553, 103.2016457 13.0996808, 103.2015329 13.0990343)",,,
318915150,,residential,False,False,76.743,"LINESTRING (103.204252 13.1002803, 103.204144 13.0995982)",,,
318915149,,residential,False,True,263.734,"LINESTRING (103.204252 13.1002803, 103.2037702 13.1003574, 103.2030675 13.1004697, 103.2022367 13.1006194, 103.202027 13.1006937, 103.2018674 13.1007409)",,,
318915148,,residential,False,True,100.63,"LINESTRING (103.2018674 13.1007409, 103.2017702 13.1002909, 103.2016761 13.0998553)",,,
318915149,,residential,False,False,263.73400000000004,"LINESTRING (103.2018674 13.1007409, 103.202027 13.1006937, 103.2022367 13.1006194, 103.2030675 13.1004697, 103.2037702 13.1003574, 103.204252 13.1002803)",,,
318915149,,residential,False,True,138.69400000000002,"LINESTRING (103.2018674 13.1007409, 103.2016209 13.1008134, 103.2013272 13.1008591, 103.2006046 13.1009246)",,,
318915149,,residential,False,False,138.69400000000002,"LINESTRING (103.2006046 13.1009246, 103.2013272 13.1008591, 103.2016209 13.1008134, 103.2018674 13.1007409)",,,
345515407,Street 159D,tertiary,False,False,191.845,"LINESTRING (103.2006046 13.1009246, 103.2005824 13.100725, 103.2004141 13.0992093)",,,
345515407,Street 159D,tertiary,False,True,186.797,"LINESTRING (103.2006046 13.1009246, 103.2006912 13.101699, 103.2007381 13.1020154, 103.2008604 13.1025843)",,,
48681403,Street 113,tertiary,True,False,65.397,"LINESTRING (103.1981895 13.1024499, 103.1975946 13.1025508)",,,
318917879,Street 2.5,residential,False,True,148.999,"LINESTRING (103.1981895 13.1024499, 103.1984262 13.1037699)",,,
72549216,Street 2,residential,False,False,40.549,"LINESTRING (103.1988129 13.1027143, 103.1987483 13.1023551)",,,
72549216,Street 2,residential,False,True,108.826,"LINESTRING (103.1988129 13.1027143, 103.1989864 13.1036783)",,,
"[318917882, 591866934]",,residential,False,True,152.53,"LINESTRING (103.1988129 13.1027143, 103.1991828 13.1026538, 103.1992213 13.1026611, 103.1992404 13.1026942, 103.1993618 13.1036169)",,,
72568816,Street 109,residential,False,False,41.225,"LINESTRING (103.1993618 13.1036169, 103.1989864 13.1036783)",,,
72568816,Street 109,residential,False,True,54.764,"LINESTRING (103.1993618 13.1036169, 103.1998605 13.1035354)",,,
"[318917882, 591866934]",,residential,False,False,152.53,"LINESTRING (103.1993618 13.1036169, 103.1992404 13.1026942, 103.1992213 13.1026611, 103.1991828 13.1026538, 103.1988129 13.1027143)",,,
72568816,Street 109,residential,False,False,64.615,"LINESTRING (103.1984262 13.1037699, 103.1978378 13.1038661)",,,
72568816,Street 109,residential,False,True,61.519,"LINESTRING (103.1984262 13.1037699, 103.1989864 13.1036783)",,,
318917879,Street 2.5,residential,False,False,148.999,"LINESTRING (103.1984262 13.1037699, 103.1981895 13.1024499)",,,
318911843,Street 111,residential,False,True,30.481,"LINESTRING (103.1976904 13.1031188, 103.1974109 13.103151)",,,
804327241,Street 3,tertiary,False,False,64.005,"LINESTRING (103.1976904 13.1031188, 103.1975946 13.1025508)",,,
804327241,Street 3,tertiary,False,True,84.616,"LINESTRING (103.1976904 13.1031188, 103.1978378 13.1038661)",,,
72549216,Street 2,residential,False,True,58.837,"LINESTRING (103.1992591 13.105195, 103.1993528 13.1057162)",,,
510171743,,residential,False,False,107.846,"LINESTRING (103.1992591 13.105195, 103.2002407 13.1050317)",,,
72549216,Street 2,residential,False,False,30.041,"LINESTRING (103.1992591 13.105195, 103.1992471 13.1051282, 103.1992112 13.1049289)",,,
510171743,,residential,False,True,107.846,"LINESTRING (103.2002407 13.1050317, 103.1992591 13.105195)",,,
"[800269600, 800269599]",Street 1,tertiary,False,False,86.156,"LINESTRING (103.2002407 13.1050317, 103.2001758 13.1048154, 103.2000956 13.1045483, 103.2000175 13.104288)",,,
"[800269600, 800269598]",Street 1,tertiary,False,True,57.536,"LINESTRING (103.2002407 13.1050317, 103.2003365 13.1053161, 103.2004049 13.1055238)",,,
