osmid,highway,oneway,reversed,length,geometry,access
514639468,residential,False,True,174.04399999999998,"LINESTRING (11.0575823 -1.8612517, 11.0579485 -1.8615224, 11.0586291 -1.8620063, 11.05884 -1.8621832)",
514639486,residential,False,False,385.63300000000004,"LINESTRING (11.0575823 -1.8612517, 11.057632 -1.8610694, 11.0583307 -1.860548, 11.0584161 -1.8604928, 11.0585198 -1.8604609, 11.0586537 -1.8604356, 11.0587819 -1.8604113, 11.0588416 -1.8604019, 11.0588979 -1.8604113, 11.0590703 -1.8604837, 11.0592433 -1.860603, 11.0593445 -1.8606613, 11.059433 -1.8607015, 11.0595289 -1.8607343, 11.0598307 -1.860804, 11.0598511 -1.8608085, 11.0605992 -1.8609957)",
514639486,residential,False,True,219.072,"LINESTRING (11.0575823 -1.8612517, 11.0571478 -1.8629801, 11.0569628 -1.8630143)",
1135970868,residential,False,False,121.845,"LINESTRING (11.05884 -1.8621832, 11.0587432 -1.8610917)",
514639468,residential,False,False,174.044,"LINESTRING (11.05884 -1.8621832, 11.0586291 -1.8620063, 11.0579485 -1.8615224, 11.0575823 -1.8612517)",
514639468,residential,False,True,123.52099999999999,"LINESTRING (11.05884 -1.8621832, 11.0588954 -1.8627677, 11.0589448 -1.8632891)",
514639463,residential,False,False,80.453,"LINESTRING (11.062519 -1.8657782, 11.0625464 -1.8659565, 11.0625552 -1.8660791, 11.0625491 -1.866236, 11.0625129 -1.8664967)",
514639466,residential,False,True,197.27800000000002,"LINESTRING (11.062519 -1.8657782, 11.0618039 -1.8660599, 11.061574 -1.8661505, 11.0611511 -1.8663171, 11.0608479 -1.8663479)",
514639466,residential,False,True,173.731,"LINESTRING (11.0608479 -1.8663479, 11.0592955 -1.8665315)",
356211511,unclassified,False,False,162.744,"LINESTRING (11.0608479 -1.8663479, 11.0607085 -1.8656723, 11.0603641 -1.8649793)",yes
514639466,residential,False,False,197.27800000000002,"LINESTRING (11.0608479 -1.8663479, 11.0611511 -1.8663171, 11.061574 -1.8661505, 11.0618039 -1.8660599, 11.062519 -1.8657782)",
514639466,residential,False,False,173.731,"LINESTRING (11.0592955 -1.8665315, 11.0608479 -1.8663479)",
514639466,residential,False,True,216.48,"LINESTRING (11.0592955 -1.8665315, 11.0573579 -1.8667313)",
514639468,residential,False,False,182.355,"LINESTRING (11.0592955 -1.8665315, 11.0591811 -1.8656679, 11.0591689 -1.8655462, 11.0591045 -1.8649029)",
514639466,residential,False,False,216.48,"LINESTRING (11.0573579 -1.8667313, 11.0592955 -1.8665315)",
514639492,unclassified,False,True,42.263,"LINESTRING (11.0573579 -1.8667313, 11.0573211 -1.866353)",
356211511,unclassified,False,False,182.109,"LINESTRING (11.0602447 -1.8647091, 11.0595524 -1.8632247)",yes
356211511,unclassified,False,True,32.845,"LINESTRING (11.0602447 -1.8647091, 11.0603641 -1.8649793)",yes
514639467,residential,False,True,129.328,"LINESTRING (11.0602447 -1.8647091, 11.0595873 -1.8648064, 11.0592051 -1.8648479, 11.0591045 -1.8649029)",
514639467,residential,False,False,214.789,"LINESTRING (11.0572028 -1.865234, 11.0574618 -1.8651646, 11.0583588 -1.8649914, 11.0591045 -1.8649029)",
514639492,unclassified,False,False,125.12,"LINESTRING (11.0572028 -1.865234, 11.0572973 -1.8661275, 11.0573211 -1.866353)",
514639492,unclassified,False,True,193.787,"LINESTRING (11.0572028 -1.865234, 11.0570469 -1.863753, 11.0570204 -1.8635008)",
544273000,residential,False,True,273.626,"LINESTRING (11.0572028 -1.865234, 11.0566986 -1.8653117, 11.0563284 -1.8653305, 11.0561614 -1.8653071, 11.0559958 -1.8652313, 11.0556947 -1.8649962, 11.0550406 -1.8644562)",
514639468,residential,False,False,180.322,"LINESTRING (11.0591045 -1.8649029, 11.0589448 -1.8632891)",
514639467,residential,False,False,129.328,"LINESTRING (11.0591045 -1.8649029, 11.0592051 -1.8648479, 11.0595873 -1.8648064, 11.0602447 -1.8647091)",
514639467,residential,False,True,214.789,"LINESTRING (11.0591045 -1.8649029, 11.0583588 -1.8649914, 11.0574618 -1.8651646, 11.0572028 -1.865234)",
514639468,residential,False,True,182.355,"LINESTRING (11.0591045 -1.8649029, 11.0591689 -1.8655462, 11.0591811 -1.8656679, 11.0592955 -1.8665315)",
514639492,unclassified,False,False,42.263,"LINESTRING (11.0573211 -1.866353, 11.0573579 -1.8667313)",
514639470,residential,False,True,185.653,"LINESTRING (11.0573211 -1.866353, 11.0563636 -1.8666624, 11.0557316 -1.8668666)",
514639492,unclassified,False,True,125.12,"LINESTRING (11.0573211 -1.866353, 11.0572973 -1.8661275, 11.0572028 -1.865234)",
514639470,residential,False,False,49.482,"LINESTRING (11.0553092 -1.8670073, 11.0557316 -1.8668666)",
514639490,residential,False,False,55.819,"LINESTRING (11.0624023 -1.8593778, 11.0620455 -1.8590245)",
514639485,residential,False,True,218.1,"LINESTRING (11.0605019 -1.8629486, 11.0605435 -1.8626497, 11.0605516 -1.8624473, 11.0605663 -1.8622342, 11.0605737 -1.8620767, 11.0605643 -1.8618957, 11.0605637 -1.8617396, 11.0605596 -1.861631, 11.060555 -1.8612127, 11.0605992 -1.8609957)",
514639488,residential,False,False,276.182,"LINESTRING (11.0605019 -1.8629486, 11.0615352 -1.8627268, 11.0618296 -1.8626108, 11.0620402 -1.8624179, 11.0625035 -1.8617343)",
514639488,residential,False,True,111.256,"LINESTRING (11.0605019 -1.8629486, 11.0601995 -1.8631135, 11.0595524 -1.8632247)",
514639485,residential,False,False,218.10000000000002,"LINESTRING (11.0605992 -1.8609957, 11.060555 -1.8612127, 11.0605596 -1.861631, 11.0605637 -1.8617396, 11.0605643 -1.8618957, 11.0605737 -1.8620767, 11.0605663 -1.8622342, 11.0605516 -1.8624473, 11.0605435 -1.8626497, 11.0605019 -1.8629486)",
514639486,residential,False,False,91.30600000000001,"LINESTRING (11.0605992 -1.8609957, 11.0606233 -1.860983, 11.0607004 -1.8609608, 11.0613844 -1.8607558)",
514639486,residential,False,True,385.633,"LINESTRING (11.0605992 -1.8609957, 11.0598511 -1.8608085, 11.0598307 -1.860804, 11.0595289 -1.8607343, 11.059433 -1.8607015, 11.0593445 -1.8606613, 11.0592433 -1.860603, 11.0590703 -1.8604837, 11.0588979 -1.8604113, 11.0588416 -1.8604019, 11.0587819 -1.8604113, 11.0586537 -1.8604356, 11.0585198 -1.8604609, 11.0584161 -1.8604928, 11.0583307 -1.860548, 11.057632 -1.8610694, 11.0575823 -1.8612517)",
514639492,unclassified,False,False,54.474,"LINESTRING (11.0569628 -1.8630143, 11.0570204 -1.8635008)",
514639492,unclassified,False,True,311.393,"LINESTRING (11.0569628 -1.8630143, 11.0566919 -1.860227)",
514639486,residential,False,False,219.072,"LINESTRING (11.0569628 -1.8630143, 11.0571478 -1.8629801, 11.0575823 -1.8612517)",
514639492,unclassified,False,False,311.393,"LINESTRING (11.0566919 -1.860227, 11.0569628 -1.8630143)",
514639488,residential,False,True,276.182,"LINESTRING (11.0625035 -1.8617343, 11.0620402 -1.8624179, 11.0618296 -1.8626108, 11.0615352 -1.8627268, 11.0605019 -1.8629486)",
356211511,unclassified,False,False,32.845,"LINESTRING (11.0603641 -1.8649793, 11.0602447 -1.8647091)",yes
356211511,unclassified,False,True,162.744,"LINESTRING (11.0603641 -1.8649793, 11.0607085 -1.8656723, 11.0608479 -1.8663479)",yes
356211511,unclassified,False,True,41.984,"LINESTRING (11.0548103 -1.8647555, 11.0550406 -1.8644562)",yes
514639499,residential,False,False,40.361,"LINESTRING (11.0548103 -1.8647555, 11.0545229 -1.8645336)",
356211511,unclassified,False,False,67.905,"LINESTRING (11.0595524 -1.8632247, 11.0589448 -1.8632891)",yes
356211511,unclassified,False,True,182.109,"LINESTRING (11.0595524 -1.8632247, 11.0602447 -1.8647091)",yes
514639488,residential,False,False,111.256,"LINESTRING (11.0595524 -1.8632247, 11.0601995 -1.8631135, 11.0605019 -1.8629486)",
356211511,unclassified,False,False,215.162,"LINESTRING (11.0589448 -1.8632891, 11.0570204 -1.8635008)",yes
356211511,unclassified,False,True,67.905,"LINESTRING (11.0589448 -1.8632891, 11.0595524 -1.8632247)",yes
514639468,residential,False,True,180.322,"LINESTRING (11.0589448 -1.8632891, 11.0591045 -1.8649029)",
514639468,residential,False,False,123.52099999999999,"LINESTRING (11.0589448 -1.8632891, 11.0588954 -1.8627677, 11.05884 -1.8621832)",
356211511,unclassified,False,True,215.162,"LINESTRING (11.0570204 -1.8635008, 11.0589448 -1.8632891)",yes
514639492,unclassified,False,True,54.474,"LINESTRING (11.0570204 -1.8635008, 11.0569628 -1.8630143)",
356211511,unclassified,False,False,262.98,"LINESTRING (11.0570204 -1.8635008, 11.0557464 -1.8636375, 11.0556787 -1.8636805, 11.0555768 -1.8638044, 11.0550406 -1.8644562)",yes
514639492,unclassified,False,False,193.787,"LINESTRING (11.0570204 -1.8635008, 11.0570469 -1.863753, 11.0572028 -1.865234)",
356211511,unclassified,False,False,41.984,"LINESTRING (11.0550406 -1.8644562, 11.0548103 -1.8647555)",yes
356211511,unclassified,False,True,262.98,"LINESTRING (11.0550406 -1.8644562, 11.0555768 -1.8638044, 11.0556787 -1.8636805, 11.0557464 -1.8636375, 11.0570204 -1.8635008)",yes
544273000,residential,False,False,273.626,"LINESTRING (11.0550406 -1.8644562, 11.0556947 -1.8649962, 11.0559958 -1.8652313, 11.0561614 -1.8653071, 11.0563284 -1.8653305, 11.0566986 -1.8653117, 11.0572028 -1.865234)",
514639486,residential,False,True,91.30600000000001,"LINESTRING (11.0613844 -1.8607558, 11.0607004 -1.8609608, 11.0606233 -1.860983, 11.0605992 -1.8609957)",
1092538172,residential,False,True,215.107,"LINESTRING (11.0613844 -1.8607558, 11.0615607 -1.860298, 11.0616354 -1.8600739, 11.0616261 -1.8598126, 11.0616214 -1.8595605, 11.0616821 -1.8594252, 11.0618269 -1.8592105, 11.0620455 -1.8590245)",
514639463,residential,False,True,80.453,"LINESTRING (11.0625129 -1.8664967, 11.0625491 -1.866236, 11.0625552 -1.8660791, 11.0625464 -1.8659565, 11.062519 -1.8657782)",
1226087349,residential,False,True,65.568,"LINESTRING (11.0625129 -1.8664967, 11.0623218 -1.8666106, 11.0621126 -1.8667299, 11.062059 -1.8667728, 11.0620013 -1.8667781)",
1135970868,residential,False,True,121.845,"LINESTRING (11.0587432 -1.8610917, 11.05884 -1.8621832)",
514639470,residential,False,True,49.482,"LINESTRING (11.0557316 -1.8668666, 11.0553092 -1.8670073)",
514639470,residential,False,False,185.653,"LINESTRING (11.0557316 -1.8668666, 11.0563636 -1.8666624, 11.0573211 -1.866353)",
514639499,residential,False,True,40.361,"LINESTRING (11.0545229 -1.8645336, 11.0548103 -1.8647555)",
514639490,residential,False,True,55.819,"LINESTRING (11.0620455 -1.8590245, 11.0624023 -1.8593778)",
1092538172,residential,False,False,215.10700000000003,"LINESTRING (11.0620455 -1.8590245, 11.0618269 -1.8592105, 11.0616821 -1.8594252, 11.0616214 -1.8595605, 11.0616261 -1.8598126, 11.0616354 -1.8600739, 11.0615607 -1.860298, 11.0613844 -1.8607558)",
1226087349,residential,False,True,39.717,"LINESTRING (11.0620013 -1.8667781, 11.0616459 -1.8667406)",
1226087349,residential,False,False,65.56800000000001,"LINESTRING (11.0620013 -1.8667781, 11.062059 -1.8667728, 11.0621126 -1.8667299, 11.0623218 -1.8666106, 11.0625129 -1.8664967)",
1226087349,residential,False,False,39.717,"LINESTRING (11.0616459 -1.8667406, 11.0620013 -1.8667781)",
