osmid,oneway,lanes,highway,maxspeed,reversed,length,ref,name,geometry,bridge
7852240,True,2,primary,50,False,16.565,,,"LINESTRING (4.7038362 48.2353107, 4.7039769 48.2351949)",
693682604,False,,primary,50,True,41.793,D 619,Avenue du Général Leclerc,"LINESTRING (4.7038362 48.2353107, 4.7034566 48.2355888)",
37373911,True,,tertiary,,False,93.93,D 4,Rue d'Aube,"LINESTRING (4.7043505 48.2311305, 4.7044249 48.2314014, 4.7047613 48.2317742, 4.7048676 48.2318884)",
"[36910658, 1242970021, 220962718]",False,,secondary,,True,61.015,D 4,Rue Pierre Brossolette,"LINESTRING (4.7043505 48.2311305, 4.7043329 48.2310664, 4.7043297 48.2310526, 4.7042274 48.2306617, 4.7041854 48.2305945)",yes
349830763,True,,primary,50,False,230.72500000000002,D 4b,Boulevard de la République,"LINESTRING (4.7043505 48.2311305, 4.7044733 48.2311067, 4.7045955 48.2310937, 4.7047849 48.2311179, 4.705134 48.2312306, 4.7053 48.231262, 4.7056844 48.2312655, 4.7059058 48.2312271, 4.7060914 48.2311784, 4.7072037 48.2307337)",
1242970021,False,,secondary,,True,20.47,D 4,Rue Pierre Brossolette,"LINESTRING (4.7041854 48.2305945, 4.7040231 48.2304455)",
"[114681114, 114681098]",False,,residential,,"[False, True]",172.58400000000003,,"[""Rue de l'Abattoir"", ""Résidence Les Rives de l'Aube""]","LINESTRING (4.7041854 48.2305945, 4.7042419 48.2305796, 4.7048434 48.2305251, 4.7050552 48.2304787, 4.7052587 48.2304158, 4.7054022 48.230345, 4.7055063 48.2302753, 4.7056994 48.2301451, 4.706056 48.2299292, 4.706122 48.229853)",
"[36910658, 1242970021, 220962718]",False,,secondary,,False,61.015,D 4,Rue Pierre Brossolette,"LINESTRING (4.7041854 48.2305945, 4.7042274 48.2306617, 4.7043297 48.2310526, 4.7043329 48.2310664, 4.7043505 48.2311305)",yes
112452418,False,,secondary,,False,16.409,D 4,Rue Pierre Brossolette,"LINESTRING (4.7037451 48.2301912, 4.7038843 48.230306)",
37599206,True,,residential,,False,67.035,,Rue Gaston Bachelard,"LINESTRING (4.7037451 48.2301912, 4.7038591 48.2301559, 4.7043824 48.229991, 4.7045427 48.2299109)",
112452418,False,,secondary,,True,61.312999999999995,D 4,Rue Pierre Brossolette,"LINESTRING (4.7037451 48.2301912, 4.7032284 48.2298293, 4.7031539 48.2298139)",
112452418,False,,secondary,,False,61.312999999999995,D 4,Rue Pierre Brossolette,"LINESTRING (4.7031539 48.2298139, 4.7032284 48.2298293, 4.7037451 48.2301912)",
112682284,False,,secondary,,True,104.19,D 4,Rue Romagon,"LINESTRING (4.7031539 48.2298139, 4.7030837 48.2298162, 4.701798 48.2300589)",
112682284,False,,secondary,,False,104.19,D 4,Rue Romagon,"LINESTRING (4.701798 48.2300589, 4.7030837 48.2298162, 4.7031539 48.2298139)",
112699553,False,,residential,,True,209.264,,Rue des Tanneries,"LINESTRING (4.701798 48.2300589, 4.7020004 48.2303079, 4.7021362 48.2304842, 4.7022761 48.2306336, 4.7023401 48.2306826, 4.702418 48.2307041, 4.7027706 48.2306695, 4.7033419 48.2305986, 4.7040231 48.2304455)",
208901779,False,,secondary,,False,140.69400000000002,D 4,Route de Couvignon,"LINESTRING (4.701798 48.2300589, 4.7014488 48.2300904, 4.7009111 48.2300963, 4.7006483 48.2300773, 4.7004122 48.2300408, 4.69993 48.2299465)",
349830767,False,,tertiary,50,True,56.539,D 4,Place Carnot,"LINESTRING (4.7064344 48.233293, 4.7063872 48.2332552, 4.7059315 48.2329105)",
1047430493,True,,secondary,30,False,20.787999999999997,,Rue Nationale,"LINESTRING (4.7064344 48.233293, 4.7065295 48.2332298, 4.7066369 48.2331636)",
1047430484,True,,secondary,30,False,18.416,,Rue Nationale,"LINESTRING (4.7069044 48.2330205, 4.7070767 48.2329011)",
37373913,True,,residential,,False,61.04600000000001,,Rue Thiers,"LINESTRING (4.7069044 48.2330205, 4.7072479 48.2329467, 4.7076592 48.2328047)",
112772524,True,,residential,,False,64.487,,Rue Delaunay,"LINESTRING (4.7069044 48.2330205, 4.7069707 48.2330823, 4.7073871 48.2335031)",
37373941,True,,residential,,False,21.901,,Rue Beugnot,"LINESTRING (4.7083144 48.2325756, 4.7085046 48.2327264)",
37373941,True,,residential,,False,33.812,,Rue Beugnot,"LINESTRING (4.7080445 48.2323404, 4.7081125 48.2323596, 4.7082132 48.2324533, 4.7083144 48.2325756)",
37705024,False,,residential,,False,94.601,,Rue Saint-Maclou,"LINESTRING (4.7080445 48.2323404, 4.707972 48.2323098, 4.7072802 48.2316637)",
305472710,True,,secondary,30,False,55.82599999999999,,Rue Nationale,"LINESTRING (4.7080445 48.2323404, 4.7083085 48.2321899, 4.7084118 48.2321222, 4.7086132 48.2320113)",
112772528,False,,residential,,True,26.368,,Rue Beugnot,"LINESTRING (4.7089516 48.233156, 4.7089001 48.2330996, 4.7087666 48.2329534)",
305472713,False,,residential,,False,85.165,,Rue Beugnot,"LINESTRING (4.7089516 48.233156, 4.7089523 48.2331932, 4.7089601 48.2334044, 4.7089023 48.2339204)",
349866122,True,2,primary,50,False,72.179,D 619,Place Jean Jaurès,"LINESTRING (4.7051289 48.2351621, 4.7050371 48.2351985, 4.704785 48.2352765, 4.7046534 48.2352978, 4.7044787 48.235301, 4.7042011 48.2352791)",
37374436,True,,residential,,False,227.547,,Rue Général Beurnonville,"LINESTRING (4.7053885 48.23718, 4.7034566 48.2355888)",
693682604,False,,primary,50,False,41.793,D 619,Avenue du Général Leclerc,"LINESTRING (4.7034566 48.2355888, 4.7038362 48.2353107)",
693682604,False,,primary,50,True,82.38699999999999,D 619,Avenue du Général Leclerc,"LINESTRING (4.7034566 48.2355888, 4.7028634 48.2360318, 4.7027343 48.2361334, 4.7027204 48.2361442)",
1047430489,True,,primary,50,False,19.773,D 4b,Boulevard de la République,"LINESTRING (4.7075951 48.2305795, 4.7078229 48.2304868)",
37705018,False,,unclassified,,True,90.786,,Rue Armand,"LINESTRING (4.7075951 48.2305795, 4.7076222 48.2306097, 4.7078486 48.2308496, 4.7082465 48.2312711)",
305472710,True,,secondary,30,False,56.215999999999994,,Rue Nationale,"LINESTRING (4.7088413 48.2318774, 4.7090787 48.2317533, 4.7094429 48.2315692)",
1047430488,False,,unclassified,,False,80.542,,Rue Armand,"LINESTRING (4.7088413 48.2318774, 4.7087787 48.2318183, 4.7082465 48.2312711)",
305472710,True,,secondary,30,False,28.585,,Rue Nationale,"LINESTRING (4.7094429 48.2315692, 4.7097412 48.2314061)",
