osmid,oneway,name,highway,reversed,length,geometry,est_width,maxspeed,lanes,tunnel,junction,bridge
"[97395907, 97395912, 97395901, 1260542170, 1260542171, 1260542172, 883838269]",False,Rue Vauban,living_street,False,116.55199999999998,"LINESTRING (-3.9170121 47.8713224, -3.9168684 47.8713629, -3.916829 47.871374, -3.9162644 47.8715363, -3.9162542 47.8716798, -3.916251 47.8716984, -3.9162475 47.871717, -3.9162373 47.8717454, -3.9161804 47.8717886, -3.9161215 47.8718334, -3.9160568 47.8718827, -3.9160236 47.8718932, -3.9160014 47.8719003, -3.9159279 47.8719234, -3.9159092 47.8719295)",,,,building_passage,,
"[97378168, 97392285, 97392287]",True,"['Rue Hélène Hascoet', 'Avenue Pierre Nicolas']",living_street,False,97.03000000000002,"LINESTRING (-3.9177292 47.8719515, -3.9179352 47.871879, -3.9182156 47.8717802, -3.918634 47.8716498, -3.9186771 47.8716435, -3.9187913 47.8716266, -3.9187992 47.8716265, -3.9188604 47.8716258, -3.918918 47.871637)",4,20,,,,
97467091,False,Rue Duguesclin,residential,False,99.22800000000001,"LINESTRING (-3.9177292 47.8719515, -3.9179198 47.8722182, -3.918176 47.8724835, -3.9183786 47.8727289)",3,,,,,
"[97395907, 883838269, 97395912, 1260542170, 1260542171, 1260542172, 97395901]",False,Rue Vauban,living_street,True,116.552,"LINESTRING (-3.9159092 47.8719295, -3.9159279 47.8719234, -3.9160014 47.8719003, -3.9160236 47.8718932, -3.9160568 47.8718827, -3.9161215 47.8718334, -3.9161804 47.8717886, -3.9162373 47.8717454, -3.9162475 47.871717, -3.916251 47.8716984, -3.9162542 47.8716798, -3.9162644 47.8715363, -3.916829 47.871374, -3.9168684 47.8713629, -3.9170121 47.8713224)",,,,building_passage,,
"[97377478, 871442630]",True,Quai Pénéroff,secondary,False,84.26599999999999,"LINESTRING (-3.917473 47.8720174, -3.9174219 47.8719209, -3.9174067 47.8718916, -3.9173432 47.8717693, -3.917269 47.8716263, -3.9170982 47.8713025)",3,30,,,,
1185641129,True,,secondary,False,7.412999999999999,"LINESTRING (-3.917473 47.8720174, -3.9174665 47.8720137, -3.9174367 47.8720099, -3.9174081 47.8720165, -3.9173882 47.8720318)",,,,,roundabout,
789059210,False,,unclassified,True,7.673,"LINESTRING (-3.9186172 47.8744471, -3.9187152 47.8744261)",,,,,,
97467088,True,Avenue Pierre Guéguin,secondary,False,31.43,"LINESTRING (-3.9186172 47.8744471, -3.9187147 47.8746027, -3.9187667 47.8747111)",5,,,,,
97467088,True,Avenue Pierre Guéguin,secondary,False,33.416,"LINESTRING (-3.9184669 47.874164, -3.9186172 47.8744471)",5,,,,,
97779054,False,Quai Carnot,primary,False,22.982999999999997,"LINESTRING (-3.9184669 47.874164, -3.9184124 47.8741743, -3.91836 47.8741887, -3.918306 47.8742058, -3.9182531 47.8742304, -3.9181975 47.8742598)",4,,,,,
872779854,False,Avenue Pierre Guéguin,secondary,True,14.827,"LINESTRING (-3.9183466 47.8739505, -3.9182899 47.8738227)",5,50,2,,,
97467093,True,Avenue Pierre Guéguin,secondary,False,25.378999999999998,"LINESTRING (-3.9183466 47.8739505, -3.9184153 47.8740724, -3.9184669 47.874164)",5,,,,,
97467091,False,Rue Duguesclin,residential,True,99.22800000000001,"LINESTRING (-3.9183786 47.8727289, -3.918176 47.8724835, -3.9179198 47.8722182, -3.9177292 47.8719515)",3,,,,,
1176142923,True,Avenue Pierre Guéguin,secondary,False,11.596,"LINESTRING (-3.9184923 47.8739869, -3.9183466 47.8739505)",3,,,,,
97775844,True,Rue Malakoff,tertiary,False,114.69300000000001,"LINESTRING (-3.9184923 47.8739869, -3.9185767 47.8739712, -3.9190488 47.8738823, -3.9191725 47.8738633, -3.9193004 47.8738433, -3.9196031 47.873801, -3.9196316 47.8738021, -3.9196582 47.8738069, -3.9196919 47.873815, -3.9199635 47.8739012)",3,30,,,,
498673355,True,,primary_link,False,7.717,"LINESTRING (-3.9185674 47.8741475, -3.9184669 47.874164)",,,,,,
498673356,True,Avenue Pierre Guéguin,secondary,False,18.723,"LINESTRING (-3.9185674 47.8741475, -3.9185372 47.8740762, -3.9185111 47.8740271, -3.9184923 47.8739869)",3,,,,,
97467104,True,Avenue Pierre Guéguin,secondary,False,32.882,"LINESTRING (-3.9187152 47.8744261, -3.9185674 47.8741475)",3,,2,,,
789059210,False,,unclassified,False,7.673,"LINESTRING (-3.9187152 47.8744261, -3.9186172 47.8744471)",,,,,,
97775795,False,Rue de l'Alma,residential,True,107.02600000000001,"LINESTRING (-3.9187152 47.8744261, -3.9187729 47.8744141, -3.9187931 47.8744099, -3.9188665 47.8744035, -3.918954 47.8744031, -3.9196724 47.8744744, -3.9199463 47.874496, -3.9200474 47.8743882)",4,,,,,
97765957,False,Rue Jos Parker,residential,False,37.74,"LINESTRING (-3.9251695 47.8770769, -3.9246635 47.8770806)",,,,,,
97765877,True,Rue Jos Parker,residential,False,104.73100000000001,"LINESTRING (-3.9251695 47.8770769, -3.925266 47.8770828, -3.9262753 47.8771453, -3.9263969 47.8771222, -3.9265324 47.8770563)",4,,,,,
97765934,True,Rue Max Jacob,tertiary_link,False,39.968,"LINESTRING (-3.9251695 47.8770769, -3.9251887 47.8772314, -3.9251912 47.8772588, -3.925176 47.8773518, -3.925147 47.8774329)",3,,,,,
97765945,False,Rue Max Jacob,tertiary,True,56.718999999999994,"LINESTRING (-3.9251695 47.8770769, -3.9250937 47.8768418, -3.9249449 47.8765914)",4,,,,,
97765880,False,Rue Max Jacob,tertiary,True,55.271,"LINESTRING (-3.9249449 47.8765914, -3.924797 47.8763566, -3.9247492 47.8762899, -3.9246986 47.8761252)",4,,,,,
97765945,False,Rue Max Jacob,tertiary,False,56.718999999999994,"LINESTRING (-3.9249449 47.8765914, -3.9250937 47.8768418, -3.9251695 47.8770769)",4,,,,,
97765937,False,Rue des Jardins,residential,False,50.889,"LINESTRING (-3.9226115 47.8776089, -3.9225699 47.8780657)",4,,,,,
97765897,False,Rue Claude Debussy,residential,False,21.359,"LINESTRING (-3.9226115 47.8776089, -3.9227133 47.8776083, -3.9227239 47.8774847)",4,,,,,
97765954,False,Rue Claude Debussy,residential,True,24.203,"LINESTRING (-3.9226115 47.8776089, -3.9225107 47.8776052, -3.9225209 47.8774554)",4,,,,,
97765926,False,Rue Claude Debussy,residential,False,53.569,"LINESTRING (-3.9227239 47.8774847, -3.9234408 47.8775145)",4,,,,,
97765897,False,Rue Claude Debussy,residential,True,21.359,"LINESTRING (-3.9227239 47.8774847, -3.9227133 47.8776083, -3.9226115 47.8776089)",4,,,,,
97765916,False,Rue Claude Debussy,residential,False,26.910999999999998,"LINESTRING (-3.9227239 47.8774847, -3.9227268 47.8774208, -3.9225238 47.8774137, -3.9225209 47.8774554)",4,,,,,
97765764,False,Rue Camille Saint-Saëns,residential,False,66.421,"LINESTRING (-3.9234408 47.8775145, -3.9233884 47.8781108)",4,,,,,
97765857,False,Rue Claude Debussy,residential,False,83.987,"LINESTRING (-3.9234408 47.8775145, -3.9245652 47.8775563)",4,,,,,
97765926,False,Rue Claude Debussy,residential,True,53.569,"LINESTRING (-3.9234408 47.8775145, -3.9227239 47.8774847)",4,,,,,
97765959,False,Rue Georges Bizet,residential,True,65.097,"LINESTRING (-3.9234408 47.8775145, -3.92347 47.8769294)",4,,,,,
97765848,False,Rue Georges Bizet,residential,True,17.683,"LINESTRING (-3.9234874 47.8767708, -3.92347 47.8769294)",,,,,,
97765861,False,Rue Claude Debussy,residential,True,116.18700000000001,"LINESTRING (-3.9225209 47.8774554, -3.9220229 47.877439, -3.9220838 47.8767297)",4,,,,,
97765916,False,Rue Claude Debussy,residential,True,26.911,"LINESTRING (-3.9225209 47.8774554, -3.9225238 47.8774137, -3.9227268 47.8774208, -3.9227239 47.8774847)",4,,,,,
97765954,False,Rue Claude Debussy,residential,False,24.203,"LINESTRING (-3.9225209 47.8774554, -3.9225107 47.8776052, -3.9226115 47.8776089)",4,,,,,
97765790,False,Rue Malakoff,tertiary,False,13.437999999999999,"LINESTRING (-3.9239887 47.8755992, -3.9240347 47.8756224, -3.924076 47.875652, -3.9241184 47.8756825)",4,,,,,
97765927,False,Rue Malakoff,tertiary,True,150.91999999999996,"LINESTRING (-3.9239887 47.8755992, -3.923905 47.8755693, -3.923825 47.8755386, -3.9234235 47.8753932, -3.9231588 47.8753047, -3.9230298 47.8752765, -3.9229487 47.875268, -3.9228865 47.875258, -3.9226002 47.8752133, -3.9223965 47.8751815, -3.9222831 47.8751602, -3.9221999 47.8751448, -3.9221119 47.8751198)",4,,,,,
97765920,False,Boulevard Alfred Guillou,tertiary,False,90.833,"LINESTRING (-3.9290719 47.8737739, -3.9290211 47.8739267, -3.928951 47.8741115, -3.9289331 47.8741593, -3.9288486 47.8743813, -3.928838 47.8744113, -3.9287927 47.8745688)",4,,1,,,
97765931,False,Boulevard Alfred Guillou,unclassified,True,100.026,"LINESTRING (-3.9290719 47.8737739, -3.9290174 47.8737365, -3.928928 47.8736612, -3.92853 47.8733365, -3.928204 47.8730885)",4,,,,,
97765853,False,Rue Jacques Toiray,residential,True,50.473,"LINESTRING (-3.92827 47.8722614, -3.9279422 47.8718643)",4,,,,,
97765854,False,Rue Lucien Hascoët,residential,True,61.752,"LINESTRING (-3.92827 47.8722614, -3.9275552 47.8725416)",4,,,,,
97765848,False,Rue Georges Bizet,residential,False,17.683,"LINESTRING (-3.92347 47.8769294, -3.9234874 47.8767708)",,,,,,
97765959,False,Rue Georges Bizet,residential,False,65.097,"LINESTRING (-3.92347 47.8769294, -3.9234408 47.8775145)",4,,,,,
97765793,False,Rue Georges Bizet,residential,True,89.057,"LINESTRING (-3.92347 47.8769294, -3.9225353 47.8769042, -3.9223082 47.8768212)",4,,,,,
97765871,False,Rue Georges Bizet,residential,False,30.200000000000003,"LINESTRING (-3.92347 47.8769294, -3.9235591 47.8768972, -3.9238627 47.8769031)",4,,,,,
97765854,False,Rue Lucien Hascoët,residential,False,61.752,"LINESTRING (-3.9275552 47.8725416, -3.92827 47.8722614)",4,,,,,
97765856,False,Rue Lucien Hascoët,residential,False,52.259,"LINESTRING (-3.9275552 47.8725416, -3.9272059 47.8721342)",4,,,,,
97765862,False,Rue Lucien Hascoët,residential,True,25.373,"LINESTRING (-3.9275552 47.8725416, -3.9273242 47.872628, -3.9272952 47.8726417, -3.9272682 47.8726617)",4,,,,,
97765790,False,Rue Malakoff,tertiary,True,13.437999999999999,"LINESTRING (-3.9241184 47.8756825, -3.924076 47.875652, -3.9240347 47.8756224, -3.9239887 47.8755992)",4,,,,,
97765852,True,Rue Maréchal Foch,residential,False,18.836000000000002,"LINESTRING (-3.9241184 47.8756825, -3.9241757 47.8756206, -3.9242023 47.8755682, -3.9242149 47.8755279)",4,,,,,
97765860,False,Rue Henri Cevaër,tertiary,False,66.113,"LINESTRING (-3.9241184 47.8756825, -3.924197 47.8757632, -3.9242896 47.8758512, -3.9243701 47.8759213, -3.9244341 47.8759693, -3.924473 47.8759962, -3.9245852 47.8760469, -3.9246454 47.8760837, -3.9246986 47.8761252)",4,,,,,
97765962,True,Rue Courcy,residential,False,34.137,"LINESTRING (-3.9238342 47.8731418, -3.9242779 47.8732171)",4,,,,,
97765963,False,Impasse Kerbiriou,residential,False,85.071,"LINESTRING (-3.9238342 47.8731418, -3.9240034 47.8738984)",,,,,,
97765963,False,Impasse Kerbiriou,residential,True,85.071,"LINESTRING (-3.9240034 47.8738984, -3.9238342 47.8731418)",,,,,,
97765856,False,Rue Lucien Hascoët,residential,True,52.259,"LINESTRING (-3.9272059 47.8721342, -3.9275552 47.8725416)",4,,,,,
97765913,False,Rue Georges Bizet,residential,True,19.586,"LINESTRING (-3.9223082 47.8768212, -3.9220838 47.8767297)",4,,,,,
97765793,False,Rue Georges Bizet,residential,False,89.057,"LINESTRING (-3.9223082 47.8768212, -3.9225353 47.8769042, -3.92347 47.8769294)",4,,,,,
97765911,False,Rue Georges Bizet,residential,False,33.828,"LINESTRING (-3.9223082 47.8768212, -3.9224255 47.8766945, -3.9224623 47.8765414)",,,,,,
97765764,False,Rue Camille Saint-Saëns,residential,True,66.421,"LINESTRING (-3.9233884 47.8781108, -3.9234408 47.8775145)",4,,,,,
"[97765832, 97765928, 97765799]",False,Rue Camille Saint-Saëns,residential,"[False, True]",142.355,"LINESTRING (-3.9233884 47.8781108, -3.9237074 47.8781227, -3.9236876 47.8784996, -3.9235383 47.8785681, -3.9235427 47.8785948, -3.923541 47.878618, -3.9235303 47.8786453, -3.9235044 47.8786722, -3.9234714 47.8786922, -3.9233658 47.8787148, -3.9233269 47.8787455, -3.9232883 47.8787579, -3.9232449 47.8787608, -3.9229412 47.8787523, -3.9229382 47.8788031)",4,,,,,
97765835,False,Rue Hector Berlioz,residential,False,61.512,"LINESTRING (-3.9233884 47.8781108, -3.9231124 47.8781042, -3.923023 47.8780831, -3.9225699 47.8780657)",,,,,,
97765783,False,Impasse Georges Bizet,residential,False,41.875,"LINESTRING (-3.9238627 47.8769031, -3.9238712 47.8767133, -3.92378 47.8765369)",4,,,,,
97765871,False,Rue Georges Bizet,residential,True,30.200000000000003,"LINESTRING (-3.9238627 47.8769031, -3.9235591 47.8768972, -3.92347 47.8769294)",4,,,,,
97765919,False,Impasse Georges Bizet,residential,False,71.83,"LINESTRING (-3.9238627 47.8769031, -3.9238949 47.877188, -3.9244272 47.8772362)",4,,,,,
97765805,False,Rue Victor Hugo,unclassified,False,166.024,"LINESTRING (-3.9261149 47.8736039, -3.9261676 47.8735909, -3.928204 47.8730885)",4,,,,,
"[97765865, 97765818, 97765858]",False,Rue Ernest Renan,tertiary,False,159.811,"LINESTRING (-3.9261149 47.8736039, -3.926394 47.8741779, -3.9265293 47.8744305, -3.9267977 47.8749661)",4,,,,,
97765908,False,Rue Ernest Renan,tertiary,True,87.66,"LINESTRING (-3.9261149 47.8736039, -3.9260334 47.8734775, -3.9257226 47.8729703, -3.9256839 47.8728714)",4,,,,,
97765885,False,Rue Maréchal Foch,residential,False,238.563,"LINESTRING (-3.9242779 47.8732171, -3.924292 47.873903, -3.9242307 47.8753619)",4,,,,,
97765923,True,Rue Georges Clemenceau,residential,False,112.572,"LINESTRING (-3.9242779 47.8732171, -3.9246188 47.8731786, -3.9254392 47.8729731, -3.9256271 47.872895, -3.9256411 47.8728892, -3.9256839 47.8728714)",4,,,,,
97765815,False,Rue Ernest Renan,tertiary,True,105.303,"LINESTRING (-3.9274959 47.8765514, -3.9275089 47.8765081, -3.9275077 47.8764696, -3.927492 47.876407, -3.9274507 47.8762964, -3.9274047 47.876197, -3.9273222 47.8760219, -3.9271277 47.8756447)",4,,,,,
97765849,False,Rue Frédéric Le Guyader,residential,False,94.591,"LINESTRING (-3.9274959 47.8765514, -3.927475 47.8766112, -3.9274536 47.87665, -3.927423 47.8766917, -3.9273907 47.8767142, -3.9273324 47.8767455, -3.9265324 47.8770563)",4,,,,,
97765906,False,Rue Henri Cevaër,tertiary,False,42.653,"LINESTRING (-3.9274959 47.8765514, -3.9276371 47.8765742, -3.9277806 47.8766128, -3.9280322 47.8766822)",4,,,,,
97765922,False,Rue Henri Cevaër,tertiary,True,214.509,"LINESTRING (-3.9274959 47.8765514, -3.9272915 47.876508, -3.9267492 47.8764348, -3.9252994 47.8762001, -3.9249782 47.8761449, -3.9248152 47.8761168, -3.9246986 47.8761252)",4,,,,,
97765891,True,Rond-Point Robert Jan,secondary,False,20.378,"LINESTRING (-3.9254105 47.8774358, -3.9253601 47.8774217, -3.9253066 47.8774142, -3.9252519 47.8774136, -3.9251981 47.8774199, -3.925147 47.8774329)",4,,,,roundabout,
97765907,True,Rue Max Jacob,tertiary_link,False,44.268,"LINESTRING (-3.9254105 47.8774358, -3.9252694 47.8772973, -3.9252373 47.8772291, -3.9251695 47.8770769)",4,,,,,
97765860,False,Rue Henri Cevaër,tertiary,True,66.113,"LINESTRING (-3.9246986 47.8761252, -3.9246454 47.8760837, -3.9245852 47.8760469, -3.924473 47.8759962, -3.9244341 47.8759693, -3.9243701 47.8759213, -3.9242896 47.8758512, -3.924197 47.8757632, -3.9241184 47.8756825)",4,,,,,
97765880,False,Rue Max Jacob,tertiary,False,55.271,"LINESTRING (-3.9246986 47.8761252, -3.9247492 47.8762899, -3.924797 47.8763566, -3.9249449 47.8765914)",4,,,,,
97765922,False,Rue Henri Cevaër,tertiary,False,214.50900000000001,"LINESTRING (-3.9246986 47.8761252, -3.9248152 47.8761168, -3.9249782 47.8761449, -3.9252994 47.8762001, -3.9267492 47.8764348, -3.9272915 47.876508, -3.9274959 47.8765514)",4,,,,,
97765857,False,Rue Claude Debussy,residential,True,83.987,"LINESTRING (-3.9245652 47.8775563, -3.9234408 47.8775145)",4,,,,,
97765952,True,Rue Claude Debussy,residential,False,33.989999999999995,"LINESTRING (-3.9245652 47.8775563, -3.9248036 47.8775813, -3.9249515 47.8776263, -3.9249918 47.8776484)",4,,,,,
97765830,True,Rue Maréchal Foch,residential,False,10.988,"LINESTRING (-3.9240848 47.8755243, -3.9239887 47.8755992)",4,,,,,
97765885,False,Rue Maréchal Foch,residential,True,238.563,"LINESTRING (-3.9242307 47.8753619, -3.924292 47.873903, -3.9242779 47.8732171)",4,,,,,
869890970,True,Rue Maréchal Foch,residential,False,21.083,"LINESTRING (-3.9242307 47.8753619, -3.9241458 47.8754564, -3.9240848 47.8755243)",4,,,,,
97765924,False,Rue Pierre Curie,residential,True,130.59199999999998,"LINESTRING (-3.9287841 47.875264, -3.9286831 47.8752873, -3.9271828 47.8756328, -3.9271277 47.8756447)",4,,,,,
97765955,False,Boulevard Alfred Guillou,tertiary,True,79.311,"LINESTRING (-3.9287841 47.875264, -3.9287346 47.875179, -3.9286953 47.8750985, -3.9286801 47.8750145, -3.9286875 47.8749335, -3.9287218 47.8747968, -3.9287927 47.8745688)",4,,1,,,
97765894,False,Rue Henri Cevaër,tertiary,False,78.79599999999999,"LINESTRING (-3.9280322 47.8766822, -3.9286407 47.8768511, -3.9286806 47.8768692, -3.9287158 47.8768905, -3.9287991 47.8769227, -3.928982 47.8769866)",4,,,,,
97765906,False,Rue Henri Cevaër,tertiary,True,42.653,"LINESTRING (-3.9280322 47.8766822, -3.9277806 47.8766128, -3.9276371 47.8765742, -3.9274959 47.8765514)",4,,,,,
97765925,True,Rue Jos Parker,residential,False,145.09199999999998,"LINESTRING (-3.9280322 47.8766822, -3.9280053 47.8767233, -3.9277977 47.8770399, -3.927751 47.87708, -3.9276989 47.8770985, -3.9269254 47.8771784, -3.926821 47.8771742, -3.926733 47.8771537, -3.9265324 47.8770563)",4,,,,,
97765775,False,Rue Charles Le Goffic,residential,True,156.134,"LINESTRING (-3.9287927 47.8745688, -3.9287543 47.8745657, -3.9287019 47.8745607, -3.9286008 47.874563, -3.9268437 47.8749558, -3.9267977 47.8749661)",4,,,,,
97765920,False,Boulevard Alfred Guillou,tertiary,True,90.83300000000001,"LINESTRING (-3.9287927 47.8745688, -3.928838 47.8744113, -3.9288486 47.8743813, -3.9289331 47.8741593, -3.928951 47.8741115, -3.9290211 47.8739267, -3.9290719 47.8737739)",4,,1,,,
97765955,False,Boulevard Alfred Guillou,tertiary,False,79.311,"LINESTRING (-3.9287927 47.8745688, -3.9287218 47.8747968, -3.9286875 47.8749335, -3.9286801 47.8750145, -3.9286953 47.8750985, -3.9287346 47.875179, -3.9287841 47.875264)",4,,1,,,
1069472067,False,Rue de Men-Cren,residential,False,4.148,"LINESTRING (-3.9233216 47.8793974, -3.923342 47.8794321)",4,,,,,
97765914,True,Avenue Robert Jan,secondary,False,67.319,"LINESTRING (-3.9233216 47.8793974, -3.9230521 47.8794926, -3.9228335 47.8795877, -3.9227113 47.8796446, -3.9225689 47.8797277)",4,,,,,
"[97765928, 97765799, 97765832]",False,Rue Camille Saint-Saëns,residential,"[False, True]",142.355,"LINESTRING (-3.9229382 47.8788031, -3.9229412 47.8787523, -3.9232449 47.8787608, -3.9232883 47.8787579, -3.9233269 47.8787455, -3.9233658 47.8787148, -3.9234714 47.8786922, -3.9235044 47.8786722, -3.9235303 47.8786453, -3.923541 47.878618, -3.9235427 47.8785948, -3.9235383 47.8785681, -3.9236876 47.8784996, -3.9237074 47.8781227, -3.9233884 47.8781108)",4,,,,,
97765815,False,Rue Ernest Renan,tertiary,False,105.30299999999998,"LINESTRING (-3.9271277 47.8756447, -3.9273222 47.8760219, -3.9274047 47.876197, -3.9274507 47.8762964, -3.927492 47.876407, -3.9275077 47.8764696, -3.9275089 47.8765081, -3.9274959 47.8765514)",4,,,,,
97765924,False,Rue Pierre Curie,residential,False,130.592,"LINESTRING (-3.9271277 47.8756447, -3.9271828 47.8756328, -3.9286831 47.8752873, -3.9287841 47.875264)",4,,,,,
97765947,False,Rue Ernest Renan,tertiary,True,79.372,"LINESTRING (-3.9271277 47.8756447, -3.9270817 47.875544, -3.9267977 47.8749661)",,,,,,
97765891,True,Rond-Point Robert Jan,secondary,False,23.664,"LINESTRING (-3.9250239 47.8777041, -3.9250726 47.8777461, -3.9251364 47.8777777, -3.9252107 47.8777964, -3.9252897 47.877801)",4,,,,roundabout,
"[97765875, 97765933]",True,Avenue Robert Jan,secondary,False,236.37900000000002,"LINESTRING (-3.9250239 47.8777041, -3.9250424 47.8777542, -3.9250525 47.8778068, -3.9250457 47.8778627, -3.9250199 47.8779158, -3.9249682 47.8779975, -3.9245053 47.8785947, -3.9244469 47.8786701, -3.9243563 47.8787765, -3.924164 47.8789512, -3.9240216 47.8790508, -3.9238269 47.8791662, -3.9235496 47.8793009, -3.9234962 47.8793251, -3.9233216 47.8793974)","['4', '3']",,,,,
97765937,False,Rue des Jardins,residential,True,50.889,"LINESTRING (-3.9225699 47.8780657, -3.9226115 47.8776089)",4,,,,,
97765776,False,Rue des Jardins,residential,True,262.824,"LINESTRING (-3.9225699 47.8780657, -3.9216672 47.8780101, -3.9215683 47.8779221, -3.9214295 47.8774796, -3.9213848 47.877337, -3.9207384 47.8763834)",4,,,,,
"[174939410, 97765822]",False,"['Rue Hector Berlioz', 'Rue des Jardins']",residential,"[False, True]",164.601,"LINESTRING (-3.9225699 47.8780657, -3.9225646 47.8782758, -3.9225999 47.8785395, -3.9225614 47.8787352, -3.9225123 47.8789298, -3.9224936 47.879023, -3.9224642 47.8790864, -3.9224288 47.8791259, -3.9223866 47.879175, -3.9223493 47.8792312, -3.9222864 47.8793508, -3.9222518 47.8793862, -3.9222037 47.8793983, -3.922081 47.8793961)",4,,,,,
97765835,False,Rue Hector Berlioz,residential,True,61.512,"LINESTRING (-3.9225699 47.8780657, -3.923023 47.8780831, -3.9231124 47.8781042, -3.9233884 47.8781108)",,,,,,
97765776,False,Rue des Jardins,residential,False,262.82399999999996,"LINESTRING (-3.9207384 47.8763834, -3.9213848 47.877337, -3.9214295 47.8774796, -3.9215683 47.8779221, -3.9216672 47.8780101, -3.9225699 47.8780657)",4,,,,,
97775850,False,Rue des Jardins,residential,True,105.616,"LINESTRING (-3.9207384 47.8763834, -3.920542 47.8760928, -3.9202871 47.8757157, -3.9201768 47.8755875, -3.9201256 47.875528)",4,,,,,
97777141,False,Rue de Porzambars,residential,True,86.22999999999999,"LINESTRING (-3.9207384 47.8763834, -3.9211088 47.8762972, -3.9213754 47.8761928, -3.9214941 47.8760901, -3.9217551 47.8760776)",3,,,,,
