osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,bridge,tunnel
43542348,Rue René Coty,tertiary,30,False,True,234.13399999999996,"LINESTRING (2.4885121 48.7185198, 2.4885147 48.7184435, 2.4885113 48.7183014, 2.4885089 48.7182012, 2.488504 48.7180819, 2.4884981 48.7179385, 2.4884832 48.7175771, 2.4884731 48.7175041, 2.4884307 48.717452, 2.4882877 48.7173713, 2.487813 48.7172918, 2.4877148 48.7172486, 2.4876519 48.7171788, 2.4875785 48.7170219, 2.4875473 48.7169483, 2.4875276 48.7168951, 2.4874752 48.7167714)",,,
44179238,Rue Frédéric Mistral,tertiary,,False,True,465.005,"LINESTRING (2.4885121 48.7185198, 2.4883012 48.718489, 2.4876643 48.7184585, 2.4875307 48.7184424, 2.4865272 48.7182804, 2.4862951 48.7182615, 2.4860686 48.7182513, 2.4857225 48.718258, 2.4852482 48.7182975, 2.4844553 48.7183869, 2.4842673 48.7184075, 2.4839113 48.7184436, 2.483774 48.7184488, 2.4837418 48.7184499, 2.4834065 48.7184564, 2.4831623 48.7184509, 2.4830629 48.7184497, 2.4824421 48.7184404, 2.4822386 48.7184551)",,,
542994030,Rue René Coty,tertiary,30,False,False,99.65700000000001,"LINESTRING (2.4885121 48.7185198, 2.4886114 48.718551, 2.4892003 48.7185565, 2.4893122 48.7185744, 2.4894111 48.7186035, 2.4894744 48.7186221, 2.489551 48.7186447, 2.4896665 48.7186816, 2.4898109 48.7187179)",,,
542994030,Rue René Coty,tertiary,30,False,False,82.562,"LINESTRING (2.4909424 48.7187208, 2.4916192 48.7186902, 2.4917774 48.7187087, 2.491924 48.718729, 2.4920605 48.7187315)",,,
542994030,Rue René Coty,tertiary,30,False,True,83.82600000000001,"LINESTRING (2.4909424 48.7187208, 2.4908642 48.7187269, 2.4903795 48.718759, 2.4900986 48.718759, 2.4898955 48.7187392, 2.4898109 48.7187179)",,,
42145353,Rue du Mont Griffon,residential,,False,False,164.272,"LINESTRING (2.4920605 48.7187315, 2.4921147 48.7188974, 2.4922148 48.7194303, 2.4923452 48.7197633, 2.4924318 48.7199333, 2.4924612 48.7199911, 2.4925701 48.7201631)",,,
"[542994029, 542994030]",Rue René Coty,tertiary,30,False,False,48.245000000000005,"LINESTRING (2.4920605 48.7187315, 2.4921942 48.7187159, 2.4923019 48.718677, 2.4923864 48.7186252, 2.4925988 48.7185011)",,,
542994030,Rue René Coty,tertiary,30,False,True,82.56200000000001,"LINESTRING (2.4920605 48.7187315, 2.491924 48.718729, 2.4917774 48.7187087, 2.4916192 48.7186902, 2.4909424 48.7187208)",,,
42145357,Rue Pierre Guilbert,residential,,True,False,171.104,"LINESTRING (2.4925988 48.7185011, 2.4926218 48.7183348, 2.4928003 48.7179728, 2.4929112 48.717741, 2.4930397 48.7176153, 2.4933919 48.7174088, 2.4936717 48.717243, 2.4937157 48.7172194)",,,
"[542994029, 542994030]",Rue René Coty,tertiary,30,False,True,48.245,"LINESTRING (2.4925988 48.7185011, 2.4923864 48.7186252, 2.4923019 48.718677, 2.4921942 48.7187159, 2.4920605 48.7187315)",,,
43542348,Rue René Coty,tertiary,30,False,False,234.134,"LINESTRING (2.4874752 48.7167714, 2.4875276 48.7168951, 2.4875473 48.7169483, 2.4875785 48.7170219, 2.4876519 48.7171788, 2.4877148 48.7172486, 2.487813 48.7172918, 2.4882877 48.7173713, 2.4884307 48.717452, 2.4884731 48.7175041, 2.4884832 48.7175771, 2.4884981 48.7179385, 2.488504 48.7180819, 2.4885089 48.7182012, 2.4885113 48.7183014, 2.4885147 48.7184435, 2.4885121 48.7185198)",,,
43542350,Rue Charles de Gaulle,tertiary,30,False,True,191.593,"LINESTRING (2.4874752 48.7167714, 2.4878744 48.7166852, 2.4883176 48.7165681, 2.4884504 48.7165365, 2.4885957 48.7165053, 2.4889579 48.7164308, 2.4891391 48.7163889, 2.4898249 48.7162362, 2.4899438 48.716211)",D 31,,
192144468,Rue Charles de Gaulle,tertiary,30,False,False,133.421,"LINESTRING (2.4874752 48.7167714, 2.4872777 48.7167344, 2.4868812 48.7166788, 2.4867377 48.7166608, 2.4864453 48.7166469, 2.4861771 48.7166692, 2.4856939 48.7167498)",D 32,,
30719875,Rue Marc Sangnier,tertiary,,False,False,45.859,"LINESTRING (2.4906874 48.7160403, 2.4905031 48.7158241, 2.4903944 48.7156762)",D 31,,
43542350,Rue Charles de Gaulle,tertiary,30,False,False,57.78,"LINESTRING (2.4906874 48.7160403, 2.4904943 48.7160904, 2.4900459 48.7161876, 2.4899438 48.716211)",D 31,,
54701754,Rue Charles de Gaulle,tertiary,30,True,False,48.739000000000004,"LINESTRING (2.4906874 48.7160403, 2.4911007 48.7159448, 2.4913096 48.7158872)",,,
22875480,Avenue de l'Abbaye,tertiary,,False,False,93.715,"LINESTRING (2.494103 48.7140445, 2.4940759 48.7140692, 2.4940253 48.7141153, 2.4934253 48.7146848, 2.4933663 48.7147328)",,,
30719876,Rue de l'Abbé Moreau,residential,,False,False,98.57399999999998,"LINESTRING (2.494103 48.7140445, 2.4940545 48.7140062, 2.4939151 48.7138975, 2.4937878 48.7137982, 2.4936821 48.7137633, 2.4936262 48.713766, 2.4935847 48.7137679, 2.4934178 48.7138449, 2.4933287 48.7138726, 2.4932502 48.7138823, 2.493187 48.7138821, 2.4930896 48.7138588, 2.4930018 48.7138448)",,,
"[30719875, 914435417, 914435416, 982019705, 34424287]","['Pont du 18 Juin 1940', 'Rue Marc Sangnier']",tertiary,,False,False,190.857,"LINESTRING (2.4901339 48.7153335, 2.4900508 48.7152173, 2.4898265 48.7149177, 2.489694 48.7147339, 2.4896228 48.714631, 2.4895713 48.7145488, 2.4895452 48.7145072, 2.4893895 48.7142396, 2.4892362 48.7139788, 2.4891877 48.7139024, 2.4891203 48.713755)",D 31,yes,
30719875,Rue Marc Sangnier,tertiary,,False,True,42.632,"LINESTRING (2.4901339 48.7153335, 2.4901982 48.7154146, 2.4903944 48.7156762)",D 31,,
229052278,Rue de l'Abbé Moreau,residential,,False,True,61.367,"LINESTRING (2.4901339 48.7153335, 2.4902307 48.7152951, 2.4904376 48.715213, 2.4908551 48.715054)",,,
30719876,Rue de l'Abbé Moreau,residential,,False,True,98.574,"LINESTRING (2.4930018 48.7138448, 2.4930896 48.7138588, 2.493187 48.7138821, 2.4932502 48.7138823, 2.4933287 48.7138726, 2.4934178 48.7138449, 2.4935847 48.7137679, 2.4936262 48.713766, 2.4936821 48.7137633, 2.4937878 48.7137982, 2.4939151 48.7138975, 2.4940545 48.7140062, 2.494103 48.7140445)",,,
113520461,Rue de l'Abbé Moreau,residential,,True,False,241.985,"LINESTRING (2.4930018 48.7138448, 2.492863 48.7138739, 2.4927071 48.7139066, 2.4924416 48.7139383, 2.4922089 48.7139661, 2.4920402 48.7140334, 2.4919557 48.7140722, 2.4914286 48.7143145, 2.4912807 48.7144066, 2.4911848 48.7144974, 2.4913527 48.7147284, 2.4913834 48.7147939, 2.4913526 48.7148473, 2.4912862 48.71489, 2.4908551 48.715054)",,,
229052278,Rue de l'Abbé Moreau,residential,,False,False,61.367,"LINESTRING (2.4908551 48.715054, 2.4904376 48.715213, 2.4902307 48.7152951, 2.4901339 48.7153335)",,,
229052279,Place du Marché,residential,,False,True,11.332,"LINESTRING (2.4908551 48.715054, 2.4908023 48.7150237, 2.490743 48.714984)",,,
54714887,Rue de l'Église,residential,,True,False,82.76700000000001,"LINESTRING (2.4923217 48.7168655, 2.4922429 48.7168109, 2.4920915 48.7166489, 2.4920062 48.7165344, 2.4918432 48.7163355, 2.4917842 48.7162168)",,,
54714900,Rue Jacques Bouty,residential,30,True,False,151.994,"LINESTRING (2.4923217 48.7168655, 2.492239 48.7168973, 2.4913392 48.7171522, 2.4904941 48.7173916, 2.49042 48.7174057)",,,
54716783,Allée Camille Guérin,residential,,True,False,153.60999999999999,"LINESTRING (2.4917842 48.7162168, 2.4918616 48.7161466, 2.4919368 48.7161118, 2.4920405 48.716071, 2.492099 48.7160344, 2.4921255 48.7159632, 2.4921255 48.7158742, 2.4921383 48.7158395, 2.492158 48.7157864, 2.4922266 48.7157195, 2.4924239 48.7156333, 2.4926227 48.7155539, 2.4927869 48.7155025, 2.4929999 48.7154125, 2.4930179 48.7153734, 2.4929344 48.7152739, 2.4929231 48.7152588)",,,
239441602,Rue de l'Église,residential,30,True,False,51.728,"LINESTRING (2.4917842 48.7162168, 2.4917566 48.7161801, 2.4916903 48.7161313, 2.4915609 48.7160724, 2.4913464 48.7159517, 2.4913264 48.7159202, 2.4913096 48.7158872)",,,
42145353,Rue du Mont Griffon,residential,,False,True,118.623,"LINESTRING (2.492979 48.7211951, 2.4929072 48.7210146, 2.4928742 48.7209259, 2.4927318 48.7205426, 2.4925701 48.7201631)",,,
42145353,Rue du Mont Griffon,residential,,False,False,118.62300000000002,"LINESTRING (2.4925701 48.7201631, 2.4927318 48.7205426, 2.4928742 48.7209259, 2.4929072 48.7210146, 2.492979 48.7211951)",,,
42145353,Rue du Mont Griffon,residential,,False,True,164.27200000000002,"LINESTRING (2.4925701 48.7201631, 2.4924612 48.7199911, 2.4924318 48.7199333, 2.4923452 48.7197633, 2.4922148 48.7194303, 2.4921147 48.7188974, 2.4920605 48.7187315)",,,
42145354,Impasse de la Forêt,residential,,False,False,158.524,"LINESTRING (2.4925701 48.7201631, 2.4922562 48.7202152, 2.4918189 48.7202773, 2.4916897 48.7202599, 2.4912244 48.720331, 2.4911095 48.7203486, 2.4904792 48.7204832)",,,
54714887,Rue de l'Église,residential,,True,False,134.508,"LINESTRING (2.4937157 48.7172194, 2.4936537 48.7171794, 2.4936187 48.7171617, 2.4935867 48.7171426, 2.493532 48.7170928, 2.4934749 48.71701, 2.4934213 48.7169568, 2.4933164 48.7168893, 2.4931469 48.7167914, 2.4930381 48.7167326, 2.4929462 48.7166928, 2.4928371 48.7166814, 2.4927288 48.7166955, 2.492624 48.7167575, 2.4925341 48.7168074, 2.4924109 48.7168439, 2.4923217 48.7168655)",,,
42307746,Rue Danielle Casanova,residential,,False,True,55.826,"LINESTRING (2.4941061 48.71465, 2.4939934 48.7146534, 2.4934321 48.7147469, 2.4933663 48.7147328)",,,
