osmid,highway,junction,oneway,reversed,length,geometry,name,maxspeed,lanes,ref
25851785,tertiary,roundabout,True,False,9.242999999999999,"LINESTRING (-0.6315452 44.9091957, -0.631588 44.9091673, -0.6316148 44.9091303)",,,,
25851785,tertiary,roundabout,True,False,25.412,"LINESTRING (-0.6316148 44.9091303, -0.6316225 44.9090926, -0.6316132 44.9090551, -0.6315879 44.9090215, -0.6315491 44.9089951, -0.6315006 44.9089786, -0.6314473 44.9089736)",,,,
602151285,tertiary,,False,True,148.451,"LINESTRING (-0.6316148 44.9091303, -0.6316663 44.9091658, -0.6317055 44.9091841, -0.631782 44.9092134, -0.6318299 44.9092269, -0.6318947 44.909238, -0.6319736 44.9092506, -0.6322127 44.9092756, -0.6324627 44.9093046, -0.6326177 44.9093186, -0.6330192 44.9093384, -0.6333061 44.9093637, -0.6333561 44.9093708, -0.6334381 44.9093899)",Rue de la République,,,
25851785,tertiary,roundabout,True,False,25.798999999999992,"LINESTRING (-0.6314473 44.9089736, -0.6313939 44.9089807, -0.6313463 44.9089993, -0.6313095 44.9090276, -0.631287 44.9090627, -0.6312812 44.9091009, -0.6312909 44.9091399)",,,,
575226807,residential,,False,True,201.47400000000002,"LINESTRING (-0.6314473 44.9089736, -0.6314371 44.9088953, -0.6314389 44.9088077, -0.6314481 44.908689, -0.6314695 44.9086018, -0.6314984 44.9085068, -0.6316197 44.9082786, -0.6316266 44.9082657, -0.6317448 44.9080441, -0.6318036 44.9079424, -0.6318741 44.9078564, -0.6321801 44.907483, -0.6322651 44.9073604, -0.6323022 44.9072967)",Rue Poumeau Delille,,,
25851785,tertiary,roundabout,True,False,14.065999999999999,"LINESTRING (-0.6312909 44.9091399, -0.6313144 44.9091664, -0.6313455 44.9091892, -0.631384 44.9092055, -0.6314271 44.9092142)",,,,
25851850,tertiary,,False,False,36.384,"LINESTRING (-0.6312909 44.9091399, -0.6312274 44.909148, -0.6311809 44.9091539, -0.6310786 44.9091506, -0.6310232 44.9091353, -0.6308624 44.9090658)",Rue Dupaty,30,,
57740689,residential,,False,False,27.240000000000002,"LINESTRING (-0.634981 44.9092022, -0.6349417 44.9093004, -0.6349099 44.9093767, -0.6348884 44.9094382)",Rue du Maréchal Leclerc,,,
57740690,residential,,True,False,63.834,"LINESTRING (-0.634981 44.9092022, -0.6352921 44.90873, -0.6353253 44.9086825)",Rue du Maréchal Leclerc,,1,
57740689,residential,,False,True,35.612,"LINESTRING (-0.6347192 44.9097352, -0.6348884 44.9094382)",Rue du Maréchal Leclerc,,,
109649131,tertiary,,True,False,108.267,"LINESTRING (-0.6347192 44.9097352, -0.6345352 44.9096821, -0.6340509 44.9095192, -0.634013 44.9095065, -0.6337813 44.9094597, -0.6335781 44.9094169, -0.6334381 44.9093899)",Rue de la République,,1,
575226808,residential,,False,False,99.07400000000001,"LINESTRING (-0.6324616 44.9069236, -0.6324678 44.9068597, -0.632467 44.9068256, -0.6324538 44.9067767, -0.6324492 44.9063958, -0.6324501 44.9062904, -0.6324323 44.906181, -0.6324042 44.906096, -0.6323979 44.906078, -0.6323842 44.9060384)",Rue de Canteret,,,
"[57738652, 1006399438]",residential,,False,True,43.358,"LINESTRING (-0.6324616 44.9069236, -0.6324274 44.9070115, -0.6323803 44.9071304, -0.6323022 44.9072967)",Rue de Canteret,,,
"[25851804, 1006399439]",residential,,False,True,268.49700000000007,"LINESTRING (-0.6324616 44.9069236, -0.6325696 44.9069331, -0.6326164 44.9069377, -0.6326971 44.9069445, -0.632743 44.9069437, -0.6327888 44.9069428, -0.6328924 44.9069334, -0.6330041 44.906918, -0.6331194 44.9069014, -0.6332389 44.9068948, -0.6333953 44.9068944, -0.6339066 44.9069173, -0.6339896 44.906921, -0.6343797 44.9069399, -0.6344967 44.9069462, -0.6346579 44.9069587, -0.634916 44.9069883, -0.6351689 44.9070251, -0.6356068 44.9070999, -0.6356997 44.9071145, -0.6357627 44.9071197, -0.6358359 44.9071232)",Rue du Maréchal Juin,,,
28729620,residential,,True,False,326.26300000000003,"LINESTRING (-0.6323022 44.9072967, -0.6324161 44.9073297, -0.6331152 44.9075163, -0.6333941 44.9075701, -0.6336463 44.9076357, -0.6339214 44.9077073, -0.6340465 44.9077654, -0.634137 44.9078216, -0.6342625 44.9079885, -0.6342773 44.9080114, -0.6343634 44.9081446, -0.6344323 44.9083086, -0.6345026 44.9084715, -0.6348245 44.909109, -0.6348376 44.9091169, -0.634881 44.9091432, -0.634981 44.9092022)",Rue André Déris,,1,
28729700,residential,,True,False,169.40699999999998,"LINESTRING (-0.6323022 44.9072967, -0.6322398 44.9072732, -0.6321751 44.9072534, -0.6319664 44.9071893, -0.6318413 44.907154, -0.6315913 44.9070426, -0.6315115 44.907007, -0.6304868 44.90649)",Rue de Corn,,,
"[57738652, 1006399438]",residential,,False,False,43.358,"LINESTRING (-0.6323022 44.9072967, -0.6323803 44.9071304, -0.6324274 44.9070115, -0.6324616 44.9069236)",Rue de Canteret,,,
575226807,residential,,False,False,201.474,"LINESTRING (-0.6323022 44.9072967, -0.6322651 44.9073604, -0.6321801 44.907483, -0.6318741 44.9078564, -0.6318036 44.9079424, -0.6317448 44.9080441, -0.6316266 44.9082657, -0.6316197 44.9082786, -0.6314984 44.9085068, -0.6314695 44.9086018, -0.6314481 44.908689, -0.6314389 44.9088077, -0.6314371 44.9088953, -0.6314473 44.9089736)",Rue Poumeau Delille,,,
25851850,tertiary,,False,False,113.246,"LINESTRING (-0.6308624 44.9090658, -0.6306718 44.9089674, -0.6303676 44.9088177, -0.6301803 44.908726, -0.6300173 44.9086462, -0.62995 44.9086029, -0.6299014 44.9085646, -0.6298696 44.908546, -0.6298041 44.9085077, -0.6297041 44.908466)",Rue Dupaty,30,,
25851850,tertiary,,False,True,36.384,"LINESTRING (-0.6308624 44.9090658, -0.6310232 44.9091353, -0.6310786 44.9091506, -0.6311809 44.9091539, -0.6312274 44.909148, -0.6312909 44.9091399)",Rue Dupaty,30,,
28573242,residential,,False,False,263.206,"LINESTRING (-0.6263332 44.9080967, -0.6261165 44.9088682, -0.6257544 44.9102438, -0.6257441 44.9104248)",Rue de Marpuch,,,
442958628,tertiary,,False,False,128.222,"LINESTRING (-0.6263332 44.9080967, -0.6256708 44.9079308, -0.6253018 44.9078397, -0.6250552 44.9077978, -0.6249702 44.9077861, -0.6247776 44.9077665)",Rue Dupaty,30,,
442958628,tertiary,,False,True,187.15200000000002,"LINESTRING (-0.6263332 44.9080967, -0.6264213 44.9081023, -0.6269324 44.9081608, -0.6273016 44.9082004, -0.6276934 44.9082425, -0.6280439 44.9082767, -0.628401 44.9083373, -0.6284512 44.9083497, -0.6286649 44.9084026)",Rue Dupaty,30,,
575220258,secondary,roundabout,True,False,3.427,"LINESTRING (-0.6355663 44.9133175, -0.6355282 44.9133026)",,,,
25760429,secondary,,False,False,72.69800000000001,"LINESTRING (-0.6355663 44.9133175, -0.6356451 44.913256, -0.6357045 44.9132013, -0.6357714 44.9131246, -0.6359774 44.91284, -0.6360383 44.912759)",Avenue du Général de Gaulle,,,D 2
28573387,residential,,True,False,92.686,"LINESTRING (-0.6355282 44.9133026, -0.6355189 44.9132434, -0.6355113 44.9132037, -0.6355075 44.9131619, -0.6354785 44.9130234, -0.6353684 44.9125617, -0.6353487 44.9124791)",Rue Tastet-Girard,,,
25853838,residential,,True,False,119.49399999999999,"LINESTRING (-0.6245023 44.9109752, -0.6245739 44.9109742, -0.6246051 44.9109725, -0.6246683 44.9109697, -0.6254992 44.9108152, -0.6258275 44.9107457, -0.6258398 44.9107431, -0.6259473 44.9106834)",Rue Georges Mandel,,,
164579690,secondary,,False,False,216.188,"LINESTRING (-0.6245023 44.9109752, -0.6245326 44.911036, -0.6245654 44.9111019, -0.6247082 44.9113704, -0.6247661 44.9114793, -0.6247997 44.9115425, -0.6248041 44.91155, -0.6249208 44.9117495, -0.6250812 44.9120526, -0.6252581 44.9123936, -0.625385 44.9126383, -0.6254178 44.9127003, -0.625468 44.912795)",Avenue du XI Novembre,,,D 210
1180273086,secondary,,False,True,50.67400000000001,"LINESTRING (-0.6245023 44.9109752, -0.6244319 44.910856, -0.6242699 44.9105503)",Avenue du XI Novembre,,,D 210
28730367,residential,,True,False,168.578,"LINESTRING (-0.6293771 44.9095484, -0.6294686 44.9097913, -0.629509 44.9099672, -0.6295689 44.9103303, -0.6296047 44.9105474, -0.6296871 44.9110463)",Rue Alcide Lambert,,,
188083918,residential,,True,False,129.624,"LINESTRING (-0.6293771 44.9095484, -0.6294883 44.9095053, -0.6299091 44.9093571, -0.6303475 44.9092268, -0.6304876 44.9091886, -0.6307238 44.9091393, -0.6308021 44.909115, -0.6308624 44.9090658)",Rue Georges Mandel,,,
28573242,residential,,False,False,33.606,"LINESTRING (-0.6257441 44.9104248, -0.6258076 44.9105506, -0.6258646 44.9106313, -0.6258839 44.9106435, -0.6259098 44.9106598, -0.6259473 44.9106834)",Rue de Marpuch,,,
28573242,residential,,False,True,263.206,"LINESTRING (-0.6257441 44.9104248, -0.6257544 44.9102438, -0.6261165 44.9088682, -0.6263332 44.9080967)",Rue de Marpuch,,,
44167604,residential,,False,False,92.76000000000002,"LINESTRING (-0.6257441 44.9104248, -0.6254976 44.9104763, -0.6253828 44.9104735, -0.6249123 44.9104564, -0.6248365 44.9103892, -0.6246389 44.910332)",Rue de Marpuch,,,
28573242,residential,,False,True,33.605999999999995,"LINESTRING (-0.6259473 44.9106834, -0.6259098 44.9106598, -0.6258839 44.9106435, -0.6258646 44.9106313, -0.6258076 44.9105506, -0.6257441 44.9104248)",Rue de Marpuch,,,
28730378,residential,,False,True,32.345,"LINESTRING (-0.6259473 44.9106834, -0.6260178 44.9107305, -0.6262482 44.9108814)",Rue Victurnien Vergnaud,,,
188083918,residential,,True,False,309.839,"LINESTRING (-0.6259473 44.9106834, -0.6260577 44.9106275, -0.6260919 44.9106102, -0.6263085 44.9104093, -0.6264969 44.9102294, -0.6266605 44.910132, -0.6268556 44.9100755, -0.6270776 44.9100546, -0.6273368 44.9100387, -0.6275577 44.9100251, -0.6276623 44.9100171, -0.6277984 44.9099967, -0.6282792 44.9099078, -0.6286084 44.9098238, -0.6287412 44.9097839, -0.6288968 44.9097317, -0.6291757 44.9096239, -0.6293771 44.9095484)",Rue Georges Mandel,,,
28573271,residential,,False,False,41.975,"LINESTRING (-0.6247776 44.9077665, -0.624769 44.9078208, -0.624738 44.9080158, -0.6246777 44.908135)",Rue du Béarn,30,,
442958628,tertiary,,False,True,128.222,"LINESTRING (-0.6247776 44.9077665, -0.6249702 44.9077861, -0.6250552 44.9077978, -0.6253018 44.9078397, -0.6256708 44.9079308, -0.6263332 44.9080967)",Rue Dupaty,30,,
28573271,residential,,False,False,21.016,"LINESTRING (-0.6245599 44.9087325, -0.6248253 44.9087523)",Rue du Béarn,30,,
62228478,residential,,False,True,66.629,"LINESTRING (-0.6245599 44.9087325, -0.6245208 44.9089198, -0.6245224 44.9089419, -0.6245593 44.9089514, -0.6247216 44.9089687, -0.6247591 44.9089597, -0.6247826 44.9089388, -0.6248253 44.9087523)",Rue du Béarn,30,,
28573271,residential,,False,True,67.084,"LINESTRING (-0.6245599 44.9087325, -0.6246777 44.908135)",Rue du Béarn,30,,
28573271,residential,,False,True,64.777,"LINESTRING (-0.6256419 44.9088222, -0.6248253 44.9087523)",Rue du Béarn,30,,
28573292,residential,,False,False,135.892,"LINESTRING (-0.6256419 44.9088222, -0.6257103 44.9085719, -0.6257197 44.9084998, -0.6257036 44.9084219, -0.6256594 44.9083573, -0.6255843 44.9083003, -0.6255192 44.9082709, -0.6254267 44.9082495, -0.6246777 44.908135)",Rue du Languedoc,30,,
28573292,residential,,False,True,202.46500000000003,"LINESTRING (-0.6256419 44.9088222, -0.6254354 44.9096134, -0.6254173 44.9096571, -0.6253771 44.9096941, -0.6253234 44.909734, -0.6252443 44.9097692, -0.6251699 44.9097849, -0.6251129 44.9097882, -0.6250535 44.9097857, -0.6249901 44.9097711, -0.6249177 44.9097402, -0.6242183 44.9094833)",Rue du Languedoc,30,,
28573271,residential,,False,False,67.084,"LINESTRING (-0.6246777 44.908135, -0.6245599 44.9087325)",Rue du Béarn,30,,
28573271,residential,,False,True,41.975,"LINESTRING (-0.6246777 44.908135, -0.624738 44.9080158, -0.624769 44.9078208, -0.6247776 44.9077665)",Rue du Béarn,30,,
