osmid,lanes,name,highway,junction,oneway,reversed,length,geometry,ref,maxspeed,access
159013529,1,Cours Napoléon,primary,,True,False,103.873,"LINESTRING (8.7392817 41.9300213, 8.7395045 41.9302237, 8.7397099 41.930725, 8.7397409 41.9308065, 8.7397542 41.9308695)",T 21,,
222642259,,Cours Napoléon,secondary_link,,True,False,37.861,"LINESTRING (8.7392817 41.9300213, 8.7394 41.9301697, 8.7394283 41.9302446, 8.7394383 41.9302769, 8.7393697 41.9303023)",,50,
24712345,,Avenue Colonel Colonna d'Ornano,residential,,False,True,232.83100000000002,"LINESTRING (8.737512 41.9283457, 8.7373876 41.9283692, 8.7367655 41.9284869, 8.7366715 41.928496, 8.7365422 41.9284944, 8.7363879 41.9284834, 8.7357731 41.9284376, 8.7355554 41.9284238, 8.7350174 41.9283898, 8.7348497 41.9284006, 8.7347333 41.9284237)",,,
24712346,,Boulevard Dominique Paoli,secondary,,False,False,62.370999999999995,"LINESTRING (8.737512 41.9283457, 8.7375281 41.9284227, 8.7375547 41.9285483, 8.7375599 41.9286037, 8.737544 41.928668, 8.7375366 41.9287084, 8.7375173 41.9287669, 8.7374657 41.9288952)",,50,
22879089,,Rond-Point des Médailles Militaires,secondary,roundabout,True,False,22.317,"LINESTRING (8.7347004 41.9268105, 8.7346689 41.9267939, 8.7346462 41.9267708, 8.7346345 41.9267435, 8.7346351 41.9267148, 8.734648 41.9266878, 8.7346717 41.9266652, 8.7347039 41.9266494)",,50,
22879089,,Rond-Point des Médailles Militaires,secondary,roundabout,True,False,19.08,"LINESTRING (8.7347039 41.9266494, 8.7347355 41.9266426, 8.7347685 41.9266424, 8.7348002 41.926649, 8.7348284 41.9266617, 8.7348508 41.9266797, 8.7348657 41.9267015, 8.7348721 41.9267256)",,50,
22879259,2,Avenue Napoléon III,secondary,,False,False,91.893,"LINESTRING (8.7347039 41.9266494, 8.734623 41.9265328, 8.7344889 41.9263382, 8.7344527 41.9262514, 8.7343984 41.9258679)",,50,
22879089,,Rond-Point des Médailles Militaires,secondary,roundabout,True,False,20.463,"LINESTRING (8.7348721 41.9267256, 8.7348672 41.9267561, 8.7348488 41.9267835, 8.7348189 41.9268046, 8.7347812 41.9268169, 8.73474 41.926819, 8.7347004 41.9268105)",,50,
159195423,3,Avenue Beverini Vico,secondary,,False,False,34.997,"LINESTRING (8.7348721 41.9267256, 8.7349972 41.9267244, 8.7352951 41.9267213)",,50,
159144501,3,Boulevard Sampiero,primary,,False,False,37.58,"LINESTRING (8.7390874 41.923895, 8.7390189 41.9242291)",,50,
25333902,,Rue Jean Baptiste Marcaggi,unclassified,,True,False,143.599,"LINESTRING (8.7390874 41.923895, 8.7390212 41.9236742, 8.7389571 41.9232929, 8.7389242 41.9229596, 8.7389073 41.9226131)",,30,
"[829756328, 829756329, 1141329282, 159144501]",3,Boulevard Sampiero,primary,,False,True,149.113,"LINESTRING (8.7390874 41.923895, 8.739152 41.9236861, 8.7391818 41.9235768, 8.7392425 41.9233653, 8.7392588 41.9233004, 8.7392753 41.9232345, 8.7393439 41.9229833, 8.7394539 41.9225821)",,50,
22879236,2,Boulevard Sampiero,primary,,True,False,43.54,"LINESTRING (8.7388556 41.9267842, 8.7388489 41.9267094, 8.7388261 41.9266525, 8.7387992 41.9265348, 8.7387912 41.9263971)",,,
159144495,2,Square Pierre Griffi,primary,roundabout,True,False,23.759,"LINESTRING (8.7388556 41.9267842, 8.7388938 41.9267249, 8.7389427 41.9266865, 8.7389917 41.926669, 8.7390648 41.9266645)",,,
22879234,2,Square Pierre Griffi,primary,roundabout,True,False,24.644,"LINESTRING (8.7390648 41.9266645, 8.7391352 41.9266865, 8.7392022 41.9267219, 8.7392452 41.9267613, 8.7392721 41.9268103)",,,
22879234,2,Square Pierre Griffi,primary,roundabout,True,False,19.950000000000003,"LINESTRING (8.7392721 41.9268103, 8.7392753 41.9268581, 8.7392686 41.926896, 8.7392445 41.9269444, 8.7392076 41.9269758)",,,
"[166581330, 829756316]",3,,unclassified,,False,False,54.193,"LINESTRING (8.7392721 41.9268103, 8.7393216 41.9267917, 8.7393732 41.9267593, 8.7394235 41.9267174, 8.7394644 41.9266476, 8.7394577 41.9263841)",,,destination
24724374,2,Boulevard Sampiero,primary,,True,False,38.265,"LINESTRING (8.7387912 41.9263971, 8.738865 41.9265178, 8.7389521 41.9265997, 8.738991 41.9266316, 8.7390648 41.9266645)",,,
"[1073683001, 1097551657, 159057615]",3,Boulevard Sampiero,primary,,False,True,94.579,"LINESTRING (8.7387912 41.9263971, 8.738751 41.9262325, 8.7387174 41.9260569, 8.7387107 41.9258832, 8.7387309 41.925782, 8.7387403 41.9257354, 8.7387495 41.9256892, 8.7387765 41.9255547)",D 11,50,
1097551675,2,Cours Napoléon,primary,,True,False,27.759,"LINESTRING (8.7395814 41.9307799, 8.7394768 41.9305427)",T 21,50,
25414528,1,Cours Napoléon,primary,,True,False,17.652,"LINESTRING (8.7395814 41.9307799, 8.7396656 41.9308082, 8.7397542 41.9308695)",T 21,,
24712353,,,unclassified,,True,False,104.12899999999999,"LINESTRING (8.7343575 41.9285521, 8.7343358 41.9286316, 8.7340364 41.9288506, 8.7337647 41.9291104, 8.7336356 41.9293014)",,,
159195444,,Avenue Colonel Colonna d'Ornano,tertiary,,False,False,34.236000000000004,"LINESTRING (8.7343575 41.9285521, 8.7345565 41.9284907, 8.7347333 41.9284237)",D 11,50,
159195444,,Avenue Colonel Colonna d'Ornano,tertiary,,False,True,88.19300000000001,"LINESTRING (8.7343575 41.9285521, 8.7342028 41.9285856, 8.7341094 41.9286102, 8.7340388 41.9286242, 8.7335397 41.9286418, 8.7334254 41.9286501, 8.7333128 41.9286771)",D 11,50,
24712345,,Avenue Colonel Colonna d'Ornano,residential,,False,False,232.83100000000002,"LINESTRING (8.7347333 41.9284237, 8.7348497 41.9284006, 8.7350174 41.9283898, 8.7355554 41.9284238, 8.7357731 41.9284376, 8.7363879 41.9284834, 8.7365422 41.9284944, 8.7366715 41.928496, 8.7367655 41.9284869, 8.7373876 41.9283692, 8.737512 41.9283457)",,,
60845994,,Rue Conventionel Salicetti,tertiary,,False,False,64.272,"LINESTRING (8.7347333 41.9284237, 8.7347491 41.9283597, 8.7348028 41.9282989, 8.7351254 41.9281035, 8.7352078 41.9280504, 8.7352488 41.9280113)",D 11,50,
159195444,,Avenue Colonel Colonna d'Ornano,tertiary,,False,True,34.236000000000004,"LINESTRING (8.7347333 41.9284237, 8.7345565 41.9284907, 8.7343575 41.9285521)",D 11,50,
284547903,,Rue de la Fontaine d'Ajaccio,residential,,False,True,76.389,"LINESTRING (8.7352488 41.9280113, 8.7343329 41.9280986)",,,
25333908,,Rue Conventionnel F Salicetti,tertiary,,False,False,143.632,"LINESTRING (8.7352488 41.9280113, 8.7352574 41.9279516, 8.7352586 41.9276602, 8.7353097 41.9269788, 8.7353083 41.9269222, 8.735306 41.9268343, 8.7352951 41.9267213)",D 11,,
25373748,,Rue Saint-Antoine,residential,,False,True,123.857,"LINESTRING (8.7352488 41.9280113, 8.7360315 41.9279422, 8.7362849 41.9279228, 8.7367342 41.9278731)",,,
60845994,,Rue Conventionel Salicetti,tertiary,,False,True,64.272,"LINESTRING (8.7352488 41.9280113, 8.7352078 41.9280504, 8.7351254 41.9281035, 8.7348028 41.9282989, 8.7347491 41.9283597, 8.7347333 41.9284237)",D 11,50,
22873808,,Avenue Beverini Vico,secondary,,False,True,154.034,"LINESTRING (8.7352951 41.9267213, 8.7354349 41.926706, 8.7362764 41.9266107, 8.7371351 41.9265095)",,,
25333908,,Rue Conventionnel F Salicetti,tertiary,,False,True,143.632,"LINESTRING (8.7352951 41.9267213, 8.735306 41.9268343, 8.7353083 41.9269222, 8.7353097 41.9269788, 8.7352586 41.9276602, 8.7352574 41.9279516, 8.7352488 41.9280113)",D 11,,
159195423,3,Avenue Beverini Vico,secondary,,False,True,34.997,"LINESTRING (8.7352951 41.9267213, 8.7349972 41.9267244, 8.7348721 41.9267256)",,50,
24712351,,Chemin du Loretto,tertiary,,False,True,157.261,"LINESTRING (8.7319668 41.9305942, 8.7320541 41.9305467, 8.7322567 41.9304146, 8.7323542 41.9303435, 8.732415 41.9302989, 8.7324627 41.9302641, 8.7325979 41.9301535, 8.7328482 41.9299487, 8.7332292 41.929715, 8.7333822 41.9296635)",,,
34382651,,Chemin du Loretto,tertiary,,False,True,32.146,"LINESTRING (8.7319668 41.9305942, 8.7317993 41.9306435, 8.7315981 41.9306841)",,,
24712352,,Rue Docteur François del Pellegrino,residential,,False,False,38.874,"LINESTRING (8.7348696 41.930063, 8.7348906 41.9299616, 8.7348966 41.9298174, 8.7348895 41.9297148)",,,
24712355,,,residential,,True,False,134.111,"LINESTRING (8.7348696 41.930063, 8.7347873 41.9299741, 8.734703 41.9298564, 8.7346719 41.9298134, 8.7346297 41.9297854, 8.7336776 41.9294322, 8.7336535 41.9294233, 8.7335785 41.9293955)",,,
24712352,,Rue Docteur François del Pellegrino,residential,,False,True,38.874,"LINESTRING (8.7348895 41.9297148, 8.7348966 41.9298174, 8.7348906 41.9299616, 8.7348696 41.930063)",,,
159202764,,Rue Docteur François del Pellegrino,residential,,False,False,239.56199999999998,"LINESTRING (8.7348895 41.9297148, 8.7349281 41.9296336, 8.7349715 41.9295697, 8.7350408 41.9295238, 8.7351146 41.9294681, 8.7351933 41.9294245, 8.7352898 41.92938, 8.735377 41.9293496, 8.7354599 41.9293206, 8.7356427 41.9292789, 8.7357161 41.9292621, 8.7359482 41.9292092, 8.7362461 41.9291442, 8.7363329 41.9291253, 8.7368389 41.929015, 8.737378 41.9289065, 8.7374657 41.9288952)",,,
24716241,,Boulevard Dominique Paoli,secondary,,False,False,2.575,"LINESTRING (8.7375821 41.9305656, 8.7376069 41.9305796)",,50,
24716238,,Avenue du Président Kennedy,secondary,,True,False,23.602,"LINESTRING (8.7375821 41.9305656, 8.7374481 41.9305373, 8.7373021 41.9305355)",,50,
24716240,,,secondary,,True,False,31.857,"LINESTRING (8.7373021 41.9305355, 8.7373201 41.930469, 8.7373722 41.9302538)",,50,
24712346,,Boulevard Dominique Paoli,secondary,,False,False,151.53,"LINESTRING (8.7374657 41.9288952, 8.7374231 41.9290429, 8.7374045 41.9293585, 8.7373988 41.9295775, 8.7373919 41.929843, 8.7373702 41.9302105, 8.7373722 41.9302538)",,50,
24712346,,Boulevard Dominique Paoli,secondary,,False,True,62.370999999999995,"LINESTRING (8.7374657 41.9288952, 8.7375173 41.9287669, 8.7375366 41.9287084, 8.737544 41.928668, 8.7375599 41.9286037, 8.7375547 41.9285483, 8.7375281 41.9284227, 8.737512 41.9283457)",,50,
25333859,,Rue Docteur François del Pellegrino,residential,,True,False,110.83800000000001,"LINESTRING (8.7374657 41.9288952, 8.7376013 41.9288695, 8.7386699 41.9286459, 8.7387567 41.9286287)",,,
159202764,,Rue Docteur François del Pellegrino,residential,,False,True,239.56199999999998,"LINESTRING (8.7374657 41.9288952, 8.737378 41.9289065, 8.7368389 41.929015, 8.7363329 41.9291253, 8.7362461 41.9291442, 8.7359482 41.9292092, 8.7357161 41.9292621, 8.7356427 41.9292789, 8.7354599 41.9293206, 8.735377 41.9293496, 8.7352898 41.92938, 8.7351933 41.9294245, 8.7351146 41.9294681, 8.7350408 41.9295238, 8.7349715 41.9295697, 8.7349281 41.9296336, 8.7348895 41.9297148)",,,
159033114,,Boulevard Dominique Paoli,secondary,,False,False,22.299,"LINESTRING (8.7377115 41.9306299, 8.7379312 41.9307461)",,50,
24716241,,Boulevard Dominique Paoli,secondary,,False,True,10.304,"LINESTRING (8.7377115 41.9306299, 8.7376634 41.930606, 8.7376069 41.9305796)",,50,
24712346,,Boulevard Dominique Paoli,secondary,,False,True,151.53,"LINESTRING (8.7373722 41.9302538, 8.7373702 41.9302105, 8.7373919 41.929843, 8.7373988 41.9295775, 8.7374045 41.9293585, 8.7374231 41.9290429, 8.7374657 41.9288952)",,50,
222555902,,,secondary,,True,False,39.595,"LINESTRING (8.7373722 41.9302538, 8.7374496 41.9303878, 8.7375627 41.9304859, 8.7375821 41.9305656)",,50,
24712351,,Chemin du Loretto,tertiary,,False,False,157.26100000000002,"LINESTRING (8.7333822 41.9296635, 8.7332292 41.929715, 8.7328482 41.9299487, 8.7325979 41.9301535, 8.7324627 41.9302641, 8.732415 41.9302989, 8.7323542 41.9303435, 8.7322567 41.9304146, 8.7320541 41.9305467, 8.7319668 41.9305942)",,,
"[1075616329, 24712354]",,Avenue du Maréchal Moncey,"['residential', 'tertiary']",,False,False,102.129,"LINESTRING (8.7333822 41.9296635, 8.7333002 41.9295905, 8.7332627 41.9295295, 8.7331257 41.9292627, 8.7330184 41.9290472, 8.7329656 41.9289397, 8.7329516 41.9289111, 8.7329012 41.9288228)",,,
70849064,,Avenue du Maréchal Moncey,residential,,False,True,36.228,"LINESTRING (8.7333822 41.9296635, 8.7333877 41.9297548, 8.7333933 41.9298359, 8.7333932 41.9298623, 8.7333925 41.9299891)",,50,
159202775,,,residential,,False,True,34.024,"LINESTRING (8.7333822 41.9296635, 8.7334569 41.9295827, 8.7334902 41.9295314, 8.7335785 41.9293955)",,,
159202775,,,residential,,False,True,11.48,"LINESTRING (8.7335785 41.9293955, 8.7336356 41.9293014)",,,
159202775,,,residential,,False,False,34.024,"LINESTRING (8.7335785 41.9293955, 8.7334902 41.9295314, 8.7334569 41.9295827, 8.7333822 41.9296635)",,,
159202775,,,residential,,False,False,11.48,"LINESTRING (8.7336356 41.9293014, 8.7335785 41.9293955)",,,
24712356,,Rue Aspirant Jean-Pierre Michelin,residential,,True,False,113.942,"LINESTRING (8.7336356 41.9293014, 8.7337407 41.929341, 8.7345667 41.9296519, 8.7347272 41.9296871, 8.7348895 41.9297148)",,,
"[24724130, 633283748]",,Route de l'Hôpital,tertiary,,False,True,185.461,"LINESTRING (8.7337078 41.9234124, 8.7338271 41.9234291, 8.7339409 41.9234462, 8.7343973 41.9235442, 8.7346711 41.9235644, 8.7348527 41.9235484, 8.735007 41.9234752, 8.7351213 41.9233741, 8.7352118 41.9232191, 8.7352185 41.9231173, 8.735191 41.9229881, 8.7351944 41.9229028, 8.7352148 41.922864)",,,
7996368,,Rue Louis Frediani,tertiary,,True,False,29.326999999999998,"LINESTRING (8.7385629 41.9249105, 8.7388355 41.92489, 8.7389159 41.9248929)",,,
286701193,,Rue Pierre de Coubertin,residential,,True,False,76.955,"LINESTRING (8.7385629 41.9249105, 8.7386014 41.9251216, 8.7386665 41.9254871, 8.7387 41.925527, 8.7387765 41.9255547)",,,
159144501,3,Boulevard Sampiero,primary,,False,True,37.58,"LINESTRING (8.7390189 41.9242291, 8.7390874 41.923895)",,50,
24724373,,Rue Pierre de Coubertin,residential,,True,False,100.416,"LINESTRING (8.7390189 41.9242291, 8.738876 41.9242314, 8.7386219 41.9243823, 8.7385256 41.9244926, 8.738503 41.9245709, 8.738514 41.9247162, 8.7385629 41.9249105)",,,
159144501,3,Boulevard Sampiero,primary,,False,False,74.31500000000001,"LINESTRING (8.7390189 41.9242291, 8.7389308 41.9248294, 8.7389159 41.9248929)",,50,
159057606,2,Cours Napoléon,primary,,False,False,39.993,"LINESTRING (8.7376262 41.9230929, 8.7375555 41.9227371)",T 21,,
25333936,,Rue du Docteur Versini,residential,,False,True,79.66299999999998,"LINESTRING (8.7376262 41.9230929, 8.7376982 41.9230895, 8.7384692 41.9230204, 8.7385826 41.9230106)",,,
159057606,2,Cours Napoléon,primary,,False,True,46.961,"LINESTRING (8.7376262 41.9230929, 8.7376437 41.923177, 8.7376788 41.9233728, 8.7377141 41.92351)",T 21,,
25333936,,Rue du Docteur Versini,residential,,False,False,79.66299999999998,"LINESTRING (8.7385826 41.9230106, 8.7384692 41.9230204, 8.7376982 41.9230895, 8.7376262 41.9230929)",,,
25333933,,Rue des Charrons,residential,,False,True,75.744,"LINESTRING (8.7386155 41.9233909, 8.73852 41.9234051, 8.7377809 41.9235019, 8.7377141 41.92351)",,,
159057606,2,Cours Napoléon,primary,,False,True,11.642,"LINESTRING (8.7377141 41.92351, 8.7377401 41.9236129)",T 21,,
25333933,,Rue des Charrons,residential,,False,False,75.744,"LINESTRING (8.7377141 41.92351, 8.7377809 41.9235019, 8.73852 41.9234051, 8.7386155 41.9233909)",,,
159057606,2,Cours Napoléon,primary,,False,False,46.961,"LINESTRING (8.7377141 41.92351, 8.7376788 41.9233728, 8.7376437 41.923177, 8.7376262 41.9230929)",T 21,,
159202747,3,Cours Napoléon,primary,,False,False,55.616,"LINESTRING (8.7387567 41.9286287, 8.7386585 41.9281339)",T 21,,
159202747,3,Cours Napoléon,primary,,False,True,47.125,"LINESTRING (8.7387567 41.9286287, 8.7389127 41.9290363)",T 21,,
159202747,3,Cours Napoléon,primary,,False,False,47.125,"LINESTRING (8.7389127 41.9290363, 8.7387567 41.9286287)",T 21,,
25373661,,Rue Antoine Sollacaro,residential,,False,False,245.54,"LINESTRING (8.7389127 41.9290363, 8.7388126 41.9290579, 8.7381768 41.9291953, 8.7382229 41.9294274, 8.7381986 41.9294624, 8.738329 41.9297811, 8.7385653 41.9297287, 8.7387341 41.9301344, 8.7391867 41.9300409, 8.7392817 41.9300213)",,,
159202747,3,Cours Napoléon,primary,,False,True,113.705,"LINESTRING (8.7389127 41.9290363, 8.7390997 41.92955, 8.7391412 41.9296588, 8.7392817 41.9300213)",T 21,,
22879259,2,Avenue Napoléon III,secondary,,False,False,406.921,"LINESTRING (8.7343984 41.9258679, 8.734394 41.9258115, 8.7343724 41.9255316, 8.7343752 41.9254791, 8.7343793 41.9254032, 8.7343952 41.925109, 8.7343656 41.9250082, 8.7341799 41.9246925, 8.7341729 41.9245482, 8.7342252 41.9244134, 8.7344124 41.9242519, 8.7345797 41.9242079, 8.7347245 41.9241833, 8.7350588 41.9241112, 8.7351538 41.924095, 8.7353031 41.924009, 8.7355236 41.9233894, 8.7355404 41.9233079, 8.7355306 41.9232221, 8.7354552 41.9229626, 8.7354391 41.9229083, 8.7354029 41.9228723, 8.7353574 41.9228181)",,50,
22879259,2,Avenue Napoléon III,secondary,,False,True,91.89299999999999,"LINESTRING (8.7343984 41.9258679, 8.7344527 41.9262514, 8.7344889 41.9263382, 8.734623 41.9265328, 8.7347039 41.9266494)",,50,
223956403,,Chemin de la Pietrina,residential,,False,False,33.265,"LINESTRING (8.7343984 41.9258679, 8.7344983 41.9258706, 8.7345348 41.9258734, 8.7347988 41.9258939)",,,
25373747,1,Chemin de la Pietrina,residential,,True,False,48.484,"LINESTRING (8.7370602 41.9260723, 8.7376391 41.9260044)",,,
222515087,,Boulevard Masseria,residential,,False,True,49.008,"LINESTRING (8.7370602 41.9260723, 8.7371351 41.9265095)",,,
7982833,,Boulevard Masseria,residential,,True,False,108.78999999999999,"LINESTRING (8.7370602 41.9260723, 8.7369543 41.9255896, 8.7368452 41.9251071)",,,
25333855,,Rue San Lazaro,residential,,False,False,109.431,"LINESTRING (8.7376391 41.9260044, 8.7375237 41.9255318, 8.7374365 41.9250836, 8.7374267 41.9250332)",,,
25373747,1,Chemin de la Pietrina,residential,,True,False,49.300999999999995,"LINESTRING (8.7376391 41.9260044, 8.7379038 41.9259742, 8.738126 41.9259401, 8.7382095 41.9258975)",,,
25333855,,Rue San Lazaro,residential,,False,True,29.998,"LINESTRING (8.7373777 41.9247659, 8.7374267 41.9250332)",,,
25333926,,Rue Docteur et Préfet Cauro,residential,,False,True,25.108,"LINESTRING (8.7380818 41.9271491, 8.7377822 41.9271852)",,,
25333925,,Rue Michel Bozzi,residential,,True,False,60.468999999999994,"LINESTRING (8.7380818 41.9271491, 8.7381109 41.9272621, 8.738188 41.927687)",,,
22873808,,Avenue Beverini Vico,secondary,,False,False,26.524,"LINESTRING (8.7379613 41.9264199, 8.7376425 41.9264452)",,,
25333925,,Rue Michel Bozzi,residential,,True,False,27.582,"LINESTRING (8.7379613 41.9264199, 8.737992 41.9266669)",,,
22873808,,Avenue Beverini Vico,secondary,,False,True,29.395000000000003,"LINESTRING (8.7379613 41.9264199, 8.7381994 41.9263899, 8.7383131 41.9263859)",,,
25333925,,Rue Michel Bozzi,residential,,True,False,57.464,"LINESTRING (8.738188 41.927687, 8.7383119 41.9281955)",,,
25333930,,Rue Sainte-Lucie,residential,,False,False,24.36,"LINESTRING (8.738188 41.927687, 8.7379015 41.9277376)",,,
25333930,,Rue Sainte-Lucie,residential,,False,True,31.464,"LINESTRING (8.738188 41.927687, 8.7385641 41.9276449)",,,
22879002,,Avenue Colonel Colonna d'Ornano,residential,,True,False,25.432,"LINESTRING (8.7383119 41.9281955, 8.7380132 41.9282496)",,,
25333926,,Rue Docteur et Préfet Cauro,residential,,False,False,25.108,"LINESTRING (8.7377822 41.9271852, 8.7380818 41.9271491)",,,
25333926,,Rue Docteur et Préfet Cauro,residential,,False,True,28.727,"LINESTRING (8.7377822 41.9271852, 8.7374385 41.927222)",,,
25333928,,Rue Hyacinthe Campiglia,residential,,True,False,50.695,"LINESTRING (8.7377822 41.9271852, 8.7376881 41.9267347)",,50,
24724493,,Rue des Trois Maries,residential,,True,False,46.307,"LINESTRING (8.7389073 41.9226131, 8.739261 41.92256, 8.7393444 41.9225416, 8.7394108 41.9224746)",,,
25333925,,Rue Michel Bozzi,residential,,True,False,54.131,"LINESTRING (8.737992 41.9266669, 8.7380625 41.9270531, 8.7380818 41.9271491)",,,
25333927,,Rue de la Villetta,residential,,False,False,26.544999999999998,"LINESTRING (8.737992 41.9266669, 8.7377823 41.9266975, 8.7377492 41.9267064, 8.7376881 41.9267347)",,,
25333928,,Rue Hyacinthe Campiglia,residential,,True,False,57.677,"LINESTRING (8.7380132 41.9282496, 8.7379015 41.9277376)",,50,
22879002,,Avenue Colonel Colonna d'Ornano,residential,,True,False,42.818,"LINESTRING (8.7380132 41.9282496, 8.7376192 41.9283252, 8.737512 41.9283457)",,,
25333928,,Rue Hyacinthe Campiglia,residential,,True,False,62.212,"LINESTRING (8.7379015 41.9277376, 8.7377822 41.9271852)",,50,
25333930,,Rue Sainte-Lucie,residential,,False,False,41.48,"LINESTRING (8.7379015 41.9277376, 8.7374066 41.9277975)",,,
25333930,,Rue Sainte-Lucie,residential,,False,True,24.36,"LINESTRING (8.7379015 41.9277376, 8.738188 41.927687)",,,
25333928,,Rue Hyacinthe Campiglia,residential,,True,False,32.411,"LINESTRING (8.7376881 41.9267347, 8.7376425 41.9264452)",,50,
25333927,,Rue de la Villetta,residential,,False,False,41.727,"LINESTRING (8.7376881 41.9267347, 8.7376352 41.9267573, 8.7371991 41.9268168)",,,
25333927,,Rue de la Villetta,residential,,False,True,26.544999999999998,"LINESTRING (8.7376881 41.9267347, 8.7377492 41.9267064, 8.7377823 41.9266975, 8.737992 41.9266669)",,,
22873808,,Avenue Beverini Vico,secondary,,False,False,42.581,"LINESTRING (8.7376425 41.9264452, 8.7371351 41.9265095)",,,
22873808,,Avenue Beverini Vico,secondary,,False,True,26.524,"LINESTRING (8.7376425 41.9264452, 8.7379613 41.9264199)",,,
25333930,,Rue Sainte-Lucie,residential,,False,False,31.464,"LINESTRING (8.7385641 41.9276449, 8.738188 41.927687)",,,
