osmid,name,highway,maxspeed,oneway,reversed,length,geometry,junction,ref,lanes,width,bridge,access
"[54293264, 617596079]",Promenade Saint-Yves,secondary,30,False,True,45.312,"LINESTRING (-1.2131474 48.123052, -1.2132567 48.1230603, -1.2137535 48.1231006)",,D 857,2,,,
33923003,Rue Notre-Dame,living_street,20,True,False,3.898,"LINESTRING (-1.212861 48.1248158, -1.212913 48.1248109)",,,,,,
168292640,Rue Notre-Dame,residential,20,True,False,53.369,"LINESTRING (-1.212861 48.1248158, -1.2121445 48.1247756)",,,,,,
618888998,Rue Notre-Dame,residential,20,True,False,60.948,"LINESTRING (-1.2115728 48.1247549, -1.2113417 48.124741, -1.210755 48.1247056)",,,,,,
618888998,Rue Notre-Dame,residential,20,True,False,22.539,"LINESTRING (-1.210755 48.1247056, -1.2105277 48.1246871, -1.2104882 48.1246829, -1.210455 48.1246762)",,,,,,
168293924,Rue Notre-Dame,residential,20,False,False,17.37,"LINESTRING (-1.210455 48.1246762, -1.2102244 48.1246496)",,,,,,
"[446967321, 33923011]",Rue Duguesclin,residential,20,True,False,112.161,"LINESTRING (-1.210455 48.1246762, -1.2105078 48.1246453, -1.2105551 48.1245652, -1.2106437 48.1243809, -1.2107347 48.1241971, -1.2107195 48.124176, -1.2104575 48.1238119, -1.2104427 48.1237891, -1.2104194 48.1237562)",,,,,,
171762092,Rue Saint-Louis,living_street,20,True,False,101.845,"LINESTRING (-1.2126074 48.1243423, -1.2120072 48.124463, -1.211588 48.124551, -1.2115728 48.1247549)",,,,,,
618888996,Rue Garengeot,residential,20,True,False,55.925,"LINESTRING (-1.2126074 48.1243423, -1.212826 48.1247596, -1.212861 48.1248158)",,,1,,,
"[310299780, 33923005, 33923014]","['Rue de la Baudrairie', 'Rue de la Poterie']",living_street,20,True,False,105.358,"LINESTRING (-1.2123699 48.1238375, -1.2124358 48.1238243, -1.2131266 48.1236854, -1.2132939 48.1236523, -1.2132047 48.1233547)",,,1,"['4', '4.3']",,
"[735477836, 618888996]",Rue Garengeot,residential,"['20', '30']",True,False,58.835,"LINESTRING (-1.2123699 48.1238375, -1.2123944 48.1238897, -1.2126074 48.1243423)",,,1,,,
22869545,Place du Général Leclerc,secondary,30,True,False,11.347,"LINESTRING (-1.2100264 48.1232346, -1.2100658 48.123213, -1.2100919 48.1231838, -1.2101015 48.1231504)",roundabout,,,,,
"[815951674, 45044036, 815951686]",Place Général de Gaulle,residential,30,True,False,107.822,"LINESTRING (-1.2121213 48.1230123, -1.2121139 48.1229707, -1.2121149 48.1227122, -1.2118444 48.1227124, -1.2116153 48.1227125, -1.2115885 48.1227147, -1.2115693 48.1227207, -1.211559 48.1227301, -1.2115563 48.122743, -1.2115634 48.1229665, -1.2115701 48.1230217)",,,,6.4,,
815951675,,secondary,30,True,False,8.710999999999999,"LINESTRING (-1.2121213 48.1230123, -1.2120925 48.1230159, -1.2120669 48.1230256, -1.2120474 48.1230402, -1.2120359 48.1230582)",roundabout,,,3.5,,
33923006,Rue des Bénédictins,residential,20,True,False,54.175,"LINESTRING (-1.2107585 48.1251928, -1.210755 48.1247056)",,,,,,
161598356,Rue des Bénédictins,residential,20,False,False,34.783,"LINESTRING (-1.2107585 48.1251928, -1.2107901 48.1253378, -1.2108321 48.1255017)",,,,,,
33923004,Rue de la Plesse,residential,20,True,False,27.547,"LINESTRING (-1.2103875 48.1251996, -1.2107585 48.1251928)",,,,,,
172278616,Place du Marchix,residential,20,True,False,59.423,"LINESTRING (-1.2103875 48.1251996, -1.2103999 48.124737, -1.210411 48.124716, -1.210455 48.1246762)",,,,,,
"[168292641, 618878972]",Rue de la Trémoille,living_street,20,True,False,79.046,"LINESTRING (-1.2132047 48.1233547, -1.2127488 48.1233589, -1.2125103 48.123417, -1.2122615 48.1235318, -1.2122182 48.1235518)",,,1,,,
310299779,Rue de la Baudrairie,living_street,20,True,False,34.108,"LINESTRING (-1.2132047 48.1233547, -1.2131396 48.1231079, -1.2131474 48.123052)",,,,,,
618878974,Rue Sévigné,living_street,20,False,True,4.76,"LINESTRING (-1.2122182 48.1235518, -1.2121653 48.123576)",,,,,,
"[618878969, 618888995, 618878967]",Rue Garengeot,residential,20,True,False,33.705,"LINESTRING (-1.2122182 48.1235518, -1.21224 48.1235928, -1.2123487 48.1237975, -1.2123699 48.1238375)",,,,,,
310347978,Rue de la Borderie,residential,20,True,False,115.489,"LINESTRING (-1.2104194 48.1237562, -1.2104886 48.123729, -1.2114827 48.1233007, -1.2115703 48.1232293, -1.2116056 48.1231792, -1.2116154 48.1231321)",,D 857,,,,
"[446967321, 168967226, 168967227]",Rue Duguesclin,residential,"['20', '30']",True,False,64.942,"LINESTRING (-1.2104194 48.1237562, -1.2103888 48.1237131, -1.2102401 48.1235027, -1.2101997 48.1234491, -1.2100722 48.1232913, -1.2100264 48.1232346)",,,,,yes,
33923017,Rue de la Bridolle,residential,20,False,False,50.136,"LINESTRING (-1.2094637 48.1245908, -1.209464 48.1245598, -1.2094642 48.1244664, -1.2094217 48.1244076, -1.2092664 48.1242009, -1.2092476 48.1241737)",,,,,,
"[283141706, 618215054]",Place de la République,residential,20,False,False,38.403,"LINESTRING (-1.2094637 48.1245908, -1.2093126 48.1245896, -1.209118 48.1246441, -1.2089832 48.1246955)",,,,,,
"[618215048, 618215049, 168293924]",Rue Notre-Dame,residential,20,False,True,56.910999999999994,"LINESTRING (-1.2094637 48.1245908, -1.2095189 48.1245944, -1.2096078 48.1246002, -1.2096967 48.124606, -1.2101382 48.1246347, -1.2102244 48.1246496)",,,,,,
33923017,Rue de la Bridolle,residential,20,False,True,50.135999999999996,"LINESTRING (-1.2092476 48.1241737, -1.2092664 48.1242009, -1.2094217 48.1244076, -1.2094642 48.1244664, -1.209464 48.1245598, -1.2094637 48.1245908)",,,,,,
283141703,Rue de la Borderie,residential,30,True,False,98.592,"LINESTRING (-1.2092476 48.1241737, -1.2099108 48.1239381, -1.2103328 48.1237882, -1.2104194 48.1237562)",,D 857,,,,
33923018,,secondary,30,True,False,9.329,"LINESTRING (-1.2115701 48.1230217, -1.2115392 48.1230256, -1.2115124 48.1230365, -1.2114929 48.1230529, -1.2114832 48.1230729)",roundabout,,,,,
33923018,,secondary,30,True,False,9.326,"LINESTRING (-1.2116586 48.1230716, -1.2116483 48.1230518, -1.2116283 48.1230356, -1.2116011 48.1230252, -1.2115701 48.1230217)",roundabout,,,,,
54293271,,secondary,30,False,True,28.046,"LINESTRING (-1.2116586 48.1230716, -1.2118411 48.1230656, -1.2120359 48.1230582)",,D 857,,,,
33923018,,secondary,30,True,False,7.890000000000001,"LINESTRING (-1.2116154 48.1231321, -1.2116361 48.123121, -1.211651 48.1231063, -1.2116588 48.1230893, -1.2116586 48.1230716)",roundabout,,,,,
167039250,Rue de la Douzière,residential,30,False,True,69.506,"LINESTRING (-1.2080255 48.1238052, -1.2089586 48.1237526)",,,,,,
167039226,Rue Hellerie,residential,30,False,True,43.708999999999996,"LINESTRING (-1.2080255 48.1238052, -1.20772 48.1235512, -1.2076568 48.1234987)",,,,,,
54293268,Place de la République,residential,20,True,False,7.205,"LINESTRING (-1.2083395 48.1244251, -1.2084355 48.1244155)",,D 857,,,,
596874349,Place de la République,residential,20,True,False,49.26,"LINESTRING (-1.2083395 48.1244251, -1.2083567 48.1245146, -1.208591 48.1248308)",,,,,,
"[618763260, 50158820]",Rue de Strasbourg,residential,30,False,False,144.94299999999998,"LINESTRING (-1.2155682 48.1200226, -1.2155416 48.1200632, -1.2154 48.1204723, -1.2151631 48.1211515, -1.2151407 48.1212287, -1.2151164 48.1212899)",,,,,,
"[618216075, 441886126]",Rue du Collège,residential,30,False,False,65.341,"LINESTRING (-1.2155682 48.1200226, -1.2160204 48.1200878, -1.2161468 48.1201077, -1.2162406 48.1201165, -1.2162996 48.1201189, -1.2164335 48.1201203)",,,,,,
"[50158842, 618763261]",Rue de Verdun,residential,30,True,False,148.24,"LINESTRING (-1.2170077 48.1217092, -1.2169562 48.1217001, -1.2168362 48.1216708, -1.215719 48.1213883, -1.2154967 48.1213427, -1.2152467 48.1213123, -1.2152166 48.121306, -1.2151982 48.1213021, -1.2151164 48.1212899)",,,,,,
50408331,Rue Sainte-Croix,residential,30,False,False,151.397,"LINESTRING (-1.2170077 48.1217092, -1.2170369 48.1216128, -1.2170477 48.1215413, -1.2170157 48.121208, -1.2169376 48.1204542, -1.216918 48.1203533)",,,,,,
50408331,Rue Sainte-Croix,residential,30,False,True,60.414,"LINESTRING (-1.2170077 48.1217092, -1.2169945 48.1217476, -1.216912 48.1220664, -1.2168614 48.1222436)",,,,,,
360401524,Rue de Verdun,residential,30,False,False,42.98,"LINESTRING (-1.2141919 48.1211563, -1.2136366 48.1210468)",,,,,,
"[452714433, 618763263]",Rue de Verdun,residential,30,False,True,70.38,"LINESTRING (-1.2141919 48.1211563, -1.2145623 48.1212214, -1.214857 48.1212665, -1.2149682 48.1212843, -1.2151164 48.1212899)",,,,,,
"[452714433, 618763263]",Rue de Verdun,residential,30,False,False,70.38,"LINESTRING (-1.2151164 48.1212899, -1.2149682 48.1212843, -1.214857 48.1212665, -1.2145623 48.1212214, -1.2141919 48.1211563)",,,,,,
"[618763260, 50158820]",Rue de Strasbourg,residential,30,False,True,144.943,"LINESTRING (-1.2151164 48.1212899, -1.2151407 48.1212287, -1.2151631 48.1211515, -1.2154 48.1204723, -1.2155416 48.1200632, -1.2155682 48.1200226)",,,,,,
360401524,Rue de Verdun,residential,30,False,True,42.98,"LINESTRING (-1.2136366 48.1210468, -1.2141919 48.1211563)",,,,,,
"[1161616264, 618216074]",Rue Sainte-Croix,residential,30,False,True,44.806,"LINESTRING (-1.2164335 48.1201203, -1.2165598 48.1201761, -1.216636 48.1202005, -1.2166686 48.120211, -1.2167816 48.1202576, -1.2168252 48.1202807, -1.216918 48.1203533)",,,,,,
"[618216075, 441886126]",Rue du Collège,residential,30,False,True,65.34100000000001,"LINESTRING (-1.2164335 48.1201203, -1.2162996 48.1201189, -1.2162406 48.1201165, -1.2161468 48.1201077, -1.2160204 48.1200878, -1.2155682 48.1200226)",,,,,,
50158835,Rue du Bourg-aux-Moines,residential,20,True,False,347.38800000000003,"LINESTRING (-1.2166182 48.1232848, -1.217009 48.123349, -1.2173784 48.1234276, -1.2184266 48.1237293, -1.2185486 48.1237541, -1.2186706 48.123763, -1.2188027 48.1237581, -1.2189379 48.1237449, -1.2193755 48.1236547, -1.2200286 48.1234914, -1.2205895 48.1233212, -1.2207696 48.1232562, -1.2208164 48.1232449, -1.2208783 48.1232463, -1.2209164 48.1232672, -1.2209431 48.1232819, -1.2209928 48.1233011)",,,1,,,
50158841,Rue Sainte-Croix,residential,30,False,False,81.804,"LINESTRING (-1.2166182 48.1232848, -1.2166454 48.1230269, -1.2166912 48.1228814, -1.2167884 48.1225594)",,,,,,
"[735477856, 618223529, 618223532, 597063917, 50158839, 735477855]",Rue du Bourg-aux-Moines,residential,30,False,True,230.359,"LINESTRING (-1.2166182 48.1232848, -1.2164778 48.1232864, -1.2160843 48.1233212, -1.2160179 48.123323, -1.2159368 48.1233163, -1.2158252 48.1232746, -1.2155131 48.1231532, -1.2153671 48.1230998, -1.2152342 48.1230562, -1.214848 48.1229847, -1.2147065 48.1229685, -1.2145353 48.1229629, -1.2142768 48.1229673, -1.2140382 48.1229718, -1.2139617 48.1229731, -1.2138697 48.1229746, -1.213817 48.1229956, -1.213785 48.1230284, -1.2137535 48.1231006)",,,,,,
"[735477856, 618223529, 618223532, 597063917, 50158839, 735477855]",Rue du Bourg-aux-Moines,residential,30,False,False,230.359,"LINESTRING (-1.2137535 48.1231006, -1.213785 48.1230284, -1.213817 48.1229956, -1.2138697 48.1229746, -1.2139617 48.1229731, -1.2140382 48.1229718, -1.2142768 48.1229673, -1.2145353 48.1229629, -1.2147065 48.1229685, -1.214848 48.1229847, -1.2152342 48.1230562, -1.2153671 48.1230998, -1.2155131 48.1231532, -1.2158252 48.1232746, -1.2159368 48.1233163, -1.2160179 48.123323, -1.2160843 48.1233212, -1.2164778 48.1232864, -1.2166182 48.1232848)",,,,,,
"[54293264, 617596079]",Promenade Saint-Yves,secondary,30,False,False,45.312,"LINESTRING (-1.2137535 48.1231006, -1.2132567 48.1230603, -1.2131474 48.123052)",,D 857,2,,,
"[802997025, 597063918, 597063919, 54293264, 22869588]","['Promenade Saint-Yves', 'Rue de Brest']",secondary,30,False,True,230.04500000000002,"LINESTRING (-1.2137535 48.1231006, -1.2139731 48.1231231, -1.2140561 48.1231315, -1.2147043 48.123197, -1.2149548 48.1232461, -1.2150678 48.1232879, -1.2151677 48.1233294, -1.2152866 48.1233844, -1.2155165 48.1234911, -1.2155527 48.1235081, -1.2156154 48.1235375, -1.2163851 48.1238955, -1.2165038 48.1239522)",,D 857,,,,
22869545,Place du Général Leclerc,secondary,30,True,False,19.835,"LINESTRING (-1.2098754 48.1230651, -1.2098416 48.1230845, -1.209818 48.1231097, -1.2098068 48.1231385, -1.2098089 48.1231682, -1.2098242 48.1231961, -1.2098512 48.1232197)",roundabout,,,,,
702902755,Rue du 70e Régiment d'Infanterie,secondary,30,False,True,18.131999999999998,"LINESTRING (-1.2098754 48.1230651, -1.2098131 48.1229875, -1.2098068 48.1229126)",,,,,,
50372708,Rue de la Mériais,residential,30,True,False,238.48999999999998,"LINESTRING (-1.2116354 48.1201153, -1.2116535 48.1201489, -1.2116716 48.1201824, -1.21172 48.1203365, -1.2117465 48.1204977, -1.2117522 48.1206835, -1.2117472 48.1208897, -1.2116776 48.1212294, -1.2115517 48.1216806, -1.2115312 48.1217858, -1.2114769 48.1220464, -1.2114551 48.1221305, -1.2114365 48.1222352)",,,,,,
50372711,Rue du Commandant Louis Petri,residential,30,False,False,131.018,"LINESTRING (-1.216918 48.1203533, -1.2170693 48.1203899, -1.2176101 48.1204685, -1.2184325 48.1205842, -1.2186365 48.1206179)",,,,,,
50408331,Rue Sainte-Croix,residential,30,False,True,151.39700000000002,"LINESTRING (-1.216918 48.1203533, -1.2169376 48.1204542, -1.2170157 48.121208, -1.2170477 48.1215413, -1.2170369 48.1216128, -1.2170077 48.1217092)",,,,,,
597063916,Chemin du Pavillon,residential,30,False,True,87.19,"LINESTRING (-1.216918 48.1203533, -1.2169824 48.1203044, -1.2170544 48.1202714, -1.2170931 48.1202536, -1.2172139 48.1202375, -1.218032 48.1202698)",,,,,,
"[1161616264, 618216074]",Rue Sainte-Croix,residential,30,False,False,44.806000000000004,"LINESTRING (-1.216918 48.1203533, -1.2168252 48.1202807, -1.2167816 48.1202576, -1.2166686 48.120211, -1.216636 48.1202005, -1.2165598 48.1201761, -1.2164335 48.1201203)",,,,,,
50408333,Rue Pierre Lemaître,residential,30,False,True,123.6,"LINESTRING (-1.2114365 48.1222352, -1.2114181 48.1222326, -1.2113407 48.1222215, -1.2112666 48.1222125, -1.2109432 48.1221683, -1.2099002 48.1221117, -1.209848 48.1221096, -1.209785 48.1221092)",,,,,,
622681045,Rue Pierre Lemaître,unclassified,30,False,False,74.543,"LINESTRING (-1.2114365 48.1222352, -1.2114965 48.1222363, -1.2115789 48.1222548, -1.2117457 48.1222704, -1.2120075 48.1222726, -1.2124345 48.1222682)",,,,,,
137191244,Rue du 70e Régiment d'Infanterie,secondary,30,False,True,28.581000000000003,"LINESTRING (-1.2097806 48.1223662, -1.2097841 48.1222959, -1.209785 48.1221092)",,,,,,
"[702902754, 702902755]",Rue du 70e Régiment d'Infanterie,secondary,30,False,False,60.791,"LINESTRING (-1.2097806 48.1223662, -1.2097905 48.1226552, -1.2098068 48.1229126)",,,,,yes,
50408330,Rue Sainte-Croix,residential,30,False,True,35.531,"LINESTRING (-1.2168614 48.1222436, -1.2167884 48.1225594)",,,,,yes,
50408331,Rue Sainte-Croix,residential,30,False,False,60.414,"LINESTRING (-1.2168614 48.1222436, -1.216912 48.1220664, -1.2169945 48.1217476, -1.2170077 48.1217092)",,,,,,
168294212,Impasse de la Paix,residential,,False,True,94.481,"LINESTRING (-1.2168614 48.1222436, -1.2166402 48.1222415, -1.2164578 48.1222092, -1.2162647 48.1221806, -1.2160877 48.1221484, -1.2159053 48.1220911, -1.2156424 48.1220266)",,,,,,
622681045,Rue Pierre Lemaître,unclassified,30,False,True,74.543,"LINESTRING (-1.2124345 48.1222682, -1.2120075 48.1222726, -1.2117457 48.1222704, -1.2115789 48.1222548, -1.2114965 48.1222363, -1.2114365 48.1222352)",,,,,,
649098036,Rue Pierre Lemaître,unclassified,30,True,False,15.700000000000001,"LINESTRING (-1.2124345 48.1222682, -1.2124886 48.1222505, -1.2125639 48.1222029, -1.2126078 48.1221907)",,,,,,yes
"[617596081, 617596079]",Promenade Saint-Yves,secondary,30,False,True,69.806,"LINESTRING (-1.2122099 48.1230556, -1.2123927 48.1230396, -1.2124816 48.1230369, -1.2128756 48.123035, -1.2130157 48.1230415, -1.2130566 48.1230448, -1.2131474 48.123052)",,D 857,2,,,
815951675,,secondary,30,True,False,8.727,"LINESTRING (-1.2122099 48.1230556, -1.2121972 48.1230379, -1.2121766 48.1230239, -1.2121504 48.123015, -1.2121213 48.1230123)",roundabout,,,3.5,,
54293271,,secondary,30,False,False,28.046,"LINESTRING (-1.2120359 48.1230582, -1.2118411 48.1230656, -1.2116586 48.1230716)",,D 857,,,,
815951675,,secondary,30,True,False,10.145,"LINESTRING (-1.2120359 48.1230582, -1.212034 48.1230797, -1.2120436 48.1231002, -1.2120634 48.1231172, -1.2120984 48.1231301)",roundabout,,,3.5,,
33923018,,secondary,30,True,False,6.824999999999999,"LINESTRING (-1.2115271 48.1231322, -1.2115559 48.1231391, -1.2115866 48.1231391, -1.2116154 48.1231321)",roundabout,,,,,
"[833805848, 54293270, 833805847]",Rue Neuve,residential,20,True,False,170.941,"LINESTRING (-1.2115271 48.1231322, -1.2114646 48.1231567, -1.2114403 48.123163, -1.2112073 48.1231948, -1.2105422 48.1234553, -1.2102725 48.1234704, -1.2101593 48.1234768, -1.2093509 48.1235221)",,,,,,
33923018,,secondary,30,True,False,7.7749999999999995,"LINESTRING (-1.2114832 48.1230729, -1.2114836 48.1230904, -1.2114916 48.123107, -1.2115065 48.1231214, -1.2115271 48.1231322)",roundabout,,,,,
54293269,Rue de la Liberté,secondary,30,False,False,103.81400000000001,"LINESTRING (-1.2114832 48.1230729, -1.2113969 48.1230806, -1.211224 48.1230907, -1.2103709 48.1231827, -1.2102524 48.1231711, -1.2101015 48.1231504)",,,,,,
167039249,Rue Ducoudray,residential,30,False,False,38.792,"LINESTRING (-1.2093509 48.1235221, -1.2089586 48.1237526)",,,,,,
167039249,Rue Ducoudray,residential,30,False,True,32.97,"LINESTRING (-1.2093509 48.1235221, -1.2095334 48.1233893, -1.2095531 48.1233736, -1.2095605 48.1233539, -1.2095587 48.1233287, -1.2095598 48.1233114, -1.2095457 48.1232798)",,,,,,
"[299046681, 54293260]",Chemin de Plaisance,residential,30,False,False,403.45700000000005,"LINESTRING (-1.2121817 48.1280234, -1.2121465 48.1279905, -1.2121415 48.1279858, -1.2121154 48.1279575, -1.211817 48.127871, -1.2117457 48.1277949, -1.2114221 48.1276912, -1.2110257 48.1276455, -1.2107596 48.1276636, -1.2105095 48.1277246, -1.2101391 48.1278437, -1.2092126 48.128045, -1.2089252 48.128017, -1.2087206 48.1280366, -1.2085998 48.128062, -1.2082197 48.1273119, -1.2081807 48.1272493, -1.2081176 48.1271458, -1.2080876 48.1270838)",,,,,,
169802618,Rue de Fougères,secondary,30,False,False,115.838,"LINESTRING (-1.2121817 48.1280234, -1.2122538 48.1279891, -1.2135013 48.1274673)",,,,,,
169802618,Rue de Fougères,secondary,30,False,True,76.01400000000001,"LINESTRING (-1.2121817 48.1280234, -1.211811 48.128188, -1.2117225 48.1282415, -1.2116614 48.1282784, -1.2115883 48.128363, -1.211515 48.1285091)",,,,,,
169802618,Rue de Fougères,secondary,30,False,False,38.304,"LINESTRING (-1.2115395 48.1288482, -1.2114894 48.1287088, -1.2114933 48.1285833, -1.211515 48.1285091)",,,,,,
"[299046681, 54293260]",Chemin de Plaisance,residential,30,False,True,403.457,"LINESTRING (-1.2080876 48.1270838, -1.2081176 48.1271458, -1.2081807 48.1272493, -1.2082197 48.1273119, -1.2085998 48.128062, -1.2087206 48.1280366, -1.2089252 48.128017, -1.2092126 48.128045, -1.2101391 48.1278437, -1.2105095 48.1277246, -1.2107596 48.1276636, -1.2110257 48.1276455, -1.2114221 48.1276912, -1.2117457 48.1277949, -1.211817 48.127871, -1.2121154 48.1279575, -1.2121415 48.1279858, -1.2121465 48.1279905, -1.2121817 48.1280234)",,,,,,
134884642,Rue de Balazé,residential,20,True,False,23.529,"LINESTRING (-1.2160155 48.1263804, -1.2160548 48.1264367, -1.2161494 48.1265722)",,,,,,
361683126,Rue de Fougères,secondary,30,False,False,31.856,"LINESTRING (-1.2160155 48.1263804, -1.2160826 48.1263546, -1.2162457 48.1262918, -1.2163105 48.1262421, -1.2163259 48.1262001)",,,,,,
"[618260145, 169802618, 361683126]",Rue de Fougères,secondary,30,False,True,222.32799999999997,"LINESTRING (-1.2160155 48.1263804, -1.2156394 48.1265412, -1.2146693 48.1269575, -1.2144244 48.1270622, -1.2141254 48.127192, -1.2135013 48.1274673)",,,,,,
735477840,Rue du Rachapt,living_street,20,True,False,7.06,"LINESTRING (-1.2169335 48.126837, -1.2168873 48.1267815)",,,,,,
640940919,Chemin des Tertres Noirs,living_street,20,False,True,117.609,"LINESTRING (-1.2169335 48.126837, -1.2174285 48.1267926, -1.2178247 48.1266363, -1.2179016 48.126546, -1.2179416 48.1265074, -1.2179694 48.1263693, -1.2181586 48.1263562)",,,,,,
168295357,Rue du Puits Pèse,residential,20,True,False,13.896,"LINESTRING (-1.2163549 48.1269615, -1.2165193 48.1269017)",,,,,,
134884642,Rue de Balazé,residential,20,True,False,16.805999999999997,"LINESTRING (-1.2163549 48.1269615, -1.2162364 48.1270428, -1.2162126 48.127077)",,,,,,
134884644,Rue du Rachapt,living_street,20,True,False,219.41,"LINESTRING (-1.2181842 48.1285027, -1.2177591 48.1283722, -1.217679 48.1283327, -1.2176164 48.1283018, -1.2175989 48.1282932, -1.2174526 48.1280734, -1.2174409 48.1280349, -1.2173677 48.1277947, -1.2171848 48.1272709, -1.2169345 48.1268388, -1.2169335 48.126837)",,,,,,
167033991,Rue de la Greurie,residential,30,False,True,107.41999999999999,"LINESTRING (-1.2189577 48.1263241, -1.2189117 48.1264749, -1.2188667 48.1266126, -1.2187994 48.126713, -1.2185751 48.1265977, -1.218205 48.1264097, -1.2181586 48.1263562)",,,,,,
