osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,junction,access,bridge,width
23057842,2,Rue Madame de Sévigné,secondary,False,True,181.33900000000003,"LINESTRING (-1.1933912 48.3479505, -1.193418 48.3479808, -1.1934378 48.3480032, -1.1934591 48.3480276, -1.1934782 48.3480494, -1.1938931 48.3485454, -1.1940168 48.3486854, -1.1944959 48.3492275, -1.1945636 48.3493057, -1.1945951 48.3493446, -1.1946118 48.3493651)",,,,,
80996943,,,secondary,True,False,7.1129999999999995,"LINESTRING (-1.1933912 48.3479505, -1.1934161 48.347937, -1.1934346 48.3479197, -1.1934456 48.3478996)",,roundabout,,,
27752067,,Impasse Saint-Louis,residential,False,False,7.824,"LINESTRING (-1.2010499 48.3539153, -1.2009441 48.3539182)",,,,,
23155267,,Rue du Tribunal,residential,True,False,50.726,"LINESTRING (-1.2010499 48.3539153, -1.2009727 48.3535295, -1.2009924 48.3534638)",30,,,,
23155268,,Boulevard Jean Jaurès,residential,True,False,14.24,"LINESTRING (-1.2009747 48.3533382, -1.2008953 48.3532952, -1.2008233 48.353259)",30,,,,
27744422,,,residential,True,False,6.2620000000000005,"LINESTRING (-1.2009747 48.3533382, -1.200941 48.3533553, -1.2009207 48.35338)",30,roundabout,,,
26532503,2,Place de la République,secondary,True,False,5.316,"LINESTRING (-1.1961889 48.3505049, -1.196214 48.3504601)",30,,,,
80996943,,,secondary,True,False,14.952,"LINESTRING (-1.1932194 48.3479154, -1.193242 48.3479377, -1.1932745 48.3479537, -1.1933132 48.3479616, -1.1933536 48.3479605, -1.1933912 48.3479505)",,roundabout,,,
"[23140121, 397239218]",2,Rue des Frères Devéria,tertiary,False,False,74.314,"LINESTRING (-1.1932194 48.3479154, -1.1931735 48.3479313, -1.1931387 48.3479433, -1.192918 48.3480004, -1.1925886 48.3480757, -1.1922635 48.3481112)",,,,,
"[23140121, 397239218]",2,Rue des Frères Devéria,tertiary,False,True,74.31400000000001,"LINESTRING (-1.1922635 48.3481112, -1.1925886 48.3480757, -1.192918 48.3480004, -1.1931387 48.3479433, -1.1931735 48.3479313, -1.1932194 48.3479154)",,,,,
28004186,,Rue Félix Bodénan,residential,False,True,218.459,"LINESTRING (-1.1922635 48.3481112, -1.1936743 48.349749, -1.1937702 48.349793)",,,delivery,,
"[331517475, 357816743]",,Rue Félix Bodénan,residential,False,False,255.69599999999997,"LINESTRING (-1.1922635 48.3481112, -1.1913617 48.3470869, -1.1912923 48.3470081, -1.1910335 48.3467102, -1.1908613 48.3465119, -1.1908711 48.3464371, -1.1909539 48.3463881, -1.1913454 48.3462393)",,,,,
"[357816744, 396721793]",2,Rue des Frères Devéria,tertiary,False,False,85.48400000000001,"LINESTRING (-1.1922635 48.3481112, -1.1921366 48.3481024, -1.1918809 48.3480733, -1.1915715 48.3480182, -1.1913175 48.3479708, -1.1911388 48.3479375)",,,,,
27246609,,,tertiary,True,False,7.833,"LINESTRING (-1.1891575 48.3473334, -1.189145 48.3473114, -1.189122 48.3472936, -1.1890914 48.3472819)",,roundabout,,,
265587210,,Avenue Georges Pompidou,tertiary,False,True,48.791,"LINESTRING (-1.2024489 48.3465972, -1.2024355 48.3470359)",,,,,
621961147,,Boulevard Edmond Roussin,tertiary,False,True,45.202999999999996,"LINESTRING (-1.2024489 48.3465972, -1.2023626 48.3465837, -1.2023338 48.3465797, -1.2018526 48.3465067)",,,,,
23155267,,Rue du Tribunal,residential,True,False,73.527,"LINESTRING (-1.2012745 48.3545589, -1.2011791 48.3543428, -1.2010499 48.3539153)",30,,,,
423843404,2,Place de la République,secondary,True,False,24.798000000000002,"LINESTRING (-1.1950714 48.3492914, -1.194884 48.3493465, -1.1948107 48.3493715, -1.1947678 48.3493862)",30,,,,
28004178,,Rue d'Ashford,residential,False,True,49.966,"LINESTRING (-1.1954931 48.3481892, -1.1954507 48.3481827, -1.1954013 48.3481738, -1.1948363 48.3480826)",,,,,
529707584,2,Boulevard de la Chesnardière,tertiary,False,True,105.034,"LINESTRING (-1.1954931 48.3481892, -1.1954698 48.3482653, -1.1952095 48.3491148)",30,,,,
26698640,,Avenue Georges Pompidou,tertiary,False,False,45.781,"LINESTRING (-1.2021616 48.3496154, -1.2021406 48.3493148, -1.202141 48.349204)",,,,,
455710261,,Rue de Nantes,secondary,False,True,41.699,"LINESTRING (-1.2021616 48.3496154, -1.202323 48.3494147, -1.2024318 48.3492862)",50,,,,
533344822,2,Avenue François Mitterrand,secondary,False,False,35.493,"LINESTRING (-1.2021616 48.3496154, -1.2020722 48.3497244, -1.201911 48.3498874)",,,,,
27110691,1,Rue Baron,secondary,True,False,35.21699999999999,"LINESTRING (-1.1987583 48.354098, -1.1988747 48.3539401, -1.1989391 48.3538682, -1.1989589 48.3538428, -1.1989787 48.3538174)",30,,,,
27110693,,,secondary,True,False,12.423,"LINESTRING (-1.1989787 48.3538174, -1.1990206 48.3538197, -1.1990614 48.3538132, -1.1990972 48.3537985, -1.1991244 48.3537772)",30,roundabout,,,
27110693,,,secondary,True,False,20.149,"LINESTRING (-1.1991244 48.3537772, -1.1991363 48.3537603, -1.1991426 48.3537421, -1.1991408 48.3537134, -1.1991252 48.3536865, -1.1990975 48.3536644, -1.1990606 48.3536494, -1.1990183 48.3536431)",30,roundabout,,,
"[700899268, 27241205]",2,Boulevard du Maréchal Leclerc,secondary,False,True,176.56500000000003,"LINESTRING (-1.1991244 48.3537772, -1.1991618 48.3537995, -1.199208 48.3538272, -1.1998447 48.3541878, -1.2000274 48.3542055, -1.2001692 48.3542198, -1.2007211 48.3545299, -1.2008317 48.3546271, -1.2009506 48.3546902, -1.2009928 48.3547127)",30,,,,
27110693,,,secondary,True,False,13.817,"LINESTRING (-1.1989172 48.3536681, -1.1989023 48.3536796, -1.1988906 48.3536927, -1.1988795 48.3537149, -1.1988776 48.3537384, -1.198885 48.3537613, -1.1989012 48.3537822)",30,roundabout,,,
27110693,,,secondary,True,False,7.072,"LINESTRING (-1.1989012 48.3537822, -1.1989225 48.353798, -1.1989488 48.3538099, -1.1989787 48.3538174)",30,roundabout,,,
"[864658497, 286933547]",1,Rue Baron,secondary,True,False,37.358000000000004,"LINESTRING (-1.1989012 48.3537822, -1.1988638 48.3538309, -1.1988004 48.3539025, -1.1987772 48.3539566, -1.1987583 48.354098)",30,,,,
27110695,1,Place Sadi Carnot,secondary,True,False,36.871,"LINESTRING (-1.1985766 48.3534292, -1.1986506 48.3534744, -1.1988249 48.3535756, -1.1988791 48.3536299, -1.1989172 48.3536681)",30,,,,
27744424,,,secondary,True,False,8.151,"LINESTRING (-1.1985766 48.3534292, -1.198612 48.3534226, -1.1986436 48.3534101, -1.1986691 48.3533925)",30,roundabout,,,
27744424,,,secondary,True,False,12.675,"LINESTRING (-1.1985049 48.3532527, -1.1984682 48.3532674, -1.1984401 48.3532889, -1.1984232 48.3533151, -1.1984191 48.3533435)",30,roundabout,,,
"[286933548, 286933542]",,"['Place Sadi Carnot', 'Rue Charles Malard']",secondary,True,False,42.632999999999996,"LINESTRING (-1.1985049 48.3532527, -1.1984378 48.3532271, -1.1982893 48.3531549, -1.1982119 48.3531226, -1.1980351 48.353031)",30,,,,
27744424,,,secondary,True,False,16.811,"LINESTRING (-1.1984191 48.3533435, -1.1984293 48.353373, -1.1984533 48.3533987, -1.1984885 48.3534178, -1.1985311 48.3534284, -1.1985766 48.3534292)",30,roundabout,,,
27110696,,,secondary,True,False,10.029,"LINESTRING (-1.1995763 48.3524731, -1.1995437 48.3524668, -1.1995098 48.3524666, -1.1994769 48.3524723, -1.1994476 48.3524836)",,roundabout,,,
27110696,,,secondary,True,False,5.199,"LINESTRING (-1.1994476 48.3524836, -1.1994231 48.3525004, -1.1994065 48.352521)",,roundabout,,,
1213989928,,Boulevard Jean Jaurès,secondary,True,False,55.269999999999996,"LINESTRING (-1.1994476 48.3524836, -1.1993954 48.3524597, -1.1990011 48.3522342, -1.1988748 48.3521643)",,,,,
27110707,,,secondary,True,False,18.892000000000003,"LINESTRING (-1.1964199 48.3520167, -1.1964313 48.3519952, -1.1964309 48.3519725, -1.1964241 48.351958, -1.1964049 48.3519391, -1.1963772 48.3519257, -1.1963565 48.3519208, -1.1963277 48.3519191, -1.1963015 48.3519226, -1.196285 48.3519276)",,roundabout,,,
849203316,,Rue Charles Malard,secondary,False,True,98.682,"LINESTRING (-1.1964199 48.3520167, -1.1964699 48.3520341, -1.1966015 48.3520962, -1.1974095 48.3526093)",30,,,,
27110707,,,secondary,True,False,10.39,"LINESTRING (-1.1962979 48.3520457, -1.1963371 48.3520502, -1.1963694 48.3520458, -1.1963988 48.352034, -1.1964199 48.3520167)",,roundabout,,,
"[81029184, 81029179, 27110708]",,Rue des Feuteries,tertiary,False,True,64.455,"LINESTRING (-1.1962979 48.3520457, -1.1962862 48.3520935, -1.1962778 48.3521401, -1.1963026 48.3522828, -1.1963244 48.3525276, -1.1963393 48.3526225)",30,,,yes,
27744663,,,secondary,True,False,9.788,"LINESTRING (-1.1966968 48.3508374, -1.1967248 48.3508147, -1.1967399 48.3507871, -1.1967405 48.3507578)",,roundabout,,,
27744663,,,secondary,True,False,11.186,"LINESTRING (-1.1965477 48.350694, -1.1965172 48.3507089, -1.1964944 48.350729, -1.1964811 48.3507525, -1.1964784 48.3507776)",,roundabout,,,
265587211,,Boulevard Jean Jaurès,secondary,True,False,34.243,"LINESTRING (-1.1965477 48.350694, -1.1964767 48.3506725, -1.1964091 48.3506445, -1.196334 48.3506058, -1.1962561 48.3505596, -1.1962299 48.3505383, -1.1961889 48.3505049)",30,,,,
27110696,,,secondary,True,False,7.607999999999999,"LINESTRING (-1.1994109 48.352586, -1.1994297 48.3526051, -1.1994555 48.3526202, -1.1994864 48.35263)",,roundabout,,,
"[286933546, 286933539]",,"['Avenue du Général de Gaulle', 'Place Sadi Carnot']",secondary,True,False,96.587,"LINESTRING (-1.1994109 48.352586, -1.1993555 48.3526307, -1.1989283 48.3529752, -1.1988161 48.3530579, -1.1986787 48.3531579, -1.1985838 48.3532291, -1.1985614 48.3532459)",30,,,,
27110703,,Rue Eugène Trébourg,residential,True,False,104.476,"LINESTRING (-1.1974095 48.3526093, -1.1974586 48.352575, -1.1982937 48.3519398, -1.1983179 48.3519215, -1.198342 48.3519031)",,,,,
849203316,,Rue Charles Malard,secondary,False,False,98.682,"LINESTRING (-1.1974095 48.3526093, -1.1966015 48.3520962, -1.1964699 48.3520341, -1.1964199 48.3520167)",30,,,,
1213989929,,Rue Charles Malard,secondary,False,True,65.84700000000001,"LINESTRING (-1.1974095 48.3526093, -1.1974969 48.3526665, -1.1980351 48.353031)",30,,,,
849203315,,Boulevard Jean Jaurès,secondary,True,False,171.232,"LINESTRING (-1.1983766 48.3518768, -1.198238 48.3518002, -1.1974887 48.3513727, -1.196776 48.3509594, -1.1967306 48.3509161, -1.1967129 48.3508584, -1.1966968 48.3508374)",,,,,
26532503,2,Place de la République,secondary,True,False,74.191,"LINESTRING (-1.1958398 48.3498479, -1.1955834 48.3495533, -1.19553 48.3494866, -1.1954133 48.3493719, -1.1953877 48.3493497, -1.1952816 48.3493024)",30,,,,
27110704,,Allée de la République,residential,False,False,63.924,"LINESTRING (-1.1958398 48.3498479, -1.1958876 48.3498306, -1.195945 48.3498099, -1.196612 48.3495889)",,,,,
27110704,,Allée de la République,residential,False,True,63.924,"LINESTRING (-1.196612 48.3495889, -1.195945 48.3498099, -1.1958876 48.3498306, -1.1958398 48.3498479)",,,,,
28491802,2,Rue des Prés,tertiary,False,True,65.301,"LINESTRING (-1.1965781 48.3544286, -1.1966974 48.3544629, -1.1974004 48.3546436)",30,,,,
139847688,,Rue des Feuteries,tertiary,False,False,109.739,"LINESTRING (-1.1965781 48.3544286, -1.1965727 48.354379, -1.1965139 48.3539238, -1.1964448 48.3534457)",30,,,,
265587237,2,Rue Kléber,tertiary,True,False,27.451,"LINESTRING (-1.1965781 48.3544286, -1.1964334 48.3543915, -1.1962318 48.3543392)",30,,,,
27110700,2,Rue des Feuteries,secondary,False,False,122.568,"LINESTRING (-1.196285 48.3519276, -1.1962622 48.3518846, -1.1962092 48.351769, -1.1961852 48.3516008, -1.1961415 48.3512951, -1.1961007 48.3511548, -1.1960845 48.3510652, -1.1960655 48.3509477, -1.1960486 48.3508398)",,,,,
27110707,,,secondary,True,False,16.328999999999997,"LINESTRING (-1.196285 48.3519276, -1.1962586 48.3519421, -1.1962378 48.3519695, -1.1962359 48.3519923, -1.1962457 48.3520141, -1.1962557 48.3520246, -1.196281 48.35204, -1.1962979 48.3520457)",,roundabout,,,
258607538,,Rue Kléber,tertiary,True,False,25.235,"LINESTRING (-1.1946247 48.3539316, -1.1942943 48.3538742)",30,,,,
28491802,2,Rue des Prés,tertiary,False,False,65.301,"LINESTRING (-1.1974004 48.3546436, -1.1966974 48.3544629, -1.1965781 48.3544286)",30,,,,
258607532,,Rue Kléber,tertiary,True,False,58.597,"LINESTRING (-1.1962318 48.3543392, -1.1954969 48.3541412)",30,,,,
"[700899268, 27241205]",2,Boulevard du Maréchal Leclerc,secondary,False,False,176.56500000000003,"LINESTRING (-1.2009928 48.3547127, -1.2009506 48.3546902, -1.2008317 48.3546271, -1.2007211 48.3545299, -1.2001692 48.3542198, -1.2000274 48.3542055, -1.1998447 48.3541878, -1.199208 48.3538272, -1.1991618 48.3537995, -1.1991244 48.3537772)",30,,,,
27241205,,Boulevard du Maréchal Leclerc,secondary,False,True,18.363,"LINESTRING (-1.2009928 48.3547127, -1.2011107 48.3547607, -1.201182 48.3547775, -1.2012146 48.3547852)",30,,,,
27744422,,,residential,True,False,20.962000000000003,"LINESTRING (-1.2010864 48.3534478, -1.201107 48.3534297, -1.2011173 48.353408, -1.2011161 48.3533853, -1.2011066 48.3533676, -1.20109 48.3533524, -1.2010677 48.3533409, -1.2010377 48.3533333, -1.2010056 48.3533324, -1.2009747 48.3533382)",30,roundabout,,,
27744422,,,residential,True,False,11.877,"LINESTRING (-1.2009207 48.35338, -1.2009176 48.3534081, -1.2009321 48.3534345, -1.2009617 48.3534547, -1.2009924 48.3534638)",30,roundabout,,,
23155268,,Boulevard Jean Jaurès,residential,True,False,43.891000000000005,"LINESTRING (-1.2008233 48.353259, -1.2005709 48.3531256, -1.2004622 48.3530599, -1.2003653 48.3530079)",30,,,,
27241208,,Rue du Tribunal,residential,True,False,45.735,"LINESTRING (-1.2008233 48.353259, -1.2008292 48.3531829, -1.2007665 48.3528504)",30,,,,
27241213,,,secondary,True,False,9.731,"LINESTRING (-1.2004863 48.3518819, -1.2005175 48.3518749, -1.2005447 48.3518626, -1.200566 48.3518459, -1.2005797 48.351826)",,roundabout,,,
27241213,,,secondary,True,False,10.963999999999999,"LINESTRING (-1.2005797 48.351826, -1.200585 48.3518016, -1.200579 48.3517773, -1.2005622 48.3517553, -1.2005362 48.3517377)",,roundabout,,,
27241213,,,secondary,True,False,6.499,"LINESTRING (-1.2003536 48.3518375, -1.2003694 48.3518539, -1.2003907 48.3518674, -1.2004161 48.351877)",,roundabout,,,
28004182,1,Avenue du Général de Gaulle,secondary,True,False,91.094,"LINESTRING (-1.2003536 48.3518375, -1.2002843 48.3518937, -1.199626 48.352439, -1.1996011 48.3524561, -1.1995763 48.3524731)",,,,,
258607538,,Rue Kléber,tertiary,True,False,119.322,"LINESTRING (-1.1924635 48.353551, -1.1923718 48.3535307, -1.1919109 48.353466, -1.190986 48.3535095, -1.1908667 48.3535018)",30,,,,
27246598,,Rue des Orières,residential,False,True,14.483,"LINESTRING (-1.190691 48.3503669, -1.1907866 48.3504806)",30,,,,
27246605,,Rue Bayard,residential,True,False,102.91,"LINESTRING (-1.190691 48.3503669, -1.1893968 48.3503633, -1.1893582 48.3503634, -1.1892984 48.3503635)",30,,,,
139185980,,Rue des Orières,residential,False,False,195.206,"LINESTRING (-1.190691 48.3503669, -1.189818 48.3493495, -1.1897364 48.3492568, -1.1894005 48.3488998, -1.1893748 48.3488466)",,,,,
139185980,,Rue des Orières,residential,False,True,195.20600000000002,"LINESTRING (-1.1893748 48.3488466, -1.1894005 48.3488998, -1.1897364 48.3492568, -1.189818 48.3493495, -1.190691 48.3503669)",,,,,
139314863,,,residential,True,False,22.721999999999998,"LINESTRING (-1.1893748 48.3488466, -1.1893723 48.348806, -1.1893498 48.3487689, -1.1893107 48.3487393, -1.1892594 48.3487199, -1.1891924 48.3487128)",,roundabout,,,
27246597,,Rue Victor Hugo,residential,True,False,101.16900000000001,"LINESTRING (-1.192167 48.3526767, -1.1922303 48.3528168, -1.1924965 48.3533628, -1.1924729 48.3535133, -1.1924704 48.3535314, -1.1924635 48.353551)",30,,,,
27246599,,Rue de Bonabry,residential,True,False,178.822,"LINESTRING (-1.192167 48.3526767, -1.19438 48.3530863, -1.1944985 48.3531076)",30,,,,
28004190,,Rue Gustave Flaubert,residential,False,True,15.695,"LINESTRING (-1.1892704 48.3528473, -1.1894075 48.3527395)",30,,,,
81042672,,Rue Hoche,residential,True,False,217.388,"LINESTRING (-1.1892704 48.3528473, -1.1894855 48.3528988, -1.1905745 48.3528476, -1.1916757 48.3527811, -1.192167 48.3526767)",30,,,,
27246601,,Rue Alexandre III,residential,False,True,60.478,"LINESTRING (-1.191854 48.3520918, -1.1926598 48.352187)",30,,,,
28004190,,Rue Gustave Flaubert,residential,False,False,98.329,"LINESTRING (-1.191854 48.3520918, -1.1906041 48.3523952)",30,,,,
139847687,,Rue Victor Hugo,residential,True,False,69.028,"LINESTRING (-1.191854 48.3520918, -1.192167 48.3526767)",30,,,,
28004190,,Rue Gustave Flaubert,residential,False,False,15.695,"LINESTRING (-1.1894075 48.3527395, -1.1892704 48.3528473)",30,,,,
27246602,,Boulevard Charles Tillon,residential,False,False,192.038,"LINESTRING (-1.1894075 48.3527395, -1.18941 48.3527056, -1.1894084 48.3526556, -1.1893505 48.3510725, -1.1893485 48.351013)",30,,,,
28004190,,Rue Gustave Flaubert,residential,False,True,96.41300000000001,"LINESTRING (-1.1894075 48.3527395, -1.1895643 48.352683, -1.1906041 48.3523952)",30,,,,
139314863,,,residential,True,False,21.047,"LINESTRING (-1.1891678 48.3489477, -1.1892332 48.3489471, -1.1892935 48.3489311, -1.1893406 48.3489022, -1.1893748 48.3488466)",,roundabout,,,
258607533,,Boulevard Charles Tillon,residential,False,True,157.725,"LINESTRING (-1.1891678 48.3489477, -1.1891691 48.3489623, -1.1892984 48.3503635)",30,,,,
258607533,,Boulevard Charles Tillon,residential,False,False,157.725,"LINESTRING (-1.1892984 48.3503635, -1.1891691 48.3489623, -1.1891678 48.3489477)",30,,,,
258607533,,Boulevard Charles Tillon,residential,False,True,72.318,"LINESTRING (-1.1892984 48.3503635, -1.1893031 48.3504209, -1.189347 48.3509686, -1.1893485 48.351013)",30,,,,
27246610,,Boulevard Charles Tillon,residential,False,False,39.983000000000004,"LINESTRING (-1.1891924 48.3487128, -1.1891797 48.3485924, -1.1891547 48.3483541)",,,,,
27246610,,Boulevard Charles Tillon,residential,False,False,91.579,"LINESTRING (-1.1891547 48.3483541, -1.1891478 48.3482286, -1.1890887 48.3475317)",,,,,
27246610,,Boulevard Charles Tillon,residential,False,True,39.983000000000004,"LINESTRING (-1.1891547 48.3483541, -1.1891797 48.3485924, -1.1891924 48.3487128)",,,,,
27246602,,Boulevard Charles Tillon,residential,False,True,192.038,"LINESTRING (-1.1893485 48.351013, -1.1893505 48.3510725, -1.1894084 48.3526556, -1.18941 48.3527056, -1.1894075 48.3527395)",30,,,,
74344400,,Rue Canrobert,residential,True,False,94.977,"LINESTRING (-1.1893485 48.351013, -1.1894498 48.3510048, -1.1906324 48.3509792)",30,,,,
258607533,,Boulevard Charles Tillon,residential,False,False,72.318,"LINESTRING (-1.1893485 48.351013, -1.189347 48.3509686, -1.1893031 48.3504209, -1.1892984 48.3503635)",30,,,,
27246598,,Rue des Orières,residential,False,False,62.895,"LINESTRING (-1.1912246 48.3509644, -1.1911866 48.3509352, -1.1911633 48.3509172, -1.1907866 48.3504806)",30,,,,
27582311,,Rue Canrobert,residential,True,False,65.582,"LINESTRING (-1.1912246 48.3509644, -1.1913174 48.3509698, -1.1921115 48.3509572)",30,,,,
139847687,,Rue Victor Hugo,residential,True,False,133.767,"LINESTRING (-1.1912246 48.3509644, -1.1912606 48.3510088, -1.191854 48.3520918)",30,,,,
28004183,,Rue Jean-Marie Chaperon,residential,False,False,142.503,"LINESTRING (-1.1935151 48.350894, -1.1935786 48.3508519, -1.1939345 48.350691, -1.1940078 48.3505979, -1.194019 48.3505266, -1.1940126 48.3504507, -1.1939056 48.35027, -1.1938319 48.3501104, -1.1937722 48.3499403, -1.1937702 48.349793)",30,,,,
30480505,,Rue Duguesclin,residential,True,False,109.73500000000001,"LINESTRING (-1.1935151 48.350894, -1.1934198 48.3507716, -1.1931326 48.3503535, -1.193098 48.3503235, -1.1930437 48.3503151, -1.1927437 48.3503298, -1.1925718 48.35034)",30,,,,
28004192,,Rue Surcouf,residential,False,False,123.206,"LINESTRING (-1.1943082 48.3516119, -1.1926419 48.3516504)",30,,,,
27582310,,Rue Duguesclin,residential,True,False,99.03999999999999,"LINESTRING (-1.1943082 48.3516119, -1.1936103 48.350974, -1.1935869 48.3509542, -1.1935151 48.350894)",30,,,,
27246601,,Rue Alexandre III,residential,False,False,22.486,"LINESTRING (-1.1963393 48.3526225, -1.19628 48.3526155, -1.1962439 48.3526136, -1.19604 48.3525868)",30,,,,
"[81029184, 81029179, 27110708]",,Rue des Feuteries,tertiary,False,False,64.455,"LINESTRING (-1.1963393 48.3526225, -1.1963244 48.3525276, -1.1963026 48.3522828, -1.1962778 48.3521401, -1.1962862 48.3520935, -1.1962979 48.3520457)",30,,,yes,
81029184,,Rue des Feuteries,tertiary,False,True,91.871,"LINESTRING (-1.1963393 48.3526225, -1.1963425 48.3526684, -1.1964448 48.3534457)",30,,,,
81029184,,Rue des Feuteries,tertiary,False,False,91.871,"LINESTRING (-1.1964448 48.3534457, -1.1963425 48.3526684, -1.1963393 48.3526225)",30,,,,
139847688,,Rue des Feuteries,tertiary,False,True,109.739,"LINESTRING (-1.1964448 48.3534457, -1.1965139 48.3539238, -1.1965727 48.354379, -1.1965781 48.3544286)",30,,,,
27246599,,Rue de Bonabry,residential,True,False,38.689,"LINESTRING (-1.1952957 48.3532623, -1.1958013 48.3533527)",30,,,,
258607538,,Rue Kléber,tertiary,True,False,28.159,"LINESTRING (-1.1949892 48.3540055, -1.1946247 48.3539316)",30,,,,
81042679,,Rue Abbé Bridel,residential,True,False,85.688,"LINESTRING (-1.1949892 48.3540055, -1.1949977 48.3539848, -1.1950061 48.3539644, -1.1952846 48.3532892, -1.1952957 48.3532623)",30,,,,
27110693,,,secondary,True,False,8.178999999999998,"LINESTRING (-1.1990183 48.3536431, -1.1989815 48.353645, -1.198947 48.3536536, -1.1989172 48.3536681)",30,roundabout,,,
286933545,1,Place Sadi Carnot,secondary,True,False,38.02700000000001,"LINESTRING (-1.1990183 48.3536431, -1.1989272 48.3535677, -1.1987205 48.3534317, -1.1986892 48.3534078, -1.1986691 48.3533925)",30,,,,
27752067,,Impasse Saint-Louis,residential,False,True,7.824,"LINESTRING (-1.2009441 48.3539182, -1.2010499 48.3539153)",,,,,
27752068,,,residential,False,False,23.694,"LINESTRING (-1.2009441 48.3539182, -1.2006241 48.3539046)",,,,,
27752067,,Impasse Saint-Louis,residential,False,False,41.211,"LINESTRING (-1.2009441 48.3539182, -1.2009052 48.3541886, -1.2008231 48.3542712)",,,,,
27752067,,Impasse Saint-Louis,residential,False,True,41.211,"LINESTRING (-1.2008231 48.3542712, -1.2009052 48.3541886, -1.2009441 48.3539182)",,,,,
27752068,,,residential,False,True,23.694,"LINESTRING (-1.2006241 48.3539046, -1.2009441 48.3539182)",,,,,
258607536,,Rue Marceau,residential,False,True,75.28800000000001,"LINESTRING (-1.1908667 48.3535018, -1.1908653 48.3535323, -1.1908619 48.3535568, -1.1907915 48.354177)",30,,,,
258607538,,Rue Kléber,tertiary,True,False,62.487,"LINESTRING (-1.1908667 48.3535018, -1.1901179 48.353535, -1.1900228 48.3535376)",30,,,,
27761723,,,residential,False,False,83.816,"LINESTRING (-1.1907915 48.354177, -1.1909665 48.3541931, -1.1911677 48.3542038, -1.1912897 48.3542002, -1.1913826 48.3542068, -1.1914625 48.3542721, -1.1914587 48.354407, -1.1914123 48.3544997, -1.1913682 48.3545301)",30,,,,
258607536,,Rue Marceau,residential,False,False,75.28800000000001,"LINESTRING (-1.1907915 48.354177, -1.1908619 48.3535568, -1.1908653 48.3535323, -1.1908667 48.3535018)",30,,,,
27761723,,,residential,False,True,83.816,"LINESTRING (-1.1913682 48.3545301, -1.1914123 48.3544997, -1.1914587 48.354407, -1.1914625 48.3542721, -1.1913826 48.3542068, -1.1912897 48.3542002, -1.1911677 48.3542038, -1.1909665 48.3541931, -1.1907915 48.354177)",30,,,,
28004162,,Rue Badmünstereifel,residential,False,False,137.781,"LINESTRING (-1.1951109 48.3471917, -1.1951769 48.3471343, -1.1952316 48.3470476, -1.19557 48.3459986)",,,,,
28004163,,Place de l'Europe,residential,False,True,225.969,"LINESTRING (-1.1951109 48.3471917, -1.1948732 48.3471709, -1.19469 48.3471063, -1.1946425 48.34703, -1.1947187 48.3468143, -1.1947431 48.3466693, -1.1947441 48.3460431, -1.1948016 48.3459319, -1.1949035 48.3458832, -1.19557 48.3459986)",,,,,
28004162,,Rue Badmünstereifel,residential,False,True,101.63900000000001,"LINESTRING (-1.1951109 48.3471917, -1.1950448 48.3472743, -1.1949499 48.3476307, -1.1949164 48.3477469, -1.1948683 48.3479139, -1.1948519 48.3479709, -1.1948363 48.3480826)",,,,,
