osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,access,lanes,junction,bridge
25428139,Rue de Chatillon,residential,False,False,50.368,"LINESTRING (2.4779322 49.2588818, 2.4780399 49.2588223, 2.4784637 49.2585905)",,,,,,
25428195,Rue Maurice Berteaux,residential,True,False,108.871,"LINESTRING (2.4779322 49.2588818, 2.4781506 49.2590317, 2.4781921 49.2590562, 2.4782351 49.2590781, 2.4786566 49.2592737, 2.4791094 49.2594838)",,,,,,
48788149,Rue Albert Dugué,residential,False,True,110.99000000000001,"LINESTRING (2.4779322 49.2588818, 2.4778877 49.2589092, 2.4778555 49.258932, 2.4778233 49.2589608, 2.4771516 49.2596441, 2.4770856 49.2597112)",,,,,,
25428139,Rue de Chatillon,residential,False,False,157.553,"LINESTRING (2.4784637 49.2585905, 2.4785942 49.2585227, 2.4787938 49.2584136, 2.4788235 49.2583986, 2.4790542 49.2582724, 2.4791148 49.2582379, 2.4791619 49.2582061, 2.4792543 49.2581398, 2.4793562 49.2580567, 2.4794018 49.2580156, 2.4794488 49.2579735, 2.4795582 49.2578715, 2.4795923 49.2578344, 2.4796271 49.2577941, 2.4796607 49.257753, 2.4796781 49.2577272, 2.4796982 49.2576974, 2.4798032 49.2575093)",,,,,,
25428139,Rue de Chatillon,residential,False,True,50.368,"LINESTRING (2.4784637 49.2585905, 2.4780399 49.2588223, 2.4779322 49.2588818)",,,,,,
25428166,Rue du Parc Maillet,residential,True,False,147.65500000000003,"LINESTRING (2.4784637 49.2585905, 2.4785006 49.258616, 2.4785373 49.2586354, 2.4789221 49.2587936, 2.479101 49.2588693, 2.4794488 49.259023, 2.4794716 49.2590414, 2.479485 49.2590606, 2.4795005 49.2590989, 2.4795011 49.2591228, 2.4794903 49.2591455, 2.4794756 49.2591604, 2.4791094 49.2594838)",,,,,,
25428173,Rue Boursier,residential,True,False,22.208,"LINESTRING (2.4797587 49.2595522, 2.4797262 49.2595991, 2.4796768 49.2596724, 2.4796351 49.2597349)",,,,,,
25428173,Rue Boursier,residential,True,False,103.175,"LINESTRING (2.4796351 49.2597349, 2.4793857 49.2600707, 2.4793051 49.2601746, 2.4791121 49.2604076, 2.4790258 49.2605082, 2.4789775 49.260557)",,,,,,
25411205,Rue Marcel Philippe,secondary,True,False,167.063,"LINESTRING (2.4789775 49.260557, 2.4789552 49.260531, 2.4789338 49.2605135, 2.4789072 49.2604947, 2.4788359 49.2604619, 2.4787921 49.2604432, 2.4787482 49.260428, 2.478634 49.2603907, 2.4785776 49.2603687, 2.4779528 49.2600946, 2.4771407 49.2597356, 2.4770856 49.2597112)",D 120,,,,,
48955716,Rue Boursier,secondary,False,False,83.846,"LINESTRING (2.4789775 49.260557, 2.4788982 49.2606313, 2.478295 49.2611654)",D 50,30,yes,,,
30957803,Rue de Lattre de Tassigny,residential,True,False,172.95100000000002,"LINESTRING (2.4711655 49.2641498, 2.4711889 49.2641047, 2.4713848 49.2637265, 2.4718238 49.2628859, 2.471838 49.2628503, 2.4718474 49.262818, 2.471865 49.2627346, 2.4718749 49.2626683)",,,,,,
34856396,Rue Jules Juillet,residential,True,False,86.57600000000001,"LINESTRING (2.4711655 49.2641498, 2.4713762 49.264193, 2.4718624 49.2642926, 2.4721877 49.2643592, 2.4723038 49.2643831)",,,,,,
"[34856396, 994051782]",Rue Jules Juillet,residential,True,False,94.78299999999999,"LINESTRING (2.4723038 49.2643831, 2.4733097 49.2645984, 2.473342 49.2646038, 2.4733705 49.2646066, 2.4733966 49.2646078, 2.4734252 49.2646086, 2.473455 49.2646071, 2.4734802 49.2646042, 2.473499 49.2646009, 2.473514 49.2645974, 2.4735298 49.2645924, 2.4735479 49.264584)",,,,,,
30958115,Rue Édouard Vaillant,residential,True,False,97.693,"LINESTRING (2.4730671 49.26274, 2.4730581 49.2627972, 2.4730491 49.2628528, 2.4730381 49.2628986, 2.473023 49.2629391, 2.4727535 49.2634798, 2.472702 49.263583)",,,,,,
"[994051776, 35565338]",Avenue Antoine Chanut,tertiary,False,False,67.635,"LINESTRING (2.4730671 49.26274, 2.47369 49.2627766, 2.473749 49.2627797, 2.4739957 49.2627922)",D 123,50,,,,
35565338,Avenue Antoine Chanut,tertiary,False,True,86.878,"LINESTRING (2.4730671 49.26274, 2.4728899 49.2627296, 2.4720146 49.2626769, 2.4718749 49.2626683)",D 123,50,,,,
30958115,Rue Édouard Vaillant,residential,True,False,93.542,"LINESTRING (2.472702 49.263583, 2.4726747 49.2636378, 2.4723239 49.2643416, 2.4723038 49.2643831)",,,,,,
30958118,Rue Henri Barbusse,residential,True,False,85.55199999999999,"LINESTRING (2.4738455 49.2637616, 2.4737074 49.2637544, 2.4736257 49.2637483, 2.473556 49.2637395, 2.4734648 49.2637264, 2.4734306 49.2637206, 2.4733816 49.2637124, 2.4727965 49.263601, 2.472702 49.263583)",,,,,,
"[994051777, 34798439]",Rue Gambetta,secondary,False,False,108.44099999999999,"LINESTRING (2.4738455 49.2637616, 2.4738815 49.2634881, 2.4739523 49.2629519, 2.4739569 49.2629174, 2.4739603 49.2628945, 2.4739666 49.2628724, 2.4739957 49.2627922)",D 916,30,,,,
34798439,Rue Gambetta,secondary,False,True,53.371,"LINESTRING (2.4738455 49.2637616, 2.4738296 49.2638822, 2.4737824 49.2642398)",D 916,30,,,,
30958535,Place du Général de Gaulle,residential,False,False,34.974999999999994,"LINESTRING (2.4695472 49.2636211, 2.4696144 49.2636755, 2.4698456 49.2638681)",,,,,,
30958535,Place du Général de Gaulle,residential,False,True,106.331,"LINESTRING (2.4695472 49.2636211, 2.4694863 49.2635723, 2.4692421 49.2633616, 2.4692218 49.2633418, 2.4692114 49.2633264, 2.4692074 49.2633114, 2.4692049 49.2632929, 2.4692029 49.2627977, 2.4692023 49.2627382)",,,,,,
30996287,Rue Miss Edith Cawell,residential,True,False,94.97399999999999,"LINESTRING (2.4737824 49.2642398, 2.4738387 49.2642439, 2.4739184 49.2642487, 2.4750088 49.2643251, 2.4750829 49.2643345)",,,,,,
34798439,Rue Gambetta,secondary,False,False,53.371,"LINESTRING (2.4737824 49.2642398, 2.4738296 49.2638822, 2.4738455 49.2637616)",D 916,30,,,,
34798439,Rue Gambetta,secondary,False,True,14.085,"LINESTRING (2.4737824 49.2642398, 2.4737687 49.2643434, 2.4737657 49.264366)",D 916,30,,,,
30996726,Rue Jessé,residential,False,True,59.168,"LINESTRING (2.4750829 49.2643345, 2.4753048 49.2639802, 2.4753289 49.2639513, 2.4753544 49.2639277, 2.4753864 49.2639061, 2.4754574 49.263872)",,,,,,
365544355,Rue Jessé,residential,True,False,61.42700000000001,"LINESTRING (2.4750829 49.2643345, 2.4749213 49.2645727, 2.4749138 49.2645855, 2.4749111 49.2646011, 2.4749152 49.264616, 2.4749252 49.2646304, 2.4749397 49.2646422, 2.4749661 49.264655, 2.4752259 49.2647513)",,,,,,
365543771,Rue Victor Hugo,residential,True,False,62.742000000000004,"LINESTRING (2.4760009 49.2643076, 2.4759485 49.2642725, 2.475848 49.264202, 2.4757782 49.264157, 2.4756977 49.2640992, 2.4756462 49.2640597, 2.4755931 49.264017, 2.4755462 49.2639711, 2.4754574 49.263872)",,,,,,
31002383,Rue de Beauvoisis,residential,True,False,78.856,"LINESTRING (2.4765308 49.2636888, 2.4760766 49.2642037, 2.4760009 49.2643076)",,,,,,
31002383,Rue de Beauvoisis,residential,True,False,92.03399999999999,"LINESTRING (2.4769484 49.2629129, 2.4769218 49.2629635, 2.4769033 49.2630123, 2.476894 49.2630473, 2.4768832 49.2631041, 2.4768712 49.2631479, 2.4768537 49.2631934, 2.4767417 49.2634058, 2.4767143 49.2634533, 2.4766834 49.2635006, 2.4766464 49.2635494, 2.4765615 49.2636518, 2.4765308 49.2636888)",,,,,,
365543422,Quai d'Amont,residential,False,False,209.34799999999998,"LINESTRING (2.4769484 49.2629129, 2.4780272 49.2632127, 2.4781238 49.2632389, 2.4783695 49.2633029, 2.4784969 49.2633368, 2.4786052 49.2633641, 2.4787487 49.2633982, 2.4789405 49.2634436, 2.4790317 49.2634647, 2.4791323 49.2634875, 2.4792114 49.2635041, 2.4793005 49.2635214, 2.4794172 49.2635432, 2.4796438 49.2635762)",,,,,,
30996726,Rue Jessé,residential,False,False,59.168000000000006,"LINESTRING (2.4754574 49.263872, 2.4753864 49.2639061, 2.4753544 49.2639277, 2.4753289 49.2639513, 2.4753048 49.2639802, 2.4750829 49.2643345)",,,,,,
"[365543771, 34856397, 1032005107]",Rue Victor Hugo,residential,True,False,133.482,"LINESTRING (2.4754574 49.263872, 2.4748778 49.2632026, 2.4748724 49.2631961, 2.4748287 49.2631435, 2.4747831 49.263084, 2.4747522 49.2630368, 2.4747281 49.2629956, 2.4747106 49.2629702, 2.4746926 49.2629476, 2.4746274 49.2628799, 2.4746168 49.2628689, 2.474571 49.2628214)",,,,,,
30996725,Rue Victor Hugo,residential,False,False,126.348,"LINESTRING (2.4796438 49.2635762, 2.4794941 49.2636634, 2.4794218 49.2637079, 2.4789853 49.2639618, 2.4784094 49.2642983, 2.4783467 49.2643342)",,,,,,
365543422,Quai d'Amont,residential,False,True,209.34799999999998,"LINESTRING (2.4796438 49.2635762, 2.4794172 49.2635432, 2.4793005 49.2635214, 2.4792114 49.2635041, 2.4791323 49.2634875, 2.4790317 49.2634647, 2.4789405 49.2634436, 2.4787487 49.2633982, 2.4786052 49.2633641, 2.4784969 49.2633368, 2.4783695 49.2633029, 2.4781238 49.2632389, 2.4780272 49.2632127, 2.4769484 49.2629129)",,,,,,
30996725,Rue Victor Hugo,residential,False,True,13.058,"LINESTRING (2.4782049 49.2644065, 2.4783467 49.2643342)",,,,,,
30996725,Rue Victor Hugo,residential,False,False,41.224,"LINESTRING (2.4782049 49.2644065, 2.4780849 49.2644432, 2.4780139 49.2644623, 2.4779179 49.2644849, 2.4778475 49.2644992, 2.4777872 49.2645127, 2.4777214 49.2645246, 2.4776711 49.26453)",,,,,,
31002652,Rue du Grand Ferré,residential,False,False,58.471000000000004,"LINESTRING (2.4749045 49.2652335, 2.4749308 49.2651941, 2.4752259 49.2647513)",,,,,,
31002652,Rue du Grand Ferré,residential,False,True,58.471000000000004,"LINESTRING (2.4752259 49.2647513, 2.4749308 49.2651941, 2.4749045 49.2652335)",,,,,,
30996725,Rue Victor Hugo,residential,False,True,41.224000000000004,"LINESTRING (2.4776711 49.26453, 2.4777214 49.2645246, 2.4777872 49.2645127, 2.4778475 49.2644992, 2.4779179 49.2644849, 2.4780139 49.2644623, 2.4780849 49.2644432, 2.4782049 49.2644065)",,,,,,
365543771,Rue Victor Hugo,residential,True,False,126.53500000000003,"LINESTRING (2.4776711 49.26453, 2.4776026 49.2645356, 2.4774666 49.2645412, 2.4773739 49.2645441, 2.4772829 49.2645464, 2.4772011 49.2645464, 2.4771198 49.2645439, 2.4770214 49.2645386, 2.4769141 49.2645316, 2.4768169 49.2645224, 2.476729 49.2645123, 2.4766575 49.2645026, 2.4765842 49.2644904, 2.4765084 49.2644737, 2.4764447 49.2644572, 2.4763387 49.2644265, 2.4762519 49.264399, 2.4761631 49.2643705, 2.476096 49.2643469, 2.4760009 49.2643076)",,,,,,
167824155,Rue Georges Stéphenson,residential,True,False,31.11,"LINESTRING (2.4701532 49.2640626, 2.4701174 49.2640415, 2.4700798 49.264017, 2.4700264 49.2639841, 2.4699351 49.2639311, 2.4698961 49.2639058, 2.4698456 49.2638681)",,,,,,
