osmid,oneway,lanes,name,highway,maxspeed,junction,reversed,length,geometry,ref,bridge
33421745,True,2,Place Labate,secondary,50,roundabout,False,7.7669999999999995,"LINESTRING (-0.4894494 46.8437184, -0.4894805 46.8437177, -0.4895186 46.8437136, -0.4895455 46.8437012)",,
33421745,True,2,Place Labate,secondary,50,roundabout,False,33.105999999999995,"LINESTRING (-0.4893441 46.8433688, -0.4893236 46.843398, -0.4893043 46.8434491, -0.4892993 46.8434997, -0.4893002 46.8435492, -0.4893129 46.8435985, -0.4893212 46.8436168, -0.4893372 46.8436585)",,
47265873,False,,Rue des Cailloux,residential,,,True,10.561,"LINESTRING (-0.4937852 46.8453503, -0.4938904 46.8454123)",,
47265873,False,,Rue des Cailloux,residential,,,False,131.721,"LINESTRING (-0.4937852 46.8453503, -0.4936023 46.8452492, -0.4932288 46.8450741, -0.4924836 46.8447429, -0.4923556 46.8446828)",,
48527101,False,,Cité des Castors,residential,,,False,181.94099999999997,"LINESTRING (-0.4937852 46.8453503, -0.493757 46.8453772, -0.4933666 46.845768, -0.493344 46.8457861, -0.4933041 46.8457987, -0.4932576 46.845802, -0.4925323 46.8457911, -0.4924576 46.8457845, -0.492369 46.8457655, -0.4922975 46.8457335, -0.4918863 46.8454865)",,
34129840,True,,Rue de la Huchette,residential,,,False,96.699,"LINESTRING (-0.4923676 46.8400478, -0.4924005 46.8399847, -0.4925186 46.8397535, -0.492561 46.8396705, -0.492683 46.8395122, -0.492767 46.8394254, -0.4928144 46.8393918, -0.4928702 46.839363, -0.4929825 46.8393119)",,
137703846,False,,Boulevard Albert 1er,secondary,50,,False,90.897,"LINESTRING (-0.4923676 46.8400478, -0.4923135 46.840037, -0.491941 46.8399626, -0.4917081 46.8399162, -0.4914603 46.8398722, -0.4913546 46.8398544, -0.4912133 46.8398386)",,
154662061,False,,Boulevard Alexandre 1er,secondary,,,True,56.493,"LINESTRING (-0.4923676 46.8400478, -0.492444 46.840065, -0.4929916 46.8401874, -0.493073 46.8402068)",D 38,
70925296,True,,Rue Saint-Jean,residential,,,False,53.40700000000001,"LINESTRING (-0.4949595 46.8426137, -0.4949466 46.8426806, -0.4949017 46.8429144, -0.4948755 46.8430446, -0.494868 46.8430899)",,
70925310,False,,Rue des Hardilliers,residential,,,False,31.674999999999997,"LINESTRING (-0.4949595 46.8426137, -0.4946179 46.8426229, -0.494544 46.8426298)",,
70925310,False,,Rue des Hardilliers,residential,,,True,39.905,"LINESTRING (-0.4949595 46.8426137, -0.4953242 46.8426383, -0.4954819 46.8426469)",,
33639747,False,,Rue Jacques Bujault,tertiary,,,False,94.99,"LINESTRING (-0.4912838 46.8427245, -0.4911787 46.8427523, -0.490916 46.8429537, -0.4907514 46.8430897, -0.4907008 46.843125, -0.4906414 46.8431563, -0.4905929 46.8431771, -0.4904251 46.8432339, -0.4903494 46.8432694)",,
167814652,False,,Place du Docteur Barillet,tertiary,,,True,34.614000000000004,"LINESTRING (-0.4912838 46.8427245, -0.49137 46.8427196, -0.4915283 46.8427113, -0.4917381 46.8427084)",,
33639747,False,,Rue Jacques Bujault,tertiary,,,True,94.99,"LINESTRING (-0.4903494 46.8432694, -0.4904251 46.8432339, -0.4905929 46.8431771, -0.4906414 46.8431563, -0.4907008 46.843125, -0.4907514 46.8430897, -0.490916 46.8429537, -0.4911787 46.8427523, -0.4912838 46.8427245)",,
33641045,False,,Rue de la Cave,tertiary,,,False,48.004,"LINESTRING (-0.4903494 46.8432694, -0.4902626 46.8433406, -0.4901575 46.8436126, -0.4901374 46.8436686)",,
34127958,False,,Rue de la Cave,residential,,,True,25.073,"LINESTRING (-0.4903494 46.8432694, -0.4903283 46.8432442, -0.4903107 46.8432093, -0.4902918 46.8431289, -0.4902976 46.8430509)",,
659520195,False,2,Boulevard de Poitiers,secondary,50,,True,91.467,"LINESTRING (-0.4875419 46.8392986, -0.4877642 46.839337, -0.4882835 46.8394268, -0.4885725 46.8394767, -0.4887081 46.8394992)",,
33639751,True,,Rond-Point de Leipzig,secondary,50,roundabout,False,23.127,"LINESTRING (-0.4887081 46.8394992, -0.4887092 46.839531, -0.4887223 46.8395615, -0.4887466 46.8395886, -0.488776 46.8396082, -0.4888113 46.8396227, -0.4888506 46.8396313, -0.4888916 46.8396334)",,
659520195,False,2,Boulevard de Poitiers,secondary,50,,False,91.46699999999998,"LINESTRING (-0.4887081 46.8394992, -0.4885725 46.8394767, -0.4882835 46.8394268, -0.4877642 46.839337, -0.4875419 46.8392986)",,
33639751,True,,Rond-Point de Leipzig,secondary,50,roundabout,False,20.153,"LINESTRING (-0.4890477 46.839559, -0.4890605 46.8395238, -0.4890576 46.8394876, -0.4890392 46.8394536, -0.4890069 46.8394249, -0.4889636 46.839404)",,
1174455553,False,,Boulevard Albert 1er,secondary,50,,True,47.558,"LINESTRING (-0.4890477 46.839559, -0.4892041 46.8395798, -0.4896621 46.8396383)",,
176378303,False,,Boulevard Alexandre 1er,secondary,,,False,8.617,"LINESTRING (-0.4964427 46.8399593, -0.4963308 46.8399714)",D 38,
33495492,False,,Boulevard Alexandre 1er,secondary,,,True,115.22,"LINESTRING (-0.4964427 46.8399593, -0.4966197 46.8399438, -0.4966866 46.8399371, -0.4979463 46.8398336)",D 38,
47265877,False,2,Boulevard du Maréchal Foch,tertiary,,,True,93.91099999999999,"LINESTRING (-0.4964427 46.8399593, -0.4964408 46.8399225, -0.4964418 46.8398845, -0.4964475 46.8398392, -0.4964697 46.8397489, -0.4965161 46.8396361, -0.4965632 46.839529, -0.4966062 46.8394565, -0.496672 46.8393704, -0.4968342 46.8391709)",,
34129837,True,,Rue du Frêne,residential,,,False,22.119,"LINESTRING (-0.4907715 46.8381475, -0.4909788 46.838287)",,
33639750,False,,Boulevard du Maréchal Joffre,secondary,50,,True,152.147,"LINESTRING (-0.4907715 46.8381475, -0.490564 46.8381966, -0.490448 46.8382755, -0.489618 46.838837, -0.489579 46.8388629, -0.4893555 46.8390154, -0.4892983 46.8390534)",,
659520194,False,,Boulevard du Maréchal Joffre,secondary,50,,False,164.468,"LINESTRING (-0.4907715 46.8381475, -0.490884 46.8381355, -0.4919339 46.8381268, -0.4927827 46.838114, -0.4929268 46.8381409)",,
34129841,True,,Place des Anciens Combattants,residential,,,False,43.877,"LINESTRING (-0.4929825 46.8393119, -0.4934177 46.8395709)",,
"[1174455570, 33617651]",True,,"['Rue Ernest Perochon', 'Place du Cinq Mai']",residential,,,False,83.36,"LINESTRING (-0.4929825 46.8393119, -0.4927067 46.8391125, -0.4925775 46.8389988, -0.4925501 46.8389641, -0.4925443 46.8389272, -0.4925892 46.8388416, -0.4926808 46.8386904)",,
34129836,True,,Place du Cinq Mai,residential,,,False,68.122,"LINESTRING (-0.4926808 46.8386904, -0.492587 46.8386863, -0.4925707 46.8386862, -0.4922707 46.8386681, -0.4919164 46.8386427, -0.4917903 46.8386281)",,
1174455569,False,,Rue Paul Doumer,residential,,,False,14.624,"LINESTRING (-0.4926808 46.8386904, -0.4927588 46.8386773, -0.4928367 46.8386223)",,
33421745,True,2,Place Labate,secondary,50,roundabout,False,12.448,"LINESTRING (-0.4894935 46.8433503, -0.4894529 46.8433405, -0.4893964 46.8433446, -0.4893623 46.8433567, -0.4893441 46.8433688)",,
33637926,False,,Boulevard du Colonel Aubry,secondary,50,,False,218.17999999999998,"LINESTRING (-0.4894935 46.8433503, -0.4894387 46.8432476, -0.4890266 46.8426352, -0.4889793 46.8425521, -0.4889322 46.84246, -0.4888316 46.8422254, -0.4887464 46.8420546, -0.4886767 46.8419258, -0.4884587 46.8415229)",,
33421745,True,2,Place Labate,secondary,50,roundabout,False,20.968,"LINESTRING (-0.4895967 46.8435145, -0.4895816 46.8434361, -0.4895595 46.8433924, -0.4895326 46.8433658, -0.4894935 46.8433503)",,
33421745,True,2,Place Labate,secondary,50,roundabout,False,21.791999999999998,"LINESTRING (-0.4895455 46.8437012, -0.4895737 46.8436758, -0.4895888 46.8436455, -0.4896009 46.8436061, -0.4896026 46.8435556, -0.4895967 46.8435145)",,
155635436,True,,Place Labate,secondary,,,False,34.858000000000004,"LINESTRING (-0.4895455 46.8437012, -0.489686 46.8436881, -0.4897657 46.8436958, -0.4899805 46.8437627)",,
33637927,True,1,Place Labate,secondary,,roundabout,False,11.387,"LINESTRING (-0.4900477 46.8436772, -0.4900177 46.8436925, -0.4899954 46.8437131, -0.4899826 46.8437372, -0.4899805 46.8437627)",,
33639745,True,,Place Labate,secondary,,,False,38.78,"LINESTRING (-0.4900477 46.8436772, -0.4898375 46.8436013, -0.4895967 46.8435145)",,
33637927,True,1,Place Labate,secondary,,roundabout,False,17.524,"LINESTRING (-0.4899805 46.8437627, -0.4899895 46.8437883, -0.4900091 46.8438108, -0.4900375 46.8438285, -0.4900723 46.8438397, -0.4901103 46.8438434, -0.4901482 46.8438393)",,
"[33433648, 33637930]",False,2,"['Place Labate', 'Rue du Général Sarrail']",secondary,,,"[False, True]",175.641,"LINESTRING (-0.4901482 46.8438393, -0.4902252 46.8440153, -0.4902216 46.8440591, -0.4902059 46.8441009, -0.4896004 46.8453083, -0.4895849 46.8453389)",,
33637927,True,1,Place Labate,secondary,,roundabout,False,12.819,"LINESTRING (-0.4901482 46.8438393, -0.490175 46.8438311, -0.4901985 46.843819, -0.4902211 46.8437993, -0.4902348 46.8437761, -0.4902385 46.8437512)",,
33637926,False,,Boulevard du Colonel Aubry,secondary,50,,False,26.651,"LINESTRING (-0.4884587 46.8415229, -0.4884289 46.8414482, -0.4884198 46.8414266, -0.4884153 46.841409, -0.4884132 46.8413882, -0.4884086 46.8412872)",,
