osmid,highway,junction,oneway,reversed,length,geometry,name,maxspeed,ref,lanes
"[49776536, 779170499]",residential,,False,True,132.185,"LINESTRING (-2.7636756 48.5355277, -2.7635901 48.5351082, -2.7635755 48.5350397, -2.7635114 48.5344409, -2.7635597 48.5343504)",Rue des Acacias,30,,
26099765,residential,,False,True,78.019,"LINESTRING (-2.7641687 48.5329096, -2.7640463 48.53302, -2.7632569 48.5332336)",Rue Jules Ferry,30,,
49776712,residential,,True,False,96.381,"LINESTRING (-2.7641687 48.5329096, -2.7639123 48.5328089, -2.7630429 48.5324674)",Rue des Prés Josse,30,,
107488095,residential,,False,False,54.188,"LINESTRING (-2.7641687 48.5329096, -2.7646971 48.5331612, -2.7647566 48.5332015)",Rue des Prés Josse,30,,
26099765,residential,,False,False,78.019,"LINESTRING (-2.7632569 48.5332336, -2.7640463 48.53302, -2.7641687 48.5329096)",Rue Jules Ferry,30,,
26099765,residential,,False,True,100.458,"LINESTRING (-2.7632569 48.5332336, -2.7630372 48.5332848, -2.7628639 48.5330041, -2.7627987 48.532912, -2.7627892 48.5328836, -2.7627901 48.5328558, -2.7627987 48.5328325, -2.7629668 48.5325938)",Rue Jules Ferry,30,,
26099768,residential,,False,True,28.579,"LINESTRING (-2.7632569 48.5332336, -2.7633615 48.5333984, -2.763389 48.5334745)",Rue Jules Ferry,30,,
26099768,residential,,False,False,20.036,"LINESTRING (-2.7631882 48.5335961, -2.763389 48.5334745)",Rue Jules Ferry,30,,
26099765,residential,,False,False,15.131,"LINESTRING (-2.7630429 48.5324674, -2.7629668 48.5325938)",Rue Jules Ferry,30,,
48655452,tertiary,,True,False,69.752,"LINESTRING (-2.7683677 48.5348705, -2.768502 48.5348805, -2.7685408 48.5348835, -2.7686964 48.5349133, -2.7689222 48.5349936, -2.7692273 48.5351136)",Rue du Commerce,30,,
48655456,tertiary,,False,False,68.314,"LINESTRING (-2.7683677 48.5348705, -2.7681475 48.5349126, -2.7680918 48.5349233, -2.7677071 48.5350014, -2.7675784 48.5350248, -2.7674882 48.5350601)",Place du Souvenir,30,,
143078027,residential,,False,True,39.355000000000004,"LINESTRING (-2.7683677 48.5348705, -2.7683778 48.5348028, -2.7684044 48.5346255, -2.7684058 48.5346161, -2.7684204 48.5345183)",Place du Souvenir,30,,
143078027,residential,,False,False,39.355000000000004,"LINESTRING (-2.7684204 48.5345183, -2.7684058 48.5346161, -2.7684044 48.5346255, -2.7683778 48.5348028, -2.7683677 48.5348705)",Place du Souvenir,30,,
168913952,residential,,False,True,91.908,"LINESTRING (-2.7684204 48.5345183, -2.7682568 48.5343674, -2.7680706 48.5339649, -2.7679734 48.5337547)",Rue de la Croix,30,,
143078023,residential,,True,False,29.311,"LINESTRING (-2.7700726 48.5344449, -2.7696843 48.534503)",Rue de la Paix,30,,
143107169,residential,,False,True,134.07399999999998,"LINESTRING (-2.7700726 48.5344449, -2.7700893 48.5344385, -2.7701709 48.5344074, -2.770279 48.5343551, -2.771472 48.533867, -2.7715779 48.533826, -2.7716206 48.5338107)",Rue de la Paix,30,,
48655454,residential,,True,False,99.769,"LINESTRING (-2.7705055 48.5352759, -2.7705089 48.5351065, -2.7705096 48.5350727, -2.7703286 48.5347391, -2.7702478 48.5346462, -2.7700726 48.5344449)",Rue de l'Espérance,30,,
48655455,residential,,True,False,16.443,"LINESTRING (-2.7703331 48.5353699, -2.7705055 48.5352759)",Rue de l'Espérance,30,,
596413227,tertiary,,True,False,21.714,"LINESTRING (-2.7703331 48.5353699, -2.7706277 48.5353788)",Rue du Commerce,30,,
48655453,residential,,True,False,14.568,"LINESTRING (-2.7706277 48.5353788, -2.7705387 48.5353001, -2.7705055 48.5352759)",Rue de l'Espérance,30,,
365832133,tertiary,,False,True,103.86,"LINESTRING (-2.7706277 48.5353788, -2.7706947 48.5353824, -2.771838 48.5354437, -2.7719625 48.5354499, -2.7720327 48.535441)",Rue du Commerce,30,,
365732179,residential,,False,False,115.827,"LINESTRING (-2.7750628 48.5366735, -2.7737111 48.5361406)",Rue de Paimpol,,,
365732192,residential,,True,False,31.177000000000003,"LINESTRING (-2.7750628 48.5366735, -2.775196 48.536746, -2.7753092 48.5367495, -2.7754126 48.5367232, -2.7754354 48.5367137)",Rue de Paimpol,,,
365732195,residential,,True,False,5.652,"LINESTRING (-2.7754072 48.536591, -2.7753347 48.5366077)",Rue de Paimpol,,,
31724799,secondary,,True,False,129.83,"LINESTRING (-2.7754072 48.536591, -2.7751339 48.5362616, -2.7746355 48.5357166, -2.7744962 48.5355925)",Rue du Viaduc,70,D 786,
365832154,secondary,,False,False,106.17099999999999,"LINESTRING (-2.7735716 48.5311093, -2.7736398 48.5310662, -2.7737776 48.5309789, -2.7740025 48.5308527, -2.7743395 48.5306801, -2.7746901 48.5305084)",Rue de Verdun,50,D 786,
"[365832154, 856152598]",secondary,,False,True,282.926,"LINESTRING (-2.7735716 48.5311093, -2.7732915 48.5313453, -2.7731433 48.5314927, -2.7730322 48.531614, -2.7728885 48.5318129, -2.7728181 48.5319323, -2.7727589 48.5320442, -2.7726464 48.5323355, -2.7726062 48.5324945, -2.7725752 48.5326704, -2.7725954 48.5329722, -2.7726249 48.5331579, -2.7726655 48.5333248, -2.7727225 48.5334815)",Rue de Verdun,"['70', '50']",D 786,
1087477808,tertiary,,False,True,22.353,"LINESTRING (-2.7722005 48.5317828, -2.7723123 48.5315959)",Rue de la Vallée,,,
48655865,tertiary,,False,False,188.891,"LINESTRING (-2.7722005 48.5317828, -2.7721317 48.5317622, -2.7721137 48.5317445, -2.7712716 48.5314592, -2.7710005 48.5313678, -2.7700827 48.5310585, -2.7699951 48.531029, -2.7699219 48.5310088)",,,,
"[1087477809, 365732172]",tertiary,,False,False,162.01299999999998,"LINESTRING (-2.7722005 48.5317828, -2.7720508 48.5320808, -2.7718644 48.532493, -2.7715581 48.5331762)",Rue de la Vallée,,,"['2', '3']"
48655867,tertiary,,False,False,22.251,"LINESTRING (-2.7709045 48.5392185, -2.7709027 48.5390184)",Avenue du Général de Gaulle,,,
49366558,residential,,False,False,117.816,"LINESTRING (-2.7709045 48.5392185, -2.7709994 48.5391891, -2.7712597 48.5391085, -2.7721883 48.5385968)",Rue des Chardonnerets,30,,
254001790,residential,,False,False,73.586,"LINESTRING (-2.7728471 48.5382072, -2.7735067 48.5387044)",Rue des Bergeronnettes,30,,
49366558,residential,,False,False,129.57300000000004,"LINESTRING (-2.7728471 48.5382072, -2.7729272 48.5381063, -2.7733371 48.537866, -2.7735357 48.5377485, -2.7739554 48.5375137, -2.7741235 48.5374152)",Rue des Chardonnerets,30,,
49366558,residential,,False,True,65.047,"LINESTRING (-2.7728471 48.5382072, -2.7726991 48.5382984, -2.7725739 48.5383768, -2.7721883 48.5385968)",Rue des Chardonnerets,30,,
365732172,tertiary,,False,False,7.861,"LINESTRING (-2.7715581 48.5331762, -2.7715502 48.5332467)",Rue de la Vallée,,,2
"[1087477809, 365732172]",tertiary,,False,True,162.01299999999998,"LINESTRING (-2.7715581 48.5331762, -2.7718644 48.532493, -2.7720508 48.5320808, -2.7722005 48.5317828)",Rue de la Vallée,,,"['2', '3']"
374478448,residential,,False,False,110.25999999999999,"LINESTRING (-2.7715581 48.5331762, -2.7715186 48.5331606, -2.7714491 48.5331275, -2.7710538 48.5327928, -2.7707652 48.5325483, -2.7706078 48.532415)",Rue de la Noé Hue,,,
365732172,tertiary,,False,True,7.861,"LINESTRING (-2.7715502 48.5332467, -2.7715581 48.5331762)",Rue de la Vallée,,,2
48655871,residential,,False,True,52.432,"LINESTRING (-2.7715502 48.5332467, -2.7716025 48.5332623, -2.7716338 48.5332725, -2.7718605 48.5335318, -2.7719175 48.533636)",Rue des Moulins,,,
365732172,tertiary,,False,False,63.27799999999999,"LINESTRING (-2.7715502 48.5332467, -2.7715367 48.5333712, -2.7715452 48.5335391, -2.7715811 48.5336905, -2.7716206 48.5338107)",Rue de la Vallée,,,2
48655870,residential,,False,True,29.528,"LINESTRING (-2.7716206 48.5338107, -2.7716586 48.5337944, -2.7716886 48.5337859, -2.7718012 48.5337249, -2.7719175 48.533636)",Rue des Moulins,,,
143107169,residential,,False,False,134.07399999999998,"LINESTRING (-2.7716206 48.5338107, -2.7715779 48.533826, -2.771472 48.533867, -2.770279 48.5343551, -2.7701709 48.5344074, -2.7700893 48.5344385, -2.7700726 48.5344449)",Rue de la Paix,30,,
168913961,tertiary,,False,False,157.493,"LINESTRING (-2.7716206 48.5338107, -2.7716843 48.5339451, -2.7717354 48.5341007, -2.7718477 48.5343959, -2.7718659 48.5344491, -2.7719849 48.5347638, -2.7720315 48.5348712, -2.7721361 48.5351848)",Rue de la Vallée,,,2
365732172,tertiary,,False,True,63.278,"LINESTRING (-2.7716206 48.5338107, -2.7715811 48.5336905, -2.7715452 48.5335391, -2.7715367 48.5333712, -2.7715502 48.5332467)",Rue de la Vallée,,,2
48655870,residential,,False,False,61.916,"LINESTRING (-2.7727225 48.5334815, -2.7726455 48.5335021, -2.772258 48.5335935, -2.7719175 48.533636)",Rue des Moulins,,,
254208386,unclassified,,False,False,417.22,"LINESTRING (-2.7727225 48.5334815, -2.7727829 48.5334558, -2.7732352 48.5332885, -2.7741024 48.5331326, -2.7748283 48.5331099, -2.7749729 48.5331424, -2.7750394 48.5332642, -2.7749647 48.5334396, -2.7749745 48.5339089, -2.7748543 48.5342272, -2.7746351 48.534513, -2.7741033 48.5351802)",Chemin de la Fournière,,,
856152598,secondary,,False,True,215.05,"LINESTRING (-2.7727225 48.5334815, -2.7728154 48.5336623, -2.7729146 48.5338221, -2.7731461 48.534119, -2.7739067 48.5349572, -2.7741033 48.5351802)",Rue de Verdun,70,D 786,
"[365832154, 856152598]",secondary,,False,False,282.926,"LINESTRING (-2.7727225 48.5334815, -2.7726655 48.5333248, -2.7726249 48.5331579, -2.7725954 48.5329722, -2.7725752 48.5326704, -2.7726062 48.5324945, -2.7726464 48.5323355, -2.7727589 48.5320442, -2.7728181 48.5319323, -2.7728885 48.5318129, -2.7730322 48.531614, -2.7731433 48.5314927, -2.7732915 48.5313453, -2.7735716 48.5311093)",Rue de Verdun,"['70', '50']",D 786,
48655870,residential,,False,False,29.528,"LINESTRING (-2.7719175 48.533636, -2.7718012 48.5337249, -2.7716886 48.5337859, -2.7716586 48.5337944, -2.7716206 48.5338107)",Rue des Moulins,,,
48655870,residential,,False,True,61.916000000000004,"LINESTRING (-2.7719175 48.533636, -2.772258 48.5335935, -2.7726455 48.5335021, -2.7727225 48.5334815)",Rue des Moulins,,,
48655871,residential,,False,False,52.432,"LINESTRING (-2.7719175 48.533636, -2.7718605 48.5335318, -2.7716338 48.5332725, -2.7716025 48.5332623, -2.7715502 48.5332467)",Rue des Moulins,,,
26099765,residential,,False,True,15.131,"LINESTRING (-2.7629668 48.5325938, -2.7630429 48.5324674)",Rue Jules Ferry,30,,
26099765,residential,,False,False,100.458,"LINESTRING (-2.7629668 48.5325938, -2.7627987 48.5328325, -2.7627901 48.5328558, -2.7627892 48.5328836, -2.7627987 48.532912, -2.7628639 48.5330041, -2.7630372 48.5332848, -2.7632569 48.5332336)",Rue Jules Ferry,30,,
429352033,residential,,True,False,97.92600000000002,"LINESTRING (-2.7629668 48.5325938, -2.7630303 48.5326586, -2.763075 48.5326882, -2.7631367 48.5327143, -2.7632534 48.5327529, -2.7633907 48.532787, -2.7638984 48.5328691, -2.7641687 48.5329096)",Rue des Prés Josse,30,,
115107963,residential,,True,False,158.883,"LINESTRING (-2.7701303 48.5369786, -2.7701323 48.5367167, -2.7701058 48.5361195, -2.7700461 48.5359066, -2.7700148 48.535795, -2.7699152 48.5355648)",Rue Fleurie,30,,
143103094,residential,,False,False,60.786,"LINESTRING (-2.7701303 48.5369786, -2.7700588 48.5373446, -2.7700262 48.5375209)",Rue Fleurie,30,,
143914745,residential,,False,False,130.563,"LINESTRING (-2.7701303 48.5369786, -2.7694973 48.5368643, -2.7690455 48.5367191, -2.7688309 48.5366161, -2.768954 48.5363992)",Place du Bois de Belle Mare,30,,
115107965,residential,,False,False,82.781,"LINESTRING (-2.7700262 48.5375209, -2.7698072 48.5375196, -2.7695052 48.5375536, -2.7692859 48.5375719, -2.7689081 48.5375793)",Rue des Lauriers,30,,
143103094,residential,,False,True,60.786,"LINESTRING (-2.7700262 48.5375209, -2.7700588 48.5373446, -2.7701303 48.5369786)",Rue Fleurie,30,,
115107965,residential,,False,False,57.282000000000004,"LINESTRING (-2.7689081 48.5375793, -2.7681433 48.5375466, -2.7681317 48.5375461)",Rue des Lauriers,30,,
115107965,residential,,False,True,82.781,"LINESTRING (-2.7689081 48.5375793, -2.7692859 48.5375719, -2.7695052 48.5375536, -2.7698072 48.5375196, -2.7700262 48.5375209)",Rue des Lauriers,30,,
143914761,residential,,False,False,162.011,"LINESTRING (-2.7689081 48.5375793, -2.7688242 48.5382782, -2.7687802 48.5386455, -2.7687389 48.5389894, -2.7687306 48.5390315)",Rue des Capucines,,,
143914766,residential,,False,False,168.87,"LINESTRING (-2.7689081 48.5375793, -2.7689114 48.5373603, -2.7688816 48.5372874, -2.768792 48.5371447, -2.7687024 48.537075, -2.7686162 48.5370249, -2.768354 48.5368726, -2.7681483 48.5367366, -2.7679858 48.5366769, -2.7677303 48.5366304, -2.7674586 48.5366199)",Rue des Jonquilles,,,
115107965,residential,,False,False,68.277,"LINESTRING (-2.7681317 48.5375461, -2.7673786 48.5371878)",Rue des Lauriers,30,,
115107962,residential,,False,True,217.355,"LINESTRING (-2.7681317 48.5375461, -2.7681179 48.5375782, -2.7676714 48.5386136, -2.7677137 48.5387063, -2.7683461 48.5389086, -2.7687306 48.5390315)",Rue des Anémones,,,
115107965,residential,,False,True,57.282000000000004,"LINESTRING (-2.7681317 48.5375461, -2.7681433 48.5375466, -2.7689081 48.5375793)",Rue des Lauriers,30,,
115107965,residential,,False,True,68.277,"LINESTRING (-2.7673786 48.5371878, -2.7681317 48.5375461)",Rue des Lauriers,30,,
115114297,residential,,False,False,54.693,"LINESTRING (-2.7673786 48.5371878, -2.7673673 48.537214, -2.7671743 48.5376607)",Rue Louis le Faucheur,50,,2
143297435,residential,,False,True,63.480000000000004,"LINESTRING (-2.7673786 48.5371878, -2.7673819 48.5371768, -2.7674011 48.5371116, -2.7674244 48.5368573, -2.7674586 48.5366199)",Rue Louis le Faucheur,,,
115107962,residential,,False,False,217.35500000000002,"LINESTRING (-2.7687306 48.5390315, -2.7683461 48.5389086, -2.7677137 48.5387063, -2.7676714 48.5386136, -2.7681179 48.5375782, -2.7681317 48.5375461)",Rue des Anémones,,,
143914761,residential,,False,True,162.011,"LINESTRING (-2.7687306 48.5390315, -2.7687389 48.5389894, -2.7687802 48.5386455, -2.7688242 48.5382782, -2.7689081 48.5375793)",Rue des Capucines,,,
967101976,residential,,False,False,20.985,"LINESTRING (-2.7698853 48.5355126, -2.7699009 48.5353631, -2.76991 48.5353247)",Rue Fleurie,30,,
115114286,residential,,False,False,113.67099999999999,"LINESTRING (-2.7674586 48.5366199, -2.7674779 48.5362418, -2.7674881 48.5360683, -2.767501 48.5358789, -2.7675249 48.5356272, -2.7675267 48.5355987)",Rue Louis le Faucheur,30,,
143297435,residential,,False,False,63.480000000000004,"LINESTRING (-2.7674586 48.5366199, -2.7674244 48.5368573, -2.7674011 48.5371116, -2.7673819 48.5371768, -2.7673786 48.5371878)",Rue Louis le Faucheur,,,
143914766,residential,,False,True,168.87,"LINESTRING (-2.7674586 48.5366199, -2.7677303 48.5366304, -2.7679858 48.5366769, -2.7681483 48.5367366, -2.768354 48.5368726, -2.7686162 48.5370249, -2.7687024 48.537075, -2.768792 48.5371447, -2.7688816 48.5372874, -2.7689114 48.5373603, -2.7689081 48.5375793)",Rue des Jonquilles,,,
115114297,residential,,False,True,54.693,"LINESTRING (-2.7671743 48.5376607, -2.7673673 48.537214, -2.7673786 48.5371878)",Rue Louis le Faucheur,50,,2
143914741,residential,,False,False,149.75500000000002,"LINESTRING (-2.7671743 48.5376607, -2.7663042 48.5374827, -2.7658965 48.5374259, -2.7655747 48.5374543, -2.7652015 48.5375085)",Rue des Fauvettes,50,,
"[143914768, 645703204]",residential,,False,False,151.125,"LINESTRING (-2.7671743 48.5376607, -2.7668464 48.5383641, -2.766727 48.5386425, -2.766649 48.5388136, -2.7665866 48.5389628)",Rue Louis le Faucheur,50,,
342759939,tertiary,,False,False,84.05799999999999,"LINESTRING (-2.7655637 48.5386278, -2.7659666 48.5387652, -2.766429 48.5389046, -2.7665866 48.5389628)",Rue de la Noë Rido,30,,
342759939,tertiary,,False,True,59.589999999999996,"LINESTRING (-2.7655637 48.5386278, -2.765179 48.5384924, -2.7650382 48.5384428, -2.7648735 48.5383521)",Rue de la Noë Rido,30,,
372847192,residential,,False,True,40.023,"LINESTRING (-2.773879 48.5380091, -2.7739118 48.5380916, -2.7741614 48.5382796, -2.7741841 48.5382987)",Impasse des Roitelets,30,,
49366558,residential,,False,True,18.263,"LINESTRING (-2.7743073 48.5373049, -2.7741235 48.5374152)",Rue des Chardonnerets,30,,
49366558,residential,,False,False,146.917,"LINESTRING (-2.7743073 48.5373049, -2.7745295 48.5371973, -2.7746839 48.5371617, -2.7749521 48.5370681, -2.7750147 48.5370575, -2.7751153 48.5370758, -2.7751809 48.5371453, -2.7753514 48.5373412, -2.7754359 48.5374522, -2.775514 48.5375286, -2.7755564 48.5375307, -2.7756167 48.537513, -2.7757799 48.537457)",Rue des Chardonnerets,30,,
254001793,residential,,False,False,79.59,"LINESTRING (-2.7743073 48.5373049, -2.7743361 48.5373299, -2.7744413 48.5374213, -2.7746729 48.5376874, -2.7748671 48.537916)",Rue des Pinsons,30,,
365732179,residential,,False,True,115.827,"LINESTRING (-2.7737111 48.5361406, -2.7750628 48.5366735)",Rue de Paimpol,,,
115118919,residential,,False,False,164.30700000000002,"LINESTRING (-2.7737111 48.5361406, -2.7736854 48.5361696, -2.7728628 48.5370985, -2.7727832 48.5371622, -2.7726478 48.5372285, -2.7725191 48.5372773, -2.7724102 48.5372973)",Rue de la Chesnaie,,,
365732179,residential,,False,False,121.386,"LINESTRING (-2.7737111 48.5361406, -2.772837 48.5358175, -2.7724352 48.5355985, -2.7723408 48.5355421)",Rue de Paimpol,,,
856152598,secondary,,False,True,54.21,"LINESTRING (-2.7741033 48.5351802, -2.7744962 48.5355925)",Rue de Verdun,70,D 786,
115118890,residential,,False,False,139.08400000000003,"LINESTRING (-2.7741033 48.5351802, -2.7740583 48.5352114, -2.7737945 48.5353134, -2.7734893 48.5354045, -2.7733147 48.5354396, -2.7730498 48.5354795, -2.772786 48.5355033, -2.7724382 48.535503, -2.7723821 48.5355183, -2.7723408 48.5355421)",Rue du Tertre Vert,,,
254208386,unclassified,,False,True,417.22,"LINESTRING (-2.7741033 48.5351802, -2.7746351 48.534513, -2.7748543 48.5342272, -2.7749745 48.5339089, -2.7749647 48.5334396, -2.7750394 48.5332642, -2.7749729 48.5331424, -2.7748283 48.5331099, -2.7741024 48.5331326, -2.7732352 48.5332885, -2.7727829 48.5334558, -2.7727225 48.5334815)",Chemin de la Fournière,,,
856152598,secondary,,False,False,215.04999999999998,"LINESTRING (-2.7741033 48.5351802, -2.7739067 48.5349572, -2.7731461 48.534119, -2.7729146 48.5338221, -2.7728154 48.5336623, -2.7727225 48.5334815)",Rue de Verdun,70,D 786,
115118907,residential,,False,False,65.875,"LINESTRING (-2.7748671 48.537916, -2.774828 48.537938, -2.7741841 48.5382987)",Rue des Roitelets,30,,
254001793,residential,,False,False,205.49600000000004,"LINESTRING (-2.7748671 48.537916, -2.775366 48.5385063, -2.7754772 48.5385147, -2.7756303 48.5384627, -2.775928 48.538344, -2.7761446 48.5382505, -2.7762147 48.5382017, -2.7762529 48.5380977, -2.7762572 48.5380279, -2.7762259 48.5379843, -2.7760957 48.5379731, -2.7760045 48.5379827, -2.7758231 48.5380579)",Rue des Pinsons,30,,
254001793,residential,,False,True,79.59,"LINESTRING (-2.7748671 48.537916, -2.7746729 48.5376874, -2.7744413 48.5374213, -2.7743361 48.5373299, -2.7743073 48.5373049)",Rue des Pinsons,30,,
