osmid,name,highway,junction,oneway,reversed,length,geometry,ref,maxspeed,lanes,access
23903369,Rue du Moulin,residential,,False,False,98.805,"LINESTRING (1.5311494 43.5546106, 1.5316319 43.5543508, 1.5317137 43.5543231, 1.5317955 43.5543187, 1.5318659 43.5543275, 1.5319397 43.5543605, 1.5320322 43.5544188, 1.5321026 43.5544733, 1.5321395 43.5545155)",,30,,
23903369,Rue du Moulin,residential,,False,True,58.785,"LINESTRING (1.5311494 43.5546106, 1.530956 43.5547196, 1.5306645 43.554898, 1.5305858 43.5549461)",,30,,
23903364,Rue du Parc,residential,,False,False,91.783,"LINESTRING (1.5314783 43.5532416, 1.5308127 43.5525718)",,30,,
23903356,Rue du Moulin,residential,,False,True,181.719,"LINESTRING (1.5314783 43.5532416, 1.531358 43.5533185, 1.5312813 43.553386, 1.531242 43.5534559, 1.5312467 43.5535088, 1.5312947 43.5535746, 1.5313211 43.5536281, 1.5313068 43.553702, 1.5312003 43.5538338, 1.5310686 43.5539842, 1.5308576 43.5542328, 1.5308399 43.5543236, 1.5308654 43.5544042, 1.5309097 43.5544781, 1.5310337 43.5545476, 1.5311494 43.5546106)",,30,,
23903359,Rue du Parc,residential,,False,False,185.435,"LINESTRING (1.5314783 43.5532416, 1.5323364 43.5528451, 1.5323859 43.5527976, 1.5323638 43.5526811, 1.5320158 43.5519716)",,30,,
23903362,Rue de Lentourville,residential,,False,True,54.552,"LINESTRING (1.5320158 43.5519716, 1.5314518 43.5522429)",,30,,
23903359,Rue du Parc,residential,,False,True,185.435,"LINESTRING (1.5320158 43.5519716, 1.5323638 43.5526811, 1.5323859 43.5527976, 1.5323364 43.5528451, 1.5314783 43.5532416)",,30,,
23903362,Rue de Lentourville,residential,,False,False,121.434,"LINESTRING (1.5320158 43.5519716, 1.5330036 43.5514849, 1.5332383 43.5513355)",,30,,
23903362,Rue de Lentourville,residential,,False,False,35.4,"LINESTRING (1.5298903 43.5530572, 1.5302465 43.5528709)",,30,,
23903378,Rue du Palaïs,residential,,False,False,47.778,"LINESTRING (1.5349084 43.5500482, 1.5345198 43.5497237)",,30,,
23903362,Rue de Lentourville,residential,,False,True,196.788,"LINESTRING (1.5349084 43.5500482, 1.5342763 43.5506063, 1.5332383 43.5513355)",,30,,
1152770829,Rue du Palaïs,residential,,True,False,35.84,"LINESTRING (1.5349084 43.5500482, 1.5351579 43.5502274, 1.5352368 43.5502637)",,30,,
23903362,Rue de Lentourville,residential,,False,True,56.463,"LINESTRING (1.5308127 43.5525718, 1.5302465 43.5528709)",,30,,
23903364,Rue du Parc,residential,,False,True,91.783,"LINESTRING (1.5308127 43.5525718, 1.5314783 43.5532416)",,30,,
23903362,Rue de Lentourville,residential,,False,False,63.168,"LINESTRING (1.5308127 43.5525718, 1.5310662 43.5524414, 1.5314518 43.5522429)",,30,,
23903366,Place Jean Bellières,residential,,False,False,162.442,"LINESTRING (1.5297494 43.5540717, 1.5297755 43.5540453, 1.5298291 43.5539879, 1.5305292 43.5532802, 1.5305563 43.553232, 1.5305568 43.5531698, 1.5302465 43.5528709)",,30,,
1132949004,Avenue Jean Bellieres,residential,,False,False,22.713,"LINESTRING (1.5297494 43.5540717, 1.5297806 43.5541946, 1.5297816 43.5542739)",,30,,
23903362,Rue de Lentourville,residential,,False,False,56.463,"LINESTRING (1.5302465 43.5528709, 1.5308127 43.5525718)",,30,,
23903362,Rue de Lentourville,residential,,False,True,35.4,"LINESTRING (1.5302465 43.5528709, 1.5298903 43.5530572)",,30,,
23903366,Place Jean Bellières,residential,,False,True,162.44199999999998,"LINESTRING (1.5302465 43.5528709, 1.5305568 43.5531698, 1.5305563 43.553232, 1.5305292 43.5532802, 1.5298291 43.5539879, 1.5297755 43.5540453, 1.5297494 43.5540717)",,30,,
23903369,Rue du Moulin,residential,,False,True,98.805,"LINESTRING (1.5321395 43.5545155, 1.5321026 43.5544733, 1.5320322 43.5544188, 1.5319397 43.5543605, 1.5318659 43.5543275, 1.5317955 43.5543187, 1.5317137 43.5543231, 1.5316319 43.5543508, 1.5311494 43.5546106)",,30,,
23991581,Place de la Poste,residential,,True,False,102.298,"LINESTRING (1.5321395 43.5545155, 1.5321817 43.5545729, 1.5321962 43.5545847, 1.5322605 43.5546231, 1.5322756 43.5546335, 1.5324829 43.554776, 1.5326777 43.5549099, 1.532721 43.5549698, 1.5328788 43.5550669, 1.5330306 43.5551604)",,30,,
34067197,Avenue de Gameville,primary,,False,False,125.991,"LINESTRING (1.5321395 43.5545155, 1.5318994 43.5547224, 1.5317204 43.5548766, 1.5315809 43.5549932, 1.5313227 43.5552046, 1.5311196 43.5553742)",M 2,,,
208473863,Avenue de Gameville,primary,,False,True,29.692,"LINESTRING (1.5321395 43.5545155, 1.5321754 43.55448, 1.5322917 43.5543649, 1.5323567 43.5542998)",M 2,,,
54653792,Avenue de Gameville,primary,,False,False,22.653,"LINESTRING (1.5352368 43.5502637, 1.5351878 43.5503381, 1.5351114 43.550446)",M 2,,2,
54653792,Avenue de Gameville,primary,,False,True,72.737,"LINESTRING (1.5352368 43.5502637, 1.5356245 43.5497136, 1.5356511 43.5496827)",M 2,,2,
23903378,Rue du Palaïs,residential,,False,False,29.759,"LINESTRING (1.5338081 43.5491911, 1.5336484 43.5489498)",,30,,
23903418,Rue de la Saboterie,residential,,False,True,28.303,"LINESTRING (1.5338081 43.5491911, 1.5340269 43.548992)",,30,,
23903378,Rue du Palaïs,residential,,False,True,48.399,"LINESTRING (1.5338081 43.5491911, 1.5339893 43.5494147, 1.5341332 43.5495564)",,30,,
208473863,Avenue de Gameville,primary,,False,False,85.223,"LINESTRING (1.5341558 43.5518466, 1.5341196 43.5519034, 1.5340941 43.5519394, 1.5339933 43.5520819, 1.5339748 43.552108, 1.5339234 43.5521813, 1.5338259 43.5523355, 1.5336877 43.5525337)",M 2,,,
208473863,Avenue de Gameville,primary,,False,True,173.74099999999999,"LINESTRING (1.5341558 43.5518466, 1.5341675 43.5518301, 1.5341947 43.5517917, 1.5342977 43.5516397, 1.5346646 43.5510981, 1.534711 43.5510296, 1.5348962 43.5507597, 1.5351114 43.550446)",M 2,,,
289208512,Rue du Bousquet,residential,,False,True,100.881,"LINESTRING (1.5332383 43.5513355, 1.5323482 43.5506976)",,30,,
23903362,Rue de Lentourville,residential,,False,False,196.788,"LINESTRING (1.5332383 43.5513355, 1.5342763 43.5506063, 1.5349084 43.5500482)",,30,,
23903362,Rue de Lentourville,residential,,False,True,121.434,"LINESTRING (1.5332383 43.5513355, 1.5330036 43.5514849, 1.5320158 43.5519716)",,30,,
23903379,Rue du Bousquet,living_street,,True,False,93.364,"LINESTRING (1.5332383 43.5513355, 1.533315 43.5513698, 1.5340955 43.5518218, 1.5341558 43.5518466)",,,,
23903381,Rue du Panoramique,residential,,False,False,63.599,"LINESTRING (1.530594 43.5486478, 1.5306706 43.5485743, 1.5307523 43.5484614, 1.5307466 43.5483976, 1.5306565 43.5482681, 1.5305451 43.5481496)",,30,2,yes
23903381,Rue du Panoramique,residential,,False,True,108.44300000000001,"LINESTRING (1.530594 43.5486478, 1.5304528 43.5487221, 1.5301864 43.5488396, 1.530018 43.5488975, 1.5299175 43.548893, 1.5298245 43.5488469, 1.5296791 43.5486538, 1.5296238 43.5485481)",,30,2,yes
46822845,Rue du Panoramique,residential,,False,True,60.243,"LINESTRING (1.530594 43.5486478, 1.5309137 43.5490647, 1.5309539 43.5491226)",,30,2,yes
23903381,Rue du Panoramique,residential,,False,False,94.14699999999999,"LINESTRING (1.5305451 43.5481496, 1.5304557 43.5481933, 1.5303468 43.5482132, 1.5301964 43.5482027, 1.5301083 43.5482214, 1.5297101 43.5483917, 1.5296351 43.5484591, 1.5296238 43.5485481)",,30,2,yes
23903381,Rue du Panoramique,residential,,False,True,63.599000000000004,"LINESTRING (1.5305451 43.5481496, 1.5306565 43.5482681, 1.5307466 43.5483976, 1.5307523 43.5484614, 1.5306706 43.5485743, 1.530594 43.5486478)",,30,2,yes
23903384,Rue du Panoramique,residential,,False,False,187.728,"LINESTRING (1.5305451 43.5481496, 1.5307916 43.5480184, 1.5310244 43.5479105, 1.5311692 43.547838, 1.5314633 43.5476613, 1.5315537 43.5476561, 1.531612 43.5476919, 1.5318725 43.5479978, 1.531945 43.5480439, 1.5321377 43.5482769, 1.5321475 43.548316)",,30,2,yes
23903381,Rue du Panoramique,residential,,False,False,108.443,"LINESTRING (1.5296238 43.5485481, 1.5296791 43.5486538, 1.5298245 43.5488469, 1.5299175 43.548893, 1.530018 43.5488975, 1.5301864 43.5488396, 1.5304528 43.5487221, 1.530594 43.5486478)",,30,2,yes
23903381,Rue du Panoramique,residential,,False,True,94.147,"LINESTRING (1.5296238 43.5485481, 1.5296351 43.5484591, 1.5297101 43.5483917, 1.5301083 43.5482214, 1.5301964 43.5482027, 1.5303468 43.5482132, 1.5304557 43.5481933, 1.5305451 43.5481496)",,30,2,yes
32044528,Rue du Panoramique,residential,,False,True,55.31,"LINESTRING (1.5296238 43.5485481, 1.5292724 43.5486281, 1.528971 43.5487015)",,30,2,yes
23903384,Rue du Panoramique,residential,,False,True,151.627,"LINESTRING (1.5314046 43.5491333, 1.5315796 43.5491488, 1.5316669 43.549135, 1.5317854 43.5490917, 1.5321153 43.5489459, 1.532427 43.5487584, 1.5324385 43.5487095, 1.5324377 43.5486675, 1.5321475 43.548316)",,30,2,yes
1005723238,Rue du Panoramique,residential,,True,False,31.955,"LINESTRING (1.5314046 43.5491333, 1.5313147 43.5491498, 1.5312108 43.5491673, 1.531143 43.5492003, 1.5310881 43.5492397, 1.5310704 43.5492642)",,30,,
23903387,Rue du Panoramique,residential,,False,False,33.181,"LINESTRING (1.5317653 43.5484038, 1.5319007 43.548406, 1.5321475 43.548316)",,,,
23903384,Rue du Panoramique,residential,,False,False,151.62699999999998,"LINESTRING (1.5321475 43.548316, 1.5324377 43.5486675, 1.5324385 43.5487095, 1.532427 43.5487584, 1.5321153 43.5489459, 1.5317854 43.5490917, 1.5316669 43.549135, 1.5315796 43.5491488, 1.5314046 43.5491333)",,30,2,yes
23903384,Rue du Panoramique,residential,,False,True,187.728,"LINESTRING (1.5321475 43.548316, 1.5321377 43.5482769, 1.531945 43.5480439, 1.5318725 43.5479978, 1.531612 43.5476919, 1.5315537 43.5476561, 1.5314633 43.5476613, 1.5311692 43.547838, 1.5310244 43.5479105, 1.5307916 43.5480184, 1.5305451 43.5481496)",,30,2,yes
23903387,Rue du Panoramique,residential,,False,True,33.181,"LINESTRING (1.5321475 43.548316, 1.5319007 43.548406, 1.5317653 43.5484038)",,,,
23903362,Rue de Lentourville,residential,,False,False,54.552,"LINESTRING (1.5314518 43.5522429, 1.5320158 43.5519716)",,30,,
23903389,Rue des Alisiers,residential,,False,False,71.92,"LINESTRING (1.5314518 43.5522429, 1.530961 43.5517027)",,30,,
23903362,Rue de Lentourville,residential,,False,True,63.168,"LINESTRING (1.5314518 43.5522429, 1.5310662 43.5524414, 1.5308127 43.5525718)",,30,,
23903389,Rue des Alisiers,residential,,False,True,71.92,"LINESTRING (1.530961 43.5517027, 1.5314518 43.5522429)",,30,,
23903391,Rue des Alisiers,residential,,False,False,124.27599999999998,"LINESTRING (1.530961 43.5517027, 1.5317104 43.5513753, 1.5317582 43.551332, 1.5317873 43.551257, 1.5317699 43.5512004, 1.531656 43.5509202)",,30,,
23903391,Rue des Alisiers,residential,,False,True,89.00399999999999,"LINESTRING (1.530961 43.5517027, 1.530702 43.5518046, 1.5306145 43.5518233, 1.5305277 43.5517896, 1.5302207 43.5513992)",,30,,
23903391,Rue des Alisiers,residential,,False,False,61.029,"LINESTRING (1.5323482 43.5506976, 1.531656 43.5509202)",,30,,
23903410,Avenue de Stéphanie,residential,,False,False,70.431,"LINESTRING (1.5323482 43.5506976, 1.5329923 43.5502695)",,30,,
289208512,Rue du Bousquet,residential,,False,False,100.881,"LINESTRING (1.5323482 43.5506976, 1.5332383 43.5513355)",,30,,
289208512,Rue du Bousquet,residential,,False,True,82.225,"LINESTRING (1.5323482 43.5506976, 1.5317729 43.5500869)",,30,,
23903391,Rue des Alisiers,residential,,False,True,61.029,"LINESTRING (1.531656 43.5509202, 1.5323482 43.5506976)",,30,,
23903391,Rue des Alisiers,residential,,False,False,133.397,"LINESTRING (1.531656 43.5509202, 1.5315879 43.5508792, 1.5314497 43.5508732, 1.5312922 43.5509261, 1.5302207 43.5513992)",,30,,
23903391,Rue des Alisiers,residential,,False,True,124.276,"LINESTRING (1.531656 43.5509202, 1.5317699 43.5512004, 1.5317873 43.551257, 1.5317582 43.551332, 1.5317104 43.5513753, 1.530961 43.5517027)",,30,,
23903391,Rue des Alisiers,residential,,False,False,89.004,"LINESTRING (1.5302207 43.5513992, 1.5305277 43.5517896, 1.5306145 43.5518233, 1.530702 43.5518046, 1.530961 43.5517027)",,30,,
23903391,Rue des Alisiers,residential,,False,True,133.397,"LINESTRING (1.5302207 43.5513992, 1.5312922 43.5509261, 1.5314497 43.5508732, 1.5315879 43.5508792, 1.531656 43.5509202)",,30,,
23903392,Rue des Acacias,residential,,False,False,240.635,"LINESTRING (1.5302207 43.5513992, 1.5298836 43.5510304, 1.5298581 43.5509556, 1.5298745 43.550924, 1.5299343 43.5508906, 1.5317729 43.5500869)",,30,,
289208512,Rue du Bousquet,residential,,False,False,82.225,"LINESTRING (1.5317729 43.5500869, 1.5323482 43.5506976)",,30,,
23903392,Rue des Acacias,residential,,False,True,240.63500000000002,"LINESTRING (1.5317729 43.5500869, 1.5299343 43.5508906, 1.5298745 43.550924, 1.5298581 43.5509556, 1.5298836 43.5510304, 1.5302207 43.5513992)",,30,,
289208512,Rue du Bousquet,residential,,False,True,105.739,"LINESTRING (1.5317729 43.5500869, 1.531627 43.5499342, 1.5315404 43.5498437, 1.5311378 43.5494232, 1.5310471 43.5493262, 1.5310321 43.5493025)",,30,,
23903394,Rue du Bousquet,residential,,False,False,59.032,"LINESTRING (1.5281276 43.5494642, 1.5285514 43.5498972)",,30,,
23903396,Impasse Bellevue,residential,,False,True,61.622,"LINESTRING (1.5281276 43.5494642, 1.5280107 43.5493436, 1.5278695 43.5491158, 1.5278309 43.5490375, 1.5277966 43.5489679)",,30,,
23903394,Rue du Bousquet,residential,,False,True,59.032,"LINESTRING (1.5285514 43.5498972, 1.5281276 43.5494642)",,30,,
23903394,Rue du Bousquet,residential,,False,False,219.06100000000004,"LINESTRING (1.5285514 43.5498972, 1.529225 43.550039, 1.5301289 43.5496254, 1.5308366 43.5493029, 1.5309191 43.5492791, 1.5309409 43.5492738)",,30,,
23903410,Avenue de Stéphanie,residential,,False,False,121.415,"LINESTRING (1.5329923 43.5502695, 1.5341332 43.5495564)",,30,,
23903410,Avenue de Stéphanie,residential,,False,True,70.431,"LINESTRING (1.5329923 43.5502695, 1.5323482 43.5506976)",,30,,
23903411,Rue du Couli,residential,,False,False,164.594,"LINESTRING (1.5329923 43.5502695, 1.5323822 43.5496999, 1.5323447 43.5495775, 1.5324225 43.549489, 1.5330192 43.5491847)",,30,,
23903378,Rue du Palaïs,residential,,False,True,36.288,"LINESTRING (1.5341332 43.5495564, 1.5345198 43.5497237)",,30,,
23903410,Avenue de Stéphanie,residential,,False,True,121.415,"LINESTRING (1.5341332 43.5495564, 1.5329923 43.5502695)",,30,,
23903378,Rue du Palaïs,residential,,False,False,48.399,"LINESTRING (1.5341332 43.5495564, 1.5339893 43.5494147, 1.5338081 43.5491911)",,30,,
23903378,Rue du Palaïs,residential,,False,True,29.759,"LINESTRING (1.5336484 43.5489498, 1.5338081 43.5491911)",,30,,
23903411,Rue du Couli,residential,,False,True,58.04599999999999,"LINESTRING (1.5336484 43.5489498, 1.5333493 43.5490076, 1.5330192 43.5491847)",,30,,
23903412,,residential,,False,False,20.435,"LINESTRING (1.5331605 43.5493373, 1.5330192 43.5491847)",,30,,
23903412,,residential,,False,True,20.435,"LINESTRING (1.5330192 43.5491847, 1.5331605 43.5493373)",,30,,
23903411,Rue du Couli,residential,,False,False,58.04599999999999,"LINESTRING (1.5330192 43.5491847, 1.5333493 43.5490076, 1.5336484 43.5489498)",,30,,
23903411,Rue du Couli,residential,,False,True,164.594,"LINESTRING (1.5330192 43.5491847, 1.5324225 43.549489, 1.5323447 43.5495775, 1.5323822 43.5496999, 1.5329923 43.5502695)",,30,,
23903378,Rue du Palaïs,residential,,False,False,36.288,"LINESTRING (1.5345198 43.5497237, 1.5341332 43.5495564)",,30,,
23903378,Rue du Palaïs,residential,,False,True,47.778,"LINESTRING (1.5345198 43.5497237, 1.5349084 43.5500482)",,30,,
23903417,Rue de l'Ormeau,residential,,False,False,32.407,"LINESTRING (1.5345198 43.5497237, 1.5348119 43.5495234)",,30,,
23903417,Rue de l'Ormeau,residential,,False,False,86.568,"LINESTRING (1.5348119 43.5495234, 1.5340269 43.548992)",,30,,
23903417,Rue de l'Ormeau,residential,,False,True,32.407,"LINESTRING (1.5348119 43.5495234, 1.5345198 43.5497237)",,30,,
32926446,Rue de l'Ormeau,residential,,False,False,28.463,"LINESTRING (1.5348119 43.5495234, 1.5348972 43.5494492, 1.5350679 43.5495497)",,30,,
23903417,Rue de l'Ormeau,residential,,False,True,86.568,"LINESTRING (1.5340269 43.548992, 1.5348119 43.5495234)",,30,,
23903418,Rue de la Saboterie,residential,,False,False,28.303,"LINESTRING (1.5340269 43.548992, 1.5338081 43.5491911)",,30,,
23903418,Rue de la Saboterie,residential,,False,True,45.182,"LINESTRING (1.5340269 43.548992, 1.5341787 43.5488427, 1.5343138 43.5487099, 1.5343595 43.5486649)",,30,,
32926446,Rue de l'Ormeau,residential,,False,True,28.463,"LINESTRING (1.5350679 43.5495497, 1.5348972 43.5494492, 1.5348119 43.5495234)",,30,,
23903418,Rue de la Saboterie,residential,,False,False,28.47,"LINESTRING (1.5345588 43.5484535, 1.5343595 43.5486649)",,30,,
6270275,Rond-Point de Gameville,primary,roundabout,True,False,21.387999999999998,"LINESTRING (1.5365913 43.5487291, 1.5365856 43.548769, 1.5365708 43.5488045, 1.5365457 43.548837, 1.5365085 43.5488655, 1.5364659 43.5488888)",,,,
23991658,Avenue Augustin Labouilhe,tertiary,,True,False,24.268,"LINESTRING (1.5365913 43.5487291, 1.5366503 43.5487786, 1.536697 43.5488253, 1.5367726 43.5489031)",M 57,,,
23903425,Avenue de Revel,primary,,True,False,119.444,"LINESTRING (1.53642 43.5486116, 1.5365015 43.548518, 1.5365323 43.5484548, 1.5365772 43.5483338, 1.5366813 43.5481354, 1.5368461 43.547933, 1.5370733 43.5476541)",M 2,,,
230078247,Rond-Point de Gameville,primary,roundabout,True,False,14.077000000000002,"LINESTRING (1.53642 43.5486116, 1.5364749 43.5486186, 1.5365289 43.5486366, 1.5365698 43.5486679)",,,,
"[150033364, 32926438]",Avenue de Revel,primary,,True,False,120.066,"LINESTRING (1.5370733 43.5476541, 1.5367353 43.5482814, 1.5366329 43.5484655, 1.5366074 43.5485326, 1.5365765 43.5486254, 1.5365698 43.5486679)",M 2,,,
23903444,Avenue de Gameville,primary,,True,False,27.584000000000003,"LINESTRING (1.536378 43.5488961, 1.536323 43.5489351, 1.5362463 43.5490019, 1.5361789 43.5490953)",M 2,,,
231428785,Rond-Point de Gameville,primary,roundabout,True,False,14.95,"LINESTRING (1.536378 43.5488961, 1.5363381 43.5488852, 1.5363009 43.5488689, 1.5362708 43.5488431, 1.5362466 43.5488091)",,,,
6270276,Avenue de Gameville,primary,,True,False,43.195,"LINESTRING (1.5356927 43.549628, 1.5357028 43.5495838, 1.5358577 43.5493573, 1.5359166 43.5492771)",M 2,,,
54653792,Avenue de Gameville,primary,,False,False,6.9479999999999995,"LINESTRING (1.5356927 43.549628, 1.5356748 43.5496497, 1.5356511 43.5496827)",M 2,,2,
23903452,Avenue Louis Couder,tertiary,,True,False,25.001,"LINESTRING (1.5362815 43.5486915, 1.5361849 43.5485957, 1.5360971 43.5485107)",M 57,30,,
1009195781,Rond-Point de Gameville,primary,roundabout,True,False,8.122,"LINESTRING (1.5362815 43.5486915, 1.536306 43.5486609, 1.5363445 43.5486356)",,,,
957624916,Avenue Louis Couder,tertiary,,False,True,132.648,"LINESTRING (1.5349441 43.5476594, 1.5350835 43.5477632, 1.5353219 43.5479384, 1.5355539 43.5481095, 1.5357125 43.5482271, 1.5360971 43.5485107)",M 57,30,2,
23991525,Rue Béatrice,residential,,False,True,67.21199999999999,"LINESTRING (1.5309203 43.5564322, 1.53073 43.5562299, 1.5306227 43.556108, 1.5305858 43.556073, 1.5305074 43.5560016, 1.5304369 43.5559404)",,30,,
23991529,Impasse Béatrice,residential,,False,False,73.011,"LINESTRING (1.5309203 43.5564322, 1.5310568 43.5565314, 1.5312413 43.5565419, 1.5316378 43.5562896)",,30,,
23991525,Rue Béatrice,residential,,False,False,67.212,"LINESTRING (1.5304369 43.5559404, 1.5305074 43.5560016, 1.5305858 43.556073, 1.5306227 43.556108, 1.53073 43.5562299, 1.5309203 43.5564322)",,30,,
242310799,Avenue de Gameville,primary,,False,True,83.611,"LINESTRING (1.5304369 43.5559404, 1.5305791 43.5558194, 1.5307172 43.5557052, 1.5310297 43.5554481, 1.5311196 43.5553742)",M 2,,,
23991579,Place de la Poste,residential,,True,False,23.553,"LINESTRING (1.5332739 43.5552909, 1.5332947 43.5551981, 1.5332706 43.5550816)",,30,,
208473863,Avenue de Gameville,primary,,False,False,29.692,"LINESTRING (1.5323567 43.5542998, 1.5322917 43.5543649, 1.5321754 43.55448, 1.5321395 43.5545155)",M 2,,,
208473863,Avenue de Gameville,primary,,False,True,155.328,"LINESTRING (1.5323567 43.5542998, 1.5325029 43.5541496, 1.532743 43.5538653, 1.5328744 43.5536996, 1.5330213 43.5535013, 1.5332653 43.5531334, 1.5333009 43.5530844)",M 2,,,
49710152,Place de la Poste,residential,,True,False,24.861,"LINESTRING (1.5330306 43.5551604, 1.5331271 43.5551927, 1.5332033 43.5552284, 1.5332365 43.555259, 1.5332739 43.5552909)",,30,,
1175620424,Place de la Poste,residential,,True,False,21.767,"LINESTRING (1.5330306 43.5551604, 1.5331294 43.5551486, 1.5331862 43.55513, 1.5332335 43.5551018, 1.5332706 43.5550816)",,30,,
208473863,Avenue de Gameville,primary,,False,False,9.736,"LINESTRING (1.5336877 43.5525337, 1.5336356 43.5526127)",M 2,,,
23991652,Rue des Sports,residential,,True,False,30.434,"LINESTRING (1.5336877 43.5525337, 1.5338098 43.5525781, 1.5339793 43.5527023)",,30,,
208473863,Avenue de Gameville,primary,,False,True,85.223,"LINESTRING (1.5336877 43.5525337, 1.5338259 43.5523355, 1.5339234 43.5521813, 1.5339748 43.552108, 1.5339933 43.5520819, 1.5340941 43.5519394, 1.5341196 43.5519034, 1.5341558 43.5518466)",M 2,,,
23991662,Avenue Augustin Labouilhe,tertiary,,True,False,24.779,"LINESTRING (1.5367726 43.5489031, 1.5366508 43.5488944, 1.5364659 43.5488888)",M 57,,,
893063791,Avenue Augustin Labouilhe,tertiary,,False,False,47.584,"LINESTRING (1.5367726 43.5489031, 1.536801 43.548912, 1.537299 43.5490968)",M 57,,2,
23991715,Avenue du Mail,residential,,True,False,65.449,"LINESTRING (1.5382239 43.5533176, 1.5381067 43.5532983, 1.5377285 43.5529784, 1.5376911 43.5529029)",,30,,
23991721,Avenue du Mail,residential,,False,False,347.78400000000005,"LINESTRING (1.5382239 43.5533176, 1.538818 43.5537509, 1.5388268 43.5537908, 1.5388088 43.5538822, 1.5385566 43.5540835, 1.5379748 43.5544586, 1.536985 43.5550591, 1.5367005 43.5551284, 1.5364266 43.5551431, 1.5361603 43.55511)",,30,,
23991733,Rue de la Querqueille,residential,,False,False,261.174,"LINESTRING (1.5382239 43.5533176, 1.5361549 43.5546084, 1.5361484 43.5546152, 1.5361325 43.5546319, 1.5360919 43.5547549, 1.5360691 43.5549695)",,30,,
23991710,Avenue du Mail,residential,,True,False,64.241,"LINESTRING (1.5376911 43.5529029, 1.5378103 43.552942, 1.5381794 43.5532496, 1.5382239 43.5533176)",,30,,
743099410,Rue des Sports,residential,,False,False,81.262,"LINESTRING (1.5376911 43.5529029, 1.5377654 43.5528472, 1.5378352 43.5528006, 1.5379223 43.5527549, 1.5379988 43.5527194, 1.5380672 43.5526951, 1.5381342 43.5526795, 1.5384226 43.5526271, 1.538495 43.5526115, 1.5385748 43.5525833)",,30,,
743099410,Rue des Sports,residential,,False,True,109.549,"LINESTRING (1.5376911 43.5529029, 1.5376011 43.5529235, 1.5375052 43.5529536, 1.537022 43.5531922, 1.5364987 43.5533663)",,30,,
23991733,Rue de la Querqueille,residential,,False,True,17.265,"LINESTRING (1.5361603 43.55511, 1.5360691 43.5549695)",,30,,
23991721,Avenue du Mail,residential,,False,True,347.784,"LINESTRING (1.5361603 43.55511, 1.5364266 43.5551431, 1.5367005 43.5551284, 1.536985 43.5550591, 1.5379748 43.5544586, 1.5385566 43.5540835, 1.5388088 43.5538822, 1.5388268 43.5537908, 1.538818 43.5537509, 1.5382239 43.5533176)",,30,,
23991738,Rue des Ombrages,residential,,False,False,14.988,"LINESTRING (1.5346929 43.5548777, 1.5347943 43.5549907)",,30,,
23991738,Rue des Ombrages,residential,,False,False,30.01,"LINESTRING (1.5347943 43.5549907, 1.535163 43.5550287)",,30,,
