osmid,oneway,name,highway,reversed,length,geometry,maxspeed,lanes,junction,access,tunnel
"[1125276611, 49591221]",False,Avenue de la Valeuse,tertiary,"[False, True]",91.53500000000001,"LINESTRING (-0.338678 49.2040489, -0.3387592 49.2040372, -0.3388624 49.2040158, -0.3389702 49.2039872, -0.3390781 49.2039535, -0.3391766 49.2039188, -0.3392704 49.2038789, -0.3393579 49.2038279, -0.3395291 49.2037064, -0.3395777 49.2036719, -0.3396127 49.2036471, -0.339683 49.2035874)",50,,,,
1125281848,True,Avenue de la Valeuse,tertiary,False,35.205,"LINESTRING (-0.338678 49.2040489, -0.3386117 49.2040339, -0.3383722 49.2040332, -0.3381973 49.2040319)",50,1,,,
49599905,True,,tertiary,False,21.308,"LINESTRING (-0.3406917 49.2070091, -0.3406588 49.2069187, -0.3406033 49.2068821, -0.3405381 49.2068618)",,,roundabout,,
49599906,True,Boulevard de la Grande Delle,tertiary,False,43.47,"LINESTRING (-0.3406917 49.2070091, -0.340854 49.2069022, -0.3411062 49.2067272)",,,,,
173797834,True,,tertiary,False,17.536,"LINESTRING (-0.3405523 49.207129, -0.3405997 49.2071138, -0.3406387 49.2070914, -0.3406917 49.2070091)",,,roundabout,,
49599909,True,,residential,False,19.333,"LINESTRING (-0.3403766 49.2068746, -0.3402026 49.2068689, -0.3401108 49.2068659)",,,,,
173797832,True,,tertiary,False,18.238,"LINESTRING (-0.3403766 49.2068746, -0.3403242 49.2069119, -0.3402941 49.2069511, -0.3402838 49.2070203)",,,roundabout,,
60579183,True,Rue Alexander Fleming,tertiary,False,22.666,"LINESTRING (-0.3403817 49.2071165, -0.3403747 49.2072018, -0.3403638 49.20732)",,,,,
173797833,True,,tertiary,False,12.683,"LINESTRING (-0.3403817 49.2071165, -0.340467 49.2071332, -0.3405523 49.207129)",,,roundabout,,
173797832,True,,tertiary,False,11.91,"LINESTRING (-0.3405381 49.2068618, -0.3404539 49.2068618, -0.3403766 49.2068746)",,,roundabout,,
173797832,True,,tertiary,False,12.972,"LINESTRING (-0.3402838 49.2070203, -0.3403188 49.2070693, -0.3403817 49.2071165)",,,roundabout,,
60579187,False,Boulevard de la Grande Delle,residential,False,6.89,"LINESTRING (-0.3400176 49.2068629, -0.3399228 49.2068611)",,,,,
49599908,True,,residential,False,26.083,"LINESTRING (-0.3400176 49.2068629, -0.3401293 49.2069281, -0.3402838 49.2070203)",,,,,
180833461,False,Rue de Strasbourg,tertiary,False,8.29,"LINESTRING (-0.33272 49.2016397, -0.3328308 49.2016219)",,,,,
60400329,False,Place du Café des Images,tertiary,False,28.612000000000002,"LINESTRING (-0.33272 49.2016397, -0.3326772 49.2016386, -0.3325333 49.2016346, -0.3323266 49.201628)",,,,,
237916330,False,,residential,True,70.719,"LINESTRING (-0.3383074 49.205822, -0.3392806 49.2058363)",,,,,
61897281,False,Boulevard de la Grande Delle Porte 8,residential,True,37.339999999999996,"LINESTRING (-0.3383074 49.205822, -0.3383035 49.2058875, -0.3382951 49.2061577)",,,,,
1163878208,False,Boulevard de la Grande Delle Porte 9,residential,False,82.52,"LINESTRING (-0.3383074 49.205822, -0.3377931 49.2058117, -0.3373956 49.20581, -0.3373398 49.2058253, -0.3372975 49.2058547, -0.3372647 49.2059175)",,,,,
61897279,False,Boulevard de la Grande Delle Porte 9,residential,False,8.104,"LINESTRING (-0.3372647 49.2059175, -0.3371532 49.2059153)",,,,,
61897279,False,Boulevard de la Grande Delle Porte 9,residential,True,81.002,"LINESTRING (-0.3372647 49.2059175, -0.3372411 49.2066458)",,,,,
1163878208,False,Boulevard de la Grande Delle Porte 9,residential,True,82.52,"LINESTRING (-0.3372647 49.2059175, -0.3372975 49.2058547, -0.3373398 49.2058253, -0.3373956 49.20581, -0.3377931 49.2058117, -0.3383074 49.205822)",,,,,
60579187,False,Boulevard de la Grande Delle,residential,True,82.728,"LINESTRING (-0.3382742 49.2068303, -0.3394125 49.2068516)",,,,,
61897281,False,Boulevard de la Grande Delle Porte 8,residential,False,8.842,"LINESTRING (-0.3382742 49.2068303, -0.3382767 49.2067508)",,,,,
60579187,False,Boulevard de la Grande Delle,residential,False,75.483,"LINESTRING (-0.3382742 49.2068303, -0.3379527 49.2068243, -0.3372356 49.2068109)",,,,,
61897279,False,Boulevard de la Grande Delle Porte 9,residential,False,8.987,"LINESTRING (-0.3372356 49.2068109, -0.3372383 49.2067301)",,,,,
"[60579187, 1180757253]",False,Boulevard de la Grande Delle,residential,False,100.59899999999999,"LINESTRING (-0.3372356 49.2068109, -0.3367499 49.2068019, -0.3365514 49.2067982, -0.3360626 49.206789, -0.3359373 49.2067867, -0.3358514 49.2067851)",,,,,
60579187,False,Boulevard de la Grande Delle,residential,True,75.483,"LINESTRING (-0.3372356 49.2068109, -0.3379527 49.2068243, -0.3382742 49.2068303)",,,,,
162428439,False,Avenue de Berlin,tertiary,True,82.61000000000001,"LINESTRING (-0.3369197 49.2025258, -0.3369443 49.2024356, -0.3369914 49.2022292, -0.3370981 49.2017921)",,,,,
174267030,True,Avenue de la Grande Cavée,secondary,False,194.71699999999998,"LINESTRING (-0.3369197 49.2025258, -0.3367349 49.2025192, -0.3359071 49.2024896, -0.3355 49.2024849, -0.3345082 49.2024424, -0.3342435 49.2024484)",30,,,,
174267048,False,,unclassified,True,16.362000000000002,"LINESTRING (-0.3369197 49.2025258, -0.3369171 49.2025888, -0.336916 49.2026167, -0.3369137 49.2026729)",,,,,
1125281844,False,Rue de l'Académie,unclassified,False,5.497,"LINESTRING (-0.3367904 49.2040621, -0.336796 49.2040128)",,,,,
1125281845,True,Avenue de la Valeuse,tertiary,False,43.92,"LINESTRING (-0.3367904 49.2040621, -0.3368511 49.2040619, -0.3373946 49.2040743)",50,1,,,
162428428,False,Rue de la Mairie,secondary,False,13.879,"LINESTRING (-0.3342435 49.2024484, -0.334282 49.2024932, -0.334292 49.2025223, -0.3342937 49.2025659)",30,2,,,
549735459,False,Avenue de la Grande Cavée,secondary,False,108.73899999999999,"LINESTRING (-0.3342435 49.2024484, -0.3340595 49.2024504, -0.3338798 49.2024425, -0.3331344 49.2024098, -0.3328838 49.2023987, -0.3328467 49.2023971, -0.3327498 49.2023929)",30,2,,,
"[174267025, 174267028]",False,Avenue de Berlin,tertiary,False,115.972,"LINESTRING (-0.3374164 49.1996456, -0.3373926 49.1996655, -0.3373796 49.1996862, -0.3373622 49.1997082, -0.3373521 49.1997184, -0.337338 49.1997601, -0.3373285 49.1997926, -0.3373245 49.1998277, -0.3373299 49.1998682, -0.337342 49.1999156, -0.3373998 49.200101, -0.3374142 49.2001783, -0.3374194 49.2002692, -0.3374063 49.2003842, -0.3373508 49.2006303, -0.3373426 49.2006665)",,,,,
4610517,True,Boulevard de la Grande Delle,tertiary,False,59.44199999999999,"LINESTRING (-0.3411254 49.2028735, -0.3411318 49.2028676, -0.3411399 49.2028623, -0.3411492 49.2028573, -0.341159 49.2028528, -0.3411709 49.2028482, -0.341181 49.2028448, -0.3411926 49.2028408, -0.3412183 49.202834, -0.3412383 49.2028298, -0.3412592 49.2028277, -0.3412846 49.2028261, -0.3413113 49.2028261, -0.3413354 49.2028261, -0.3413587 49.2028272, -0.3413787 49.2028303, -0.341406 49.2028377, -0.3414341 49.2028482, -0.3414598 49.2028597, -0.3415023 49.202881, -0.3418201 49.203036)",,,,,
448509263,True,,secondary,False,31.173,"LINESTRING (-0.3411254 49.2028735, -0.341141 49.2028415, -0.341151 49.2028079, -0.3411556 49.2027908, -0.3411598 49.2027752, -0.3411606 49.2027614, -0.3411623 49.2027309, -0.3411596 49.2026855, -0.3411534 49.2026404, -0.3411349 49.2025978)",,1,roundabout,,
"[1238385368, 1125276613]",True,Place Saint-Clair,tertiary,False,87.87,"LINESTRING (-0.3308099 49.2041675, -0.3307695 49.2041472, -0.330738 49.20412, -0.3304979 49.2039079, -0.3303611 49.2037788, -0.3302232 49.2036488, -0.3301854 49.2036165, -0.3301517 49.2036002, -0.3300584 49.2035552)",30,,,,
"[1125256793, 360151332]",False,Avenue de la Grande Cavée,secondary,True,55.451,"LINESTRING (-0.3319883 49.2023594, -0.3320336 49.2023614, -0.3320737 49.2023632, -0.3321623 49.2023671, -0.3327498 49.2023929)",30,2,,,
1168883125,False,Avenue de la Grande Cavée,secondary,False,12.152999999999999,"LINESTRING (-0.3319883 49.2023594, -0.3319417 49.202357, -0.3318214 49.2023618)",30,2,,,
163198291,True,Avenue de la Valeuse,secondary_link,False,71.61699999999999,"LINESTRING (-0.3400818 49.2030399, -0.3400936 49.2030546, -0.3401016 49.2030708, -0.3401096 49.2030886, -0.3401176 49.2031111, -0.3401208 49.2031283, -0.3401224 49.2031482, -0.3401208 49.2031649, -0.340116 49.2031822, -0.340108 49.2032015, -0.3400968 49.2032151, -0.34008 49.2032298, -0.3399153 49.203361, -0.3397878 49.2034625, -0.339683 49.2035874)",50,,,,
448815137,True,,secondary,False,29.880000000000003,"LINESTRING (-0.3400818 49.2030399, -0.340118 49.2030615, -0.3401932 49.203095, -0.3402437 49.2031122, -0.3402584 49.2031172, -0.3402931 49.2031289, -0.3403211 49.2031368, -0.3403787 49.2031475, -0.3404464 49.2031532)",,1,roundabout,,
60400325,True,Place du Café des Images,tertiary,False,77.313,"LINESTRING (-0.3327498 49.2023929, -0.3327259 49.2023132, -0.3327326 49.2022527, -0.332741 49.2021739, -0.3327471 49.2021079, -0.3327715 49.2016999)",,2,,,
"[1125256793, 360151332]",False,Avenue de la Grande Cavée,secondary,False,55.451,"LINESTRING (-0.3327498 49.2023929, -0.3321623 49.2023671, -0.3320737 49.2023632, -0.3320336 49.2023614, -0.3319883 49.2023594)",30,2,,,
549735459,False,Avenue de la Grande Cavée,secondary,True,108.739,"LINESTRING (-0.3327498 49.2023929, -0.3328467 49.2023971, -0.3328838 49.2023987, -0.3331344 49.2024098, -0.3338798 49.2024425, -0.3340595 49.2024504, -0.3342435 49.2024484)",30,2,,,
"[1125289561, 163198290, 295257238]",True,Avenue de la Valeuse,tertiary,False,73.865,"LINESTRING (-0.3312709 49.2041912, -0.3314254 49.2041543, -0.3315912 49.204126, -0.3317382 49.2041031, -0.3318641 49.2040867, -0.3321057 49.2040551, -0.3322586 49.2040387)","['30', '50']",1,,,
163198302,True,Avenue de la Grande Cavée,secondary,False,46.742000000000004,"LINESTRING (-0.3399128 49.2026586, -0.3397724 49.2026526, -0.3392708 49.2026313)",30,1,,,
448509264,True,,secondary,False,14.485,"LINESTRING (-0.3399128 49.2026586, -0.3398997 49.2026818, -0.3398952 49.2027086, -0.3398891 49.2027372, -0.3398889 49.2027869)",,1,roundabout,,
163198294,True,,unclassified,False,25.998,"LINESTRING (-0.3309876 49.2040085, -0.33099 49.2040239, -0.3309956 49.2040563, -0.3309952 49.2040712, -0.3309935 49.2040804, -0.3309912 49.2040883, -0.3309884 49.2040937, -0.3309871 49.2040959, -0.3309816 49.2041043, -0.330974 49.2041133, -0.3309664 49.2041217, -0.3309572 49.2041303, -0.3309474 49.2041367, -0.3309362 49.2041423, -0.3309247 49.2041475, -0.3309119 49.2041524, -0.3309 49.2041556, -0.3308849 49.2041593, -0.3308678 49.2041618, -0.3308504 49.2041642, -0.3308099 49.2041675)",,,,no,
163198305,True,,unclassified,False,23.014000000000003,"LINESTRING (-0.3309876 49.2040085, -0.3310637 49.2040673, -0.3311053 49.2040949, -0.3311471 49.2041212, -0.3312088 49.2041561)",,,,no,
"[174266825, 1169548657]",False,Avenue de la Grande Cavée,secondary,False,181.67999999999998,"LINESTRING (-0.3318214 49.2023618, -0.3317649 49.202375, -0.331733 49.2023824, -0.3310926 49.2026583, -0.3308711 49.2027578, -0.3305463 49.2029091, -0.3303499 49.203002, -0.3300306 49.2031529, -0.3299759 49.2031788, -0.3299325 49.2031993, -0.3297588 49.2032814)",30,"['2', '3']",,,
1168883125,False,Avenue de la Grande Cavée,secondary,True,12.152999999999999,"LINESTRING (-0.3318214 49.2023618, -0.3319417 49.202357, -0.3319883 49.2023594)",30,2,,,
1194998202,False,Avenue de la Grande Cavée,secondary,True,12.32,"LINESTRING (-0.3297588 49.2032814, -0.3296206 49.2033456)",30,3,,,
"[161572338, 1157770907]",False,,tertiary,True,37.424,"LINESTRING (-0.3297588 49.2032814, -0.3298642 49.2033777, -0.3298943 49.2034053, -0.3299061 49.203416, -0.3299293 49.2034372, -0.3300249 49.2035246, -0.3300584 49.2035552)",30,,,,
"[1169548657, 174266825]",False,Avenue de la Grande Cavée,secondary,True,181.68,"LINESTRING (-0.3297588 49.2032814, -0.3299325 49.2031993, -0.3299759 49.2031788, -0.3300306 49.2031529, -0.3303499 49.203002, -0.3305463 49.2029091, -0.3308711 49.2027578, -0.3310926 49.2026583, -0.331733 49.2023824, -0.3317649 49.202375, -0.3318214 49.2023618)",30,"['2', '3']",,,
1125289568,True,,residential,False,8.453,"LINESTRING (-0.3309444 49.2042613, -0.3308906 49.2041939)",,,,,
163198293,True,Place Saint-Clair,tertiary,False,25.077,"LINESTRING (-0.3309444 49.2042613, -0.3309924 49.2042575, -0.3310355 49.2042484, -0.331085 49.2042386, -0.3311516 49.2042249, -0.3311821 49.2042163, -0.3312093 49.2042087, -0.3312709 49.2041912)",30,1,,,
245306506,False,,residential,False,83.902,"LINESTRING (-0.3309444 49.2042613, -0.3309173 49.204292, -0.3308451 49.20438, -0.3307773 49.2044687, -0.3307618 49.2045291, -0.3310009 49.2049088, -0.3310178 49.2049245, -0.3310434 49.2049483)",,,,,
448818773,True,,secondary,False,66.10100000000001,"LINESTRING (-0.3407548 49.2024696, -0.3405266 49.2025482, -0.3404903 49.2025597, -0.3404514 49.2025695, -0.3403975 49.2025802, -0.3403323 49.2025884, -0.3402646 49.2025949, -0.3400878 49.2026015, -0.3400565 49.2026056, -0.3400231 49.2026091, -0.3399975 49.2026154, -0.3399664 49.2026255, -0.3399128 49.2026586)",50,1,circular,,
448818786,True,,secondary,False,32.235,"LINESTRING (-0.3398889 49.2027869, -0.3398947 49.2028235, -0.3399026 49.2028448, -0.3399412 49.2029107, -0.3399725 49.202955, -0.3400013 49.2029869, -0.3400339 49.2030115, -0.3400818 49.2030399)",,1,roundabout,,
162428428,False,Rue de la Mairie,secondary,True,13.879000000000001,"LINESTRING (-0.3342937 49.2025659, -0.334292 49.2025223, -0.334282 49.2024932, -0.3342435 49.2024484)",30,2,,,
163204111,True,Avenue de la Grande Cavée,secondary,False,190.864,"LINESTRING (-0.3342937 49.2025659, -0.3345 49.2025594, -0.3347439 49.202569, -0.3354884 49.2025979, -0.3358938 49.2026298, -0.3359557 49.2026324, -0.3367246 49.2026648, -0.3369137 49.2026729)",30,,,,
"[298077588, 298077589, 549735470]",False,Rue de la Mairie,tertiary,False,157.31,"LINESTRING (-0.3342937 49.2025659, -0.3342603 49.2026213, -0.3342544 49.2026623, -0.3342207 49.2029458, -0.3342031 49.2031288, -0.3342011 49.2031922, -0.3341826 49.2033566, -0.3341804 49.2033791, -0.334162 49.2035649, -0.3341541 49.2036589, -0.3341498 49.2037066, -0.3341367 49.203872, -0.3341276 49.2039431, -0.3341239 49.2039734)",30,,,,building_passage
448509265,True,,secondary,False,35.983000000000004,"LINESTRING (-0.3411349 49.2025978, -0.3411173 49.2025616, -0.3410969 49.2025339, -0.3410626 49.2025043, -0.340993 49.2024711, -0.3409667 49.2024622, -0.3409191 49.202454, -0.3408789 49.2024516, -0.3408413 49.202454, -0.3407937 49.2024598, -0.3407548 49.2024696)",50,1,roundabout,,
"[1125276611, 49591221]",False,Avenue de la Valeuse,tertiary,"[False, True]",91.535,"LINESTRING (-0.339683 49.2035874, -0.3396127 49.2036471, -0.3395777 49.2036719, -0.3395291 49.2037064, -0.3393579 49.2038279, -0.3392704 49.2038789, -0.3391766 49.2039188, -0.3390781 49.2039535, -0.3389702 49.2039872, -0.3388624 49.2040158, -0.3387592 49.2040372, -0.338678 49.2040489)",50,,,,
163198296,True,Avenue de la Valeuse,tertiary_link,False,74.788,"LINESTRING (-0.339683 49.2035874, -0.3398311 49.2035315, -0.3399615 49.2034557, -0.340024 49.2034154, -0.3401716 49.2033016, -0.3402822 49.2032163, -0.3403137 49.2031921, -0.3403297 49.2031832, -0.3403521 49.2031733, -0.3403769 49.203166, -0.3404073 49.2031576, -0.3404262 49.2031548, -0.3404464 49.2031532)",50,,,,
162428420,False,Rue de l'Académie,unclassified,True,149.24299999999997,"LINESTRING (-0.3369137 49.2026729, -0.3369122 49.2027093, -0.3369084 49.2027486, -0.3368193 49.2036714, -0.3368087 49.2038374, -0.3368003 49.2039681, -0.336796 49.2040128)",,,,,
174267048,False,,unclassified,False,16.362000000000002,"LINESTRING (-0.3369137 49.2026729, -0.336916 49.2026167, -0.3369171 49.2025888, -0.3369197 49.2025258)",,,,,
174267049,True,Avenue de la Grande Cavée,secondary,False,217.02799999999996,"LINESTRING (-0.3369137 49.2026729, -0.3371012 49.202672, -0.337454 49.2026509, -0.33752 49.202652, -0.3383498 49.2026866, -0.3389583 49.2027454, -0.3390347 49.2027488, -0.3393859 49.2027644, -0.3397029 49.2027785, -0.339756 49.2027809, -0.3398889 49.2027869)",30,1,,,
173155357,True,,secondary,False,63.206,"LINESTRING (-0.3404464 49.2031532, -0.3405267 49.2031565, -0.3405919 49.203154, -0.3406358 49.2031499, -0.3406847 49.2031434, -0.3407348 49.2031344, -0.3407774 49.2031221, -0.3408276 49.2031073, -0.340879 49.2030877, -0.3409442 49.2030541, -0.3409906 49.2030229, -0.341032 49.2029877, -0.3410721 49.2029509, -0.3411009 49.2029148, -0.3411222 49.2028804, -0.3411254 49.2028735)",,1,roundabout,,
1125256791,True,Place du Café des Images,tertiary,False,9.684,"LINESTRING (-0.3327715 49.2016999, -0.3328308 49.2016219)",,2,,,
1125256790,True,Place du Café des Images,tertiary,False,7.997,"LINESTRING (-0.3327715 49.2016999, -0.3327319 49.2016745, -0.33272 49.2016397)",,2,,,
"[1019732410, 1019732411, 231973660]",False,Rue de Rome,residential,False,320.496,"LINESTRING (-0.3329712 49.2003552, -0.3332084 49.2003928, -0.3341182 49.2005374, -0.3343277 49.2005524, -0.3352554 49.2005875, -0.33565 49.2006024, -0.3358078 49.2006084, -0.337222 49.2006619, -0.3373426 49.2006665)",50,,,,
1115064789,False,Avenue de Bruxelles,tertiary,False,87.648,"LINESTRING (-0.3329712 49.2003552, -0.3329394 49.2004286, -0.3329038 49.2004714, -0.3328087 49.2005749, -0.3327577 49.2006305, -0.3326964 49.2007027, -0.3326604 49.2007468, -0.3326304 49.2007933, -0.3326023 49.2008483, -0.3325761 49.2009205, -0.3325227 49.2010792)",45,,,,
1115064789,False,Avenue de Bruxelles,tertiary,True,111.27799999999999,"LINESTRING (-0.3329712 49.2003552, -0.332975 49.2003222, -0.3329495 49.200063, -0.3329463 49.1999986, -0.3329483 49.1999115, -0.332961 49.1998448, -0.3329755 49.1997934, -0.3330012 49.1997048, -0.3330927 49.1994449, -0.3331201 49.1993669)",45,,,,
"[161572338, 1157770907]",False,,tertiary,False,37.424,"LINESTRING (-0.3300584 49.2035552, -0.3300249 49.2035246, -0.3299293 49.2034372, -0.3299061 49.203416, -0.3298943 49.2034053, -0.3298642 49.2033777, -0.3297588 49.2032814)",30,,,,
"[163198289, 174266826, 170761044]",True,,unclassified,False,97.865,"LINESTRING (-0.3300584 49.2035552, -0.3301268 49.2035401, -0.3303062 49.2034972, -0.3303588 49.2034909, -0.3303909 49.2034923, -0.330422 49.2034981, -0.3304495 49.2035125, -0.3304729 49.2035325, -0.330493 49.2035491, -0.3308233 49.2038546, -0.3309876 49.2040085)",,,,no,
"[1125275360, 173623681, 163198293, 170761104]",True,Place Saint-Clair,tertiary,False,104.885,"LINESTRING (-0.3300584 49.2035552, -0.3301305 49.2036494, -0.3301533 49.2036799, -0.3302977 49.203816, -0.3306623 49.2041512, -0.3307001 49.204189, -0.3307237 49.2042086, -0.3307576 49.2042249, -0.3307914 49.2042389, -0.3308468 49.2042525, -0.3308917 49.2042601, -0.3309444 49.2042613)",30,1,,,
180797780,False,Boulevard de la Grande Delle Porte 17,residential,False,20.635,"LINESTRING (-0.3417113 49.2036272, -0.3414273 49.2036247)",,,,,
180797782,False,Boulevard de la Grande Delle Porte 17,residential,True,23.052,"LINESTRING (-0.3417113 49.2036272, -0.3417078 49.2038345)",,,,,
180797780,False,Boulevard de la Grande Delle Porte 17,residential,True,54.535,"LINESTRING (-0.3417113 49.2036272, -0.3419491 49.2034588, -0.3421578 49.2032988, -0.3422085 49.2032599)",,,,,
180797780,False,Boulevard de la Grande Delle Porte 17,residential,True,20.635,"LINESTRING (-0.3414273 49.2036247, -0.3417113 49.2036272)",,,,,
"[180797780, 180797783]",False,Boulevard de la Grande Delle Porte 17,residential,False,43.394000000000005,"LINESTRING (-0.3414273 49.2036247, -0.3414235 49.2038291, -0.3417078 49.2038345)",,,,,
180797781,False,Boulevard de la Grande Delle Porte 17,residential,False,208.89600000000002,"LINESTRING (-0.3414273 49.2036247, -0.3412867 49.2035324, -0.3412361 49.2035208, -0.3408333 49.2035168, -0.3408179 49.2041422, -0.340814 49.2044567, -0.3408718 49.204485, -0.341329 49.2044944, -0.3413601 49.204487, -0.3413965 49.2044743, -0.3414299 49.2044568, -0.3415359 49.2044032)",,,,,
180797781,False,Boulevard de la Grande Delle Porte 17,residential,False,33.957,"LINESTRING (-0.3415359 49.2044032, -0.3415455 49.2042004, -0.3417023 49.2042031)",,,,,
180797781,False,Boulevard de la Grande Delle Porte 17,residential,True,53.108999999999995,"LINESTRING (-0.3415359 49.2044032, -0.3418006 49.2044127, -0.3418536 49.2043718, -0.341868 49.2042491, -0.3417958 49.204202, -0.3417023 49.2042031)",,,,,
180797781,False,Boulevard de la Grande Delle Porte 17,residential,True,208.896,"LINESTRING (-0.3415359 49.2044032, -0.3414299 49.2044568, -0.3413965 49.2044743, -0.3413601 49.204487, -0.341329 49.2044944, -0.3408718 49.204485, -0.340814 49.2044567, -0.3408179 49.2041422, -0.3408333 49.2035168, -0.3412361 49.2035208, -0.3412867 49.2035324, -0.3414273 49.2036247)",,,,,
180797781,False,Boulevard de la Grande Delle Porte 17,residential,False,53.10900000000001,"LINESTRING (-0.3417023 49.2042031, -0.3417958 49.204202, -0.341868 49.2042491, -0.3418536 49.2043718, -0.3418006 49.2044127, -0.3415359 49.2044032)",,,,,
180797781,False,Boulevard de la Grande Delle Porte 17,residential,True,33.957,"LINESTRING (-0.3417023 49.2042031, -0.3415455 49.2042004, -0.3415359 49.2044032)",,,,,
180797782,False,Boulevard de la Grande Delle Porte 17,residential,False,40.989999999999995,"LINESTRING (-0.3417023 49.2042031, -0.3417063 49.2038587, -0.3417078 49.2038345)",,,,,
180797782,False,Boulevard de la Grande Delle Porte 17,residential,False,23.052,"LINESTRING (-0.3417078 49.2038345, -0.3417113 49.2036272)",,,,,
180797782,False,Boulevard de la Grande Delle Porte 17,residential,True,40.989999999999995,"LINESTRING (-0.3417078 49.2038345, -0.3417063 49.2038587, -0.3417023 49.2042031)",,,,,
"[180797780, 180797783]",False,Boulevard de la Grande Delle Porte 17,residential,True,43.394000000000005,"LINESTRING (-0.3417078 49.2038345, -0.3414235 49.2038291, -0.3414273 49.2036247)",,,,,
4610515,True,Avenue de la Grande Cavée,secondary,False,101.62800000000001,"LINESTRING (-0.3417397 49.2018316, -0.3411741 49.2022547, -0.3410639 49.2023293, -0.3410265 49.2023546, -0.340981 49.2023854, -0.3409386 49.2024059, -0.3408854 49.2024274, -0.3407548 49.2024696)",50,2,,,
180797797,False,,residential,False,381.78599999999994,"LINESTRING (-0.3417397 49.2018316, -0.3417081 49.2018137, -0.3415625 49.2017315, -0.3414862 49.2016732, -0.3414507 49.2016061, -0.3414112 49.2015468, -0.3413401 49.2014926, -0.3412375 49.2014617, -0.3411546 49.2014565, -0.3410999 49.2014455, -0.3410519 49.2014359, -0.3409572 49.2013998, -0.3407993 49.2013224, -0.3406334 49.2012217, -0.3405782 49.2011469, -0.3405229 49.201067, -0.3404321 49.200987, -0.3403413 49.2009302, -0.3402465 49.2008838, -0.3401597 49.2008632, -0.3400689 49.2008606, -0.3400215 49.2008915, -0.3399267 49.2009767, -0.3398636 49.2010902, -0.339828 49.2012089, -0.3396898 49.2015391, -0.3396622 49.2015881, -0.3396109 49.2016293, -0.3395556 49.2016551, -0.3395201 49.2016938, -0.3394687 49.2017815, -0.3394572 49.2018177, -0.339449 49.2018435, -0.3394016 49.2018744, -0.3393621 49.2018976, -0.3393503 49.2019363, -0.3392708 49.2026313)",,,,,
