osmid,lanes,ref,highway,oneway,reversed,length,geometry,name,bridge,maxspeed,width,junction,access
289284822,,,residential,True,False,168.281,"LINESTRING (1.4807665 49.0924746, 1.4806813 49.0924232, 1.4790773 49.0915589, 1.4790555 49.0915481, 1.4789834 49.0915121)",Rue Émile Steiner,,,,,
690865038,2,D 6015,primary,True,False,44.253,"LINESTRING (1.4845353 49.0958125, 1.4848605 49.0957081, 1.4850401 49.0956518, 1.4850822 49.0956389)",Boulevard du Maréchal Leclerc,,50,,,
1092863125,2,D 6015,primary,False,True,10.129999999999999,"LINESTRING (1.4845353 49.0958125, 1.4844472 49.0958291, 1.484401 49.0958362)",Boulevard du Maréchal Leclerc,,50,,,
81759554,,,residential,True,False,11.097,"LINESTRING (1.4815962 49.093202, 1.4816799 49.0931186)",Avenue Victor Hugo,,30,,,
39576843,,D 181,residential,False,False,10.707,"LINESTRING (1.4843406 49.0904525, 1.4842649 49.0904794, 1.4842116 49.0904987)",Avenue Gambetta,,,,,
48866645,,,residential,True,False,182.725,"LINESTRING (1.4843406 49.0904525, 1.484298 49.0903483, 1.4842341 49.0902955, 1.4839673 49.0900751, 1.4835918 49.0897648, 1.4833 49.0895659, 1.4829741 49.089431, 1.4826095 49.0893218)",Rue de la Procession,,,,,
96774878,2,D 181,secondary,False,False,87.526,"LINESTRING (1.4843406 49.0904525, 1.4842439 49.0903992, 1.4841608 49.0903537, 1.4833859 49.0899746)",Avenue Pierre Mendès-France,,,,,
289242569,2,,secondary,False,True,106.437,"LINESTRING (1.4843406 49.0904525, 1.4844583 49.0905132, 1.484538 49.0905545, 1.484858 49.0907194, 1.4854891 49.0910446)",Avenue Pierre Mendès-France,,,,,
"[551834488, 289242579, 38995693]",,,living_street,True,False,112.93100000000001,"LINESTRING (1.4843406 49.0904525, 1.484486 49.0904442, 1.4846138 49.0904903, 1.4849481 49.0906568, 1.4850002 49.0906866, 1.4854351 49.0909072, 1.4856123 49.0909923)",Avenue Pierre Mendès-France,,20,,,
147928245,,D 181,residential,True,False,155.46699999999998,"LINESTRING (1.4852827 49.0940978, 1.4851636 49.0940173, 1.485008 49.0939139, 1.4845047 49.0935756, 1.484474 49.093555, 1.4839149 49.0931521, 1.4838078 49.0930874)",Rue d'Albuféra,,30,,,
289284824,,,residential,True,False,78.97800000000001,"LINESTRING (1.4852827 49.0940978, 1.485238 49.0941564, 1.4849603 49.0946064, 1.4848691 49.0947542)",Rue Sadi Carnot,,,,,
28237636,,,residential,False,False,37.65,"LINESTRING (1.4864868 49.0925174, 1.4863887 49.0924709, 1.4860679 49.0923189)",Rue Saint-Jacques,,,,,
214650062,,,residential,True,False,71.18,"LINESTRING (1.4864868 49.0925174, 1.4865673 49.0925563, 1.4866821 49.0926116, 1.4872736 49.0927251, 1.4873868 49.0927483)",Rue des Pontonniers,,,,,
832568914,,,living_street,True,False,68.116,"LINESTRING (1.4864868 49.0925174, 1.4864202 49.0925939, 1.4862112 49.0928338, 1.4860814 49.093013, 1.4860515 49.093059)",Rue Carnot,,,,,
28237628,2,,residential,True,False,95.374,"LINESTRING (1.4838078 49.0930874, 1.4838536 49.0930652, 1.4839172 49.0930331, 1.4843297 49.092825, 1.4846524 49.0927105, 1.4847147 49.0926907, 1.4849058 49.0926254)",Rue Sainte-Geneviève,,50,,,
55130874,,,residential,False,True,117.481,"LINESTRING (1.4838078 49.0930874, 1.4837211 49.0931254, 1.4834798 49.0932606, 1.4829378 49.0935445, 1.4827925 49.0936206, 1.4825562 49.0937534)",Rue Riquier,,,,,
147928245,,D 181,residential,True,False,55.729,"LINESTRING (1.4838078 49.0930874, 1.4837241 49.0930378, 1.4833472 49.0927749, 1.4832841 49.0927226)",Rue d'Albuféra,,30,,,
28237628,2,,residential,True,False,26.14,"LINESTRING (1.4849058 49.0926254, 1.4849577 49.0926122, 1.4849907 49.0926038, 1.4852405 49.0925404)",Rue Sainte-Geneviève,,50,,,
28237636,,,residential,False,True,37.65,"LINESTRING (1.4860679 49.0923189, 1.4863887 49.0924709, 1.4864868 49.0925174)",Rue Saint-Jacques,,,,,
201841492,,,residential,True,False,109.945,"LINESTRING (1.4860679 49.0923189, 1.4859511 49.0922108, 1.485183 49.0916819, 1.4851195 49.0916363, 1.485053 49.0915884)",Rue Saint-Jacques,,,,,
"[28237633, 281821725]",1,,residential,True,False,83.294,"LINESTRING (1.483659 49.0917088, 1.4839827 49.0915322, 1.4840483 49.0914969, 1.4842326 49.0913657, 1.4844248 49.091229, 1.4844802 49.0911897)","['Rue aux Huiliers', 'Place Charles de Gaulle']",,,5,,
81759557,,,residential,True,False,60.091,"LINESTRING (1.483659 49.0917088, 1.4836996 49.091735, 1.4839148 49.0918766, 1.4841611 49.0920387, 1.4842415 49.0920916)",Rue du Soleil,,,,,
39629658,,,residential,True,False,65.719,"LINESTRING (1.4844802 49.0911897, 1.4843014 49.0910537, 1.4841548 49.0909401, 1.4840132 49.0908077, 1.4839246 49.0907248)",Place du Vieux René,,,,,
201841493,,,residential,False,False,36.51,"LINESTRING (1.4844802 49.0911897, 1.4846231 49.0912874, 1.4848325 49.0914233)",Place du Général de Gaulle,,,,,
39629654,,,residential,True,False,81.378,"LINESTRING (1.485053 49.0915884, 1.484998 49.0916224, 1.4848774 49.091697, 1.4847107 49.0918001, 1.4846125 49.0918609, 1.484591 49.0918743, 1.4845017 49.0919298, 1.4843462 49.0920265, 1.4842415 49.0920916)",Place Charles de Gaulle,,,,,
201841494,2,,residential,False,False,24.391,"LINESTRING (1.485053 49.0915884, 1.4849844 49.0915353, 1.4848325 49.0914233)",Place du Général de Gaulle,,,,,
39227723,,,residential,False,False,100.733,"LINESTRING (1.4908279 49.0968095, 1.4910408 49.0970088, 1.4912783 49.0971502, 1.4916826 49.0973903, 1.491762 49.0974286, 1.4917996 49.0974467)",Rue de la Ravine,,,,,
865004406,,,secondary,False,False,3.601,"LINESTRING (1.4871949 49.0918435, 1.4872409 49.0918316)",Place de Paris,,,,,
27467587,2,,secondary,False,False,153.147,"LINESTRING (1.4871949 49.0918435, 1.4870058 49.0917921, 1.4869405 49.0917618, 1.4856321 49.091121, 1.4854891 49.0910446)",Avenue Pierre Mendès-France,,,,,
1092863139,,,residential,False,True,9.734,"LINESTRING (1.4871949 49.0918435, 1.4871463 49.0918953, 1.4871381 49.0919215)",Place de Paris,,,,,
182605452,,,secondary,False,True,81.512,"LINESTRING (1.4874613 49.091878, 1.4876273 49.0917997, 1.4877886 49.0916981, 1.487973 49.0915805, 1.4881287 49.0914725, 1.4882779 49.0913787)",Rue du Docteur Burnet,,,,,
865004406,,,secondary,False,True,17.441,"LINESTRING (1.4874613 49.091878, 1.4873809 49.0918443, 1.4873237 49.09183, 1.4872409 49.0918316)",Place de Paris,,,,,
"[1092863138, 183062324]",2,,secondary,False,False,29.733,"LINESTRING (1.4874613 49.091878, 1.4874726 49.0919225, 1.4874866 49.0919469, 1.4875212 49.0919853, 1.4876084 49.092045, 1.4876988 49.0920805)","['Place de Paris', 'Cour du Marché aux Chevaux']",,,,,
38666685,,,residential,False,False,40.269,"LINESTRING (1.487472 49.0914047, 1.4871127 49.0911294)",Ruelle du Bureau,,,,,
38666852,,,residential,False,False,31.233,"LINESTRING (1.487472 49.0914047, 1.4875347 49.0912972, 1.4876355 49.0911451)",Rue Benjamin Pied,,,,,
38666852,,,residential,False,True,40.257999999999996,"LINESTRING (1.487472 49.0914047, 1.4873873 49.0915404, 1.487307 49.0916797, 1.4872819 49.0917442)",Rue Benjamin Pied,,,,,
38666852,,,residential,False,True,31.233,"LINESTRING (1.4876355 49.0911451, 1.4875347 49.0912972, 1.487472 49.0914047)",Rue Benjamin Pied,,,,,
441962691,,,residential,True,False,259.634,"LINESTRING (1.4897378 49.0922055, 1.4898114 49.0921548, 1.4901488 49.0919063, 1.4902572 49.0918271, 1.4903318 49.0917709, 1.4908897 49.0913845, 1.4910117 49.0913003, 1.4912671 49.091124, 1.4912504 49.0912302, 1.4918961 49.0907358, 1.4919224 49.0906827, 1.4919363 49.0906359)",Mail Anatole France,,30,,,
690860043,,,residential,False,True,67.657,"LINESTRING (1.4897378 49.0922055, 1.4896573 49.092162, 1.4891183 49.0918761, 1.4890739 49.0918461, 1.4890397 49.0918255, 1.4890236 49.0918168)",Rue de la Gravelle,,30,,,
38667635,,,residential,False,True,44.223,"LINESTRING (1.4891686 49.0926501, 1.4889097 49.0925492, 1.4887395 49.0924837, 1.4886458 49.0924477)",Cour du Marché aux Chevaux,,,,,
441962691,,,residential,True,False,64.562,"LINESTRING (1.4891686 49.0926501, 1.4892177 49.0926011, 1.4897378 49.0922055)",Mail Anatole France,,30,,,
441962691,,,residential,True,False,82.30399999999999,"LINESTRING (1.4886314 49.0932984, 1.4886706 49.0932119, 1.4887162 49.0931497, 1.4888315 49.0930201, 1.4891079 49.0927094, 1.4891686 49.0926501)",Mail Anatole France,,30,,,
38667889,,,residential,True,False,67.07700000000001,"LINESTRING (1.4882779 49.0913787, 1.4883411 49.0914182, 1.4888936 49.0917429, 1.4889234 49.0917586, 1.4889612 49.0917831)",Rue de la Gravelle,,,,,
182605452,,,secondary,False,False,81.512,"LINESTRING (1.4882779 49.0913787, 1.4881287 49.0914725, 1.487973 49.0915805, 1.4877886 49.0916981, 1.4876273 49.0917997, 1.4874613 49.091878)",Rue du Docteur Burnet,,,,,
182605452,,,secondary,False,True,89.961,"LINESTRING (1.4882779 49.0913787, 1.488348 49.0913337, 1.4884123 49.0912927, 1.4886895 49.0911161, 1.4889375 49.0909516, 1.4891538 49.0908082)",Rue du Docteur Burnet,,,,,
38666685,,,residential,False,True,40.269,"LINESTRING (1.4871127 49.0911294, 1.487472 49.0914047)",Ruelle du Bureau,,,,,
274120521,,,residential,True,False,126.012,"LINESTRING (1.4881502 49.0943443, 1.4882981 49.0942615, 1.4883582 49.0942253, 1.4883954 49.0941986, 1.4884194 49.0941711, 1.4884375 49.0941231, 1.4884509 49.0940884, 1.4884867 49.0939588, 1.4885091 49.093851, 1.4885228 49.0937668, 1.488546 49.093624, 1.4885984 49.0933965, 1.4886314 49.0932984)",Mail Anatole France,,30,,,
"[441962694, 544994071]",,,residential,False,False,51.20100000000001,"LINESTRING (1.4881502 49.0943443, 1.4881317 49.0943544, 1.4880895 49.0943774, 1.4879702 49.0944046, 1.4879072 49.0944133, 1.4878443 49.0944013, 1.4876362 49.0943492, 1.4875426 49.0943258, 1.4875279 49.0943222, 1.4875029 49.0943122)",Mail Anatole France,,30,,,
38995692,,,living_street,True,False,155.84699999999998,"LINESTRING (1.4871381 49.0919215, 1.487042 49.0918749, 1.4855534 49.0911762, 1.4853979 49.0911056)",Avenue Pierre Mendès-France,,20,,,
1092863139,,,residential,False,False,9.734,"LINESTRING (1.4871381 49.0919215, 1.4871463 49.0918953, 1.4871949 49.0918435)",Place de Paris,,,,,
"[832568914, 865004404, 1101965373]",,,living_street,True,False,82.464,"LINESTRING (1.4871381 49.0919215, 1.4871415 49.0919534, 1.4869774 49.0921246, 1.4866256 49.092401, 1.4864868 49.0925174)","['Place de Paris', 'Rue Carnot']",,,,,
95995479,,D 5,secondary,False,False,96.85,"LINESTRING (1.4924019 49.0968744, 1.4922165 49.0968597, 1.4920573 49.0968204, 1.4920364 49.0968152, 1.4914645 49.0965975, 1.4913304 49.0965716, 1.4911811 49.0965654)",,,,,,
210193835,,,secondary,False,True,81.95700000000001,"LINESTRING (1.4924019 49.0968744, 1.492413 49.0969774, 1.4923854 49.0970659, 1.4920852 49.0972972, 1.4919623 49.0973715, 1.4918306 49.0974324, 1.4917996 49.0974467)",Route de Giverny,,,,,
147928245,,D 181,residential,True,False,68.8,"LINESTRING (1.4832841 49.0927226, 1.4827831 49.0923923, 1.4826129 49.0922872)",Rue d'Albuféra,,30,,,
81759557,,,residential,True,False,76.57,"LINESTRING (1.4842415 49.0920916, 1.4843412 49.0921717, 1.4848589 49.0925877, 1.4849058 49.0926254)",Rue du Soleil,,,,,
96774880,1,,residential,True,False,98.91099999999999,"LINESTRING (1.4842415 49.0920916, 1.4841619 49.0921442, 1.4839504 49.0922841, 1.4835138 49.092573, 1.4833677 49.0926696, 1.4832841 49.0927226)",Rue des Tanneurs,,,,,
28237582,,,residential,True,False,98.406,"LINESTRING (1.4816799 49.0931186, 1.4816266 49.0931088, 1.4808269 49.0925316, 1.4807665 49.0924746)",Rue Émile Steiner,,,,,
812852673,,,residential,True,False,77.129,"LINESTRING (1.4816799 49.0931186, 1.4817233 49.0931101, 1.4817364 49.0930644, 1.4818706 49.0924532)",Avenue Victor Hugo,,30,,,
275787651,,,residential,False,True,12.595,"LINESTRING (1.4825562 49.0937534, 1.4825143 49.0938633)",Avenue Victor Hugo,,,,,
39581938,,,residential,True,False,96.66,"LINESTRING (1.4825562 49.0937534, 1.4826395 49.0938095, 1.4826779 49.0938367, 1.4833356 49.0942961, 1.4834254 49.0944056)",Avenue Victor Hugo,,,,,
55130874,,,residential,False,False,117.48099999999998,"LINESTRING (1.4825562 49.0937534, 1.4827925 49.0936206, 1.4829378 49.0935445, 1.4834798 49.0932606, 1.4837211 49.0931254, 1.4838078 49.0930874)",Rue Riquier,,,,,
39581938,,,residential,True,False,28.918,"LINESTRING (1.4821332 49.0920878, 1.4820912 49.0921971, 1.4820585 49.0923429)",Avenue Victor Hugo,,,,,
812852679,1,,residential,True,False,4.692,"LINESTRING (1.4821332 49.0920878, 1.4821058 49.0920767, 1.4820833 49.0920616)",Place d'Évreux,,,,roundabout,
39582842,1,,residential,True,False,221.895,"LINESTRING (1.4817693 49.0917333, 1.482287 49.0913274, 1.4825676 49.0911122, 1.4827816 49.0908433, 1.4828948 49.0906779, 1.4832527 49.090155, 1.4833348 49.0900408)",Rue Samson,,,,,
149328176,2,,residential,False,True,34.031,"LINESTRING (1.4817693 49.0917333, 1.4820516 49.091922, 1.4820853 49.0919576)",Rue d'Albuféra,,,,,
"[701766707, 680046246]",2,,residential,False,False,14.814,"LINESTRING (1.4820833 49.0920616, 1.4819712 49.0921125, 1.481923 49.092143)",Rue Ambroise Bully,,,,,
812852674,1,,residential,True,False,12.404,"LINESTRING (1.4820833 49.0920616, 1.4820666 49.0920421, 1.4820581 49.0920205, 1.4820586 49.0919982, 1.4820679 49.0919767, 1.4820853 49.0919576)",Place d'Évreux,,,,roundabout,
55128738,,,residential,True,False,136.84,"LINESTRING (1.4802508 49.0940611, 1.4803434 49.0940008, 1.4803861 49.093973, 1.4811004 49.0935078, 1.4814278 49.0933059, 1.4815962 49.093202)",Rue Saint-Lazare,,,,,
96774878,2,D 181,secondary,False,False,100.30499999999999,"LINESTRING (1.4833859 49.0899746, 1.4824841 49.0895289, 1.4824442 49.0895106, 1.4823418 49.0894498, 1.4822968 49.0894231)",Avenue Pierre Mendès-France,,,,,
96774878,2,D 181,secondary,False,True,87.52600000000001,"LINESTRING (1.4833859 49.0899746, 1.4841608 49.0903537, 1.4842439 49.0903992, 1.4843406 49.0904525)",Avenue Pierre Mendès-France,,,,,
39629653,,,residential,False,True,54.297,"LINESTRING (1.4848325 49.0914233, 1.4848694 49.0913958, 1.4853403 49.091135, 1.4853979 49.0911056)",Place de l'Ancienne Halle,,,,,
201841493,,,residential,False,True,36.51,"LINESTRING (1.4848325 49.0914233, 1.4846231 49.0912874, 1.4844802 49.0911897)",Place du Général de Gaulle,,,,,
201841494,2,,residential,False,True,24.391,"LINESTRING (1.4848325 49.0914233, 1.4849844 49.0915353, 1.485053 49.0915884)",Place du Général de Gaulle,,,,,
"[864979344, 39576843]",,D 181,residential,False,False,181.419,"LINESTRING (1.4839246 49.0907248, 1.4830945 49.0913409, 1.4824428 49.0918331, 1.4823146 49.091925, 1.4822823 49.0919516)",Avenue Gambetta,,,,,
39576843,,D 181,residential,False,True,32.693,"LINESTRING (1.4839246 49.0907248, 1.4841691 49.0905319, 1.4842116 49.0904987)",Avenue Gambetta,,,,,
39582644,,,residential,True,False,92.25,"LINESTRING (1.481923 49.092143, 1.4817252 49.0921956, 1.4813557 49.0922986, 1.4811364 49.0923573, 1.4808166 49.0924434, 1.4807665 49.0924746)",Rue Ambroise Bully,,,,,
"[701766707, 680046246]",2,,residential,False,True,14.814,"LINESTRING (1.481923 49.092143, 1.4819712 49.0921125, 1.4820833 49.0920616)",Rue Ambroise Bully,,,,,
48835164,1,,unclassified,True,False,10.527,"LINESTRING (1.4903021 49.0887138, 1.4901888 49.0887726)",Rue de la Marne,,,,,
48815433,2,,unclassified,False,False,235.45000000000002,"LINESTRING (1.4879663 49.0895426, 1.4878878 49.0895931, 1.4868186 49.0902811, 1.4867583 49.0903199, 1.486362 49.0905407, 1.4862266 49.0906164, 1.4860643 49.0907071, 1.4856833 49.0909394, 1.4856123 49.0909923)",Rue de Gamilly,,,,,
48866644,2,,residential,False,False,80.98400000000001,"LINESTRING (1.4879663 49.0895426, 1.4878736 49.0894591, 1.4876415 49.0892498, 1.4873126 49.0889534)",Rue du Grévarin,,,,,
48866644,2,,residential,False,True,33.391,"LINESTRING (1.4879663 49.0895426, 1.488027 49.0895912, 1.4882565 49.0897751)",Rue du Grévarin,,,,,
48866644,2,,residential,False,False,33.391,"LINESTRING (1.4882565 49.0897751, 1.488027 49.0895912, 1.4879663 49.0895426)",Rue du Grévarin,,,,,
"[690860113, 48866644]",2,,residential,False,True,143.128,"LINESTRING (1.4882565 49.0897751, 1.4887663 49.090282, 1.4888852 49.0903477, 1.4890272 49.0903869, 1.4894862 49.0904928, 1.4896781 49.0905244, 1.4897174 49.0905381)","['Rue Benjamin Pied', 'Rue du Grévarin']",,,,,
214650063,2,,residential,True,False,25.404000000000003,"LINESTRING (1.4826095 49.0893218, 1.4824607 49.0893698, 1.4824097 49.0893862, 1.4822968 49.0894231)",Rue du Rabelin,,,,,
48918719,2,,unclassified,False,True,56.955,"LINESTRING (1.4802182 49.0894043, 1.4806495 49.0897458, 1.4807167 49.089799)",Rue du Parc,,,,,
48918719,2,,unclassified,False,False,56.955,"LINESTRING (1.4807167 49.089799, 1.4806495 49.0897458, 1.4802182 49.0894043)",Rue du Parc,,,,,
96774879,2,D 181,secondary,False,False,132.83700000000002,"LINESTRING (1.4807167 49.089799, 1.480618 49.0898505, 1.4794333 49.0904686, 1.4792661 49.0905178)",Rue de Montigny,,,,,
96774879,2,D 181,secondary,False,True,119.124,"LINESTRING (1.4807167 49.089799, 1.4807826 49.0897724, 1.4819123 49.0893158, 1.4819416 49.0893049, 1.482012 49.0892748, 1.4821088 49.0892364)",Rue de Montigny,,,,,
55128738,,,residential,True,False,125.45400000000001,"LINESTRING (1.4790951 49.0948978, 1.4791669 49.0948446, 1.4796024 49.0945223, 1.4802508 49.0940611)",Rue Saint-Lazare,,,,,
55130362,,,residential,False,False,135.136,"LINESTRING (1.4790951 49.0948978, 1.4792132 49.0949521, 1.4792593 49.0949638, 1.4802274 49.0951166, 1.4805714 49.0951265, 1.4807401 49.0951243, 1.4808862 49.0950938)",Rue du Point du Jour,,,,,
55130362,,,residential,False,False,97.907,"LINESTRING (1.4808862 49.0950938, 1.4809413 49.0951373, 1.4817306 49.0956066, 1.4818701 49.0956932)",Rue du Point du Jour,,,,,
55130362,,,residential,False,True,135.136,"LINESTRING (1.4808862 49.0950938, 1.4807401 49.0951243, 1.4805714 49.0951265, 1.4802274 49.0951166, 1.4792593 49.0949638, 1.4792132 49.0949521, 1.4790951 49.0948978)",Rue du Point du Jour,,,,,
55130363,,,residential,True,False,110.614,"LINESTRING (1.4808862 49.0950938, 1.4806006 49.0952475, 1.4804256 49.0953417, 1.4797125 49.0957254)",Rue du Vieux Château,,40,,,
55130365,,,residential,False,False,144.865,"LINESTRING (1.4797125 49.0957254, 1.4797426 49.0957589, 1.4803591 49.0962321, 1.4808962 49.0966679, 1.4809403 49.0967035, 1.4809707 49.0967336)",Rue de l'Yser,,,,,
440837698,,,residential,False,False,50.662,"LINESTRING (1.4797737 49.0972038, 1.4798237 49.0972247, 1.4798659 49.0972667, 1.4798791 49.0972809, 1.4800726 49.0974821, 1.4801208 49.0975353, 1.48016 49.0975785)",Rue Pierre Maubert,,,,,
812852671,2,D 6015,primary,False,True,101.653,"LINESTRING (1.4797737 49.0972038, 1.4799156 49.0971525, 1.4801893 49.0970371, 1.4809707 49.0967336)",Avenue de Rouen,,50,,,
55130362,,,residential,False,True,97.907,"LINESTRING (1.4818701 49.0956932, 1.4817306 49.0956066, 1.4809413 49.0951373, 1.4808862 49.0950938)",Rue du Point du Jour,,,,,
55130870,,,residential,False,False,182.565,"LINESTRING (1.4818701 49.0956932, 1.4819683 49.0956025, 1.4834254 49.0944056)",Rue des Ecuries des Gardes,,,,,
812852672,,,residential,False,False,60.766999999999996,"LINESTRING (1.4818701 49.0956932, 1.4820056 49.0957792, 1.4824073 49.0960342, 1.4824693 49.0960736)",Rue du Point du Jour,,,,,
275787651,,,residential,False,False,12.595,"LINESTRING (1.4825143 49.0938633, 1.4825562 49.0937534)",Avenue Victor Hugo,,,,,
"[55130877, 39576845]",,,residential,True,False,181.05,"LINESTRING (1.4825143 49.0938633, 1.4824752 49.093895, 1.4823351 49.0940083, 1.4815299 49.0946116, 1.4809641 49.0950354, 1.4808862 49.0950938)",Rue du Vieux Château,,,,,
81759554,,,residential,True,False,99.38300000000001,"LINESTRING (1.4825143 49.0938633, 1.4824525 49.0938193, 1.4818185 49.0933681, 1.4816709 49.0932578, 1.4815962 49.093202)",Avenue Victor Hugo,,30,,,
55130870,,,residential,False,True,182.565,"LINESTRING (1.4834254 49.0944056, 1.4819683 49.0956025, 1.4818701 49.0956932)",Rue des Ecuries des Gardes,,,,,
81759554,,,residential,True,False,90.959,"LINESTRING (1.4834254 49.0944056, 1.4832378 49.0943615, 1.4825795 49.0939073, 1.4825143 49.0938633)",Avenue Victor Hugo,,30,,,
241705500,2,D 6015E9,primary,False,False,23.228,"LINESTRING (1.485754 49.0951687, 1.4855667 49.0953378)",Rue Clemenceau,,50,,,
241705500,2,D 6015E9,primary,False,True,59.870999999999995,"LINESTRING (1.485754 49.0951687, 1.4858601 49.0950791, 1.4861179 49.094886, 1.4861981 49.094835, 1.4863041 49.0947696)",Rue Clemenceau,,50,,,
81759569,,,residential,False,False,55.544,"LINESTRING (1.4844846 49.0953378, 1.4848038 49.0954705, 1.4849961 49.0956038, 1.4850399 49.0956313, 1.485079 49.095639, 1.4850822 49.0956389)",Rue Porte Hachette,,,,,
289284824,,,residential,True,False,72.99500000000002,"LINESTRING (1.4844846 49.0953378, 1.4843914 49.0954457, 1.484183 49.095579, 1.4841548 49.0956006, 1.4841367 49.095666, 1.4841715 49.0957095, 1.484307 49.0957977, 1.4843458 49.095815, 1.484401 49.0958362)",Rue Sadi Carnot,,,,,
289381044,,,residential,False,False,8.747,"LINESTRING (1.4824693 49.0960736, 1.4825374 49.0961384)",Rue du Point du Jour,,,,,
"[198990632, 81759565, 198989359]",,,"['living_street', 'residential']",True,False,276.93499999999995,"LINESTRING (1.4824693 49.0960736, 1.4825964 49.0960282, 1.4834413 49.0959, 1.4834848 49.0958668, 1.4835258 49.0957788, 1.4835565 49.0956173, 1.4835834 49.0954662, 1.4837024 49.0952103, 1.4838945 49.0949815, 1.4840876 49.0947672, 1.4842209 49.0946938, 1.4843814 49.0946091, 1.4848125 49.0947374, 1.4848691 49.0947542)","['Place Chantereine', 'Rue Potard', ""Rue de l'Ange""]",,,,,
812852672,,,residential,False,True,60.767,"LINESTRING (1.4824693 49.0960736, 1.4824073 49.0960342, 1.4820056 49.0957792, 1.4818701 49.0956932)",Rue du Point du Jour,,,,,
812852673,,,residential,True,False,34.704,"LINESTRING (1.4818706 49.0924532, 1.4819098 49.0922294, 1.481923 49.092143)",Avenue Victor Hugo,,30,,,
148860331,,,residential,True,False,99.23899999999999,"LINESTRING (1.4860515 49.093059, 1.4861243 49.0930771, 1.4862483 49.093102, 1.4864366 49.0931913, 1.4868564 49.0934124, 1.4868867 49.0934464, 1.4868932 49.0935088, 1.4868477 49.0935853, 1.486797 49.0936441)",Rue du Chapitre,,,,,
28237628,2,,residential,True,False,65.087,"LINESTRING (1.4852405 49.0925404, 1.4853347 49.0925152, 1.4859079 49.0923617, 1.4860679 49.0923189)",Rue Sainte-Geneviève,,50,,,
81759608,,,residential,True,False,84.957,"LINESTRING (1.4852405 49.0925404, 1.4852949 49.0925803, 1.4854017 49.0926635, 1.4859342 49.0930499, 1.4860027 49.0930677, 1.4860515 49.093059)",Place Adolphe Barette,,,,,
81759582,,,residential,True,False,79.21900000000001,"LINESTRING (1.4848691 49.0947542, 1.4856442 49.0951173, 1.485754 49.0951687)",Rue du Pont,,30,,,
289284824,,,residential,True,False,70.674,"LINESTRING (1.4848691 49.0947542, 1.4848555 49.0947748, 1.4847863 49.0948793, 1.4844846 49.0953378)",Rue Sadi Carnot,,,,,
39581938,,,residential,True,False,178.175,"LINESTRING (1.4820585 49.0923429, 1.4818454 49.0931822, 1.4818755 49.093286, 1.4824896 49.0937056, 1.4825562 49.0937534)",Avenue Victor Hugo,,,,,
