osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,access,tunnel
47848620,True,Rue Georges Clemenceau,residential,50,False,106.63199999999999,"LINESTRING (166.4417029 -22.2715687, 166.4417097 -22.2716495, 166.4417123 -22.2716737, 166.4417761 -22.2722938, 166.4417872 -22.2724155, 166.4417948 -22.2724981, 166.4417966 -22.2725237)",,,
64890964,True,Rue Anatole France,residential,50,False,184.763,"LINESTRING (166.4417029 -22.2715687, 166.4416499 -22.2715696, 166.4416125 -22.2715729, 166.440887 -22.2716248, 166.4408594 -22.2716266, 166.4408163 -22.2716291, 166.4406887 -22.271638, 166.4403162 -22.2716641, 166.4400047 -22.2716864, 166.4399124 -22.2716921)",,,
886603379,True,Rue Georges Clemenceau,secondary,50,False,28.424,"LINESTRING (166.4419562 -22.2744292, 166.441977 -22.2746841)",,,
"[885331657, 887993958]",True,Avenue de la Victoire - Henri Lafleur,primary,50,False,94.17099999999999,"LINESTRING (166.4419562 -22.2744292, 166.4418357 -22.2744376, 166.4415111 -22.2744607, 166.4410436 -22.2744929)",2,,
197865887,True,Rue de Sébastopol,residential,50,False,54.736,"LINESTRING (166.4435768 -22.2723807, 166.4436176 -22.2728715)",,,
886914099,True,Rue de Verdun,residential,50,False,22.056,"LINESTRING (166.4435768 -22.2723807, 166.4436391 -22.2723786, 166.443791 -22.2723733)",,,
47848620,True,Rue Georges Clemenceau,residential,50,False,18.034,"LINESTRING (166.4417966 -22.2725237, 166.4418087 -22.2726855)",,,
201467850,True,Rue de Verdun,residential,50,False,15.911,"LINESTRING (166.4417966 -22.2725237, 166.441951 -22.2725159)",,,
886914099,True,Rue de Verdun,residential,50,False,97.438,"LINESTRING (166.4426336 -22.2724539, 166.4427226 -22.2724546, 166.4435071 -22.2723867, 166.4435768 -22.2723807)",,,
886914100,True,Avenue du Maréchal Foch,residential,50,False,97.407,"LINESTRING (166.4426336 -22.2724539, 166.4425692 -22.2716077, 166.4425683 -22.27158)",,,
200695379,True,Avenue de la Victoire - Henri Lafleur,unclassified,50,False,79.30000000000001,"LINESTRING (166.4392781 -22.274602, 166.4387366 -22.2746664, 166.4386677 -22.2746803, 166.4386243 -22.274713, 166.4385889 -22.2747978)",,,
"[200695378, 1235089348]",True,Rue du Général Gallieni,primary,50,False,109.424,"LINESTRING (166.4392781 -22.274602, 166.43922 -22.2745756, 166.4391856 -22.2744701, 166.4391761 -22.2743447, 166.4391242 -22.2736581)",3,,
200695378,True,Rue du Général Gallieni,primary,50,False,106.864,"LINESTRING (166.4390531 -22.2727175, 166.4390286 -22.2723932, 166.438989 -22.2718694, 166.4389806 -22.2717588)",3,,
201467850,True,Rue de Verdun,residential,50,False,97.00299999999999,"LINESTRING (166.4390531 -22.2727175, 166.4391191 -22.2727209, 166.4399055 -22.2726677, 166.4399518 -22.2726646, 166.4399934 -22.2726623)",,,
