osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,ref,junction,tunnel
189227867,False,Rue Bonnot,residential,False,79.221,"LINESTRING (3.6269578 49.5691105, 3.6269896 49.5684606, 3.6269913 49.5684259, 3.6269926 49.5683984)",,,,,
157269623,True,Rue de la Congregation,residential,False,78.166,"LINESTRING (3.6141302 49.5653897, 3.6141457 49.5653648, 3.6141953 49.5652779, 3.6143066 49.565083, 3.6145352 49.5647379)",,,,,
233521824,False,Rue John Fitzgerald Kennedy,tertiary,False,2.385,"LINESTRING (3.6173425 49.5647849, 3.617312 49.5647766)",2,50,,,
233521824,False,Rue John Fitzgerald Kennedy,tertiary,True,28.07,"LINESTRING (3.6173425 49.5647849, 3.6175806 49.5648392, 3.6176908 49.5648918)",2,50,,,
157262474,False,Rue Saint-Cyr,residential,True,8.516,"LINESTRING (3.6165681 49.5653886, 3.6165563 49.5654648)",,,,,
206100098,True,Rue Saint-Cyr,residential,False,94.586,"LINESTRING (3.6165681 49.5653886, 3.6170349 49.5652465, 3.6171905 49.5651282, 3.6172924 49.5649873, 3.6173246 49.5648429, 3.6173425 49.5647849)",,,,,
157262475,False,Rue Carlier Hennecart,residential,True,10.883,"LINESTRING (3.6164909 49.5653766, 3.6165563 49.5654648)",,,,,
357564036,False,Rue Roger Salengro,residential,False,99.02500000000002,"LINESTRING (3.6256387 49.5682564, 3.6257966 49.5682731, 3.6258426 49.5682787, 3.6262277 49.5683259, 3.6265126 49.5683609, 3.6267436 49.5683892, 3.6269926 49.5683984)",,,,,
357564036,False,Rue Roger Salengro,residential,True,66.20400000000001,"LINESTRING (3.6256387 49.5682564, 3.6255529 49.5682603, 3.6250489 49.5682832, 3.6247227 49.5682959)",,,,,
357564036,False,Rue Roger Salengro,residential,False,66.20400000000001,"LINESTRING (3.6247227 49.5682959, 3.6250489 49.5682832, 3.6255529 49.5682603, 3.6256387 49.5682564)",,,,,
357564036,False,Rue Roger Salengro,residential,True,53.43899999999999,"LINESTRING (3.6247227 49.5682959, 3.6242008 49.5683149, 3.6241339 49.5683186, 3.6239833 49.568327)",,,,,
157277151,False,Rue Méchain,residential,False,58.126999999999995,"LINESTRING (3.6198647 49.564977, 3.6194969 49.5651049, 3.6193976 49.5651553, 3.6193739 49.5651715, 3.619217 49.5652789)",,,,,
197932998,True,Rue Franklin Roosevelt,secondary,False,37.558,"LINESTRING (3.6198647 49.564977, 3.6199934 49.5651728, 3.620105 49.5652543, 3.6201213 49.5652662)",,,,,
157268096,True,Rue Saint-Cyr,residential,False,39.412,"LINESTRING (3.6174455 49.5644329, 3.617312 49.5647766)",,,,,
157273984,True,Rue Saint-Jean,secondary,False,57.204,"LINESTRING (3.6174455 49.5644329, 3.6182248 49.5645287)",,30,,,
157268097,False,Rue du Cloître Saint-Jean,unclassified,False,112.56300000000002,"LINESTRING (3.6174455 49.5644329, 3.6174631 49.5643624, 3.6175517 49.5641647, 3.6177319 49.5641825, 3.618096 49.5642659, 3.6183053 49.5643119, 3.6182248 49.5645287)",,,,,
233521824,False,Rue John Fitzgerald Kennedy,tertiary,True,2.385,"LINESTRING (3.617312 49.5647766, 3.6173425 49.5647849)",2,50,,,
233521824,False,Rue John Fitzgerald Kennedy,tertiary,False,27.78,"LINESTRING (3.617312 49.5647766, 3.6170027 49.5647344, 3.6169337 49.5647318)",2,50,,,
206100099,True,Rue Carlier Hennecart,residential,False,67.53099999999999,"LINESTRING (3.6165956 49.564781, 3.6164696 49.565101, 3.6164609 49.565123, 3.6164909 49.5653766)",,,,,
233521824,False,Rue John Fitzgerald Kennedy,tertiary,False,149.55700000000002,"LINESTRING (3.6165956 49.564781, 3.6165161 49.5648016, 3.6164243 49.5648171, 3.6157195 49.5647894, 3.615526 49.5647818, 3.6154805 49.5647803, 3.6149597 49.5647631, 3.6149437 49.5647622, 3.6147735 49.5647521, 3.6145352 49.5647379)",2,50,,,
233521824,False,Rue John Fitzgerald Kennedy,tertiary,True,25.051000000000002,"LINESTRING (3.6165956 49.564781, 3.616789 49.5647449, 3.6169337 49.5647318)",2,50,,,
147910365,False,Rue du 13 Octobre 1918,tertiary,True,13.877,"LINESTRING (3.6145352 49.5647379, 3.614344 49.5647239)",,50,,,
"[372936292, 233521821]",True,"['Place Saint-Julien', 'Rue du 13 Octobre 1918']",tertiary,False,153.23399999999998,"LINESTRING (3.6145352 49.5647379, 3.6148272 49.5646727, 3.6149668 49.5646262, 3.6154532 49.5644713, 3.6155505 49.5644535, 3.6161455 49.5643443, 3.616257 49.5643255, 3.616391 49.5642684, 3.6164907 49.5642227)",,,,,
233521824,False,Rue John Fitzgerald Kennedy,tertiary,True,149.55700000000002,"LINESTRING (3.6145352 49.5647379, 3.6147735 49.5647521, 3.6149437 49.5647622, 3.6149597 49.5647631, 3.6154805 49.5647803, 3.615526 49.5647818, 3.6157195 49.5647894, 3.6164243 49.5648171, 3.6165161 49.5648016, 3.6165956 49.564781)",2,50,,,
147910365,False,Rue du 13 Octobre 1918,tertiary,False,13.877,"LINESTRING (3.614344 49.5647239, 3.6145352 49.5647379)",,50,,,
157273525,True,Rue des Scots Irlandais,residential,False,83.353,"LINESTRING (3.614344 49.5647239, 3.6144353 49.5640847, 3.6144957 49.5639844)",,,,,
157277475,True,Rue Paul Doumer,tertiary,False,28.698,"LINESTRING (3.6217451 49.563127, 3.621724 49.5629183, 3.6217315 49.5628696)",,,,,
192123886,True,,residential,False,26.408999999999995,"LINESTRING (3.6217451 49.563127, 3.6217707 49.563032, 3.6218141 49.5629655, 3.6218677 49.5629442, 3.62191 49.5629383)",,,,,
157249303,False,Rue Léon Nanquette,residential,False,29.953,"LINESTRING (3.619994 49.5682265, 3.620408 49.5682482)",,,,,
146203607,False,Rampe de la Croix-Rouge,unclassified,False,162.9,"LINESTRING (3.619994 49.5682265, 3.6200139 49.5679744, 3.6200849 49.5677198, 3.6203286 49.5670735, 3.6204746 49.566801)",,,,,
157249303,False,Rue Léon Nanquette,residential,True,344.842,"LINESTRING (3.619994 49.5682265, 3.6195983 49.5682054, 3.6195242 49.5682012, 3.6192307 49.568184, 3.6191901 49.5681823, 3.6188661 49.568175, 3.6185093 49.568202, 3.6182733 49.5682159, 3.6178333 49.5682684, 3.6170502 49.568362, 3.6169551 49.5683749, 3.6160313 49.5685004, 3.6157409 49.5685398, 3.6155184 49.56857, 3.6154283 49.5685821, 3.6152776 49.5686027)",,,,,
"[157273984, 157280076]",True,"['Rue Saint-Jean', 'Place Saint-Julien']",secondary,False,42.577999999999996,"LINESTRING (3.6164907 49.5642227, 3.6165975 49.5642454, 3.6167379 49.5642702, 3.6169613 49.5643187, 3.6170536 49.5643378)",,30,,,
157286784,False,Rue Carlier Henncart,residential,False,44.507999999999996,"LINESTRING (3.6169337 49.5647318, 3.6170618 49.5644024, 3.6170821 49.5643433)",,,,,
233521824,False,Rue John Fitzgerald Kennedy,tertiary,False,25.051000000000002,"LINESTRING (3.6169337 49.5647318, 3.616789 49.5647449, 3.6165956 49.564781)",2,50,,,
233521824,False,Rue John Fitzgerald Kennedy,tertiary,True,27.78,"LINESTRING (3.6169337 49.5647318, 3.6170027 49.5647344, 3.617312 49.5647766)",2,50,,,
157273984,True,Rue Saint-Jean,secondary,False,28.041,"LINESTRING (3.6170821 49.5643433, 3.6172009 49.5643707, 3.6174455 49.5644329)",,30,,,
157286784,False,Rue Carlier Henncart,residential,True,44.507999999999996,"LINESTRING (3.6170821 49.5643433, 3.6170618 49.5644024, 3.6169337 49.5647318)",,,,,
189227867,False,Rue Bonnot,residential,True,79.221,"LINESTRING (3.6269926 49.5683984, 3.6269913 49.5684259, 3.6269896 49.5684606, 3.6269578 49.5691105)",,,,,
357564036,False,Rue Roger Salengro,residential,True,99.025,"LINESTRING (3.6269926 49.5683984, 3.6267436 49.5683892, 3.6265126 49.5683609, 3.6262277 49.5683259, 3.6258426 49.5682787, 3.6257966 49.5682731, 3.6256387 49.5682564)",,,,,
157273984,True,Rue Saint-Jean,secondary,False,2.144,"LINESTRING (3.6170536 49.5643378, 3.6170821 49.5643433)",,30,,,
103339004,False,Promenade de la Couloire,tertiary,True,13.623000000000001,"LINESTRING (3.625088 49.5623097, 3.6250355 49.5622912, 3.6249554 49.5622255)",,,,,
157275029,False,,tertiary,False,109.93799999999999,"LINESTRING (3.6217315 49.5628696, 3.6217481 49.56281, 3.6218691 49.5623764, 3.6218192 49.56189)",2,,D 54,,
1182178921,True,Rue de Signier,residential,False,14.971,"LINESTRING (3.6217315 49.5628696, 3.6217845 49.5628908, 3.62191 49.5629383)",,,,,
157260644,False,,secondary,True,16.071,"LINESTRING (3.6222639 49.5658176, 3.6224676 49.5658762)",,50,,,
"[1164999872, 157250763]",False,Rue Franklin Roosevelt,secondary,False,166.322,"LINESTRING (3.6222639 49.5658176, 3.6218478 49.565698, 3.6214709 49.5655914, 3.6211084 49.565501, 3.6207734 49.5654175, 3.6205623 49.5653649, 3.6204365 49.5653367, 3.6201213 49.5652662)",,50,,,
157262474,False,Rue Saint-Cyr,residential,False,8.516,"LINESTRING (3.6165563 49.5654648, 3.6165681 49.5653886)",,,,,
157262475,False,Rue Carlier Hennecart,residential,False,10.883,"LINESTRING (3.6165563 49.5654648, 3.6164909 49.5653766)",,,,,
157254345,True,Rue du Rempart Saint-Just,residential,False,180.549,"LINESTRING (3.6165563 49.5654648, 3.6164266 49.5654202, 3.6158681 49.5655167, 3.6157421 49.5655358, 3.6156262 49.5655447, 3.615307 49.5655635, 3.6152158 49.5655668, 3.6151552 49.5655639, 3.6150841 49.5655564, 3.61502 49.5655467, 3.6141302 49.5653897)",,,,,
157264582,False,Rue Milon de Martigny,residential,True,236.658,"LINESTRING (3.6165563 49.5654648, 3.6166697 49.5655048, 3.6171016 49.5654526, 3.6175172 49.5653921, 3.6177035 49.565389, 3.6180618 49.5654004, 3.6182789 49.5654131, 3.6183381 49.5654282, 3.6183649 49.5654456, 3.6185124 49.5654509, 3.6186299 49.565458, 3.6187233 49.5654746, 3.6187824 49.565468, 3.6191508 49.5653726, 3.6192335 49.5653516, 3.6192903 49.5653465, 3.6193577 49.5653633, 3.6194163 49.5653952, 3.6195618 49.5655716)",,,,,
"[157245562, 198034494]",False,Rue Milon de Martigny,residential,False,142.14600000000002,"LINESTRING (3.6165563 49.5654648, 3.616476 49.5655182, 3.6157825 49.5656196, 3.6155602 49.565648, 3.6154914 49.5656514, 3.6154229 49.5656547, 3.6153385 49.5656577, 3.615264 49.56566, 3.6151635 49.5656571, 3.6149257 49.5656419, 3.6147232 49.5656217, 3.6146468 49.5656141)",,,,,
"[165826234, 165826235, 192123876]",True,Rue Enguerrand Quarton,residential,False,57.501,"LINESTRING (3.6242984 49.5626338, 3.6243183 49.5625212, 3.6243517 49.5625046, 3.6244477 49.5624962, 3.6245646 49.5624845, 3.624577 49.5624832, 3.6247298 49.5624444, 3.6248238 49.5623814, 3.624861 49.5623565)",,,,,building_passage
107674450,True,Rue des Cordeliers,residential,False,41.918000000000006,"LINESTRING (3.6237615 49.5634512, 3.6240229 49.5633912, 3.6243187 49.5633459)",,30,,,
328228697,False,Impasse des Cordeliers,residential,False,16.082,"LINESTRING (3.6237615 49.5634512, 3.6237879 49.5635233, 3.6237998 49.5635934)",,,,,
328228697,False,Impasse des Cordeliers,residential,True,16.082,"LINESTRING (3.6237998 49.5635934, 3.6237879 49.5635233, 3.6237615 49.5634512)",,,,,
