osmid,name,highway,maxspeed,junction,oneway,reversed,length,geometry,lanes,bridge,access,tunnel
24994403,Rue de la Pierre Trouée,residential,30,,False,False,26.374,"LINESTRING (2.8919864 42.6960985, 2.8921927 42.6959161)",,,,
24994403,Rue de la Pierre Trouée,residential,30,,False,True,29.988,"LINESTRING (2.8919864 42.6960985, 2.8917475 42.6963032)",,,,
24994405,Rue François Arago,residential,30,,False,False,35.408,"LINESTRING (2.8919864 42.6960985, 2.8923184 42.6963031)",,,,
24994405,Rue François Arago,residential,30,,False,True,35.491,"LINESTRING (2.8919864 42.6960985, 2.8916532 42.6958938)",,,,
24994402,Rue de la Lanterne,residential,30,,True,False,40.494,"LINESTRING (2.8924853 42.6967188, 2.8920833 42.6965059)",,,,
24994405,Rue François Arago,residential,30,,False,True,65.464,"LINESTRING (2.8924853 42.6967188, 2.8926838 42.6965414, 2.8926698 42.6965328, 2.8923184 42.6963031)",,,,
24994406,Rue du Cimetière Saint-Mathieu,residential,30,,False,False,29.625,"LINESTRING (2.8920833 42.6965059, 2.8923184 42.6963031)",,,,
24994402,Rue de la Lanterne,residential,30,,True,False,35.516999999999996,"LINESTRING (2.8920833 42.6965059, 2.8919532 42.6964307, 2.8917475 42.6963032)",,,,
24994405,Rue François Arago,residential,30,,False,True,35.408,"LINESTRING (2.8923184 42.6963031, 2.8919864 42.6960985)",,,,
24994406,Rue du Cimetière Saint-Mathieu,residential,30,,False,True,29.625,"LINESTRING (2.8923184 42.6963031, 2.8920833 42.6965059)",,,,
24994405,Rue François Arago,residential,30,,False,False,65.464,"LINESTRING (2.8923184 42.6963031, 2.8926698 42.6965328, 2.8926838 42.6965414, 2.8924853 42.6967188)",,,,
24994406,Rue du Cimetière Saint-Mathieu,residential,30,,False,False,25.166,"LINESTRING (2.8923184 42.6963031, 2.8924175 42.6962221, 2.8925268 42.6961365)",,,,
28141640,Rue Jacques Dugommier,residential,30,,True,False,14.948,"LINESTRING (2.892848 42.6959304, 2.8927777 42.6958063)",,,,
24994406,Rue du Cimetière Saint-Mathieu,residential,30,,False,True,14.657,"LINESTRING (2.892848 42.6959304, 2.8927098 42.6959869, 2.8926932 42.6959966)",,,,
24994407,Rue du Four Saint-François,residential,30,,False,False,29.395,"LINESTRING (2.8927901 42.6963166, 2.8925268 42.6961365)",,,,
24994406,Rue du Cimetière Saint-Mathieu,residential,30,,False,False,20.662,"LINESTRING (2.8925268 42.6961365, 2.8926932 42.6959966)",,,,
24994407,Rue du Four Saint-François,residential,30,,False,False,36.69,"LINESTRING (2.8925268 42.6961365, 2.8921927 42.6959161)",,,,
24994407,Rue du Four Saint-François,residential,30,,False,True,29.395,"LINESTRING (2.8925268 42.6961365, 2.8927901 42.6963166)",,,,
24994406,Rue du Cimetière Saint-Mathieu,residential,30,,False,True,25.166,"LINESTRING (2.8925268 42.6961365, 2.8924175 42.6962221, 2.8923184 42.6963031)",,,,
24994403,Rue de la Pierre Trouée,residential,30,,False,False,26.186,"LINESTRING (2.8921927 42.6959161, 2.8924017 42.6957376)",,,,
24994403,Rue de la Pierre Trouée,residential,30,,False,True,26.374,"LINESTRING (2.8921927 42.6959161, 2.8919864 42.6960985)",,,,
24994407,Rue du Four Saint-François,residential,30,,False,False,35.769,"LINESTRING (2.8921927 42.6959161, 2.8918562 42.6957104)",,,,
24994407,Rue du Four Saint-François,residential,30,,False,True,36.69,"LINESTRING (2.8921927 42.6959161, 2.8925268 42.6961365)",,,,
24994407,Rue du Four Saint-François,residential,30,,False,False,44.879,"LINESTRING (2.8910344 42.6951963, 2.8906175 42.6949336)",,,,
24994407,Rue du Four Saint-François,residential,30,,False,True,51.459,"LINESTRING (2.8910344 42.6951963, 2.8915143 42.6954959)",,,,
24994414,Rue Luc Dagobert,residential,30,,False,False,25.277,"LINESTRING (2.8910344 42.6951963, 2.8912371 42.6950246)",,,,
24994414,Rue Luc Dagobert,residential,30,,False,True,26.277,"LINESTRING (2.8910344 42.6951963, 2.8908335 42.6953808)",,,,
24994401,Rue de la Caserne Saint-Martin,residential,30,,True,False,26.383,"LINESTRING (2.8906175 42.6949336, 2.8903998 42.6951088)",,,,
24994407,Rue du Four Saint-François,residential,30,,False,True,44.879,"LINESTRING (2.8906175 42.6949336, 2.8910344 42.6951963)",,,,
24994408,Rue de l'Hôpital,residential,30,,False,False,29.544,"LINESTRING (2.8908468 42.6960828, 2.891084 42.6958823)",,,,
"[637573604, 25008125]","['Rue du Docteur Ludwig Lazarus Zamenhof', 'Rue du Maréchal Foch']",residential,30,,True,False,86.838,"LINESTRING (2.8908468 42.6960828, 2.891305 42.6963856, 2.891354 42.6964183, 2.891317 42.6964482, 2.8910983 42.6966251)",,,,
24994402,Rue de la Lanterne,residential,30,,True,False,51.224,"LINESTRING (2.891084 42.6958823, 2.8906018 42.695588)",,,,
24994408,Rue de l'Hôpital,residential,30,,False,False,29.466,"LINESTRING (2.891084 42.6958823, 2.8913128 42.6956775)",,,,
24994408,Rue de l'Hôpital,residential,30,,False,True,29.544,"LINESTRING (2.891084 42.6958823, 2.8908468 42.6960828)",,,,
24994405,Rue François Arago,residential,30,,False,False,36.775,"LINESTRING (2.8913128 42.6956775, 2.8916532 42.6958938)",,,,
24994405,Rue François Arago,residential,30,,False,True,51.213,"LINESTRING (2.8913128 42.6956775, 2.8908335 42.6953808)",,,,
24994408,Rue de l'Hôpital,residential,30,,False,True,29.466,"LINESTRING (2.8913128 42.6956775, 2.891084 42.6958823)",,,,
24994408,Rue de l'Hôpital,residential,30,,False,False,26.057,"LINESTRING (2.8913128 42.6956775, 2.8914108 42.6955892, 2.8915143 42.6954959)",,,,
24994407,Rue du Four Saint-François,residential,30,,False,False,51.459,"LINESTRING (2.8915143 42.6954959, 2.8910344 42.6951963)",,,,
24994407,Rue du Four Saint-François,residential,30,,False,True,36.737,"LINESTRING (2.8915143 42.6954959, 2.8918562 42.6957104)",,,,
24994408,Rue de l'Hôpital,residential,30,,False,False,26.052,"LINESTRING (2.8915143 42.6954959, 2.8917182 42.6953158)",,,,
24994408,Rue de l'Hôpital,residential,30,,False,True,26.057,"LINESTRING (2.8915143 42.6954959, 2.8914108 42.6955892, 2.8913128 42.6956775)",,,,
24994408,Rue de l'Hôpital,residential,30,,False,True,41.461,"LINESTRING (2.8922405 42.69486, 2.8919137 42.6951452)",,,,
28141640,Rue Jacques Dugommier,residential,30,,True,False,37.704,"LINESTRING (2.8922405 42.69486, 2.8921691 42.6946513, 2.8921479 42.6945284)",,,,
24994409,Rue du Puits des Chaines,residential,30,,False,False,43.69,"LINESTRING (2.8908403 42.6947613, 2.8912371 42.6950246)",,,,
761419086,Place des Mateuets,residential,30,,True,False,1.031,"LINESTRING (2.8908403 42.6947613, 2.8908279 42.6947596)",,,,
24994409,Rue du Puits des Chaines,residential,30,,False,False,50.935,"LINESTRING (2.8912371 42.6950246, 2.8917182 42.6953158)",,,,
24994409,Rue du Puits des Chaines,residential,30,,False,True,43.69,"LINESTRING (2.8912371 42.6950246, 2.8908403 42.6947613)",,,,
24994414,Rue Luc Dagobert,residential,30,,False,False,25.852,"LINESTRING (2.8912371 42.6950246, 2.8914329 42.694842)",,,,
24994414,Rue Luc Dagobert,residential,30,,False,True,25.277,"LINESTRING (2.8912371 42.6950246, 2.8910344 42.6951963)",,,,
24994408,Rue de l'Hôpital,residential,30,,False,False,24.802,"LINESTRING (2.8917182 42.6953158, 2.8919137 42.6951452)",,,,
24994408,Rue de l'Hôpital,residential,30,,False,True,26.052,"LINESTRING (2.8917182 42.6953158, 2.8915143 42.6954959)",,,,
24994409,Rue du Puits des Chaines,residential,30,,False,False,36.448,"LINESTRING (2.8917182 42.6953158, 2.8920603 42.6955261)",,,,
24994409,Rue du Puits des Chaines,residential,30,,False,True,50.935,"LINESTRING (2.8917182 42.6953158, 2.8912371 42.6950246)",,,,
24994409,Rue du Puits des Chaines,residential,30,,False,False,21.866,"LINESTRING (2.892191 42.6956164, 2.8924017 42.6957376)",,,,
24994409,Rue du Puits des Chaines,residential,30,,False,True,14.66,"LINESTRING (2.892191 42.6956164, 2.8920603 42.6955261)",,,,
24994412,Rue Étroite,residential,30,,False,False,35.425,"LINESTRING (2.892191 42.6956164, 2.8923628 42.6955172, 2.8925409 42.6954287)",,,,
24994403,Rue de la Pierre Trouée,residential,30,,False,False,25.302,"LINESTRING (2.8924017 42.6957376, 2.892653 42.6956047)",,,,
24994403,Rue de la Pierre Trouée,residential,30,,False,True,26.186,"LINESTRING (2.8924017 42.6957376, 2.8921927 42.6959161)",,,,
24994409,Rue du Puits des Chaines,residential,30,,False,True,21.866,"LINESTRING (2.8924017 42.6957376, 2.892191 42.6956164)",,,,
24994409,Rue du Puits des Chaines,residential,30,,False,False,37.543,"LINESTRING (2.8924017 42.6957376, 2.8925392 42.6958439, 2.8926255 42.6959444, 2.8926932 42.6959966)",,,,
24994406,Rue du Cimetière Saint-Mathieu,residential,30,,False,True,20.662,"LINESTRING (2.8926932 42.6959966, 2.8925268 42.6961365)",,,,
24994406,Rue du Cimetière Saint-Mathieu,residential,30,,False,False,14.657,"LINESTRING (2.8926932 42.6959966, 2.8927098 42.6959869, 2.892848 42.6959304)",,,,
24994409,Rue du Puits des Chaines,residential,30,,False,True,37.543000000000006,"LINESTRING (2.8926932 42.6959966, 2.8926255 42.6959444, 2.8925392 42.6958439, 2.8924017 42.6957376)",,,,
24994405,Rue François Arago,residential,30,,False,False,35.491,"LINESTRING (2.8916532 42.6958938, 2.8919864 42.6960985)",,,,
24994405,Rue François Arago,residential,30,,False,True,36.775,"LINESTRING (2.8916532 42.6958938, 2.8913128 42.6956775)",,,,
24994411,Rue des Commères,residential,30,,False,False,26.291,"LINESTRING (2.8916532 42.6958938, 2.8917512 42.6958075, 2.8918562 42.6957104)",,,,
24994407,Rue du Four Saint-François,residential,30,,False,False,36.737,"LINESTRING (2.8918562 42.6957104, 2.8915143 42.6954959)",,,,
24994407,Rue du Four Saint-François,residential,30,,False,True,35.769,"LINESTRING (2.8918562 42.6957104, 2.8921927 42.6959161)",,,,
24994411,Rue des Commères,residential,30,,False,False,26.423,"LINESTRING (2.8918562 42.6957104, 2.8920603 42.6955261)",,,,
24994411,Rue des Commères,residential,30,,False,True,26.291,"LINESTRING (2.8918562 42.6957104, 2.8917512 42.6958075, 2.8916532 42.6958938)",,,,
24994409,Rue du Puits des Chaines,residential,30,,False,False,14.66,"LINESTRING (2.8920603 42.6955261, 2.892191 42.6956164)",,,,
24994409,Rue du Puits des Chaines,residential,30,,False,True,36.448,"LINESTRING (2.8920603 42.6955261, 2.8917182 42.6953158)",,,,
24994411,Rue des Commères,residential,30,,False,False,24.472,"LINESTRING (2.8920603 42.6955261, 2.8922762 42.6953736)",,,,
24994411,Rue des Commères,residential,30,,False,True,26.423,"LINESTRING (2.8920603 42.6955261, 2.8918562 42.6957104)",,,,
24994411,Rue des Commères,residential,30,,False,True,17.525,"LINESTRING (2.8924295 42.6952634, 2.8922762 42.6953736)",,,,
28141640,Rue Jacques Dugommier,residential,30,,True,False,47.466,"LINESTRING (2.8924295 42.6952634, 2.8923364 42.6950852, 2.8922542 42.6948941, 2.8922405 42.69486)",,,,
24994408,Rue de l'Hôpital,residential,30,,False,False,41.461,"LINESTRING (2.8919137 42.6951452, 2.8922405 42.69486)",,,,
24994408,Rue de l'Hôpital,residential,30,,False,True,24.802,"LINESTRING (2.8919137 42.6951452, 2.8917182 42.6953158)",,,,
24994413,Rue des Maçons,residential,30,,False,False,39.021,"LINESTRING (2.8919137 42.6951452, 2.8922762 42.6953736)",,,,
24994413,Rue des Maçons,residential,30,,False,True,51.778000000000006,"LINESTRING (2.8919137 42.6951452, 2.8916245 42.694966, 2.8914329 42.694842)",,,,
24994411,Rue des Commères,residential,30,,False,False,17.525,"LINESTRING (2.8922762 42.6953736, 2.8924295 42.6952634)",,,,
24994411,Rue des Commères,residential,30,,False,True,24.472,"LINESTRING (2.8922762 42.6953736, 2.8920603 42.6955261)",,,,
24994413,Rue des Maçons,residential,30,,False,True,39.021,"LINESTRING (2.8922762 42.6953736, 2.8919137 42.6951452)",,,,
1054210292,Rue du Maréchal Foch,residential,30,,True,False,51.752,"LINESTRING (2.889524 42.6951332, 2.8899535 42.6954752)",,,,
1054210327,Rue du Maréchal Foch,residential,30,,False,True,5.142,"LINESTRING (2.889524 42.6951332, 2.8894922 42.6950933)",,,,
24994398,Quai Jean de Lattre de Tassigny,residential,30,,False,True,44.717999999999996,"LINESTRING (2.8896436 42.6972222, 2.8897644 42.6972706, 2.89012 42.69742)",,,,
24994784,Quai de Barcelone,residential,30,,False,False,19.654,"LINESTRING (2.8896436 42.6972222, 2.8895706 42.6972021, 2.8894202 42.6971568)",,,,
"[24994789, 24994942, 24994943]",Pont de Guerre,residential,30,,False,True,55.620000000000005,"LINESTRING (2.8896436 42.6972222, 2.8896169 42.6972725, 2.8896089 42.6972915, 2.889437 42.6976439, 2.8894218 42.697675, 2.8894131 42.6976928)",,yes,,
25003508,Rue de Sully,residential,30,,False,False,31.322,"LINESTRING (2.8894131 42.6976928, 2.8892951 42.6979608)",,,,
"[24994789, 24994942, 24994943]",Pont de Guerre,residential,30,,False,False,55.620000000000005,"LINESTRING (2.8894131 42.6976928, 2.8894218 42.697675, 2.889437 42.6976439, 2.8896089 42.6972915, 2.8896169 42.6972725, 2.8896436 42.6972222)",,yes,,
24994784,Quai de Barcelone,residential,30,,False,True,19.654,"LINESTRING (2.8894202 42.6971568, 2.8895706 42.6972021, 2.8896436 42.6972222)",,,,
24994790,Rue Pierre Cartelet,residential,30,,True,False,73.3,"LINESTRING (2.8894021 42.6964978, 2.8894016 42.6965673, 2.8894111 42.6970048, 2.889415 42.697068, 2.8894202 42.6971568)",,,,
24994398,Quai Jean de Lattre de Tassigny,residential,30,,False,True,8.62,"LINESTRING (2.89012 42.69742, 2.8902114 42.6974587)",,,,
24994398,Quai Jean de Lattre de Tassigny,residential,30,,False,False,44.717999999999996,"LINESTRING (2.89012 42.69742, 2.8897644 42.6972706, 2.8896436 42.6972222)",,,,
637573595,Rue du Docteur Ludwig Lazarus Zamenhof,residential,30,,True,False,22.427999999999997,"LINESTRING (2.89012 42.69742, 2.8901741 42.6973716, 2.890323 42.6972858)",1,,,
24994794,Rue du Bastion Saint-François,residential,30,,True,False,113.108,"LINESTRING (2.8902958 42.6957211, 2.8902708 42.6957431, 2.8902394 42.6957708, 2.8899783 42.6959975, 2.8894021 42.6964978)",,,,
25008125,Rue du Maréchal Foch,residential,30,,True,False,9.294,"LINESTRING (2.8902958 42.6957211, 2.8903366 42.6957506, 2.8903769 42.6957797)",,,,
24994793,Rue du Docteur Ludwig Lazarus Zamenhof,residential,30,,False,True,28.464,"LINESTRING (2.8910983 42.6966251, 2.8909811 42.6967232, 2.8908684 42.6968174)",2,,,
25003360,Boulevard Georges Clemenceau,secondary,30,,False,True,60.849,"LINESTRING (2.8896353 42.7003049, 2.8897999 42.7003451, 2.890009 42.7003961, 2.890342 42.7004773)",3,,,
25970447,Pont Général de Larminat,tertiary,,,True,False,10.297,"LINESTRING (2.8940321 42.7014807, 2.8939061 42.7014819)",1,,,
25003361,Boulevard Thomas Wilson,secondary,,,True,False,66.509,"LINESTRING (2.8940321 42.7014807, 2.894232 42.7014972, 2.8942982 42.7015126, 2.8948067 42.7016532)",2,,,
1186592175,Cours Palmarole,residential,30,,False,True,43.228,"LINESTRING (2.8940321 42.7014807, 2.8941451 42.701621, 2.8942493 42.7017771, 2.8942879 42.7018205)",2,,,
25003362,Boulevard Thomas Wilson,secondary,,,True,False,135.209,"LINESTRING (2.897253 42.7023068, 2.897169 42.7023154, 2.8968363 42.7022489, 2.8958609 42.7019899, 2.8956833 42.7019448)",2,,,
25003363,Boulevard Thomas Wilson,secondary,50,,False,False,17.897,"LINESTRING (2.897253 42.7023068, 2.8973832 42.7023342, 2.8974664 42.7023401)",,,,
25003363,Boulevard Thomas Wilson,secondary,50,,False,False,134.56,"LINESTRING (2.8974664 42.7023401, 2.8976207 42.7022947, 2.8978213 42.7022432, 2.8982514 42.7021022, 2.8989777 42.701861)",,,,
25003363,Boulevard Thomas Wilson,secondary,50,,False,True,17.897,"LINESTRING (2.8974664 42.7023401, 2.8973832 42.7023342, 2.897253 42.7023068)",,,,
89966912,Boulevard Jean Bourrat,secondary,50,,False,True,48.041,"LINESTRING (2.9013334 42.7010914, 2.9007979 42.7012697)",2,,,
25014835,Rue Jean-Baptiste Molière,residential,30,,False,False,42.368,"LINESTRING (2.9013334 42.7010914, 2.9012945 42.7010413, 2.9010027 42.7007993)",,,,
