osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction,bridge,width
4271092,True,1,D 35,Avenue Saint-Basile,secondary,50,False,53.811,"LINESTRING (7.0019715 43.6044771, 7.001962 43.6045927, 7.001948 43.6047149, 7.0019341 43.6048567, 7.0019313 43.6049165, 7.0019373 43.6049598)",,,
945011748,True,2,,,secondary,,False,20.118,"LINESTRING (7.0019715 43.6044771, 7.0019323 43.6045123, 7.0018801 43.6045372, 7.0018199 43.6045492, 7.0017575 43.6045473)",roundabout,,
945011750,True,2,,,secondary,,False,19.176,"LINESTRING (7.0019558 43.6043146, 7.0019804 43.6043441, 7.0019949 43.604377, 7.0019982 43.6044114, 7.0019903 43.6044454, 7.0019715 43.6044771)",roundabout,,
945011752,True,2,,,secondary,,False,15.318999999999999,"LINESTRING (7.0016007 43.604372, 7.0016167 43.6043396, 7.0016427 43.6043107, 7.0016773 43.6042871, 7.0017186 43.60427)",roundabout,,
43757515,True,1,D 35,Avenue Saint-Basile,secondary,50,False,48.826,"LINESTRING (7.0019373 43.6049598, 7.0018949 43.6049181, 7.0018751 43.6048552, 7.0018605 43.6047634, 7.0018421 43.6046917, 7.0018203 43.6046382, 7.0017884 43.6045881, 7.0017575 43.6045473)",,,
1033497416,True,2,D 35,Avenue Font-Roubert,secondary,50,False,28.765,"LINESTRING (7.0004904 43.6047013, 7.0004267 43.6047571, 7.0003206 43.6048509, 7.0002697 43.6049045)",,,
1033497420,False,2,D 35,Avenue Font-Roubert,secondary,50,True,45.513999999999996,"LINESTRING (7.0004904 43.6047013, 7.0006234 43.6046533, 7.0010081 43.6045374)",,,
"[30808160, 4650059, 30808156]",False,2,D 235,Avenue du Moulin de la Croix,tertiary,50,True,277.342,"LINESTRING (7.0000316 43.6050265, 7.0000049 43.6050122, 6.9999477 43.6049804, 6.9999339 43.6049734, 6.9996455 43.6047527, 6.9996014 43.6047171, 6.999561 43.6046697, 6.9995065 43.6046, 6.999219 43.6042256, 6.9991232 43.6041242, 6.9988503 43.6038443, 6.9985396 43.6034746, 6.9981038 43.6029742)",,yes,
210881409,True,2,D 35,Avenue Font-Roubert,secondary,50,False,52.082,"LINESTRING (7.0000316 43.6050265, 7.0001643 43.6049163, 7.0002747 43.6048227, 7.0003829 43.6047477, 7.0004904 43.6047013)",,,
4271094,True,2,,,secondary,,False,20.119,"LINESTRING (7.0016918 43.6045286, 7.0016527 43.604506, 7.0016226 43.6044771, 7.0016032 43.6044438, 7.0015958 43.604408, 7.0016007 43.604372)",roundabout,,
4325630,True,1,D 35,Avenue Font-Roubert,secondary,50,False,56.083,"LINESTRING (7.0016918 43.6045286, 7.0016395 43.6045324, 7.0015786 43.6045311, 7.0013283 43.6044963, 7.0012365 43.6044937, 7.0011503 43.6045084, 7.0010081 43.6045374)",,,
4325641,True,1,D 3,Avenue Notre-Dame-de-Vie,secondary,50,False,45.43,"LINESTRING (7.0017186 43.60427, 7.0018317 43.6042033, 7.0020148 43.6041078, 7.0021604 43.6040164)",,,
945011749,True,2,,,secondary,,False,21.15,"LINESTRING (7.0017186 43.60427, 7.0017692 43.6042599, 7.0018217 43.6042596, 7.0018726 43.6042692, 7.0019183 43.6042879, 7.0019558 43.6043146)",roundabout,,
4325629,True,1,D 35,Avenue Font-Roubert,secondary,50,False,51.939,"LINESTRING (7.0010081 43.6045374, 7.001143 43.6044732, 7.0012614 43.6044262, 7.0013577 43.6044059, 7.0014605 43.6043952, 7.0015466 43.6043859, 7.0016007 43.604372)",,,
1033497420,False,2,D 35,Avenue Font-Roubert,secondary,50,False,45.513999999999996,"LINESTRING (7.0010081 43.6045374, 7.0006234 43.6046533, 7.0004904 43.6047013)",,,
4325642,True,2,D 3,Avenue Notre-Dame-de-Vie,secondary,50,False,37.321999999999996,"LINESTRING (7.0021604 43.6040164, 7.0020222 43.6041903, 7.0019653 43.6042685, 7.0019558 43.6043146)",,,
4650051,True,,,,residential,,False,22.179000000000002,"LINESTRING (6.9906065 43.6031271, 6.9906963 43.6031578, 6.9908481 43.6032225)",,,
4694877,True,,,Chemin de l'Hubac,residential,,False,30.204,"LINESTRING (6.9906065 43.6031271, 6.9908952 43.603043, 6.9909577 43.6030333)",,,
4650050,True,,,Rue Fontvieille,residential,,False,86.441,"LINESTRING (6.9908481 43.6032225, 6.9908795 43.6032794, 6.9909761 43.6034547, 6.9910965 43.6036921, 6.9911685 43.6039058, 6.9911764 43.60396)",,,
"[232067585, 122802971]",True,1,,,trunk_link,30,False,227.18200000000007,"LINESTRING (7.0016093 43.6029121, 7.0014158 43.6029343, 7.0011543 43.6029455, 7.0010729 43.6029596, 7.0009947 43.6029832, 7.000928 43.6030233, 7.0008808 43.6030728, 7.0008466 43.603133, 7.0008238 43.6031931, 7.0008238 43.6032356, 7.0008303 43.603278, 7.0008449 43.6033264, 7.0008808 43.603383, 7.0009475 43.6034396, 7.0010159 43.6034772, 7.0011097 43.6035024, 7.0011875 43.6035121, 7.0012787 43.6035141, 7.0013565 43.6035044, 7.0014345 43.603483, 7.001515 43.6034441, 7.0015952 43.6033781, 7.0017618 43.6032169, 7.0020222 43.6029424)",,,
4325798,True,1,,,trunk_link,90,False,211.17700000000002,"LINESTRING (7.0023723 43.5998101, 7.0022616 43.5997727, 7.0021747 43.5997265, 7.0021211 43.5996779, 7.0020862 43.5996236, 7.0020809 43.5995614, 7.0020943 43.599474, 7.002113 43.5993944, 7.0021265 43.5993089, 7.0021291 43.5992157, 7.0021211 43.5991224, 7.0020674 43.5989826, 7.00159 43.5980852)",,,
4650062,True,,,Chemin de la Mougine,unclassified,,False,46.67,"LINESTRING (7.0023723 43.5998101, 7.0023119 43.5998391, 7.0022741 43.5998683, 7.002255 43.5999072, 7.0022473 43.599946, 7.0022577 43.5999946, 7.0022926 43.6000626, 7.0023413 43.6001825)",,,
"[195807465, 4698205]",False,,,"['Avenue du Maréchal de Lattre de Tassigny', ""Chemin de l'Horizon""]","['unclassified', 'residential']",,True,136.14100000000002,"LINESTRING (6.9958282 43.599668, 6.9957664 43.5996616, 6.9957293 43.5996511, 6.9954962 43.5995855, 6.9954437 43.5995859, 6.9954153 43.5996124, 6.9954011 43.5996894, 6.9953868 43.5997865, 6.9953671 43.5998219, 6.9953191 43.5998501, 6.9952654 43.599854, 6.9950225 43.5998401, 6.9946682 43.5998305, 6.994584 43.5998089, 6.9946437 43.5997161)",,,4
210881419,False,2,D 235,Boulevard Georges Courteline,tertiary,,False,63.652,"LINESTRING (6.9958282 43.599668, 6.995826 43.5997264, 6.9958435 43.5997785, 6.9958806 43.5998434, 6.9959408 43.5999131, 6.9962368 43.6001342)",,,
210881419,False,2,D 235,Boulevard Georges Courteline,tertiary,,True,450.84599999999995,"LINESTRING (6.9958282 43.599668, 6.9958475 43.59961, 6.9958859 43.599541, 6.9959691 43.5994675, 6.9962673 43.5992852, 6.9965477 43.5991145, 6.996759 43.5989801, 6.9968252 43.598919, 6.9968784 43.5988424, 6.996903 43.5987777, 6.9969067 43.5987095, 6.9968956 43.5986437, 6.9968586 43.5985791, 6.9968005 43.5985065, 6.9967337 43.5984414, 6.9966381 43.5983878, 6.9965294 43.5983483, 6.9962739 43.5982718, 6.9961323 43.598221, 6.9960126 43.5981653, 6.9958605 43.598065, 6.9956621 43.5979082, 6.995531 43.5978249, 6.9954063 43.5977555, 6.9952835 43.597711, 6.9951589 43.5976826, 6.9950257 43.5976648, 6.9946439 43.5976579, 6.9944394 43.5976555, 6.994289 43.5976464, 6.9941638 43.5976249, 6.9939686 43.5975821, 6.9936915 43.5975147)",,,
4698204,False,,,Chemin de Bigaud,residential,,False,258.83500000000004,"LINESTRING (6.9962368 43.6001342, 6.9962592 43.6001034, 6.9962036 43.6000393, 6.9961441 43.5998683, 6.9961375 43.5997525, 6.9961632 43.5996833, 6.9962168 43.5996366, 6.9965356 43.5995125, 6.9966363 43.5994745, 6.9967488 43.5994124, 6.9968832 43.5993232, 6.9970729 43.5992435, 6.9972975 43.5991629, 6.9974624 43.5990556, 6.9975978 43.5989302, 6.9976989 43.5987303, 6.9977122 43.5987041, 6.997805 43.5985542, 6.9979101 43.5984265)",,,
210881419,False,2,D 235,Boulevard Georges Courteline,tertiary,,False,83.428,"LINESTRING (6.9962368 43.6001342, 6.9964045 43.6002786, 6.9964876 43.6003683, 6.9965557 43.6004784, 6.9965989 43.6005698, 6.99662 43.6006677, 6.9966172 43.6007539, 6.9966252 43.6008046)",,,
210881419,False,2,D 235,Boulevard Georges Courteline,tertiary,,True,63.65200000000001,"LINESTRING (6.9962368 43.6001342, 6.9959408 43.5999131, 6.9958806 43.5998434, 6.9958435 43.5997785, 6.995826 43.5997264, 6.9958282 43.599668)",,,
210881419,False,2,D 235,Boulevard Georges Courteline,tertiary,,False,11.963999999999999,"LINESTRING (6.9966252 43.6008046, 6.9966445 43.6008485, 6.9966604 43.6008824, 6.9966763 43.6009054)",,,
210881419,False,2,D 235,Boulevard Georges Courteline,tertiary,,True,83.42800000000001,"LINESTRING (6.9966252 43.6008046, 6.9966172 43.6007539, 6.99662 43.6006677, 6.9965989 43.6005698, 6.9965557 43.6004784, 6.9964876 43.6003683, 6.9964045 43.6002786, 6.9962368 43.6001342)",,,
4650096,False,,,,residential,,True,136.719,"LINESTRING (6.9982178 43.598002, 6.9981301 43.5979837, 6.9980295 43.5979133, 6.9976835 43.5976868, 6.9972999 43.5975185, 6.9972309 43.5974882, 6.9968313 43.5973076)",,,
4698204,False,,,Chemin de Bigaud,residential,,True,53.855000000000004,"LINESTRING (6.9982178 43.598002, 6.9982048 43.598042, 6.9981803 43.598117, 6.9979101 43.5984265)",,,
4650096,False,,,,residential,,False,136.71899999999997,"LINESTRING (6.9968313 43.5973076, 6.9972309 43.5974882, 6.9972999 43.5975185, 6.9976835 43.5976868, 6.9980295 43.5979133, 6.9981301 43.5979837, 6.9982178 43.598002)",,,
4650061,False,,,Chemin de la Mougine,unclassified,,True,325.986,"LINESTRING (7.0023413 43.6001825, 7.0024436 43.6004688, 7.0023824 43.6011556, 7.0023052 43.6014223, 7.0021796 43.6015779, 7.0020415 43.6016372, 7.001355 43.6016779, 7.0010319 43.6017519, 7.000302 43.6018438, 7.000168 43.6018577)",,,
4650061,False,,,Chemin de la Mougine,unclassified,,False,325.98600000000005,"LINESTRING (7.000168 43.6018577, 7.000302 43.6018438, 7.0010319 43.6017519, 7.001355 43.6016779, 7.0020415 43.6016372, 7.0021796 43.6015779, 7.0023052 43.6014223, 7.0023824 43.6011556, 7.0024436 43.6004688, 7.0023413 43.6001825)",,,
4650061,False,,,Chemin de la Mougine,unclassified,,True,180.56199999999998,"LINESTRING (7.000168 43.6018577, 6.9994595 43.6017897, 6.9988926 43.6017346, 6.9986992 43.6017002, 6.9985919 43.6016621, 6.9980099 43.6014745)",,,
267412256,False,,,Chemin de la Boyere,residential,,False,140.098,"LINESTRING (7.000168 43.6018577, 7.0001981 43.6019302, 7.0003375 43.602094, 7.0006141 43.6023017, 7.0009907 43.6025021, 7.0014031 43.6027117)",,,
4650059,False,2,D 235,Avenue du Moulin de la Croix,tertiary,50,False,98.24600000000001,"LINESTRING (6.9980099 43.6014745, 6.9977239 43.602083, 6.9976942 43.6021919, 6.9976862 43.6022565, 6.9976866 43.6023214)",,,
4650059,False,2,D 235,Avenue du Moulin de la Croix,tertiary,50,True,167.526,"LINESTRING (6.9980099 43.6014745, 6.9980962 43.6012935, 6.9980983 43.601232, 6.9980838 43.6011809, 6.9980519 43.6011369, 6.9979895 43.6010947, 6.997909 43.6010637, 6.9978038 43.601055, 6.9977026 43.6010647, 6.9976228 43.6010821, 6.9975465 43.601106, 6.9974038 43.6011482, 6.9973627 43.6011583, 6.9973107 43.6011712, 6.9972488 43.6011813, 6.9971622 43.6011819, 6.9970877 43.6011733, 6.9970324 43.6011583, 6.9969771 43.6011358, 6.9969083 43.6010935, 6.996742 43.6009672, 6.9966763 43.6009054)",,,
4650061,False,,,Chemin de la Mougine,unclassified,,False,180.56199999999998,"LINESTRING (6.9980099 43.6014745, 6.9985919 43.6016621, 6.9986992 43.6017002, 6.9988926 43.6017346, 6.9994595 43.6017897, 7.000168 43.6018577)",,,
4650059,False,2,D 235,Avenue du Moulin de la Croix,tertiary,50,False,167.526,"LINESTRING (6.9966763 43.6009054, 6.996742 43.6009672, 6.9969083 43.6010935, 6.9969771 43.6011358, 6.9970324 43.6011583, 6.9970877 43.6011733, 6.9971622 43.6011819, 6.9972488 43.6011813, 6.9973107 43.6011712, 6.9973627 43.6011583, 6.9974038 43.6011482, 6.9975465 43.601106, 6.9976228 43.6010821, 6.9977026 43.6010647, 6.9978038 43.601055, 6.997909 43.6010637, 6.9979895 43.6010947, 6.9980519 43.6011369, 6.9980838 43.6011809, 6.9980983 43.601232, 6.9980962 43.6012935, 6.9980099 43.6014745)",,,
29210263,False,2,,Avenue du Commandant Lamy,residential,30,True,31.853,"LINESTRING (6.9966763 43.6009054, 6.9966394 43.6009247, 6.9965418 43.6009703, 6.9964516 43.6010125, 6.9963482 43.6010653)",,,
210881419,False,2,D 235,Boulevard Georges Courteline,tertiary,,True,11.963999999999999,"LINESTRING (6.9966763 43.6009054, 6.9966604 43.6008824, 6.9966445 43.6008485, 6.9966252 43.6008046)",,,
4650059,False,2,D 235,Avenue du Moulin de la Croix,tertiary,50,False,80.20100000000001,"LINESTRING (6.9976866 43.6023214, 6.997715 43.6023963, 6.9977548 43.6024741, 6.9978491 43.602625, 6.9979356 43.602752, 6.9981038 43.6029742)",,,
4650059,False,2,D 235,Avenue du Moulin de la Croix,tertiary,50,True,98.24600000000001,"LINESTRING (6.9976866 43.6023214, 6.9976862 43.6022565, 6.9976942 43.6021919, 6.9977239 43.602083, 6.9980099 43.6014745)",,,
"[30808160, 4650059, 30808156]",False,2,D 235,Avenue du Moulin de la Croix,tertiary,50,False,277.342,"LINESTRING (6.9981038 43.6029742, 6.9985396 43.6034746, 6.9988503 43.6038443, 6.9991232 43.6041242, 6.999219 43.6042256, 6.9995065 43.6046, 6.999561 43.6046697, 6.9996014 43.6047171, 6.9996455 43.6047527, 6.9999339 43.6049734, 6.9999477 43.6049804, 7.0000049 43.6050122, 7.0000316 43.6050265)",,yes,
4650059,False,2,D 235,Avenue du Moulin de la Croix,tertiary,50,True,80.201,"LINESTRING (6.9981038 43.6029742, 6.9979356 43.602752, 6.9978491 43.602625, 6.9977548 43.6024741, 6.997715 43.6023963, 6.9976866 43.6023214)",,,
4698746,True,,,Chemin de la Vieille Fontaine,unclassified,,False,174.23399999999998,"LINESTRING (6.9981038 43.6029742, 6.9979505 43.603024, 6.9973795 43.6030645, 6.9968253 43.6031043, 6.9965962 43.6031416, 6.9962468 43.6032329, 6.9960184 43.6033212)",,,
4650052,True,,,,residential,,False,23.193,"LINESTRING (6.9909577 43.6030333, 6.9909123 43.6030721, 6.9908704 43.6031538, 6.9908481 43.6032225)",,,
"[210365904, 121896818]",False,,,"[""Chemin de l'Hubac"", 'Avenue Paul Robert']",residential,,False,219.75599999999997,"LINESTRING (6.9909577 43.6030333, 6.9910655 43.6030065, 6.9911677 43.6029857, 6.9912976 43.6029895, 6.9913983 43.6030088, 6.9915949 43.6030544, 6.9917257 43.6030581, 6.9919137 43.6030469, 6.9920624 43.6030382, 6.9922125 43.6030861, 6.9922889 43.6031411, 6.9924499 43.6032569, 6.9927798 43.6034745, 6.9928663 43.603505, 6.9929535 43.6035172, 6.9930273 43.6035158, 6.9931097 43.6034989, 6.9932214 43.6034677, 6.9933856 43.6033976)",,,
121260348,False,,,,unclassified,,True,43.075,"LINESTRING (6.9957974 43.6029896, 6.9958138 43.6026024)",,,
4695078,False,,,Traverse de la Vieille Fontaine,residential,,True,88.2,"LINESTRING (6.9957974 43.6029896, 6.9957304 43.6029335, 6.9956114 43.6028651, 6.9952979 43.6027921, 6.9950692 43.6027548, 6.9949233 43.6027309, 6.9948252 43.6026717)",,,
4695077,True,,,Traverse Vieille Fontaine,unclassified,,False,41.76,"LINESTRING (6.9960184 43.6033212, 6.9959623 43.6032875, 6.9958448 43.6031208, 6.9957974 43.6029896)",,,
4695078,False,,,Traverse de la Vieille Fontaine,residential,,False,88.19999999999999,"LINESTRING (6.9948252 43.6026717, 6.9949233 43.6027309, 6.9950692 43.6027548, 6.9952979 43.6027921, 6.9956114 43.6028651, 6.9957304 43.6029335, 6.9957974 43.6029896)",,,
"[121790405, 4694878]",True,,,Avenue Paul Robert,residential,,False,236.202,"LINESTRING (6.9948252 43.6026717, 6.9950512 43.6026347, 6.9951888 43.6026121, 6.995731 43.6025131, 6.9957961 43.6025, 6.9958426 43.6024891, 6.995886 43.6024852, 6.9959479 43.6024798, 6.9961476 43.6024348, 6.9962254 43.6024152, 6.9962834 43.602395, 6.9963362 43.6023778, 6.9964135 43.6023564, 6.9964946 43.6023435, 6.9965772 43.6023364, 6.9966974 43.6023372, 6.9970552 43.6023527, 6.997233 43.6023636, 6.9973543 43.6023638, 6.9975061 43.60235, 6.9975627 43.6023413, 6.9976433 43.602329, 6.9976866 43.6023214)",,,
378184049,False,2,,Avenue Jean-Charles Mallet,residential,30,True,35.678,"LINESTRING (6.9958598 43.6012965, 6.9957822 43.6013227, 6.9957072 43.601339, 6.9956323 43.6013488, 6.9955548 43.6013523, 6.9954316 43.6013354)",,,
378184050,True,1,,Avenue Jean-Charles Mallet,residential,30,False,82.633,"LINESTRING (6.9958598 43.6012965, 6.9959481 43.6012324, 6.9964908 43.600911, 6.9965537 43.6008529, 6.9965801 43.6008309, 6.9966252 43.6008046)",,,
4698206,False,,,,residential,,False,143.876,"LINESTRING (6.9934192 43.5982154, 6.9929533 43.5980635, 6.9929145 43.5980318, 6.9929006 43.5979773, 6.9929648 43.5978267, 6.9930083 43.5978007, 6.993544 43.5977267, 6.9936002 43.5976099, 6.993637 43.5975042)",,,
210881419,False,2,D 235,Boulevard Georges Courteline,tertiary,,False,4.541,"LINESTRING (6.993637 43.5975042, 6.9936915 43.5975147)",,,
4698206,False,,,,residential,,True,143.87599999999998,"LINESTRING (6.993637 43.5975042, 6.9936002 43.5976099, 6.993544 43.5977267, 6.9930083 43.5978007, 6.9929648 43.5978267, 6.9929006 43.5979773, 6.9929145 43.5980318, 6.9929533 43.5980635, 6.9934192 43.5982154)",,,
210881419,False,2,D 235,Boulevard Georges Courteline,tertiary,,True,4.541,"LINESTRING (6.9936915 43.5975147, 6.993637 43.5975042)",,,
4698207,False,2,,,residential,,False,255.49,"LINESTRING (6.9936915 43.5975147, 6.9937326 43.5974889, 6.9937818 43.5974864, 6.9942675 43.5975242, 6.9948635 43.597465, 6.9951131 43.5973955, 6.9955862 43.5971845, 6.9956531 43.5971358, 6.9956497 43.5969994, 6.9956481 43.5969339, 6.9956234 43.5969043, 6.9955879 43.5968903, 6.9948939 43.5968903)",,,
210881419,False,2,D 235,Boulevard Georges Courteline,tertiary,,False,450.84599999999995,"LINESTRING (6.9936915 43.5975147, 6.9939686 43.5975821, 6.9941638 43.5976249, 6.994289 43.5976464, 6.9944394 43.5976555, 6.9946439 43.5976579, 6.9950257 43.5976648, 6.9951589 43.5976826, 6.9952835 43.597711, 6.9954063 43.5977555, 6.995531 43.5978249, 6.9956621 43.5979082, 6.9958605 43.598065, 6.9960126 43.5981653, 6.9961323 43.598221, 6.9962739 43.5982718, 6.9965294 43.5983483, 6.9966381 43.5983878, 6.9967337 43.5984414, 6.9968005 43.5985065, 6.9968586 43.5985791, 6.9968956 43.5986437, 6.9969067 43.5987095, 6.996903 43.5987777, 6.9968784 43.5988424, 6.9968252 43.598919, 6.996759 43.5989801, 6.9965477 43.5991145, 6.9962673 43.5992852, 6.9959691 43.5994675, 6.9958859 43.599541, 6.9958475 43.59961, 6.9958282 43.599668)",,,
945011751,True,2,,,secondary,,False,5.707,"LINESTRING (7.0017575 43.6045473, 7.0017235 43.6045401, 7.0016918 43.6045286)",roundabout,,
29210263,False,2,,Avenue du Commandant Lamy,residential,30,False,7.129,"LINESTRING (6.9962771 43.6011035, 6.9963482 43.6010653)",,,
29210264,True,1,,Avenue du Commandant Lamy,residential,30,False,40.067,"LINESTRING (6.9962771 43.6011035, 6.9961151 43.6011919, 6.9960474 43.6012285, 6.9959792 43.6012587, 6.9958598 43.6012965)",,,
"[378184048, 29210639]",True,1,,"['Place Roger Vergé', 'Avenue Jean-Charles Mallet']",residential,30,False,59.80200000000001,"LINESTRING (6.9954316 43.6013354, 6.9952413 43.6013682, 6.9951687 43.6013803, 6.9951441 43.6013773, 6.9951216 43.6013659, 6.9951084 43.6013494, 6.9951025 43.6013306, 6.9951049 43.6013124, 6.9951178 43.6013016, 6.9951354 43.6012958, 6.995159 43.6012943, 6.9951939 43.601295, 6.9953333 43.6013159, 6.9954316 43.6013354)",,,
378184049,False,2,,Avenue Jean-Charles Mallet,residential,30,False,35.678,"LINESTRING (6.9954316 43.6013354, 6.9955548 43.6013523, 6.9956323 43.6013488, 6.9957072 43.601339, 6.9957822 43.6013227, 6.9958598 43.6012965)",,,
29210263,False,2,,Avenue du Commandant Lamy,residential,30,True,7.129,"LINESTRING (6.9963482 43.6010653, 6.9962771 43.6011035)",,,
29210263,False,2,,Avenue du Commandant Lamy,residential,30,False,31.853,"LINESTRING (6.9963482 43.6010653, 6.9964516 43.6010125, 6.9965418 43.6009703, 6.9966394 43.6009247, 6.9966763 43.6009054)",,,
39868597,False,,,Chemin de Saint-Sébastien,residential,,True,90.88300000000001,"LINESTRING (6.9938845 43.5991368, 6.994135 43.5992635, 6.9942836 43.5994772, 6.9944201 43.5995995, 6.9946437 43.5997161)",,,4
39868597,False,,,Chemin de Saint-Sébastien,residential,,False,90.883,"LINESTRING (6.9946437 43.5997161, 6.9944201 43.5995995, 6.9942836 43.5994772, 6.994135 43.5992635, 6.9938845 43.5991368)",,,4
"[195807465, 4698205]",False,,,"['Avenue du Maréchal de Lattre de Tassigny', ""Chemin de l'Horizon""]","['residential', 'unclassified']",,False,136.14100000000002,"LINESTRING (6.9946437 43.5997161, 6.994584 43.5998089, 6.9946682 43.5998305, 6.9950225 43.5998401, 6.9952654 43.599854, 6.9953191 43.5998501, 6.9953671 43.5998219, 6.9953868 43.5997865, 6.9954011 43.5996894, 6.9954153 43.5996124, 6.9954437 43.5995859, 6.9954962 43.5995855, 6.9957293 43.5996511, 6.9957664 43.5996616, 6.9958282 43.599668)",,,4
"[195807465, 39868650]",False,,,Chemin de l'Horizon,residential,,True,155.691,"LINESTRING (6.9946437 43.5997161, 6.9947081 43.5995733, 6.994729 43.5995259, 6.9947849 43.5993851, 6.994839 43.5993053, 6.9949211 43.5992309, 6.9950222 43.5991164, 6.995073 43.5990498, 6.9951458 43.5989352, 6.9952534 43.5987381, 6.9952692 43.5986808, 6.9952503 43.5986349, 6.9951838 43.5985937, 6.9951015 43.5985501, 6.9950572 43.5984813)",,,4
29210644,False,,,Impasse du Commandant Lamy,residential,,True,21.398,"LINESTRING (6.9970244 43.6016224, 6.9970355 43.6016456, 6.9970437 43.601698, 6.9970518 43.601813)",,,
628641507,True,1,,Impasse du Commandant Lamy,residential,30,False,82.51,"LINESTRING (6.9970244 43.6016224, 6.996547 43.6012144, 6.9963949 43.6011003, 6.9963482 43.6010653)",,,
4698204,False,,,Chemin de Bigaud,residential,,False,53.855000000000004,"LINESTRING (6.9979101 43.5984265, 6.9981803 43.598117, 6.9982048 43.598042, 6.9982178 43.598002)",,,
