osmid,oneway,name,highway,reversed,length,geometry,lanes,access,ref,junction,bridge,maxspeed
"[89417177, 89417178, 89415163]",False,Rue Roger Thieblemont,residential,False,287.96799999999996,"LINESTRING (4.0461885 48.3158906, 4.0458605 48.3161454, 4.0457783 48.3161665, 4.0457201 48.3161589, 4.0456234 48.3161315, 4.0453947 48.3160362, 4.0453128 48.3159984, 4.0452547 48.3159644, 4.0448409 48.3157262, 4.0443236 48.3154044, 4.0441843 48.3153242, 4.0441269 48.3152911, 4.0439227 48.3151986, 4.0436786 48.3150812, 4.0431808 48.3148286)",,,,,,
89415163,False,Rue Roger Thieblemont,residential,True,97.86300000000001,"LINESTRING (4.0461885 48.3158906, 4.0464801 48.3156256, 4.0465065 48.3155723, 4.0464748 48.3155155, 4.0460609 48.3153213, 4.0459139 48.3153125)",,,,,,
89415163,False,Rue Roger Thieblemont,residential,False,97.863,"LINESTRING (4.0459139 48.3153125, 4.0460609 48.3153213, 4.0464748 48.3155155, 4.0465065 48.3155723, 4.0464801 48.3156256, 4.0461885 48.3158906)",,,,,,
89417177,False,Rue Roger Thieblemont,residential,False,15.862,"LINESTRING (4.0431808 48.3148286, 4.043003 48.3147488)",,,,,,
"[89417177, 89417178, 89415163]",False,Rue Roger Thieblemont,residential,True,287.968,"LINESTRING (4.0431808 48.3148286, 4.0436786 48.3150812, 4.0439227 48.3151986, 4.0441269 48.3152911, 4.0441843 48.3153242, 4.0443236 48.3154044, 4.0448409 48.3157262, 4.0452547 48.3159644, 4.0453128 48.3159984, 4.0453947 48.3160362, 4.0456234 48.3161315, 4.0457201 48.3161589, 4.0457783 48.3161665, 4.0458605 48.3161454, 4.0461885 48.3158906)",,,,,,
97369327,True,,primary,False,9.672,"LINESTRING (4.0403076 48.3169435, 4.0402422 48.3169423, 4.0401809 48.3169272)",,,,roundabout,,
97369327,True,,primary,False,4.826,"LINESTRING (4.04048 48.3167896, 4.0404796 48.316833)",,,,roundabout,,
97369274,True,Rue Archimède,unclassified,False,215.11899999999997,"LINESTRING (4.042658 48.314883, 4.0427025 48.3148983, 4.0434368 48.3151517, 4.0436099 48.3152374, 4.0437532 48.3153243, 4.0439539 48.3154967, 4.0440671 48.3157037, 4.0441328 48.3159281, 4.0441612 48.3163394)",,,,,,
236849834,False,Rue Archimède,unclassified,True,113.5,"LINESTRING (4.042658 48.314883, 4.042374 48.3147827, 4.0413025 48.3144042)",2,,,,,
442508841,True,Avenue Roger Salengro,primary,False,6.383,"LINESTRING (4.0451026 48.3145127, 4.0450324 48.3145461)",,,D 319,,,
97369327,True,,primary,False,8.023,"LINESTRING (4.0402681 48.3166763, 4.0403222 48.316679, 4.0403733 48.3166911)",,,,roundabout,,
"[97369290, 97369306, 97369323]",True,Avenue Roger Salengro,primary,False,419.15100000000007,"LINESTRING (4.0403733 48.3166911, 4.0405493 48.3166367, 4.0405893 48.3166243, 4.0434398 48.3152606, 4.0438441 48.3150688, 4.0447523 48.3145937, 4.0448178 48.3145601, 4.0449679 48.3144897)",,,D 319,,yes,
97369327,True,,primary,False,13.974,"LINESTRING (4.0403733 48.3166911, 4.0404124 48.3167087, 4.0404443 48.3167319, 4.0404673 48.3167593, 4.04048 48.3167896)",,,,roundabout,,
88897271,True,Rue Pierre Curie,residential,False,7.077,"LINESTRING (4.0455876 48.3142784, 4.0455258 48.3142298)",,,,,,
97369333,True,Avenue Roger Salengro,primary,False,44.329,"LINESTRING (4.0455876 48.3142784, 4.0451026 48.3145127)",,,D 319,,,
97369276,True,Rue d'Orléans,residential,False,99.06400000000001,"LINESTRING (4.0415019 48.3153331, 4.0426331 48.3148927, 4.042658 48.314883)",,destination,,,,
97369347,True,Rue d'Orléans,residential,False,24.406999999999996,"LINESTRING (4.0412755 48.3152006, 4.0413148 48.3152665, 4.0413708 48.3153122, 4.0415019 48.3153331)",,destination,,,,
230510260,False,Rue Georges Bizet,unclassified,False,80.413,"LINESTRING (4.0412755 48.3152006, 4.0412791 48.3150965, 4.0412691 48.3149625, 4.0412343 48.3148687, 4.0410167 48.3145084)",2,,,,,
230510260,False,Rue Georges Bizet,unclassified,True,34.394000000000005,"LINESTRING (4.0412755 48.3152006, 4.0412368 48.315331, 4.0411723 48.3154195, 4.0411147 48.3154875)",2,,,,,
97369327,True,,primary,False,16.025,"LINESTRING (4.0400972 48.316754, 4.0401263 48.3167236, 4.0401665 48.3166995, 4.040215 48.3166833, 4.0402681 48.3166763)",,,,roundabout,,
230510258,True,Rue Georges Bizet,unclassified,False,28.933999999999997,"LINESTRING (4.0400972 48.316754, 4.040041 48.3166464, 4.0400033 48.3165834, 4.0399812 48.3165063)",,,,,,
230510260,False,Rue Georges Bizet,unclassified,True,80.41300000000001,"LINESTRING (4.0410167 48.3145084, 4.0412343 48.3148687, 4.0412691 48.3149625, 4.0412791 48.3150965, 4.0412755 48.3152006)",2,,,,,
236849835,True,Rue Georges Bizet,unclassified,False,42.121,"LINESTRING (4.0410167 48.3145084, 4.0408499 48.3143676, 4.0407159 48.3142928, 4.04063 48.3142323)",,,,,,
97369327,True,,primary,False,8.407,"LINESTRING (4.0400803 48.316828, 4.0400808 48.3167902, 4.0400972 48.316754)",,,,roundabout,,
"[964426429, 97369286]",True,Avenue du Président René Coty,primary,False,586.7,"LINESTRING (4.0401809 48.3169272, 4.0400652 48.3169704, 4.0399728 48.3170047, 4.0387759 48.3175853, 4.0385395 48.3177032, 4.0380593 48.3179425, 4.037614 48.3181927, 4.0373613 48.3183905, 4.0373312 48.3184154, 4.0372427 48.3184897, 4.0356111 48.3200224, 4.0348928 48.3207676)",2,,D 319,,,
97369327,True,,primary,False,13.737,"LINESTRING (4.0401809 48.3169272, 4.0401324 48.3169017, 4.0400977 48.3168675, 4.0400803 48.316828)",,,,roundabout,,
97369308,True,Rue Georges Bizet,unclassified,False,28.609,"LINESTRING (4.0413025 48.3144042, 4.0411855 48.3143965, 4.0411199 48.314397, 4.0410779 48.314416, 4.041049 48.3144453, 4.0410167 48.3145084)",,,,,,
229911264,False,Rue Archimède,unclassified,True,28.706000000000003,"LINESTRING (4.0413025 48.3144042, 4.0412382 48.3143785, 4.0409432 48.3143086)",,,,,,
236849834,False,Rue Archimède,unclassified,False,113.5,"LINESTRING (4.0413025 48.3144042, 4.042374 48.3147827, 4.042658 48.314883)",2,,,,,
97369327,True,,primary,False,18.843,"LINESTRING (4.0404796 48.316833, 4.0404591 48.3168731, 4.0404208 48.316907, 4.0403686 48.3169312, 4.0403076 48.3169435)",,,,roundabout,,
230510257,True,Rue Archimède,tertiary,False,19.294999999999998,"LINESTRING (4.0404796 48.316833, 4.0404913 48.3168936, 4.0405085 48.316963, 4.0405246 48.3170037)",,,,,,
99592424,False,Rue de la Douane,unclassified,False,88.90199999999999,"LINESTRING (4.0348928 48.3207676, 4.0349385 48.320789, 4.0357213 48.321156, 4.0358807 48.3212231)",,,,,,
230510253,False,,primary,True,12.335,"LINESTRING (4.0348928 48.3207676, 4.0348268 48.3207438, 4.0347476 48.320713)",,,D 319,,,
99592424,False,Rue de la Douane,unclassified,True,88.90199999999999,"LINESTRING (4.0358807 48.3212231, 4.0357213 48.321156, 4.0349385 48.320789, 4.0348928 48.3207676)",,,,,,
88897255,False,Impasse Jean-Baptiste Rousseau,residential,False,107.05,"LINESTRING (4.0474358 48.3145427, 4.0471694 48.3144459, 4.0470425 48.3144141, 4.0470166 48.3144076, 4.0468557 48.3143904, 4.046746 48.314512, 4.0467497 48.3145888, 4.0467834 48.314674, 4.0468759 48.3148113, 4.0468655 48.3148977)",,,,,,
197591786,False,Rue Georges Bizet,unclassified,True,24.695999999999998,"LINESTRING (4.0409432 48.3143086, 4.0407537 48.3142568, 4.04063 48.3142323)",,,,,,
229911264,False,Rue Archimède,unclassified,False,28.706000000000003,"LINESTRING (4.0409432 48.3143086, 4.0412382 48.3143785, 4.0413025 48.3144042)",,,,,,
442508864,True,Rue Georges Bizet,unclassified,False,23.055,"LINESTRING (4.0409432 48.3143086, 4.0409976 48.3144016, 4.0410167 48.3145084)",,,,,,
230431353,False,Rue Jean Mermoz,residential,True,7.628,"LINESTRING (4.0412401 48.3141592, 4.0413311 48.3141915)",,,,,,
230431353,False,Rue Jean Mermoz,residential,False,7.628,"LINESTRING (4.0413311 48.3141915, 4.0412401 48.3141592)",,,,,,
230431353,False,Rue Jean Mermoz,residential,True,138.34199999999998,"LINESTRING (4.0413311 48.3141915, 4.0420408 48.3144432, 4.042903 48.3147211, 4.043003 48.3147488)",,,,,,
190528432,True,Rue Archimède,tertiary,False,17.435,"LINESTRING (4.0405246 48.3170037, 4.0404716 48.3169856, 4.0403834 48.3169587, 4.0403076 48.3169435)",,,,,,
230510256,False,Rue Archimède,tertiary,False,330.831,"LINESTRING (4.0405246 48.3170037, 4.0406019 48.3170643, 4.0407685 48.3171909, 4.0409747 48.3173056, 4.0411492 48.3173728, 4.0413514 48.3174335, 4.0415795 48.3174506, 4.0418095 48.3174546, 4.0419681 48.317444, 4.0422338 48.3173873, 4.042551 48.3172687, 4.0430269 48.3170392, 4.0434353 48.3168439, 4.0436022 48.3167547, 4.0436793 48.3167135, 4.0438637 48.3165632, 4.0440183 48.3164274, 4.0440995 48.3163701, 4.0441612 48.3163394)",,,,,,
"[200300168, 964426427]",True,Avenue du Président René Coty,primary,False,592.205,"LINESTRING (4.0347476 48.320713, 4.035319 48.320113, 4.0369051 48.3186243, 4.0371248 48.3184302, 4.0372201 48.3183559, 4.0374481 48.3181784, 4.0375871 48.318087, 4.0376806 48.3180255, 4.0381485 48.3177687, 4.0385349 48.3175733, 4.0388302 48.317424, 4.0391799 48.3172612, 4.0395339 48.3171151, 4.0397177 48.3170393, 4.0399876 48.3168985, 4.040048 48.3168573, 4.0400803 48.316828)",,,D 319,,,50
230510253,False,,primary,False,12.335,"LINESTRING (4.0347476 48.320713, 4.0348268 48.3207438, 4.0348928 48.3207676)",,,D 319,,,
449543151,False,Rue du Maréchal Juin,unclassified,False,30.858,"LINESTRING (4.0448703 48.3143384, 4.0446309 48.3141111)",2,,,,,
88892224,True,Rue du Maréchal Juin,unclassified,False,18.393,"LINESTRING (4.0448703 48.3143384, 4.0449324 48.3143635, 4.0449595 48.3143842, 4.0450448 48.3144536)",1,,,,,
97369290,True,Avenue Roger Salengro,primary,False,6.961,"LINESTRING (4.0449679 48.3144897, 4.0450448 48.3144536)",,,D 319,,,
232929399,True,Rue du Maréchal Juin,unclassified,False,18.718,"LINESTRING (4.0449679 48.3144897, 4.0448988 48.3144147, 4.0448715 48.3143762, 4.0448703 48.3143384)",1,,,,,
232929399,True,Rue du Maréchal Juin,unclassified,False,7.879,"LINESTRING (4.0450324 48.3145461, 4.0449679 48.3144897)",1,,,,,
"[97369296, 99497665, 97369298]",True,Avenue Roger Salengro,primary,False,419.36100000000005,"LINESTRING (4.0450324 48.3145461, 4.0448833 48.3146171, 4.043904 48.3150776, 4.0434481 48.3152999, 4.0406283 48.3166795, 4.0406026 48.3166986, 4.040516 48.3167629, 4.04048 48.3167896)",,,D 319,,yes,
657957948,False,,unclassified,True,10.934,"LINESTRING (4.0404198 48.3159736, 4.0404998 48.3160563)",,,,,,
230510260,False,Rue Georges Bizet,unclassified,False,74.597,"LINESTRING (4.0404198 48.3159736, 4.0408405 48.3156897, 4.0411147 48.3154875)",2,,,,,
230510260,False,Rue Georges Bizet,unclassified,True,72.917,"LINESTRING (4.0404198 48.3159736, 4.0400907 48.3161953, 4.0399883 48.3162723, 4.0399501 48.3163408, 4.0399456 48.316408, 4.0399812 48.3165063)",2,,,,,
236849838,False,Rue des Troènes,residential,True,84.7,"LINESTRING (4.0391547 48.3163817, 4.0391052 48.3164264, 4.0391193 48.3164864, 4.0391972 48.3165359, 4.0392893 48.3165806, 4.0393725 48.3166018, 4.0394857 48.3166206, 4.0395813 48.3166242, 4.0396981 48.3166136, 4.0397902 48.31659, 4.0399088 48.31655, 4.0399812 48.3165063)",,,,,,
657957948,False,,unclassified,False,10.934,"LINESTRING (4.0404998 48.3160563, 4.0404198 48.3159736)",,,,,,
