osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,junction,access
"[25651051, 819215148]",True,1,Cours de la Libération,secondary,30,False,220.56699999999998,"LINESTRING (-0.5909184 44.8125887, -0.5909027 44.8125491, -0.5909052 44.8125126, -0.5909169 44.8124619, -0.590925 44.8124273, -0.5909815 44.8122278, -0.5910062 44.8121373, -0.591131 44.8116698, -0.5911484 44.8115802, -0.5911481 44.8114892, -0.5911609 44.8114064, -0.5911877 44.8113115, -0.591218 44.8111961, -0.5912468 44.8110864, -0.5913014 44.8107613, -0.5913177 44.8106882, -0.5913364 44.8106337)",,
"[1028418744, 1028418742, 1028418743]",True,,Place de l'Église,secondary,30,False,21.979,"LINESTRING (-0.5909184 44.8125887, -0.5908903 44.8125663, -0.5908561 44.8125488, -0.5908175 44.8125368, -0.5907733 44.8125308, -0.5907199 44.8125333, -0.5906694 44.8125459)",roundabout,
1028418741,True,,Place de l'Église,secondary,30,False,11.393,"LINESTRING (-0.5906694 44.8125459, -0.5906296 44.8125651, -0.5905977 44.8125907, -0.5905755 44.812621)",roundabout,
"[1028418745, 1028418746, 1028418747]",True,,Place de l'Église,secondary,30,False,19.83,"LINESTRING (-0.5905854 44.8127335, -0.5906062 44.8127561, -0.5906329 44.8127755, -0.5906643 44.8127909, -0.5907016 44.8128021, -0.5907491 44.812808, -0.5907972 44.8128055)",roundabout,
25609059,False,,Avenue du Maréchal de Lattre de Tassigny,residential,30,False,111.688,"LINESTRING (-0.5876056 44.8123239, -0.5875071 44.8123208, -0.5862885 44.8123132, -0.5862526 44.8123129, -0.5861899 44.812313)",,
25609059,False,,Avenue du Maréchal de Lattre de Tassigny,residential,30,True,139.76299999999998,"LINESTRING (-0.5876056 44.8123239, -0.5877071 44.8123304, -0.5893639 44.8124782)",,
25919256,False,,Rue Maurice Berteaux,residential,30,False,209.625,"LINESTRING (-0.5876056 44.8123239, -0.5876124 44.8122848, -0.5876165 44.812262, -0.5877067 44.8117345, -0.5877578 44.8114356, -0.5877738 44.8113041, -0.5878117 44.8109919, -0.5878704 44.8105076, -0.5878722 44.8104487)",,
25919256,False,,Rue Maurice Berteaux,residential,30,True,77.05,"LINESTRING (-0.5876056 44.8123239, -0.5875985 44.8123617, -0.5875939 44.8123873, -0.5874575 44.8130088)",,
25609059,False,,Avenue du Maréchal de Lattre de Tassigny,residential,30,True,111.68800000000002,"LINESTRING (-0.5861899 44.812313, -0.5862526 44.8123129, -0.5862885 44.8123132, -0.5875071 44.8123208, -0.5876056 44.8123239)",,
291450286,False,,Rue Lamartine,tertiary,30,False,55.928,"LINESTRING (-0.5861899 44.812313, -0.5861895 44.8123739, -0.5862093 44.8125822, -0.5862285 44.8126648, -0.58625 44.8127422, -0.5862762 44.8128104)",,
"[466885673, 826176226]",False,,Rue Lamartine,tertiary,30,False,160.674,"LINESTRING (-0.5861899 44.812313, -0.586191 44.8122435, -0.586168 44.8119096, -0.586163 44.8118112, -0.5861287 44.811134, -0.5861229 44.8110351, -0.5861081 44.8109515, -0.5860875 44.810871)",,
25650737,True,,,residential,,False,14.172,"LINESTRING (-0.5941792 44.8102838, -0.5941991 44.8103249, -0.5942299 44.8103568, -0.5942892 44.8103737)",roundabout,
25650816,False,,Rue Pierre Noailles,residential,30,False,224.26900000000003,"LINESTRING (-0.5941792 44.8102838, -0.5940623 44.8102872, -0.5936628 44.8102799, -0.5934368 44.8102918, -0.5928269 44.8103987, -0.5927467 44.8104129, -0.5922501 44.8104974, -0.5919662 44.810529, -0.5918308 44.8105441, -0.5917648 44.8105524, -0.5915667 44.8105772, -0.5914599 44.8105756, -0.5914238 44.8105719, -0.5913821 44.8105675)",,
25650816,False,,Rue Pierre Noailles,residential,30,True,224.26900000000003,"LINESTRING (-0.5913821 44.8105675, -0.5914238 44.8105719, -0.5914599 44.8105756, -0.5915667 44.8105772, -0.5917648 44.8105524, -0.5918308 44.8105441, -0.5919662 44.810529, -0.5922501 44.8104974, -0.5927467 44.8104129, -0.5928269 44.8103987, -0.5934368 44.8102918, -0.5936628 44.8102799, -0.5940623 44.8102872, -0.5941792 44.8102838)",,
1028418736,True,,,secondary,,False,9.649000000000001,"LINESTRING (-0.5913821 44.8105675, -0.5913832 44.8105386, -0.5913747 44.8105103, -0.5913571 44.8104842)",roundabout,
"[818600003, 817671475, 855389893]",True,1,Cours de la Libération,secondary,30,False,139.148,"LINESTRING (-0.5913571 44.8104842, -0.5913485 44.8104308, -0.5913511 44.8103522, -0.5913743 44.810107, -0.5913985 44.8099194, -0.5914095 44.8098045, -0.5914163 44.8094942, -0.5914187 44.8093786, -0.591419 44.809361, -0.5914194 44.8093438, -0.5914249 44.8092349)",,
"[1028418733, 1028418734, 1028418735]",True,,,secondary,,False,19.859,"LINESTRING (-0.5913571 44.8104842, -0.5913296 44.8104608, -0.5912948 44.8104429, -0.5912499 44.8104309, -0.5911911 44.8104289, -0.5911347 44.8104411)",roundabout,
165331594,True,,,secondary,,False,19.009,"LINESTRING (-0.5911347 44.8104411, -0.5910953 44.8104608, -0.591065 44.8104874, -0.5910464 44.8105189, -0.5910409 44.8105529, -0.591049 44.8105866)",roundabout,
183448895,False,,Rue de Suzon,residential,,True,112.504,"LINESTRING (-0.591049 44.8105866, -0.5910068 44.8106, -0.5909714 44.8106087, -0.5908749 44.8106122, -0.5906854 44.8105832, -0.5906631 44.8105793, -0.5904784 44.8105467, -0.5901472 44.8105171, -0.5897623 44.810514, -0.589686 44.810514, -0.5896446 44.8105238)",,
1180582748,True,,,secondary,,False,9.784,"LINESTRING (-0.591049 44.8105866, -0.5910662 44.8106133, -0.5910919 44.8106362, -0.5911246 44.8106542)",roundabout,
"[42457312, 819215149]",True,1,Cours de la Libération,secondary,30,False,215.057,"LINESTRING (-0.5911246 44.8106542, -0.5911475 44.8106979, -0.5911544 44.8107513, -0.5911249 44.8110655, -0.5910699 44.8112919, -0.5910369 44.8113906, -0.5910085 44.8114719, -0.5909677 44.8115558, -0.5909354 44.8116413, -0.5908937 44.8117877, -0.5908321 44.8120212, -0.5907805 44.8122012, -0.5907309 44.8124007, -0.5907204 44.8124355, -0.5907045 44.8124992, -0.5906938 44.8125195, -0.5906694 44.8125459)",,
"[1028418737, 1028418738, 1028418739]",True,,,secondary,,False,18.166,"LINESTRING (-0.5911246 44.8106542, -0.5911548 44.8106643, -0.5911872 44.81067, -0.5912205 44.8106712, -0.5912644 44.8106656, -0.5913032 44.8106529, -0.5913364 44.8106337)",roundabout,
1028418736,True,,,secondary,,False,8.296,"LINESTRING (-0.5913364 44.8106337, -0.5913665 44.8106032, -0.5913821 44.8105675)",roundabout,
34590317,False,2,Rue Peydavant,tertiary,,False,95.91,"LINESTRING (-0.5864874 44.8057906, -0.5864762 44.8058491, -0.5864354 44.8060623, -0.5863882 44.806237, -0.5863265 44.8063535, -0.5862227 44.806548, -0.5861862 44.8065857, -0.5861621 44.8066131)",,
34590317,False,2,Rue Peydavant,tertiary,,True,125.828,"LINESTRING (-0.5864874 44.8057906, -0.5864983 44.8057179, -0.5865077 44.8056549, -0.5865319 44.8055208, -0.5865849 44.8052274, -0.5866732 44.804735, -0.5866819 44.8046675)",,
177912485,False,2,Résidence Crespy 2,residential,30,True,451.106,"LINESTRING (-0.5864874 44.8057906, -0.5865833 44.8058032, -0.5869503 44.8058724, -0.587029 44.8059, -0.5870774 44.8059373, -0.5871174 44.8059882, -0.5871292 44.8060375, -0.5871423 44.8063433, -0.5871595 44.8063704, -0.5872011 44.806436, -0.5873219 44.8064986, -0.5873448 44.8065045, -0.587414 44.8065189, -0.5875043 44.806524, -0.5881133 44.8065362, -0.5881789 44.8065363, -0.5887642 44.8065424, -0.5888715 44.8065435, -0.5889704 44.8065445, -0.5890037 44.8065449, -0.589089 44.8065306, -0.5891551 44.8065124, -0.5892013 44.8064902, -0.5892481 44.8064577, -0.589289 44.8064114, -0.5892944 44.8063979, -0.5895732 44.8057203, -0.5896149 44.8056145, -0.5898123 44.8051141, -0.5898557 44.8050171, -0.5898908 44.8049388)",,
34591589,True,,Rue du Professeur Arnozan,residential,,False,135.123,"LINESTRING (-0.5861049 44.8100724, -0.5861905 44.8100718, -0.5869556 44.8097528, -0.5869998 44.8097188, -0.587276 44.8094127, -0.5873186 44.809366, -0.5873692 44.8093185)",,
1180582745,True,,Rue Lamartine,tertiary,30,False,159.19799999999998,"LINESTRING (-0.5861049 44.8100724, -0.5861348 44.8099634, -0.5861467 44.8094538, -0.5861528 44.8091027, -0.5861538 44.8089686, -0.5861799 44.8088528, -0.5861869 44.8087091, -0.5861618 44.8086469)",,
50761404,False,,Rue de Suzon,tertiary,,True,76.613,"LINESTRING (-0.5860875 44.810871, -0.5859964 44.8108947, -0.5852434 44.8109088, -0.5851225 44.8109089)",,
183448895,False,,Rue de Suzon,residential,,False,153.248,"LINESTRING (-0.5860875 44.810871, -0.5862031 44.8108303, -0.5863158 44.8107817, -0.5869579 44.8105049, -0.5871525 44.8104504, -0.5873397 44.8104359, -0.5875848 44.8104405, -0.5876814 44.8104423, -0.5877469 44.8104445, -0.5878722 44.8104487)",,
291450285,True,,Rue Lamartine,tertiary,30,False,88.859,"LINESTRING (-0.5860875 44.810871, -0.5861025 44.8107637, -0.5861049 44.8100724)",,
"[466885673, 826176226]",False,,Rue Lamartine,tertiary,30,True,160.674,"LINESTRING (-0.5860875 44.810871, -0.5861081 44.8109515, -0.5861229 44.8110351, -0.5861287 44.811134, -0.586163 44.8118112, -0.586168 44.8119096, -0.586191 44.8122435, -0.5861899 44.812313)",,
25721022,True,,Avenue du Maréchal Leclerc,tertiary,50,False,150.20000000000002,"LINESTRING (-0.5889356 44.8072015, -0.5890298 44.8071605, -0.5893663 44.8070043, -0.5893869 44.8069952, -0.5895704 44.8069141, -0.5897672 44.8068248, -0.5898936 44.8067784, -0.5900283 44.8067459, -0.5901795 44.8067208, -0.5903322 44.8067072, -0.5905068 44.8067091, -0.590655 44.8066997)",,
970970619,True,,,tertiary,,False,6.8469999999999995,"LINESTRING (-0.5889356 44.8072015, -0.5889168 44.8071737, -0.5888887 44.8071503)",roundabout,
970970620,True,,,tertiary,,False,20.218999999999998,"LINESTRING (-0.5888348 44.8073505, -0.588883 44.8073307, -0.5889195 44.8073008, -0.5889384 44.8072693, -0.5889439 44.8072352, -0.5889356 44.8072015)",roundabout,
306136939,True,,Avenue du Maréchal Leclerc,tertiary,,False,34.524,"LINESTRING (-0.590655 44.8066997, -0.5905168 44.8066535, -0.5904564 44.8066495, -0.5903289 44.8066505, -0.5902921 44.8066536, -0.5902329 44.8066586)",,
500905454,False,,Avenue du Maréchal Leclerc,tertiary,,False,76.66,"LINESTRING (-0.590655 44.8066997, -0.5912107 44.8067812, -0.591374 44.8068025, -0.5913908 44.8068019, -0.5916119 44.8067937)",,
25720999,True,,,tertiary,,False,24.062,"LINESTRING (-0.5888887 44.8071503, -0.5888463 44.8071304, -0.5887975 44.8071204, -0.5887467 44.8071212, -0.5886985 44.8071327, -0.5886574 44.8071539, -0.5886271 44.8071829)",roundabout,
