osmid,highway,junction,oneway,reversed,length,geometry,name,lanes,ref,maxspeed,bridge,tunnel,width,access
858697906,primary,roundabout,True,False,16.532000000000004,"LINESTRING (4.8963844 44.9375574, 4.8963869 44.9375203, 4.8964031 44.9374849, 4.8964317 44.9374538, 4.8964709 44.937429)",,,,,,,,
"[141080760, 1226768578]",primary,roundabout,True,False,10.242,"LINESTRING (4.8964709 44.937429, 4.8964942 44.9374194, 4.896543 44.9374075, 4.8965944 44.9374048)",,,,,,,,
7987932,secondary,,True,False,21.23,"LINESTRING (4.8965944 44.9374048, 4.896662 44.9373862, 4.8967109 44.9373605, 4.8968027 44.9372892)",Avenue Colonel Arnaud Beltrame,,,,,,,
674068625,primary,roundabout,True,False,17.659,"LINESTRING (4.8965944 44.9374048, 4.8966493 44.9374126, 4.8966991 44.937431, 4.8967396 44.9374584, 4.8967677 44.9374928)",,,,,,,,
161969539,primary,roundabout,True,False,6.552,"LINESTRING (4.8967677 44.9374928, 4.8967792 44.9375211, 4.8967822 44.9375505)",,,,,,,,
4278175,primary,roundabout,True,False,13.068999999999999,"LINESTRING (4.8967822 44.9375505, 4.8967726 44.9375891, 4.8967484 44.9376244, 4.8967115 44.9376535)",,,,,,,,
141080756,primary,roundabout,True,False,11.275,"LINESTRING (4.8967115 44.9376535, 4.8966716 44.9376721, 4.8966266 44.9376834, 4.8965791 44.9376867)",,,,,,,,
141080774,primary,roundabout,True,False,13.008,"LINESTRING (4.8965791 44.9376867, 4.8965046 44.9376754, 4.8964332 44.9376377)",,,,,,,,
7987967,unclassified,,True,False,37.45399999999999,"LINESTRING (4.8877477 44.9341631, 4.8877883 44.9341283, 4.8878425 44.9341003, 4.8879042 44.9340823, 4.8879666 44.9340746, 4.8880542 44.9340854, 4.8880946 44.9340961, 4.8881656 44.9341263)",,,,,,,,
583776477,primary,,True,False,13.551,"LINESTRING (4.8877477 44.9341631, 4.8878016 44.9342034, 4.8878547 44.9342581)",,,D 2007n,50,,,,
1079306921,residential,,True,False,17.653,"LINESTRING (4.8858649 44.9326291, 4.8860874 44.9326093)",Rue des Cévennes,,,30,,,,
109885332,primary,,False,False,106.018,"LINESTRING (4.8858649 44.9326291, 4.8862807 44.9329948, 4.8866985 44.9333779)",Avenue du Tricastin,,,50,,,,
"[406271810, 4278120, 442949519, 785034716, 996014749]",primary,,False,True,301.872,"LINESTRING (4.8887061 44.9376692, 4.8887093 44.9375801, 4.8887245 44.9373627, 4.888735 44.9372798, 4.8887793 44.9369323, 4.8888873 44.9359528, 4.8889072 44.9357865, 4.8889043 44.9356697, 4.8888709 44.9355462, 4.8887878 44.9353979, 4.8884803 44.9350336)",,,D 2007n,"['70', '50']",yes,,,
4579588,secondary,,True,False,13.94,"LINESTRING (4.8947768 44.9350448, 4.8949319 44.9349843)",Boulevard Vauban,,,30,,,,
4579618,residential,,False,False,26.112000000000002,"LINESTRING (4.8947768 44.9350448, 4.894734 44.9349839, 4.8947159 44.9349566, 4.8946506 44.934828)",Avenue du Président Herriot,,,30,,,,
7988207,secondary,,True,False,50.832,"LINESTRING (4.8967066 44.9336921, 4.896786 44.9336588, 4.8972455 44.9334404)",Rue Alphonse Baudin,,,30,,,,
7988251,primary,,True,False,32.713,"LINESTRING (4.8967066 44.9336921, 4.8967392 44.9337311, 4.896846 44.933854, 4.8969188 44.933945)",Avenue Sadi Carnot,2,,30,,,,
7987943,secondary,,True,False,8.546,"LINESTRING (4.8972006 44.9342334, 4.8970967 44.9342111)",Avenue Duprès de Loire,,,30,,,,
"[7988208, 672032141]",primary,,True,False,207.26399999999998,"LINESTRING (4.8972006 44.9342334, 4.8972885 44.9343429, 4.8973383 44.9344259, 4.8973811 44.9345148, 4.8974057 44.9346106, 4.8974254 44.9347545, 4.8974017 44.9348898, 4.8972205 44.9354153, 4.8971798 44.9355335, 4.8970079 44.9360319)",Avenue Sadi Carnot,,,30,,,,
"[141476556, 158249078, 158249111]",tertiary,,False,True,125.552,"LINESTRING (4.8883961 44.9303874, 4.8878813 44.9294866, 4.8878677 44.9294628, 4.8878414 44.9294164, 4.8878084 44.9293584, 4.8877983 44.9293406)",Avenue Maurice Faure,2,,,,yes,,
457186310,tertiary,,True,False,13.103000000000002,"LINESTRING (4.8883961 44.9303874, 4.8884178 44.9304201, 4.8884616 44.9304957)",Avenue Maurice Faure,,,50,,,,
481670097,tertiary,,True,False,6.362,"LINESTRING (4.8884616 44.9304957, 4.8884875 44.9305499)",Avenue Maurice Faure,,,,,,,
7987920,primary,,True,False,31.575000000000003,"LINESTRING (4.8884616 44.9304957, 4.8885417 44.9304806, 4.8888595 44.9304692)",Avenue Léon Gambetta,,,50,,,,
7987596,primary,,True,False,143.49800000000002,"LINESTRING (4.8884875 44.9305499, 4.8883479 44.9305829, 4.8875253 44.9307635, 4.8869054 44.9309014, 4.8867484 44.9309365)",Avenue Léon Gambetta,,,50,,,,
"[967771362, 7987979]",secondary,,False,False,29.991,"LINESTRING (4.8931716 44.9355686, 4.8930714 44.9356137, 4.8930237 44.9356336, 4.8929782 44.9356521, 4.8928436 44.9357057)",Boulevard du Ciré,,,,,,,
967771360,secondary,roundabout,True,False,7.487,"LINESTRING (4.8931716 44.9355686, 4.8931558 44.9355491, 4.8931472 44.9355275, 4.8931462 44.9355051)",Place Louis Le Cardonnel,,,,,,,
4579601,residential,,True,False,19.496000000000002,"LINESTRING (4.8931498 44.9354904, 4.8930607 44.9353868, 4.8930132 44.9353445)",Rue André Lacroix,,,30,,,,
140657815,secondary,roundabout,True,False,16.948,"LINESTRING (4.8931498 44.9354904, 4.8931672 44.9354625, 4.8931964 44.9354401, 4.8932343 44.9354257, 4.8932768 44.9354208, 4.8933193 44.9354259)",Place Louis Le Cardonnel,,,,,,,
140657815,secondary,roundabout,True,False,6.128,"LINESTRING (4.8933193 44.9354259, 4.8933538 44.9354387, 4.8933814 44.9354581)",Place Louis Le Cardonnel,,,,,,,
7987957,secondary,,False,False,12.967,"LINESTRING (4.8900315 44.9357388, 4.8898926 44.9357674, 4.8898733 44.9357713)",Place Pompéry,,,,,,,
"[655935576, 7987983]",secondary,,False,True,150.842,"LINESTRING (4.8900315 44.9357388, 4.8901592 44.9357091, 4.8902583 44.9356865, 4.8903999 44.9356302, 4.8905738 44.9355669, 4.8907181 44.9355428, 4.890841 44.9355462, 4.890925 44.93556, 4.8909417 44.935564, 4.8914814 44.9357254, 4.8917966 44.9358468)",Rue de la Manutention,,,,,,,
4278361,secondary,roundabout,True,False,7.2,"LINESTRING (4.8891612 44.9358987, 4.889183 44.9359274, 4.8891922 44.9359589)",,,,,,,,
108780123,secondary,,True,False,30.395000000000003,"LINESTRING (4.8891612 44.9358987, 4.8892245 44.9358864, 4.8895367 44.9358351)",Rue du Docteur Albert Schweitzer,,,,,,,
"[535528612, 4579604]",residential,,True,False,59.856,"LINESTRING (4.8920332 44.9349593, 4.8920752 44.9345741, 4.8922724 44.9345141)","['Rue des Musiques', 'Rue Antoine de Saint-Exupéry']",,,30,,,,
"[109885323, 967771363, 242896003]",residential,,True,False,123.11900000000001,"LINESTRING (4.8920332 44.9349593, 4.8917801 44.9349109, 4.8915357 44.9348561, 4.89146 44.9348353, 4.891398 44.9347943, 4.8912869 44.9347107, 4.8912703 44.9346928, 4.8911751 44.9345633, 4.8909567 44.93426)","['Place Saint-Jean', 'Rue André Lacroix']",,,30,,,,
7987825,residential,,False,False,37.479,"LINESTRING (4.8921992 44.9343858, 4.8926197 44.9342277)",Place Charles Huguenel,,,30,,,,
7987825,residential,,False,True,15.386,"LINESTRING (4.8921992 44.9343858, 4.8922724 44.9345141)",Place Charles Huguenel,,,30,,,,
102957308,unclassified,,False,True,3.267,"LINESTRING (4.8926382 44.934254, 4.8926197 44.9342277)",Rue Farnerie,,,30,,,,
141476559,residential,,False,False,14.057,"LINESTRING (4.8926382 44.934254, 4.8927072 44.9343706)",Rue Farnerie,,,30,,,,
"[4579620, 158754783]",residential,,False,True,70.941,"LINESTRING (4.8926382 44.934254, 4.8927112 44.9342319, 4.8930362 44.9341337, 4.8932636 44.934065, 4.8932924 44.9340563, 4.8933574 44.9340367, 4.8934671 44.9340036)",Rue Belle Image,,,30,,,,
141476559,residential,,False,True,14.057,"LINESTRING (4.8927072 44.9343706, 4.8926382 44.934254)",Rue Farnerie,,,30,,,,
4579622,residential,,False,False,26.73,"LINESTRING (4.8927072 44.9343706, 4.8927384 44.9344258, 4.8928333 44.9345938)",Rue Farnerie,,,30,,,,
7987825,residential,,False,False,37.841,"LINESTRING (4.8927072 44.9343706, 4.8926312 44.9344051, 4.8922724 44.9345141)",Place Charles Huguenel,,,30,,,,
4579619,residential,,False,False,71.5,"LINESTRING (4.8940591 44.9338247, 4.8942904 44.9337518, 4.8948678 44.9335945, 4.8949018 44.9335852)",Rue d'Arménie,,,30,,,,
4579620,residential,,False,False,50.675,"LINESTRING (4.8940591 44.9338247, 4.8940166 44.9338356, 4.8938693 44.9338806, 4.8934671 44.9340036)",Rue Belle Image,,,30,,,,
147987888,residential,,False,False,103.555,"LINESTRING (4.8940591 44.9338247, 4.8940994 44.9338948, 4.8943723 44.9343501, 4.8945706 44.9346827)",Avenue du Président Herriot,,,30,,,,
7987972,residential,,False,True,15.155,"LINESTRING (4.8918937 44.933527, 4.8920419 44.933614)",Rue du Dauphiné,,,30,,,,
7987973,residential,,False,False,28.337,"LINESTRING (4.8918937 44.933527, 4.8922283 44.933433)",Rue Madier de Montjau,,,30,,,,
102989942,residential,,False,False,31.158,"LINESTRING (4.8918937 44.933527, 4.8917974 44.9334734, 4.8916975 44.9332933)",Rue du Dauphiné,,,30,,,,
4579624,residential,,False,False,32.377,"LINESTRING (4.8916975 44.9332933, 4.8913156 44.9334014)",Rue de l'Hôtel de Ville,,,30,,,,
102989942,residential,,False,True,31.158,"LINESTRING (4.8916975 44.9332933, 4.8917974 44.9334734, 4.8918937 44.933527)",Rue du Dauphiné,,,30,,,,
141476561,residential,,False,False,13.604,"LINESTRING (4.8916975 44.9332933, 4.8916525 44.9332166, 4.891629 44.933181)",Rue du Dauphiné,,,30,,,,
4579624,residential,,False,True,32.377,"LINESTRING (4.8913156 44.9334014, 4.8916975 44.9332933)",Rue de l'Hôtel de Ville,,,30,,,,
"[4579608, 109886396, 109886398]",residential,,True,False,163.204,"LINESTRING (4.8909567 44.93426, 4.8908331 44.9343503, 4.8907798 44.9343888, 4.8905646 44.934508, 4.8903795 44.9345379, 4.8902401 44.9346003, 4.8901556 44.9346381, 4.889967 44.9347226, 4.8898672 44.9347588, 4.8898768 44.9348116, 4.8898854 44.9348571, 4.8899664 44.9349938, 4.8900151 44.9350594, 4.8900504 44.9352718)",Côte des Chapeliers,,,30,,,,
"[102989898, 141476557, 109885271]","['unclassified', 'residential']",,True,False,68.215,"LINESTRING (4.8909567 44.93426, 4.891006 44.9342161, 4.8910436 44.9341896, 4.8911681 44.9341061, 4.8912156 44.934083, 4.8916318 44.9338803)",Rue Madier de Montjau,,,30,,,,
140657820,secondary,roundabout,True,False,17.205,"LINESTRING (4.88904 44.936051, 4.888997 44.9360404, 4.8889618 44.93602, 4.8889421 44.9359983, 4.8889305 44.9359671, 4.8889347 44.935935)",,,,,,,,
108780127,secondary,roundabout,True,False,9.512,"LINESTRING (4.8890535 44.9358639, 4.8890983 44.9358705, 4.889139 44.9358848, 4.8891612 44.9358987)",,,,,,,,
"[4278361, 140657820]",secondary,roundabout,True,False,9.968,"LINESTRING (4.8891556 44.9360238, 4.8891188 44.9360428, 4.8890835 44.9360519, 4.88904 44.936051)",,,,,,,,
7987961,tertiary,,True,False,23.819000000000003,"LINESTRING (4.8891556 44.9360238, 4.8891475 44.9361364, 4.8891394 44.9362377)",Quai Saint-Nicolas,,,,,,,
"[7987824, 108780121]",residential,,False,False,164.16000000000003,"LINESTRING (4.8889801 44.9355789, 4.888954 44.935495, 4.8889103 44.9354116, 4.8888414 44.9353228, 4.8887817 44.9352484, 4.888291 44.9346377, 4.8882441 44.9345736, 4.8882087 44.9345082, 4.888185 44.9343901, 4.8881744 44.9342398)","['Rue Jean Bouin', 'Avenue Jean Bouin']",,,,,,,
996014746,residential,,True,False,32.213,"LINESTRING (4.8889801 44.9355789, 4.8890478 44.9358419, 4.8890535 44.9358639)",Avenue Jean Bouin,,,,,,,
108780121,residential,,False,True,12.64,"LINESTRING (4.8881656 44.9341263, 4.8881744 44.9342398)",Rue Jean Bouin,,,,,,,
"[108780121, 109885283]",residential,,False,False,34.207,"LINESTRING (4.8881656 44.9341263, 4.8881566 44.9340292, 4.8881463 44.933819)",Rue Jean Bouin,,,30,,,,
"[109885234, 109885194, 109885228]",residential,,False,True,73.054,"LINESTRING (4.8881094 44.9330597, 4.8881132 44.9331375, 4.8881296 44.9334746, 4.8881413 44.9337163)",Rue Jean Bouin,,,30,,,,
109885280,residential,,False,False,100.22000000000001,"LINESTRING (4.8881094 44.9330597, 4.8880658 44.9329615, 4.8879368 44.9326771, 4.8877535 44.9322894, 4.8877457 44.932273, 4.8877451 44.9322534, 4.8877433 44.9321995)",Rue Jean Bouin,,,30,,,,
109885327,residential,,False,False,66.637,"LINESTRING (4.8881094 44.9330597, 4.8882929 44.9330716, 4.8888109 44.9330782, 4.8889548 44.9330719)",Rue Saint-Martin,,,30,,,,
379138682,residential,,False,True,50.84,"LINESTRING (4.8881094 44.9330597, 4.888 44.9330688, 4.8878049 44.9330641, 4.8874645 44.9330691)",Rue Saint-Martin,,,30,,,,
996014741,secondary,,False,False,27.429,"LINESTRING (4.8898733 44.9357713, 4.8895367 44.9358351)",Rue du Docteur Albert Schweitzer,,,,,,,
7987604,residential,,False,True,39.46,"LINESTRING (4.8898733 44.9357713, 4.8896995 44.9355805, 4.8896416 44.9354594)",Place Laennec,,,30,,,,
7987957,secondary,,False,True,12.967,"LINESTRING (4.8898733 44.9357713, 4.8898926 44.9357674, 4.8900315 44.9357388)",Place Pompéry,,,,,,,
7987947,secondary,,True,False,34.281,"LINESTRING (4.8964832 44.934111, 4.8963713 44.9340842, 4.8963457 44.9340733, 4.8963223 44.934052, 4.8962565 44.9339743, 4.8962394 44.9339538, 4.8961999 44.9338983)",Boulevard Vauban,2,,,,,,
"[109886755, 151109372, 4579581]",secondary,,True,False,188.86200000000002,"LINESTRING (4.8964832 44.934111, 4.8961506 44.9340966, 4.8960467 44.9341004, 4.8959518 44.9341137, 4.8959193 44.9341274, 4.8958918 44.9341455, 4.8958703 44.9341711, 4.8958362 44.9342192, 4.8956395 44.9345068, 4.8955138 44.9347012, 4.8954842 44.9347424, 4.8954509 44.9347815, 4.8954029 44.9348247, 4.8953614 44.9348641, 4.8953236 44.9348892, 4.8952835 44.9349115, 4.8952695 44.9349192, 4.8952109 44.9349442, 4.8950184 44.935028, 4.8948242 44.9351106)",Boulevard Vauban,2,,30,,,,
7987945,secondary,,True,False,30.833,"LINESTRING (4.8968723 44.9341427, 4.8966845 44.9341289, 4.8964832 44.934111)",Avenue Duprès de Loire,2,,30,,,,
7987946,secondary,,True,False,25.588,"LINESTRING (4.8969188 44.933945, 4.8969479 44.9340106, 4.8969603 44.9340427, 4.8969575 44.9340739, 4.8969429 44.9341068, 4.896917 44.934126, 4.8968723 44.9341427)",Avenue Sadi Carnot,,,30,,,,
"[7987952, 1226768586]",primary,,True,False,38.998000000000005,"LINESTRING (4.8969188 44.933945, 4.8970384 44.9340629, 4.897061 44.9340879, 4.8972006 44.9342334)",Avenue Sadi Carnot,,,30,,,,
"[7987786, 732210070]",secondary,,False,True,125.824,"LINESTRING (4.8968027 44.9372892, 4.8971797 44.9362888, 4.8972053 44.9362267, 4.8972179 44.9361965)",Avenue Colonel Arnaud Beltrame,2,,,,,,
7987936,secondary,,True,False,22.831,"LINESTRING (4.8968027 44.9372892, 4.8967738 44.9374191, 4.8967677 44.9374928)",Avenue Colonel Arnaud Beltrame,,,,,,,
325334262,residential,,False,True,36.92,"LINESTRING (4.8976552 44.9318554, 4.8975281 44.9315358)",Rue d'Athènes,,,30,,,,
99059017,unclassified,,True,False,38.477,"LINESTRING (4.8976552 44.9318554, 4.8977864 44.9321394, 4.8978008 44.9321706, 4.8978071 44.9321843)",Rue d'Athènes,,,30,,,,
99222762,secondary,,False,False,101.996,"LINESTRING (4.8982828 44.9308844, 4.8976025 44.930237, 4.8975722 44.9302082, 4.8975107 44.9301478)",Rue Marcellin Berthelot,2,,30,,,,
325334262,residential,,False,False,36.92,"LINESTRING (4.8975281 44.9315358, 4.8976552 44.9318554)",Rue d'Athènes,,,30,,,,
325334262,residential,,False,True,31.901,"LINESTRING (4.8975281 44.9315358, 4.8974226 44.9312588)",Rue d'Athènes,,,30,,,,
99059010,residential,,False,False,60.259,"LINESTRING (4.8975281 44.9315358, 4.8970456 44.9316679, 4.8968009 44.9316971)",Impasse d'Athènes,,,30,,,,
7987927,residential,,True,False,83.738,"LINESTRING (4.8970921 44.930543, 4.8974226 44.9312588)",Rue d'Athènes,,,30,,,,
162010465,residential,,True,False,37.89,"LINESTRING (4.8970921 44.930543, 4.8968018 44.9308148)",Rue Faventines,,,30,,,2.7,
"[7987856, 7987860]",secondary,,False,True,137.797,"LINESTRING (4.8975107 44.9301478, 4.8974318 44.9300774, 4.897412 44.9300593, 4.8969171 44.9296081, 4.8968118 44.9295099, 4.8965118 44.9292301, 4.8964936 44.9292132, 4.8964429 44.9291659)",Rue Marcellin Berthelot,2,,30,,,,
99222762,secondary,,False,True,101.99600000000001,"LINESTRING (4.8975107 44.9301478, 4.8975722 44.9302082, 4.8976025 44.930237, 4.8982828 44.9308844)",Rue Marcellin Berthelot,2,,30,,,,
162010465,residential,,True,False,54.977999999999994,"LINESTRING (4.8975107 44.9301478, 4.8974234 44.9302165, 4.8970921 44.930543)",Rue Faventines,,,30,,,2.7,
7987859,primary,,False,True,203.81799999999998,"LINESTRING (4.8954294 44.9320275, 4.8953587 44.9318792, 4.8953495 44.9318554, 4.8951062 44.9312987, 4.8947208 44.9304166, 4.8947096 44.9303867, 4.8946597 44.9302775)",Avenue Félix Faure,2,,30,,,,
"[140395082, 967770771]",primary,,False,False,48.635999999999996,"LINESTRING (4.8954294 44.9320275, 4.8955169 44.9321716, 4.8955392 44.9322033, 4.8956304 44.9323444, 4.8956814 44.9324268)",Avenue Félix Faure,2,,30,,,,
10398035,tertiary,,True,False,66.452,"LINESTRING (4.8956814 44.9324268, 4.8958314 44.9324123, 4.8965188 44.9323513)",Faubourg Saint-Jacques,,,30,,,,
"[871957481, 243225254]",primary,,False,False,115.541,"LINESTRING (4.8956814 44.9324268, 4.8956935 44.9324475, 4.8957329 44.9325073, 4.8957677 44.9325587, 4.8958777 44.9327209, 4.896002 44.9328819, 4.8962118 44.9331309, 4.8963945 44.9333335)","['Avenue Félix Faure', 'Avenue Sadi Carnot']",,,30,,,,
"[140395082, 967770771]",primary,,False,True,48.635999999999996,"LINESTRING (4.8956814 44.9324268, 4.8956304 44.9323444, 4.8955392 44.9322033, 4.8955169 44.9321716, 4.8954294 44.9320275)",Avenue Félix Faure,2,,30,,,,
140922476,primary_link,,True,False,95.674,"LINESTRING (4.8861245 44.9308742, 4.8864682 44.9308305, 4.8868225 44.9308044, 4.8868615 44.9308015, 4.8869875 44.9307916, 4.8873229 44.9307377)",,,,50,,,,
7987924,primary,,True,False,72.267,"LINESTRING (4.8873229 44.9307377, 4.8881991 44.9305438)",Avenue Léon Gambetta,,,50,,,,
852173570,primary,,False,False,63.789,"LINESTRING (4.8888595 44.9304692, 4.8896692 44.9304471)",Avenue Léon Gambetta,3,,30,,,,
10398567,primary,,True,False,30.648,"LINESTRING (4.8888595 44.9304692, 4.8886583 44.9305098, 4.8885626 44.930535, 4.8884875 44.9305499)",Avenue Léon Gambetta,,,50,,,,
111832095,primary,,False,True,7.543,"LINESTRING (4.8900068 44.9304354, 4.8901025 44.9304321)",Place de la République,,,50,,,,
7987918,secondary,,True,False,22.232,"LINESTRING (4.8900068 44.9304354, 4.889962 44.9303563, 4.8898933 44.9302524)",Place Championnet,,,30,,,,
10398569,primary,,False,True,26.607999999999997,"LINESTRING (4.8900068 44.9304354, 4.8899044 44.930439, 4.8896692 44.9304471)",Avenue Léon Gambetta,3,,30,,,,
7988246,primary,,False,False,58.747,"LINESTRING (4.8921986 44.9303738, 4.8927975 44.9303573, 4.8929443 44.9303533)",Boulevard Général de Gaulle,2,,30,,,,
"[141568962, 7988246]",primary,,False,True,165.137,"LINESTRING (4.8921986 44.9303738, 4.8915144 44.9303926, 4.8913246 44.9303978, 4.8912072 44.930401, 4.8902411 44.9304274, 4.8901921 44.9304291, 4.8901025 44.9304321)","['Place de la République', 'Boulevard Général de Gaulle']","['2', '3']",,"['30', '50']",,,,
"[4579597, 98492317, 7987613, 151077591]",residential,,False,False,174.57,"LINESTRING (4.8921986 44.9303738, 4.8922388 44.9304676, 4.8922534 44.9305072, 4.892303 44.9306367, 4.8923215 44.9307004, 4.8923776 44.9308932, 4.892547 44.9313186, 4.8926534 44.9314432, 4.8925722 44.9314937, 4.8921205 44.9316167, 4.8920834 44.931627)","['Place du Palais de Justice', 'Rue Antoine Digonnet']",2,,30,,,,
"[507932424, 687934030]",secondary,roundabout,True,False,5.148,"LINESTRING (4.8892669 44.9290795, 4.889247 44.9290643, 4.8892401 44.9290525, 4.8892379 44.9290398)",,,,30,,,,
"[53085465, 4278090]",unclassified,,True,False,137.405,"LINESTRING (4.890388 44.9287577, 4.8904505 44.9288617, 4.8906681 44.9292241, 4.8910023 44.9291234, 4.8916151 44.9289381)","['Avenue Victor Hugo', 'Rue Louis Pasteur']",1,,30,,,,yes
"[483092483, 7987915, 483092484]",secondary,,True,False,88.11699999999999,"LINESTRING (4.890388 44.9287577, 4.890348 44.9287799, 4.8902574 44.9288301, 4.8898198 44.9289423, 4.8897298 44.9289656, 4.8896549 44.9289848, 4.8895925 44.9290009, 4.8893629 44.9290637)",Place Aristide Briand,,,30,,,,
7987859,primary,,False,False,203.818,"LINESTRING (4.8946597 44.9302775, 4.8947096 44.9303867, 4.8947208 44.9304166, 4.8951062 44.9312987, 4.8953495 44.9318554, 4.8953587 44.9318792, 4.8954294 44.9320275)",Avenue Félix Faure,2,,30,,,,
"[7988245, 7988246]",primary,,False,True,135.507,"LINESTRING (4.8946597 44.9302775, 4.8946124 44.930287, 4.8945255 44.9302994, 4.8943864 44.9303103, 4.8943254 44.9303153, 4.8929443 44.9303533)",Boulevard Général de Gaulle,2,,30,,,,
660768130,secondary,,False,False,12.122,"LINESTRING (4.8946597 44.9302775, 4.8947077 44.9302487, 4.8947538 44.9301931)",Rue des Alpes,,,30,,,,
140657832,secondary,,True,False,43.96,"LINESTRING (4.8964429 44.9291659, 4.8968643 44.9289065)",Rue des Alpes,1,,30,,,,
"[7987856, 7987860]",secondary,,False,False,137.79700000000003,"LINESTRING (4.8964429 44.9291659, 4.8964936 44.9292132, 4.8965118 44.9292301, 4.8968118 44.9295099, 4.8969171 44.9296081, 4.897412 44.9300593, 4.8974318 44.9300774, 4.8975107 44.9301478)",Rue Marcellin Berthelot,2,,30,,,,
109577070,secondary,,True,False,67.789,"LINESTRING (4.8980419 44.9296683, 4.8975971 44.9300798, 4.8975685 44.9301023, 4.8975107 44.9301478)",Rue Faventines,,,30,,,,
335777998,residential,,False,True,68.175,"LINESTRING (4.8980419 44.9296683, 4.897468 44.9293586, 4.8973532 44.9292966)",Rue Julien Veyrenc,,,30,,,,
140486583,tertiary,,True,False,137.674,"LINESTRING (4.8942616 44.9290053, 4.8942758 44.9290575, 4.8944524 44.9294804, 4.8947018 44.9300776, 4.894724 44.9301282, 4.8947538 44.9301931)",Rue Sevigné,2,,50,,,,
"[7988245, 7988246]",primary,,False,False,135.507,"LINESTRING (4.8929443 44.9303533, 4.8943254 44.9303153, 4.8943864 44.9303103, 4.8945255 44.9302994, 4.8946124 44.930287, 4.8946597 44.9302775)",Boulevard Général de Gaulle,2,,30,,,,
7988246,primary,,False,True,58.747,"LINESTRING (4.8929443 44.9303533, 4.8927975 44.9303573, 4.8921986 44.9303738)",Boulevard Général de Gaulle,2,,30,,,,
24475065,residential,,True,False,38.587,"LINESTRING (4.8922634 44.9291251, 4.8921026 44.9288752, 4.8920602 44.9288093)",Rue Gutenberg,,,30,,,,
60729266,unclassified,,True,False,77.37400000000001,"LINESTRING (4.8922634 44.9291251, 4.8918082 44.9292575, 4.8916425 44.9289834, 4.8916151 44.9289381)",Rue Ampère,,,30,,,,
507932424,secondary,roundabout,True,False,9.708,"LINESTRING (4.8892379 44.9290398, 4.8892427 44.9290227, 4.889256 44.929008, 4.889276 44.9289977, 4.8892998 44.9289932, 4.8893243 44.9289952)",,,,30,,,,
7987820,residential,,True,False,70.995,"LINESTRING (4.8890479 44.9338353, 4.8881463 44.933819)",Rue Joseph Pey,,,30,,,,
"[1040325105, 97409772, 108780118]",residential,,True,False,174.107,"LINESTRING (4.8890479 44.9338353, 4.8890476 44.9338746, 4.8890474 44.9338939, 4.8890389 44.9343287, 4.8890682 44.9345068, 4.8890936 44.9345579, 4.889365 44.9349748, 4.8895638 44.9353122, 4.8895693 44.9353259)",Rue Ambroise Paré,,,30,,,,
109885283,residential,,False,False,11.427,"LINESTRING (4.8881463 44.933819, 4.8881413 44.9337163)",Rue Jean Bouin,,,30,,,,
