osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,access,geometry,tunnel,width
34430710,True,,,Rue Grizot,residential,,False,96.709,,"LINESTRING (4.3629205 43.8373239, 4.3641067 43.8374799)",,
718269331,True,2,,Boulevard Amiral Courbet,tertiary,50,False,60.539,,"LINESTRING (4.3629205 43.8373239, 4.3630809 43.8378559)",,
50171621,True,2,D 999,Boulevard Gambetta,tertiary,50,False,40.15,,"LINESTRING (4.3622711 43.8402908, 4.3617987 43.8404103)",,
50171621,True,2,D 999,Boulevard Gambetta,tertiary,50,False,21.873,,"LINESTRING (4.3617987 43.8404103, 4.3615381 43.8404683)",,
34407087,True,1,,Rue Émile Jamais,residential,50,False,29.395000000000003,,"LINESTRING (4.3564217 43.8370046, 4.3563178 43.8369485, 4.3562316 43.8369019, 4.3561284 43.8368461)",,
154045108,True,2,,Boulevard Victor Hugo,tertiary,50,False,42.027,,"LINESTRING (4.3564217 43.8370046, 4.3565795 43.8368667, 4.3566893 43.8367708, 4.3567069 43.8367552, 4.3567554 43.8367132)",,
"[154045108, 313835181]",True,"['1', '2']",,Boulevard Victor Hugo,tertiary,50,False,148.42799999999994,,"LINESTRING (4.3572684 43.8362613, 4.3574753 43.8360895, 4.3574891 43.8360782, 4.3577937 43.8358269, 4.358345 43.8353294, 4.3583499 43.835325, 4.3583724 43.8353047, 4.3584395 43.835229)",,
16311884,True,1,,Boulevard des Arènes,tertiary,50,False,6.729,,"LINESTRING (4.3586063 43.8349486, 4.3586049 43.8349139, 4.3586051 43.8348881)",,
"[16312453, 313835191]",False,1,,"['Boulevard des Arènes', 'Place de la Libération']","['living_street', 'residential']",,True,275.53400000000005,no,"LINESTRING (4.3586063 43.8349486, 4.3586572 43.8349719, 4.3587183 43.8350423, 4.3587935 43.835129, 4.3588894 43.8352112, 4.3589994 43.8352954, 4.3591308 43.8353563, 4.3592749 43.8354038, 4.3594519 43.8354522, 4.3596625 43.8354729, 4.3598691 43.8354681, 4.3599683 43.8354632, 4.3601668 43.8353926, 4.3605012 43.8351725, 4.3609273 43.8348845, 4.3609863 43.8348446, 4.3610533 43.8348007, 4.361076 43.8347202, 4.361098 43.8346617, 4.3611182 43.8346219, 4.361165 43.8345581)",,
16311884,True,1,,Boulevard des Arènes,tertiary,50,False,43.599000000000004,,"LINESTRING (4.3588457 43.8343684, 4.3590095 43.8342953, 4.3592278 43.834231, 4.3593367 43.834204)",,
28823778,False,,,Rue Sainte-Ursule,residential,,False,45.324,,"LINESTRING (4.3588457 43.8343684, 4.3585788 43.8341736, 4.358458 43.8341711, 4.3583935 43.8341697)",,
16311884,True,1,,Boulevard des Arènes,tertiary,50,False,66.036,,"LINESTRING (4.3593367 43.834204, 4.359359 43.8341968, 4.3594821 43.8341571, 4.3598439 43.833937, 4.3598709 43.833919, 4.3599838 43.8338435)",,
28823779,True,1,,Rue Alexandre Ducros,residential,50,False,94.57,,"LINESTRING (4.3593367 43.834204, 4.3593058 43.834176, 4.3589299 43.8338556, 4.3586973 43.8338038, 4.3583952 43.8337788)",,
30436726,True,1,,Rue de la Cité Foulc,tertiary,50,False,93.07,,"LINESTRING (4.3599838 43.8338435, 4.3600202 43.8337948, 4.3600347 43.8337648, 4.3601056 43.8336859, 4.3603604 43.8331506, 4.3603967 43.8330646)",,
327411919,False,2,,Rue de la République,residential,30,True,129.341,,"LINESTRING (4.3599838 43.8338435, 4.3597781 43.8336762, 4.3597586 43.8336603, 4.3589149 43.8329726)",,
"[878044409, 718227010, 779429809]",False,3,,Place des Arènes,residential,50,False,77.337,,"LINESTRING (4.3599838 43.8338435, 4.3600384 43.8338914, 4.3601001 43.8339472, 4.360152 43.8339937, 4.3603956 43.834212, 4.3605909 43.8343838)",,
27889163,True,1,,Rue Racine,residential,50,False,48.489,,"LINESTRING (4.3545274 43.8381825, 4.3546388 43.8377539)",,
38940081,True,2,,Rue Molière,tertiary,50,False,74.97300000000001,,"LINESTRING (4.3545274 43.8381825, 4.3547246 43.8382178, 4.3553366 43.8383235, 4.3553532 43.8383264, 4.3554355 43.8383423)",,
27889163,True,1,,Rue Racine,residential,50,False,27.807000000000002,,"LINESTRING (4.3546683 43.837545, 4.3547062 43.8374494, 4.3548483 43.837339)",,
27889163,True,1,,Rue Racine,residential,50,False,30.445,,"LINESTRING (4.3548483 43.837339, 4.3550763 43.8371201)",,
34426566,True,,,Rue Fernand Pelloutier,residential,,False,79.71000000000001,,"LINESTRING (4.3548483 43.837339, 4.3542915 43.837081, 4.3540121 43.8369516)",,
40252658,True,,,Rue Guizot,residential,,False,106.27999999999999,,"LINESTRING (4.3582641 43.838789, 4.3582439 43.8388413, 4.3582281 43.8388874, 4.3581837 43.8390167, 4.3581525 43.8391094, 4.3580977 43.8392876, 4.3580762 43.8393575, 4.3580588 43.8394165, 4.3579734 43.8396815, 4.3579612 43.8397194)",,
587487108,True,,,Rue du Général Perrier,residential,,False,74.80799999999999,,"LINESTRING (4.3582641 43.838789, 4.3583579 43.8388045, 4.3587011 43.838861, 4.3591734 43.8389388)",,
587487108,True,,,Rue du Général Perrier,residential,,False,57.817,,"LINESTRING (4.3591734 43.8389388, 4.3598801 43.8390414)",,
16171185,True,,,Rue des Halles,residential,,False,72.939,,"LINESTRING (4.3591734 43.8389388, 4.3591604 43.8389823, 4.3590665 43.8392633, 4.3589669 43.8395776)",,
16312283,True,,,Rue des Greffes,residential,,False,57.958,,"LINESTRING (4.3622181 43.8370834, 4.3626679 43.837199, 4.3627095 43.8372097, 4.3628229 43.8372388, 4.3629003 43.837255)",,
28820554,False,,,Rue de la Garance,residential,30,False,32.822,,"LINESTRING (4.3606417 43.8396853, 4.3606812 43.8399791)",,
717022560,True,,,Rue Nationale,residential,30,False,44.714,,"LINESTRING (4.3606417 43.8396853, 4.360087 43.8397256)",,
28820550,True,,,Rue des Lombards,residential,30,False,32.058,,"LINESTRING (4.360087 43.8397256, 4.3599533 43.8394539)",,
717022560,True,,,Rue Nationale,residential,30,False,97.86,,"LINESTRING (4.360087 43.8397256, 4.3590183 43.8397944, 4.3588799 43.8398306)",,
40113385,True,,,Rue de Corconne,residential,,False,27.273999999999997,,"LINESTRING (4.3588799 43.8398306, 4.3588783 43.8398471, 4.3588565 43.8400753)",,
"[996253202, 34426717]",False,,,Place du Château,residential,,"[False, True]",47.428000000000004,,"LINESTRING (4.3627122 43.839385, 4.3628138 43.839678, 4.3628556 43.8397988)",,
34426717,False,,,Place du Château,residential,,True,29.531,,"LINESTRING (4.3627122 43.839385, 4.3626447 43.8391792, 4.3626261 43.8391268)",,
717022560,True,,,Rue Nationale,residential,30,False,56.522000000000006,,"LINESTRING (4.3627122 43.839385, 4.3625485 43.8394097, 4.3622037 43.8394623, 4.3620224 43.8394891)",,
"[718266088, 717022564, 717022558]",True,1,,Rue Nationale,residential,,False,92.882,,"LINESTRING (4.3627122 43.839385, 4.3634412 43.8392183, 4.3634274 43.8391672, 4.3634103 43.8391041, 4.3634351 43.8390602, 4.3634686 43.8390192, 4.3634938 43.8390022, 4.3635419 43.8389698)",,
718269331,True,2,,Boulevard Amiral Courbet,tertiary,50,False,9.834,,"LINESTRING (4.3630809 43.8378559, 4.3631051 43.8379426)",,
16311894,True,,,Rue des Calquieres,residential,,False,76.566,,"LINESTRING (4.3630809 43.8378559, 4.3631324 43.8378437, 4.3639877 43.8376407)",,
28900892,True,,,Rue Roussy,residential,,False,88.238,,"LINESTRING (4.3639877 43.8376407, 4.3635395 43.8383654)",,
16311894,True,,,Rue des Calquieres,residential,,False,83.106,,"LINESTRING (4.3639877 43.8376407, 4.3645512 43.8375214, 4.3649441 43.8373648)",,
27888881,True,,,Rue Dagobert,residential,,False,41.909,,"LINESTRING (4.3562047 43.8333719, 4.3562126 43.833315, 4.356257 43.8329969)",,
34406989,True,,,Place de l'Oratoire,residential,,False,100.07900000000001,,"LINESTRING (4.3562047 43.8333719, 4.3561915 43.8334406, 4.3561131 43.8337675, 4.3560711 43.8339014, 4.3559869 43.8342579)",,
27888886,True,,,Rue Émile Zola,residential,,False,68.112,,"LINESTRING (4.3546655 43.8335984, 4.3546984 43.8335478, 4.3550254 43.8330436)",,
41832883,True,,,Rue de l'Hôtel-Dieu,residential,,False,126.00399999999999,,"LINESTRING (4.3546655 43.8335984, 4.354714 43.8335913, 4.355606 43.83346, 4.3556466 43.833454, 4.3562047 43.8333719)",,
720378060,False,2,,Rue Notre-Dame,tertiary,50,True,27.843,,"LINESTRING (4.3657089 43.8370081, 4.3653944 43.8369021)",,
720378060,False,2,,Rue Notre-Dame,tertiary,50,False,11.588000000000001,,"LINESTRING (4.3657089 43.8370081, 4.3657798 43.8370362, 4.3658355 43.8370583)",,
313835175,False,,,Avenue Feuchères,living_street,,True,68.524,,"LINESTRING (4.3641675 43.8334637, 4.3641853 43.8334526, 4.3643926 43.833323, 4.3648132 43.8330602)",,
27888886,True,,,Rue Émile Zola,residential,,False,25.808999999999997,,"LINESTRING (4.3545154 43.8338037, 4.354634 43.8336415, 4.3546655 43.8335984)",,
27888887,True,,,Rue Bigot,residential,,False,46.971,,"LINESTRING (4.3550537 43.83397, 4.3545154 43.8338037)",,
30436718,True,,,Rue Saint-Mathieu,residential,,False,46.902,,"LINESTRING (4.3557147 43.834181, 4.3554332 43.8345507)",,
27888887,True,,,Rue Bigot,residential,,False,57.977999999999994,,"LINESTRING (4.3557147 43.834181, 4.3554646 43.8341012, 4.3550537 43.83397)",,
27888887,True,,,Rue Bigot,residential,,False,23.448,,"LINESTRING (4.3559869 43.8342579, 4.3557147 43.834181)",,
34406990,True,1,,Rue Bigot,residential,50,False,29.686,,"LINESTRING (4.3559869 43.8342579, 4.3563191 43.8343756)",,
902413936,True,1,,Rue de la Porte de France,residential,50,False,62.418,,"LINESTRING (4.3568487 43.8345246, 4.3564673 43.8350139)",,
34406990,True,1,,Rue Bigot,residential,50,False,115.146,,"LINESTRING (4.3568487 43.8345246, 4.3569137 43.8345385, 4.358159 43.8348047, 4.3582251 43.8348188)",,
27888891,True,1,,Rue Jean Reboul,tertiary,50,False,45.951,,"LINESTRING (4.3579604 43.8341606, 4.3578412 43.8337564)",,
28823778,False,,,Rue Sainte-Ursule,residential,,True,34.754,,"LINESTRING (4.3579604 43.8341606, 4.3583935 43.8341697)",,
27888891,True,1,,Rue Jean Reboul,tertiary,50,False,48.835,,"LINESTRING (4.3584395 43.835229, 4.3584122 43.8351473, 4.3582251 43.8348188)",,
313835181,True,1,,Boulevard Victor Hugo,tertiary,50,False,35.171,,"LINESTRING (4.3584395 43.835229, 4.3585856 43.8350884, 4.3586063 43.8349486)",,
327411919,False,2,,Rue de la République,residential,30,False,129.341,,"LINESTRING (4.3589149 43.8329726, 4.3597586 43.8336603, 4.3597781 43.8336762, 4.3599838 43.8338435)",,
"[193169646, 27889158]",True,1,,Rue Vouland,residential,50,False,26.462,,"LINESTRING (4.3565019 43.8365609, 4.3565702 43.8366035, 4.3566328 43.8366405, 4.3566752 43.8366657, 4.3567554 43.8367132)",,
34426573,True,1,,Rue de la Porte de France,residential,50,False,9.892,,"LINESTRING (4.3557979 43.836146, 4.3558216 43.8360587)",,
27889158,True,1,,Rue Vouland,residential,50,False,72.92099999999999,,"LINESTRING (4.3557979 43.836146, 4.3564345 43.8365231, 4.3564681 43.836543, 4.3565019 43.8365609)",,
34426573,True,1,,Rue de la Porte de France,residential,50,False,46.512,,"LINESTRING (4.3554829 43.8364972, 4.3557979 43.836146)",,
27889161,True,,,Rue Émile Jamais,residential,,False,49.001000000000005,,"LINESTRING (4.3554829 43.8364972, 4.3554511 43.8364822, 4.3549717 43.8362559)",,
27889165,True,1,,Rue des Frères Mineurs,residential,50,False,86.433,,"LINESTRING (4.3561284 43.8368461, 4.356086 43.8368543, 4.3551123 43.8371047)",,
34407087,True,1,,Rue Émile Jamais,residential,50,False,64.696,,"LINESTRING (4.3561284 43.8368461, 4.3555604 43.8365391, 4.3554829 43.8364972)",,
30436720,True,,,Rue du Bec-de-Lièvre,residential,,False,102.627,,"LINESTRING (4.3560417 43.8355713, 4.3549556 43.8350834)",,
34426573,True,1,,Rue de la Porte de France,residential,50,False,37.26,,"LINESTRING (4.3560417 43.8355713, 4.3562686 43.8352789)",,
34426573,True,1,,Rue de la Porte de France,residential,50,False,35.003,,"LINESTRING (4.3558713 43.8358611, 4.3560417 43.8355713)",,
27889161,True,,,Rue Émile Jamais,residential,,False,82.85,,"LINESTRING (4.3549717 43.8362559, 4.3541169 43.8358376)",,
27889162,True,,,Rue Godin,residential,,False,42.865,,"LINESTRING (4.3549717 43.8362559, 4.3547647 43.8366113)",,
34426573,True,1,,Rue de la Porte de France,residential,50,False,73.928,,"LINESTRING (4.3551123 43.8371047, 4.3551528 43.8370031, 4.3554523 43.8365441, 4.3554829 43.8364972)",,
28821599,False,2,,Rue Pasteur,tertiary,30,False,18.239,,"LINESTRING (4.3555008 43.8404289, 4.3552767 43.840401)",,
778725477,False,2,,Rue Auguste,tertiary,,True,20.162,,"LINESTRING (4.3555008 43.8404289, 4.3555494 43.840251)",,
718288022,True,,,Place de la Révolution,residential,30,False,40.672,,"LINESTRING (4.3555008 43.8404289, 4.3554748 43.8405604, 4.3555154 43.840568, 4.3557873 43.8406192)",,
28820546,True,,,Rue de l'Agau,residential,,False,93.21600000000001,,"LINESTRING (4.3568625 43.8394847, 4.3572151 43.8394931, 4.3574219 43.8395596, 4.3579612 43.8397194)",,
"[115433233, 115433234, 28820546]",True,,,Rue de l'Agau,residential,,False,87.752,,"LINESTRING (4.3557694 43.8395164, 4.3563535 43.8394935, 4.3566727 43.8394872, 4.3567095 43.8394865, 4.3568625 43.8394847)",yes,
587489840,True,1,,Rue Auguste,residential,,False,33.705,,"LINESTRING (4.3557694 43.8395164, 4.355717 43.8396847, 4.3557123 43.8397, 4.355694 43.8397603, 4.3556811 43.8397789, 4.3556684 43.83981)",,
40252658,True,,,Rue Guizot,residential,,False,27.135,,"LINESTRING (4.3579612 43.8397194, 4.3578746 43.8399553)",,
40113385,True,,,Rue de Corconne,residential,,False,28.985,,"LINESTRING (4.3589669 43.8395776, 4.3588841 43.8398184, 4.3588799 43.8398306)",,
28820550,True,,,Rue des Lombards,residential,30,False,46.242,,"LINESTRING (4.3599533 43.8394539, 4.3598801 43.8390414)",,
40113238,True,,,Passage du Mûrier d'Espagne,residential,30,False,83.11699999999999,,"LINESTRING (4.3599533 43.8394539, 4.3594864 43.8395982, 4.3592217 43.8396139, 4.3590688 43.8396066, 4.3589669 43.8395776)",,
"[16312281, 587487108, 16312286]",True,,,"['Rue Curaterie', 'Rue du Général Perrier', 'Rue Cremieux']",residential,,False,121.838,,"LINESTRING (4.3598801 43.8390414, 4.3605599 43.8391449, 4.3611542 43.8388953, 4.3612728 43.8388464)",,
28820550,True,,,Rue des Lombards,residential,30,False,33.2,,"LINESTRING (4.3602222 43.8400078, 4.360087 43.8397256)",,
28820553,True,,,Rue du Bat d'Argent,residential,30,False,36.951,,"LINESTRING (4.3602222 43.8400078, 4.3606812 43.8399791)",,
28820557,True,,,Rue de la Ferrage,residential,30,False,109.789,,"LINESTRING (4.3588565 43.8400753, 4.3602222 43.8400078)",,
"[40113385, 777584506]",True,,,Rue de Corconne,residential,,False,41.043,,"LINESTRING (4.3588565 43.8400753, 4.358852 43.8403538, 4.3588518 43.8403672, 4.3588517 43.8403743, 4.3588498 43.8404192, 4.3588474 43.8404443)",,
28820554,False,,,Rue de la Garance,residential,30,True,32.822,,"LINESTRING (4.3606812 43.8399791, 4.3606417 43.8396853)",,
28820553,True,,,Rue du Bat d'Argent,residential,30,False,58.79900000000001,,"LINESTRING (4.3606812 43.8399791, 4.3611528 43.839959, 4.3612204 43.8399963, 4.3613956 43.8399877)",,
28820553,True,,,Rue du Bat d'Argent,residential,30,False,22.715,,"LINESTRING (4.3613956 43.8399877, 4.3616774 43.8399673)",,
28820556,False,,,Rue de la Gaude,residential,30,False,45.423,,"LINESTRING (4.3613956 43.8399877, 4.361326 43.8395823)",,
770548220,False,,,Rue du Bat d'Argent,residential,30,False,40.485,,"LINESTRING (4.3616774 43.8399673, 4.3621657 43.839875)",,
28820555,True,,,Rue Xavier Sigalon,residential,30,False,50.211,,"LINESTRING (4.3616774 43.8399673, 4.3617806 43.8403442, 4.3617874 43.8403689, 4.3617987 43.8404103)",,
717022560,True,,,Rue Nationale,residential,30,False,3.544,,"LINESTRING (4.3616001 43.8395521, 4.3615565 43.8395573)",,
28820556,False,,,Rue de la Gaude,residential,30,True,45.423,,"LINESTRING (4.361326 43.8395823, 4.3613956 43.8399877)",,
717022560,True,,,Rue Nationale,residential,30,False,56.065,,"LINESTRING (4.361326 43.8395823, 4.3606417 43.8396853)",,
776769376,False,,,Rue de la Boucarie,residential,,True,36.857,,"LINESTRING (4.3578746 43.8399553, 4.3583301 43.8399992)",,
38959695,False,,,Rue de la Boucarie,residential,,False,91.43,,"LINESTRING (4.3578746 43.8399553, 4.3575576 43.8398931, 4.3572701 43.8398574, 4.357032 43.8398074, 4.3567683 43.83976)",,
40252658,True,,,Rue Guizot,residential,,False,42.176,,"LINESTRING (4.3578746 43.8399553, 4.3577992 43.8401623, 4.357786 43.8401985, 4.3577624 43.8402617, 4.3577563 43.8402793, 4.3577503 43.8402968, 4.3577403 43.840322)",,
34407340,True,,,Rue du Grand Couvent,residential,,False,31.53,,"LINESTRING (4.3567683 43.83976, 4.3567896 43.8396972, 4.3568462 43.8395307, 4.3568625 43.8394847)",,
38959695,False,,,Rue de la Boucarie,residential,,True,91.42999999999999,,"LINESTRING (4.3567683 43.83976, 4.357032 43.8398074, 4.3572701 43.8398574, 4.3575576 43.8398931, 4.3578746 43.8399553)",,
720064131,False,,,Rue Clérisseau,residential,30,True,24.831,,"LINESTRING (4.3566472 43.8411886, 4.3563481 43.8411309)",,
778725474,False,,,Rue du Fort,residential,30,True,50.13,,"LINESTRING (4.3566472 43.8411886, 4.3567264 43.8407414)",,
718288024,True,,,Rue Clérisseau,residential,30,False,41.730000000000004,,"LINESTRING (4.3566472 43.8411886, 4.3567349 43.8412034, 4.3571539 43.8412739)",,
28821158,True,,,Rue Baduel,residential,,False,50.829,,"LINESTRING (4.3579232 43.8414072, 4.3580384 43.8409577)",,
718288024,True,,,Rue Clérisseau,residential,30,False,37.505,,"LINESTRING (4.3579232 43.8414072, 4.3583844 43.841463)",,
28821152,False,,,Rue Rulman,unclassified,,True,39.477,,"LINESTRING (4.3574466 43.841329, 4.3573054 43.8416691)",,2
718288023,True,,,Rue Rulman,residential,,False,49.248,,"LINESTRING (4.3574466 43.841329, 4.3576146 43.840903)",,2
718288024,True,,,Rue Clérisseau,residential,30,False,39.2,,"LINESTRING (4.3574466 43.841329, 4.3579232 43.8414072)",,
718288024,True,,,Rue Clérisseau,residential,30,False,24.261,,"LINESTRING (4.3571539 43.8412739, 4.3574466 43.841329)",,
720064131,False,,,Rue Clérisseau,residential,30,False,24.831,,"LINESTRING (4.3563481 43.8411309, 4.3566472 43.8411886)",,
718288021,False,,,Rue Clérisseau,residential,30,True,27.434,,"LINESTRING (4.3563481 43.8411309, 4.3560922 43.8410667, 4.356025 43.8410499)",,
28821587,False,,,Rue Clérisseau,residential,30,True,35.488,,"LINESTRING (4.356025 43.8410499, 4.3559603 43.8410318, 4.3556123 43.8409348)",,
718288021,False,,,Rue Clérisseau,residential,30,False,27.434,,"LINESTRING (4.356025 43.8410499, 4.3560922 43.8410667, 4.3563481 43.8411309)",,
28821587,False,,,Rue Clérisseau,residential,30,False,35.488,,"LINESTRING (4.3556123 43.8409348, 4.3559603 43.8410318, 4.356025 43.8410499)",,
28821587,False,,,Rue Clérisseau,residential,30,True,52.343,,"LINESTRING (4.3556123 43.8409348, 4.3555218 43.8409064, 4.3550748 43.8407779, 4.3550155 43.8407475)",,
327399932,False,,,Rue d'Albenas,residential,,False,33.505,,"LINESTRING (4.3543379 43.8418401, 4.3539535 43.8417221)",,
327399930,True,,,Rue Rouget de Lisle,tertiary,30,False,82.473,,"LINESTRING (4.3543379 43.8418401, 4.354423 43.8416674, 4.3546365 43.841305, 4.354679 43.8412329, 4.3547246 43.8411531)",,
34428176,True,,,Rue Balore,residential,30,False,33.45,,"LINESTRING (4.3557873 43.8406192, 4.3561977 43.8406728)",,
778725473,True,,,Place de la Révolution,residential,,False,37.79600000000001,,"LINESTRING (4.3557873 43.8406192, 4.3556312 43.8409007, 4.3556123 43.8409348)",,
28821599,False,2,,Rue Pasteur,tertiary,30,True,18.239,,"LINESTRING (4.3552767 43.840401, 4.3555008 43.8404289)",,
778725476,True,1,,Rue Rouget de Lisle,tertiary,30,False,43.856,,"LINESTRING (4.3550155 43.8407475, 4.3552767 43.840401)",,
28821587,False,,,Rue Clérisseau,residential,30,False,52.343,,"LINESTRING (4.3550155 43.8407475, 4.3550748 43.8407779, 4.3555218 43.8409064, 4.3556123 43.8409348)",,
28821794,False,,,Rue des Bénédictins,residential,30,False,45.45399999999999,,"LINESTRING (4.3547246 43.8411531, 4.3546297 43.8411414, 4.3541626 43.8411008)",,
327399931,True,1,,Rue Rouget de Lisle,tertiary,30,False,50.778,,"LINESTRING (4.3547246 43.8411531, 4.354875 43.8409457, 4.3550155 43.8407475)",,
38959694,False,2,,Rue Auguste,tertiary,30,False,30.379,,"LINESTRING (4.3556257 43.8399834, 4.3555889 43.840117, 4.3555494 43.840251)",,
38959694,False,2,,Rue Auguste,tertiary,30,True,19.586,,"LINESTRING (4.3556257 43.8399834, 4.3556415 43.839926, 4.3556482 43.8399001, 4.3556684 43.83981)",,
28821601,True,,,Rue Plotine,residential,30,False,46.884,,"LINESTRING (4.3549214 43.8399139, 4.3548071 43.8403274)",,
28821598,True,,,Rue Trajan,residential,30,False,57.013000000000005,,"LINESTRING (4.3549214 43.8399139, 4.3555708 43.839978, 4.3555923 43.8399801, 4.3556257 43.8399834)",,
28821598,True,,,Rue Trajan,residential,30,False,51.513,,"LINESTRING (4.354283 43.839863, 4.3549214 43.8399139)",,
776747557,False,,,Rue Vespasien,residential,30,False,54.485,,"LINESTRING (4.354283 43.839863, 4.3543487 43.8393753)",,
327399730,True,,,Rue Pasteur,residential,30,False,38.542,,"LINESTRING (4.3548071 43.8403274, 4.3551334 43.8403785, 4.3552253 43.8403929, 4.3552767 43.840401)",,
34427379,True,,,Rue Vespasien,residential,30,False,42.115,,"LINESTRING (4.3542199 43.840239, 4.354283 43.839863)",,
327399730,True,,,Rue Pasteur,residential,30,False,12.099,,"LINESTRING (4.3542199 43.840239, 4.3543677 43.8402608)",,
28821601,True,,,Rue Plotine,residential,30,False,46.867999999999995,,"LINESTRING (4.3550339 43.8395003, 4.3550172 43.8395567, 4.3549214 43.8399139)",,
28821794,False,,,Rue des Bénédictins,residential,30,True,45.45399999999999,,"LINESTRING (4.3541626 43.8411008, 4.3546297 43.8411414, 4.3547246 43.8411531)",,
28821793,True,,,Rue Nerva,residential,30,False,94.841,,"LINESTRING (4.3543677 43.8402608, 4.3541626 43.8411008)",,
327399730,True,,,Rue Pasteur,residential,30,False,36.01,,"LINESTRING (4.3543677 43.8402608, 4.3548071 43.8403274)",,
30436718,True,,,Rue Saint-Mathieu,residential,,False,25.483,,"LINESTRING (4.3547038 43.8353656, 4.3544959 43.8355389)",,
193022229,True,,,Rue Delon Soubeyran,residential,,False,108.65,,"LINESTRING (4.3547038 43.8353656, 4.3558713 43.8358611)",,
27889163,True,1,,Rue Racine,residential,50,False,24.076999999999998,,"LINESTRING (4.3546388 43.8377539, 4.3546618 43.8376902, 4.3546924 43.8375934, 4.3546683 43.837545)",,
30436718,True,,,Rue Saint-Mathieu,residential,,False,34.109,,"LINESTRING (4.3554332 43.8345507, 4.355206 43.83481)",,
30436721,True,,,Rue de la Pitié,residential,,False,51.576,,"LINESTRING (4.3554332 43.8345507, 4.3559734 43.8348023)",,
30436718,True,,,Rue Saint-Mathieu,residential,,False,37.317,,"LINESTRING (4.3549556 43.8350834, 4.3547038 43.8353656)",,
30436720,True,,,Rue du Bec-de-Lièvre,residential,,False,55.687,,"LINESTRING (4.3549556 43.8350834, 4.3543545 43.8348328)",,
27889162,True,,,Rue Godin,residential,,False,78.126,,"LINESTRING (4.3547647 43.8366113, 4.3546143 43.836886, 4.3550763 43.8371201)",,
27889159,True,1,,Rue Tedenat,residential,50,False,32.388,,"LINESTRING (4.356402 43.8357219, 4.3564366 43.8360121)",,
30436720,True,,,Rue du Bec-de-Lièvre,residential,,False,33.4,,"LINESTRING (4.356402 43.8357219, 4.3560417 43.8355713)",,
30436720,True,,,Rue du Bec-de-Lièvre,residential,,False,37.099,,"LINESTRING (4.3543545 43.8348328, 4.3539525 43.8346678)",,
