osmid,lanes,name,highway,maxspeed,junction,oneway,reversed,length,geometry,ref,tunnel
273622955,1,Boulevard Michelet,residential,,,True,False,146.707,"LINESTRING (6.5343484 43.2530796, 6.5340248 43.2525021, 6.5339133 43.2522962, 6.5336989 43.2519559, 6.5336338 43.251868)",,
1095904836,,Avenue du Général de Gaulle,residential,,,False,True,9.795,"LINESTRING (6.5336338 43.251868, 6.53353 43.2519132)",,
225144523,,Avenue du Général de Gaulle,residential,,,True,False,59.278999999999996,"LINESTRING (6.5336338 43.251868, 6.5340589 43.2516671, 6.5340641 43.2516449, 6.534072 43.2516108, 6.5340692 43.2515652, 6.5340409 43.2515075)",,
155023274,2,Rond-Point de l'Armée d'Afique,primary,80,roundabout,True,False,56.787,"LINESTRING (6.5419695 43.2495535, 6.542104 43.2495247, 6.5422441 43.2495297, 6.5423741 43.2495679, 6.5424798 43.2496351, 6.5425493 43.2497238)",,
658477199,2,Rond-Point de l'Armée d'Afique,primary,80,roundabout,True,False,32.259,"LINESTRING (6.5425493 43.2497238, 6.5425747 43.2498187, 6.5425584 43.2499147, 6.5425019 43.2500022)",,
658480066,2,Rond-Point de l'Armée d'Afique,primary,80,roundabout,True,False,11.280000000000001,"LINESTRING (6.5417357 43.2498675, 6.5417313 43.2498144, 6.5417413 43.2497667)",,
273622950,2,Avenue Georges Clemenceau,secondary,50,,False,True,8.186,"LINESTRING (6.5411448 43.2500965, 6.5410438 43.2500993)",D 558,
"[785131537, 155023266]",1,,secondary,"['50', '80']",,True,False,56.22500000000001,"LINESTRING (6.5411448 43.2500965, 6.5413311 43.2500655, 6.5414719 43.2500333, 6.5415595 43.2500068, 6.5416409 43.2499522, 6.5416966 43.2499034, 6.5417357 43.2498675)",D 558,
658477196,2,Rond-Point de l'Armée d'Afique,primary,80,roundabout,True,False,30.242,"LINESTRING (6.5419306 43.2500897, 6.5418574 43.2500475, 6.5417987 43.2499946, 6.5417575 43.2499336, 6.5417357 43.2498675)",,
"[785131536, 155023265]",1,,secondary,"['50', '80']",,True,False,63.887,"LINESTRING (6.5419306 43.2500897, 6.5418421 43.2501036, 6.541315 43.2501095, 6.5411448 43.2500965)",D 558,
75733619,1,,secondary,50,,True,False,29.880000000000003,"LINESTRING (6.533368 43.245812, 6.5333247 43.2457674, 6.5333028 43.2457345, 6.5332912 43.245656, 6.5333328 43.2455622)",D 558,
225141277,2,,secondary,50,,False,True,102.483,"LINESTRING (6.533368 43.245812, 6.5335122 43.2459999, 6.5335924 43.2461148, 6.5337647 43.2463615, 6.5338866 43.2465332, 6.5339229 43.2465953, 6.5339453 43.2466317)",D 558,
168996006,,Rue Jules Peirin,residential,,,True,False,35.546,"LINESTRING (6.5347181 43.2507035, 6.5344405 43.2504559)",,
168996005,1,Boulevard Louis Blanc,residential,,,True,False,67.518,"LINESTRING (6.5348558 43.2502038, 6.5344853 43.2497153, 6.5344527 43.2496723)",,
372688450,2,Rue du Rialet,residential,,,False,False,92.168,"LINESTRING (6.5348558 43.2502038, 6.5348819 43.2501906, 6.5354731 43.2498929, 6.5355975 43.2498371, 6.5357317 43.2497773, 6.5358064 43.2497492)",,
372688450,2,Rue du Rialet,residential,,,False,True,43.785000000000004,"LINESTRING (6.5348558 43.2502038, 6.5348289 43.2502201, 6.5344405 43.2504559)",,
168996006,,Rue Jules Peirin,residential,,,True,False,71.68799999999999,"LINESTRING (6.5351562 43.2512636, 6.5351262 43.2512196, 6.5347181 43.2507035)",,
225144518,1,Avenue Georges Clemenceau,secondary,50,,True,False,45.752,"LINESTRING (6.5351562 43.2512636, 6.5350977 43.2512773, 6.5349783 43.2513051, 6.5349034 43.2513283, 6.5346799 43.251412, 6.5346398 43.2514275)",D 558,
168996005,1,Boulevard Louis Blanc,residential,,,True,False,122.897,"LINESTRING (6.5356116 43.2511605, 6.5355288 43.2510875, 6.5349123 43.250278, 6.5348558 43.2502038)",,
225144518,1,Avenue Georges Clemenceau,secondary,50,,True,False,38.626,"LINESTRING (6.5356116 43.2511605, 6.5354538 43.2511982, 6.5351562 43.2512636)",D 558,
273622958,,Impasse Aubert,residential,,,False,True,122.92999999999999,"LINESTRING (6.5356116 43.2511605, 6.5356438 43.2511915, 6.5356863 43.2514126, 6.5356898 43.2514453, 6.535673 43.2514668, 6.5347861 43.2517062, 6.5346544 43.251692)",,
76035960,1,Boulevard du Maréchal de Lattre de Tassigny,residential,50,,True,False,100.298,"LINESTRING (6.5344527 43.2496723, 6.5349353 43.2492034, 6.5350668 43.2490506, 6.5350822 43.2490227, 6.5351198 43.2489544, 6.5351342 43.2489242)",,
372688450,2,Rue du Rialet,residential,,,False,False,43.785000000000004,"LINESTRING (6.5344405 43.2504559, 6.5348289 43.2502201, 6.5348558 43.2502038)",,
76035967,1,Rue Jean-Jacques Rousseau,residential,,,False,True,112.554,"LINESTRING (6.5318998 43.2511617, 6.5319584 43.2511606, 6.5322594 43.2511548, 6.5325283 43.2511995, 6.5326958 43.2512178, 6.5327149 43.2512162, 6.532749 43.2511858, 6.5327615 43.2511312, 6.5327896 43.2510551, 6.5327373 43.2510415, 6.5328262 43.2509065, 6.5328383 43.2509052, 6.5328588 43.2508916, 6.5328779 43.2508783)",,
76035976,1,Rue Diderot,residential,30,,True,False,21.008,"LINESTRING (6.5318998 43.2511617, 6.5319064 43.2513064, 6.5318946 43.2513497)",,
785182819,,Impasse du 11 Novembre,residential,,,False,False,27.069,"LINESTRING (6.5325563 43.2515091, 6.5327775 43.2513266)",,
189064895,,Rue du 11 Novembre,residential,,,True,False,30.207,"LINESTRING (6.5325563 43.2515091, 6.5325724 43.25152, 6.5328192 43.2516485, 6.5328604 43.2516659)",,
"[785188068, 273622971, 76036014, 40163291]",1,"['Rue Edgar Quinet', 'Place de la Liberté', 'Place de Bellevue', 'Rue Blanquis']",residential,50,,True,False,189.66200000000003,"LINESTRING (6.5332509 43.2520382, 6.5332134 43.2520934, 6.5328516 43.2522987, 6.5328639 43.252353, 6.5332212 43.2526809, 6.5332521 43.2528025, 6.5332704 43.2528453, 6.533327 43.2529207, 6.533376 43.252983, 6.533379 43.253014, 6.533375 43.2530423, 6.533368 43.2531, 6.533344 43.253173, 6.5333247 43.253227, 6.5332905 43.2532974, 6.5332339 43.2533972, 6.5331669 43.2534062, 6.533127 43.2534115)",,
1095904836,,Avenue du Général de Gaulle,residential,,,False,False,26.538999999999998,"LINESTRING (6.5332509 43.2520382, 6.5334671 43.2519395, 6.53353 43.2519132)",,
"[1002666984, 198440243, 273622987]",,Rue des Moulins,residential,,,False,"[False, True]",52.571,"LINESTRING (6.5324483 43.252408, 6.5323522 43.2524351, 6.532293 43.2524646, 6.5321272 43.2525453, 6.5319008 43.2526589)",,building_passage
273622974,1,Rue Nationale,residential,30,,True,False,118.089,"LINESTRING (6.5324483 43.252408, 6.5324914 43.2524402, 6.5325382 43.2524753, 6.5326405 43.2525298, 6.5326928 43.2525577, 6.532839 43.252648, 6.532961 43.2528209, 6.5330277 43.2529154, 6.533146 43.253252, 6.5331411 43.2532927)",,
225129573,2,Rue Marceau,secondary,50,,False,False,21.543,"LINESTRING (6.5322738 43.2488039, 6.5323102 43.2487718, 6.5323836 43.2487217, 6.5324758 43.2486804)",D 558,
225129573,2,Rue Marceau,secondary,50,,False,True,20.969,"LINESTRING (6.5322738 43.2488039, 6.5322202 43.2488685, 6.5321537 43.2489707)",D 558,
197527756,,Avenue du Colombier,residential,50,,False,True,19.205,"LINESTRING (6.5323151 43.2459496, 6.532174 43.2460884)",,
197527756,,Avenue du Colombier,residential,50,,False,False,93.41,"LINESTRING (6.5323151 43.2459496, 6.5324463 43.2458797, 6.5327445 43.245755, 6.5332215 43.245614, 6.5333328 43.2455622)",,
197527755,1,Rue Héliodore Pisan,residential,50,,True,False,156.749,"LINESTRING (6.531163 43.2476693, 6.5312178 43.2476879, 6.5312594 43.2477074, 6.5313694 43.2478159, 6.5317591 43.2482003, 6.5317893 43.2482339, 6.531814 43.2482613, 6.5319689 43.2484157, 6.5320199 43.248484, 6.5321983 43.2487482, 6.5322117 43.2487681, 6.5322155 43.2487737, 6.5322738 43.2488039)",,
1000330939,,Rue Héliodore Pisan,residential,50,,False,True,34.703,"LINESTRING (6.531163 43.2476693, 6.5311541 43.2476469, 6.5309124 43.247418)",,
198439286,,,residential,50,roundabout,True,False,9.915000000000001,"LINESTRING (6.5304657 43.2469018, 6.5304901 43.2469006, 6.530514 43.2469046, 6.5305352 43.2469135, 6.5305521 43.2469264, 6.5305632 43.2469423)",,
197527756,,Avenue du Colombier,residential,50,,False,False,19.205,"LINESTRING (6.532174 43.2460884, 6.5323151 43.2459496)",,
197527749,,Avenue des Bastides,residential,50,,False,True,265.226,"LINESTRING (6.532174 43.2460884, 6.5322208 43.2461158, 6.5324139 43.2461428, 6.5325725 43.2462089, 6.5326273 43.2462617, 6.5326744 43.2463193, 6.5327758 43.246635, 6.5328942 43.2470036, 6.5329976 43.247257, 6.5330189 43.2472884, 6.5330808 43.2473206, 6.5331423 43.2473274, 6.5331893 43.2473147, 6.533235 43.2472923, 6.5335688 43.2469113, 6.5336353 43.2468417, 6.5337653 43.2467604, 6.5338303 43.2467359, 6.5338778 43.2467213)",,
197527756,,Avenue du Colombier,residential,50,,False,True,104.90899999999999,"LINESTRING (6.532174 43.2460884, 6.5321594 43.2461161, 6.5320788 43.2462636, 6.5319685 43.2464925, 6.5319152 43.2465919, 6.5317675 43.2468887, 6.5316663 43.2469404)",,
198438062,,Rue Beausoleil,residential,50,,True,False,80.20599999999999,"LINESTRING (6.5321537 43.2489707, 6.532048 43.24895, 6.531183 43.2490711)",,
225129573,2,Rue Marceau,secondary,50,,False,False,20.969,"LINESTRING (6.5321537 43.2489707, 6.5322202 43.2488685, 6.5322738 43.2488039)",D 558,
225129573,2,Rue Marceau,secondary,50,,False,True,48.93600000000001,"LINESTRING (6.5321537 43.2489707, 6.5321125 43.2490869, 6.5320997 43.2491231, 6.5320909 43.2492357, 6.5320892 43.2494056)",D 558,
76035960,1,Boulevard du Maréchal de Lattre de Tassigny,residential,50,,True,False,16.155,"LINESTRING (6.5343508 43.2497972, 6.5344527 43.2496723)",,
"[273623000, 198438088]",,Rue Parmentier,residential,,,False,True,194.196,"LINESTRING (6.5343508 43.2497972, 6.5343105 43.2497739, 6.5342843 43.2497587, 6.5338093 43.2494835, 6.5330084 43.2502531, 6.5327333 43.2503371, 6.5327021 43.2503751, 6.5326914 43.2503882)",,
198438091,1,Rue Hoche,residential,50,,True,False,54.741,"LINESTRING (6.5320838 43.2501839, 6.5322022 43.2502101, 6.5323563 43.2502383, 6.5326914 43.2503882)",,
225129573,2,Rue Marceau,secondary,50,,False,False,86.55099999999999,"LINESTRING (6.5320838 43.2501839, 6.5320803 43.2500765, 6.5320829 43.249792, 6.5320875 43.2495094, 6.5320892 43.2494056)",D 558,
225129573,2,Rue Marceau,secondary,50,,False,True,18.027,"LINESTRING (6.5320838 43.2501839, 6.5320775 43.2503244, 6.5320795 43.2503459)",D 558,
"[198438088, 273623000]",,Rue Parmentier,residential,,,False,False,194.19599999999997,"LINESTRING (6.5326914 43.2503882, 6.5327021 43.2503751, 6.5327333 43.2503371, 6.5330084 43.2502531, 6.5338093 43.2494835, 6.5342843 43.2497587, 6.5343105 43.2497739, 6.5343508 43.2497972)",,
198438091,1,Rue Hoche,residential,50,,True,False,53.336,"LINESTRING (6.5326914 43.2503882, 6.53293 43.2507943, 6.5329501 43.2508293)",,
76035960,1,Boulevard du Maréchal de Lattre de Tassigny,residential,50,,True,False,105.934,"LINESTRING (6.5335919 43.250572, 6.5337913 43.2503878, 6.5339613 43.2502308, 6.5343508 43.2497972)",,
198438076,1,Rue Pasteur,residential,50,,True,False,66.723,"LINESTRING (6.5335919 43.250572, 6.5339661 43.2507607, 6.5342521 43.2509302)",,
1059591726,1,Rue des Mines,residential,50,,True,False,28.956,"LINESTRING (6.5318946 43.2513497, 6.5318507 43.2513505, 6.5315372 43.2513566)",,
1167453205,1,Rue Nationale,residential,30,,True,False,35.425,"LINESTRING (6.5318946 43.2513497, 6.5319311 43.251451, 6.5319492 43.2514908, 6.5321741 43.251543)",,
794773903,2,Avenue Georges Clemenceau,secondary,50,,True,False,37.688,"LINESTRING (6.5346398 43.2514275, 6.5343896 43.2515405, 6.5342384 43.2515986)",D 558,
"[273622976, 198438049]",1,"['Montée des Aloès', ""Rue de l'Horloge""]",residential,,,True,False,151.819,"LINESTRING (6.5314608 43.2529467, 6.5315544 43.2529523, 6.5319157 43.2528942, 6.5321603 43.2529017, 6.5322107 43.2529032, 6.5324165 43.2529626, 6.532542 43.2529766, 6.5327458 43.2530875, 6.5329003 43.2531739, 6.5329943 43.2532766, 6.5330995 43.2532881, 6.5331411 43.2532927)",,
1002666984,,Rue des Moulins,residential,,,False,False,48.900999999999996,"LINESTRING (6.5314608 43.2529467, 6.531797 43.2527827, 6.5319008 43.2526589)",,
273622974,1,Rue Nationale,residential,30,,True,False,13.259,"LINESTRING (6.5331411 43.2532927, 6.533127 43.2534115)",,
198438108,,Rue du 19 Mars 1962,residential,50,,False,False,6.749,"LINESTRING (6.5304755 43.2542746, 6.530555 43.2542564)",,
197527756,,Avenue du Colombier,residential,50,,False,False,89.846,"LINESTRING (6.5305632 43.2469423, 6.5305963 43.2469332, 6.5306438 43.2469201, 6.5307003 43.246924, 6.5309495 43.2469308, 6.531462 43.2469389, 6.5316138 43.2469413, 6.5316663 43.2469404)",,
198439286,,,residential,50,roundabout,True,False,10.389000000000001,"LINESTRING (6.5305632 43.2469423, 6.5305675 43.2469607, 6.530564 43.2469792, 6.530553 43.2469961, 6.5305355 43.2470098, 6.5305132 43.247019)",,
1000330939,,Rue Héliodore Pisan,residential,50,,False,False,54.994,"LINESTRING (6.5305132 43.247019, 6.5305299 43.2470392, 6.530575 43.2470935, 6.5307632 43.2472903, 6.5309124 43.247418)",,
198439284,,Rue de la Résistance,residential,,,False,False,148.763,"LINESTRING (6.5315372 43.2513566, 6.5316363 43.2518462, 6.5316856 43.2520896, 6.5317323 43.2522808, 6.5317564 43.2523868, 6.531797 43.2525267, 6.5319008 43.2526589)",,
198439284,,Rue de la Résistance,residential,,,False,True,148.763,"LINESTRING (6.5319008 43.2526589, 6.531797 43.2525267, 6.5317564 43.2523868, 6.5317323 43.2522808, 6.5316856 43.2520896, 6.5316363 43.2518462, 6.5315372 43.2513566)",,
"[1002666984, 198440243, 273622987]",,Rue des Moulins,residential,,,False,"[False, True]",52.571,"LINESTRING (6.5319008 43.2526589, 6.5321272 43.2525453, 6.532293 43.2524646, 6.5323522 43.2524351, 6.5324483 43.252408)",,building_passage
1002666984,,Rue des Moulins,residential,,,False,True,48.900999999999996,"LINESTRING (6.5319008 43.2526589, 6.531797 43.2527827, 6.5314608 43.2529467)",,
