osmid,oneway,highway,junction,reversed,length,geometry,lanes,ref,maxspeed,name,bridge,access
472311179,True,tertiary,,False,96.902,"LINESTRING (0.6014425 49.0936856, 0.601266 49.0934161, 0.6009464 49.0929154, 0.6009255 49.0928826)",,,,Rue de Rouen,,
715419783,True,secondary,,False,20.310000000000002,"LINESTRING (0.6014425 49.0936856, 0.601511 49.0936766, 0.6017188 49.0936917)",,,,,,
1149089559,True,tertiary,,False,9.567,"LINESTRING (0.5999093 49.0919216, 0.5997918 49.0918831)",,,,Rue du Général Leclerc,,
996837429,False,residential,,True,15.827,"LINESTRING (0.5999093 49.0919216, 0.5999212 49.0918961, 0.5999734 49.0917856)",,,,Rue Alexandre,,
1149089560,True,tertiary,,False,9.083,"LINESTRING (0.5989672 49.0916245, 0.5988688 49.0915743)",,,,Rue du Général Leclerc,,
328206871,False,tertiary,,True,6.16,"LINESTRING (0.5988049 49.091538, 0.5988688 49.0915743)",,D 6138,,Rue du Général Leclerc,,
72304945,True,tertiary,,False,104.511,"LINESTRING (0.5988049 49.091538, 0.5985568 49.0913094, 0.5979599 49.0907783)",,,,Rue Thiers,,
77936303,False,residential,,False,34.967999999999996,"LINESTRING (0.5988049 49.091538, 0.5985432 49.0917318, 0.5984931 49.0917769)",,,,Rue Thomas Lindet,,
72304945,True,tertiary,,False,57.336,"LINESTRING (0.5979599 49.0907783, 0.5973884 49.0904236)",,,,Rue Thiers,,
77936308,False,residential,,False,81.59,"LINESTRING (0.5979599 49.0907783, 0.5987251 49.0902423)",,,,Rue de l'Union,,
208234399,True,residential,,False,64.48,"LINESTRING (0.5979599 49.0907783, 0.5975631 49.0912967)",,,,Rue Delamotte,,
143232922,True,residential,,False,36.316,"LINESTRING (0.5955719 49.0894851, 0.5958634 49.0892201)",,,,Rue Auguste Leprevost,,
367512371,True,tertiary,,False,114.90700000000001,"LINESTRING (0.5955719 49.0894851, 0.5948218 49.0891976, 0.5947692 49.0891702, 0.5944528 49.0890056, 0.5943661 49.0889481, 0.5942534 49.0889362)",,,,Rue Général de Gaulle,,
216435313,False,secondary,,True,284.164,"LINESTRING (0.6047669 49.0899953, 0.6047241 49.0899432, 0.6046735 49.0898966, 0.6045833 49.0898132, 0.6045624 49.0897965, 0.6043881 49.0896573, 0.6040368 49.0893604, 0.6036285 49.0890175, 0.6032565 49.0887043, 0.602899 49.088409, 0.6027872 49.088325, 0.6026966 49.0882662, 0.6026055 49.0882153, 0.6025154 49.0881724, 0.6023868 49.0881243, 0.6022408 49.0880741)",,D 133,,Boulevard Sylla Lefevre,,
667315481,False,secondary,,False,14.059999999999999,"LINESTRING (0.6047669 49.0899953, 0.6047939 49.0900582, 0.6048059 49.0901188)",,D 133e,30,Boulevard de Normandie,,
384031036,True,residential,,False,38.672,"LINESTRING (0.598326 49.090013, 0.5986559 49.0901982, 0.5987251 49.0902423)",,,,Rue Albert Parissot,,
77936336,True,residential,,False,80.924,"LINESTRING (0.5988772 49.0903473, 0.5989059 49.0903308, 0.599281 49.0901153, 0.5997132 49.0898678)",,,,Rue de la Sous-Préfecture,,
367578302,False,residential,,False,11.6,"LINESTRING (0.5988772 49.0903473, 0.5988168 49.090304, 0.5987704 49.0902699)",,,,Rue Alexandre,,
367578302,False,residential,,True,76.62,"LINESTRING (0.5988772 49.0903473, 0.5991577 49.0906984, 0.5993651 49.0909578)",,,,Rue Alexandre,,
77937164,False,residential,,False,61.769,"LINESTRING (0.5965752 49.0899645, 0.5960983 49.0904239)",,,,Rue Albert Glatigny,,
72304945,True,tertiary,,False,90.439,"LINESTRING (0.5965752 49.0899645, 0.5961607 49.0897665, 0.5955719 49.0894851)",,,,Rue Thiers,,
174091463,True,residential,,False,30.198,"LINESTRING (0.5975296 49.0898734, 0.5979302 49.0899436)",,,,Rue Michel-Hubert Descours,,
174002597,True,residential,,False,23.947,"LINESTRING (0.5975296 49.0898734, 0.5976373 49.0897109, 0.5976417 49.0896728)",,,,Rue Robert Lindet,,
77520246,True,residential,,False,8.721,"LINESTRING (0.5995214 49.091139, 0.5995891 49.0912037)",,,,Rue Alexandre,,
174093790,False,residential,,False,23.141,"LINESTRING (0.5995214 49.091139, 0.5993651 49.0909578)",,,,Rue Alexandre,,
"[1149101632, 77936329, 1149101644, 1149101645]",False,residential,,True,67.831,"LINESTRING (0.5995214 49.091139, 0.5993427 49.0912582, 0.5992524 49.0913184, 0.5989671 49.0915087, 0.5988688 49.0915743)",,,,Rue Pierre Asse,,
143232723,True,residential,,False,48.002,"LINESTRING (0.5958634 49.0892201, 0.596084 49.0888133)",,,,Rue Auguste Leprevost,,
174091463,True,residential,,False,111.548,"LINESTRING (0.5958634 49.0892201, 0.5965509 49.0894104, 0.5967366 49.0894618, 0.5969607 49.0895587, 0.5972024 49.0896913)",,,,Rue Michel-Hubert Descours,,
77936308,False,residential,,True,81.59,"LINESTRING (0.5987251 49.0902423, 0.5979599 49.0907783)",,,,Rue de l'Union,,
367578302,False,residential,,True,4.506,"LINESTRING (0.5987251 49.0902423, 0.5987704 49.0902699)",,,,Rue Alexandre,,
309991269,False,secondary,,False,2.865,"LINESTRING (0.5972308 49.0857695, 0.597243 49.085745)",,D 833,,Rue Bernard Gombert,,
"[173998276, 309991269]",False,secondary,,True,228.44500000000002,"LINESTRING (0.5972308 49.0857695, 0.5971299 49.0859995, 0.5970807 49.0861035, 0.5969607 49.0863906, 0.5968282 49.0866715, 0.5967967 49.0867219, 0.5967607 49.0867568, 0.5966933 49.0867986, 0.5966292 49.0868218, 0.5965782 49.0868343, 0.5965265 49.0868428, 0.5964803 49.086847, 0.5964113 49.0868471, 0.5963033 49.0868389, 0.595498 49.0867352, 0.5952669 49.0867055)",,D 833,,"['Rue Orderic Vital', 'Rue Bernard Gombert']",,
173998417,True,tertiary_link,,False,16.331,"LINESTRING (0.5927494 49.0869843, 0.5927929 49.0870291, 0.5928293 49.0870514, 0.5928977 49.087093)",,,,,,
77936307,False,residential,,False,43.098,"LINESTRING (0.5998986 49.0895768, 0.6003726 49.0893447)",,,,Rue de la Charentonne,,
"[913276992, 367578304, 913276991]",False,residential,,True,37.602000000000004,"LINESTRING (0.5998986 49.0895768, 0.5998275 49.0895828, 0.5998199 49.0895829, 0.5995822 49.089587, 0.599383 49.0895912)",,,,Rue de l'Abbatiale,yes,
208234400,False,residential,,False,8.856,"LINESTRING (0.5974749 49.0914129, 0.5975288 49.0913415)",,,,Rue Delamotte,yes,
77936338,True,residential,,False,76.8,"LINESTRING (0.5974749 49.0914129, 0.5973212 49.0916657, 0.5972025 49.092077)",,,,Rue Delamotte,,
72304945,True,tertiary,,False,22.934,"LINESTRING (0.5973884 49.0904236, 0.5971868 49.0902985, 0.5971582 49.0902829)",,,,Rue Thiers,,
77936334,False,residential,,False,66.714,"LINESTRING (0.5973884 49.0904236, 0.5975112 49.0903391, 0.5977367 49.0901643, 0.5979302 49.0899436)",,,,Ruelle Frémont,,
77936318,False,residential,,False,54.394,"LINESTRING (0.6003902 49.0922887, 0.6002257 49.0923817, 0.6001526 49.0924502, 0.5999659 49.0926834)",,,,Ruelle des Lavandières,,
"[1149089559, 1149089557, 216444230, 1149089558]",True,tertiary,,False,55.36,"LINESTRING (0.6003902 49.0922887, 0.6002186 49.0920964, 0.6001688 49.092035, 0.6001257 49.0920058, 0.59994 49.0919306, 0.5999093 49.0919216)",,,,Rue du Général Leclerc,,
77936311,False,residential,,True,48.923,"LINESTRING (0.5997918 49.0918831, 0.5996962 49.0920651, 0.5993187 49.0920528)",,,,Ruelle Hebert,,
"[1149089560, 1149089559]",True,tertiary,,False,18.98,"LINESTRING (0.5997918 49.0918831, 0.5997604 49.0918733, 0.5995567 49.0918094)",,,,Rue du Général Leclerc,,
"[210443331, 77936332, 210443333]",False,residential,,False,124.62999999999998,"LINESTRING (0.5999734 49.0917856, 0.6008881 49.0914433, 0.6012229 49.0913365, 0.6013588 49.0912932, 0.6014797 49.0912546)",,,,Rue Lobrot,yes,
996837429,False,residential,,False,15.827,"LINESTRING (0.5999734 49.0917856, 0.5999212 49.0918961, 0.5999093 49.0919216)",,,,Rue Alexandre,,
77936321,False,residential,,False,139.04000000000002,"LINESTRING (0.5997132 49.0898678, 0.5998046 49.0900532, 0.5998279 49.0903582, 0.5998487 49.0906579, 0.5998297 49.0907163, 0.5996734 49.0908074, 0.5994948 49.0909123, 0.5993651 49.0909578)",,,,Rue Mutel de Boucheville,,
"[913276993, 913276994, 367578300]",True,residential,,False,39.379999999999995,"LINESTRING (0.5997132 49.0898678, 0.5998081 49.089809, 0.5999117 49.0897454, 0.5999172 49.089742, 0.5999398 49.0897003, 0.5998986 49.0895768)",,,,Rue de la Sous-Préfecture,yes,
77936322,True,residential,,False,214.377,"LINESTRING (0.6016268 49.0885902, 0.6016692 49.088619, 0.6031888 49.0896524, 0.6032629 49.0897028, 0.6034544 49.0897798, 0.6037706 49.0898933)",,,,Rue du 11 Novembre,,
952776306,False,residential,,False,72.85199999999999,"LINESTRING (0.6016268 49.0885902, 0.6020998 49.088215, 0.6021699 49.0881516, 0.6021852 49.0881348, 0.6022101 49.0881066, 0.6022408 49.0880741)",,,,Rue de la Charentonne,,
"[952776306, 952776307, 77936307]",False,residential,,True,96.072,"LINESTRING (0.6016268 49.0885902, 0.6015642 49.0886381, 0.6014918 49.0886936, 0.6014147 49.08874, 0.6012798 49.0888212, 0.6012572 49.0888348, 0.6009335 49.089024, 0.6006584 49.0891751)",,,,Rue de la Charentonne,yes,
77936311,False,residential,,False,3.521,"LINESTRING (0.5992704 49.0920512, 0.5993187 49.0920528)",,,,Ruelle Hebert,,
77936325,True,residential,,False,53.260000000000005,"LINESTRING (0.5992704 49.0920512, 0.5989708 49.0917089, 0.5989672 49.0916245)",,,,Rue des Fontaines,,
"[77936312, 367578290]",True,residential,,False,70.08,"LINESTRING (0.5972025 49.092077, 0.5974248 49.0921023, 0.5976807 49.0921315, 0.5981334 49.09223)",,,,Rue du Chanoine Porée,,
210443332,True,residential,,False,21.083000000000002,"LINESTRING (0.6043707 49.0903632, 0.6044519 49.0902699, 0.6044868 49.0902356, 0.6045324 49.0902075)",,,,Rue Lobrot,,
"[667315482, 210443333, 210443330]",False,residential,,True,205.391,"LINESTRING (0.6043707 49.0903632, 0.6038878 49.0905251, 0.6036337 49.090605, 0.6027005 49.0908902, 0.6018632 49.091146, 0.6018247 49.0911578)",,,,Rue Lobrot,yes,
77936303,False,residential,,True,21.579,"LINESTRING (0.5981334 49.09223, 0.598264 49.0920558)",,,,Rue Thomas Lindet,,
367578293,True,residential,,False,85.136,"LINESTRING (0.5981334 49.09223, 0.5990662 49.0924492, 0.5992339 49.0924886)",,,,Rue du Chanoine Porée,,
77936311,False,residential,,True,3.521,"LINESTRING (0.5993187 49.0920528, 0.5992704 49.0920512)",,,,Ruelle Hebert,,
77936305,False,residential,,True,32.158,"LINESTRING (0.5993187 49.0920528, 0.5994794 49.0918977, 0.5995567 49.0918094)",,,,Ruelle des Trois Pierres,,
77936311,False,residential,,False,48.923,"LINESTRING (0.5993187 49.0920528, 0.5996962 49.0920651, 0.5997918 49.0918831)",,,,Ruelle Hebert,,
208234400,False,residential,,True,8.856,"LINESTRING (0.5975288 49.0913415, 0.5974749 49.0914129)",,,,Rue Delamotte,yes,
77936320,False,residential,,True,21.313,"LINESTRING (0.599541 49.0922682, 0.5992486 49.0922596)",,,,Impasse de la Fontaine Claire,,
77936301,False,residential,,False,72.87899999999999,"LINESTRING (0.6006584 49.0891751, 0.6010072 49.0894655, 0.6012562 49.0897004)",,,,Rue des Flandres Dunkerque,,
"[952776306, 77936307, 952776307]",False,residential,,False,96.072,"LINESTRING (0.6006584 49.0891751, 0.6009335 49.089024, 0.6012572 49.0888348, 0.6012798 49.0888212, 0.6014147 49.08874, 0.6014918 49.0886936, 0.6015642 49.0886381, 0.6016268 49.0885902)",,,,Rue de la Charentonne,yes,
77936307,False,residential,,True,28.084999999999997,"LINESTRING (0.6006584 49.0891751, 0.6004175 49.0893181, 0.6003726 49.0893447)",,,,Rue de la Charentonne,,
367578304,False,residential,,False,30.783,"LINESTRING (0.5989607 49.0896037, 0.599383 49.0895912)",,,,Rue de l'Abbatiale,,
77936331,True,residential,,False,75.365,"LINESTRING (0.5989607 49.0896037, 0.5989433 49.0896595, 0.598785 49.0902155, 0.5987704 49.0902699)",,,,Rue Gambetta,,
367578304,False,residential,,True,75.16199999999999,"LINESTRING (0.5989607 49.0896037, 0.5986023 49.0896113, 0.5979339 49.0896659)",,,,Rue de l'Abbatiale,,
1149089560,True,tertiary,,False,47.595,"LINESTRING (0.5995567 49.0918094, 0.5989672 49.0916245)",,,,Rue du Général Leclerc,,
77936305,False,residential,,False,32.158,"LINESTRING (0.5995567 49.0918094, 0.5994794 49.0918977, 0.5993187 49.0920528)",,,,Ruelle des Trois Pierres,,
155998930,False,residential,,True,103.09599999999999,"LINESTRING (0.6018247 49.0911578, 0.6018527 49.0912036, 0.6021002 49.0916091, 0.6021079 49.0916188, 0.6023469 49.0919182, 0.6024126 49.0919584, 0.6024529 49.091979)",,,,Rue Michel Duroy,,
"[210443330, 667315482, 210443333]",False,residential,,False,205.39100000000002,"LINESTRING (0.6018247 49.0911578, 0.6018632 49.091146, 0.6027005 49.0908902, 0.6036337 49.090605, 0.6038878 49.0905251, 0.6043707 49.0903632)",,,,Rue Lobrot,yes,
210443333,False,residential,,True,27.33,"LINESTRING (0.6018247 49.0911578, 0.6017135 49.091189, 0.6014797 49.0912546)",,,,Rue Lobrot,,
328206871,False,tertiary,,False,6.16,"LINESTRING (0.5988688 49.0915743, 0.5988049 49.091538)",,D 6138,,Rue du Général Leclerc,,
"[1149101632, 77936329, 1149101644, 1149101645]",False,residential,,False,67.831,"LINESTRING (0.5988688 49.0915743, 0.5989671 49.0915087, 0.5992524 49.0913184, 0.5993427 49.0912582, 0.5995214 49.091139)",,,,Rue Pierre Asse,,
77936325,True,residential,,False,2.831,"LINESTRING (0.599246 49.092285, 0.5992486 49.0922596)",,,,Rue des Fontaines,,
77936316,False,residential,,True,76.094,"LINESTRING (0.599246 49.092285, 0.5990798 49.0922637, 0.5987481 49.0921868, 0.598264 49.0920558)",,,,Rue des Ruisseaux,,
77936301,False,residential,,True,72.87899999999999,"LINESTRING (0.6012562 49.0897004, 0.6010072 49.0894655, 0.6006584 49.0891751)",,,,Rue des Flandres Dunkerque,,
174093790,False,residential,,True,23.141,"LINESTRING (0.5993651 49.0909578, 0.5995214 49.091139)",,,,Rue Alexandre,,
77936321,False,residential,,True,139.04000000000002,"LINESTRING (0.5993651 49.0909578, 0.5994948 49.0909123, 0.5996734 49.0908074, 0.5998297 49.0907163, 0.5998487 49.0906579, 0.5998279 49.0903582, 0.5998046 49.0900532, 0.5997132 49.0898678)",,,,Rue Mutel de Boucheville,,
367578302,False,residential,,False,76.62,"LINESTRING (0.5993651 49.0909578, 0.5991577 49.0906984, 0.5988772 49.0903473)",,,,Rue Alexandre,,
77936325,True,residential,,False,22.656,"LINESTRING (0.5992339 49.0924886, 0.599246 49.092285)",,,,Rue des Fontaines,,
155998929,True,residential,,False,57.534,"LINESTRING (0.5992339 49.0924886, 0.5999659 49.0926834)",,,,Rue des Fontaines,,
77936334,False,residential,,True,66.714,"LINESTRING (0.5979302 49.0899436, 0.5977367 49.0901643, 0.5975112 49.0903391, 0.5973884 49.0904236)",,,,Ruelle Frémont,,
174091463,True,residential,,False,29.836,"LINESTRING (0.5979302 49.0899436, 0.5980792 49.0899697, 0.598326 49.090013)",,,,Rue Michel-Hubert Descours,,
77936318,False,residential,,True,54.394,"LINESTRING (0.5999659 49.0926834, 0.6001526 49.0924502, 0.6002257 49.0923817, 0.6003902 49.0922887)",,,,Ruelle des Lavandières,,
155998929,True,residential,,False,73.39999999999999,"LINESTRING (0.5999659 49.0926834, 0.6005264 49.0928176, 0.6008354 49.0928679, 0.6009255 49.0928826)",,,,Rue des Fontaines,,
77936327,False,residential,,True,232.829,"LINESTRING (0.6014797 49.0912546, 0.6014433 49.0912071, 0.6012037 49.0908648, 0.6011309 49.0907613, 0.6010958 49.0907114, 0.6010329 49.0906219, 0.601031 49.0905275, 0.6010252 49.0902403, 0.6010239 49.0901762, 0.6010233 49.0901444, 0.6009897 49.0899775, 0.6008049 49.0897807, 0.6004045 49.0893769, 0.6003726 49.0893447)",,,,Rue Judith de Bretagne,,
210443333,False,residential,,False,27.33,"LINESTRING (0.6014797 49.0912546, 0.6017135 49.091189, 0.6018247 49.0911578)",,,,Rue Lobrot,,
"[210443331, 77936332, 210443333]",False,residential,,True,124.63,"LINESTRING (0.6014797 49.0912546, 0.6013588 49.0912932, 0.6012229 49.0913365, 0.6008881 49.0914433, 0.5999734 49.0917856)",,,,Rue Lobrot,yes,
77936303,False,residential,,False,21.579,"LINESTRING (0.598264 49.0920558, 0.5981334 49.09223)",,,,Rue Thomas Lindet,,
77936303,False,residential,,True,35.22,"LINESTRING (0.598264 49.0920558, 0.5984084 49.0918741, 0.5984931 49.0917769)",,,,Rue Thomas Lindet,,
77936316,False,residential,,False,76.094,"LINESTRING (0.598264 49.0920558, 0.5987481 49.0921868, 0.5990798 49.0922637, 0.599246 49.092285)",,,,Rue des Ruisseaux,,
367578302,False,residential,,False,4.506,"LINESTRING (0.5987704 49.0902699, 0.5987251 49.0902423)",,,,Rue Alexandre,,
367578302,False,residential,,True,11.6,"LINESTRING (0.5987704 49.0902699, 0.5988168 49.090304, 0.5988772 49.0903473)",,,,Rue Alexandre,,
77936307,False,residential,,True,43.098,"LINESTRING (0.6003726 49.0893447, 0.5998986 49.0895768)",,,,Rue de la Charentonne,,
77936307,False,residential,,False,28.084999999999997,"LINESTRING (0.6003726 49.0893447, 0.6004175 49.0893181, 0.6006584 49.0891751)",,,,Rue de la Charentonne,,
77936327,False,residential,,False,232.829,"LINESTRING (0.6003726 49.0893447, 0.6004045 49.0893769, 0.6008049 49.0897807, 0.6009897 49.0899775, 0.6010233 49.0901444, 0.6010239 49.0901762, 0.6010252 49.0902403, 0.601031 49.0905275, 0.6010329 49.0906219, 0.6010958 49.0907114, 0.6011309 49.0907613, 0.6012037 49.0908648, 0.6014433 49.0912071, 0.6014797 49.0912546)",,,,Rue Judith de Bretagne,,
77936320,False,residential,,False,21.313,"LINESTRING (0.5992486 49.0922596, 0.599541 49.0922682)",,,,Impasse de la Fontaine Claire,,
77936325,True,residential,,False,23.227,"LINESTRING (0.5992486 49.0922596, 0.5992704 49.0920512)",,,,Rue des Fontaines,,
667315481,False,secondary,,True,5.224,"LINESTRING (0.6047949 49.0902881, 0.6048095 49.0902421)",,D 133e,30,Boulevard de Normandie,,
210443332,True,residential,,False,16.004,"LINESTRING (0.6047949 49.0902881, 0.6046624 49.0902954, 0.6045766 49.0903041)",,,,Rue Lobrot,,
"[667315480, 667315481, 72304939]",False,secondary,,False,124.50200000000001,"LINESTRING (0.6047949 49.0902881, 0.6047536 49.0903753, 0.6047122 49.0904357, 0.6046961 49.0904554, 0.6043881 49.0908333, 0.6043285 49.0909022, 0.603959 49.0912092, 0.6039163 49.0912397)",,D 133e,30,Boulevard de Normandie,yes,
667315481,False,secondary,,False,5.224,"LINESTRING (0.6048095 49.0902421, 0.6047949 49.0902881)",,D 133e,30,Boulevard de Normandie,,
667315481,False,secondary,,True,13.713,"LINESTRING (0.6048095 49.0902421, 0.6048059 49.0901188)",,D 133e,30,Boulevard de Normandie,,
155803168,False,residential,,True,25.397,"LINESTRING (0.5958997 49.0910242, 0.5960741 49.0908264)",,,,Place de l'Ancienne Hôtel Dieu,,
77937162,True,residential,,False,33.959,"LINESTRING (0.5958997 49.0910242, 0.595679 49.0909662, 0.5954956 49.0908769)",,,,Rue de Géole,,
"[649568128, 77937163, 649568126]",False,residential,,"[False, True]",67.328,"LINESTRING (0.5958997 49.0910242, 0.5957244 49.0913302, 0.5956862 49.0913884, 0.5956668 49.0914278, 0.5955851 49.0915933)",,,,"['Ruelle du Cagnard', 'Place des Hauts Penteurs']",yes,
156018392,True,residential,,False,60.248,"LINESTRING (0.5948319 49.0903488, 0.5951955 49.0898621)",,,,Rue Gaston Folloppe,,
128359486,False,residential,,True,62.98,"LINESTRING (0.5948319 49.0903488, 0.5947743 49.0903974, 0.5947272 49.0904331, 0.5946629 49.0904622, 0.5944401 49.0905569, 0.594149 49.0906901)",,,,Rue Gaston Folloppe,,
77937162,True,residential,,False,77.339,"LINESTRING (0.5954956 49.0908769, 0.595379 49.0907839, 0.5952616 49.0906053, 0.594995 49.0904462, 0.5948319 49.0903488)",,,,Rue de Géole,,
156362759,True,residential,,False,70.943,"LINESTRING (0.5954956 49.0908769, 0.5956795 49.0906842, 0.5958467 49.0905192, 0.5959638 49.090425, 0.596024 49.0904126, 0.5960983 49.0904239)",,,,Rue Albert Glatigny,,
78149065,True,residential,,False,192.982,"LINESTRING (0.5950496 49.0872866, 0.595001 49.0873943, 0.5948852 49.0876442, 0.5946451 49.0881837, 0.5943302 49.088869, 0.5943038 49.0888998, 0.5942534 49.0889362)",,,,Rue de Morsan,,
"[173999360, 1217723382]",False,secondary,,False,111.42899999999999,"LINESTRING (0.5950496 49.0872866, 0.5954332 49.0873151, 0.5958882 49.0873489, 0.5964038 49.0873871, 0.5964516 49.0873906, 0.59657 49.0873994)",2,D 133,,Boulevard Dubus,,
"[1084500830, 173998523, 1217723382]",False,secondary,,True,113.09500000000001,"LINESTRING (0.5950496 49.0872866, 0.5949588 49.0872787, 0.5942788 49.0872365, 0.5941596 49.0872301, 0.5936721 49.0871751, 0.5935104 49.0871568)",2,D 133,,Boulevard Dubus,,
128359487,True,residential,,False,127.382,"LINESTRING (0.5942534 49.0889362, 0.5942313 49.0889538, 0.5942203 49.0889981, 0.5942444 49.089043, 0.5945285 49.0893093, 0.5945877 49.0893648, 0.5947916 49.0895559, 0.5951955 49.0898621)",,,,Rue Gabriel Vallée,,
