osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,access,junction
27522086,3,djibe89,Rue Boucicaut,tertiary,30,False,True,12.687,"LINESTRING (2.2843455 48.7936949, 2.2842331 48.7936081)",,,
352871041,2,,Rue Boucicaut,tertiary,30,False,False,23.625,"LINESTRING (2.2843455 48.7936949, 2.2844283 48.7938149, 2.2844359 48.7938954)",,,
27051901,2,,Rue Blanchard,tertiary,30,False,True,90.963,"LINESTRING (2.2879342 48.7944962, 2.2877539 48.7944293, 2.2873841 48.7942813, 2.2868695 48.7940753)",,,
"[229754706, 27662644]",2,D 129,Rue des Pierrelais,secondary,50,False,"[False, True]",69.665,"LINESTRING (2.2879342 48.7944962, 2.2878818 48.7945868, 2.2877953 48.7947983, 2.2877713 48.7948609, 2.2877022 48.7950269, 2.2877199 48.7950998)",,,
27662645,2,D 129,Rue des Pierrelais,tertiary,30,False,False,137.16899999999998,"LINESTRING (2.2879342 48.7944962, 2.2880125 48.7943609, 2.2880595 48.7942624, 2.2881382 48.7940977, 2.2881837 48.7940023, 2.2883746 48.7936025, 2.2883842 48.7935932, 2.2885618 48.7934214, 2.2886278 48.7933607)",,,
27662646,,D 68A,Rue Blanchard,secondary,,False,True,123.17299999999999,"LINESTRING (2.2879342 48.7944962, 2.288052 48.7945412, 2.2889472 48.7948945, 2.2892281 48.7950061, 2.2893515 48.7950867)",,,
27051901,2,,Rue Blanchard,tertiary,30,False,False,134.515,"LINESTRING (2.2844516 48.7940622, 2.2846104 48.7940467, 2.2847351 48.7940308, 2.285399 48.7940308, 2.2860257 48.7939616, 2.2862751 48.793958)",,,
553125099,,,Rue Boucicaut,tertiary,30,False,False,87.652,"LINESTRING (2.2844516 48.7940622, 2.2844687 48.794129, 2.2846143 48.7945684, 2.2846818 48.7947693, 2.2847008 48.7948331)",,,
1187885396,,,Rue Boucicaut,tertiary,30,False,True,18.583,"LINESTRING (2.2844516 48.7940622, 2.2844408 48.7939484, 2.2844359 48.7938954)",,,
27232143,2,D 128,Rue Jean Jaurès,secondary,30,False,True,8.314,"LINESTRING (2.284494 48.7911198, 2.284383 48.7911354)",,,
240032654,,D 128,Rue Jean Jaurès,secondary,30,True,False,255.356,"LINESTRING (2.284494 48.7911198, 2.2846996 48.7911086, 2.2849216 48.7910994, 2.2851714 48.7910903, 2.2854588 48.7910767, 2.2860472 48.7909397, 2.2865596 48.7908156, 2.2868406 48.7907708, 2.2877608 48.7906705, 2.287886 48.7906568)",,,
26585062,,D 128,Rue Jean Jaurès,tertiary,30,True,False,16.399,"LINESTRING (2.287886 48.7906568, 2.2879277 48.7908017)",,,
354506324,2,D 128,Rue Jean Jaurès,secondary,30,True,False,11.734,"LINESTRING (2.287886 48.7906568, 2.2880438 48.7906387)",,,
"[737422185, 354506321]",,,Rue Boucicaut,tertiary,30,True,False,98.744,"LINESTRING (2.2879277 48.7908017, 2.2878238 48.7908551, 2.2873484 48.7911447, 2.2871277 48.7912779, 2.2870519 48.7913206, 2.2869297 48.7913981)",,,
27662646,,D 68A,Rue Blanchard,secondary,,False,False,29.006,"LINESTRING (2.2901293 48.7955274, 2.2899603 48.7954567, 2.2898021 48.7953807)",,,
27098853,,,Rue Georges Bailly,unclassified,30,False,True,83.63399999999999,"LINESTRING (2.2914472 48.7946287, 2.2915354 48.794567, 2.2915914 48.7945278, 2.2916873 48.7943562, 2.2917991 48.7942697, 2.2921063 48.794117, 2.2921833 48.7940787)",,,
553127672,,D 63,Avenue Jeanne et Maurice Dolivet,secondary,30,False,False,114.651,"LINESTRING (2.2914472 48.7946287, 2.2913484 48.7944602, 2.2912845 48.7943515, 2.2912124 48.7942286, 2.2908832 48.7936669)",,,
300777806,,D 129,Rue des Pierrelais,tertiary,30,True,False,19.458,"LINESTRING (2.2899086 48.7921478, 2.289682 48.7922391)",,,
27675190,,D 63,Avenue Jeanne et Maurice Dolivet,secondary,30,True,False,13.363,"LINESTRING (2.2899086 48.7921478, 2.2898556 48.7921011, 2.2898246 48.7920427)",,,
