osmid,highway,junction,oneway,reversed,length,geometry,name,lanes,maxspeed,access,ref
990149069,residential,,False,True,30.514,"LINESTRING (2.1907934 48.8411703, 2.1910054 48.840934)",Rue de Kronstadt,,,,
550228508,residential,,False,False,65.318,"LINESTRING (2.1907934 48.8411703, 2.190572 48.8414354, 2.1903331 48.841673)",Rue de Kronstadt,,,,
33184186,residential,,False,False,79.966,"LINESTRING (2.1881918 48.8416681, 2.1873598 48.8421343)",Avenue d'Alsace,,,,
229716204,residential,,False,False,140.468,"LINESTRING (2.1881918 48.8416681, 2.1888854 48.842846)",Rue Frédéric Clément,,,,
32876019,residential,,True,False,151.822,"LINESTRING (2.1881918 48.8416681, 2.1880036 48.8411496, 2.1879127 48.8407414, 2.1879045 48.8405439, 2.1879592 48.8403247)",Rue Frédéric Clément,,,,
33184191,residential,,False,True,106.93599999999999,"LINESTRING (2.1881918 48.8416681, 2.1882478 48.8416501, 2.1884946 48.8415709, 2.1888707 48.841525, 2.1892241 48.841471, 2.1895891 48.8414038)",Rue de Toulon,,30,,
33184186,residential,,False,True,92.31400000000001,"LINESTRING (2.1864298 48.8426948, 2.1865746 48.8425971, 2.1872692 48.842189, 2.1873598 48.8421343)",Avenue d'Alsace,,,,
49065813,residential,,False,True,181.04999999999998,"LINESTRING (2.1864298 48.8426948, 2.1863209 48.8426956, 2.1860917 48.8426859, 2.1860456 48.8426824, 2.1848026 48.8425879, 2.1845938 48.8426514, 2.1841806 48.8428776, 2.1841467 48.8429181)",Avenue Georges Clemenceau,,,,
229716156,tertiary,,False,False,27.444,"LINESTRING (2.1864298 48.8426948, 2.1864628 48.8428125, 2.1864979 48.8429375)",Avenue Foch,2,,,
"[704612459, 748860332]",tertiary,,False,True,198.731,"LINESTRING (2.1864298 48.8426948, 2.186377 48.8425071, 2.1863158 48.8422898, 2.1862581 48.8420811, 2.1859415 48.8409367)",Avenue Foch,2,,,
32876005,residential,,False,False,109.072,"LINESTRING (2.1904526 48.8406202, 2.1902489 48.8407967, 2.1897702 48.8411993, 2.1896038 48.8413306, 2.1895782 48.8413844, 2.1895891 48.8414038)",Rue du Levant,,,,
32876005,residential,,False,True,99.74700000000001,"LINESTRING (2.1904526 48.8406202, 2.1907239 48.8403251, 2.1910725 48.8398857, 2.1910965 48.8398566, 2.1911122 48.8398357)",Rue du Levant,,,,
32876013,residential,,False,False,184.019,"LINESTRING (2.1904526 48.8406202, 2.1892325 48.8401342, 2.189023 48.8400943, 2.1882793 48.8397969)",Rue des Renaudières,,,,
33184191,residential,,False,True,91.879,"LINESTRING (2.1895891 48.8414038, 2.1907934 48.8411703)",Rue de Toulon,,30,,
32876005,residential,,False,True,109.072,"LINESTRING (2.1895891 48.8414038, 2.1895782 48.8413844, 2.1896038 48.8413306, 2.1897702 48.8411993, 2.1902489 48.8407967, 2.1904526 48.8406202)",Rue du Levant,,,,
33184191,residential,,False,False,106.936,"LINESTRING (2.1895891 48.8414038, 2.1892241 48.841471, 2.1888707 48.841525, 2.1884946 48.8415709, 2.1882478 48.8416501, 2.1881918 48.8416681)",Rue de Toulon,,30,,
32876013,residential,,False,True,184.019,"LINESTRING (2.1882793 48.8397969, 2.189023 48.8400943, 2.1892325 48.8401342, 2.1904526 48.8406202)",Rue des Renaudières,,,,
"[1177222845, 1003908574]",residential,,True,False,64.732,"LINESTRING (2.1882793 48.8397969, 2.1885904 48.8393286, 2.1886343 48.8392637)",Rue Frédéric Clément,,,,
1003908574,residential,,True,False,63.192,"LINESTRING (2.1879592 48.8403247, 2.1879885 48.8402746, 2.1882793 48.8397969)",Rue Frédéric Clément,,,,
229716204,residential,,False,True,140.468,"LINESTRING (2.1888854 48.842846, 2.1881918 48.8416681)",Rue Frédéric Clément,,,,
32876028,residential,,False,False,83.337,"LINESTRING (2.1888854 48.842846, 2.1889735 48.842843, 2.1900227 48.8428077)",Rue Jean Mermoz,,,,
229716204,residential,,False,False,131.93900000000002,"LINESTRING (2.1888854 48.842846, 2.1891627 48.8432938, 2.1894481 48.8439289, 2.1894658 48.8439679)",Rue Frédéric Clément,,,,
33132971,residential,,False,False,22.454,"LINESTRING (2.1894658 48.8439679, 2.1891733 48.8440289)",Grande Rue,,,,
33132971,residential,,False,True,130.765,"LINESTRING (2.1894658 48.8439679, 2.18953 48.843957, 2.1899417 48.8439112, 2.1912396 48.8438348)",Grande Rue,,,,
229716204,residential,,False,True,131.939,"LINESTRING (2.1894658 48.8439679, 2.1894481 48.8439289, 2.1891627 48.8432938, 2.1888854 48.842846)",Rue Frédéric Clément,,,,
33132971,residential,,False,True,22.454,"LINESTRING (2.1891733 48.8440289, 2.1894658 48.8439679)",Grande Rue,,,,
33098083,residential,,False,False,265.69200000000006,"LINESTRING (2.1891733 48.8440289, 2.1890395 48.8440325, 2.1888999 48.8440244, 2.1887909 48.8440064, 2.1886817 48.8439834, 2.1885082 48.8438898, 2.1881356 48.8433428, 2.1873898 48.8422052, 2.1873598 48.8421343)",Avenue de Lorraine,,,,
33132971,residential,,False,False,77.157,"LINESTRING (2.1891733 48.8440289, 2.1887991 48.8441708, 2.1886871 48.8442096, 2.188257 48.8443534, 2.1882448 48.8443572)",Grande Rue,,,,
33184186,residential,,False,True,79.966,"LINESTRING (2.1873598 48.8421343, 2.1881918 48.8416681)",Avenue d'Alsace,,,,
33098083,residential,,False,False,225.666,"LINESTRING (2.1873598 48.8421343, 2.1873441 48.842082, 2.1867811 48.8401409)",Avenue de Lorraine,,,,
33098083,residential,,False,True,265.69199999999995,"LINESTRING (2.1873598 48.8421343, 2.1873898 48.8422052, 2.1881356 48.8433428, 2.1885082 48.8438898, 2.1886817 48.8439834, 2.1887909 48.8440064, 2.1888999 48.8440244, 2.1890395 48.8440325, 2.1891733 48.8440289)",Avenue de Lorraine,,,,
33184186,residential,,False,False,92.31400000000001,"LINESTRING (2.1873598 48.8421343, 2.1872692 48.842189, 2.1865746 48.8425971, 2.1864298 48.8426948)",Avenue d'Alsace,,,,
32876075,residential,,True,False,88.608,"LINESTRING (2.1867811 48.8401409, 2.1879592 48.8403247)",Rue de Villeneuve,,,,
33098083,residential,,False,True,225.666,"LINESTRING (2.1867811 48.8401409, 2.1873441 48.842082, 2.1873598 48.8421343)",Avenue de Lorraine,,,,
32876266,residential,,True,False,128.56,"LINESTRING (2.1821807 48.839995, 2.1817714 48.8409967, 2.1816759 48.8410976)",Rue de Marnes,,,,
32876080,tertiary,,False,True,29.045,"LINESTRING (2.1869665 48.8448093, 2.1869313 48.8448372, 2.1867956 48.8449242, 2.1867501 48.8449689, 2.1867274 48.8450129)",Rue Athime Rué,2,,,
32876264,tertiary,,True,False,25.728,"LINESTRING (2.1869665 48.8448093, 2.1869405 48.8446965, 2.1868859 48.8446442, 2.1868199 48.8446124)",Grande Rue,,,,
"[229716181, 74265287]",residential,,False,True,41.435,"LINESTRING (2.1869665 48.8448093, 2.1871216 48.8447913, 2.1872039 48.8447519, 2.1874636 48.8446442)","['Rue Athime Rué', 'Grande Rue']",,,delivery,
202273240,tertiary,,False,True,108.274,"LINESTRING (2.1859415 48.8409367, 2.1857137 48.8401193, 2.1857147 48.840045, 2.1857396 48.8399786)",Avenue Foch,2,,,
"[704612459, 748860332]",tertiary,,False,False,198.731,"LINESTRING (2.1859415 48.8409367, 2.1862581 48.8420811, 2.1863158 48.8422898, 2.186377 48.8425071, 2.1864298 48.8426948)",Avenue Foch,2,,,
32876087,residential,,True,False,287.619,"LINESTRING (2.1820951 48.8414532, 2.1821897 48.8414353, 2.1822184 48.8414299, 2.1827361 48.8413814, 2.1830566 48.8413248, 2.1841241 48.8411722, 2.1844795 48.8411492, 2.1848961 48.8410798, 2.1851269 48.841051, 2.1854196 48.8410124, 2.1859415 48.8409367)",Rue Civiale,,,,
52344980,tertiary,,False,False,50.053,"LINESTRING (2.1820951 48.8414532, 2.182044 48.8414124, 2.181899 48.8412847, 2.1817875 48.8411912, 2.1816759 48.8410976)",Grande Rue,,,,
32876414,residential,,False,True,121.83100000000002,"LINESTRING (2.1846106 48.845198, 2.1845753 48.8451614, 2.1843481 48.844926, 2.1837885 48.8443103, 2.1837038 48.8443157)",Avenue des Coteaux,,,,
"[322879034, 33098086]",residential,,True,False,169.538,"LINESTRING (2.1846106 48.845198, 2.186463 48.8448503, 2.1865143 48.8448461, 2.1865555 48.8448546, 2.1866699 48.8449613, 2.1867274 48.8450129)","['Place Simone Veil', 'Avenue de Beauval']",,,,
33098086,residential,,True,False,76.53,"LINESTRING (2.1836031 48.8453826, 2.1845215 48.8452143, 2.1846106 48.845198)",Avenue de Beauval,,,,
33142807,residential,,False,True,118.86500000000001,"LINESTRING (2.1836031 48.8453826, 2.1836759 48.8446679, 2.1837038 48.8443157)",Sente de la Plaine,,,,
229716165,tertiary,,True,False,24.482,"LINESTRING (2.1864979 48.8429375, 2.1865843 48.8431502)",Avenue du Maréchal Leclerc,,,,
229716156,tertiary,,False,True,27.444,"LINESTRING (2.1864979 48.8429375, 2.1864628 48.8428125, 2.1864298 48.8426948)",Avenue Foch,2,,,
49065750,tertiary,,True,False,37.792,"LINESTRING (2.1849514 48.8436801, 2.1846826 48.8433899)",Grande Rue,1,,,
229716222,residential,,True,False,36.748999999999995,"LINESTRING (2.1849514 48.8436801, 2.1850363 48.8436456, 2.1853789 48.8435067)",Rue de l'Abreuvoir,,,,
49067750,residential,,False,True,94.612,"LINESTRING (2.1854286 48.8441288, 2.1858419 48.8438835, 2.1853789 48.8435067)",Passage du Clos,,,,
748860331,tertiary,,True,False,61.41499999999999,"LINESTRING (2.1854286 48.8441288, 2.185257 48.8440231, 2.1851466 48.8439028, 2.1850142 48.8437517, 2.1849514 48.8436801)",Grande Rue,,,,
32876424,tertiary,,False,False,148.595,"LINESTRING (2.1816759 48.8410976, 2.1815084 48.8411433, 2.1812937 48.8412016, 2.1810255 48.8412715, 2.1809703 48.8412822, 2.1808934 48.8412971, 2.1807432 48.8413072, 2.1802235 48.8413077, 2.1798444 48.8413191, 2.179704 48.8413233)",Avenue Henri Bergson,,,,
52344980,tertiary,,False,True,50.053000000000004,"LINESTRING (2.1816759 48.8410976, 2.1817875 48.8411912, 2.181899 48.8412847, 2.182044 48.8414124, 2.1820951 48.8414532)",Grande Rue,,,,
32876400,residential,,True,False,182.467,"LINESTRING (2.1836529 48.8425062, 2.1815651 48.8434033)",Chemin des Vignes,,15,,
49065750,tertiary,,True,False,22.583,"LINESTRING (2.1836529 48.8425062, 2.183459 48.8423482)",Grande Rue,1,,,
49065750,tertiary,,True,False,57.659,"LINESTRING (2.1846826 48.8433899, 2.1842151 48.8429725)",Grande Rue,1,,,
32876405,residential,,False,True,93.678,"LINESTRING (2.1846826 48.8433899, 2.1845955 48.8434151, 2.1835111 48.8437295)",Rue du Regard,,,,
32876405,residential,,False,True,14.28,"LINESTRING (2.1835111 48.8437295, 2.1834181 48.8436166)",Rue du Regard,,,,
32876405,residential,,False,False,93.678,"LINESTRING (2.1835111 48.8437295, 2.1845955 48.8434151, 2.1846826 48.8433899)",Rue du Regard,,,,
32876414,residential,,False,False,65.398,"LINESTRING (2.1835111 48.8437295, 2.1837379 48.8441338, 2.1837077 48.8442897)",Avenue des Coteaux,,,,
32876405,residential,,False,False,14.28,"LINESTRING (2.1834181 48.8436166, 2.1835111 48.8437295)",Rue du Regard,,,,
32876405,residential,,False,True,71.344,"LINESTRING (2.1834181 48.8436166, 2.1832865 48.8436065, 2.1831582 48.8436432, 2.182568 48.843894)",Rue du Regard,,,,
78766966,residential,,False,False,111.78699999999999,"LINESTRING (2.1834181 48.8436166, 2.1833756 48.8435466, 2.1833825 48.8435101, 2.1832752 48.8433672, 2.1842151 48.8429725)",Allée des Lilas,,,,
32876414,residential,,False,True,2.905,"LINESTRING (2.1837038 48.8443157, 2.1837077 48.8442897)",Avenue des Coteaux,,,,
32876414,residential,,False,False,121.83100000000002,"LINESTRING (2.1837038 48.8443157, 2.1837885 48.8443103, 2.1843481 48.844926, 2.1845753 48.8451614, 2.1846106 48.845198)",Avenue des Coteaux,,,,
33142807,residential,,False,False,118.86500000000001,"LINESTRING (2.1837038 48.8443157, 2.1836759 48.8446679, 2.1836031 48.8453826)",Sente de la Plaine,,,,
32876409,residential,,False,False,91.452,"LINESTRING (2.182568 48.843894, 2.1815651 48.8434033)",Rue de la Côte de l'Aimant,,,,
32876405,residential,,False,False,71.34400000000001,"LINESTRING (2.182568 48.843894, 2.1831582 48.8436432, 2.1832865 48.8436065, 2.1834181 48.8436166)",Rue du Regard,,,,
"[32876405, 1133820390]",residential,,False,True,287.621,"LINESTRING (2.182568 48.843894, 2.1799184 48.8450288, 2.179612 48.8452761, 2.1794943 48.8453643, 2.1794082 48.8454049)",Rue du Regard,,,,
32876409,residential,,False,True,91.452,"LINESTRING (2.1815651 48.8434033, 2.182568 48.843894)",Rue de la Côte de l'Aimant,,,,
49065750,tertiary,,True,False,33.811,"LINESTRING (2.1824415 48.8416544, 2.1820951 48.8414532)",Grande Rue,1,,,
32876424,tertiary,,False,True,148.59500000000003,"LINESTRING (2.179704 48.8413233, 2.1798444 48.8413191, 2.1802235 48.8413077, 2.1807432 48.8413072, 2.1808934 48.8412971, 2.1809703 48.8412822, 2.1810255 48.8412715, 2.1812937 48.8412016, 2.1815084 48.8411433, 2.1816759 48.8410976)",Avenue Henri Bergson,,,,
32876965,residential,,False,False,98.975,"LINESTRING (2.179704 48.8413233, 2.1795422 48.8412741, 2.1787774 48.840933, 2.1785505 48.8408634)",Avenue de Brétigny,,,,
32876965,residential,,False,True,98.97500000000001,"LINESTRING (2.1785505 48.8408634, 2.1787774 48.840933, 2.1795422 48.8412741, 2.179704 48.8413233)",Avenue de Brétigny,,,,
33114645,residential,,False,False,116.979,"LINESTRING (2.1878759 48.8473593, 2.1883186 48.8472358, 2.1892497 48.8469658, 2.1893415 48.8469392)",Impasse Henri Regnault,,,,
49067954,residential,,True,False,57.088,"LINESTRING (2.1893415 48.8469392, 2.1893256 48.8464259)",Rue Henri Regnault,,,,
33114645,residential,,False,True,116.979,"LINESTRING (2.1893415 48.8469392, 2.1892497 48.8469658, 2.1883186 48.8472358, 2.1878759 48.8473593)",Impasse Henri Regnault,,,,
229716223,tertiary,,True,False,243.151,"LINESTRING (2.1862261 48.847213, 2.1871308 48.8470031, 2.1880286 48.8467635, 2.1886953 48.84659, 2.1892103 48.8464559, 2.1893256 48.8464259)",Rue de la Côte Saint-Louis,,30,,
74265288,residential,,False,False,65.471,"LINESTRING (2.1882448 48.8443572, 2.1874636 48.8446442)",Grande Rue,,,,
33132971,residential,,False,True,77.157,"LINESTRING (2.1882448 48.8443572, 2.188257 48.8443534, 2.1886871 48.8442096, 2.1887991 48.8441708, 2.1891733 48.8440289)",Grande Rue,,,,
33129942,residential,,True,False,182.043,"LINESTRING (2.1865843 48.8431502, 2.1869283 48.8433819, 2.1870574 48.8434689, 2.1870716 48.8434781, 2.1877124 48.8438948, 2.1881603 48.8443246, 2.1882448 48.8443572)",Rue Claude Liard,,,,
704614711,tertiary,,True,False,54.551,"LINESTRING (2.1865843 48.8431502, 2.1866292 48.8433504, 2.1867168 48.8436328)",Avenue du Maréchal Leclerc,,30,,
52422540,residential,,False,False,32.067,"LINESTRING (2.1862871 48.8436893, 2.1867168 48.8436328)",Passage Albert Lanoe,,,,
52422540,residential,,False,True,32.067,"LINESTRING (2.1867168 48.8436328, 2.1862871 48.8436893)",Passage Albert Lanoe,,,,
704614711,tertiary,,True,False,103.366,"LINESTRING (2.1867168 48.8436328, 2.1867679 48.843847, 2.1867698 48.8438902, 2.1868906 48.8443551, 2.1869312 48.8444967, 2.1869476 48.8445494)",Avenue du Maréchal Leclerc,,30,,
"[10095632, 33114301]",residential,,True,False,298.202,"LINESTRING (2.181674 48.8470092, 2.1816461 48.8469802, 2.181099 48.8464111, 2.1810964 48.8463674, 2.1811316 48.8463268, 2.1814041 48.8461896, 2.1834076 48.8454376, 2.1836031 48.8453826)","['Rue des Vergers', ""Rue de L'Ermitage""]",,,,
38772751,tertiary,roundabout,True,False,10.686,"LINESTRING (2.181674 48.8470092, 2.1816976 48.8470054, 2.181722 48.8470054, 2.1817456 48.8470091, 2.1817673 48.8470165, 2.1817857 48.8470269, 2.1817998 48.84704)",,,,,
37437777,tertiary,,False,False,46.795,"LINESTRING (2.1816078 48.8470748, 2.1811012 48.8471902, 2.1810035 48.8472125)",Rue du Professeur Victor Pauchet,,,,
38772751,tertiary,roundabout,True,False,9.340000000000002,"LINESTRING (2.1816078 48.8470748, 2.1816087 48.8470628, 2.1816129 48.8470511, 2.1816201 48.8470401, 2.1816302 48.8470301, 2.1816428 48.8470215, 2.1816576 48.8470144, 2.181674 48.8470092)",,,,,
38772751,tertiary,roundabout,True,False,12.178,"LINESTRING (2.1817201 48.8471392, 2.1816963 48.8471389, 2.1816733 48.847135, 2.1816522 48.8471277, 2.1816343 48.8471175, 2.1816205 48.8471047, 2.1816115 48.8470903, 2.1816078 48.8470748)",,,,,
38772752,residential,,False,False,112.95500000000001,"LINESTRING (2.1803282 48.8462142, 2.1802001 48.8460516, 2.1800847 48.8459243, 2.1799422 48.8458009, 2.1794082 48.8454049)",Rue de Suresnes,,30,,
38772752,residential,,False,True,121.527,"LINESTRING (2.1803282 48.8462142, 2.1805415 48.8465481, 2.180598 48.8466365, 2.1809036 48.8470706, 2.1810035 48.8472125)",Rue de Suresnes,,30,,
38772753,residential,,False,False,55.867000000000004,"LINESTRING (2.1803282 48.8462142, 2.1806083 48.846109, 2.1809425 48.8462983)",Allée des Vergers,,,destination,
38772753,residential,,False,True,55.867000000000004,"LINESTRING (2.1809425 48.8462983, 2.1806083 48.846109, 2.1803282 48.8462142)",Allée des Vergers,,,destination,
38772752,residential,,False,True,112.955,"LINESTRING (2.1794082 48.8454049, 2.1799422 48.8458009, 2.1800847 48.8459243, 2.1802001 48.8460516, 2.1803282 48.8462142)",Rue de Suresnes,,30,,
"[32876405, 1133820390]",residential,,False,False,287.621,"LINESTRING (2.1794082 48.8454049, 2.1794943 48.8453643, 2.179612 48.8452761, 2.1799184 48.8450288, 2.182568 48.843894)",Rue du Regard,,,,
38772760,residential,,False,False,80.325,"LINESTRING (2.183459 48.8423482, 2.1825318 48.8427348)",Sente Panvert,,,,
49065750,tertiary,,True,False,107.411,"LINESTRING (2.183459 48.8423482, 2.1832958 48.8422192, 2.1830758 48.8420583, 2.1827736 48.8418448, 2.1824415 48.8416544)",Grande Rue,1,,,
38772760,residential,,False,True,80.325,"LINESTRING (2.1825318 48.8427348, 2.183459 48.8423482)",Sente Panvert,,,,
32876005,residential,,False,True,5.223,"LINESTRING (2.1911122 48.8398357, 2.1911462 48.8397944)",Rue du Levant,,,,
32876005,residential,,False,False,99.747,"LINESTRING (2.1911122 48.8398357, 2.1910965 48.8398566, 2.1910725 48.8398857, 2.1907239 48.8403251, 2.1904526 48.8406202)",Rue du Levant,,,,
"[842145832, 842145831, 216383807]",primary,,True,False,192.49599999999998,"LINESTRING (2.1911122 48.8398357, 2.1909221 48.8398045, 2.1901906 48.8396669, 2.1895403 48.8395176, 2.1888804 48.8393376, 2.1886343 48.8392637)",Boulevard du Général de Gaulle,,,,D 907
32876004,residential,,True,False,121.986,"LINESTRING (2.1918888 48.8400037, 2.1918595 48.8400344, 2.191849 48.8400454, 2.1910054 48.840934)",Rue de Kronstadt,,,,
216383807,primary,,True,False,59.86,"LINESTRING (2.1918888 48.8400037, 2.1914573 48.8399009, 2.1911122 48.8398357)",Boulevard du Général de Gaulle,,,,D 907
49065750,tertiary,,True,False,58.34,"LINESTRING (2.1841467 48.8429181, 2.1836529 48.8425062)",Grande Rue,1,,,
49065813,residential,,False,False,181.04999999999998,"LINESTRING (2.1841467 48.8429181, 2.1841806 48.8428776, 2.1845938 48.8426514, 2.1848026 48.8425879, 2.1860456 48.8426824, 2.1860917 48.8426859, 2.1863209 48.8426956, 2.1864298 48.8426948)",Avenue Georges Clemenceau,,,,
49067750,residential,,False,False,94.612,"LINESTRING (2.1853789 48.8435067, 2.1858419 48.8438835, 2.1854286 48.8441288)",Passage du Clos,,,,
229716222,residential,,True,False,103.496,"LINESTRING (2.1853789 48.8435067, 2.1861813 48.8430985, 2.1864196 48.8429773, 2.1864979 48.8429375)",Rue de l'Abreuvoir,,,,
32876075,residential,,True,False,78.50399999999999,"LINESTRING (2.1857396 48.8399786, 2.1858819 48.8399844, 2.1867811 48.8401409)",Rue de Villeneuve,,,,
52344979,residential,,True,False,261.552,"LINESTRING (2.1857396 48.8399786, 2.1856021 48.8399583, 2.1853647 48.8399175, 2.1851806 48.8399075, 2.1829201 48.8399709, 2.1821807 48.839995)",Rue de Villeneuve,,,,
202273240,tertiary,,False,False,108.274,"LINESTRING (2.1857396 48.8399786, 2.1857147 48.840045, 2.1857137 48.8401193, 2.1859415 48.8409367)",Avenue Foch,2,,,
"[704614712, 748860331]",tertiary,,True,False,116.15899999999999,"LINESTRING (2.1868199 48.8446124, 2.1866407 48.8445799, 2.1865585 48.8445615, 2.1864175 48.8445211, 2.1858331 48.8443283, 2.1857303 48.8442916, 2.1855875 48.8442166, 2.1854286 48.8441288)",Grande Rue,1,,,
74265288,residential,,False,True,65.471,"LINESTRING (2.1874636 48.8446442, 2.1882448 48.8443572)",Grande Rue,,,,
33099642,residential,,False,False,133.392,"LINESTRING (2.1874636 48.8446442, 2.1875208 48.8447002, 2.1879067 48.8451144, 2.1884435 48.8456556)",Rue de l'Église,,,,
"[229716181, 74265287]",residential,,False,False,41.435,"LINESTRING (2.1874636 48.8446442, 2.1872039 48.8447519, 2.1871216 48.8447913, 2.1869665 48.8448093)","['Grande Rue', 'Rue Athime Rué']",,,delivery,
506256881,residential,,True,False,87.356,"LINESTRING (2.1852234 48.8458722, 2.1846106 48.845198)",Avenue des Coteaux,,,,
22719929,tertiary,,True,False,168.65300000000002,"LINESTRING (2.1852234 48.8458722, 2.185083 48.8459367, 2.1845963 48.846142, 2.1840924 48.846352, 2.1836803 48.846512, 2.1832511 48.8466542)",Rue Athime Rué,,30,,
33114300,tertiary,,True,False,50.736,"LINESTRING (2.1817894 48.8471146, 2.1818243 48.8471777, 2.1820268 48.8475433)",Rue du 19 Janvier,,,,
38772751,tertiary,roundabout,True,False,5.906000000000001,"LINESTRING (2.1817894 48.8471146, 2.1817752 48.8471241, 2.1817585 48.8471315, 2.1817399 48.8471366, 2.1817201 48.8471392)",,,,,
32876414,residential,,False,False,2.905,"LINESTRING (2.1837077 48.8442897, 2.1837038 48.8443157)",Avenue des Coteaux,,,,
32876414,residential,,False,True,65.398,"LINESTRING (2.1837077 48.8442897, 2.1837379 48.8441338, 2.1835111 48.8437295)",Avenue des Coteaux,,,,
78766939,residential,,False,False,104.112,"LINESTRING (2.1837077 48.8442897, 2.1829399 48.844393, 2.1829094 48.8444069, 2.1823467 48.8445476)",Impasse du Regard,,,,
