osmid,name,highway,oneway,reversed,length,geometry,bridge,junction
729486188,route aute ho'e,residential,False,False,3.03,"LINESTRING (-149.5409814 -17.5400751, -149.5410075 -17.5400862)",,
729486525,route aute ho'e,residential,False,False,16.590000000000003,"LINESTRING (-149.5409814 -17.5400751, -149.5409899 -17.5400467, -149.540981 -17.5400046, -149.5409504 -17.5399744, -149.5409168 -17.539961)",,
729486525,route aute ho'e,residential,False,True,19.395,"LINESTRING (-149.5409814 -17.5400751, -149.5409756 -17.5400942, -149.5409219 -17.5401341, -149.5408418 -17.540181)",,
729486258,,residential,False,False,11.269,"LINESTRING (-149.5421768 -17.535568, -149.5421705 -17.5356289, -149.5421774 -17.5356685)",,
729486494,,residential,False,False,32.64,"LINESTRING (-149.5421768 -17.535568, -149.5420943 -17.5355565, -149.5420665 -17.535623, -149.5420898 -17.5356771, -149.5421774 -17.5356685)",,
"[729486258, 729486132]",,residential,False,True,57.948,"LINESTRING (-149.5421768 -17.535568, -149.5421813 -17.5355246, -149.5421857 -17.5354887, -149.5421696 -17.5354223, -149.5421864 -17.535362, -149.5421962 -17.5350513)",,
35717553,serv. jm boubee,residential,False,False,118.701,"LINESTRING (-149.54176 -17.5341735, -149.5417767 -17.534404, -149.5417847 -17.5346285, -149.5418148 -17.5347619, -149.541834 -17.5348011, -149.5418559 -17.5348363, -149.541984 -17.534907, -149.5421028 -17.5349712, -149.5421894 -17.5350442, -149.5421962 -17.5350513)",,
35717553,serv. jm boubee,residential,False,True,49.983999999999995,"LINESTRING (-149.54176 -17.5341735, -149.5417578 -17.534008, -149.5417788 -17.5337247)",,
1266653037,,residential,False,False,47.86699999999999,"LINESTRING (-149.54176 -17.5341735, -149.5415345 -17.534161, -149.5414513 -17.5341431, -149.5414071 -17.5341188, -149.5413501 -17.5340533)",,
682723639,Rue Tūtera'i Tāne,secondary,False,False,208.689,"LINESTRING (-149.5413501 -17.5340533, -149.5411488 -17.5342171, -149.5409024 -17.5344115, -149.5407986 -17.5344962, -149.5406118 -17.5346376, -149.5405157 -17.5347109, -149.5402998 -17.5348827, -149.5401641 -17.5349909, -149.5400062 -17.5351127, -149.5398337 -17.5352496)",,
682723639,Rue Tūtera'i Tāne,secondary,False,True,58.325,"LINESTRING (-149.5413501 -17.5340533, -149.5415855 -17.533877, -149.5417761 -17.5337272, -149.5417788 -17.5337247)",,
1266653037,,residential,False,True,47.867000000000004,"LINESTRING (-149.5413501 -17.5340533, -149.5414071 -17.5341188, -149.5414513 -17.5341431, -149.5415345 -17.534161, -149.54176 -17.5341735)",,
"[729486433, 729486429]",,residential,False,False,373.75999999999993,"LINESTRING (-149.5418006 -17.5379309, -149.5417667 -17.537739, -149.541753 -17.5375789, -149.5416887 -17.5373785, -149.5416825 -17.5372806, -149.5416256 -17.5369363, -149.5414559 -17.5365246, -149.5414672 -17.5362067, -149.541386 -17.5356383, -149.5413816 -17.5355881, -149.5413953 -17.5355508, -149.5414495 -17.5355596, -149.5414913 -17.5355928, -149.5416885 -17.5358579, -149.5420754 -17.5361903)",,
