osmid,ref,name,highway,oneway,reversed,length,geometry,maxspeed,junction,lanes
427482697,D 93,Rue de Nantes,secondary,False,False,185.533,"LINESTRING (-1.7779804 47.2780602, -1.7778693 47.278007, -1.7770252 47.2777888, -1.7766698 47.2777105, -1.7763119 47.2776415, -1.775809 47.2775468, -1.7756636 47.2775158)",,,
"[1194925830, 1194925831]",D 93,Rue de Nantes,residential,False,False,36.5,"LINESTRING (-1.7779804 47.2780602, -1.7780204 47.2780323, -1.7782461 47.2778943, -1.7783192 47.2778275)",30,,
"[27939546, 427482683]",,Place Foch,residential,False,False,51.865,"LINESTRING (-1.7815341 47.2775101, -1.7816761 47.2775358, -1.7818263 47.2775745, -1.7818704 47.2775794, -1.7819041 47.2775791, -1.7819672 47.2775685, -1.7821389 47.2775458, -1.7821986 47.2775357)",,,
27938832,,,secondary,True,False,49.974,"LINESTRING (-1.779646 47.2739496, -1.7796727 47.2739013, -1.7796748 47.2738498, -1.7796522 47.2738006, -1.7796074 47.2737591, -1.7795451 47.2737296, -1.7794721 47.2737154, -1.7794032 47.2737171, -1.7793381 47.2737324, -1.7792826 47.2737601)",,roundabout,
"[27939034, 952393261]",D 17,,secondary,False,False,114.64600000000002,"LINESTRING (-1.779646 47.2739496, -1.7797697 47.2740035, -1.7799132 47.2740709, -1.7800252 47.2741364, -1.7801432 47.2742001, -1.7803659 47.2742949, -1.7805125 47.2743383, -1.7807422 47.2743889, -1.7809739 47.2744157)",30,,
27938832,,,secondary,True,False,18.901,"LINESTRING (-1.7794367 47.274028, -1.7794991 47.2740239, -1.7795575 47.2740086, -1.7796077 47.2739832, -1.779646 47.2739496)",,roundabout,
27938987,,Rue Amaury d'Acigné,residential,False,False,80.035,"LINESTRING (-1.7794367 47.274028, -1.7794412 47.2741173, -1.7794495 47.2741696, -1.7794785 47.2742204, -1.779645 47.2744134, -1.779658 47.2744324, -1.7796785 47.2744626, -1.7796846 47.2744771, -1.779695 47.274524, -1.7797231 47.274706)",,,
27938832,,,secondary,True,False,17.084,"LINESTRING (-1.7792486 47.2739532, -1.7792839 47.2739832, -1.7793289 47.2740066, -1.7793808 47.2740218, -1.7794367 47.274028)",,roundabout,
33914191,,Avenue de l'Abbé Mercier,residential,False,True,112.37700000000001,"LINESTRING (-1.7792486 47.2739532, -1.779128 47.273999, -1.7790167 47.2740458, -1.7789362 47.2740795, -1.7788357 47.2741127, -1.7787391 47.2741373, -1.7786667 47.2741491, -1.7785668 47.2741559, -1.778314 47.2741615, -1.7781477 47.2741634, -1.7780061 47.2741596, -1.7778311 47.2741591)",,,
27938832,,,secondary,True,False,23.252,"LINESTRING (-1.7792826 47.2737601, -1.7792451 47.2737933, -1.7792219 47.2738321, -1.7792146 47.2738736, -1.7792237 47.2739149, -1.7792486 47.2739532)",,roundabout,
27938932,D 17,Route de Coueron,secondary,False,False,141.41000000000003,"LINESTRING (-1.7792826 47.2737601, -1.7792024 47.2736973, -1.7791609 47.2736769, -1.7789141 47.2735144, -1.7787606 47.2734253, -1.7786305 47.2733507, -1.7778911 47.2729098)",,,
27938987,,Rue Amaury d'Acigné,residential,False,True,65.50999999999999,"LINESTRING (-1.7797987 47.2752909, -1.7798104 47.2751812, -1.7798051 47.275104, -1.7797416 47.2747987, -1.7797231 47.274706)",,,
33874211,,Rue Chauvin de La Musse,residential,False,True,91.638,"LINESTRING (-1.7797987 47.2752909, -1.7797236 47.2753439, -1.7796333 47.2755029, -1.7794953 47.2757957, -1.7794094 47.2760622)",,,
27938999,,Rue Amaury d'Acigné,residential,True,False,22.291,"LINESTRING (-1.7799984 47.2758377, -1.7799357 47.2756418)",,,
27938999,,Rue Amaury d'Acigné,residential,True,False,11.178,"LINESTRING (-1.780197 47.2762616, -1.7801469 47.2762289, -1.7801238 47.2761779)",,,
27939456,,Place du Commerce,living_street,False,False,15.780000000000001,"LINESTRING (-1.780197 47.2762616, -1.7801365 47.276316, -1.7801018 47.2763859)",20,,
27939456,,Place du Commerce,living_street,False,True,46.066,"LINESTRING (-1.780197 47.2762616, -1.7802956 47.2762491, -1.7805169 47.2762462, -1.7807937 47.2763025)",20,,
27953914,,Rue de La Chezine,residential,False,False,312.875,"LINESTRING (-1.7794094 47.2760622, -1.7790269 47.2760041, -1.7787253 47.2759482, -1.7786471 47.2759263, -1.7784467 47.2758989, -1.7783134 47.2758807, -1.7781147 47.2758454, -1.7778269 47.2757853, -1.7770052 47.2755727, -1.7763743 47.2753981, -1.7755429 47.2753145, -1.7754357 47.2753305)",,,
33874211,,Rue Chauvin de La Musse,residential,False,False,91.638,"LINESTRING (-1.7794094 47.2760622, -1.7794953 47.2757957, -1.7796333 47.2755029, -1.7797236 47.2753439, -1.7797987 47.2752909)",,,
27939149,D 93,Rue Aristide Briand,residential,False,False,95.17699999999999,"LINESTRING (-1.7842906 47.2749409, -1.7841727 47.2750435, -1.783922 47.2752616, -1.7836243 47.2755591, -1.7835361 47.2756259)",,,
33874222,D 17,Boulevard du Général Leclerc,secondary,False,True,157.59699999999998,"LINESTRING (-1.7842906 47.2749409, -1.7840663 47.2749005, -1.7836119 47.2748186, -1.7830778 47.274711, -1.782471 47.2745807, -1.782425 47.2745603, -1.7823094 47.274509)",30,,
33874223,D 17,Route de Savenay,secondary,False,False,79.309,"LINESTRING (-1.7842906 47.2749409, -1.7844176 47.2750015, -1.784657 47.2751157, -1.784882 47.275251, -1.7850926 47.2753985)",,,2
187790063,,Rue Aristide Briand,residential,False,True,78.71000000000001,"LINESTRING (-1.7842906 47.2749409, -1.7843922 47.2748582, -1.7845592 47.2747222, -1.7846223 47.2746695, -1.7847733 47.2745434, -1.7848459 47.2744656, -1.7849363 47.2743857)",,,
33874223,D 17,Route de Savenay,secondary,False,False,13.794,"LINESTRING (-1.7850926 47.2753985, -1.785145 47.2754388, -1.7852149 47.2754907)",,,2
33874223,D 17,Route de Savenay,secondary,False,True,79.309,"LINESTRING (-1.7850926 47.2753985, -1.784882 47.275251, -1.784657 47.2751157, -1.7844176 47.2750015, -1.7842906 47.2749409)",,,2
33874223,D 17,Route de Savenay,secondary,False,False,81.112,"LINESTRING (-1.7852149 47.2754907, -1.7858417 47.2759379, -1.7859558 47.2760193)",,,2
33874223,D 17,Route de Savenay,secondary,False,True,13.794,"LINESTRING (-1.7852149 47.2754907, -1.785145 47.2754388, -1.7850926 47.2753985)",,,2
162959775,,Boulevard de La Libération,residential,False,False,125.41499999999999,"LINESTRING (-1.7852149 47.2754907, -1.7851866 47.2755152, -1.7851238 47.2755696, -1.7847454 47.2757928, -1.7840967 47.2763209)",,,
861079035,D 17,Route de Savenay,secondary,False,False,70.468,"LINESTRING (-1.7859558 47.2760193, -1.7865958 47.2764809)",50,,
27939570,,Boulevard Alexandre Goupil,secondary,False,False,108.42699999999999,"LINESTRING (-1.7859558 47.2760193, -1.7859247 47.2760435, -1.7858329 47.2761146, -1.7850221 47.2767606)",30,,
33874223,D 17,Route de Savenay,secondary,False,True,81.112,"LINESTRING (-1.7859558 47.2760193, -1.7858417 47.2759379, -1.7852149 47.2754907)",,,2
861079035,D 17,Route de Savenay,secondary,False,True,70.468,"LINESTRING (-1.7865958 47.2764809, -1.7859558 47.2760193)",50,,
27939599,,Rue des Granges,residential,True,False,66.935,"LINESTRING (-1.7865958 47.2764809, -1.7865213 47.2765428, -1.7860645 47.2769629)",,,
"[1194748594, 27939078]",,Avenue du Calvaire,residential,False,True,152.33899999999997,"LINESTRING (-1.7814317 47.2730502, -1.7815788 47.2732264, -1.7816128 47.2733489, -1.781556 47.2736641, -1.781543 47.2737681, -1.7815115 47.274019, -1.7814422 47.2741845, -1.7814146 47.2742462, -1.7813794 47.2743248, -1.7813458 47.2743698)",30,,
"[34570772, 34570773, 28324022]",,Chemin du Communeau,residential,False,True,97.102,"LINESTRING (-1.7814317 47.2730502, -1.7818117 47.2727117, -1.7819268 47.2726168, -1.7822068 47.2723533)",20,,
947619443,,Route de la Marquellerais,unclassified,False,False,272.4479999999999,"LINESTRING (-1.7814317 47.2730502, -1.7812863 47.2729517, -1.78086 47.2726773, -1.7800132 47.2721725, -1.7799085 47.272094, -1.7798546 47.2720371, -1.7798313 47.272001, -1.7798246 47.2719781, -1.7798172 47.2719479, -1.7798212 47.2719012, -1.779838 47.2718593, -1.7799068 47.2717563, -1.7799749 47.2716791, -1.7800058 47.2716529, -1.7800567 47.2716053, -1.7800838 47.2715569, -1.7800928 47.2714875, -1.7801073 47.2711778, -1.780139 47.2711181)",50,,
27939149,D 93,Rue Aristide Briand,residential,False,False,44.318,"LINESTRING (-1.7835361 47.2756259, -1.7832109 47.2758306, -1.7831122 47.2759016)",,,
27939149,D 93,Rue Aristide Briand,residential,False,True,95.17699999999999,"LINESTRING (-1.7835361 47.2756259, -1.7836243 47.2755591, -1.783922 47.2752616, -1.7841727 47.2750435, -1.7842906 47.2749409)",,,
27939532,,Rue de La Fontaine,residential,True,False,121.41,"LINESTRING (-1.7835361 47.2756259, -1.7836011 47.2756398, -1.7836773 47.275646, -1.7837232 47.2756393, -1.7843849 47.2755424, -1.7846071 47.275509, -1.7849807 47.2754213, -1.7850443 47.275413, -1.7850926 47.2753985)",,,1
27939149,D 93,Rue Aristide Briand,residential,False,True,44.318,"LINESTRING (-1.7831122 47.2759016, -1.7832109 47.2758306, -1.7835361 47.2756259)",,,
27939527,,Boulevard de Verdun,residential,False,False,195.70100000000002,"LINESTRING (-1.7831122 47.2759016, -1.783121 47.2759957, -1.7830609 47.2761172, -1.7827018 47.2766745, -1.7824725 47.2770566, -1.7822132 47.2774559, -1.7822079 47.2774867, -1.7821986 47.2775357)",,,
"[158852593, 1116616859]",D 93,Rue Aristide Briand,residential,False,False,157.766,"LINESTRING (-1.7831122 47.2759016, -1.7829705 47.2758695, -1.7829346 47.2758675, -1.7827192 47.2758552, -1.7823526 47.2757853, -1.7819199 47.2756904, -1.7815595 47.2756295, -1.781077 47.2756205)",30,,
1194925829,D 93,Rue de La Paix,living_street,True,False,33.249,"LINESTRING (-1.781077 47.2756205, -1.7809738 47.2759112)",20,,1
"[158852593, 1116616859]",D 93,Rue Aristide Briand,residential,False,True,157.76600000000002,"LINESTRING (-1.781077 47.2756205, -1.7815595 47.2756295, -1.7819199 47.2756904, -1.7823526 47.2757853, -1.7827192 47.2758552, -1.7829346 47.2758675, -1.7829705 47.2758695, -1.7831122 47.2759016)",30,,
540233425,D 93,Rue de La Paix,living_street,True,False,45.583,"LINESTRING (-1.7809738 47.2759112, -1.7807937 47.2763025)",20,,1
27939464,D 93,Rue Jeanne d'Arc,residential,True,False,74.414,"LINESTRING (-1.7809738 47.2759112, -1.7806859 47.2758687, -1.7803653 47.2758335, -1.7799984 47.2758377)",,,
27939482,,Rue du Sillon,residential,True,False,147.266,"LINESTRING (-1.7809738 47.2759112, -1.7811503 47.2760293, -1.7811834 47.2761072, -1.7812393 47.2763339, -1.7811834 47.2765032, -1.780986 47.2768934, -1.7809271 47.2770157, -1.7808946 47.2770677, -1.7808519 47.2771359)",,,
27939456,,Place du Commerce,living_street,False,True,36.07,"LINESTRING (-1.7807937 47.2763025, -1.7806598 47.2766139)",20,,
27939456,,Place du Commerce,living_street,False,False,46.065999999999995,"LINESTRING (-1.7807937 47.2763025, -1.7805169 47.2762462, -1.7802956 47.2762491, -1.780197 47.2762616)",20,,
27939456,,Place du Commerce,living_street,False,False,8.357,"LINESTRING (-1.7801018 47.2763859, -1.7801185 47.2764602)",20,,
27939456,,Place du Commerce,living_street,False,True,15.780000000000001,"LINESTRING (-1.7801018 47.2763859, -1.7801365 47.276316, -1.780197 47.2762616)",20,,
27953891,,Place Bretagne,residential,False,False,53.192,"LINESTRING (-1.7801018 47.2763859, -1.780014 47.2763295, -1.7799032 47.2763007, -1.7794417 47.2762593)",20,,
27939456,,Place du Commerce,living_street,False,True,8.357,"LINESTRING (-1.7801185 47.2764602, -1.7801018 47.2763859)",20,,
27939459,,Rue Pasteur,residential,True,False,50.544,"LINESTRING (-1.7801185 47.2764602, -1.7799184 47.2765938, -1.7796556 47.2767886)",,,1
33874209,,Rue François d'Orvault,living_street,True,False,44.682,"LINESTRING (-1.7801185 47.2764602, -1.7802921 47.2765364, -1.7803864 47.2765622, -1.7806598 47.2766139)",20,,1
27939456,,Place du Commerce,living_street,False,False,36.07,"LINESTRING (-1.7806598 47.2766139, -1.7807937 47.2763025)",20,,
27939470,,Rue Lafayette,residential,True,False,60.044,"LINESTRING (-1.7806598 47.2766139, -1.7807301 47.2767404, -1.7808108 47.2769451, -1.7808345 47.277038, -1.7808519 47.2771359)",,,
27953879,D 15,Rue de La Fosse,residential,True,False,32.907000000000004,"LINESTRING (-1.7796556 47.2767886, -1.779904 47.2769616, -1.7799762 47.2769853)",,,
158852596,D 15,Rue Lafayette,living_street,True,False,57.504000000000005,"LINESTRING (-1.7808812 47.2772486, -1.7810664 47.2773398, -1.7814118 47.2774829, -1.7815341 47.2775101)",20,,1
27939470,,Rue Lafayette,residential,True,False,12.725,"LINESTRING (-1.7808519 47.2771359, -1.7808812 47.2772486)",,,
27939527,,Boulevard de Verdun,residential,False,True,195.70100000000002,"LINESTRING (-1.7821986 47.2775357, -1.7822079 47.2774867, -1.7822132 47.2774559, -1.7824725 47.2770566, -1.7827018 47.2766745, -1.7830609 47.2761172, -1.783121 47.2759957, -1.7831122 47.2759016)",,,
"[27939546, 427482683]",,Place Foch,residential,False,True,51.864999999999995,"LINESTRING (-1.7821986 47.2775357, -1.7821389 47.2775458, -1.7819672 47.2775685, -1.7819041 47.2775791, -1.7818704 47.2775794, -1.7818263 47.2775745, -1.7816761 47.2775358, -1.7815341 47.2775101)",,,
33874212,,Avenue des Sports,residential,False,False,51.821,"LINESTRING (-1.7821986 47.2775357, -1.7822624 47.2775793, -1.7823215 47.2775997, -1.7828475 47.2776441)",,,
33874212,,Avenue des Sports,residential,False,False,72.875,"LINESTRING (-1.7828475 47.2776441, -1.7833383 47.2776821, -1.7835147 47.2776984, -1.7835747 47.2777032, -1.7836673 47.2777241, -1.7836757 47.2777281, -1.7837783 47.2777774)",,,
33874212,,Avenue des Sports,residential,False,True,51.821000000000005,"LINESTRING (-1.7828475 47.2776441, -1.7823215 47.2775997, -1.7822624 47.2775793, -1.7821986 47.2775357)",,,
162959775,,Boulevard de La Libération,residential,False,False,50.24,"LINESTRING (-1.7828475 47.2776441, -1.7828122 47.2776798, -1.7827381 47.2777548, -1.7824767 47.2780194)",,,
162959775,,Boulevard de La Libération,residential,False,True,174.806,"LINESTRING (-1.7828475 47.2776441, -1.7828734 47.2776163, -1.7840158 47.2763868, -1.7840967 47.2763209)",,,
27939557,,Avenue des Sports,residential,False,True,108.316,"LINESTRING (-1.7852003 47.2778438, -1.7851605 47.2778405, -1.7850773 47.2778336, -1.7850197 47.2778282, -1.7841801 47.2777501, -1.7840407 47.2777451, -1.7839095 47.2777613, -1.7837783 47.2777774)",,,
27939586,,Rue René Plumard,residential,False,False,85.231,"LINESTRING (-1.7850221 47.2767606, -1.7840967 47.2763209)",,,
27939570,,Boulevard Alexandre Goupil,secondary,False,False,146.939,"LINESTRING (-1.7850221 47.2767606, -1.784017 47.277579, -1.7838567 47.2777071, -1.7837783 47.2777774)",30,,
27939570,,Boulevard Alexandre Goupil,secondary,False,True,108.42699999999999,"LINESTRING (-1.7850221 47.2767606, -1.7858329 47.2761146, -1.7859247 47.2760435, -1.7859558 47.2760193)",30,,
27939586,,Rue René Plumard,residential,False,True,85.231,"LINESTRING (-1.7840967 47.2763209, -1.7850221 47.2767606)",,,
162959775,,Boulevard de La Libération,residential,False,False,174.806,"LINESTRING (-1.7840967 47.2763209, -1.7840158 47.2763868, -1.7828734 47.2776163, -1.7828475 47.2776441)",,,
162959775,,Boulevard de La Libération,residential,False,True,125.41499999999999,"LINESTRING (-1.7840967 47.2763209, -1.7847454 47.2757928, -1.7851238 47.2755696, -1.7851866 47.2755152, -1.7852149 47.2754907)",,,
27939599,,Rue des Granges,residential,True,False,118.293,"LINESTRING (-1.7860645 47.2769629, -1.7852501 47.2777363, -1.785217 47.2777873, -1.7852111 47.2778072, -1.7852003 47.2778438)",,,
27939605,,Allée Lionel Terray,residential,False,False,65.194,"LINESTRING (-1.7860645 47.2769629, -1.7864992 47.277172, -1.7868168 47.277236)",,,
27939605,,Allée Lionel Terray,residential,False,True,65.194,"LINESTRING (-1.7868168 47.277236, -1.7864992 47.277172, -1.7860645 47.2769629)",,,
427482687,D 15,Rue de La Fosse,residential,True,False,29.569,"LINESTRING (-1.7793592 47.2766146, -1.7796556 47.2767886)",,,
27939002,D 93,Rue Georges Clemenceau,residential,True,False,41.62,"LINESTRING (-1.7793592 47.2766146, -1.7794147 47.2765656, -1.7794552 47.2764943, -1.7794649 47.2764379, -1.7794472 47.2763017, -1.7794417 47.2762593)",20,,
427482690,D 15,Rue de La Fosse,residential,True,False,74.35499999999999,"LINESTRING (-1.7799762 47.2769853, -1.7804018 47.2771247, -1.7808046 47.2772288, -1.7808812 47.2772486)",,,
27939002,D 93,Rue Georges Clemenceau,residential,True,False,22.052,"LINESTRING (-1.7794417 47.2762593, -1.7794094 47.2760622)",20,,
27953891,,Place Bretagne,residential,False,True,53.192,"LINESTRING (-1.7794417 47.2762593, -1.7799032 47.2763007, -1.780014 47.2763295, -1.7801018 47.2763859)",20,,
27938999,,Rue Amaury d'Acigné,residential,True,False,38.994,"LINESTRING (-1.7801238 47.2761779, -1.7799984 47.2758377)",,,
27953894,D 93,Rue Madame de Sévigné,residential,True,False,39.961,"LINESTRING (-1.7801238 47.2761779, -1.7798858 47.2761185, -1.7796203 47.2760671)",,,
27953894,D 93,Rue Madame de Sévigné,residential,True,False,15.92,"LINESTRING (-1.7796203 47.2760671, -1.7794094 47.2760622)",,,
33874208,,Rue des Hamonts,residential,False,True,53.088,"LINESTRING (-1.7796203 47.2760671, -1.7798259 47.2757542, -1.7799357 47.2756418)",,,
27953914,,Rue de La Chezine,residential,False,True,312.875,"LINESTRING (-1.7754357 47.2753305, -1.7755429 47.2753145, -1.7763743 47.2753981, -1.7770052 47.2755727, -1.7778269 47.2757853, -1.7781147 47.2758454, -1.7783134 47.2758807, -1.7784467 47.2758989, -1.7786471 47.2759263, -1.7787253 47.2759482, -1.7790269 47.2760041, -1.7794094 47.2760622)",,,
33915540,,Rue Jean Baptiste Corot,residential,False,True,62.047000000000004,"LINESTRING (-1.7754357 47.2753305, -1.7754115 47.2753812, -1.7753801 47.2754304, -1.775292 47.2755527, -1.7752751 47.2756091, -1.7752793 47.275669, -1.7753254 47.2757953, -1.7753378 47.2758621)",30,,
27994063,,Route de la Baie,unclassified,False,False,21.125,"LINESTRING (-1.7843663 47.2730377, -1.7845079 47.2728738)",30,,
155297238,,Rue du Marais,tertiary,False,True,9.92,"LINESTRING (-1.7843663 47.2730377, -1.7842989 47.2731143)",30,,
27994101,,Rue du Tertre Princeau,unclassified,False,False,97.317,"LINESTRING (-1.7801969 47.2710558, -1.7802558 47.2710151, -1.7804694 47.2707949, -1.7807783 47.2705037, -1.780943 47.270343)",50,,
947619442,,,unclassified,False,False,3.7060000000000004,"LINESTRING (-1.7801969 47.2710558, -1.7802037 47.2710625, -1.7802088 47.2710746, -1.7802081 47.2710872)",,,
947619442,,,unclassified,False,True,6.082,"LINESTRING (-1.7801969 47.2710558, -1.7801784 47.2710445, -1.7801608 47.2710404, -1.7801423 47.2710402, -1.7801246 47.2710441)",,,
27994063,,Route de la Baie,unclassified,False,True,21.125,"LINESTRING (-1.7845079 47.2728738, -1.7843663 47.2730377)",30,,
27994063,,Route de la Baie,unclassified,False,False,101.865,"LINESTRING (-1.7845079 47.2728738, -1.7846433 47.2727396, -1.7847405 47.2726568, -1.7849202 47.2725012, -1.785155 47.272303, -1.7853356 47.2721505)",30,,
"[1194925825, 27994111]",,Boulevard de Villeneuve,residential,False,False,223.85200000000003,"LINESTRING (-1.7845079 47.2728738, -1.7844817 47.2728525, -1.7841532 47.2725857, -1.784129 47.2725661, -1.7840768 47.2725237, -1.7839831 47.2724476, -1.7838002 47.2722991, -1.783733 47.2722625, -1.7835468 47.2721816, -1.7832425 47.2720833, -1.7828396 47.27198, -1.7821308 47.271746)","['30', '50']",,
27994111,,Boulevard de Villeneuve,residential,False,False,162.521,"LINESTRING (-1.7821308 47.271746, -1.7802623 47.2711086, -1.7802081 47.2710872)",50,,
"[1194925825, 27994111]",,Boulevard de Villeneuve,residential,False,True,223.852,"LINESTRING (-1.7821308 47.271746, -1.7828396 47.27198, -1.7832425 47.2720833, -1.7835468 47.2721816, -1.783733 47.2722625, -1.7838002 47.2722991, -1.7839831 47.2724476, -1.7840768 47.2725237, -1.784129 47.2725661, -1.7841532 47.2725857, -1.7844817 47.2728525, -1.7845079 47.2728738)","['50', '30']",,
27994120,,Rue des Communeaux,residential,False,False,76.40899999999999,"LINESTRING (-1.7821308 47.271746, -1.7821371 47.2717142, -1.782354 47.2714397, -1.7826427 47.2711574)",,,
28324022,,Chemin du Communeau,residential,False,False,68.287,"LINESTRING (-1.7821308 47.271746, -1.7821235 47.2717766, -1.7821025 47.2718647, -1.7821282 47.2720278, -1.7822068 47.2723533)",,,
27994120,,Rue des Communeaux,residential,False,True,182.135,"LINESTRING (-1.7840644 47.2698486, -1.7837569 47.2700187, -1.7833104 47.2704164, -1.7827954 47.2709696, -1.7826427 47.2711574)",,,
"[34570772, 34570773, 28324022]",,Chemin du Communeau,residential,False,False,97.102,"LINESTRING (-1.7822068 47.2723533, -1.7819268 47.2726168, -1.7818117 47.2727117, -1.7814317 47.2730502)",20,,
28324022,,Chemin du Communeau,residential,False,True,68.287,"LINESTRING (-1.7822068 47.2723533, -1.7821282 47.2720278, -1.7821025 47.2718647, -1.7821235 47.2717766, -1.7821308 47.271746)",,,
207782765,,,residential,False,False,28.043,"LINESTRING (-1.7822068 47.2723533, -1.7822903 47.2723915, -1.7825522 47.2724387)",,,
155297238,,Rue du Marais,tertiary,False,False,9.92,"LINESTRING (-1.7842989 47.2731143, -1.7843663 47.2730377)",30,,
"[27994051, 34570771, 155297238]",,Rue du Marais,"['living_street', 'tertiary']",False,True,223.126,"LINESTRING (-1.7842989 47.2731143, -1.7841286 47.2732623, -1.7838656 47.2734909, -1.7838099 47.2735393, -1.7836442 47.2737018, -1.7835892 47.2737635, -1.7835236 47.2738533, -1.7833066 47.2741569, -1.7832051 47.2742482, -1.7828144 47.274361, -1.7824542 47.2744364, -1.7823107 47.2744664)","['20', '30']",,
264824130,,Rue de La Motte,tertiary,True,False,18.923000000000002,"LINESTRING (-1.7842989 47.2731143, -1.7843879 47.2731472, -1.784502 47.2732127)",,,
207782766,,Rue de La Motte,tertiary,True,False,22.797,"LINESTRING (-1.784502 47.2732127, -1.784468 47.2731107, -1.7843968 47.2730596, -1.7843663 47.2730377)",,,
264816608,,Boulevard Alexandre Goupil,secondary,False,True,84.68400000000001,"LINESTRING (-1.7830294 47.2783437, -1.7835723 47.2779129, -1.7836541 47.2778542, -1.7836791 47.2778387, -1.7837783 47.2777774)",30,,
952408751,,Rue Lamenais,residential,False,True,55.126,"LINESTRING (-1.7830294 47.2783437, -1.7829997 47.2783263, -1.7825106 47.2780393, -1.7824767 47.2780194)",,,
27938999,,Rue Amaury d'Acigné,residential,True,False,42.078,"LINESTRING (-1.7799357 47.2756418, -1.7799134 47.2754767, -1.7798811 47.2753407, -1.7797987 47.2752909)",,,
33874208,,Rue des Hamonts,residential,False,False,53.088,"LINESTRING (-1.7799357 47.2756418, -1.7798259 47.2757542, -1.7796203 47.2760671)",,,
162959775,,Boulevard de La Libération,residential,False,True,50.24,"LINESTRING (-1.7824767 47.2780194, -1.7827381 47.2777548, -1.7828122 47.2776798, -1.7828475 47.2776441)",,,
952408751,,Rue Lamenais,residential,False,False,55.126,"LINESTRING (-1.7824767 47.2780194, -1.7825106 47.2780393, -1.7829997 47.2783263, -1.7830294 47.2783437)",,,
27938987,,Rue Amaury d'Acigné,residential,False,False,65.51,"LINESTRING (-1.7797231 47.274706, -1.7797416 47.2747987, -1.7798051 47.275104, -1.7798104 47.2751812, -1.7797987 47.2752909)",,,
27938987,,Rue Amaury d'Acigné,residential,False,True,80.035,"LINESTRING (-1.7797231 47.274706, -1.779695 47.274524, -1.7796846 47.2744771, -1.7796785 47.2744626, -1.779658 47.2744324, -1.779645 47.2744134, -1.7794785 47.2742204, -1.7794495 47.2741696, -1.7794412 47.2741173, -1.7794367 47.274028)",,,
33875053,,Rue Jules Verne,residential,True,False,102.02900000000001,"LINESTRING (-1.7797231 47.274706, -1.7798998 47.2746714, -1.7802418 47.2746347, -1.7805308 47.2746034, -1.78076 47.2745408, -1.7809137 47.2744536, -1.7809739 47.2744157)",,,
952393261,D 17,,secondary,False,False,21.019,"LINESTRING (-1.7809739 47.2744157, -1.7811617 47.2744205, -1.7812522 47.2744242)",30,,
"[27939034, 952393261]",D 17,,secondary,False,True,114.646,"LINESTRING (-1.7809739 47.2744157, -1.7807422 47.2743889, -1.7805125 47.2743383, -1.7803659 47.2742949, -1.7801432 47.2742001, -1.7800252 47.2741364, -1.7799132 47.2740709, -1.7797697 47.2740035, -1.779646 47.2739496)",30,,
27994120,,Rue des Communeaux,residential,False,False,182.13500000000002,"LINESTRING (-1.7826427 47.2711574, -1.7827954 47.2709696, -1.7833104 47.2704164, -1.7837569 47.2700187, -1.7840644 47.2698486)",,,
27994120,,Rue des Communeaux,residential,False,True,76.409,"LINESTRING (-1.7826427 47.2711574, -1.782354 47.2714397, -1.7821371 47.2717142, -1.7821308 47.271746)",,,
33879314,,Rue du Communeau,residential,False,False,96.571,"LINESTRING (-1.7826427 47.2711574, -1.7833544 47.2714646, -1.7836264 47.271233)",,,
33879314,,Rue du Communeau,residential,False,True,96.571,"LINESTRING (-1.7836264 47.271233, -1.7833544 47.2714646, -1.7826427 47.2711574)",,,
33879316,,Rue du Communeau,residential,True,False,60.709999999999994,"LINESTRING (-1.7836264 47.271233, -1.7837776 47.271194, -1.7838859 47.2711586, -1.783904 47.2711206, -1.7838726 47.2710736, -1.7837956 47.2710594, -1.7837486 47.2710934, -1.7836264 47.271233)",,,
27994063,,Route de la Baie,unclassified,False,True,135.289,"LINESTRING (-1.7863372 47.2711424, -1.7862763 47.2712032, -1.786103 47.2713947, -1.7855366 47.2719785, -1.7855259 47.2719876, -1.7855136 47.2719982, -1.7853356 47.2721505)",30,,
