osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,tunnel
8477013,2,D 912,Boulevard Vercingétorix,primary,50,False,False,70.52,"LINESTRING (3.3827023 45.2922047, 3.3825829 45.2923008, 3.3823774 45.2924653, 3.382169 45.2927127)",,
51818234,2,D 912,Boulevard du Docteur Devins,secondary,50,False,True,184.06199999999998,"LINESTRING (3.3827023 45.2922047, 3.3828757 45.292108, 3.382902 45.2920978, 3.3838738 45.2917197, 3.3839637 45.2916847, 3.3844306 45.2914915, 3.3846025 45.2914204, 3.3847295 45.2913679)",,
180718009,,,Rue Saint-Laurent,residential,,True,False,18.649,"LINESTRING (3.3827023 45.2922047, 3.3825863 45.2921933, 3.382537 45.2921715, 3.382483 45.2921486)",,
178692597,,D 588,Avenue Joseph Lhomenède,primary,,False,True,29.176,"LINESTRING (3.385676 45.2934227, 3.3859832 45.2935715)",,
51655657,,,Rue de la Halle,residential,30,False,True,61.747,"LINESTRING (3.385676 45.2934227, 3.385542 45.2935151, 3.3854837 45.2935571, 3.3850649 45.2937719)",,
51874413,,,Rue du Commerce,primary,30,True,False,37.782,"LINESTRING (3.385676 45.2934227, 3.3853386 45.2932175, 3.3853091 45.2932018)",,
178692597,,D 588,Avenue Joseph Lhomenède,primary,,False,False,29.176,"LINESTRING (3.3859832 45.2935715, 3.385676 45.2934227)",,
51846158,,,Rue de la République,residential,,False,False,98.69700000000002,"LINESTRING (3.3859832 45.2935715, 3.385904 45.2936616, 3.3858631 45.2937107, 3.3857074 45.2938979, 3.3856564 45.293957, 3.385607 45.2940144, 3.3855021 45.2941282, 3.3854801 45.2941521, 3.385338 45.2942984, 3.3853109 45.294322)",,
"[836408296, 178692596, 178692597]",,D 588,Avenue Joseph Lhomenède,primary,,False,True,69.38300000000001,"LINESTRING (3.3859832 45.2935715, 3.3860903 45.2935919, 3.3861489 45.2936045, 3.3864612 45.2937004, 3.3867991 45.2938132)",,
51869434,,,Rue Duguesclin,residential,,False,False,39.819,"LINESTRING (3.384927 45.2929988, 3.3852206 45.292744, 3.3852608 45.2927337)",,
"[51874411, 51874413]",,,"['Rue Jules Maigne', 'Rue du Commerce']",primary,30,True,False,25.23,"LINESTRING (3.384927 45.2929988, 3.3847398 45.2929493, 3.3846638 45.292941, 3.3846187 45.2929361)",,
