osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,access
965355423,3,D 947 E,Cours de Verdun,secondary,50,False,False,4.548,"LINESTRING (-1.053582 43.7118699, -1.0535829 43.711829)",,
27564644,3,D 947 E,Cours de Verdun,secondary,50,False,True,9.858,"LINESTRING (-1.053582 43.7118699, -1.0535822 43.7118968, -1.0535998 43.711929, -1.0536173 43.711953)",,
38068108,1,,Promenade des Remparts,tertiary,,True,False,29.472,"LINESTRING (-1.0532154 43.7118756, -1.0534725 43.7118716, -1.0535068 43.7118711, -1.053582 43.7118699)",,
174500227,,,Promenade des Remparts,residential,,False,False,271.13599999999997,"LINESTRING (-1.0532154 43.7118756, -1.0531245 43.7118692, -1.0528893 43.7118742, -1.0522526 43.7118855, -1.0519826 43.7118871, -1.0513991 43.7118211, -1.0512771 43.7118056, -1.051214 43.7117843, -1.0511403 43.7117378, -1.0510568 43.7115997, -1.050953 43.711418, -1.0506989 43.7108869)",,
965355434,1,,Promenade des Remparts,tertiary,,True,False,33.525,"LINESTRING (-1.0532154 43.7118756, -1.0534758 43.7119147, -1.0535134 43.7119234, -1.0536173 43.711953)",,
27564649,,,Boulevard Saint-Pierre,tertiary,,False,True,157.665,"LINESTRING (-1.0498535 43.7104947, -1.0498865 43.7108236, -1.049927 43.711106, -1.0499745 43.7113341, -1.0499557 43.7115073, -1.0498584 43.7116508, -1.0496332 43.7118272)",,
66763553,,,Cours Julia Augusta,living_street,20,False,False,60.150999999999996,"LINESTRING (-1.0498535 43.7104947, -1.0499472 43.7105027, -1.0501925 43.7105238, -1.0503943 43.7105411, -1.0505965 43.7105593)",,
539224400,,,Boulevard Saint-Pierre,tertiary,,False,False,62.19499999999999,"LINESTRING (-1.0498535 43.7104947, -1.0497816 43.7100777, -1.0497597 43.7099395)",,
"[165199538, 765833682]",3,D 947 E,Cours de Verdun,secondary,30,False,False,164.97400000000002,"LINESTRING (-1.0536933 43.7116577, -1.0538447 43.7114713, -1.0539098 43.7113907, -1.0541189 43.7111508, -1.0542094 43.711066, -1.0543119 43.7110081, -1.0544059 43.7109797, -1.0546252 43.7109633, -1.0552543 43.7109235)",,
765833684,2,D 947 E,Cours de Verdun,secondary,50,False,True,21.018,"LINESTRING (-1.0536933 43.7116577, -1.0536189 43.7117684, -1.0535829 43.711829)",,
965355432,1,,Cours de Verdun,tertiary,,True,False,27.525000000000002,"LINESTRING (-1.0536933 43.7116577, -1.0536012 43.7117116, -1.0535637 43.7117397, -1.0535241 43.711755, -1.053407 43.7117867)",,
