osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge,width,junction
23166742,Rue Montpensier,residential,50,False,False,88.44099999999999,"LINESTRING (-0.3719099 43.2999115, -0.3718706 43.299868, -0.3714303 43.2994185, -0.3713465 43.299333, -0.3712798 43.2992617)",,,,
293897596,Rue Raymond Planté,residential,30,False,True,62.705,"LINESTRING (-0.3719099 43.2999115, -0.3718495 43.2999434, -0.3712794 43.3002393)",,,,
30754661,Rue de Monpezat,residential,50,True,False,131.722,"LINESTRING (-0.3743834 43.2988812, -0.3743558 43.2989303, -0.3742113 43.2992073, -0.3736663 43.299852, -0.3736099 43.2999187)",1,,,
30754662,Rue de Monpezat,residential,30,True,False,145.017,"LINESTRING (-0.3743834 43.2988812, -0.3744076 43.2988117, -0.3745265 43.2984901, -0.3743243 43.297662, -0.3742876 43.2976101)",1,,,
330304116,Rue d'Orléans,residential,50,False,True,129.796,"LINESTRING (-0.3743834 43.2988812, -0.3738217 43.2989369, -0.3729378 43.2990246, -0.3727942 43.2990388)",2,,,
26309638,Rue d'Orléans,residential,50,False,True,70.524,"LINESTRING (-0.3727942 43.2990388, -0.3725964 43.2990543, -0.3725186 43.2990603, -0.3719277 43.2991064)",,,,
30742606,Rue Faget de Baure,residential,30,True,False,99.988,"LINESTRING (-0.3727942 43.2990388, -0.372712 43.2989122, -0.3722554 43.2982296)",,,,
330304116,Rue d'Orléans,residential,50,False,False,129.796,"LINESTRING (-0.3727942 43.2990388, -0.3729378 43.2990246, -0.3738217 43.2989369, -0.3743834 43.2988812)",2,,,
26309638,Rue d'Orléans,residential,50,False,False,70.524,"LINESTRING (-0.3719277 43.2991064, -0.3725186 43.2990603, -0.3725964 43.2990543, -0.3727942 43.2990388)",,,,
26309638,Rue d'Orléans,residential,50,False,True,55.506,"LINESTRING (-0.3719277 43.2991064, -0.3718217 43.299128, -0.3714609 43.2992017, -0.3714313 43.2992077, -0.3713972 43.2992147, -0.3713706 43.2992201, -0.3712798 43.2992617)",,,,
30752512,Place Albert 1er,residential,50,True,False,82.28399999999999,"LINESTRING (-0.3719277 43.2991064, -0.3719913 43.2991989, -0.3722023 43.299506, -0.3725626 43.2993748)",,,,
23166742,Rue Montpensier,residential,50,False,True,88.441,"LINESTRING (-0.3712798 43.2992617, -0.3713465 43.299333, -0.3714303 43.2994185, -0.3718706 43.299868, -0.3719099 43.2999115)",,,,
26309638,Rue d'Orléans,residential,50,False,False,55.506,"LINESTRING (-0.3712798 43.2992617, -0.3713706 43.2992201, -0.3713972 43.2992147, -0.3714313 43.2992077, -0.3714609 43.2992017, -0.3718217 43.299128, -0.3719277 43.2991064)",,,,
293438849,Rue Nogué,residential,50,False,True,102.663,"LINESTRING (-0.3712798 43.2992617, -0.3712167 43.2992939, -0.3711559 43.2993261, -0.3711309 43.2993393, -0.3702575 43.2998013, -0.3702529 43.2998038)",,,,
330304115,Rue Montpensier,residential,30,True,False,91.70700000000001,"LINESTRING (-0.3712798 43.2992617, -0.37122 43.2991985, -0.3707252 43.2986789, -0.3706888 43.2986405, -0.3706249 43.2985893)",1,,,
30721795,Avenue d'Ossau,residential,50,False,True,416.15799999999996,"LINESTRING (-0.3648215 43.2921545, -0.3648584 43.2922237, -0.3648657 43.2922473, -0.3649782 43.2929216, -0.3649738 43.292952, -0.3649642 43.2929865, -0.3649461 43.2930192, -0.3649159 43.2930646, -0.3648757 43.2931053, -0.3647989 43.2931713, -0.3638763 43.2932766, -0.3638229 43.293294, -0.3637753 43.2933121, -0.3637317 43.2933336, -0.3636945 43.2933566, -0.363666 43.2933902, -0.3636512 43.2934263, -0.3636358 43.2934634, -0.3636302 43.293487, -0.3636272 43.2934999, -0.3636472 43.2935551, -0.3636619 43.2935893, -0.3636778 43.2936185, -0.3636928 43.2936347, -0.3637142 43.2936532, -0.3637491 43.2936742, -0.3637962 43.2936972, -0.3638262 43.2937055, -0.3638584 43.2937089, -0.363894 43.2937099, -0.3639255 43.2937089, -0.3639785 43.2937046, -0.3652561 43.2935585, -0.3654847 43.2934999, -0.3656745 43.2935328, -0.365692 43.2935831)",,,,
1189382137,Avenue Gaston Lacoste,secondary,50,False,False,97.88,"LINESTRING (-0.3648215 43.2921545, -0.3647381 43.2921754, -0.3641519 43.2923117, -0.3640582 43.2923335, -0.3636701 43.2924237)",,,,
"[1238841185, 1117219656, 891866216, 366535062, 26448279]",Avenue Gaston Lacoste,secondary,50,False,True,385.7609999999999,"LINESTRING (-0.3648215 43.2921545, -0.3648782 43.2921405, -0.365353 43.2920244, -0.3654248 43.2920073, -0.3661532 43.2918347, -0.3662544 43.2918157, -0.3664131 43.2917866, -0.3667471 43.2917526, -0.3669923 43.291759, -0.3673544 43.2918152, -0.3678677 43.2919809, -0.3680981 43.2920553, -0.3681456 43.2920685, -0.3683712 43.2921311, -0.368585 43.2921826, -0.3687075 43.2922121, -0.3688439 43.2922449, -0.3688562 43.2922478, -0.368868 43.2922511, -0.3691265 43.2923115, -0.3693644 43.2923443)",2,,,
151504728,Avenue Napoléon Bonaparte,residential,30,False,True,9.909,"LINESTRING (-0.3634984 43.2941386, -0.3634595 43.2940541)",,,,
813230149,Avenue Léon Say,residential,30,False,False,150.73,"LINESTRING (-0.3634984 43.2941386, -0.3636625 43.2942504, -0.3636811 43.2942559, -0.3637183 43.294267, -0.3637786 43.294277, -0.3639015 43.2942838, -0.3640436 43.2942852, -0.364172 43.2942964, -0.3643118 43.2943167, -0.3644471 43.2943437, -0.3650469 43.2945469, -0.3652088 43.2945979)",,,,
28012895,Allée Alfred de Musset,residential,30,False,True,50.748999999999995,"LINESTRING (-0.3652088 43.2945979, -0.3651353 43.2946547, -0.365011 43.2946782, -0.3646202 43.2946621)",,,,
"[221989170, 667862387]",Rue Louis Barthou,residential,30,False,False,49.429,"LINESTRING (-0.3652088 43.2945979, -0.3653923 43.2946221, -0.365558 43.2946392, -0.3655762 43.2946409, -0.365641 43.294647, -0.3658119 43.2946265)",,,,
813230149,Avenue Léon Say,residential,30,False,True,150.73,"LINESTRING (-0.3652088 43.2945979, -0.3650469 43.2945469, -0.3644471 43.2943437, -0.3643118 43.2943167, -0.364172 43.2942964, -0.3640436 43.2942852, -0.3639015 43.2942838, -0.3637786 43.294277, -0.3637183 43.294267, -0.3636811 43.2942559, -0.3636625 43.2942504, -0.3634984 43.2941386)",,,,
26179226,Allée Émile Bournac,residential,30,False,False,62.383,"LINESTRING (-0.3629198 43.2948665, -0.3630284 43.2947255, -0.3630882 43.2945994, -0.3630971 43.2944531, -0.3630648 43.2943359)",,,,
26218646,Allée Alfred de Musset,residential,30,True,False,98.05,"LINESTRING (-0.3629198 43.2948665, -0.3631892 43.294811, -0.3634995 43.2947549, -0.3635197 43.2947524, -0.3636087 43.2947413, -0.3640369 43.2946877, -0.3641033 43.2946848)",,,,
26179228,Allée Gérard de Nerval,residential,30,True,False,41.77,"LINESTRING (-0.3646202 43.2946621, -0.3641131 43.2945922)",,,,
28012895,Allée Alfred de Musset,residential,30,False,False,50.749,"LINESTRING (-0.3646202 43.2946621, -0.365011 43.2946782, -0.3651353 43.2946547, -0.3652088 43.2945979)",,,,
26179226,Allée Émile Bournac,residential,30,False,True,25.35,"LINESTRING (-0.3631873 43.2940618, -0.363101 43.2940766, -0.3630552 43.294099, -0.3630326 43.2941262, -0.3630259 43.2941508, -0.3630208 43.2942171)",,,,
"[630197738, 27864814]","['Pont Oscar II', 'Boulevard des Pyrénées']",residential,30,True,False,351.99699999999996,"LINESTRING (-0.3631873 43.2940618, -0.3636063 43.2940125, -0.3639737 43.2939538, -0.3645783 43.2938787, -0.365588 43.2937298, -0.3658862 43.2936846, -0.367349 43.2934403, -0.3674476 43.2934296)",1,yes,,
30710151,Square George V,residential,30,True,False,64.81,"LINESTRING (-0.3674476 43.2934296, -0.367458 43.2934758, -0.3674846 43.2935865, -0.3676097 43.2937022, -0.36774 43.2937715, -0.3678376 43.2937834, -0.3679554 43.2937978)",,,,
630197738,Boulevard des Pyrénées,residential,30,True,False,102.29399999999998,"LINESTRING (-0.3674476 43.2934296, -0.368021 43.2933653, -0.3685849 43.2933315, -0.3687028 43.293329)",1,,,
27990116,Boulevard d'Aragon,residential,30,True,False,69.056,"LINESTRING (-0.3679554 43.2937978, -0.3680858 43.2943642, -0.3680964 43.2944103)",,,,
30710151,Square George V,residential,30,True,False,23.717000000000002,"LINESTRING (-0.3679554 43.2937978, -0.3680227 43.2937914, -0.3680984 43.2937825, -0.3682453 43.2937667)",,,,
630197738,Boulevard des Pyrénées,residential,30,True,False,159.655,"LINESTRING (-0.3687028 43.293329, -0.3691371 43.2933192, -0.3696749 43.2933241, -0.3705344 43.2933606, -0.3706733 43.2933687)",1,,,
"[151504728, 26179227, 780311404]",Avenue Napoléon Bonaparte,residential,"['50', '30']",False,False,194.966,"LINESTRING (-0.365692 43.2935831, -0.3654321 43.2936236, -0.3651905 43.2936613, -0.3637088 43.2938505, -0.3636834 43.2938537, -0.363622 43.2938888, -0.3635181 43.2939601, -0.3634738 43.2940041, -0.3634595 43.2940541)",,,,
26179227,Avenue Napoléon Bonaparte,residential,50,False,True,340.757,"LINESTRING (-0.365692 43.2935831, -0.365701 43.2935816, -0.3664539 43.2934365, -0.3669157 43.2933267, -0.3673762 43.2932123, -0.3689806 43.2927799, -0.3690961 43.2927347, -0.36918 43.2926722, -0.3692979 43.2924928, -0.3693644 43.2923443)",,,,
30721795,Avenue d'Ossau,residential,50,False,False,416.1580000000001,"LINESTRING (-0.365692 43.2935831, -0.3656745 43.2935328, -0.3654847 43.2934999, -0.3652561 43.2935585, -0.3639785 43.2937046, -0.3639255 43.2937089, -0.363894 43.2937099, -0.3638584 43.2937089, -0.3638262 43.2937055, -0.3637962 43.2936972, -0.3637491 43.2936742, -0.3637142 43.2936532, -0.3636928 43.2936347, -0.3636778 43.2936185, -0.3636619 43.2935893, -0.3636472 43.2935551, -0.3636272 43.2934999, -0.3636302 43.293487, -0.3636358 43.2934634, -0.3636512 43.2934263, -0.363666 43.2933902, -0.3636945 43.2933566, -0.3637317 43.2933336, -0.3637753 43.2933121, -0.3638229 43.293294, -0.3638763 43.2932766, -0.3647989 43.2931713, -0.3648757 43.2931053, -0.3649159 43.2930646, -0.3649461 43.2930192, -0.3649642 43.2929865, -0.3649738 43.292952, -0.3649782 43.2929216, -0.3648657 43.2922473, -0.3648584 43.2922237, -0.3648215 43.2921545)",,,,
151504728,Avenue Napoléon Bonaparte,residential,30,False,False,9.909,"LINESTRING (-0.3634595 43.2940541, -0.3634984 43.2941386)",,,,
"[151504728, 26179227, 780311404]",Avenue Napoléon Bonaparte,residential,"['30', '50']",False,True,194.96599999999998,"LINESTRING (-0.3634595 43.2940541, -0.3634738 43.2940041, -0.3635181 43.2939601, -0.363622 43.2938888, -0.3636834 43.2938537, -0.3637088 43.2938505, -0.3651905 43.2936613, -0.3654321 43.2936236, -0.365692 43.2935831)",,,,
26209090,Rue de Liège,residential,30,True,False,37.527,"LINESTRING (-0.3745452 43.2972699, -0.3745672 43.297343, -0.3745825 43.297393, -0.3746268 43.297538, -0.3746518 43.2975982)",1,,,
202649287,Place Gramont,residential,30,True,False,16.833,"LINESTRING (-0.3742559 43.2963779, -0.3743027 43.2965254)",3,,,
"[26461248, 37773458, 37773459, 28012755]","['Rue Gassion', ""Rue Bordenave d'Abère""]",residential,30,False,False,240.00900000000004,"LINESTRING (-0.3742559 43.2963779, -0.3742308 43.2963085, -0.3741992 43.2962199, -0.3741847 43.2961764, -0.3740281 43.2957433, -0.3738997 43.2953864, -0.3738572 43.2952631, -0.3737129 43.2951944, -0.3735052 43.2950985, -0.3731548 43.2949409, -0.3730773 43.2948611, -0.3729703 43.2946435, -0.3729206 43.2945797)",,yes,,
"[365882028, 365882027, 30712164]","['Place de la République', 'Place Marguerite Laborde']",residential,30,False,False,242.35699999999997,"LINESTRING (-0.3669847 43.3001685, -0.3671891 43.300145, -0.3672112 43.3001424, -0.3672487 43.3001381, -0.3672947 43.3001328, -0.3676011 43.3002313, -0.3676333 43.3002277, -0.3678759 43.3002003, -0.3679499 43.300192, -0.3681936 43.300164, -0.368325 43.3001496, -0.3685808 43.300119, -0.3689393 43.300077, -0.3690116 43.3000685, -0.3690814 43.3000609, -0.3697617 43.2999871, -0.3697731 43.2999859, -0.3699197 43.2999712)",,,"['9', '7']",
1237824097,Rue Castetnau,residential,50,False,True,48.285,"LINESTRING (-0.3669847 43.3001685, -0.3668702 43.3001845, -0.3668507 43.3001869, -0.3668153 43.3001912, -0.3663968 43.3002426)",,,,
221974798,Rue Carnot,residential,30,False,False,23.699,"LINESTRING (-0.3699197 43.2999712, -0.3700036 43.299767)",,,,
293438850,Rue Nogué,residential,50,True,False,32.765,"LINESTRING (-0.3699197 43.2999712, -0.3701176 43.2998717, -0.3702529 43.2998038)",2,,,
"[30712164, 365882027, 365882028]","['Place de la République', 'Place Marguerite Laborde']",residential,30,False,True,242.357,"LINESTRING (-0.3699197 43.2999712, -0.3697731 43.2999859, -0.3697617 43.2999871, -0.3690814 43.3000609, -0.3690116 43.3000685, -0.3689393 43.300077, -0.3685808 43.300119, -0.368325 43.3001496, -0.3681936 43.300164, -0.3679499 43.300192, -0.3678759 43.3002003, -0.3676333 43.3002277, -0.3676011 43.3002313, -0.3672947 43.3001328, -0.3672487 43.3001381, -0.3672112 43.3001424, -0.3671891 43.300145, -0.3669847 43.3001685)",,,"['9', '7']",
183542195,Rue du Docteur Simian,living_street,20,True,False,77.63199999999999,"LINESTRING (-0.3685065 43.2998743, -0.3684965 43.2998299, -0.3683729 43.2992699, -0.3683541 43.299185)",,,,
"[280451993, 280451994, 30713011]",Rue Samonzet,residential,30,True,False,89.14200000000001,"LINESTRING (-0.3682249 43.2987745, -0.3682011 43.2987348, -0.3681333 43.2986156, -0.3681009 43.2985763, -0.3680158 43.2984946, -0.3677019 43.2982049, -0.3676645 43.2981713, -0.3676057 43.2981174)",,yes,,
"[847051792, 633874786, 857781403, 693716139]",Rue Émile Guichenné,residential,30,True,False,250.19000000000003,"LINESTRING (-0.3682249 43.2987745, -0.3681021 43.2987863, -0.3669843 43.298926, -0.3668658 43.2989403, -0.366848 43.2989424, -0.366702 43.2989628, -0.3665607 43.2989817, -0.3660758 43.2990404, -0.3656648 43.2990923, -0.365355 43.2991297, -0.3651772 43.2991517)",1,,,
813235959,Cours Bosquet,residential,30,False,True,52.498,"LINESTRING (-0.3644643 43.2982415, -0.364935 43.2979791, -0.3649856 43.297962)",,,,
815440412,,residential,30,True,False,23.018,"LINESTRING (-0.3644643 43.2982415, -0.3644358 43.2982261, -0.3644222 43.2982228, -0.3644021 43.2982179, -0.3643665 43.2982176, -0.3643326 43.2982253, -0.3643036 43.2982403, -0.3642824 43.2982611, -0.364271 43.2982856, -0.3642707 43.2983115)",,,,roundabout
630197738,Boulevard des Pyrénées,residential,30,True,False,40.718,"LINESTRING (-0.3706733 43.2933687, -0.3711032 43.2933951, -0.3711667 43.2934193)",1,,,
