osmid,highway,maxspeed,oneway,reversed,length,ref,name,geometry
76995008,unclassified,50,False,False,136.349,,,"LINESTRING (165.96893 -21.5205962, 165.9681625 -21.5215931)"
76995008,unclassified,50,False,True,136.349,,,"LINESTRING (165.9681625 -21.5215931, 165.96893 -21.5205962)"
76995042,secondary,50,False,False,188.26899999999998,RPN3,Route Provinciale Nord 3,"LINESTRING (165.9681625 -21.5215931, 165.9676614 -21.5214758, 165.9672885 -21.5213648, 165.9671116 -21.5212712, 165.9669211 -21.5211315, 165.9665911 -21.5208258)"
76995011,residential,50,False,True,146.245,,Rue Louis THIONA,"LINESTRING (165.9648322 -21.5187938, 165.9654592 -21.5177666, 165.9655398 -21.5176556)"
176108640,residential,50,False,True,97.21300000000001,,,"LINESTRING (165.9648322 -21.5187938, 165.9644009 -21.5194699, 165.9643529 -21.5195458)"
898191611,secondary,50,False,False,110.938,RPN3,Route Provinciale Nord 3,"LINESTRING (165.9648322 -21.5187938, 165.9645849 -21.5186163, 165.9643408 -21.5184853, 165.9639018 -21.5183087)"
"[76995042, 898191611]",secondary,50,False,True,182.00400000000002,RPN3,Route Provinciale Nord 3,"LINESTRING (165.9648322 -21.5187938, 165.9649952 -21.5189469, 165.9654689 -21.519492, 165.9655612 -21.5195982, 165.9657489 -21.5198219, 165.9659181 -21.5200773)"
76995012,residential,50,False,False,155.722,,,"LINESTRING (165.9617698 -21.5173025, 165.9609007 -21.5172736, 165.9602654 -21.5172526)"
76995021,residential,50,False,False,32.203,,Rue Henri Mayet,"LINESTRING (165.9602654 -21.5172526, 165.9602772 -21.5169632)"
76995021,residential,50,False,True,46.902,,Rue Henri Mayet,"LINESTRING (165.9602654 -21.5172526, 165.9602434 -21.5176739)"
76995012,residential,50,False,True,155.722,,,"LINESTRING (165.9602654 -21.5172526, 165.9609007 -21.5172736, 165.9617698 -21.5173025)"
76995013,residential,50,False,False,74.971,,,"LINESTRING (165.9623408 -21.518774, 165.962372 -21.5181004)"
76995021,residential,50,False,True,45.322,,Rue Henri Mayet,"LINESTRING (165.9623408 -21.518774, 165.962778 -21.5188005)"
76995021,residential,50,False,False,270.9440000000001,,Rue Henri Mayet,"LINESTRING (165.9623408 -21.518774, 165.9621419 -21.5187838, 165.9619801 -21.5187618, 165.9617888 -21.5186947, 165.9616291 -21.5186225, 165.9614845 -21.5185685, 165.9613126 -21.5185409, 165.9610666 -21.5185369, 165.960532 -21.5185568, 165.9604023 -21.5185427, 165.9603244 -21.5184921, 165.960287 -21.5184462, 165.96026 -21.518393, 165.9602503 -21.5183275, 165.9602511 -21.518262, 165.9602542 -21.5180571, 165.9602567 -21.51801)"
76995013,residential,50,False,False,37.723,,,"LINESTRING (165.962372 -21.5181004, 165.9623908 -21.5177616)"
