osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed
35597474,Rue Jean-Jacques Rousseau,residential,False,False,106.152,"LINESTRING (6.1392745 49.2561462, 6.1378156 49.2560778)",,
123881915,Rue Gabriel Péri,residential,False,True,30.676,"LINESTRING (6.1392745 49.2561462, 6.1396961 49.2561659)",,
35597471,Rue Vaillant Couturier,residential,False,False,170.268,"LINESTRING (6.1392745 49.2561462, 6.1391335 49.2572135, 6.1390897 49.2575803, 6.1390787 49.2576721)",,
35597473,Avenue Corneille,residential,False,False,84.124,"LINESTRING (6.1352809 49.2581775, 6.1355761 49.2574459)",,
35597472,Rue Clemenceau,residential,False,True,48.897000000000006,"LINESTRING (6.1352809 49.2581775, 6.1354761 49.258209, 6.135936 49.2582803)",,
35597473,Avenue Corneille,residential,False,True,28.055,"LINESTRING (6.1371879 49.2559979, 6.1369257 49.2561833)",,
35597474,Rue Jean-Jacques Rousseau,residential,False,True,48.331,"LINESTRING (6.1371879 49.2559979, 6.1372506 49.2560479, 6.1373704 49.2560569, 6.1378156 49.2560778)",,
70850162,Rue des Romains,residential,False,False,169.506,"LINESTRING (6.1422326 49.2615409, 6.1422201 49.2616329, 6.1422153 49.2616679, 6.1422086 49.2617239, 6.1420307 49.2630596)",,
70850162,Rue des Romains,residential,False,True,126.043,"LINESTRING (6.1422326 49.2615409, 6.1422412 49.2614284, 6.1422709 49.2612413, 6.1422887 49.2610721, 6.1423591 49.2604105)",,
70850168,Rue de Mondelange,residential,False,False,50.867999999999995,"LINESTRING (6.1422326 49.2615409, 6.1422855 49.261548, 6.1424422 49.2615692, 6.1429191 49.2616334)",,
123881926,Rue Victor Hugo,residential,True,False,322.639,"LINESTRING (6.1422326 49.2615409, 6.142078 49.2615198, 6.1378807 49.2609469)",,
314354314,Rue de la République,tertiary,False,False,109.994,"LINESTRING (6.1355997 49.2620121, 6.1370688 49.2622557)",D 8,80
159002145,Rue de la Gare,residential,False,False,104.998,"LINESTRING (6.1355997 49.2620121, 6.1356102 49.2619674, 6.1358864 49.2610866)",,
314354314,Rue de la République,tertiary,False,True,66.332,"LINESTRING (6.1420307 49.2630596, 6.1411442 49.2629141)",D 8,80
70850162,Rue des Romains,residential,False,True,169.50600000000003,"LINESTRING (6.1420307 49.2630596, 6.1422086 49.2617239, 6.1422153 49.2616679, 6.1422201 49.2616329, 6.1422326 49.2615409)",,
