osmid,oneway,name,highway,maxspeed,reversed,length,lanes,ref,geometry,bridge,width,access,junction
618584976,False,Rue de la République,secondary,50,False,2.345,2,D 34,"LINESTRING (4.1175956 46.4471945, 4.1176053 46.4472145)",,,,
"[152980411, 152980412, 199392965]",False,Pont du Faubourg,secondary,50,True,28.605,2,D 34,"LINESTRING (4.1175956 46.4471945, 4.117544 46.4471383, 4.1174268 46.4470551, 4.1173363 46.4470138)",yes,,,
"[1104354449, 152980426]",False,Quai du Bassin,residential,30,"[False, True]",54.025,,,"LINESTRING (4.1175956 46.4471945, 4.117676 46.4471383, 4.1179792 46.4469171, 4.1180885 46.4468473)",,,,
159977010,False,Rue de la République,secondary,30,False,65.203,,D 34,"LINESTRING (4.1176014 46.4473873, 4.1175917 46.447534, 4.1175858 46.4477613, 4.1175949 46.4478582, 4.1176334 46.4479702)",,,,
"[618584976, 159977010]",False,Rue de la République,secondary,"['30', '50']",True,19.294,2,D 34,"LINESTRING (4.1176014 46.4473873, 4.1176143 46.4473108, 4.1176085 46.4472484, 4.1176053 46.4472145)",,,,
"[1082396456, 1082165995, 159977013, 1082396462]",False,Impasse du Canal,residential,"['30', '50']",True,80.383,,,"LINESTRING (4.1176014 46.4473873, 4.1176843 46.4473892, 4.1177223 46.4473612, 4.1177926 46.4473092, 4.1178648 46.447277, 4.1179771 46.4472516, 4.1184464 46.4472119, 4.1185294 46.4471982, 4.1185687 46.447183)",,5.3,,
152980421,True,Rue de la Fontaine,residential,50,False,199.18800000000002,,,"LINESTRING (4.1176334 46.4479702, 4.1175536 46.4479047, 4.1174087 46.4479709, 4.1171536 46.4481488, 4.1168012 46.4484801, 4.1166775 46.4485587, 4.1165676 46.4486286, 4.1164261 46.4486988, 4.1160133 46.4488025, 4.1159176 46.448864, 4.1158631 46.4489448, 4.1158332 46.4489948, 4.1158134 46.4490429)",,,,
159977010,False,Rue de la République,secondary,30,False,15.389,,D 34,"LINESTRING (4.1176334 46.4479702, 4.1176782 46.4480325, 4.1177257 46.4480931)",,,,
159977010,False,Rue de la République,secondary,30,True,65.203,,D 34,"LINESTRING (4.1176334 46.4479702, 4.1175949 46.4478582, 4.1175858 46.4477613, 4.1175917 46.447534, 4.1176014 46.4473873)",,,,
176552336,False,Rue Paul Charnoz,residential,50,False,164.12,,,"LINESTRING (4.1135322 46.4493379, 4.1128155 46.448443, 4.1127783 46.4483849, 4.1127715 46.4483152, 4.1127958 46.4482702, 4.112946 46.4481398, 4.1130692 46.4480763)",,,,
236789536,False,Quai de l'Industrie,secondary,50,True,145.28300000000002,,D 979,"LINESTRING (4.1135322 46.4493379, 4.1124991 46.4498056, 4.1119537 46.4500619)",,,,
837414724,False,Quai de l'Industrie,secondary,50,False,96.41300000000001,,D 979,"LINESTRING (4.1135322 46.4493379, 4.1144061 46.448966, 4.1146029 46.4488823)",,,,
"[75299289, 75299287]",False,Pont Saint-Roch,secondary,50,True,23.796,3,,"LINESTRING (4.1146029 46.4488823, 4.1147036 46.4489119, 4.1148822 46.4489756)",yes,,,
199405231,False,Quai du Commerce,secondary,50,False,295.023,2,D 979,"LINESTRING (4.1146029 46.4488823, 4.1146999 46.4488213, 4.1155734 46.4482248, 4.1163698 46.4476853, 4.1168835 46.4473206, 4.1169906 46.4472466, 4.1172373 46.4470832, 4.1173363 46.4470138)",,,,
487945261,False,Avenue de la Gare,unclassified,50,True,40.868,,,"LINESTRING (4.1146029 46.4488823, 4.1144803 46.4488221, 4.1141685 46.448669)",,,,
837414724,False,Quai de l'Industrie,secondary,50,True,96.41300000000001,,D 979,"LINESTRING (4.1146029 46.4488823, 4.1144061 46.448966, 4.1135322 46.4493379)",,,,
"[157024146, 1081367124, 75299285, 1081367126, 234510845]",True,"['Place Lamartine', 'Rue Dargaud', ""Place de l'Hôtel de Ville""]",residential,30,False,107.767,,,"LINESTRING (4.1194317 46.4529587, 4.1195366 46.4529107, 4.1196637 46.4528579, 4.1199332 46.4527324, 4.1199742 46.4527044, 4.1200939 46.4526241, 4.120325 46.4524708, 4.1204015 46.452428, 4.1204231 46.4524159, 4.1204827 46.4523831, 4.1205086 46.4523688, 4.1205286 46.4523578)",,3,,
157024148,False,Rue du 8 Mai,secondary,50,False,231.469,,D 248,"LINESTRING (4.1194317 46.4529587, 4.1192797 46.4528573, 4.1191164 46.4527606, 4.1189727 46.4526975, 4.1188386 46.4526565, 4.118771 46.4526396, 4.1186141 46.4526108, 4.1185157 46.4526003, 4.1183678 46.4525861, 4.1181798 46.4525724, 4.1172359 46.4525038, 4.1172101 46.4524845, 4.1172155 46.4524361, 4.1172517 46.4521831, 4.1172532 46.4521054, 4.1172126 46.4520698)",,,,
168992235,False,Rue Louis Desrichard,tertiary,50,True,71.31099999999999,,,"LINESTRING (4.1194317 46.4529587, 4.1193098 46.45313, 4.1192662 46.4531744, 4.1192173 46.453208, 4.1190091 46.4533515, 4.1188535 46.4534457, 4.1188491 46.4534479)",,,,
199414221,False,Rue Pasteur,secondary,30,True,111.027,2,D 248,"LINESTRING (4.1194317 46.4529587, 4.1195482 46.4530178, 4.1199493 46.4531986, 4.1201015 46.4532233, 4.1201516 46.4532185, 4.1202412 46.4532098, 4.1207261 46.4530661)",,,,
324508286,False,Avenue de Charolles,secondary,30,False,77.819,2,D 248,"LINESTRING (4.1242368 46.451309, 4.1239916 46.4514425, 4.1234984 46.4517879)",,,,
157085997,False,Rue du 11 Novembre,residential,50,False,27.663,,,"LINESTRING (4.1207261 46.4530661, 4.1207855 46.4531425, 4.1208966 46.4532854)",,,,
199414221,False,Rue Pasteur,secondary,30,False,111.027,2,D 248,"LINESTRING (4.1207261 46.4530661, 4.1202412 46.4532098, 4.1201516 46.4532185, 4.1201015 46.4532233, 4.1199493 46.4531986, 4.1195482 46.4530178, 4.1194317 46.4529587)",,,,
199414221,False,Rue Pasteur,secondary,30,True,16.858,2,D 248,"LINESTRING (4.1207261 46.4530661, 4.1208811 46.4530182, 4.1209255 46.4530021)",,,,
159977010,False,Rue de la République,secondary,30,True,148.761,,D 34,"LINESTRING (4.1185242 46.4493047, 4.1185074 46.4492378, 4.1185009 46.4492117, 4.1184826 46.4491391, 4.118325 46.4488765, 4.1181489 46.4486398, 4.1178761 46.4482874, 4.1178219 46.4482147, 4.1177257 46.4480931)",,,,
"[199405226, 360780212]",False,Rue des Deux Ponts,secondary,30,False,51.187,2,D 34,"LINESTRING (4.1185242 46.4493047, 4.1185707 46.4493896, 4.1186687 46.4495236, 4.1186939 46.4495581, 4.1188159 46.4497183)",,,,
234932453,False,Avenue de la Gare,unclassified,50,False,6.363,2,,"LINESTRING (4.1130692 46.4480763, 4.1131174 46.4481229)",,,,
176552336,False,Rue Paul Charnoz,residential,50,True,164.12,,,"LINESTRING (4.1130692 46.4480763, 4.112946 46.4481398, 4.1127958 46.4482702, 4.1127715 46.4483152, 4.1127783 46.4483849, 4.1128155 46.448443, 4.1135322 46.4493379)",,,,
236789538,False,,unclassified,50,True,76.97299999999998,,,"LINESTRING (4.1130692 46.4480763, 4.1130886 46.448034, 4.1131129 46.4479944, 4.1131489 46.4479633, 4.1131963 46.4479349, 4.1132659 46.4479026, 4.1135702 46.4477711, 4.1136322 46.4477363, 4.1136732 46.4477041, 4.1136975 46.4476877, 4.1137166 46.4476701, 4.1137343 46.4476517, 4.1137453 46.4476407, 4.1137536 46.4476324, 4.1137788 46.4476109)",,,,
50988356,True,Avenue Jean-Paul II,unclassified,50,False,322.128,,,"LINESTRING (4.1209554 46.450082, 4.12105 46.4497496, 4.1210908 46.4496178, 4.1212485 46.4491082, 4.1212705 46.4490565, 4.1213156 46.4490097, 4.1214929 46.4488947, 4.1217324 46.4487593, 4.1218802 46.4486663, 4.1222962 46.4484001, 4.1224879 46.4482805, 4.1225872 46.4482448, 4.1226838 46.4482477, 4.1230667 46.4483151, 4.1233905 46.4483766, 4.1234547 46.4484115)",,,,
231717467,True,Rue de la Visitation,residential,30,False,106.49300000000001,,,"LINESTRING (4.1209554 46.450082, 4.1210248 46.4500807, 4.1211923 46.4500915, 4.1215697 46.4501308, 4.1216559 46.4501442, 4.1217605 46.4501702, 4.1218065 46.4501846, 4.1219293 46.4502269, 4.1219978 46.4503332, 4.1220656 46.4504734)",,3.8,,
124341454,True,Avenue Charles de Gaulle,secondary,50,False,18.449,,,"LINESTRING (4.1148822 46.4489756, 4.115123 46.4489745)",,,,
"[75299289, 75299287]",False,Pont Saint-Roch,secondary,50,False,23.796,3,,"LINESTRING (4.1148822 46.4489756, 4.1147036 46.4489119, 4.1146029 46.4488823)",yes,,,
157024143,False,Rue de l'Hôpital,residential,10,False,77.828,,,"LINESTRING (4.1205286 46.4523578, 4.120548 46.4523899, 4.1209255 46.4530021)",,,destination,
"[157024146, 234510851]",True,"['Rue de la Paix', ""Place de l'Hôtel de Ville""]",residential,30,False,149.813,,,"LINESTRING (4.1205286 46.4523578, 4.1208608 46.4521842, 4.1211692 46.4521064, 4.121433 46.4520596, 4.1223044 46.451907, 4.1223417 46.4519)",,3,,
234510851,True,Rue de la Paix,residential,30,False,51.033,,,"LINESTRING (4.1223417 46.4519, 4.1229943 46.4518079)",,3,,
"[1081365616, 144970716]",False,Rue de la Visitation,residential,30,False,28.664,,,"LINESTRING (4.1223417 46.4519, 4.1223014 46.4518158, 4.1222245 46.4516552)",,4.9,,
"[1081365616, 144970716]",False,Rue de la Visitation,residential,30,True,28.664,,,"LINESTRING (4.1222245 46.4516552, 4.1223014 46.4518158, 4.1223417 46.4519)",,4.9,,
199407592,False,Route de Saint-Vincent,tertiary,30,False,17.72,2,,"LINESTRING (4.1168871 46.4548345, 4.1169997 46.4546953)",,,,
157085997,False,Rue du 11 Novembre,residential,50,False,4.344,,,"LINESTRING (4.1220868 46.4542344, 4.1221265 46.4542623)",,,,
157085997,False,Rue du 11 Novembre,residential,50,True,140.84099999999998,,,"LINESTRING (4.1220868 46.4542344, 4.1218815 46.4541174, 4.1214838 46.4538798, 4.1214039 46.4538154, 4.1212705 46.4536826, 4.1212193 46.453636, 4.1211335 46.4535527, 4.1210472 46.4534688, 4.1210186 46.4534352, 4.1209546 46.4533533, 4.1208966 46.4532854)",,,,
168992230,True,Route de Saint-Vincent,tertiary,50,False,13.942,,,"LINESTRING (4.1177948 46.4539158, 4.1178236 46.453792)",,,,
"[199407592, 324497615]",False,Route de Saint-Vincent,tertiary,"['50', '30']",True,106.19899999999998,2,,"LINESTRING (4.1177948 46.4539158, 4.1177248 46.4539742, 4.1175828 46.4540927, 4.1175326 46.4541347, 4.1173922 46.4542672, 4.1172047 46.4544442, 4.1169997 46.4546953)",,,,
"[199402048, 360782336, 360782335]",True,Rue du Docteur Griveaud,residential,30,False,119.966,,,"LINESTRING (4.1220656 46.4504734, 4.1217769 46.4505187, 4.121485 46.4505153, 4.1211947 46.4505118, 4.1211253 46.450511, 4.1210573 46.4505257, 4.1208513 46.4506314, 4.1206811 46.4507409, 4.1206502 46.450774)",,3.5,,
231717467,True,Rue de la Visitation,residential,30,False,39.628,,,"LINESTRING (4.1220656 46.4504734, 4.1220944 46.4506007, 4.1220461 46.4508258)",,3.8,,
231717467,True,Rue de la Visitation,residential,30,False,12.391,,,"LINESTRING (4.1220461 46.4508258, 4.1220419 46.4509372)",,3.8,,
231717473,True,Rue du Docteur Griveaud,residential,20,False,6.872,,,"LINESTRING (4.1205803 46.4508489, 4.1205536 46.4509079)",,3.2,,
157026815,True,Rue de la Poterne,residential,20,False,48.678,,,"LINESTRING (4.1205803 46.4508489, 4.1204151 46.4507692, 4.1202468 46.4506751, 4.1200938 46.4505691)",,,,
234510850,True,Rue Brice Baudron,residential,30,False,48.394,,,"LINESTRING (4.1205109 46.4512131, 4.1203206 46.4516281)",,3.3,,
199402719,True,Rue du Four,residential,30,False,50.175,,,"LINESTRING (4.1205109 46.4512131, 4.1207779 46.4512387, 4.1210065 46.4512417, 4.1211631 46.451246)",,,,
1082573994,False,Impasse du Canal,residential,50,False,10.33,,,"LINESTRING (4.1189637 46.4464224, 4.119031 46.4465029)",,,,
199795949,False,Quai du Commerce,residential,50,False,13.711,,,"LINESTRING (4.115123 46.4489745, 4.1149598 46.4490251)",,,,
"[837414723, 124341454]",True,Avenue Charles de Gaulle,secondary,"['50', '30']",False,53.439,,,"LINESTRING (4.115123 46.4489745, 4.1152469 46.4489855, 4.1158134 46.4490429)",,,,
"[358362195, 152980431]",True,Quai du Commerce,residential,50,False,164.897,,,"LINESTRING (4.115123 46.4489745, 4.1151311 46.4489303, 4.1151393 46.4488858, 4.115221 46.4488095, 4.1153374 46.4487217, 4.1154866 46.4486215, 4.1160392 46.4482482, 4.1164757 46.4479465, 4.116561 46.4478967)",,,,
175260498,True,Rue du 8 Mai,residential,50,False,48.510000000000005,,,"LINESTRING (4.1158134 46.4490429, 4.115759 46.4491455, 4.115522 46.4493423, 4.1154913 46.4494104)",,,,
675319478,True,Avenue Charles de Gaulle,secondary,30,False,209.892,1,,"LINESTRING (4.1158134 46.4490429, 4.1168691 46.4491463, 4.116922 46.449152, 4.1170623 46.4491672, 4.1182909 46.4493007, 4.1183446 46.4493065, 4.1185242 46.4493047)",,,,
199795949,False,Quai du Commerce,residential,50,True,13.711,,,"LINESTRING (4.1149598 46.4490251, 4.115123 46.4489745)",,,,
231717469,True,Rue du 8 Mai,secondary,50,False,8.102,2,,"LINESTRING (4.1149598 46.4490251, 4.1148822 46.4489756)",,,,
"[1089571586, 1089571587]",False,Petite Levée du Canal,residential,50,False,166.42000000000002,,,"LINESTRING (4.1149598 46.4490251, 4.1148893 46.4490519, 4.1144805 46.449242, 4.1143471 46.4492839, 4.1141043 46.4493973, 4.1137721 46.4495543, 4.1135841 46.4496394, 4.1133067 46.4497649, 4.1131403 46.44984)",,,,
157024143,False,Rue de l'Hôpital,residential,10,True,77.828,,,"LINESTRING (4.1209255 46.4530021, 4.120548 46.4523899, 4.1205286 46.4523578)",,,destination,
199414221,False,Rue Pasteur,secondary,30,False,16.858,2,D 248,"LINESTRING (4.1209255 46.4530021, 4.1208811 46.4530182, 4.1207261 46.4530661)",,,,
"[657423643, 566413173, 657423644, 199414221]",False,Rue Pasteur,secondary,30,True,245.80399999999997,2,D 248,"LINESTRING (4.1209255 46.4530021, 4.1210671 46.4529509, 4.1211937 46.452905, 4.1215012 46.4527993, 4.1218537 46.4526782, 4.1218984 46.452663, 4.1220402 46.4526154, 4.122355 46.4525095, 4.1224228 46.4524867, 4.1229853 46.4522974, 4.1230478 46.4522641, 4.1231007 46.4522358, 4.123357 46.451938, 4.1233945 46.4518913, 4.1234487 46.451834, 4.1234593 46.4518228, 4.1234984 46.4517879)",,,,
"[50988356, 159977005]",True,Avenue Jean-Paul II,unclassified,"['30', '50']",False,86.945,,,"LINESTRING (4.1200938 46.4505691, 4.1202615 46.4504919, 4.1206713 46.4502942, 4.1207329 46.4502634, 4.1208206 46.4502222, 4.1208716 46.4501926, 4.1209212 46.4501504, 4.1209444 46.4501099, 4.1209554 46.450082)",,,,
199417422,True,,unclassified,50,False,10.267,,,"LINESTRING (4.1142567 46.4524788, 4.1143753 46.4525218)",,,,
199788000,True,Boulevard Henri Régnier,secondary,50,False,39.221,1,D 248,"LINESTRING (4.1142567 46.4524788, 4.1143875 46.4524229, 4.1146917 46.4522928)",,,,
157087863,True,Rue Jeanne d'Arc,residential,50,False,39.601,,,"LINESTRING (4.1145731 46.4528558, 4.1143089 46.4526123, 4.1142647 46.45257)",,,,
"[199417417, 567184060]",False,Rue Jeanne d'Arc,residential,"['50', '30']",False,220.37499999999997,,,"LINESTRING (4.1145731 46.4528558, 4.1148176 46.4531377, 4.1149557 46.4532593, 4.1149912 46.4532974, 4.1150908 46.4534043, 4.1153208 46.4536513, 4.1154645 46.4537356, 4.1155685 46.4538118, 4.1156859 46.4539398, 4.1157633 46.4540175, 4.1158384 46.4540752, 4.1161173 46.4542716, 4.1163415 46.4543999)",,,,
168992233,True,Rue Louis Desrichard,tertiary,30,False,153.48800000000003,,,"LINESTRING (4.1163415 46.4543999, 4.1164311 46.4543433, 4.1169438 46.4540315, 4.1170408 46.4539591, 4.11733 46.4537433, 4.1174695 46.4536712, 4.117558 46.4536472, 4.1177058 46.4536514, 4.1177543 46.4536603, 4.1178475 46.4536916, 4.1178728 46.4536999, 4.117899 46.4537092)",,,,
"[199417417, 567184060]",False,Rue Jeanne d'Arc,residential,"['30', '50']",True,220.37499999999997,,,"LINESTRING (4.1163415 46.4543999, 4.1161173 46.4542716, 4.1158384 46.4540752, 4.1157633 46.4540175, 4.1156859 46.4539398, 4.1155685 46.4538118, 4.1154645 46.4537356, 4.1153208 46.4536513, 4.1150908 46.4534043, 4.1149912 46.4532974, 4.1149557 46.4532593, 4.1148176 46.4531377, 4.1145731 46.4528558)",,,,
157087867,False,,unclassified,50,True,73.386,,,"LINESTRING (4.1177661 46.4544716, 4.1178004 46.4545788, 4.1175545 46.4548627, 4.1173876 46.4550498)",,,,
199414989,False,Route de Saint-Vincent,residential,30,True,26.294,,,"LINESTRING (4.1173876 46.4550498, 4.1171613 46.454872)",,,,
157087867,False,,unclassified,50,False,73.38600000000001,,,"LINESTRING (4.1173876 46.4550498, 4.1175545 46.4548627, 4.1178004 46.4545788, 4.1177661 46.4544716)",,,,
157088692,False,,residential,30,True,56.672,,,"LINESTRING (4.1228883 46.4513051, 4.1228967 46.4514771, 4.1229943 46.4518079)",,,,
157088692,False,,residential,30,False,56.672,,,"LINESTRING (4.1229943 46.4518079, 4.1228967 46.4514771, 4.1228883 46.4513051)",,,,
234510851,True,Rue de la Paix,residential,30,False,39.407,,,"LINESTRING (4.1229943 46.4518079, 4.1233334 46.4517659, 4.1234229 46.4517692, 4.1234645 46.4517797, 4.1234984 46.4517879)",,3,,
159977022,False,,residential,50,True,23.798,,,"LINESTRING (4.1193367 46.446465, 4.119031 46.4465029)",,,,
159977022,False,,residential,50,False,23.798,,,"LINESTRING (4.119031 46.4465029, 4.1193367 46.446465)",,,,
1082573994,False,Impasse du Canal,residential,50,True,10.33,,,"LINESTRING (4.119031 46.4465029, 4.1189637 46.4464224)",,,,
"[1082573994, 159977013]",False,Impasse du Canal,residential,50,False,86.521,,,"LINESTRING (4.119031 46.4465029, 4.1188531 46.4469759, 4.1187404 46.4470912, 4.1186922 46.4471256, 4.1185687 46.447183)",,,,
159977034,False,,residential,50,False,52.412,,,"LINESTRING (4.1180885 46.4468473, 4.1185687 46.447183)",,,,
152980429,True,Quai du Bassin,residential,30,False,83.563,,,"LINESTRING (4.1180885 46.4468473, 4.118572 46.4465273, 4.1189637 46.4464224)",,,,
"[1104354449, 152980426]",False,Quai du Bassin,residential,30,"[False, True]",54.025,,,"LINESTRING (4.1180885 46.4468473, 4.1179792 46.4469171, 4.117676 46.4471383, 4.1175956 46.4471945)",,,,
159977034,False,,residential,50,True,52.412,,,"LINESTRING (4.1185687 46.447183, 4.1180885 46.4468473)",,,,
"[1082396456, 1082165995, 159977013, 1082396462]",False,Impasse du Canal,residential,"['50', '30']",False,80.383,,,"LINESTRING (4.1185687 46.447183, 4.1185294 46.4471982, 4.1184464 46.4472119, 4.1179771 46.4472516, 4.1178648 46.447277, 4.1177926 46.4473092, 4.1177223 46.4473612, 4.1176843 46.4473892, 4.1176014 46.4473873)",,5.3,,
"[1082573994, 159977013]",False,Impasse du Canal,residential,50,True,86.521,,,"LINESTRING (4.1185687 46.447183, 4.1186922 46.4471256, 4.1187404 46.4470912, 4.1188531 46.4469759, 4.119031 46.4465029)",,,,
618584976,False,Rue de la République,secondary,50,True,2.345,2,D 34,"LINESTRING (4.1176053 46.4472145, 4.1175956 46.4471945)",,,,
"[152980427, 1232719980]",True,Quai du Commerce,residential,50,False,60.891999999999996,,,"LINESTRING (4.1176053 46.4472145, 4.1174945 46.4472747, 4.1172105 46.4474393, 4.1170205 46.4475834)",,,,
"[618584976, 159977010]",False,Rue de la République,secondary,"['50', '30']",False,19.294,2,D 34,"LINESTRING (4.1176053 46.4472145, 4.1176085 46.4472484, 4.1176143 46.4473108, 4.1176014 46.4473873)",,,,
"[25866457, 25866426]",False,Boulevard du Dauphin Louis,"['unclassified', 'residential']",50,"[False, True]",43.352000000000004,,,"LINESTRING (4.12029 46.4483888, 4.1200761 46.4483289, 4.1199136 46.4485307)",,,,
199790340,True,Rue Pierre Lathuilière,tertiary,50,False,42.809,,,"LINESTRING (4.116175 46.451067, 4.1164701 46.4509148, 4.1165232 46.4508613, 4.1165553 46.4507989)",,,,
159977016,True,Rue de la Poste,tertiary,50,False,16.536,,,"LINESTRING (4.1174281 46.4512678, 4.1173916 46.45135, 4.1173649 46.45141)",,,,
159977021,False,Rue de la Poste,tertiary,50,True,20.363999999999997,,,"LINESTRING (4.1174281 46.4512678, 4.117297 46.4512968, 4.1171754 46.4513246)",,,,
"[231717472, 50967084]",False,Rue de la Poste,tertiary,"['50', '30']",True,168.26999999999998,,,"LINESTRING (4.1174281 46.4512678, 4.1181814 46.45106, 4.1183549 46.451013, 4.1184283 46.4509931, 4.1186495 46.4509332, 4.1189315 46.4508567, 4.1189752 46.4508449, 4.1193979 46.450748, 4.119484 46.4507421)",,,,
