osmid,highway,width,junction,oneway,reversed,length,geometry,lanes,name,maxspeed,ref,tunnel
25508511,secondary,,,False,True,67.412,"LINESTRING (-1.6164556 48.0890108, -1.6163883 48.0891455, -1.6163224 48.0892848, -1.6162383 48.089518, -1.6162206 48.0895954)",,Rue d'Hallouvry,,D 86,
23754362,residential,,,False,True,76.65100000000001,"LINESTRING (-1.6146102 48.0886288, -1.6148827 48.0886608, -1.61504 48.0882348, -1.6150575 48.0881701)",,Allée de la Perrière,,,
24048613,tertiary,,,False,False,37.301,"LINESTRING (-1.6222649 48.0915903, -1.6221106 48.0916215, -1.6219419 48.0916512, -1.6217762 48.0916623)",,Avenue de Bretagne,,,
24048613,tertiary,,,False,True,58.168,"LINESTRING (-1.6222649 48.0915903, -1.6223911 48.0915489, -1.6225444 48.0914845, -1.6227998 48.0913308, -1.622883 48.0912752)",,Avenue de Bretagne,,,
896985948,residential,,,False,False,70.874,"LINESTRING (-1.6222649 48.0915903, -1.6222874 48.0916293, -1.6223021 48.091658, -1.6223817 48.0918132, -1.6224562 48.0919595, -1.6224728 48.0920298, -1.6224087 48.0922)",,Rue de Touraine,,,
24048613,tertiary,,,False,False,73.471,"LINESTRING (-1.6217762 48.0916623, -1.6216817 48.0916648, -1.6215859 48.0916624, -1.6215187 48.0916555, -1.6214212 48.0916425, -1.6213576 48.0916344, -1.6212729 48.0916138, -1.6211785 48.0915906, -1.6210709 48.0915601, -1.6209777 48.0915243, -1.6208455 48.0914749)",,Avenue de Bretagne,,,
24048613,tertiary,,,False,True,37.301,"LINESTRING (-1.6217762 48.0916623, -1.6219419 48.0916512, -1.6221106 48.0916215, -1.6222649 48.0915903)",,Avenue de Bretagne,,,
26409706,residential,,,False,False,82.243,"LINESTRING (-1.6217762 48.0916623, -1.6217816 48.0916382, -1.6217835 48.0916079, -1.6217877 48.0915393, -1.6220415 48.0909468)",,Rue de l'Orléanais,,,
24151770,residential,,,False,False,53.536,"LINESTRING (-1.6136992 48.0849876, -1.6137645 48.0849554, -1.6138563 48.0849239, -1.6143911 48.0849511)",,Rue des Petits Champs,30,,
582625445,tertiary,,,False,False,81.301,"LINESTRING (-1.6136992 48.0849876, -1.6140817 48.085351, -1.6143338 48.0855833)",,Rue du Bois,30,,
582625445,tertiary,,,False,True,94.906,"LINESTRING (-1.6136992 48.0849876, -1.6132015 48.0844983, -1.6130192 48.0842664)",,Rue du Bois,30,,
582625444,residential,,,False,False,132.023,"LINESTRING (-1.6130192 48.0842664, -1.6130698 48.0842414, -1.6132453 48.0841874, -1.6145206 48.084229, -1.6146874 48.0842202, -1.6147583 48.0842001)",,Rue de l'Olivet,30,,
582625445,tertiary,,,False,False,94.906,"LINESTRING (-1.6130192 48.0842664, -1.6132015 48.0844983, -1.6136992 48.0849876)",,Rue du Bois,30,,
24151763,residential,6,,False,False,46.4,"LINESTRING (-1.6143911 48.0849511, -1.6144253 48.0852158, -1.6144455 48.0853668)",,Rue des Muriers,30,,
24151770,residential,,,False,False,77.512,"LINESTRING (-1.6143911 48.0849511, -1.6151175 48.0849684, -1.6154339 48.0849765)",,Rue des Petits Champs,30,,
24151770,residential,,,False,True,53.536,"LINESTRING (-1.6143911 48.0849511, -1.6138563 48.0849239, -1.6137645 48.0849554, -1.6136992 48.0849876)",,Rue des Petits Champs,30,,
24151763,residential,6,,False,True,46.4,"LINESTRING (-1.6144455 48.0853668, -1.6144253 48.0852158, -1.6143911 48.0849511)",,Rue des Muriers,30,,
24151770,residential,,,False,False,43.02,"LINESTRING (-1.6154339 48.0849765, -1.6160121 48.0849987)",,Rue des Petits Champs,30,,
24151764,residential,,,False,False,139.47000000000003,"LINESTRING (-1.6154339 48.0849765, -1.6155175 48.0854962, -1.6152895 48.0856041, -1.6151866 48.0856233, -1.6148424 48.0855972, -1.6146925 48.0856065, -1.6146179 48.0856316, -1.61455 48.0857044)",,Rue de la Pierre Blanche,30,,
24151770,residential,,,False,True,77.512,"LINESTRING (-1.6154339 48.0849765, -1.6151175 48.0849684, -1.6143911 48.0849511)",,Rue des Petits Champs,30,,
24151770,residential,,,False,True,12.255,"LINESTRING (-1.6167592 48.0849706, -1.6166143 48.0850233)",,Rue des Petits Champs,30,,
24151768,residential,,,False,False,124.40100000000001,"LINESTRING (-1.6167592 48.0849706, -1.616626 48.0847613, -1.6162554 48.0846142, -1.6153544 48.0845723)",,Rue du Landrel,,,
24151768,residential,,,False,True,38.192,"LINESTRING (-1.6167592 48.0849706, -1.6170225 48.08518, -1.6170656 48.0852438)",,Rue du Landrel,,,
24151768,residential,,,False,True,124.401,"LINESTRING (-1.6153544 48.0845723, -1.6162554 48.0846142, -1.616626 48.0847613, -1.6167592 48.0849706)",,Rue du Landrel,,,
24151770,residential,,,False,False,12.255,"LINESTRING (-1.6166143 48.0850233, -1.6167592 48.0849706)",,Rue des Petits Champs,30,,
24151770,residential,,,False,True,44.816,"LINESTRING (-1.6166143 48.0850233, -1.6160121 48.0849987)",,Rue des Petits Champs,30,,
24151771,residential,,,False,False,12.893,"LINESTRING (-1.6166143 48.0850233, -1.6165489 48.0851307)",,Rue des Petits Champs,,,
24151771,residential,,,False,True,12.893,"LINESTRING (-1.6165489 48.0851307, -1.6166143 48.0850233)",,Rue des Petits Champs,,,
24151772,residential,,,False,True,120.14500000000001,"LINESTRING (-1.6162038 48.0838512, -1.6159773 48.0839512, -1.6158909 48.083971, -1.6157419 48.0839876, -1.6154336 48.0839529, -1.615219 48.0839786, -1.615116 48.0840309, -1.6149444 48.0841397, -1.6147583 48.0842001)",,Rue de l'Olivet,,,
24151774,residential,,,False,True,56.800999999999995,"LINESTRING (-1.6162038 48.0838512, -1.6163758 48.0839053, -1.6166024 48.0840124, -1.6167908 48.0839726, -1.6168892 48.0839819)",,Rue de la Garenne,,,
24151774,residential,,,False,False,56.801,"LINESTRING (-1.6168892 48.0839819, -1.6167908 48.0839726, -1.6166024 48.0840124, -1.6163758 48.0839053, -1.6162038 48.0838512)",,Rue de la Garenne,,,
"[427428237, 24152511]",tertiary,,,False,False,86.931,"LINESTRING (-1.6203237 48.0836643, -1.6206234 48.0837698, -1.6207162 48.0838024, -1.6213437 48.0840472)",,Rue du Verger,,,
427428237,tertiary,,,False,False,39.779,"LINESTRING (-1.6213437 48.0840472, -1.621787 48.0842479)",,Rue du Verger,,,
24152518,residential,,,False,False,52.816,"LINESTRING (-1.6213437 48.0840472, -1.6213844 48.0840022, -1.6216104 48.083752, -1.6214709 48.0836611)",,Rue de Vallière,,,
"[427428237, 24152511]",tertiary,,,False,True,86.931,"LINESTRING (-1.6213437 48.0840472, -1.6207162 48.0838024, -1.6206234 48.0837698, -1.6203237 48.0836643)",,Rue du Verger,,,
427428237,tertiary,,,False,True,39.779,"LINESTRING (-1.621787 48.0842479, -1.6213437 48.0840472)",,Rue du Verger,,,
24152512,tertiary,,,True,False,36.964,"LINESTRING (-1.621787 48.0842479, -1.621908 48.0843679, -1.6221479 48.0844657)",,Rue du Verger,,,
24152514,tertiary,,,False,False,11.973,"LINESTRING (-1.6221479 48.0844657, -1.622241 48.0845536)",,Rue du Verger,,,
24152513,tertiary,,,True,False,37.572,"LINESTRING (-1.6221479 48.0844657, -1.6219953 48.0843114, -1.621787 48.0842479)",,Rue du Verger,,,
24152514,tertiary,,,False,True,11.973,"LINESTRING (-1.622241 48.0845536, -1.6221479 48.0844657)",,Rue du Verger,,,
24152514,tertiary,,,False,False,77.277,"LINESTRING (-1.622241 48.0845536, -1.6224252 48.0847232, -1.6225077 48.0848301, -1.6225565 48.0849404, -1.6226202 48.0851869)",,Rue du Verger,,,
24152516,residential,,,False,False,39.327,"LINESTRING (-1.622241 48.0845536, -1.6222959 48.0845279, -1.6224882 48.084438, -1.6223733 48.0843067)",,Rue des Avanris,,,
"[876573922, 24152514]",tertiary,,,False,False,82.023,"LINESTRING (-1.6226202 48.0851869, -1.622607 48.0857433, -1.6225874 48.085924)",,Rue du Verger,,,
24152514,tertiary,,,False,True,77.277,"LINESTRING (-1.6226202 48.0851869, -1.6225565 48.0849404, -1.6225077 48.0848301, -1.6224252 48.0847232, -1.622241 48.0845536)",,Rue du Verger,,,
24152515,residential,,,False,False,79.055,"LINESTRING (-1.6226202 48.0851869, -1.622699 48.0851887, -1.6228375 48.0851919, -1.6229823 48.0852537, -1.6232812 48.085658)",,Rue de la Chalotais,,,
24152515,residential,,,False,True,79.05499999999999,"LINESTRING (-1.6232812 48.085658, -1.6229823 48.0852537, -1.6228375 48.0851919, -1.622699 48.0851887, -1.6226202 48.0851869)",,Rue de la Chalotais,,,
24152516,residential,,,False,True,39.327,"LINESTRING (-1.6223733 48.0843067, -1.6224882 48.084438, -1.6222959 48.0845279, -1.622241 48.0845536)",,Rue des Avanris,,,
24152518,residential,,,False,True,52.816,"LINESTRING (-1.6214709 48.0836611, -1.6216104 48.083752, -1.6213844 48.0840022, -1.6213437 48.0840472)",,Rue de Vallière,,,
42439456,residential,,,False,True,83.884,"LINESTRING (-1.6190377 48.0841835, -1.6179908 48.0839007)",,Rue du Blosne,,,
42439456,residential,,,False,False,316.91099999999994,"LINESTRING (-1.6190377 48.0841835, -1.6191568 48.0842177, -1.6196616 48.0843675, -1.6197909 48.0843764, -1.6200709 48.0843601, -1.6203062 48.0844061, -1.6205171 48.0845025, -1.6206731 48.0846297, -1.6207146 48.0846999, -1.6208246 48.0847752, -1.6210182 48.0848456, -1.6216619 48.0849891, -1.6217351 48.0850143, -1.6217516 48.0850405, -1.6217908 48.0851028, -1.621769 48.0851637, -1.6214131 48.0857428)",,Rue du Blosne,,,
24152838,residential,,,False,False,34.722,"LINESTRING (-1.6179908 48.0839007, -1.6178018 48.0841863)",,Allée des Grées,,,
42439456,residential,,,False,False,83.884,"LINESTRING (-1.6179908 48.0839007, -1.6190377 48.0841835)",,Rue du Blosne,,,
24152838,residential,,,False,True,34.722,"LINESTRING (-1.6178018 48.0841863, -1.6179908 48.0839007)",,Allée des Grées,,,
24285717,tertiary,,,False,False,81.402,"LINESTRING (-1.6214131 48.0857428, -1.6224357 48.086006)",,Avenue des Méliettes,,,
24285717,tertiary,,,False,True,23.956000000000003,"LINESTRING (-1.6214131 48.0857428, -1.6212389 48.0857039, -1.6211158 48.085661)",,Avenue des Méliettes,,,
42439456,residential,,,False,True,316.911,"LINESTRING (-1.6214131 48.0857428, -1.621769 48.0851637, -1.6217908 48.0851028, -1.6217516 48.0850405, -1.6217351 48.0850143, -1.6216619 48.0849891, -1.6210182 48.0848456, -1.6208246 48.0847752, -1.6207146 48.0846999, -1.6206731 48.0846297, -1.6205171 48.0845025, -1.6203062 48.0844061, -1.6200709 48.0843601, -1.6197909 48.0843764, -1.6196616 48.0843675, -1.6191568 48.0842177, -1.6190377 48.0841835)",,Rue du Blosne,,,
24285716,residential,,,False,False,33.531,"LINESTRING (-1.6211158 48.085661, -1.6212733 48.0853784)",,Allée de la Jaunaie,,,
24285717,tertiary,,,False,False,23.956000000000003,"LINESTRING (-1.6211158 48.085661, -1.6212389 48.0857039, -1.6214131 48.0857428)",,Avenue des Méliettes,,,
24285717,tertiary,,,False,True,100.05000000000001,"LINESTRING (-1.6211158 48.085661, -1.6206197 48.0855385, -1.6201605 48.0854161, -1.6199633 48.0853839, -1.6198439 48.0853725)",,Avenue des Méliettes,,,
24285716,residential,,,False,True,33.531,"LINESTRING (-1.6212733 48.0853784, -1.6211158 48.085661)",,Allée de la Jaunaie,,,
24285717,tertiary,,,False,False,6.494,"LINESTRING (-1.619757 48.0853661, -1.6198439 48.0853725)",,Avenue des Méliettes,,,
24285718,tertiary,,,True,False,31.158,"LINESTRING (-1.619757 48.0853661, -1.6195677 48.0853211, -1.6195173 48.0853283, -1.619357 48.0853596)",,Avenue des Méliettes,,,
24285720,unclassified,,,False,True,8.195,"LINESTRING (-1.619367 48.085433, -1.619357 48.0853596)",,,,,
24285719,tertiary,,,True,False,29.913,"LINESTRING (-1.619367 48.085433, -1.6195339 48.0854055, -1.6195734 48.0853976, -1.619757 48.0853661)",,Avenue des Méliettes,,,
24285727,residential,,,False,False,32.35,"LINESTRING (-1.619367 48.085433, -1.6193414 48.0854974, -1.6192553 48.0857142)",,Rue de la Chauminais,,,
24285720,unclassified,,,False,False,8.195,"LINESTRING (-1.619357 48.0853596, -1.619367 48.085433)",,,,,
24285718,tertiary,,,True,False,23.250999999999998,"LINESTRING (-1.619357 48.0853596, -1.6191287 48.0853458, -1.6190542 48.0853714)",,Avenue des Méliettes,,,
24285719,tertiary,,,True,False,24.817,"LINESTRING (-1.6190542 48.0853714, -1.6191397 48.0854116, -1.619367 48.085433)",,Avenue des Méliettes,,,
322504065,tertiary,,,False,True,160.44200000000004,"LINESTRING (-1.6190542 48.0853714, -1.6185668 48.0852452, -1.6180129 48.0850889, -1.6177902 48.0850602, -1.6177037 48.085049, -1.6175818 48.0850599, -1.6174646 48.0850704, -1.6172523 48.0851388, -1.6172254 48.0851542, -1.617201 48.0851682, -1.6170656 48.0852438)",,Avenue des Méliettes,,,
24285717,tertiary,,,False,True,6.494,"LINESTRING (-1.6198439 48.0853725, -1.619757 48.0853661)",,Avenue des Méliettes,,,
24285721,residential,,,False,False,13.154,"LINESTRING (-1.6198439 48.0853725, -1.6198442 48.0852542)",,Allée du Badier,,,
24285717,tertiary,,,False,False,100.05000000000001,"LINESTRING (-1.6198439 48.0853725, -1.6199633 48.0853839, -1.6201605 48.0854161, -1.6206197 48.0855385, -1.6211158 48.085661)",,Avenue des Méliettes,,,
24285721,residential,,,False,True,13.154,"LINESTRING (-1.6198442 48.0852542, -1.6198439 48.0853725)",,Allée du Badier,,,
24285721,residential,,,False,False,138.72000000000003,"LINESTRING (-1.6198442 48.0852542, -1.6200265 48.0849466, -1.6200406 48.0848596, -1.6200434 48.0847691, -1.6199324 48.0846685, -1.6195026 48.0846443, -1.619048 48.084527)",,Allée du Badier,,,
24285724,residential,,,False,False,97.48400000000001,"LINESTRING (-1.6198442 48.0852542, -1.619656 48.0852534, -1.6195137 48.0852182, -1.6194243 48.0851915, -1.6193955 48.0851235, -1.6192861 48.0849459, -1.6192777 48.0849316, -1.6192548 48.084893, -1.6192027 48.084825, -1.6189495 48.0847425)",,Square du Badier,,,
24285721,residential,,,False,True,138.72,"LINESTRING (-1.619048 48.084527, -1.6195026 48.0846443, -1.6199324 48.0846685, -1.6200434 48.0847691, -1.6200406 48.0848596, -1.6200265 48.0849466, -1.6198442 48.0852542)",,Allée du Badier,,,
24285724,residential,,,False,True,97.48400000000001,"LINESTRING (-1.6189495 48.0847425, -1.6192027 48.084825, -1.6192548 48.084893, -1.6192777 48.0849316, -1.6192861 48.0849459, -1.6193955 48.0851235, -1.6194243 48.0851915, -1.6195137 48.0852182, -1.619656 48.0852534, -1.6198442 48.0852542)",,Square du Badier,,,
24285727,residential,,,False,False,43.105,"LINESTRING (-1.6192553 48.0857142, -1.6192888 48.0857747, -1.6195668 48.0858451, -1.6197432 48.0858854)",,Rue de la Chauminais,,,
24285727,residential,,,False,True,32.35,"LINESTRING (-1.6192553 48.0857142, -1.6193414 48.0854974, -1.619367 48.085433)",,Rue de la Chauminais,,,
24285728,residential,,,False,False,34.478,"LINESTRING (-1.6197432 48.0858854, -1.620153 48.0857398)",,,,,
"[24285732, 24285727]",residential,,,False,False,181.57899999999998,"LINESTRING (-1.6197432 48.0858854, -1.6197821 48.0859393, -1.6197453 48.0860493, -1.6196381 48.0863008, -1.61958 48.0863701, -1.6195397 48.0863727, -1.6194618 48.0863553, -1.6190658 48.086271, -1.6190062 48.0862341, -1.6189907 48.0861694, -1.6188998 48.0860586, -1.6187436 48.0860478, -1.6186455 48.086083, -1.6185677 48.0861492, -1.6182128 48.0860688)",,"['Allée des Poiriers', 'Rue de la Chauminais']",,,
24285727,residential,,,False,True,43.105000000000004,"LINESTRING (-1.6197432 48.0858854, -1.6195668 48.0858451, -1.6192888 48.0857747, -1.6192553 48.0857142)",,Rue de la Chauminais,,,
24285729,residential,,,False,False,56.002,"LINESTRING (-1.6182128 48.0860688, -1.6180722 48.0864249, -1.617888 48.0864813)",,Rue du Puits Durand,,,
"[24285732, 24285733, 24285734]",residential,,,False,False,80.01299999999999,"LINESTRING (-1.6182128 48.0860688, -1.6181414 48.0860186, -1.6179768 48.0859322, -1.6177414 48.0857831, -1.6175736 48.0856707, -1.6175086 48.0856128, -1.6174571 48.0855604)",,Allée des Poiriers,,,yes
"[24285732, 24285727]",residential,,,False,True,181.57899999999998,"LINESTRING (-1.6182128 48.0860688, -1.6185677 48.0861492, -1.6186455 48.086083, -1.6187436 48.0860478, -1.6188998 48.0860586, -1.6189907 48.0861694, -1.6190062 48.0862341, -1.6190658 48.086271, -1.6194618 48.0863553, -1.6195397 48.0863727, -1.61958 48.0863701, -1.6196381 48.0863008, -1.6197453 48.0860493, -1.6197821 48.0859393, -1.6197432 48.0858854)",,"['Allée des Poiriers', 'Rue de la Chauminais']",,,
24285728,residential,,,False,True,34.478,"LINESTRING (-1.620153 48.0857398, -1.6197432 48.0858854)",,,,,
24285729,residential,,,False,True,216.42900000000003,"LINESTRING (-1.6163811 48.0856885, -1.6164849 48.0858196, -1.6164819 48.0858606, -1.6164449 48.0859136, -1.6163172 48.0860816, -1.6162893 48.086181, -1.6162936 48.0862741, -1.6163036 48.0863021, -1.6163131 48.0863288, -1.6163328 48.0863869, -1.6163723 48.0864447, -1.6164835 48.0865448, -1.616618 48.0866186, -1.6167517 48.0866504, -1.6169099 48.0866751, -1.6171269 48.0866833, -1.617592 48.0865601, -1.617888 48.0864813)",,Rue du Puits Durand,,,
322504066,tertiary,,,False,False,37.525000000000006,"LINESTRING (-1.6163811 48.0856885, -1.6164275 48.0856685, -1.6167753 48.0854778)",,Avenue des Méliettes,,,
"[322504066, 23397540]",tertiary,,,False,True,109.195,"LINESTRING (-1.6163811 48.0856885, -1.6163033 48.0857227, -1.6162176 48.0857545, -1.615797 48.0859103, -1.6154189 48.0861427, -1.6153453 48.0861879, -1.6152106 48.0862718)",,Avenue des Méliettes,,,
24285730,residential,,,False,False,88.75099999999999,"LINESTRING (-1.6167753 48.0854778, -1.6168718 48.0855414, -1.6173583 48.0859849, -1.6171686 48.0860789)",,Allée du Champ Garnier,,,
"[322504065, 322504066]",tertiary,,,False,False,33.802,"LINESTRING (-1.6167753 48.0854778, -1.6169838 48.0853146, -1.6170656 48.0852438)",,Avenue des Méliettes,,,
322504066,tertiary,,,False,True,37.525000000000006,"LINESTRING (-1.6167753 48.0854778, -1.6164275 48.0856685, -1.6163811 48.0856885)",,Avenue des Méliettes,,,
24285730,residential,,,False,True,88.751,"LINESTRING (-1.6171686 48.0860789, -1.6173583 48.0859849, -1.6168718 48.0855414, -1.6167753 48.0854778)",,Allée du Champ Garnier,,,
24285734,residential,,,False,False,45.754000000000005,"LINESTRING (-1.6174571 48.0855604, -1.6172401 48.0853656, -1.6171244 48.085288, -1.6170656 48.0852438)",,Allée des Poiriers,,,
"[24285732, 24285733, 24285734]",residential,,,False,True,80.01299999999999,"LINESTRING (-1.6174571 48.0855604, -1.6175086 48.0856128, -1.6175736 48.0856707, -1.6177414 48.0857831, -1.6179768 48.0859322, -1.6181414 48.0860186, -1.6182128 48.0860688)",,Allée des Poiriers,,,yes
24285735,residential,,,True,False,144.14,"LINESTRING (-1.6174571 48.0855604, -1.6177013 48.0854694, -1.6179179 48.0854532, -1.6181744 48.0855861, -1.6183514 48.085648, -1.6185439 48.0856902, -1.6187515 48.0857183, -1.6188799 48.0857219, -1.6192553 48.0857142)",,Rue de la Boucaudais,,,
24305788,residential,,,False,False,4.932,"LINESTRING (-1.617888 48.0864813, -1.6178623 48.0864404)",,Allée du Champ Garnier,,,
24285729,residential,,,False,False,216.42899999999997,"LINESTRING (-1.617888 48.0864813, -1.617592 48.0865601, -1.6171269 48.0866833, -1.6169099 48.0866751, -1.6167517 48.0866504, -1.616618 48.0866186, -1.6164835 48.0865448, -1.6163723 48.0864447, -1.6163328 48.0863869, -1.6163131 48.0863288, -1.6163036 48.0863021, -1.6162936 48.0862741, -1.6162893 48.086181, -1.6163172 48.0860816, -1.6164449 48.0859136, -1.6164819 48.0858606, -1.6164849 48.0858196, -1.6163811 48.0856885)",,Rue du Puits Durand,,,
24285729,residential,,,False,True,56.002,"LINESTRING (-1.617888 48.0864813, -1.6180722 48.0864249, -1.6182128 48.0860688)",,Rue du Puits Durand,,,
24305788,residential,,,False,True,4.932,"LINESTRING (-1.6178623 48.0864404, -1.617888 48.0864813)",,Allée du Champ Garnier,,,
24305792,residential,,,False,False,241.191,"LINESTRING (-1.6168561 48.0872526, -1.6172571 48.0872374, -1.6173642 48.0873236, -1.6174908 48.0874102, -1.6178494 48.087496, -1.6179986 48.0874936, -1.6184505 48.0874526, -1.6186721 48.0875347, -1.6187419 48.0875851, -1.6188262 48.0876235, -1.6189711 48.0876609, -1.6191223 48.0876768, -1.619325 48.0876755, -1.6197775 48.0876535, -1.6198649 48.087654)",,Rue du Petit Pré,,,
24305792,residential,,,False,True,241.191,"LINESTRING (-1.6198649 48.087654, -1.6197775 48.0876535, -1.619325 48.0876755, -1.6191223 48.0876768, -1.6189711 48.0876609, -1.6188262 48.0876235, -1.6187419 48.0875851, -1.6186721 48.0875347, -1.6184505 48.0874526, -1.6179986 48.0874936, -1.6178494 48.087496, -1.6174908 48.0874102, -1.6173642 48.0873236, -1.6172571 48.0872374, -1.6168561 48.0872526)",,Rue du Petit Pré,,,
25508507,tertiary,,,False,False,236.87099999999998,"LINESTRING (-1.6198649 48.087654, -1.6198793 48.0874395, -1.619909 48.0873515, -1.6199278 48.087326, -1.6199441 48.0873093, -1.6199954 48.087257, -1.620059 48.0872236, -1.6201632 48.0872104, -1.6203669 48.0872046, -1.6205738 48.0871986, -1.6208648 48.0871901, -1.6213527 48.0871759, -1.621653 48.0871672, -1.6218361 48.0871619, -1.6221896 48.0871516, -1.6225408 48.0871528)",2,Avenue des Deux Ruisseaux,,,
25508507,tertiary,,,False,True,102.02700000000002,"LINESTRING (-1.6198649 48.087654, -1.6198457 48.0878616, -1.6198279 48.088055, -1.6197793 48.0883925, -1.6197765 48.0884129, -1.6197663 48.0884878, -1.6197919 48.088567)",2,Avenue des Deux Ruisseaux,,,
25508511,secondary,,,False,False,67.412,"LINESTRING (-1.6162206 48.0895954, -1.6162383 48.089518, -1.6163224 48.0892848, -1.6163883 48.0891455, -1.6164556 48.0890108)",,Rue d'Hallouvry,,D 86,
25508511,secondary,,,False,True,49.75,"LINESTRING (-1.6162206 48.0895954, -1.6161678 48.0897762, -1.6161057 48.0899334, -1.6160625 48.0900298)",,Rue d'Hallouvry,,D 86,
25508036,residential,,,True,False,124.903,"LINESTRING (-1.6178709 48.0896987, -1.6175187 48.0897337, -1.6172339 48.089733, -1.6169221 48.0897241, -1.6166699 48.0896912, -1.6163228 48.0896146, -1.6162206 48.0895954)",,Avenue de la Grotte,,,
25508041,residential,,,False,True,28.689,"LINESTRING (-1.6178709 48.0896987, -1.6178556 48.0896374, -1.6178502 48.0896122, -1.6178264 48.0894864, -1.6178271 48.0894428)",,Rue du Portail,,,
"[25508505, 886336757]",residential,,,False,True,121.273,"LINESTRING (-1.6178709 48.0896987, -1.6185039 48.0896255, -1.618644 48.0896222, -1.6193439 48.0895534, -1.6194813 48.0895276)",,Avenue de la Grotte,,,
25508038,residential,,,False,False,62.622,"LINESTRING (-1.6178271 48.0894428, -1.6177456 48.0894277, -1.6173521 48.0893551, -1.6170145 48.0892927)",,Rue du Portail,,,
25508041,residential,,,False,False,28.689,"LINESTRING (-1.6178271 48.0894428, -1.6178264 48.0894864, -1.6178502 48.0896122, -1.6178556 48.0896374, -1.6178709 48.0896987)",,Rue du Portail,,,
25508041,residential,,,False,True,35.516000000000005,"LINESTRING (-1.6178271 48.0894428, -1.6179265 48.0893775, -1.6182615 48.0893439)",,Rue du Portail,,,
25508041,residential,,,False,False,35.516000000000005,"LINESTRING (-1.6182615 48.0893439, -1.6179265 48.0893775, -1.6178271 48.0894428)",,Rue du Portail,,,
25508038,residential,,,False,True,62.622,"LINESTRING (-1.6170145 48.0892927, -1.6173521 48.0893551, -1.6177456 48.0894277, -1.6178271 48.0894428)",,Rue du Portail,,,
25508519,tertiary,,,False,False,74.306,"LINESTRING (-1.6194813 48.0895276, -1.6195432 48.0893897, -1.6195793 48.0893093, -1.6196052 48.0892334, -1.6196976 48.08895, -1.6197177 48.0888788)",2,Rue des Landes,30,,
25508519,tertiary,,,False,True,100.875,"LINESTRING (-1.6194813 48.0895276, -1.619274 48.0899734, -1.6192606 48.09, -1.6192422 48.0900373, -1.6190434 48.0903859)",2,Rue des Landes,30,,
"[25508505, 886336757]",residential,,,False,False,121.27300000000001,"LINESTRING (-1.6194813 48.0895276, -1.6193439 48.0895534, -1.618644 48.0896222, -1.6185039 48.0896255, -1.6178709 48.0896987)",,Avenue de la Grotte,,,
22678999,residential,,,False,False,128.409,"LINESTRING (-1.6173512 48.0901719, -1.6175212 48.090163, -1.6189508 48.0903723, -1.6190092 48.0903809, -1.6190434 48.0903859)",,Rue de Picardie,,,
22678999,residential,,,False,True,97.316,"LINESTRING (-1.6173512 48.0901719, -1.617088 48.0901693, -1.616153 48.0900481, -1.6160625 48.0900298)",,Rue de Picardie,,,
25508508,residential,,,False,False,58.208,"LINESTRING (-1.6173512 48.0901719, -1.6172164 48.0906174, -1.6171959 48.090685)",,Rue d'Artois,,,
25508508,residential,,,False,True,58.208,"LINESTRING (-1.6171959 48.090685, -1.6172164 48.0906174, -1.6173512 48.0901719)",,Rue d'Artois,,,
25508512,tertiary,,,False,False,18.64,"LINESTRING (-1.6171959 48.090685, -1.6173229 48.0906982, -1.6174439 48.0907107)",,Avenue de Normandie,,,
25508512,tertiary,,,False,True,87.17399999999999,"LINESTRING (-1.6171959 48.090685, -1.6167606 48.0906467, -1.6163252 48.090605, -1.6160356 48.0905682)",,Avenue de Normandie,,,
25508509,residential,,,False,False,52.57300000000001,"LINESTRING (-1.6174439 48.0907107, -1.6174239 48.0907683, -1.6173394 48.0910121, -1.6172896 48.0911721)",,Rue d'Artois,,,
25508512,tertiary,,,False,False,92.67600000000002,"LINESTRING (-1.6174439 48.0907107, -1.6185979 48.0908193, -1.6186503 48.0908247, -1.6186793 48.0908277)",,Avenue de Normandie,,,
25508512,tertiary,,,False,True,18.64,"LINESTRING (-1.6174439 48.0907107, -1.6173229 48.0906982, -1.6171959 48.090685)",,Avenue de Normandie,,,
25508509,residential,,,False,True,52.57300000000001,"LINESTRING (-1.6172896 48.0911721, -1.6173394 48.0910121, -1.6174239 48.0907683, -1.6174439 48.0907107)",,Rue d'Artois,,,
469948393,tertiary,,,True,False,18.204,"LINESTRING (-1.6156419 48.0904738, -1.6156049 48.0904741, -1.615576 48.0904731, -1.6153989 48.090455)",1,Avenue de Bourgogne,,,
618763713,secondary,,roundabout,True,False,8.55,"LINESTRING (-1.6156419 48.0904738, -1.6156288 48.0904909, -1.6156231 48.0905098, -1.6156252 48.0905289, -1.615635 48.090547)",,,,,
469948394,secondary,,,True,False,17.333,"LINESTRING (-1.6158825 48.0903244, -1.6158254 48.090378, -1.6157865 48.0904077, -1.615756 48.0904296, -1.6157337 48.090444)",1,Rue d'Hallouvry,,D 86,
469948395,secondary,,,False,False,35.386,"LINESTRING (-1.6158825 48.0903244, -1.6159066 48.090284, -1.6159751 48.0901784, -1.6160298 48.0900864, -1.6160625 48.0900298)",2,Rue d'Hallouvry,,D 86,
25508519,tertiary,,,False,False,35.505,"LINESTRING (-1.6197177 48.0888788, -1.6197876 48.0886643, -1.6198063 48.0886115, -1.6197919 48.088567)",2,Rue des Landes,30,,
