osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,bridge,lanes,junction,access
16727520,Rue Carnot,secondary,30,False,False,74.19099999999999,"LINESTRING (4.856278 45.7082094, 4.8565335 45.7081756, 4.8571498 45.7081372, 4.8572263 45.7081335)",,,,,
16727520,Rue Carnot,secondary,30,False,True,23.214,"LINESTRING (4.856278 45.7082094, 4.8561204 45.7082392, 4.8559894 45.7082639)",,,,,
524536502,Rue Carnot,secondary,30,False,True,57.622,"LINESTRING (4.8596754 45.708029, 4.8592656 45.7080249, 4.8589334 45.7080215)",,,,,
25441365,Rue Curie,unclassified,,False,False,364.211,"LINESTRING (4.8504349 45.7097519, 4.8504262 45.7097031, 4.850416 45.7096352, 4.8501351 45.7080749, 4.8500967 45.7078423, 4.8500709 45.707535, 4.8501163 45.7069201, 4.8501515 45.7064931)",,,,,
"[7953392, 223067003, 837103014]",Rue Marcel Sembat,secondary,,False,False,90.205,"LINESTRING (4.8504349 45.7097519, 4.8509965 45.7096531, 4.8514701 45.7095711, 4.8515621 45.7095556)",,yes,,,
"[967592305, 967592306, 7953390]",Rue Marcel Sembat,secondary,,False,True,105.616,"LINESTRING (4.8504349 45.7097519, 4.8497005 45.7098867, 4.8496063 45.7099041, 4.8495088 45.7099221, 4.8492876 45.7099631, 4.8491854 45.709982, 4.8491197 45.7099942)",,,,,
35126641,Rue Prosper Monnet,unclassified,,False,True,66.147,"LINESTRING (4.8501515 45.7064931, 4.8509999 45.7065466)",,,,,
25441365,Rue Curie,unclassified,,False,True,364.21099999999996,"LINESTRING (4.8501515 45.7064931, 4.8501163 45.7069201, 4.8500709 45.707535, 4.8500967 45.7078423, 4.8501351 45.7080749, 4.850416 45.7096352, 4.8504262 45.7097031, 4.8504349 45.7097519)",,,,,
837103013,Rue Prosper Monnet,unclassified,,False,False,102.894,"LINESTRING (4.8501515 45.7064931, 4.8490879 45.7064228, 4.8488335 45.7063987)",,,,,
37400672,Rue Anatole France,living_street,,True,False,193.717,"LINESTRING (4.8530846 45.7108281, 4.853177 45.7091178, 4.8531787 45.7090872)",,,,,
134627917,Rue de Bourrelier,unclassified,30,True,False,161.959,"LINESTRING (4.8530846 45.7108281, 4.8535736 45.7109401, 4.8536466 45.7109541, 4.8538154 45.7109915, 4.8540088 45.7110042, 4.8541174 45.7110059, 4.854126 45.7110062, 4.8542121 45.7110087, 4.8546336 45.7110209, 4.8551255 45.7109626)",,,,,
134627991,Rue Anatole France,unclassified,30,False,True,129.177,"LINESTRING (4.8530846 45.7108281, 4.8530273 45.711912, 4.8530198 45.7119889)",,,,,
991184720,Rue de Bourrelier,unclassified,30,False,True,131.026,"LINESTRING (4.8530846 45.7108281, 4.8522031 45.7107052, 4.8515666 45.7106146, 4.8514276 45.7106135)",,,,,
698686088,Avenue Jean Jaurès,primary,30,False,False,48.090999999999994,"LINESTRING (4.8551255 45.7109626, 4.8551375 45.7107682, 4.8551521 45.7105305)",D 307,,,,
698686088,Avenue Jean Jaurès,primary,30,False,True,121.53399999999999,"LINESTRING (4.8551255 45.7109626, 4.855117 45.7111442, 4.8550798 45.7119411, 4.8550745 45.712055)",D 307,,,,
35126641,Rue Prosper Monnet,unclassified,,False,False,69.66499999999999,"LINESTRING (4.8514759 45.7068838, 4.8515652 45.7067701, 4.8515456 45.7066852, 4.8514254 45.7066243, 4.8509999 45.7065466)",,,,,
146918201,Rue Francis de Pressensé,unclassified,30,False,True,17.724,"LINESTRING (4.8524171 45.7066837, 4.8526297 45.7067417)",,,,,
35126561,Rue Jules Guesde,unclassified,,False,True,326.53,"LINESTRING (4.8524171 45.7066837, 4.851921 45.7083685, 4.8516868 45.7092764, 4.8516374 45.7094369, 4.8515621 45.7095556)",,,,,
35159898,Avenue Diderot,unclassified,,False,False,88.11399999999999,"LINESTRING (4.8524171 45.7066837, 4.8525625 45.7063083, 4.8526299 45.7060992, 4.8526806 45.7059717, 4.8527175 45.705921)",,,,,
35159898,Avenue Diderot,unclassified,,False,False,152.915,"LINESTRING (4.8527175 45.705921, 4.8526942 45.7058699, 4.8527478 45.7056255, 4.852771 45.7055198, 4.8528234 45.7053144, 4.8529539 45.7048025, 4.8530138 45.7045674)",,,,,
35159898,Avenue Diderot,unclassified,,False,True,88.114,"LINESTRING (4.8527175 45.705921, 4.8526806 45.7059717, 4.8526299 45.7060992, 4.8525625 45.7063083, 4.8524171 45.7066837)",,,,,
35160038,Rue Jean Macé,unclassified,30,False,False,40.032,"LINESTRING (4.8527175 45.705921, 4.8527891 45.7059224, 4.8529327 45.7059443, 4.8532248 45.7059815)",,,,,
35159864,Rue de la République,unclassified,,False,False,159.794,"LINESTRING (4.8530198 45.7119889, 4.8531078 45.7119884, 4.853472 45.7119984, 4.8535817 45.7120014, 4.8537686 45.7120066, 4.8539109 45.7120105, 4.8541767 45.7120178, 4.8549425 45.7120394, 4.8550745 45.712055)",,,,,
134627991,Rue Anatole France,unclassified,30,False,False,129.177,"LINESTRING (4.8530198 45.7119889, 4.8530273 45.711912, 4.8530846 45.7108281)",,,,,
252402915,Rue de la République,unclassified,,False,True,243.077,"LINESTRING (4.8530198 45.7119889, 4.8528832 45.7119896, 4.8522197 45.7119685, 4.8520772 45.7119607, 4.8520008 45.7119542, 4.8519331 45.7119419, 4.8518928 45.7119289, 4.8518559 45.7119125, 4.8518112 45.7118887, 4.8517748 45.7118638, 4.8517393 45.7118324, 4.851701 45.7117838, 4.8516655 45.7117241, 4.8515929 45.7115483, 4.8515374 45.7113862, 4.8514932 45.7112373, 4.8514417 45.7109628, 4.8514276 45.7106135)",,,,,
35159864,Rue de la République,unclassified,,False,True,159.794,"LINESTRING (4.8550745 45.712055, 4.8549425 45.7120394, 4.8541767 45.7120178, 4.8539109 45.7120105, 4.8537686 45.7120066, 4.8535817 45.7120014, 4.853472 45.7119984, 4.8531078 45.7119884, 4.8530198 45.7119889)",,,,,
36927997,Rue Mathieu Dussurgey,unclassified,50,False,False,119.911,"LINESTRING (4.8550745 45.712055, 4.8552369 45.7120745, 4.8557882 45.7120895, 4.8559734 45.7120785, 4.8560455 45.7120675, 4.8566133 45.7120826)",,,2,,
698686088,Avenue Jean Jaurès,primary,30,False,False,121.53399999999999,"LINESTRING (4.8550745 45.712055, 4.8550798 45.7119411, 4.855117 45.7111442, 4.8551255 45.7109626)",D 307,,,,
"[1024000765, 1024000766]",Avenue Jean Jaurès,primary,50,False,True,103.53099999999999,"LINESTRING (4.8550745 45.712055, 4.8550691 45.712179, 4.8550536 45.7125329, 4.8550425 45.7128338, 4.8550401 45.7129, 4.8550369 45.7129857)",D 307,,2,,
35126645,Rue Francis de Pressensé,unclassified,30,True,False,73.306,"LINESTRING (4.8552882 45.7074648, 4.855116 45.7074215, 4.8548124 45.7071921, 4.8545676 45.7070551)",,,,,
37067800,Avenue Gabriel Péri,primary,30,False,False,17.405,"LINESTRING (4.8552882 45.7074648, 4.8552873 45.7075035, 4.8552845 45.7076213)",D 307,,,,
37067800,Avenue Gabriel Péri,primary,30,False,True,32.343,"LINESTRING (4.8552882 45.7074648, 4.855301 45.7072577, 4.8553061 45.7071742)",D 307,,,,
35126645,Rue Francis de Pressensé,unclassified,30,True,False,124.39000000000001,"LINESTRING (4.8545676 45.7070551, 4.8542174 45.7069351, 4.8536322 45.7068276, 4.8530357 45.7067502)",,,,,
35770177,Rue Ernest Renan,unclassified,30,False,True,99.812,"LINESTRING (4.8545676 45.7070551, 4.8545931 45.7064822, 4.854605 45.7062138, 4.854606 45.7061924, 4.8546075 45.7061579)",,,,,
35126645,Rue Francis de Pressensé,unclassified,30,True,False,31.54,"LINESTRING (4.8530357 45.7067502, 4.8526297 45.7067417)",,,,,
7953391,Rue Charles Plasse,secondary,30,False,False,29.043,"LINESTRING (4.8539185 45.7088683, 4.8542586 45.7087596)",,,,,
7953391,Rue Charles Plasse,secondary,30,False,True,62.388000000000005,"LINESTRING (4.8539185 45.7088683, 4.8538704 45.7088826, 4.8537835 45.7089084, 4.8535741 45.7089706, 4.8532888 45.7090553, 4.8532338 45.7090716, 4.8531787 45.7090872)",,,,,
146918201,Rue Francis de Pressensé,unclassified,30,False,False,17.724,"LINESTRING (4.8526297 45.7067417, 4.8524171 45.7066837)",,,,,
35159904,Rue Gambetta,unclassified,30,True,False,137.863,"LINESTRING (4.8526297 45.7067417, 4.8527787 45.7069862, 4.8530762 45.7074742, 4.8532924 45.707829, 4.853325 45.7078825)",,,,,
37068816,Rue des Platanes,unclassified,30,False,False,27.442,"LINESTRING (4.853325 45.7078825, 4.853652 45.7077889)",,,,,
35159904,Rue Gambetta,unclassified,30,True,False,118.91,"LINESTRING (4.853325 45.7078825, 4.8537975 45.7086674, 4.8538698 45.7087875, 4.8538912 45.708823, 4.8539185 45.7088683)",,,,,
37067800,Avenue Gabriel Péri,primary,30,False,False,96.251,"LINESTRING (4.8552845 45.7076213, 4.855255 45.7081291, 4.8552424 45.7083471, 4.8552343 45.7084862)",D 307,,,,
37067800,Avenue Gabriel Péri,primary,30,False,True,17.405,"LINESTRING (4.8552845 45.7076213, 4.8552873 45.7075035, 4.8552882 45.7074648)",D 307,,,,
37068816,Rue des Platanes,unclassified,30,False,True,130.205,"LINESTRING (4.8552845 45.7076213, 4.8547461 45.707626, 4.8545424 45.7076278, 4.85421 45.7076307, 4.8541629 45.7076441, 4.8538855 45.7077227, 4.8537457 45.7077623, 4.853652 45.7077889)",,,,,
186306795,Rue Rabelais,residential,30,True,False,86.728,"LINESTRING (4.8532248 45.7059815, 4.8530357 45.7067502)",,,,,
35160038,Rue Jean Macé,unclassified,30,False,True,40.032,"LINESTRING (4.8532248 45.7059815, 4.8529327 45.7059443, 4.8527891 45.7059224, 4.8527175 45.705921)",,,,,
186306796,Rue Marcel et Paulette Nicollin,unclassified,,False,False,55.684,"LINESTRING (4.8532248 45.7059815, 4.8532873 45.7059439, 4.8533972 45.7058752, 4.8538736 45.7058043)",,,,,
813875238,Rue Jean Macé,unclassified,30,True,False,109.146,"LINESTRING (4.8532248 45.7059815, 4.8545838 45.7061549, 4.8546075 45.7061579)",,,,,
35770177,Rue Ernest Renan,unclassified,30,False,False,99.81200000000001,"LINESTRING (4.8546075 45.7061579, 4.854606 45.7061924, 4.854605 45.7062138, 4.8545931 45.7064822, 4.8545676 45.7070551)",,,,,
813875239,Rue Jean Macé,unclassified,30,True,False,61.373000000000005,"LINESTRING (4.8546075 45.7061579, 4.8552116 45.7062289, 4.8553869 45.7062495)",,,,,
36927997,Rue Mathieu Dussurgey,unclassified,50,False,False,42.305,"LINESTRING (4.8566133 45.7120826, 4.8568414 45.7120883, 4.8570688 45.712094, 4.8571578 45.7120962)",,,2,,
36927997,Rue Mathieu Dussurgey,unclassified,50,False,True,119.911,"LINESTRING (4.8566133 45.7120826, 4.8560455 45.7120675, 4.8559734 45.7120785, 4.8557882 45.7120895, 4.8552369 45.7120745, 4.8550745 45.712055)",,,2,,
36927997,Rue Mathieu Dussurgey,unclassified,50,False,False,163.791,"LINESTRING (4.8571578 45.7120962, 4.8572297 45.7120984, 4.8578963 45.7121189, 4.8580691 45.7121246, 4.8586751 45.7121446, 4.8591187 45.7121592, 4.8592651 45.7121639)",,,2,,
36927997,Rue Mathieu Dussurgey,unclassified,50,False,True,42.305,"LINESTRING (4.8571578 45.7120962, 4.8570688 45.712094, 4.8568414 45.7120883, 4.8566133 45.7120826)",,,2,,
36928225,Rue de la Tréfilerie,unclassified,30,False,False,168.11,"LINESTRING (4.8571578 45.7120962, 4.8571594 45.712052, 4.8571982 45.7109942, 4.8571435 45.7105865)",,,,,
36927997,Rue Mathieu Dussurgey,unclassified,50,False,True,163.791,"LINESTRING (4.8592651 45.7121639, 4.8591187 45.7121592, 4.8586751 45.7121446, 4.8580691 45.7121246, 4.8578963 45.7121189, 4.8572297 45.7120984, 4.8571578 45.7120962)",,,2,,
36928226,Rue Édouard Vaillant,unclassified,30,True,False,168.864,"LINESTRING (4.8592651 45.7121639, 4.8592725 45.7120854, 4.8593525 45.7112386, 4.8593806 45.7111122, 4.8593726 45.7110419, 4.8593898 45.7107884, 4.8594057 45.7107363, 4.8594202 45.7106969, 4.8594412 45.7106542)",,,,,
698686088,Avenue Jean Jaurès,primary,30,False,False,227.406,"LINESTRING (4.8551521 45.7105305, 4.8552296 45.7086042, 4.8552343 45.7084862)",D 307,,,,
698686088,Avenue Jean Jaurès,primary,30,False,True,48.090999999999994,"LINESTRING (4.8551521 45.7105305, 4.8551375 45.7107682, 4.8551255 45.7109626)",D 307,,,,
36928185,Rue Émile Zola,unclassified,30,True,False,58.557,"LINESTRING (4.8559057 45.7105508, 4.8551521 45.7105305)",,,,,
324287132,Impasse Raspail,residential,,False,True,53.448,"LINESTRING (4.8559057 45.7105508, 4.8558876 45.7110313)",,,,,
36928185,Rue Émile Zola,unclassified,30,True,False,96.192,"LINESTRING (4.8571435 45.7105865, 4.8559057 45.7105508)",,,,,
36928225,Rue de la Tréfilerie,unclassified,30,False,True,168.11,"LINESTRING (4.8571435 45.7105865, 4.8571982 45.7109942, 4.8571594 45.712052, 4.8571578 45.7120962)",,,,,
36928514,Rue Louis Blanc,unclassified,30,False,False,272.888,"LINESTRING (4.8571435 45.7105865, 4.8571917 45.7093047, 4.8571948 45.709223, 4.8572031 45.7090029, 4.857234 45.7081815, 4.8572263 45.7081335)",,,,,
36928185,Rue Émile Zola,unclassified,30,True,False,63.945,"LINESTRING (4.8579668 45.7106006, 4.8571435 45.7105865)",,,,,
36928185,Rue Émile Zola,unclassified,30,True,False,66.782,"LINESTRING (4.8588267 45.7106132, 4.8579668 45.7106006)",,,,,
36928532,Rue Antoine Pommerol,unclassified,30,True,False,104.807,"LINESTRING (4.8588267 45.7106132, 4.8587767 45.7096713)",,,,,
36928185,Rue Émile Zola,unclassified,30,True,False,47.101,"LINESTRING (4.8594326 45.7106338, 4.859344 45.7106308, 4.8588267 45.7106132)",,,,,
36928191,Rue Émile Zola,unclassified,30,True,False,17.029,"LINESTRING (4.8594326 45.7106338, 4.8594372 45.7106033, 4.8594609 45.7105775, 4.8594985 45.7105618, 4.8595422 45.7105595, 4.8595828 45.7105711)",,,,roundabout,
36928191,Rue Émile Zola,unclassified,30,True,False,8.91,"LINESTRING (4.8595828 45.7105711, 4.8596089 45.7105906, 4.8596219 45.7106157, 4.8596197 45.7106424)",,,,roundabout,
36928191,Rue Émile Zola,unclassified,30,True,False,17.899,"LINESTRING (4.8596197 45.7106424, 4.8595976 45.7106706, 4.8595591 45.7106883, 4.8595132 45.7106914, 4.8594706 45.710679, 4.8594412 45.7106542)",,,,roundabout,
16727520,Rue Carnot,secondary,30,False,False,57.983999999999995,"LINESTRING (4.8572263 45.7081335, 4.8576145 45.7081057, 4.8579687 45.7080774)",,,,,
16727520,Rue Carnot,secondary,30,False,True,74.191,"LINESTRING (4.8572263 45.7081335, 4.8571498 45.7081372, 4.8565335 45.7081756, 4.856278 45.7082094)",,,,,
36928514,Rue Louis Blanc,unclassified,30,False,True,272.88800000000003,"LINESTRING (4.8572263 45.7081335, 4.857234 45.7081815, 4.8572031 45.7090029, 4.8571948 45.709223, 4.8571917 45.7093047, 4.8571435 45.7105865)",,,,,
37066892,Rue Pierre Dupont,unclassified,30,False,False,53.386,"LINESTRING (4.8572263 45.7081335, 4.8572156 45.7080666, 4.857216 45.7076538)",,,,,
16727520,Rue Carnot,secondary,30,False,False,14.352,"LINESTRING (4.8587488 45.7080279, 4.8589334 45.7080215)",,,,,
16727520,Rue Carnot,secondary,30,False,True,47.647999999999996,"LINESTRING (4.8587488 45.7080279, 4.8582928 45.7080557, 4.8581375 45.7080652)",,,,,
16727520,Rue Carnot,secondary,30,False,False,13.177,"LINESTRING (4.8579687 45.7080774, 4.8581375 45.7080652)",,,,,
16727520,Rue Carnot,secondary,30,False,True,57.983999999999995,"LINESTRING (4.8579687 45.7080774, 4.8576145 45.7081057, 4.8572263 45.7081335)",,,,,
36928577,Rue Madier de Montjau,unclassified,30,True,False,280.567,"LINESTRING (4.8579687 45.7080774, 4.8579675 45.7096622, 4.8579668 45.7106006)",,,,,
36928532,Rue Antoine Pommerol,unclassified,30,True,False,182.84300000000002,"LINESTRING (4.8587767 45.7096713, 4.8587288 45.709006, 4.8587488 45.7080279)",,,,,
16727517,Boulevard Yves Farge,primary,50,False,False,14.416,"LINESTRING (4.8565039 45.7054302, 4.8564436 45.70548, 4.8563722 45.7055208)",D 307,,,,
16727517,Boulevard Yves Farge,primary,50,False,True,141.62099999999998,"LINESTRING (4.8565039 45.7054302, 4.8565546 45.7053832, 4.8566311 45.7053121, 4.8567094 45.7052036, 4.8567774 45.7050977, 4.8568459 45.7049171, 4.856849 45.704804, 4.8568553 45.7046668, 4.856849 45.7046002, 4.8568082 45.7044675, 4.8567603 45.7043671, 4.8566748 45.7042374)",D 307,,,,
124190082,Rue Parmentier,unclassified,30,True,False,64.269,"LINESTRING (4.8565039 45.7054302, 4.8566129 45.7054821, 4.8566727 45.7055, 4.8567393 45.7055096, 4.8573017 45.7055215)",,,,,
186306794,Rue Parmentier,unclassified,30,True,False,34.991,"LINESTRING (4.8582215 45.7055326, 4.8586721 45.7055312)",,,,,
124190066,Avenue Albert Thomas,unclassified,,False,False,74.998,"LINESTRING (4.8590915 45.7055354, 4.8591199 45.7050929, 4.8591311 45.7049169, 4.8591347 45.7048616)",,,,,
37066892,Rue Pierre Dupont,unclassified,30,False,True,48.39,"LINESTRING (4.8572421 45.707219, 4.857238 45.7072873, 4.8572291 45.7074364, 4.857216 45.7076538)",,,,,
37067280,Rue Paul Bert,unclassified,30,True,False,72.18499999999999,"LINESTRING (4.8572421 45.707219, 4.8573142 45.7072205, 4.8576717 45.707228, 4.8580889 45.7072367, 4.8581713 45.7072384)",,,,,
37066920,Rue Pierre Dupont,unclassified,30,True,False,91.864,"LINESTRING (4.8572921 45.7063476, 4.8572937 45.7058597, 4.8572939 45.7058132, 4.8573017 45.7055215)",,,,,
37067632,Rue Victor Hugo,unclassified,30,True,False,72.137,"LINESTRING (4.8572921 45.7063476, 4.8570884 45.7063455, 4.8565366 45.7063377, 4.8564563 45.7063361, 4.8563633 45.7063348)",,,,,
124190082,Rue Parmentier,unclassified,30,True,False,30.789,"LINESTRING (4.8573017 45.7055215, 4.8576981 45.7055274)",,,,,
37067800,Avenue Gabriel Péri,primary,30,False,True,47.147,"LINESTRING (4.8553061 45.7071742, 4.855329 45.7067505)",D 307,,,,
37067280,Rue Paul Bert,unclassified,30,True,False,80.319,"LINESTRING (4.8553061 45.7071742, 4.855372 45.7071757, 4.8563399 45.7071981)",,,,,
37067800,Avenue Gabriel Péri,primary,30,False,False,32.343,"LINESTRING (4.8553061 45.7071742, 4.855301 45.7072577, 4.8552882 45.7074648)",D 307,,,,
37066756,Rue Pasteur,unclassified,30,True,False,47.67100000000001,"LINESTRING (4.8563399 45.7071981, 4.8563369 45.7072401, 4.8563133 45.7075771, 4.8563099 45.7076263)",,,,,
37067280,Rue Paul Bert,unclassified,30,True,False,70.094,"LINESTRING (4.8563399 45.7071981, 4.8564093 45.7071997, 4.8565151 45.7072027, 4.8567149 45.7072068, 4.8568292 45.7072092, 4.8570448 45.7072144, 4.857067 45.7072149, 4.8571406 45.7072166, 4.8572421 45.707219)",,,,,
37067280,Rue Paul Bert,unclassified,30,True,False,64.729,"LINESTRING (4.8581713 45.7072384, 4.8589161 45.7072579, 4.8590043 45.7072602)",,,,,
37067375,Rue Étienne Dolet,unclassified,30,True,False,96.758,"LINESTRING (4.8581713 45.7072384, 4.8581741 45.70717, 4.8582071 45.7063686)",,,,,
37067409,Avenue Albert Thomas,unclassified,30,True,False,192.085,"LINESTRING (4.8590043 45.7072602, 4.8590074 45.7072114, 4.8591098 45.7056161, 4.8590915 45.7055354)",,,,,
16727520,Rue Carnot,secondary,30,False,True,13.177,"LINESTRING (4.8581375 45.7080652, 4.8579687 45.7080774)",,,,,
16727520,Rue Carnot,secondary,30,False,False,47.647999999999996,"LINESTRING (4.8581375 45.7080652, 4.8582928 45.7080557, 4.8587488 45.7080279)",,,,,
37067375,Rue Étienne Dolet,unclassified,30,True,False,91.97399999999999,"LINESTRING (4.8581375 45.7080652, 4.8581695 45.7072832, 4.8581713 45.7072384)",,,,,
37067375,Rue Étienne Dolet,unclassified,30,True,False,92.966,"LINESTRING (4.8582071 45.7063686, 4.8582215 45.7055326)",,,,,
37067632,Rue Victor Hugo,unclassified,30,True,False,71.089,"LINESTRING (4.8582071 45.7063686, 4.8572921 45.7063476)",,,,,
16727520,Rue Carnot,secondary,30,False,True,14.352,"LINESTRING (4.8589334 45.7080215, 4.8587488 45.7080279)",,,,,
37067409,Avenue Albert Thomas,unclassified,30,True,False,84.833,"LINESTRING (4.8589334 45.7080215, 4.8589668 45.7076476, 4.8590002 45.7073028, 4.8590043 45.7072602)",,,,,
524536502,Rue Carnot,secondary,30,False,False,57.622,"LINESTRING (4.8589334 45.7080215, 4.8592656 45.7080249, 4.8596754 45.708029)",,,,,
124190066,Avenue Albert Thomas,unclassified,,False,True,74.998,"LINESTRING (4.8591347 45.7048616, 4.8591311 45.7049169, 4.8591199 45.7050929, 4.8590915 45.7055354)",,,,,
37066756,Rue Pasteur,unclassified,30,True,False,45.324,"LINESTRING (4.8563633 45.7063348, 4.8563616 45.7063845, 4.8563598 45.7064131, 4.8563517 45.7066841, 4.8563498 45.7067423)",,,,,
37067632,Rue Victor Hugo,unclassified,30,True,False,76.458,"LINESTRING (4.8563633 45.7063348, 4.8562933 45.7063337, 4.8554715 45.7063208, 4.8553789 45.7063199)",,,,,
37066756,Rue Pasteur,unclassified,30,True,False,50.68900000000001,"LINESTRING (4.8563498 45.7067423, 4.8563471 45.7068429, 4.8563407 45.707139, 4.8563399 45.7071981)",,,,,
37068695,Avenue Henri Barbusse,unclassified,,False,False,79.458,"LINESTRING (4.8563498 45.7067423, 4.8562529 45.7067575, 4.8554153 45.7067512, 4.855329 45.7067505)",,,,,
37066756,Rue Pasteur,unclassified,30,True,False,64.885,"LINESTRING (4.8563099 45.7076263, 4.856278 45.7082094)",,,,,
37068819,Rue Marcellin Berthelot,unclassified,30,True,False,79.624,"LINESTRING (4.8563099 45.7076263, 4.8552845 45.7076213)",,,,,
37066892,Rue Pierre Dupont,unclassified,30,False,False,48.39,"LINESTRING (4.857216 45.7076538, 4.8572291 45.7074364, 4.857238 45.7072873, 4.8572421 45.707219)",,,,,
37066892,Rue Pierre Dupont,unclassified,30,False,True,53.386,"LINESTRING (4.857216 45.7076538, 4.8572156 45.7080666, 4.8572263 45.7081335)",,,,,
37068819,Rue Marcellin Berthelot,unclassified,30,True,False,70.42500000000001,"LINESTRING (4.857216 45.7076538, 4.8571475 45.7076517, 4.8570144 45.7076477, 4.8563682 45.7076281, 4.8563099 45.7076263)",,,,,
