osmid,name,highway,junction,oneway,reversed,length,geometry,ref,lanes,maxspeed,bridge,width
"[536438234, 718867719]","['Place de la République', 'Rue Gambetta']",secondary,,False,False,59.199,"LINESTRING (-0.870877 47.6848632, -0.8708662 47.6848333, -0.8708328 47.6847393, -0.8707812 47.6846116, -0.8707707 47.684581, -0.8706899 47.684346)",D 280,2,"['50', '30']",,
536438234,Rue Gambetta,secondary,,False,True,60.016000000000005,"LINESTRING (-0.870877 47.6848632, -0.8708677 47.6849772, -0.8708579 47.6852993, -0.8708577 47.6853266, -0.8708569 47.6854027)",D 280,2,50,,
132728860,Rue Émile Zola,residential,,True,False,101.901,"LINESTRING (-0.8731298 47.685291, -0.8731629 47.6852333, -0.8732344 47.6851317, -0.8732736 47.6850313, -0.8733042 47.6849165, -0.8732969 47.6847111, -0.87327 47.6844574, -0.8732584 47.684396)",,,,,
"[152364773, 152364774, 601573511]","['Rue Pasteur', 'Vieux Pont']",living_street,,True,False,76.14200000000001,"LINESTRING (-0.8731298 47.685291, -0.8731868 47.6853064, -0.8734389 47.6853535, -0.8738522 47.685451, -0.8739462 47.6854758, -0.873966 47.6854865, -0.8739812 47.6855031, -0.8739929 47.6855207, -0.8740008 47.6855378, -0.8740072 47.6855682)",,1,20,yes,
455056897,Rue Émile Zola,residential,,False,False,132.549,"LINESTRING (-0.8732584 47.684396, -0.8732554 47.6842188, -0.873347 47.6836818, -0.8734139 47.683308, -0.8734054 47.6832389, -0.8733945 47.6832114)",,,,,
601573523,Rue Jules Ferry,tertiary,,False,True,13.618,"LINESTRING (-0.8733945 47.6832114, -0.8732285 47.6832615)",,2,50,,
152320787,Rue des Hauts Saint-Jean,tertiary,,False,False,217.49899999999997,"LINESTRING (-0.8733945 47.6832114, -0.8737304 47.6831151, -0.8740845 47.6830533, -0.8742152 47.6830334, -0.8749844 47.6829166, -0.8751413 47.6828749, -0.8760395 47.6827506, -0.8761458 47.6827359, -0.8762009 47.6827241)",,,,,
455056897,Rue Émile Zola,residential,,False,True,132.54899999999998,"LINESTRING (-0.8733945 47.6832114, -0.8734054 47.6832389, -0.8734139 47.683308, -0.873347 47.6836818, -0.8732554 47.6842188, -0.8732584 47.684396)",,,,,
"[73553785, 601573507]",Rue Saint-Joseph,residential,,False,False,167.97,"LINESTRING (-0.8723886 47.6847577, -0.872376 47.6846369, -0.872107 47.6846338, -0.8720821 47.6845828, -0.8720527 47.6845277, -0.872043 47.6843614, -0.8720621 47.6842113, -0.8720739 47.6841373, -0.8721211 47.6840683, -0.8722842 47.6839441, -0.8724154 47.6838413, -0.8725047 47.6837527, -0.8724994 47.6836711, -0.8724638 47.6836159, -0.8724417 47.6835825, -0.8724135 47.6835452)",,,,,
601573523,Rue Jules Ferry,tertiary,,False,False,14.589,"LINESTRING (-0.8724135 47.6835452, -0.8725833 47.6834808)",,2,50,,
"[73553785, 601573507]",Rue Saint-Joseph,residential,,False,True,167.97,"LINESTRING (-0.8724135 47.6835452, -0.8724417 47.6835825, -0.8724638 47.6836159, -0.8724994 47.6836711, -0.8725047 47.6837527, -0.8724154 47.6838413, -0.8722842 47.6839441, -0.8721211 47.6840683, -0.8720739 47.6841373, -0.8720621 47.6842113, -0.872043 47.6843614, -0.8720527 47.6845277, -0.8720821 47.6845828, -0.872107 47.6846338, -0.872376 47.6846369, -0.8723886 47.6847577)",,,,,
"[152635028, 1235463774]",Rue Jules Ferry,tertiary,,False,True,158.36200000000005,"LINESTRING (-0.8724135 47.6835452, -0.8721971 47.6836193, -0.8719627 47.6837092, -0.8718104 47.6837676, -0.8712915 47.6839906, -0.8712099 47.6840287, -0.8711126 47.6840948, -0.8710094 47.6841723, -0.870931 47.6842394, -0.8708622 47.6842725, -0.8708048 47.6843073, -0.8707762 47.6843252, -0.8707564 47.6843331, -0.8706899 47.684346)",,2,30,,
152320787,Rue des Hauts Saint-Jean,tertiary,,False,True,217.49899999999997,"LINESTRING (-0.8762009 47.6827241, -0.8761458 47.6827359, -0.8760395 47.6827506, -0.8751413 47.6828749, -0.8749844 47.6829166, -0.8742152 47.6830334, -0.8740845 47.6830533, -0.8737304 47.6831151, -0.8733945 47.6832114)",,,,,
455054899,Rue des Hauts Saint-Jean,tertiary,,False,False,81.253,"LINESTRING (-0.8762009 47.6827241, -0.8763574 47.6827175, -0.876795 47.6826714, -0.8771862 47.6826677, -0.8772806 47.682669)",,,,,
601573523,Rue Jules Ferry,tertiary,,False,False,13.618,"LINESTRING (-0.8732285 47.6832615, -0.8733945 47.6832114)",,2,50,,
73553791,Rue Meignan,residential,,False,False,70.652,"LINESTRING (-0.8732285 47.6832615, -0.8732141 47.6832377, -0.8731726 47.6831682, -0.8731311 47.6830986, -0.8728885 47.6826688)",,,,,
601573523,Rue Jules Ferry,tertiary,,False,True,54.192,"LINESTRING (-0.8732285 47.6832615, -0.8731158 47.683296, -0.873111 47.6832975, -0.8726978 47.6834299, -0.8725833 47.6834808)",,2,50,,
152323619,Rue du Docteur Paul Chevallier,residential,,True,False,107.914,"LINESTRING (-0.868806 47.6833794, -0.8697962 47.6826741)",,,,,
154715675,Rue du Docteur Paul Chevallier,residential,,False,True,42.583,"LINESTRING (-0.868806 47.6833794, -0.868402 47.683649)",,,,,
132728868,Rue du Docteur Poidevin,residential,,False,True,163.803,"LINESTRING (-0.868806 47.6833794, -0.8694738 47.6837104, -0.8702826 47.6841096, -0.8704171 47.6841783, -0.8704595 47.6841935, -0.870512 47.6841925, -0.8705986 47.6841917)",,,,,
355264299,Rue du 8 Mai 1945,tertiary,,False,False,428.22299999999996,"LINESTRING (-0.8722095 47.6814685, -0.8724333 47.6814069, -0.8724801 47.681394, -0.8741497 47.6809398, -0.8743688 47.6808811, -0.8752557 47.6806434, -0.8756621 47.6805324, -0.8757229 47.6805158, -0.8758156 47.6804905, -0.8760197 47.6804347, -0.8772334 47.6800924, -0.8773801 47.6800475, -0.877505 47.6800129)",D 181,,,,
355264299,Rue du 8 Mai 1945,tertiary,,False,True,223.314,"LINESTRING (-0.8722095 47.6814685, -0.8717907 47.6815794, -0.8714442 47.6817106, -0.8713517 47.6817516, -0.8711082 47.6818595, -0.8707144 47.6821077, -0.8703732 47.6823594, -0.870175 47.6825544, -0.8701095 47.6826431, -0.870062 47.6827074, -0.8700219 47.6827562)",D 181,,,,
455054898,Rue Meignan,tertiary,,False,True,68.644,"LINESTRING (-0.8722095 47.6814685, -0.8722432 47.6815226, -0.8722721 47.6815722, -0.8725462 47.6820427)",,,,,
152317674,Rue Charles Guilleux,residential,,False,True,44.43,"LINESTRING (-0.8728885 47.6826688, -0.8722952 47.6826584)",,,,,
73553791,Rue Meignan,residential,,False,False,74.185,"LINESTRING (-0.8728885 47.6826688, -0.8726517 47.6822356, -0.8725462 47.6820427)",,,,,
73553791,Rue Meignan,residential,,False,True,70.652,"LINESTRING (-0.8728885 47.6826688, -0.8731311 47.6830986, -0.8731726 47.6831682, -0.8732141 47.6832377, -0.8732285 47.6832615)",,,,,
73553791,Rue Meignan,residential,,False,True,74.185,"LINESTRING (-0.8725462 47.6820427, -0.8726517 47.6822356, -0.8728885 47.6826688)",,,,,
73553793,Rue Fernand Rossignol,tertiary,,True,False,411.7149999999999,"LINESTRING (-0.8725462 47.6820427, -0.8726083 47.6820322, -0.8734234 47.6818949, -0.8741847 47.6817744, -0.8743981 47.6817366, -0.8747832 47.6816787, -0.8754542 47.6815723, -0.8755654 47.6815546, -0.8756117 47.6815475, -0.8758909 47.681505, -0.8759245 47.6815017, -0.8760274 47.681512, -0.8761692 47.6815723, -0.8762479 47.6816468, -0.8762689 47.6817673, -0.8762112 47.6818808, -0.8761639 47.682019, -0.8761639 47.6822317, -0.8761607 47.6825376, -0.8761836 47.6826438, -0.8762009 47.6827241)",,,,,
455054898,Rue Meignan,tertiary,,False,False,68.644,"LINESTRING (-0.8725462 47.6820427, -0.8722721 47.6815722, -0.8722432 47.6815226, -0.8722095 47.6814685)",,,,,
152317674,Rue Charles Guilleux,residential,,False,False,44.43,"LINESTRING (-0.8722952 47.6826584, -0.8728885 47.6826688)",,,,,
152317674,Rue Charles Guilleux,residential,,False,True,61.609,"LINESTRING (-0.8722952 47.6826584, -0.8714725 47.6826437)",,,,,
152317676,Rue Charles Guilleux,residential,,True,False,128.054,"LINESTRING (-0.8699745 47.6829724, -0.87003 47.6829672, -0.8700659 47.6829488, -0.8701231 47.6829155, -0.8702417 47.6828276, -0.8703501 47.6827467, -0.8704756 47.6826529, -0.8705814 47.6826207, -0.8711251 47.6826408, -0.8712326 47.6826417, -0.8714725 47.6826437)",,,,,
172982120,Rue Lazare Carnot,secondary,,False,False,17.423000000000002,"LINESTRING (-0.8699745 47.6829724, -0.8699697 47.6828939, -0.8699855 47.6828165)",D 280,2,50,,
172982120,Rue Lazare Carnot,secondary,,False,True,143.52499999999998,"LINESTRING (-0.8699745 47.6829724, -0.8699971 47.6830558, -0.8704105 47.6838383, -0.8704812 47.6839666, -0.8705375 47.6840687, -0.8705986 47.6841917)",D 280,2,50,,
132728848,Rue Traversière,residential,,False,True,38.318,"LINESTRING (-0.871736 47.6851544, -0.8715781 47.6854822)",,,,,
"[601573511, 73553783]",Rue Pasteur,living_street,,True,False,107.28999999999999,"LINESTRING (-0.871736 47.6851544, -0.8718169 47.6851849, -0.8721173 47.6852641, -0.8723351 47.6852938, -0.8723741 47.6852985, -0.8726183 47.6853019, -0.8727199 47.6852988, -0.8728927 47.6852958, -0.8730439 47.6852909, -0.8731298 47.685291)",,1,20,,
132728848,Rue Traversière,residential,,False,False,38.318,"LINESTRING (-0.8715781 47.6854822, -0.871736 47.6851544)",,,,,
73553959,Rue Victor Hugo,tertiary,,True,False,109.943,"LINESTRING (-0.8715781 47.6854822, -0.8718495 47.6854906, -0.8723981 47.6855283, -0.8729734 47.6855756, -0.8730387 47.685582)",,,,,
40976419,,secondary,,False,False,31.762999999999998,"LINESTRING (-0.8685391 47.6799016, -0.8685006 47.6797412, -0.8684715 47.6796196)",D 961,,50,,
"[40976419, 152340612, 207568566]",Rue Lamartine,secondary,,False,True,323.24499999999995,"LINESTRING (-0.8685391 47.6799016, -0.8686958 47.6805148, -0.8687893 47.6807809, -0.868896 47.6809855, -0.8690038 47.6811854, -0.8690637 47.6812892, -0.8691799 47.6814904, -0.8692785 47.6816589, -0.8693766 47.6818539, -0.8697702 47.6826334, -0.8697962 47.6826741)",D 961,,50,yes,
152306180,Rue Mellet,residential,,True,False,99.221,"LINESTRING (-0.8685391 47.6799016, -0.8676973 47.679775, -0.8672451 47.6797087)",,1,50,,
152307342,Chemin du Buron,residential,,False,False,226.48799999999997,"LINESTRING (-0.8673079 47.6817414, -0.8672512 47.681424, -0.8672306 47.6813091, -0.8672065 47.6809645, -0.8672558 47.679941, -0.8672451 47.6797087)",,1,,,
"[1112912969, 152310427]",Rue de la Verzée,unclassified,,False,True,337.742,"LINESTRING (-0.8670681 47.683142, -0.86705 47.6833996, -0.8669944 47.6836831, -0.8670033 47.6837265, -0.8670198 47.6837856, -0.8671212 47.6839286, -0.8672081 47.6840066, -0.8676282 47.6841984, -0.8682269 47.6844129, -0.8687242 47.6845657, -0.8688913 47.6845982, -0.8692794 47.6846722, -0.869388 47.684712, -0.8694822 47.6847705, -0.8698202 47.6849556, -0.8699067 47.6850335, -0.8699248 47.6850475)",,,,,2
152310428,Avenue du Général d'Andigné,tertiary,,False,True,151.54,"LINESTRING (-0.8721109 47.6776987, -0.8719271 47.6778335, -0.871827 47.6779105, -0.8715192 47.6780942, -0.8713854 47.6781554, -0.8712569 47.6781949, -0.8711427 47.6782264, -0.8710231 47.6782543, -0.8707177 47.6783063, -0.8704 47.6783373)",,,,,
152410120,Rue du Flucas,residential,,False,True,64.701,"LINESTRING (-0.8721109 47.6776987, -0.8720695 47.6776763, -0.8719395 47.6775682, -0.8717249 47.6773433, -0.8716414 47.6772154)",,,,,
152310428,Avenue du Général d'Andigné,tertiary,,False,False,151.53999999999996,"LINESTRING (-0.8704 47.6783373, -0.8707177 47.6783063, -0.8710231 47.6782543, -0.8711427 47.6782264, -0.8712569 47.6781949, -0.8713854 47.6781554, -0.8715192 47.6780942, -0.871827 47.6779105, -0.8719271 47.6778335, -0.8721109 47.6776987)",,,,,
152310428,Avenue du Général d'Andigné,tertiary,,False,True,159.10299999999998,"LINESTRING (-0.8704 47.6783373, -0.8702628 47.6783473, -0.8683892 47.678459, -0.8682834 47.6784653)",,,,,
152310423,Place de la Gare,secondary,roundabout,True,False,12.2,"LINESTRING (-0.8682834 47.6784653, -0.8682684 47.6784393, -0.8682424 47.6784224, -0.8682087 47.6784125, -0.8681601 47.6784132)",,,,,
152310428,Avenue du Général d'Andigné,tertiary,,False,False,159.10299999999998,"LINESTRING (-0.8682834 47.6784653, -0.8683892 47.678459, -0.8702628 47.6783473, -0.8704 47.6783373)",,,,,
152310423,Place de la Gare,secondary,roundabout,True,False,12.517,"LINESTRING (-0.8680859 47.6784895, -0.8680915 47.6785088, -0.8681119 47.6785286, -0.8681405 47.6785423, -0.8681736 47.6785487, -0.8682062 47.6785476)",,,,,
467724175,Rue de la Gare,residential,,False,False,19.372,"LINESTRING (-0.8680859 47.6784895, -0.8679899 47.6784966, -0.8678287 47.6785086)",,,30,,
40976419,,secondary,,False,True,120.85000000000001,"LINESTRING (-0.8682062 47.6785476, -0.8682182 47.6786111, -0.8683205 47.6790192, -0.8684715 47.6796196)",D 961,,50,,
152310423,Place de la Gare,secondary,roundabout,True,False,12.030999999999999,"LINESTRING (-0.8682062 47.6785476, -0.8682407 47.6785381, -0.8682657 47.6785227, -0.8682827 47.6785014, -0.8682834 47.6784653)",,,,,
152310425,Rue de la Liberté,residential,,False,True,71.063,"LINESTRING (-0.870562 47.6793368, -0.8706827 47.6799707)",,1,,,
152310426,Rue de la Liberté,residential,,True,False,111.799,"LINESTRING (-0.870562 47.6793368, -0.8704079 47.6783833, -0.8704 47.6783373)",,1,,,
40976419,,secondary,,False,False,120.85,"LINESTRING (-0.8684715 47.6796196, -0.8683205 47.6790192, -0.8682182 47.6786111, -0.8682062 47.6785476)",D 961,,50,,
40976419,,secondary,,False,True,31.762999999999998,"LINESTRING (-0.8684715 47.6796196, -0.8685006 47.6797412, -0.8685391 47.6799016)",D 961,,50,,
152310424,Rue Gustave Richard,residential,,True,False,159.67399999999998,"LINESTRING (-0.8684715 47.6796196, -0.8685462 47.6796033, -0.870562 47.6793368)",,1,,,
152310425,Rue de la Liberté,residential,,False,False,71.063,"LINESTRING (-0.8706827 47.6799707, -0.870562 47.6793368)",,1,,,
632505910,Rue David d'Angers,residential,,True,False,26.695999999999998,"LINESTRING (-0.8699248 47.6850475, -0.8698197 47.685102, -0.8697542 47.6851457, -0.8697407 47.6852072, -0.8697391 47.6852337)",,,,,
"[1112912969, 152310427]",Rue de la Verzée,unclassified,,False,False,337.742,"LINESTRING (-0.8699248 47.6850475, -0.8699067 47.6850335, -0.8698202 47.6849556, -0.8694822 47.6847705, -0.869388 47.684712, -0.8692794 47.6846722, -0.8688913 47.6845982, -0.8687242 47.6845657, -0.8682269 47.6844129, -0.8676282 47.6841984, -0.8672081 47.6840066, -0.8671212 47.6839286, -0.8670198 47.6837856, -0.8670033 47.6837265, -0.8669944 47.6836831, -0.86705 47.6833996, -0.8670681 47.683142)",,,,,2
152317674,Rue Charles Guilleux,residential,,False,False,61.609,"LINESTRING (-0.8714725 47.6826437, -0.8722952 47.6826584)",,,,,
152317682,Rue de la Roirie,residential,,True,False,93.956,"LINESTRING (-0.8725833 47.6834808, -0.8722952 47.6826584)",,,,,
601573523,Rue Jules Ferry,tertiary,,False,True,14.589,"LINESTRING (-0.8725833 47.6834808, -0.8724135 47.6835452)",,2,50,,
601573523,Rue Jules Ferry,tertiary,,False,False,54.192,"LINESTRING (-0.8725833 47.6834808, -0.8726978 47.6834299, -0.873111 47.6832975, -0.8731158 47.683296, -0.8732285 47.6832615)",,2,50,,
152320789,,tertiary,roundabout,True,False,10.519000000000002,"LINESTRING (-0.8773818 47.6826181, -0.8773537 47.682618, -0.877327 47.682624, -0.8773045 47.6826353, -0.8772885 47.6826508, -0.8772806 47.682669)",,,,,
152320789,,tertiary,roundabout,True,False,19.430000000000003,"LINESTRING (-0.8772806 47.682669, -0.8772814 47.6826871, -0.8772905 47.6827043, -0.8773068 47.6827188, -0.877329 47.6827292, -0.8773548 47.6827346, -0.8773797 47.6827346, -0.8774036 47.6827299, -0.8774246 47.6827209, -0.877441 47.6827083, -0.8774514 47.6826931)",,,,,
455054899,Rue des Hauts Saint-Jean,tertiary,,False,True,81.25300000000001,"LINESTRING (-0.8772806 47.682669, -0.8771862 47.6826677, -0.876795 47.6826714, -0.8763574 47.6827175, -0.8762009 47.6827241)",,,,,
154715675,Rue du Docteur Paul Chevallier,residential,,False,False,42.583,"LINESTRING (-0.868402 47.683649, -0.868806 47.6833794)",,,,,
152340614,Rue Lamartine,secondary,,True,False,21.42,"LINESTRING (-0.8697962 47.6826741, -0.8698679 47.6827385, -0.8699448 47.6827791, -0.8699855 47.6828165)",D 961,,,,
"[40976419, 152340612, 207568566]",Rue Lamartine,secondary,,False,False,323.245,"LINESTRING (-0.8697962 47.6826741, -0.8697702 47.6826334, -0.8693766 47.6818539, -0.8692785 47.6816589, -0.8691799 47.6814904, -0.8690637 47.6812892, -0.8690038 47.6811854, -0.868896 47.6809855, -0.8687893 47.6807809, -0.8686958 47.6805148, -0.8685391 47.6799016)",D 961,,50,yes,
152378351,Rue Hoche,residential,,True,False,33.069,"LINESTRING (-0.8730387 47.685582, -0.8731298 47.685291)",,,,,
152410118,Rue Antoine Paillard,residential,,False,True,22.154,"LINESTRING (-0.8678912 47.6773756, -0.8679504 47.6773676, -0.868185 47.6773536)",,,,,
228957296,Rue Denis Papin,secondary,,False,False,117.138,"LINESTRING (-0.8678912 47.6773756, -0.8680139 47.6778043, -0.868139 47.6783419, -0.8681601 47.6784132)",D 961,,,,
152410118,Rue Antoine Paillard,residential,,False,False,22.154,"LINESTRING (-0.868185 47.6773536, -0.8679504 47.6773676, -0.8678912 47.6773756)",,,,,
"[152468462, 152410119]","['Rue de la Triochaie', 'Rue des Châtaigniers']",residential,,False,False,216.43200000000002,"LINESTRING (-0.868185 47.6773536, -0.8682602 47.6773795, -0.8683444 47.6774023, -0.8696974 47.6774481, -0.8697964 47.6770146, -0.86985 47.6769623, -0.8699359 47.676928, -0.8704508 47.6769153)",,,,,
152410119,Rue des Châtaigniers,residential,,False,False,56.712999999999994,"LINESTRING (-0.8704508 47.6769153, -0.8704643 47.6770941, -0.8705823 47.6770905, -0.8705782 47.6770318, -0.8705662 47.6769171, -0.8704508 47.6769153)",,,,,
152410119,Rue des Châtaigniers,residential,,False,True,56.712999999999994,"LINESTRING (-0.8704508 47.6769153, -0.8705662 47.6769171, -0.8705782 47.6770318, -0.8705823 47.6770905, -0.8704643 47.6770941, -0.8704508 47.6769153)",,,,,
"[152468462, 152410119]","['Rue de la Triochaie', 'Rue des Châtaigniers']",residential,,False,True,216.43200000000002,"LINESTRING (-0.8704508 47.6769153, -0.8699359 47.676928, -0.86985 47.6769623, -0.8697964 47.6770146, -0.8696974 47.6774481, -0.8683444 47.6774023, -0.8682602 47.6773795, -0.868185 47.6773536)",,,,,
152410120,Rue du Flucas,residential,,False,False,40.334,"LINESTRING (-0.8714429 47.6768786, -0.8715492 47.6770364, -0.8716414 47.6772154)",,,,,
152410121,,residential,,False,False,50.336,"LINESTRING (-0.8714429 47.6768786, -0.8713628 47.6769767, -0.8713554 47.6770182, -0.8713869 47.6771031, -0.8714647 47.6771591, -0.8715452 47.6772007, -0.8716414 47.6772154)",,,,,
152410120,Rue du Flucas,residential,,False,False,64.70100000000001,"LINESTRING (-0.8716414 47.6772154, -0.8717249 47.6773433, -0.8719395 47.6775682, -0.8720695 47.6776763, -0.8721109 47.6776987)",,,,,
152410120,Rue du Flucas,residential,,False,True,40.334,"LINESTRING (-0.8716414 47.6772154, -0.8715492 47.6770364, -0.8714429 47.6768786)",,,,,
152410121,,residential,,False,True,50.336000000000006,"LINESTRING (-0.8716414 47.6772154, -0.8715452 47.6772007, -0.8714647 47.6771591, -0.8713869 47.6771031, -0.8713554 47.6770182, -0.8713628 47.6769767, -0.8714429 47.6768786)",,,,,
152411500,Rue de la Petite Vitesse,residential,,False,False,149.31900000000002,"LINESTRING (-0.8656564 47.6770304, -0.865427 47.6779962, -0.86539 47.6782065, -0.8653669 47.6783312, -0.8653644 47.6783585)",,,,,
867303996,Rue Joseph Cugnot,residential,,False,True,69.846,"LINESTRING (-0.8656564 47.6770304, -0.8661163 47.677001, -0.8665851 47.6769708)",,,,,
73553790,Rue du 8 Mai 1945,secondary,,False,False,7.238,"LINESTRING (-0.8699855 47.6828165, -0.8700219 47.6827562)",D 181,,,,
172982120,Rue Lazare Carnot,secondary,,False,True,17.423000000000002,"LINESTRING (-0.8699855 47.6828165, -0.8699697 47.6828939, -0.8699745 47.6829724)",D 280,2,50,,
152609296,Impasse du Rocher,residential,,False,True,55.605999999999995,"LINESTRING (-0.8661668 47.685075, -0.8661692 47.6851208, -0.8666494 47.685383, -0.8666553 47.6854208)",,,,,
152609296,Impasse du Rocher,residential,,False,False,55.605999999999995,"LINESTRING (-0.8666553 47.6854208, -0.8666494 47.685383, -0.8661692 47.6851208, -0.8661668 47.685075)",,,,,
798874783,Rue David d'Angers,secondary,,False,False,40.679,"LINESTRING (-0.8666553 47.6854208, -0.8663989 47.6854369, -0.8662433 47.6854517, -0.8661158 47.6854638)",,,,,
"[132728842, 798874783]",Rue David d'Angers,secondary,,False,True,231.83800000000002,"LINESTRING (-0.8666553 47.6854208, -0.8671327 47.685393, -0.8673072 47.6853828, -0.8674534 47.6853743, -0.8682057 47.6853219, -0.8685072 47.6853007, -0.8687193 47.6852851, -0.8688812 47.6852806, -0.8690939 47.6852674, -0.8696295 47.6852337, -0.8697391 47.6852337)",,,,,
154707182,,residential,,False,True,121.80199999999999,"LINESTRING (-0.877505 47.6800129, -0.877534 47.6800709, -0.8777724 47.6808421, -0.8778064 47.6810875)",,,,,
355264299,Rue du 8 Mai 1945,tertiary,,False,True,428.223,"LINESTRING (-0.877505 47.6800129, -0.8773801 47.6800475, -0.8772334 47.6800924, -0.8760197 47.6804347, -0.8758156 47.6804905, -0.8757229 47.6805158, -0.8756621 47.6805324, -0.8752557 47.6806434, -0.8743688 47.6808811, -0.8741497 47.6809398, -0.8724801 47.681394, -0.8724333 47.6814069, -0.8722095 47.6814685)",D 181,,,,
154707182,,residential,,False,False,121.80199999999999,"LINESTRING (-0.8778064 47.6810875, -0.8777724 47.6808421, -0.877534 47.6800709, -0.877505 47.6800129)",,,,,
"[152635028, 1235463774]",Rue Jules Ferry,tertiary,,False,False,158.36200000000002,"LINESTRING (-0.8706899 47.684346, -0.8707564 47.6843331, -0.8707762 47.6843252, -0.8708048 47.6843073, -0.8708622 47.6842725, -0.870931 47.6842394, -0.8710094 47.6841723, -0.8711126 47.6840948, -0.8712099 47.6840287, -0.8712915 47.6839906, -0.8718104 47.6837676, -0.8719627 47.6837092, -0.8721971 47.6836193, -0.8724135 47.6835452)",,2,30,,
"[536438234, 718867719]","['Place de la République', 'Rue Gambetta']",secondary,,False,True,59.199,"LINESTRING (-0.8706899 47.684346, -0.8707707 47.684581, -0.8707812 47.6846116, -0.8708328 47.6847393, -0.8708662 47.6848333, -0.870877 47.6848632)",D 280,2,"['30', '50']",,
"[1167190224, 1167190223]",Place de la République,secondary,,False,False,18.47,"LINESTRING (-0.8706899 47.684346, -0.8706811 47.6843304, -0.8706064 47.6842042, -0.8705986 47.6841917)",D 280,2,30,,
73553790,Rue du 8 Mai 1945,secondary,,False,True,7.238,"LINESTRING (-0.8700219 47.6827562, -0.8699855 47.6828165)",D 181,,,,
207568565,,secondary_link,,True,False,19.240000000000002,"LINESTRING (-0.8700219 47.6827562, -0.8699435 47.6827226, -0.8699031 47.6827074, -0.8697962 47.6826741)",D 961,,,,
355264299,Rue du 8 Mai 1945,tertiary,,False,False,223.314,"LINESTRING (-0.8700219 47.6827562, -0.870062 47.6827074, -0.8701095 47.6826431, -0.870175 47.6825544, -0.8703732 47.6823594, -0.8707144 47.6821077, -0.8711082 47.6818595, -0.8713517 47.6817516, -0.8714442 47.6817106, -0.8717907 47.6815794, -0.8722095 47.6814685)",D 181,,,,
