osmid,highway,maxspeed,junction,oneway,reversed,length,geometry,lanes,name
"[28089872, 156559196, 156559191]",tertiary,"['50', '30']",,True,False,169.372,"LINESTRING (-1.6333395 47.2214689, -1.6331695 47.221444, -1.6328118 47.221392, -1.6325328 47.2213515, -1.6322083 47.2213044, -1.6321827 47.2213007, -1.6320208 47.2212974, -1.6312962 47.2211643, -1.631154 47.2211387)",1,Boulevard Salvador Allende
697874991,tertiary,50,roundabout,True,False,19.594,"LINESTRING (-1.6333395 47.2214689, -1.6333033 47.2214909, -1.6332733 47.2215238, -1.6332605 47.2215555, -1.6332598 47.2215876, -1.6332754 47.2216257)",2,
697874992,tertiary,50,roundabout,True,False,4.958,"LINESTRING (-1.6332754 47.2216257, -1.6333129 47.2216623)",2,
19801493,residential,30,,False,False,95.52,"LINESTRING (-1.6333167 47.2218755, -1.6331991 47.2221478, -1.6329607 47.2226998)",,Avenue du Saint-Laurent
19801498,residential,30,,True,False,25.039,"LINESTRING (-1.6333167 47.2218755, -1.6333816 47.2217996, -1.633397 47.2217829, -1.633438 47.2217384, -1.6335059 47.2216923)",,Avenue du Saint-Laurent
19801493,residential,30,,False,False,19.408,"LINESTRING (-1.6329607 47.2226998, -1.6329269 47.2227807, -1.6328905 47.2228677)",,Avenue du Saint-Laurent
19801493,residential,30,,False,True,95.52,"LINESTRING (-1.6329607 47.2226998, -1.6331991 47.2221478, -1.6333167 47.2218755)",,Avenue du Saint-Laurent
19801493,residential,30,,False,False,77.17,"LINESTRING (-1.6328905 47.2228677, -1.632863 47.2229402, -1.6326809 47.2234195, -1.6326352 47.2235397)",,Avenue du Saint-Laurent
19801493,residential,30,,False,True,19.408,"LINESTRING (-1.6328905 47.2228677, -1.6329269 47.2227807, -1.6329607 47.2226998)",,Avenue du Saint-Laurent
19801495,residential,30,,True,False,268.75600000000003,"LINESTRING (-1.6328905 47.2228677, -1.633104 47.2229096, -1.63378 47.2230421, -1.6341314 47.2231099, -1.6361537 47.2235003, -1.6363017 47.2235503)",,Avenue Jacques Cartier
19801493,residential,30,,False,True,77.17,"LINESTRING (-1.6326352 47.2235397, -1.6326809 47.2234195, -1.632863 47.2229402, -1.6328905 47.2228677)",,Avenue du Saint-Laurent
19801793,tertiary,50,roundabout,True,False,25.523000000000007,"LINESTRING (-1.6373632 47.2262703, -1.6373728 47.2262709, -1.6373825 47.2262711, -1.6373921 47.2262708, -1.6374017 47.22627, -1.6374112 47.2262688, -1.6374205 47.226267, -1.6374296 47.2262648, -1.6374384 47.2262621, -1.6374469 47.226259, -1.637455 47.2262555, -1.6374628 47.2262516, -1.63747 47.2262473, -1.6374768 47.2262426, -1.6374831 47.2262376, -1.6374888 47.2262323, -1.6374939 47.2262268, -1.6374984 47.2262209, -1.6375022 47.2262149, -1.6375053 47.2262087, -1.6375078 47.2262024, -1.6375096 47.2261959, -1.6375106 47.2261894, -1.637511 47.2261829, -1.6375106 47.2261763, -1.6375095 47.2261698, -1.6375077 47.2261634, -1.6375052 47.226157, -1.637502 47.2261508, -1.6374981 47.2261448, -1.6374936 47.226139, -1.6374884 47.2261335, -1.6374827 47.2261282, -1.6374764 47.2261232, -1.6374696 47.2261186, -1.6374623 47.2261143)",,
19801797,tertiary,50,,False,False,202.07299999999998,"LINESTRING (-1.6373632 47.2262703, -1.6373188 47.2263135, -1.6371226 47.2265112, -1.6366948 47.2269541, -1.6362672 47.2273688, -1.6360696 47.2275369, -1.6359062 47.2276759, -1.635809 47.2277474)",,Boulevard Marcel Paul
19801793,tertiary,50,roundabout,True,False,15.259,"LINESTRING (-1.6374623 47.2261143, -1.6374542 47.2261102, -1.6374456 47.2261066, -1.6374366 47.2261034, -1.6374273 47.2261008, -1.6374178 47.2260986, -1.637408 47.2260969, -1.637398 47.2260957, -1.6373879 47.2260951, -1.6373778 47.226095, -1.6373678 47.2260955, -1.6373578 47.2260965, -1.6373479 47.226098, -1.6373383 47.2261, -1.6373289 47.2261025, -1.6373198 47.2261055, -1.6373111 47.226109, -1.6373028 47.226113, -1.637295 47.2261173, -1.6372877 47.2261221, -1.637281 47.2261272)",,
143967239,tertiary,50,,False,True,349.85600000000005,"LINESTRING (-1.6374623 47.2261143, -1.6375165 47.2260771, -1.6375984 47.2259885, -1.6377428 47.2258134, -1.6383339 47.2250014, -1.6383914 47.2249051, -1.638979 47.2238428, -1.6391176 47.2235341, -1.6392556 47.2232266)",2,Boulevard Marcel Paul
"[28864546, 162001955, 690920547]",residential,"['50', '30']",,False,False,132.16299999999998,"LINESTRING (-1.6356217 47.22775, -1.6355384 47.227675, -1.6354953 47.2276567, -1.6353972 47.2276277, -1.6352939 47.227607, -1.6351466 47.227583, -1.6350175 47.2275575, -1.63498 47.2275378, -1.6349423 47.2275065, -1.6349089 47.2274269, -1.6348739 47.2272758, -1.6348436 47.2271449, -1.6347988 47.2269516, -1.6347797 47.226869)",3,Rue Océane
19801797,tertiary,50,,False,True,202.073,"LINESTRING (-1.635809 47.2277474, -1.6359062 47.2276759, -1.6360696 47.2275369, -1.6362672 47.2273688, -1.6366948 47.2269541, -1.6371226 47.2265112, -1.6373188 47.2263135, -1.6373632 47.2262703)",,Boulevard Marcel Paul
600325643,tertiary,50,roundabout,True,False,14.987999999999996,"LINESTRING (-1.635809 47.2277474, -1.6357983 47.2277431, -1.6357872 47.2277394, -1.6357757 47.2277363, -1.6357639 47.2277337, -1.6357518 47.2277317, -1.6357395 47.2277304, -1.6357272 47.2277296, -1.6357148 47.2277295, -1.6357024 47.22773, -1.6356901 47.2277311, -1.6356779 47.2277328, -1.635666 47.2277351, -1.6356544 47.227738, -1.635643 47.2277414, -1.6356321 47.2277454, -1.6356217 47.22775)",,
25419549,residential,30,roundabout,True,False,10.254999999999999,"LINESTRING (-1.6293929 47.2244134, -1.6293422 47.224391, -1.6292957 47.2243852, -1.6292678 47.2243871)",,
25419554,residential,30,,True,False,214.841,"LINESTRING (-1.6293929 47.2244134, -1.6294879 47.224321, -1.6296567 47.2241567, -1.6298137 47.2239324, -1.6299265 47.2237455, -1.6301723 47.2232207, -1.6303714 47.2227228, -1.6304321 47.2226294)",,Rue James Cook
25419549,residential,30,roundabout,True,False,53.826,"LINESTRING (-1.6292678 47.2243871, -1.6292106 47.2244052, -1.6291793 47.2244292, -1.6291625 47.2244578, -1.6291594 47.2244833, -1.6291705 47.2245145, -1.6291851 47.2245318, -1.629219 47.2245541, -1.6292578 47.2245664, -1.6293048 47.2245697, -1.6293537 47.2245609, -1.6293811 47.2245458, -1.6294029 47.2245338, -1.6294287 47.2244945, -1.6294254 47.2244513, -1.6293929 47.2244134)",,
25419553,residential,30,roundabout,True,False,16.77,"LINESTRING (-1.6304321 47.2226294, -1.6304609 47.2226185, -1.6304842 47.2226026, -1.6305001 47.2225829, -1.630508 47.2225556, -1.6305018 47.2225281, -1.6304822 47.2225036)",,
25419553,residential,30,roundabout,True,False,9.525,"LINESTRING (-1.6304822 47.2225036, -1.6304595 47.2224887, -1.6304319 47.2224784, -1.6304012 47.2224734, -1.6303697 47.2224739)",,
28089885,residential,30,,True,False,139.119,"LINESTRING (-1.6304822 47.2225036, -1.6305079 47.2224083, -1.6308764 47.2215215, -1.6309023 47.2214563, -1.6309164 47.2214356, -1.630939 47.2214024, -1.6309657 47.2213605, -1.6310053 47.2213066)",,Rue James Cook
25419553,residential,30,roundabout,True,False,20.235,"LINESTRING (-1.6303697 47.2224739, -1.6303334 47.2224821, -1.6303027 47.2224977, -1.6302809 47.2225191, -1.6302702 47.222544, -1.6302717 47.22257, -1.6302852 47.2225943, -1.6303093 47.2226145)",,
25419553,residential,30,roundabout,True,False,9.882000000000001,"LINESTRING (-1.6303093 47.2226145, -1.6303365 47.2226269, -1.6303676 47.2226337, -1.6304003 47.2226346, -1.6304321 47.2226294)",,
25419555,residential,30,,True,False,215.17,"LINESTRING (-1.6303093 47.2226145, -1.6302711 47.2227022, -1.6298638 47.2236394, -1.6297993 47.2237617, -1.6297257 47.2238773, -1.6295814 47.2240871, -1.6294165 47.2242924, -1.6293674 47.2243536, -1.6292678 47.2243871)",,Rue James Cook
"[143900989, 600325631]",tertiary,,roundabout,True,False,23.179,"LINESTRING (-1.6370547 47.22203, -1.6370581 47.2220102, -1.6370542 47.2219796, -1.6370273 47.2219361, -1.636991 47.2219087, -1.6369445 47.2218896, -1.6368919 47.2218805)",,
30435585,tertiary,50,roundabout,True,False,30.612000000000002,"LINESTRING (-1.631154 47.2211387, -1.6311508 47.2211311, -1.6311312 47.2211016, -1.6310986 47.2210736, -1.6310704 47.2210581, -1.6310193 47.2210412, -1.6309695 47.2210349, -1.6309138 47.2210378, -1.630867 47.2210489, -1.6308297 47.2210651)",2,
30435585,tertiary,50,roundabout,True,False,8.321,"LINESTRING (-1.6310053 47.2213066, -1.6310551 47.2212934, -1.6311005 47.2212703)",2,
"[28089880, 156559193, 156559175]",tertiary,"['50', '30']",,True,False,169.048,"LINESTRING (-1.6311005 47.2212703, -1.6312488 47.2212936, -1.631963 47.2214048, -1.6321461 47.2214506, -1.6321632 47.2214533, -1.6324861 47.2215034, -1.6327637 47.2215464, -1.6331243 47.2216014, -1.6332754 47.2216257)",1,Boulevard Salvador Allende
30435585,tertiary,50,roundabout,True,False,15.84,"LINESTRING (-1.6311005 47.2212703, -1.6311271 47.2212481, -1.6311441 47.2212254, -1.631157 47.2211969, -1.6311596 47.2211626, -1.631154 47.2211387)",2,
28089876,tertiary,50,,True,False,67.92699999999999,"LINESTRING (-1.6308297 47.2210651, -1.6307462 47.2210632, -1.630685 47.2210525, -1.6306044 47.221039, -1.6299627 47.2209089)",2,Boulevard Salvador Allende
30435585,tertiary,50,roundabout,True,False,18.377,"LINESTRING (-1.6308297 47.2210651, -1.6307894 47.2210946, -1.6307663 47.2211252, -1.6307558 47.221155, -1.6307543 47.2211806, -1.6307635 47.2212144)",2,
30435585,tertiary,50,roundabout,True,False,5.57,"LINESTRING (-1.6307635 47.2212144, -1.6307982 47.2212586)",2,
"[28089881, 156559539]",residential,30,,True,False,140.133,"LINESTRING (-1.6307982 47.2212586, -1.6308178 47.2213031, -1.6308233 47.2213404, -1.6308166 47.2213798, -1.6308106 47.2214193, -1.6308079 47.2214373, -1.6307558 47.2215692, -1.6307043 47.2216624, -1.6304032 47.222387, -1.6303697 47.2224739)",,Rue James Cook
30435585,tertiary,50,roundabout,True,False,17.389,"LINESTRING (-1.6307982 47.2212586, -1.6308434 47.2212869, -1.6308985 47.2213047, -1.6309427 47.2213102, -1.6310053 47.2213066)",2,
184360578,residential,30,roundabout,True,False,17.193,"LINESTRING (-1.6364067 47.2234254, -1.6363938 47.2234295, -1.6363815 47.2234343, -1.6363697 47.2234398, -1.6363587 47.2234459, -1.6363484 47.2234526, -1.636339 47.2234598, -1.6363305 47.2234676, -1.636323 47.2234757, -1.6363164 47.2234843, -1.6363109 47.2234932, -1.6363065 47.2235024, -1.6363032 47.2235118, -1.6363011 47.2235214, -1.6363001 47.223531, -1.6363003 47.2235407, -1.6363017 47.2235503)",,
48709009,residential,30,,True,False,225.79600000000002,"LINESTRING (-1.6363523 47.2236187, -1.6363543 47.2237279, -1.6361383 47.2242178, -1.6359718 47.2245954, -1.6358788 47.2248065, -1.6358051 47.2249735, -1.6356416 47.2253443, -1.6356153 47.225404, -1.6355667 47.2254816, -1.6355037 47.2255579)",,Avenue Jacques Cartier
600325561,residential,30,roundabout,True,False,24.52,"LINESTRING (-1.6363523 47.2236187, -1.6363628 47.2236251, -1.636374 47.223631, -1.6363859 47.2236361, -1.6363983 47.2236407, -1.6364113 47.2236445, -1.6364246 47.2236476, -1.6364383 47.2236499, -1.6364522 47.2236515, -1.6364663 47.2236523, -1.6364804 47.2236524, -1.6364945 47.2236516, -1.6365084 47.2236501, -1.6365221 47.2236478, -1.6365355 47.2236448, -1.6365485 47.223641, -1.636561 47.2236366, -1.6365729 47.2236315, -1.6365842 47.2236257, -1.6365948 47.2236193, -1.6366045 47.2236124, -1.6366134 47.2236049, -1.6366214 47.223597, -1.6366284 47.2235887)",,
28863467,residential,30,,True,False,137.221,"LINESTRING (-1.6366265 47.2234775, -1.6366698 47.2234102, -1.6366838 47.2233885, -1.6367084 47.2232983, -1.6369278 47.2223458, -1.6369032 47.2223049, -1.6368658 47.2222781)",,Avenue Jacques Cartier
600325564,residential,30,roundabout,True,False,19.253999999999998,"LINESTRING (-1.6366265 47.2234775, -1.6366196 47.2234697, -1.6366118 47.2234623, -1.6366032 47.2234553, -1.6365939 47.2234487, -1.6365838 47.2234427, -1.6365731 47.2234372, -1.6365617 47.2234323, -1.6365499 47.223428, -1.6365376 47.2234244, -1.6365249 47.2234214, -1.636512 47.223419, -1.6364988 47.2234174, -1.6364854 47.2234165, -1.636472 47.2234162, -1.6364586 47.2234167, -1.6364453 47.2234178, -1.6364322 47.2234197, -1.6364193 47.2234222, -1.6364067 47.2234254)",,
48643281,residential,30,,True,False,241.357,"LINESTRING (-1.6357124 47.2256531, -1.635819 47.2255691, -1.6358534 47.2254735, -1.635928 47.2253029, -1.6362017 47.2246772, -1.6365388 47.2239066, -1.6366278 47.2237031, -1.6366284 47.2235887)",,Avenue Jacques Cartier
600325675,residential,30,roundabout,True,False,22.700000000000003,"LINESTRING (-1.6357124 47.2256531, -1.635712 47.2256403, -1.6357091 47.2256277, -1.635704 47.2256155, -1.6356965 47.2256037, -1.635687 47.2255928, -1.6356754 47.2255827, -1.6356621 47.2255737, -1.6356472 47.2255659, -1.635631 47.2255595, -1.6356137 47.2255545, -1.6355956 47.2255511, -1.635577 47.2255492, -1.6355582 47.225549, -1.6355395 47.2255504, -1.6355213 47.2255534, -1.6355037 47.2255579)",,
32926008,residential,,roundabout,True,False,16.372000000000003,"LINESTRING (-1.6375523 47.2190591, -1.6375509 47.2190681, -1.6375508 47.2190783, -1.6375528 47.2190898, -1.6375549 47.2190962, -1.6375586 47.2191041, -1.6375643 47.2191132, -1.6375724 47.2191229, -1.6375808 47.2191306, -1.6375882 47.2191362, -1.6375957 47.219141, -1.6376088 47.2191478, -1.6376217 47.2191531, -1.6376293 47.2191556, -1.6376418 47.2191588, -1.6376566 47.2191615, -1.6376708 47.2191629)",,
32926018,residential,50,,False,False,77.304,"LINESTRING (-1.6375523 47.2190591, -1.6373144 47.2190351, -1.6366085 47.2189493, -1.6365435 47.2189417)",1,Rue Françoise Dolto
32926008,residential,,roundabout,True,False,30.172999999999988,"LINESTRING (-1.6376708 47.2191629, -1.6376863 47.2191632, -1.6376978 47.2191627, -1.6377093 47.2191614, -1.6377216 47.2191593, -1.6377299 47.2191574, -1.6377407 47.2191542, -1.6377552 47.2191486, -1.637769 47.2191415, -1.6377757 47.2191373, -1.6377824 47.2191325, -1.6377891 47.2191268, -1.6377967 47.219119, -1.6378036 47.2191099, -1.6378071 47.2191041, -1.6378109 47.2190956, -1.6378139 47.2190851, -1.6378149 47.2190767, -1.6378148 47.2190681, -1.6378136 47.2190602, -1.6378102 47.2190495, -1.6378055 47.2190401, -1.6378003 47.2190323, -1.637794 47.2190249, -1.6377892 47.2190202, -1.6377798 47.2190125, -1.6377692 47.2190055, -1.6377581 47.2189997, -1.6377494 47.2189959, -1.637737 47.2189916, -1.6377247 47.2189883, -1.6377102 47.2189856)",,
48834420,residential,,,False,True,171.449,"LINESTRING (-1.6376708 47.2191629, -1.6376085 47.219378, -1.6374762 47.2198577, -1.6373496 47.2203248, -1.6373329 47.2203866, -1.637246 47.2206775)",,Rue Suzanne Lenglen
32926171,residential,,,False,False,75.476,"LINESTRING (-1.6398225 47.2213439, -1.6396792 47.2213284, -1.6394625 47.2213065, -1.6394539 47.2213056, -1.6393791 47.221298, -1.639202 47.2212801, -1.639083 47.2212681, -1.6388342 47.2212429)",,Rue Virginia Woolf
600325572,tertiary,50,roundabout,True,False,20.871000000000002,"LINESTRING (-1.6398225 47.2213439, -1.639819 47.2213507, -1.6398164 47.2213577, -1.6398146 47.2213648, -1.6398137 47.221372, -1.6398137 47.2213792, -1.6398145 47.2213864, -1.6398162 47.2213936, -1.6398187 47.2214006, -1.639822 47.2214074, -1.6398262 47.2214141, -1.6398311 47.2214205, -1.6398368 47.2214266, -1.6398432 47.2214323, -1.6398503 47.2214377, -1.6398579 47.2214427, -1.6398662 47.2214473, -1.639875 47.2214513, -1.6398842 47.2214549, -1.6398938 47.221458, -1.6399038 47.2214605, -1.639914 47.2214625, -1.6399245 47.2214638, -1.639935 47.2214647, -1.6399456 47.2214649, -1.6399563 47.2214645, -1.6399668 47.2214636)",,
48834420,residential,,,False,False,47.486,"LINESTRING (-1.6371084 47.2210942, -1.637246 47.2206775)",,Rue Suzanne Lenglen
32925997,residential,,,False,True,89.06,"LINESTRING (-1.6371084 47.2210942, -1.6370951 47.2211368, -1.6369299 47.2216657, -1.6369101 47.221729, -1.6369023 47.2217941, -1.6368919 47.2218805)",,Rue Suzanne Lenglen
32926171,residential,,,False,True,131.38000000000002,"LINESTRING (-1.6371084 47.2210942, -1.6371573 47.2210986, -1.6372087 47.2211042, -1.6373253 47.2211141, -1.6382076 47.2211894, -1.6385756 47.2212208, -1.6388342 47.2212429)",,Rue Virginia Woolf
128359389,tertiary,50,roundabout,True,False,20.033999999999995,"LINESTRING (-1.6400408 47.2213161, -1.6400339 47.2213114, -1.6400265 47.221307, -1.6400186 47.221303, -1.6400103 47.2212994, -1.6400017 47.2212962, -1.6399927 47.2212935, -1.6399834 47.2212913, -1.6399739 47.2212896, -1.6399643 47.2212883, -1.6399545 47.2212875, -1.6399447 47.2212873, -1.6399349 47.2212875, -1.6399251 47.2212882, -1.6399155 47.2212895, -1.639906 47.2212912, -1.6398967 47.2212934, -1.6398877 47.221296, -1.639879 47.2212992, -1.6398707 47.2213027, -1.6398628 47.2213067, -1.6398553 47.221311, -1.6398484 47.2213158, -1.639842 47.2213208, -1.6398362 47.2213262, -1.639831 47.2213319, -1.6398264 47.2213378, -1.6398225 47.2213439)",,
690132463,tertiary,50,,False,True,247.79000000000002,"LINESTRING (-1.6400408 47.2213161, -1.6400842 47.2212383, -1.6401016 47.2212068, -1.6401311 47.2210969, -1.6402603 47.2206454, -1.6403363 47.2201977, -1.6404384 47.2196507, -1.6405166 47.2194248, -1.6406059 47.2192342, -1.6406691 47.2191375)",,Boulevard François Mitterrand
32926178,tertiary,50,,False,True,87.164,"LINESTRING (-1.6399668 47.2214636, -1.6399769 47.2215537, -1.6399632 47.2216369, -1.6397627 47.2221194, -1.6397072 47.2222211)",,Boulevard François Mitterrand
600325576,tertiary,50,roundabout,True,False,21.125,"LINESTRING (-1.6399668 47.2214636, -1.6399773 47.221462, -1.6399876 47.2214599, -1.6399976 47.2214572, -1.6400072 47.2214539, -1.6400164 47.2214502, -1.6400252 47.2214459, -1.6400333 47.2214411, -1.6400409 47.221436, -1.6400478 47.2214304, -1.6400541 47.2214244, -1.6400595 47.2214181, -1.6400642 47.2214115, -1.6400681 47.2214047, -1.6400712 47.2213977, -1.6400734 47.2213906, -1.6400747 47.2213833, -1.6400751 47.221376, -1.6400747 47.2213687, -1.6400733 47.2213615, -1.6400711 47.2213543, -1.6400681 47.2213473, -1.6400642 47.2213405, -1.6400595 47.2213339, -1.640054 47.2213276, -1.6400477 47.2213217, -1.6400408 47.2213161)",,
51852675,residential,30,,False,True,129.829,"LINESTRING (-1.635707 47.2256763, -1.6358259 47.2256911, -1.6360097 47.2257309, -1.6365976 47.2258687, -1.6368518 47.2259487, -1.637218 47.2260981, -1.637281 47.2261272)",,Rue Jules Dumont d'Urville
600325677,residential,30,roundabout,True,False,2.6159999999999997,"LINESTRING (-1.635707 47.2256763, -1.6357107 47.2256648, -1.6357124 47.2256531)",,
48643309,residential,30,roundabout,True,False,12.019,"LINESTRING (-1.6355037 47.2255579, -1.63549 47.2255628, -1.6354771 47.2255686, -1.6354652 47.2255752, -1.6354544 47.2255827, -1.6354448 47.2255909, -1.6354365 47.2255998, -1.6354296 47.2256092, -1.6354242 47.225619, -1.6354198 47.2256307, -1.6354176 47.2256427)",,
690920548,residential,30,roundabout,True,False,17.496,"LINESTRING (-1.6344182 47.2264723, -1.6344012 47.2264847, -1.6343862 47.2264998, -1.6343761 47.2265143, -1.6343657 47.2265436, -1.6343652 47.2265628, -1.6343714 47.2265863, -1.6343799 47.226602, -1.6343914 47.2266162)",,
48546124,residential,30,roundabout,True,False,15.357999999999999,"LINESTRING (-1.6345584 47.2266661, -1.6345902 47.2266601, -1.6346141 47.2266523, -1.6346299 47.2266453, -1.6346427 47.226638, -1.6346585 47.2266268, -1.6346773 47.2266076, -1.6346885 47.2265894, -1.6346939 47.2265746)",,
160280856,residential,30,,True,False,28.692,"LINESTRING (-1.6345584 47.2266661, -1.634636 47.2267095, -1.634697 47.2267515, -1.6347317 47.2267878, -1.6347797 47.226869)",1,Rue Océane
48546124,residential,30,roundabout,True,False,5.423,"LINESTRING (-1.6346939 47.2265746, -1.6346964 47.2265535, -1.6346951 47.2265411, -1.6346909 47.2265262)",,
32926008,residential,,roundabout,True,False,16.154,"LINESTRING (-1.6377102 47.2189856, -1.637694 47.218984, -1.6376789 47.2189837, -1.6376649 47.2189845, -1.6376547 47.2189857, -1.6376434 47.2189878, -1.6376289 47.2189915, -1.637615 47.2189964, -1.6376059 47.2190004, -1.637597 47.2190052, -1.6375882 47.2190108, -1.637581 47.2190162, -1.6375741 47.2190223, -1.6375681 47.2190288, -1.6375639 47.2190342, -1.6375604 47.2190397, -1.6375571 47.2190457, -1.6375523 47.2190591)",,
690132463,tertiary,50,,False,True,7.486,"LINESTRING (-1.6406691 47.2191375, -1.6407163 47.2190783)",,Boulevard François Mitterrand
156559743,residential,,,False,True,108.91,"LINESTRING (-1.6406691 47.2191375, -1.6406177 47.2191168, -1.6405392 47.2190883, -1.6403844 47.2190432, -1.6403581 47.2190468, -1.640297 47.2190698, -1.640192 47.2191275, -1.6399187 47.219301, -1.6398514 47.2193438, -1.6398178 47.2193588, -1.6397925 47.2193602, -1.6397683 47.2193624, -1.639741 47.2193595, -1.6397063 47.2193452, -1.6395266 47.2192096)",2,
690132463,tertiary,50,,False,False,247.79000000000002,"LINESTRING (-1.6406691 47.2191375, -1.6406059 47.2192342, -1.6405166 47.2194248, -1.6404384 47.2196507, -1.6403363 47.2201977, -1.6402603 47.2206454, -1.6401311 47.2210969, -1.6401016 47.2212068, -1.6400842 47.2212383, -1.6400408 47.2213161)",,Boulevard François Mitterrand
28863438,residential,30,,True,False,5.545,"LINESTRING (-1.6364238 47.2233769, -1.6364067 47.2234254)",,Avenue Jacques Cartier
49411619,residential,30,,True,False,272.147,"LINESTRING (-1.6364238 47.2233769, -1.636226 47.2233382, -1.63538 47.2231728, -1.6346398 47.2230281, -1.6341988 47.2229419, -1.6331758 47.2227418, -1.6329607 47.2226998)",,Avenue Jacques Cartier
600325568,residential,30,roundabout,True,False,12.873000000000001,"LINESTRING (-1.6366284 47.2235887, -1.636634 47.2235806, -1.6366387 47.2235723, -1.6366424 47.2235638, -1.6366452 47.2235551, -1.636647 47.2235463, -1.6366479 47.2235374, -1.6366477 47.2235285, -1.6366466 47.2235196, -1.6366444 47.2235108, -1.6366414 47.2235022, -1.6366373 47.2234937, -1.6366323 47.2234855, -1.6366265 47.2234775)",,
