osmid,ref,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,bridge
460182364,D 8,Boulevard Denis Robin,secondary,False,False,190.038,"LINESTRING (45.1369185 -12.8463318, 45.1371074 -12.8466446, 45.1372657 -12.8469135, 45.1375386 -12.847241, 45.1376875 -12.8474226, 45.1378045 -12.8475601, 45.1379406 -12.8477136)",,,
460182364,D 8,Boulevard Denis Robin,secondary,False,True,64.642,"LINESTRING (45.1369185 -12.8463318, 45.1366778 -12.8459525, 45.1366678 -12.8459347, 45.1366223 -12.8458742, 45.1366007 -12.8458402)",,,
171738053,,,residential,False,True,329.628,"LINESTRING (45.1399214 -12.8484505, 45.1396833 -12.8480592, 45.139543 -12.8478467, 45.1394229 -12.8477332, 45.1392503 -12.8476127, 45.1392036 -12.8475801, 45.139004 -12.8474254, 45.1387601 -12.8472547, 45.1386697 -12.8471853, 45.1385624 -12.8471532, 45.1384043 -12.8471194, 45.1382894 -12.847121, 45.1381699 -12.8471385, 45.1380492 -12.8471909, 45.1380246 -12.8473775, 45.1380161 -12.8475729, 45.1380072 -12.8476365, 45.1379913 -12.8476714, 45.1379665 -12.8476952, 45.1379406 -12.8477136)",,,
171738054,,Rue du Complexe Sportif,residential,True,False,195.23600000000002,"LINESTRING (45.136572 -12.8477949, 45.1364393 -12.8477031, 45.1364007 -12.8476128, 45.1363735 -12.8475707, 45.136351 -12.8475456, 45.1363578 -12.8475069, 45.1363665 -12.8474811, 45.1363883 -12.8474399, 45.1364815 -12.8473282, 45.1365141 -12.8472742, 45.1365325 -12.8472392, 45.1365465 -12.8472119, 45.1365499 -12.8471918, 45.136552 -12.8471686, 45.1365428 -12.8471006, 45.1365268 -12.847018, 45.1365174 -12.8469523, 45.1365204 -12.8469012, 45.1365466 -12.846728, 45.1365713 -12.8466947, 45.1366221 -12.8466465, 45.1367437 -12.846513, 45.1368195 -12.8464299, 45.1368825 -12.8463599, 45.1369185 -12.8463318)",,,
171738056,,Rue du Complexe Sportif,residential,True,False,111.16600000000001,"LINESTRING (45.136572 -12.8477949, 45.1367435 -12.8479194, 45.1370427 -12.8481338, 45.1371447 -12.8482055, 45.1372399 -12.8482735, 45.1372632 -12.8482837, 45.1372848 -12.8482931, 45.1373173 -12.8483012, 45.1373356 -12.8483011, 45.1373548 -12.8482894, 45.1373698 -12.8482743, 45.1373893 -12.8482515, 45.1373951 -12.848232)",50,,
171738062,,Rue du Complexe Sportif,residential,False,False,52.856,"LINESTRING (45.1373951 -12.848232, 45.1376584 -12.8483238, 45.137866 -12.8483351)",50,,
504359339,,Rue Zaman Soulé,residential,True,False,140.949,"LINESTRING (45.1373951 -12.848232, 45.1374009 -12.8482107, 45.1374079 -12.8481815, 45.1374122 -12.8481447, 45.1374122 -12.8481081, 45.1374015 -12.848081, 45.1373975 -12.8480708, 45.1373774 -12.8480329, 45.1373304 -12.8479865, 45.1371411 -12.8478147, 45.1369965 -12.8476864, 45.1368812 -12.8476034, 45.1368409 -12.847574, 45.1368 -12.8475713, 45.1367638 -12.8475798, 45.1367296 -12.847604, 45.1366619 -12.8476864, 45.136572 -12.8477949)",50,,
171738062,,Rue du Complexe Sportif,residential,False,True,52.856,"LINESTRING (45.137866 -12.8483351, 45.1376584 -12.8483238, 45.1373951 -12.848232)",50,,
"[523865315, 504359340, 523865318]",D 8,Boulevard Denis Robin,secondary,False,False,59.480000000000004,"LINESTRING (45.137866 -12.8483351, 45.1378628 -12.8486865, 45.1378633 -12.8487884, 45.1378639 -12.84887)",50,2,yes
"[504359340, 460182364]",D 8,Boulevard Denis Robin,secondary,False,True,70.92500000000001,"LINESTRING (45.137866 -12.8483351, 45.1378895 -12.8481793, 45.1379527 -12.8479213, 45.1379641 -12.8478623, 45.1379695 -12.8477982, 45.1379643 -12.8477605, 45.1379561 -12.8477367, 45.1379406 -12.8477136)",50,2,
