osmid,lanes,name,highway,oneway,reversed,length,width,geometry,junction,ref,maxspeed,tunnel,bridge
38136932,,Rampe du 96e Régiment d'Infanterie,residential,False,False,91.545,,"LINESTRING (3.2153434 43.3392176, 3.2152483 43.3391238, 3.2152151 43.3390822, 3.2152055 43.3390371, 3.2153295 43.3387593, 3.215324 43.3386832, 3.2152537 43.3386268, 3.2150351 43.3385707)",,,,,
940626176,,Allée Paul Riquet,secondary,False,True,12.377,,"LINESTRING (3.2187767 43.3402816, 3.218858 43.3401873)",,,,,
30437898,,Rue Alfred de Musset,residential,True,False,66.083,,"LINESTRING (3.2187767 43.3402816, 3.2188357 43.3403546, 3.2192032 43.3407885)",,,,,
1206587497,2,Allée Paul Riquet,secondary,False,False,71.452,,"LINESTRING (3.2187767 43.3402816, 3.2185823 43.3405525, 3.218368 43.3408513)",,,,,
270049648,1,Avenue Colonel d'Ornano,primary,True,False,13.357,,"LINESTRING (3.2119358 43.338511, 3.211849 43.3386132)",,D 612B,50,,
270049647,,Avenue Colonel d'Ornano,primary,False,False,42.846,,"LINESTRING (3.2119358 43.338511, 3.2121664 43.3383206, 3.2122859 43.3382218)",,D 612B,50,,
979683642,,Avenue Colonel d'Ornano,primary,True,False,41.36,,"LINESTRING (3.2119358 43.338511, 3.2121079 43.3382928, 3.2121882 43.3381875)",,D 612B,50,,
400780776,,Avenue Maréchal Joffre,secondary,False,False,2.985,10,"LINESTRING (3.2184015 43.3398225, 3.2184366 43.3398308)",,,,,
375952896,2,Avenue Maréchal Joffre,secondary,False,True,51.199,,"LINESTRING (3.2184015 43.3398225, 3.2183673 43.339817, 3.2183087 43.3398077, 3.2182269 43.339802, 3.2181455 43.3398048, 3.2180352 43.3398218, 3.2179312 43.3398639, 3.2178207 43.3399295)",,,,,
38095966,,Rue de Nissan,residential,False,False,6.03,,"LINESTRING (3.2174734 43.3386681, 3.2175233 43.3387084)",,,,,
38095966,,Rue de Nissan,residential,False,True,64.307,,"LINESTRING (3.2174734 43.3386681, 3.217442 43.338646, 3.217407 43.3386129, 3.2169098 43.3382607)",,,,,
25672048,,Avenue Gambetta,tertiary,True,False,75.412,,"LINESTRING (3.217016 43.339259, 3.2170736 43.3391872, 3.2173153 43.3388642, 3.2173714 43.3387946, 3.2174734 43.3386681)",,,50,,
25672048,,Avenue Gambetta,tertiary,True,False,58.022999999999996,,"LINESTRING (3.2166147 43.3397908, 3.2166779 43.3397158, 3.2167317 43.339644, 3.2169635 43.3393349)",,,50,,
38095972,,Rue Alfred de Vigny,residential,False,False,26.785,,"LINESTRING (3.2166147 43.3397908, 3.2166872 43.3398226, 3.2168984 43.3399151)",,,,,
940625432,,Avenue Gambetta,tertiary,False,True,37.24,,"LINESTRING (3.2166147 43.3397908, 3.2164764 43.3398349, 3.2163033 43.33989, 3.2161921 43.3399238)",,,50,,
1215529114,,Boulevard Frédéric Mistral,secondary,False,False,17.22,,"LINESTRING (3.2190088 43.3464763, 3.2189746 43.3465379, 3.2189519 43.3465789, 3.2189291 43.3466199)",,,,,
38144234,,Rue Barbeyrac,residential,True,False,40.8,,"LINESTRING (3.2178353 43.3461661, 3.217767 43.3462532, 3.21762 43.3464289, 3.2175773 43.3464814)",,,,,
"[471983616, 1180975473, 1194937008]",,Avenue Jean Moulin,tertiary,True,False,103.21700000000001,,"LINESTRING (3.2178353 43.3461661, 3.2179453 43.3461719, 3.2182136 43.3461859, 3.2182791 43.3461921, 3.2183869 43.3462132, 3.2188538 43.3464103, 3.2188972 43.3464283, 3.2190088 43.3464763)",,,,,
471983616,,Avenue Jean Moulin,tertiary,True,False,53.893,,"LINESTRING (3.217173 43.346168, 3.2172367 43.3461545, 3.2173853 43.346145, 3.2177436 43.346161, 3.2178353 43.3461661)",,,,,
"[830424427, 940883102]",3,Avenue Georges Clemenceau,secondary,False,True,50.147,,"LINESTRING (3.217173 43.346168, 3.2171038 43.3461174, 3.2169854 43.3460308, 3.2168501 43.3459318, 3.2167349 43.3458488)",,,,,
1180958770,2,Avenue Georges Clemenceau,secondary,False,False,47.783,,"LINESTRING (3.217173 43.346168, 3.2175288 43.3464438, 3.2175773 43.3464814)",,,,,
30437349,2,Place de la Victoire,secondary,True,False,20.755000000000003,,"LINESTRING (3.2153644 43.3449686, 3.2153244 43.3449321, 3.2152994 43.3448891, 3.2152914 43.3448429, 3.215301 43.3447967)",roundabout,,,,
38143688,,Rue Riccioti,residential,False,False,122.262,,"LINESTRING (3.2153644 43.3449686, 3.2152982 43.3450805, 3.2152358 43.345186, 3.2153895 43.345576, 3.2155626 43.3460155)",,,,,
830424435,2,Place de la Victoire,secondary,True,False,7.563,,"LINESTRING (3.215301 43.3447967, 3.2153448 43.3447366)",roundabout,,,,
30437351,,Rue de la République,living_street,True,False,27.006,,"LINESTRING (3.215301 43.3447967, 3.2152253 43.3447323, 3.2150259 43.3446692)",,,20,,
"[30437904, 30437903]",1,"['Allée Paul Riquet', 'Boulevard Jean Jaurès']",living_street,True,False,406.093,4,"LINESTRING (3.2153448 43.3447366, 3.2153305 43.3446504, 3.21569 43.3440963, 3.2157199 43.3440499, 3.2160463 43.3435433, 3.217016 43.3420377, 3.2170904 43.3419228, 3.2170432 43.3419073, 3.2163985 43.3416952)",,,20,,
830424435,2,Place de la Victoire,secondary,True,False,28.748,,"LINESTRING (3.2153448 43.3447366, 3.2153977 43.344702, 3.2154624 43.3446806, 3.215533 43.3446743, 3.2156029 43.3446836, 3.2156658 43.3447077)",roundabout,,,,
30437350,1,Allée Paul Riquet,secondary,True,False,19.588,6,"LINESTRING (3.2156658 43.3447077, 3.2157495 43.3447105, 3.2158099 43.3446955, 3.215892 43.3446613)",,,,,
725404316,2,Place de la Victoire,secondary,True,False,15.905000000000001,,"LINESTRING (3.2156658 43.3447077, 3.2157125 43.3447412, 3.2157447 43.3447827, 3.2157598 43.3448291)",roundabout,,,,
30437351,,Rue de la République,living_street,True,False,59.517,,"LINESTRING (3.2131062 43.3440639, 3.2126214 43.3439178, 3.2125632 43.3439003, 3.2124335 43.3438481)",,,20,,
38140599,,Rue d'Envedel,living_street,True,False,46.791000000000004,,"LINESTRING (3.2131062 43.3440639, 3.2131097 43.3443856, 3.2130683 43.34448)",,,,,
30437920,,Place Pierre Semard,living_street,True,False,72.464,2.2,"LINESTRING (3.2123128 43.3437193, 3.2122535 43.3436016, 3.2122082 43.3435116, 3.2121596 43.3433952, 3.2120543 43.3431721, 3.2120217 43.3431031)",,,,,
30437921,,Rue Pierre Flourens,living_street,True,False,11.326,,"LINESTRING (3.2120217 43.3431031, 3.2121365 43.3430708, 3.2121523 43.3430663)",,,,,
38095982,,Place Pierre Semard,living_street,True,False,43.724,2.2,"LINESTRING (3.2120217 43.3431031, 3.2119091 43.3431176, 3.2115081 43.3432229)",,,20,,
"[30437921, 612649852, 254238092]",,"['Place Gabriel Péri', 'Rue Pierre Flourens']",living_street,True,False,113.34,,"LINESTRING (3.2121523 43.3430663, 3.2128092 43.3428209, 3.2129637 43.3427102, 3.2130461 43.3425656, 3.2130638 43.3425078, 3.2130699 43.3424881, 3.2130757 43.3424679, 3.2130946 43.3424014)",,,,,
38139786,,Rue Paul Riquet,residential,True,False,36.998,,"LINESTRING (3.2121523 43.3430663, 3.2121399 43.3430391, 3.2121324 43.3430226, 3.2121309 43.3429897, 3.2121401 43.342736)",,,,,
38139756,,Rue Général Miquel,living_street,True,False,68.19800000000001,,"LINESTRING (3.2134015 43.3416561, 3.2131191 43.3415314, 3.2126521 43.3413771)",,,,,
629197960,,Avenue Alphonse Mas,secondary,True,False,40.903999999999996,,"LINESTRING (3.2134015 43.3416561, 3.213619 43.3413764, 3.2136505 43.3413359)",,,,,
629197961,,Rue Général Miquel,residential,True,False,55.389,,"LINESTRING (3.2134015 43.3416561, 3.2135674 43.3417707, 3.2135394 43.3421018)",,,,,
629197958,,Avenue Alphonse Mas,secondary,True,False,39.284,,"LINESTRING (3.2136505 43.3413359, 3.2139398 43.3410521)",,,,,
629197957,,Rue Cordier,residential,False,False,37.498999999999995,,"LINESTRING (3.2136505 43.3413359, 3.2138738 43.3414896, 3.21401 43.3415453)",,,,,
38137448,,Rue Mazagran,residential,True,False,45.649,,"LINESTRING (3.2139398 43.3410521, 3.2135301 43.3407697)",,,,,
629197958,,Avenue Alphonse Mas,secondary,True,False,45.955,,"LINESTRING (3.2139398 43.3410521, 3.2140706 43.3409442, 3.2143153 43.3407419)",,,,,
38136936,,Rue du Puits des Arènes,tertiary,True,False,9.906,,"LINESTRING (3.2149261 43.3403626, 3.2148038 43.3403577)",,,,,
272129877,,Avenue Alphonse Mas,secondary,False,False,35.647,,"LINESTRING (3.2149261 43.3403626, 3.2153124 43.3402082)",,,,,
38095981,,Avenue Estienne d'Orves,residential,False,True,30.219,,"LINESTRING (3.2149261 43.3403626, 3.2149422 43.340384, 3.2149634 43.3404056, 3.2151225 43.3405937)",,,,,
1202555415,,Avenue du 22 Août 1944,tertiary,False,False,22.555,,"LINESTRING (3.2186019 43.3444568, 3.2183438 43.3445337)",,,,,
38145468,,Rue Berlioz,residential,True,False,102.676,,"LINESTRING (3.2181364 43.3445856, 3.2184043 43.343683)",,,,,
830424437,,Avenue du 22 Août 1944,tertiary,False,False,27.249,,"LINESTRING (3.2181364 43.3445856, 3.2178477 43.3446524, 3.2178153 43.3446599)",,,,,
830424437,,Avenue du 22 Août 1944,tertiary,False,True,17.737000000000002,,"LINESTRING (3.2181364 43.3445856, 3.218235 43.3445609, 3.2183438 43.3445337)",,,,,
"[30437907, 961000820, 1093564742]",,Boulevard Jean Jaurès,living_street,True,False,209.43400000000003,"['5', '6']","LINESTRING (3.2157454 43.3414804, 3.2156454 43.3413919, 3.215612 43.3413433, 3.215574 43.3412542, 3.2156923 43.3410664, 3.2157257 43.3410134, 3.2157981 43.340897, 3.2158902 43.3407488, 3.2161134 43.3406812, 3.2163501 43.3407027, 3.2164527 43.3407356, 3.2165247 43.3407596, 3.2168788 43.3408774, 3.2172469 43.3409998)",,,50,,
608386760,,,living_street,False,False,19.474,,"LINESTRING (3.2157454 43.3414804, 3.2156802 43.3415289, 3.2155519 43.3415819)",,,,,
38087204,,Allée Paul Riquet,living_street,False,False,62.751,,"LINESTRING (3.2176128 43.3411216, 3.2179406 43.3406101)",,,,,
38087204,,Allée Paul Riquet,living_street,False,True,62.751,,"LINESTRING (3.2179406 43.3406101, 3.2176128 43.3411216)",,,,,
"[38095977, 181149611]",,"['Allée Paul Riquet', 'Avenue Maréchal Joffre']",residential,True,False,97.685,4,"LINESTRING (3.2179406 43.3406101, 3.2182446 43.3401647, 3.2183881 43.3399592, 3.218436 43.3398817, 3.2184293 43.3398525, 3.2184015 43.3398225)",,,,,
30437915,,Rue Bagatelle,residential,True,False,11.53,6,"LINESTRING (3.2179108 43.3405087, 3.2179406 43.3406101)",,,,,
30437901,2,Allée Paul Riquet,secondary,False,False,110.83800000000001,,"LINESTRING (3.2164626 43.343755, 3.2164433 43.3437847, 3.2164274 43.3438086, 3.215892 43.3446613)",,,,,
30437901,2,Allée Paul Riquet,secondary,False,True,48.438,,"LINESTRING (3.2164626 43.343755, 3.2164841 43.3437218, 3.216523 43.3436612, 3.2167195 43.3433615)",,,,,
30437918,,Rue Solférino,residential,True,False,61.412,,"LINESTRING (3.2164626 43.343755, 3.2165863 43.3437924, 3.2172079 43.3437419)",,,,,
30437901,2,Allée Paul Riquet,secondary,False,False,142.852,,"LINESTRING (3.2174778 43.3422012, 3.2174481 43.3422464, 3.2173878 43.3423381, 3.2173445 43.3424044, 3.2167195 43.3433615)",,,,,
30437901,2,Allée Paul Riquet,secondary,False,True,37.284,,"LINESTRING (3.2174778 43.3422012, 3.2174998 43.3421677, 3.2176767 43.3418987)",,,,,
30437922,,Rue Boïeldieu,residential,True,False,119.9,,"LINESTRING (3.2174778 43.3422012, 3.2175079 43.3422599, 3.2175442 43.3423306, 3.2174089 43.3432656)",,,,,
30437922,,Rue Boïeldieu,residential,True,False,55.447,,"LINESTRING (3.2174089 43.3432656, 3.2173547 43.3434267, 3.2172079 43.3437419)",,,,,
30437918,,Rue Solférino,residential,True,False,44.604,,"LINESTRING (3.2172079 43.3437419, 3.2177587 43.3437207)",,,,,
30437922,,Rue Boïeldieu,residential,True,False,56.602,,"LINESTRING (3.2172079 43.3437419, 3.2169595 43.3442178)",,,,,
82097145,,Avenue du 22 Août 1944,tertiary,True,False,68.988,,"LINESTRING (3.2166607 43.3447932, 3.215956 43.3447922, 3.2159318 43.3447921, 3.2158083 43.3448018)",,,,,
30437917,,Rue Guilhemon,residential,True,False,91.151,,"LINESTRING (3.218839 43.3436556, 3.2186232 43.3443569, 3.2186019 43.3444568)",,,,,
38067119,2,Avenue de la Marne,secondary,False,True,8.843,,"LINESTRING (3.2155664 43.3394677, 3.2154995 43.3394048)",,,,,
38067119,2,Avenue de la Marne,secondary,False,False,23.209,,"LINESTRING (3.2155664 43.3394677, 3.2156186 43.339513, 3.2157456 43.3396307)",,,,,
38095964,,Rue Muratel,residential,False,True,76.63199999999999,,"LINESTRING (3.2159819 43.3391153, 3.2161609 43.3392529, 3.216178 43.3392651, 3.2157982 43.3395903, 3.2157456 43.3396307)",,,,,
479019726,,Rue du Midi,residential,True,False,51.675,,"LINESTRING (3.2159819 43.3391153, 3.2156243 43.3394294, 3.2155942 43.3394494, 3.2155664 43.3394677)",,,,,
479019726,,Rue du Midi,residential,True,False,41.138,,"LINESTRING (3.2162533 43.3388024, 3.2159819 43.3391153)",,,,,
38095963,,Impasse de l'Hortet,residential,False,True,90.702,,"LINESTRING (3.2162533 43.3388024, 3.216348 43.3391087, 3.2168784 43.3393088, 3.2169273 43.3393244, 3.2169635 43.3393349)",,,,,
38095960,,Rue du Midi,residential,True,False,15.023,,"LINESTRING (3.2169098 43.3382607, 3.216778 43.3383559)",,,,,
38095966,,Rue de Nissan,residential,False,False,64.307,,"LINESTRING (3.2169098 43.3382607, 3.217407 43.3386129, 3.217442 43.338646, 3.2174734 43.3386681)",,,,,
38095960,,Rue du Midi,residential,True,False,65.363,,"LINESTRING (3.216778 43.3383559, 3.2164895 43.3385835, 3.2162533 43.3388024)",,,,,
25672048,,Avenue Gambetta,tertiary,True,False,9.448,,"LINESTRING (3.2169635 43.3393349, 3.217016 43.339259)",,,50,,
38095963,,Impasse de l'Hortet,residential,False,False,90.702,,"LINESTRING (3.2169635 43.3393349, 3.2169273 43.3393244, 3.2168784 43.3393088, 3.216348 43.3391087, 3.2162533 43.3388024)",,,,,
38095970,,Rue de la Rotonde,residential,True,False,17.979,,"LINESTRING (3.2177266 43.3397879, 3.2177364 43.3398349, 3.2177566 43.3398734, 3.2177779 43.3398921, 3.2178207 43.3399295)",,,,,
38095970,,Rue de la Rotonde,residential,True,False,17.249,,"LINESTRING (3.217723 43.3396328, 3.2177266 43.3397879)",,,,,
38095971,,Rue Pentecôte,residential,True,False,41.701,,"LINESTRING (3.217723 43.3396328, 3.2173067 43.3394115)",,,,,
38095970,,Rue de la Rotonde,residential,True,False,44.414,,"LINESTRING (3.2180269 43.3393001, 3.217723 43.3396328)",,,,,
38095972,,Rue Alfred de Vigny,residential,False,True,17.25,,"LINESTRING (3.2170845 43.3399909, 3.2168984 43.3399151)",,,,,
82100875,,Rue du Coq,residential,True,False,56.622,,"LINESTRING (3.2170845 43.3399909, 3.2177266 43.3397879)",,,,,
38095972,,Rue Alfred de Vigny,residential,False,False,43.17,,"LINESTRING (3.2170845 43.3399909, 3.2174892 43.3401609, 3.2175472 43.3401845)",,,,,
38095972,,Rue Alfred de Vigny,residential,False,True,43.17,,"LINESTRING (3.2175472 43.3401845, 3.2174892 43.3401609, 3.2170845 43.3399909)",,,,,
82100871,2,Avenue Maréchal Joffre,secondary,False,False,26.394,,"LINESTRING (3.2175472 43.3401845, 3.217654 43.3400849, 3.2177444 43.3399954)",,,,,
82100871,2,Avenue Maréchal Joffre,secondary,False,True,46.599,,"LINESTRING (3.2175472 43.3401845, 3.2173293 43.3403861, 3.2172259 43.3404374, 3.2171347 43.3404644)",,,,,
38095972,,Rue Alfred de Vigny,residential,False,False,17.25,,"LINESTRING (3.2168984 43.3399151, 3.2170845 43.3399909)",,,,,
38095973,,Rue Rouget de L'Isle,residential,False,False,65.008,,"LINESTRING (3.2168984 43.3399151, 3.2173067 43.3394115)",,,,,
38095972,,Rue Alfred de Vigny,residential,False,True,26.785,,"LINESTRING (3.2168984 43.3399151, 3.2166872 43.3398226, 3.2166147 43.3397908)",,,,,
38095971,,Rue Pentecôte,residential,True,False,23.742,,"LINESTRING (3.2173067 43.3394115, 3.2170697 43.3392855)",,,,,
38095973,,Rue Rouget de L'Isle,residential,False,True,65.008,,"LINESTRING (3.2173067 43.3394115, 3.2168984 43.3399151)",,,,,
38095981,,Avenue Estienne d'Orves,residential,False,False,30.219,,"LINESTRING (3.2151225 43.3405937, 3.2149634 43.3404056, 3.2149422 43.340384, 3.2149261 43.3403626)",,,,,
38095981,,Avenue Estienne d'Orves,residential,False,True,48.051,,"LINESTRING (3.2151225 43.3405937, 3.2151936 43.3406795, 3.2151793 43.3407896, 3.2149877 43.3409616)",,,,,
82100875,,Rue du Coq,residential,True,False,30.766,,"LINESTRING (3.2167331 43.3400969, 3.2170845 43.3399909)",,,,,
38095976,,Rue Leconte de L'Isle,residential,False,False,52.199000000000005,,"LINESTRING (3.2167331 43.3400969, 3.2170948 43.3404279, 3.2171347 43.3404644)",,,,,
38095980,,Rue Bayard,residential,True,False,54.893,,"LINESTRING (3.2186381 43.3395148, 3.2180269 43.3393001)",,,,,
181149609,,Allée Paul Riquet,residential,False,False,55.386,,"LINESTRING (3.2186381 43.3395148, 3.2188874 43.3391333, 3.2188996 43.3391146, 3.2188988 43.3390596)",,,,,
181149609,,Allée Paul Riquet,residential,False,True,38.732,,"LINESTRING (3.2186381 43.3395148, 3.2184832 43.3397578, 3.2184366 43.3398308)",,,,,
181149609,,Allée Paul Riquet,residential,False,True,55.386,,"LINESTRING (3.2188988 43.3390596, 3.2188996 43.3391146, 3.2188874 43.3391333, 3.2186381 43.3395148)",,,,,
38137457,,Rue de la Loge,residential,True,False,51.214,,"LINESTRING (3.2149877 43.3409616, 3.2144569 43.3412128)",,,,,
38095981,,Avenue Estienne d'Orves,residential,False,False,48.051,,"LINESTRING (3.2149877 43.3409616, 3.2151793 43.3407896, 3.2151936 43.3406795, 3.2151225 43.3405937)",,,,,
38095981,,Avenue Estienne d'Orves,residential,False,True,65.67,,"LINESTRING (3.2149877 43.3409616, 3.2149777 43.3410934, 3.2153347 43.3414714)",,,,,
38095981,,Avenue Estienne d'Orves,residential,False,False,65.67,,"LINESTRING (3.2153347 43.3414714, 3.2149777 43.3410934, 3.2149877 43.3409616)",,,,,
38095981,,Avenue Estienne d'Orves,residential,False,True,22.366,,"LINESTRING (3.2153347 43.3414714, 3.215368 43.3414991, 3.2154415 43.3415602, 3.2155519 43.3415819)",,,,,
629197966,,Rue Jean Estève,residential,False,True,48.626999999999995,,"LINESTRING (3.2153347 43.3414714, 3.2150444 43.3415067, 3.2147386 43.3415262)",,,,,
38136932,,Rampe du 96e Régiment d'Infanterie,residential,False,False,59.197,,"LINESTRING (3.2150351 43.3385707, 3.2147825 43.3385041, 3.214462 43.3384344, 3.2143551 43.3383822)",,,,,
38136932,,Rampe du 96e Régiment d'Infanterie,residential,False,True,91.545,,"LINESTRING (3.2150351 43.3385707, 3.2152537 43.3386268, 3.215324 43.3386832, 3.2153295 43.3387593, 3.2152055 43.3390371, 3.2152151 43.3390822, 3.2152483 43.3391238, 3.2153434 43.3392176)",,,,,
38136940,,Rue de la Poudrière,residential,False,False,17.608,,"LINESTRING (3.2150351 43.3385707, 3.2150017 43.3386789, 3.2149874 43.3387252)",,,,,
38136932,,Rampe du 96e Régiment d'Infanterie,residential,False,True,59.197,,"LINESTRING (3.2143551 43.3383822, 3.214462 43.3384344, 3.2147825 43.3385041, 3.2150351 43.3385707)",,,,,
38136935,,Rue Gaveau,residential,False,False,30.002,,"LINESTRING (3.2151229 43.339578, 3.2148096 43.3397225)",,,,,
38136935,,Rue Gaveau,residential,False,True,36.035,,"LINESTRING (3.2151229 43.339578, 3.2154995 43.3394048)",,,,,
38136939,,Rue de la Salpetrière,residential,False,False,42.608,,"LINESTRING (3.2151229 43.339578, 3.2150578 43.3395087, 3.2148528 43.3393906, 3.2147769 43.3393612, 3.2147214 43.3393381)",,,,,
38136935,,Rue Gaveau,residential,False,True,30.002,,"LINESTRING (3.2148096 43.3397225, 3.2151229 43.339578)",,,,,
38136937,,Rue du Cirque,residential,False,True,36.41,,"LINESTRING (3.2148096 43.3397225, 3.2150542 43.3399974)",,,,,
38136935,,Rue Gaveau,residential,False,False,57.712999999999994,,"LINESTRING (3.2148096 43.3397225, 3.2145347 43.339935, 3.2143264 43.3401044)",,,,,
38136937,,Rue du Cirque,residential,False,False,43.338,,"LINESTRING (3.2148096 43.3397225, 3.2147426 43.3394427, 3.2147214 43.3393381)",,,,,
38136935,,Rue Gaveau,residential,False,True,24.982,,"LINESTRING (3.2140842 43.340242, 3.2142922 43.3401347, 3.2143264 43.3401044)",,,,,
