osmid,oneway,lanes,highway,reversed,length,geometry,junction,name,maxspeed
661365071,False,,residential,False,84.388,"LINESTRING (-0.4995275 47.4640315, -0.4995291 47.4642181, -0.4995301 47.4643398, -0.4995326 47.4646297, -0.4995344 47.4647278, -0.4995356 47.4647904)",,Rue de la Gemmetrie,
4687233,True,,tertiary,False,23.255999999999997,"LINESTRING (-0.4984993 47.4668614, -0.4985073 47.4668797, -0.4985216 47.466896, -0.4985415 47.4669095, -0.4985656 47.4669193, -0.4985925 47.4669248, -0.4986206 47.4669257, -0.4986482 47.4669219, -0.4986735 47.4669137, -0.4986951 47.4669015, -0.4987116 47.4668861, -0.4987221 47.4668685)",roundabout,,
"[977330877, 967762047]",False,,"['residential', 'living_street']","[False, True]",22.737000000000002,"LINESTRING (-0.4984993 47.4668614, -0.4984084 47.4668745, -0.4983705 47.4668819, -0.498336 47.4668899, -0.4982938 47.4668967, -0.4982498 47.4669019, -0.4982044 47.4669045)",,Route d’Angers,
48235158,False,,residential,False,71.321,"LINESTRING (-0.4909926 47.4701003, -0.4909643 47.4701092, -0.4909087 47.4701295, -0.4907815 47.4701692, -0.4906666 47.4702071, -0.4905648 47.4702469, -0.4904634 47.4702905, -0.4903724 47.4703336, -0.490275 47.4703839, -0.4901864 47.4704335)",,Rue Pierre de Coubertin,
190764917,True,,tertiary,False,17.631,"LINESTRING (-0.4909926 47.4701003, -0.4910009 47.4701092, -0.4910106 47.4701175, -0.4910216 47.470125, -0.4910338 47.4701317, -0.4910469 47.4701374, -0.4910609 47.4701422, -0.4910755 47.4701458, -0.4910907 47.4701484, -0.4911062 47.4701499, -0.4911218 47.4701502, -0.4911374 47.4701493, -0.4911528 47.4701473, -0.4911677 47.4701442, -0.4911821 47.47014, -0.4911957 47.4701348)",roundabout,,
661365071,False,,residential,False,15.882000000000001,"LINESTRING (-0.4995356 47.4647904, -0.4995354 47.4648809, -0.4995329 47.4649332)",,Rue de la Gemmetrie,
661365071,False,,residential,True,84.38799999999999,"LINESTRING (-0.4995356 47.4647904, -0.4995344 47.4647278, -0.4995326 47.4646297, -0.4995301 47.4643398, -0.4995291 47.4642181, -0.4995275 47.4640315)",,Rue de la Gemmetrie,
751647856,False,,residential,True,27.904,"LINESTRING (-0.4995356 47.4647904, -0.4995715 47.4648049, -0.4996067 47.4648158, -0.4997431 47.4648495, -0.4998746 47.4648915)",,Rue Jean Mermoz,
"[977330877, 967762047]",False,,"['living_street', 'residential']","[False, True]",22.737000000000002,"LINESTRING (-0.4982044 47.4669045, -0.4982498 47.4669019, -0.4982938 47.4668967, -0.498336 47.4668899, -0.4983705 47.4668819, -0.4984084 47.4668745, -0.4984993 47.4668614)",,Route d’Angers,
"[47487853, 967762047]",False,,"['living_street', 'residential']",True,211.895,"LINESTRING (-0.4982044 47.4669045, -0.4979767 47.4669132, -0.4978017 47.46692, -0.4977468 47.466922, -0.4977266 47.4669227, -0.4975103 47.4669279, -0.4974084 47.4669326, -0.4973648 47.466934, -0.4969258 47.4669491, -0.4967661 47.4669559, -0.4963746 47.4669703, -0.4962994 47.4669726, -0.4961661 47.4669779, -0.4960658 47.4669797, -0.4959666 47.4669769, -0.4956575 47.4669656, -0.4954704 47.4669589, -0.4953893 47.4669572)",,Route d’Angers,30
"[48688761, 977330876]",False,,"['living_street', 'residential']",False,53.259,"LINESTRING (-0.4982044 47.4669045, -0.4982063 47.4669639, -0.4982082 47.4669883, -0.498238 47.4673829)",,Rue Baccara,30
756039723,True,,residential,False,13.803,"LINESTRING (-0.4942477 47.4669503, -0.4941121 47.467034)",,Rue de Verdun,30
751675192,True,,tertiary,False,81.62599999999999,"LINESTRING (-0.4942477 47.4669503, -0.4942755 47.4669502, -0.4943134 47.4669441, -0.4944068 47.4669242, -0.4944773 47.4669083, -0.4945588 47.4668929, -0.4946502 47.4668836, -0.4947643 47.4668826, -0.4948689 47.4668879, -0.4949711 47.4669009, -0.4950597 47.4669192, -0.4951495 47.4669443, -0.4951838 47.4669551, -0.495233 47.4669724, -0.4952528 47.4669785, -0.4952816 47.4669837, -0.4952936 47.4669849)",,Route de Beaufort,30
448875827,False,2,tertiary,False,4.948,"LINESTRING (-0.4930844 47.4668371, -0.4930189 47.4668327)",,Route de Beaufort,30
47908546,False,,residential,True,27.439,"LINESTRING (-0.4930844 47.4668371, -0.4931356 47.4667601, -0.4931513 47.4667317, -0.4931622 47.4666972, -0.4931637 47.4666691, -0.4931593 47.4666383, -0.4931525 47.4666009)",,Rue Jean-Jaurès,30
448875827,False,2,tertiary,True,21.832,"LINESTRING (-0.4930844 47.4668371, -0.4932153 47.4668459, -0.4933738 47.4668534)",,Route de Beaufort,30
"[775601259, 47487854]",True,,residential,False,74.865,"LINESTRING (-0.492025 47.4639858, -0.4920357 47.4641014, -0.492032 47.464138, -0.4920076 47.4643708, -0.4919485 47.4646554)",,Rue Jean-Jaurès,
47908552,True,,residential,False,114.224,"LINESTRING (-0.492025 47.4639858, -0.4921089 47.4640213, -0.4924333 47.464025, -0.493393 47.4640295, -0.4934142 47.4640278, -0.4934696 47.4639597)",,Avenue des Charmes,
190754274,False,,residential,False,72.431,"LINESTRING (-0.4919485 47.4646554, -0.4918655 47.4646478, -0.4914232 47.4645604, -0.4914052 47.4645538, -0.4913908 47.464544, -0.4913816 47.4645329, -0.491377 47.4645206, -0.4914018 47.4643384, -0.4914062 47.464321, -0.4914162 47.4643078, -0.4914298 47.4642963)",,Rue Jean-Jaurès,
"[775601259, 854592500]",True,,residential,False,119.75499999999998,"LINESTRING (-0.4919485 47.4646554, -0.4919182 47.4648191, -0.4919265 47.4649069, -0.4919478 47.4649772, -0.4920096 47.4651001, -0.492129 47.4652054, -0.4923445 47.4653483, -0.4925136 47.4654776, -0.4925351 47.4654952, -0.4925971 47.4655413, -0.4926262 47.4655612)",,Rue Jean-Jaurès,
47908551,True,,residential,False,12.081,"LINESTRING (-0.4926262 47.4655612, -0.4926184 47.4655668, -0.492612 47.4655733, -0.4926073 47.4655804, -0.4926043 47.4655879, -0.4926032 47.4655956, -0.492604 47.4656034, -0.4926067 47.4656109, -0.4926111 47.4656181, -0.4926172 47.4656247, -0.4926248 47.4656305, -0.4926337 47.4656354, -0.4926437 47.4656392, -0.4926545 47.4656419, -0.4926657 47.4656434)",roundabout,,
47908551,True,,residential,False,11.723,"LINESTRING (-0.4926657 47.4656434, -0.4926787 47.4656435, -0.4926915 47.4656421, -0.4927037 47.465639, -0.4927148 47.4656345, -0.4927246 47.4656286, -0.4927325 47.4656217, -0.4927384 47.4656139, -0.4927421 47.4656055, -0.4927435 47.4655967, -0.4927424 47.465588, -0.4927389 47.4655795, -0.4927332 47.4655716)",roundabout,,
"[47908546, 922904094]",False,,residential,False,113.713,"LINESTRING (-0.4926657 47.4656434, -0.4926594 47.4656778, -0.4926554 47.4657027, -0.4926527 47.4657276, -0.4926563 47.4657451, -0.4926606 47.4657604, -0.4926795 47.4657962, -0.492802 47.4659968, -0.4929632 47.4662609, -0.4929986 47.4663172, -0.4930246 47.4663586, -0.4930842 47.4664507, -0.4931241 47.4665259, -0.4931525 47.4666009)",,Rue Jean-Jaurès,30
47908546,False,,residential,False,27.439,"LINESTRING (-0.4931525 47.4666009, -0.4931593 47.4666383, -0.4931637 47.4666691, -0.4931622 47.4666972, -0.4931513 47.4667317, -0.4931356 47.4667601, -0.4930844 47.4668371)",,Rue Jean-Jaurès,30
"[47908546, 922904094]",False,,residential,True,113.71300000000001,"LINESTRING (-0.4931525 47.4666009, -0.4931241 47.4665259, -0.4930842 47.4664507, -0.4930246 47.4663586, -0.4929986 47.4663172, -0.4929632 47.4662609, -0.492802 47.4659968, -0.4926795 47.4657962, -0.4926606 47.4657604, -0.4926563 47.4657451, -0.4926527 47.4657276, -0.4926554 47.4657027, -0.4926594 47.4656778, -0.4926657 47.4656434)",,Rue Jean-Jaurès,30
"[864129816, 4607921]",False,2,tertiary,True,323.06899999999996,"LINESTRING (-0.4909893 47.4638245, -0.4909676 47.4639507, -0.4909102 47.4649417, -0.4908876 47.4654117, -0.4907566 47.4661438, -0.4907174 47.4663209, -0.4906525 47.4666143, -0.4906428 47.4667173)",,Rue de la Jaudette,
695500204,False,,residential,False,52.484,"LINESTRING (-0.4909893 47.4638245, -0.4911395 47.4638427, -0.49121 47.4638515, -0.4916798 47.4638935)",,Avenue des Charmes,
47908548,False,,residential,False,60.418,"LINESTRING (-0.4942725 47.4639769, -0.4935134 47.4639567, -0.4934696 47.4639597)",,Rue des Spirées,
47908548,False,,residential,True,117.92499999999998,"LINESTRING (-0.4942725 47.4639769, -0.4944813 47.463983, -0.4946131 47.4639868, -0.4946999 47.4639893, -0.4948807 47.4639946, -0.495081 47.4640004, -0.4951754 47.4640096, -0.4952481 47.4640304, -0.4954932 47.4641665, -0.4956517 47.4642573, -0.4956739 47.4642713, -0.4956937 47.4642864)",,Rue des Spirées,
47908548,False,,residential,True,60.418,"LINESTRING (-0.4934696 47.4639597, -0.4935134 47.4639567, -0.4942725 47.4639769)",,Rue des Spirées,
48124077,False,,residential,True,150.61300000000003,"LINESTRING (-0.4934696 47.4639597, -0.49345 47.4643746, -0.4933917 47.4651977, -0.4933853 47.4652818, -0.4933835 47.4653129)",,Avenue des Cormiers,
48218172,True,,residential,False,104.448,"LINESTRING (-0.4934696 47.4639597, -0.4934021 47.463916, -0.4921062 47.463908)",,Avenue des Charmes,
47908547,False,,residential,False,56.767,"LINESTRING (-0.4927332 47.4655716, -0.4927593 47.4655585, -0.4928009 47.465539, -0.4932422 47.4653614, -0.4933835 47.4653129)",,Rue des Saules,
47908551,True,,residential,False,9.267000000000001,"LINESTRING (-0.4927332 47.4655716, -0.4927259 47.4655649, -0.492717 47.4655592, -0.4927067 47.4655546, -0.4926954 47.4655513, -0.4926834 47.4655494, -0.4926711 47.4655489, -0.4926588 47.4655499, -0.492647 47.4655523, -0.4926361 47.4655561, -0.4926262 47.4655612)",roundabout,,
48124072,True,,residential,False,173.21200000000005,"LINESTRING (-0.4964107 47.4656568, -0.496444 47.4656465, -0.4964672 47.4656347, -0.4964916 47.4656152, -0.4965268 47.4655745, -0.4966037 47.4654528, -0.4966605 47.4653495, -0.4966805 47.4652594, -0.4966816 47.4651785, -0.4966739 47.465118, -0.4966462 47.4650494, -0.4965735 47.4649517, -0.4964549 47.4648444, -0.4963566 47.4647624, -0.496322 47.4647344, -0.4963009 47.4647181, -0.4962274 47.4646786, -0.4958493 47.4643876, -0.4958345 47.4643767, -0.4958119 47.4643613)",,Rue Germaine Hartuis,30
"[48124073, 922904095]",False,,residential,False,198.90299999999996,"LINESTRING (-0.4964107 47.4656568, -0.4963723 47.465663, -0.4963233 47.4656642, -0.4962771 47.4656632, -0.4961781 47.4656582, -0.4961155 47.4656551, -0.4956668 47.4656342, -0.4941528 47.4655549, -0.4941011 47.4655581, -0.4940709 47.465559, -0.49403 47.4655569, -0.4939865 47.4655477, -0.4939315 47.4655309, -0.4938024 47.4654769)",,Rue Marcel Bichot,30
682112701,False,,residential,False,31.299999999999997,"LINESTRING (-0.4960708 47.464081, -0.4959009 47.4641727, -0.495858 47.4642049, -0.4958303 47.4642333, -0.495812 47.4642514, -0.495802 47.4642659, -0.4957887 47.4642829)",,Rue du 8 Mai 1945,
48124073,False,,residential,False,33.041,"LINESTRING (-0.4938024 47.4654769, -0.4937645 47.4654611, -0.4937075 47.4654375, -0.4936736 47.465419, -0.4936264 47.4653904, -0.4935895 47.4653622, -0.4935607 47.4653377, -0.4935243 47.4652948, -0.4935054 47.4652664)",,Rue Marcel Bichot,
"[48124073, 922904095]",False,,residential,True,198.90299999999996,"LINESTRING (-0.4938024 47.4654769, -0.4939315 47.4655309, -0.4939865 47.4655477, -0.49403 47.4655569, -0.4940709 47.465559, -0.4941011 47.4655581, -0.4941528 47.4655549, -0.4956668 47.4656342, -0.4961155 47.4656551, -0.4961781 47.4656582, -0.4962771 47.4656632, -0.4963233 47.4656642, -0.4963723 47.465663, -0.4964107 47.4656568)",,Rue Marcel Bichot,30
48124080,False,,residential,False,91.089,"LINESTRING (-0.4938024 47.4654769, -0.4937746 47.4655458, -0.4937603 47.4655989, -0.4937276 47.4658403, -0.4937278 47.4658673, -0.4937413 47.4658928, -0.4937668 47.4659137, -0.4938011 47.4659276, -0.4938403 47.465933, -0.4943073 47.4659492)",,Rue de la Peupleraie,
48124080,False,,residential,True,91.089,"LINESTRING (-0.4943073 47.4659492, -0.4938403 47.465933, -0.4938011 47.4659276, -0.4937668 47.4659137, -0.4937413 47.4658928, -0.4937278 47.4658673, -0.4937276 47.4658403, -0.4937603 47.4655989, -0.4937746 47.4655458, -0.4938024 47.4654769)",,Rue de la Peupleraie,
739527426,False,,living_street,False,36.304,"LINESTRING (-0.4957317 47.4684379, -0.4955971 47.4684533, -0.4955731 47.4684553, -0.4952531 47.4684812)",,Place Jean XXIII,20
"[48235165, 757557095]",False,,living_street,False,43.482,"LINESTRING (-0.4952531 47.4684812, -0.4952605 47.4684955, -0.4952686 47.4685191, -0.4952739 47.4685417, -0.4952753 47.4685745, -0.4952715 47.4686008, -0.4952504 47.4686859, -0.4952429 47.4687123, -0.495232 47.468753, -0.4952303 47.4687822, -0.495239 47.4688101, -0.4952511 47.4688334, -0.4952645 47.4688647)",,Place Jean XXIII,20
739527426,False,,living_street,True,36.304,"LINESTRING (-0.4952531 47.4684812, -0.4955731 47.4684553, -0.4955971 47.4684533, -0.4957317 47.4684379)",,Place Jean XXIII,20
"[757557096, 48688739]",False,,"['living_street', 'residential']",False,140.44400000000002,"LINESTRING (-0.4952531 47.4684812, -0.4952256 47.4684411, -0.4952068 47.4684252, -0.495178 47.4684048, -0.4951552 47.4683944, -0.4949503 47.4683256, -0.4946903 47.4682384, -0.4945816 47.4682019, -0.4944881 47.4681679, -0.4941177 47.4680333, -0.4939864 47.4679855, -0.4939427 47.4679696, -0.493847 47.4679133, -0.4937467 47.4678543, -0.4937198 47.467846, -0.4936962 47.4678421, -0.4936721 47.4678409)",,Rue Jean Lurçat,"['20', '30']"
48131680,False,,residential,False,73.839,"LINESTRING (-0.4930524 47.4674938, -0.4930309 47.4674384, -0.4930168 47.4673829, -0.4930108 47.4673373, -0.4930095 47.4672847, -0.4930145 47.4670503, -0.4930162 47.4668935, -0.4930169 47.4668669, -0.4930189 47.4668327)",,Rue Pasteur,30
48131680,False,,residential,True,57.735,"LINESTRING (-0.4930524 47.4674938, -0.4930866 47.467549, -0.4931275 47.467602, -0.4931764 47.4676564, -0.4932965 47.4677625, -0.4934253 47.4678837, -0.4934728 47.467926)",,Rue Pasteur,30
"[48235174, 922896910]",False,,residential,True,207.193,"LINESTRING (-0.4930524 47.4674938, -0.4929813 47.4675096, -0.4929324 47.4675295, -0.4928996 47.4675527, -0.4928814 47.4675622, -0.4928564 47.4675674, -0.4928304 47.4675657, -0.4928049 47.4675561, -0.4927097 47.467506, -0.4925926 47.4674467, -0.4925661 47.4674333, -0.4925479 47.4674241, -0.4925123 47.46741, -0.4924837 47.4674022, -0.4924475 47.467396, -0.4924089 47.4673936, -0.4923018 47.4673982, -0.4922666 47.4674035, -0.4922344 47.4674144, -0.4922071 47.4674302, -0.4921863 47.4674498, -0.4921731 47.4674721, -0.4921682 47.467496, -0.4921401 47.4677605, -0.4921352 47.4678068, -0.4921239 47.4678398, -0.4921007 47.4678698, -0.4920733 47.4678911, -0.4920398 47.467908, -0.4918722 47.4679846, -0.4918421 47.4680009, -0.491819 47.4680218, -0.491805 47.4680448, -0.4917996 47.4680695, -0.4918031 47.4680943, -0.4918465 47.4684814, -0.4918521 47.4685288)",,Rue du Grand Pré,30
448875827,False,2,tertiary,True,4.948,"LINESTRING (-0.4930189 47.4668327, -0.4930844 47.4668371)",,Route de Beaufort,30
48131680,False,,residential,True,73.839,"LINESTRING (-0.4930189 47.4668327, -0.4930169 47.4668669, -0.4930162 47.4668935, -0.4930145 47.4670503, -0.4930095 47.4672847, -0.4930108 47.4673373, -0.4930168 47.4673829, -0.4930309 47.4674384, -0.4930524 47.4674938)",,Rue Pasteur,30
"[187372451, 922896911]",False,2,tertiary,False,179.10999999999999,"LINESTRING (-0.4930189 47.4668327, -0.4928948 47.4668278, -0.4923678 47.4668056, -0.4920532 47.4667903, -0.4920319 47.4667893, -0.4919614 47.4667861, -0.4915726 47.4667687, -0.4915215 47.4667664, -0.4913982 47.4667612, -0.4912041 47.4667525, -0.4908502 47.4667367, -0.4906428 47.4667173)",,Route de Beaufort,30
48235173,False,,residential,False,66.134,"LINESTRING (-0.4927037 47.4686609, -0.4926517 47.4686442, -0.4926125 47.4686319, -0.4924622 47.4685983, -0.492251 47.468562, -0.4920386 47.4685351, -0.4918521 47.4685288)",,Rue des Vignes,50
682107404,False,2,residential,False,68.54599999999999,"LINESTRING (-0.4927037 47.4686609, -0.4926934 47.4686752, -0.4924959 47.4689481, -0.4923517 47.4691854, -0.4923315 47.4692232)",,Rue de Verdun,50
"[190764651, 682107404, 757382869, 551996110]",False,2,residential,True,100.26599999999999,"LINESTRING (-0.4927037 47.4686609, -0.4929487 47.468402, -0.4929914 47.4683568, -0.4930907 47.4682518, -0.4932347 47.4681283, -0.4932804 47.4680916, -0.4933828 47.4679972, -0.4934235 47.4679606, -0.4934728 47.467926)",,Rue de Verdun,"['50', '30']"
"[922391001, 48235167]",True,,"['living_street', 'residential']",False,158.122,"LINESTRING (-0.4950889 47.4692152, -0.4950205 47.4692235, -0.4943284 47.4692933, -0.494238 47.4693004, -0.4937213 47.4693497, -0.493611 47.4693581, -0.4930016 47.4693835)",,Rue Pierre de Coubertin,
448875829,False,,living_street,True,77.417,"LINESTRING (-0.4950889 47.4692152, -0.4951376 47.469208, -0.4955234 47.4691562, -0.4960957 47.4690687)",,Rue de la Ranloue,
922391003,False,,living_street,False,90.52900000000001,"LINESTRING (-0.4950889 47.4692152, -0.4950677 47.469259, -0.4950355 47.4693187, -0.4949916 47.4693971, -0.4949165 47.4695126, -0.4946821 47.469873, -0.4946671 47.4699045, -0.4946557 47.4699322, -0.4946466 47.4699707)",,Rue du Docteur Schweitzer,
922391003,False,,living_street,True,41.373,"LINESTRING (-0.4950889 47.4692152, -0.4951086 47.4691763, -0.4951308 47.4691342, -0.4952223 47.4689859, -0.4952478 47.4689406, -0.4952625 47.4688998, -0.4952645 47.4688647)",,Rue du Docteur Schweitzer,
"[48688769, 986605439]",False,,residential,False,141.751,"LINESTRING (-0.4947886 47.4701888, -0.4948327 47.4701862, -0.4948746 47.4701833, -0.4949185 47.4701779, -0.495056 47.4701602, -0.4951512 47.4701534, -0.4951995 47.4701504, -0.4952987 47.4701335, -0.495455 47.4701246, -0.4955307 47.4701305, -0.4955904 47.4701287, -0.4956729 47.4701386, -0.4958244 47.4701314, -0.4959244 47.4701137, -0.4964199 47.4700916, -0.4965664 47.470085, -0.4966592 47.4700802)",,Rue du 11 Novembre 1918,
922391000,True,,residential,False,7.21,"LINESTRING (-0.4947886 47.4701888, -0.4947839 47.4701813, -0.4947771 47.4701747, -0.4947683 47.4701692, -0.494758 47.470165, -0.4947467 47.4701623, -0.4947348 47.4701613, -0.4947229 47.470162, -0.4947114 47.4701644)",roundabout,,
48235168,False,,residential,False,58.927,"LINESTRING (-0.495723 47.4708141, -0.4958409 47.4708177, -0.4958609 47.470814, -0.4958781 47.4708061, -0.4958916 47.4707935, -0.4958975 47.4707784, -0.4959019 47.4706868, -0.495893 47.4706671, -0.4958747 47.4706506, -0.4958491 47.4706393, -0.4958194 47.4706345, -0.4957867 47.4706374, -0.4957578 47.4706482, -0.4957368 47.4706654, -0.4957266 47.4706866, -0.495723 47.4708141)",,Impasse de la Charmille,
48235168,False,,residential,True,58.927,"LINESTRING (-0.495723 47.4708141, -0.4957266 47.4706866, -0.4957368 47.4706654, -0.4957578 47.4706482, -0.4957867 47.4706374, -0.4958194 47.4706345, -0.4958491 47.4706393, -0.4958747 47.4706506, -0.495893 47.4706671, -0.4959019 47.4706868, -0.4958975 47.4707784, -0.4958916 47.4707935, -0.4958781 47.4708061, -0.4958609 47.470814, -0.4958409 47.4708177, -0.495723 47.4708141)",,Impasse de la Charmille,
48235168,False,,residential,True,113.93399999999998,"LINESTRING (-0.495723 47.4708141, -0.4942893 47.470766, -0.4942716 47.4707655, -0.4942115 47.4707536)",,Impasse de la Charmille,
48235169,False,,living_street,False,145.605,"LINESTRING (-0.4946466 47.4699707, -0.4945939 47.4699563, -0.4940944 47.4698146, -0.494023 47.4698065, -0.4939517 47.4698153, -0.4938892 47.4698401, -0.4937846 47.4699188, -0.4936761 47.4699892, -0.4935526 47.4700525, -0.4934379 47.4701028, -0.4933193 47.4701382, -0.4931907 47.4701667, -0.4930544 47.4701735, -0.4929336 47.4701691)",,Rue Paul Cézanne,
922391003,False,,living_street,False,22.537999999999997,"LINESTRING (-0.4946466 47.4699707, -0.4946456 47.4700027, -0.494648 47.4700337, -0.4946516 47.4700616, -0.4946576 47.4700903, -0.4946929 47.4701432, -0.4947114 47.4701644)",,Rue du Docteur Schweitzer,
922391003,False,,living_street,True,90.529,"LINESTRING (-0.4946466 47.4699707, -0.4946557 47.4699322, -0.4946671 47.4699045, -0.4946821 47.469873, -0.4949165 47.4695126, -0.4949916 47.4693971, -0.4950355 47.4693187, -0.4950677 47.469259, -0.4950889 47.4692152)",,Rue du Docteur Schweitzer,
48235173,False,,residential,False,76.049,"LINESTRING (-0.4918521 47.4685288, -0.491605 47.4685433, -0.4914423 47.4685681, -0.4909002 47.468737)",,Rue des Vignes,50
48235173,False,,residential,True,66.134,"LINESTRING (-0.4918521 47.4685288, -0.4920386 47.4685351, -0.492251 47.468562, -0.4924622 47.4685983, -0.4926125 47.4686319, -0.4926517 47.4686442, -0.4927037 47.4686609)",,Rue des Vignes,50
"[48235174, 922896910]",False,,residential,False,207.19299999999996,"LINESTRING (-0.4918521 47.4685288, -0.4918465 47.4684814, -0.4918031 47.4680943, -0.4917996 47.4680695, -0.491805 47.4680448, -0.491819 47.4680218, -0.4918421 47.4680009, -0.4918722 47.4679846, -0.4920398 47.467908, -0.4920733 47.4678911, -0.4921007 47.4678698, -0.4921239 47.4678398, -0.4921352 47.4678068, -0.4921401 47.4677605, -0.4921682 47.467496, -0.4921731 47.4674721, -0.4921863 47.4674498, -0.4922071 47.4674302, -0.4922344 47.4674144, -0.4922666 47.4674035, -0.4923018 47.4673982, -0.4924089 47.4673936, -0.4924475 47.467396, -0.4924837 47.4674022, -0.4925123 47.46741, -0.4925479 47.4674241, -0.4925661 47.4674333, -0.4925926 47.4674467, -0.4927097 47.467506, -0.4928049 47.4675561, -0.4928304 47.4675657, -0.4928564 47.4675674, -0.4928814 47.4675622, -0.4928996 47.4675527, -0.4929324 47.4675295, -0.4929813 47.4675096, -0.4930524 47.4674938)",,Rue du Grand Pré,30
