osmid,oneway,lanes,name,highway,reversed,length,geometry,ref,maxspeed,width,access,junction
33814884,True,1,Rue Marceau,residential,False,121.62,"LINESTRING (3.1098777 50.6247504, 3.109813 50.6242887, 3.1097406 50.6237163, 3.1097356 50.6236604)",,,,,
84809290,False,,Rue Turgot,residential,False,116.934,"LINESTRING (3.1098777 50.6247504, 3.109953 50.6247218, 3.1111895 50.6242333, 3.111223 50.6242155, 3.1112693 50.6241826)",,,,,
84218590,True,,Rue Ferdinand Mathias,tertiary,False,134.30300000000003,"LINESTRING (3.1097356 50.6236604, 3.1083923 50.6234735, 3.1081831 50.6234448, 3.1080314 50.6234239, 3.1078761 50.6234013)",,30,,,
28514641,True,1,Ruelle Saint-Sauveur,residential,False,6.281,"LINESTRING (3.1092952 50.6270385, 3.109236 50.6269963)",,30,,,
288645216,True,1,Rue Roger Salengro,secondary,False,70.91400000000002,"LINESTRING (3.1092952 50.6270385, 3.1091571 50.6270984, 3.1089512 50.6271838, 3.1087778 50.6272553, 3.1086461 50.6273081, 3.1086304 50.6273144, 3.1086179 50.6273194, 3.1085613 50.6273437, 3.1084552 50.6273888)",M 941,30,,,
124077264,True,1,Parc Bocquet,residential,False,18.118000000000002,"LINESTRING (3.1085968 50.6265325, 3.1086899 50.6264827, 3.1087178 50.6264731, 3.1087433 50.6264705, 3.1087738 50.6264714, 3.1087942 50.6264768, 3.1088159 50.6264845)",,30,,,
218363754,False,,Rue Chanzy,tertiary,False,40.953,"LINESTRING (3.1077077 50.6270498, 3.1072649 50.6268116)",,,,,
33814879,False,2,Rue Chanzy,tertiary,True,58.918000000000006,"LINESTRING (3.1077077 50.6270498, 3.1077375 50.6270651, 3.107771 50.62708, 3.1081088 50.6272272, 3.1081408 50.6272411, 3.1081623 50.6272505, 3.1082208 50.6272763, 3.1083883 50.6273567)",,30,,,
124077257,True,1,Ruelle Saint-Sauveur,residential,False,85.09899999999999,"LINESTRING (3.1077077 50.6270498, 3.1077948 50.6269991, 3.1085968 50.6265325)",,30,4,,
33814881,False,,Rue Jean Jaurès,residential,False,145.081,"LINESTRING (3.1056354 50.6260885, 3.105665 50.6260359, 3.1056896 50.6260013, 3.105721 50.6259638, 3.1065992 50.6249367)",,,,,
34176175,False,,Allée Antoine Watteau,residential,True,124.38000000000001,"LINESTRING (3.1056354 50.6260885, 3.1055951 50.6261666, 3.105577 50.6262001, 3.1054933 50.6263548, 3.1052635 50.6267672, 3.1050986 50.6270829, 3.1050656 50.627147)",,,,,
226316296,False,,Rue Chanzy,tertiary,False,153.251,"LINESTRING (3.1056354 50.6260885, 3.1055493 50.6260685, 3.1054835 50.6260534, 3.1053866 50.6260312, 3.104373 50.6257972, 3.1043069 50.6257835, 3.1042586 50.6257703, 3.1041897 50.6257481, 3.1041238 50.6257278, 3.1040376 50.6257088, 3.1036485 50.6256338, 3.1035919 50.6256241)",,,,,
226316296,False,,Rue Chanzy,tertiary,True,42.053000000000004,"LINESTRING (3.1056354 50.6260885, 3.1057366 50.6261144, 3.1057983 50.6261295, 3.10588 50.6261495, 3.10594 50.6261676, 3.1059806 50.6261816, 3.1060301 50.6261997, 3.1061644 50.6262589)",,,,,
33814881,False,,Rue Jean Jaurès,residential,False,32.628,"LINESTRING (3.1078761 50.6234013, 3.1078958 50.6233516, 3.1079385 50.6232277, 3.1079773 50.623115)",,,,,
33814881,False,,Rue Jean Jaurès,residential,True,21.352,"LINESTRING (3.1078761 50.6234013, 3.1078677 50.623426, 3.1078455 50.6234659, 3.1077597 50.6235778)",,,,,
84218590,True,,Rue Ferdinand Mathias,tertiary,False,220.21,"LINESTRING (3.1078761 50.6234013, 3.1077744 50.6233873, 3.1058607 50.6231271, 3.105564 50.6230843, 3.1048252 50.6229823)",,30,,,
927835258,False,2,Rue Chanzy,tertiary,False,5.917,"LINESTRING (3.1084552 50.6273888, 3.1083883 50.6273567)",,30,,,
"[218363757, 288645215]",True,1,Rue Roger Salengro,secondary,False,67.402,"LINESTRING (3.1084552 50.6273888, 3.1082733 50.6274686, 3.108208 50.627499, 3.1081237 50.6275352, 3.1080538 50.6275621, 3.1079848 50.6275864, 3.1079024 50.6276134, 3.1078084 50.6276434, 3.1076358 50.6276981)",M 941,30,,,
873079254,False,2,Rue Roger Salengro,secondary,False,28.53,"LINESTRING (3.114291 50.6255709, 3.1141473 50.6255687, 3.1140912 50.6255679, 3.1139965 50.6255698, 3.1138874 50.6255779)",M 941,50,,,
873079254,False,2,Rue Roger Salengro,secondary,True,100.845,"LINESTRING (3.114291 50.6255709, 3.1143936 50.6255756, 3.1144943 50.6255862, 3.1147199 50.6256109, 3.1148437 50.6256223, 3.1149105 50.6256226, 3.1149771 50.6256155, 3.1150332 50.625604, 3.1150844 50.6255919, 3.1151363 50.625575, 3.11533 50.625491, 3.115458 50.6254372, 3.1155275 50.6254078, 3.1156046 50.6253752)",M 941,50,,,
34131000,False,,Rue Fénelon,residential,True,137.164,"LINESTRING (3.1103434 50.6299019, 3.1103099 50.6299148, 3.1102631 50.6299309, 3.1095872 50.6301756, 3.1088698 50.6304327, 3.1086531 50.6305118)",,,,,
35134184,True,1,Rue Jules Guesde,residential,False,63.218999999999994,"LINESTRING (3.1103434 50.6299019, 3.1103837 50.6299498, 3.1104993 50.6301024, 3.1105251 50.6301522, 3.1105412 50.6302075, 3.1105605 50.6303315, 3.1105732 50.6304429)",,30,,,
97742655,True,,Rue Fénelon,residential,False,165.172,"LINESTRING (3.1103434 50.6299019, 3.1104279 50.6298647, 3.1110476 50.6296243, 3.1112521 50.6295448, 3.1113636 50.6295009, 3.1118861 50.6292967, 3.1122853 50.6291435, 3.1123128 50.629135, 3.1123402 50.6291265)",,,,,
34131000,False,,Rue Fénelon,residential,False,56.126,"LINESTRING (3.1079573 50.6307567, 3.1085139 50.6305608, 3.1086531 50.6305118)",,,,,
34131000,False,,Rue Fénelon,residential,True,57.444,"LINESTRING (3.1079573 50.6307567, 3.1079059 50.6307893, 3.1078375 50.6308471, 3.1074653 50.6311678)",,,,,
35134180,False,,Rue Oscar Fanyau,residential,False,160.47699999999998,"LINESTRING (3.1079573 50.6307567, 3.1079046 50.6307205, 3.1070477 50.6301323, 3.1064555 50.6297317, 3.1064082 50.6296997)",,30,,,
826805678,True,1,Rue Faidherbe,tertiary,False,27.736,"LINESTRING (3.1123402 50.6291265, 3.1121258 50.6289174)",,,,,
35134184,True,1,Rue Jules Guesde,residential,False,93.598,"LINESTRING (3.1097252 50.6291571, 3.1097832 50.6292242, 3.110297 50.6298486, 3.1103434 50.6299019)",,30,,,
289445349,False,,Rue de l'Abbé Six,residential,False,113.264,"LINESTRING (3.1097252 50.6291571, 3.1097736 50.6291361, 3.1098024 50.6291253, 3.1100956 50.6290155, 3.1105247 50.6288598, 3.1106181 50.6288291, 3.1107 50.6287952, 3.1109333 50.6286905, 3.1109736 50.6286679, 3.1110111 50.6286301, 3.1110408 50.6285928)",,30,,,
34131002,False,2,Rue du Théatre de Verdure,residential,False,6.32,"LINESTRING (3.109387 50.6269999, 3.1093378 50.6269524)",,30,,destination,
288645216,True,1,Rue Roger Salengro,secondary,False,7.769,"LINESTRING (3.109387 50.6269999, 3.1092952 50.6270385)",M 941,30,,,
"[34131002, 206450932]",False,2,Rue du Théatre de Verdure,residential,"[False, True]",213.294,"LINESTRING (3.109387 50.6269999, 3.1094279 50.6270395, 3.1094435 50.6270545, 3.1094573 50.6270678, 3.1094728 50.6270828, 3.109603 50.6272087, 3.1100441 50.6276353, 3.1101409 50.6277423, 3.1101997 50.6278091, 3.110248 50.6278661, 3.1102788 50.6279121, 3.1103046 50.6279516, 3.1103298 50.6279971, 3.1103586 50.6280408, 3.1103848 50.6280694, 3.1104212 50.6280994, 3.1104572 50.6281239, 3.1104988 50.6281469, 3.110564 50.6281775, 3.110598 50.6281979, 3.1106181 50.6282115, 3.1109777 50.6285359, 3.1110028 50.6285586, 3.1110408 50.6285928)",,30,,destination,
"[34131002, 206450932]",False,2,Rue du Théatre de Verdure,residential,"[False, True]",213.29399999999995,"LINESTRING (3.1110408 50.6285928, 3.1110028 50.6285586, 3.1109777 50.6285359, 3.1106181 50.6282115, 3.110598 50.6281979, 3.110564 50.6281775, 3.1104988 50.6281469, 3.1104572 50.6281239, 3.1104212 50.6280994, 3.1103848 50.6280694, 3.1103586 50.6280408, 3.1103298 50.6279971, 3.1103046 50.6279516, 3.1102788 50.6279121, 3.110248 50.6278661, 3.1101997 50.6278091, 3.1101409 50.6277423, 3.1100441 50.6276353, 3.109603 50.6272087, 3.1094728 50.6270828, 3.1094573 50.6270678, 3.1094435 50.6270545, 3.1094279 50.6270395, 3.109387 50.6269999)",,30,,destination,
289445349,False,,Rue de l'Abbé Six,residential,True,113.264,"LINESTRING (3.1110408 50.6285928, 3.1110111 50.6286301, 3.1109736 50.6286679, 3.1109333 50.6286905, 3.1107 50.6287952, 3.1106181 50.6288291, 3.1105247 50.6288598, 3.1100956 50.6290155, 3.1098024 50.6291253, 3.1097736 50.6291361, 3.1097252 50.6291571)",,30,,,
483321012,False,,Rue de l'Abbé Six,residential,False,51.163999999999994,"LINESTRING (3.1110408 50.6285928, 3.1111383 50.6285517, 3.1115484 50.6283789, 3.111645 50.6283382)",,,,,
826805679,True,1,Rue Faidherbe,tertiary,False,103.124,"LINESTRING (3.1109622 50.6274501, 3.1108258 50.6272956, 3.1107477 50.6272064, 3.1103018 50.6267001, 3.1102859 50.6266821, 3.1102477 50.626641)",M 6A,30,,,
34131003,True,1,Rue du Docteur Roux,residential,False,154.328,"LINESTRING (3.1120172 50.6260295, 3.1120362 50.6260646, 3.1120512 50.6261091, 3.1120727 50.6265691, 3.1120943 50.6270367, 3.1115782 50.6272242)",,,,,
896315745,False,2,Rue Roger Salengro,secondary,False,23.462,"LINESTRING (3.1120172 50.6260295, 3.1118671 50.626075, 3.1117166 50.6261198)",M 941,50,,,
896315745,False,2,Rue Roger Salengro,secondary,True,30.594,"LINESTRING (3.1120172 50.6260295, 3.1123181 50.6259348, 3.1124087 50.6259114)",M 941,50,,,
34131003,True,1,Rue du Docteur Roux,residential,False,50.191,"LINESTRING (3.1115782 50.6272242, 3.1110156 50.6274293, 3.1109622 50.6274501)",,,,,
34131004,True,,Rue Pasteur,residential,False,106.84899999999999,"LINESTRING (3.1115782 50.6272242, 3.1115547 50.627192, 3.1114275 50.627018, 3.1114079 50.6269913, 3.1113967 50.6269759, 3.1112364 50.6267567, 3.1109922 50.6264228, 3.1109708 50.6263935, 3.1109398 50.6263528)",,,,,
896315745,False,2,Rue Roger Salengro,secondary,True,60.615,"LINESTRING (3.1109398 50.6263528, 3.111231 50.6262624, 3.1116264 50.6261463, 3.1117166 50.6261198)",M 941,50,,,
927835255,True,2,Rue Roger Salengro,secondary,False,58.439,"LINESTRING (3.1109398 50.6263528, 3.110716 50.6264547, 3.1106195 50.6264973, 3.1103905 50.6265838, 3.1103506 50.6265989, 3.1102477 50.626641)",M 941,50,,,
383089630,False,2,Rue Raspail,residential,True,87.90299999999999,"LINESTRING (3.1152351 50.6305801, 3.1151767 50.6305375, 3.1151149 50.6304826, 3.115062 50.6304219, 3.1150198 50.6303669, 3.114982 50.6303119, 3.1149092 50.6301845, 3.1147605 50.6299242, 3.1147285 50.6298638)",,30,,,
383089630,False,2,Rue Raspail,residential,False,57.944,"LINESTRING (3.1140561 50.6288701, 3.1143872 50.629347)",,30,,,
264430430,True,1,Rue Albert Thomas,residential,False,119.952,"LINESTRING (3.1140561 50.6288701, 3.1139762 50.6288914, 3.112557 50.629269, 3.1125225 50.6292782, 3.1124879 50.6292874)",,,,,
383089630,False,2,Rue Raspail,residential,True,62.900000000000006,"LINESTRING (3.1140561 50.6288701, 3.1137152 50.6283899, 3.1137019 50.6283723, 3.1136886 50.6283547)",,30,,,
"[35312892, 34131005]",True,,Rue Raspail,living_street,False,195.356,"LINESTRING (3.1124087 50.6259114, 3.112447 50.6269619, 3.1128756 50.6274192, 3.1130019 50.6275166, 3.1130511 50.627553)",,20,,,
896315745,False,2,Rue Roger Salengro,secondary,False,30.594,"LINESTRING (3.1124087 50.6259114, 3.1123181 50.6259348, 3.1120172 50.6260295)",M 941,50,,,
896315745,False,2,Rue Roger Salengro,secondary,True,11.496,"LINESTRING (3.1124087 50.6259114, 3.1124557 50.625899, 3.1125583 50.6258704)",M 941,50,,,
34171355,False,,Rue Voltaire,residential,False,65.91999999999999,"LINESTRING (3.1111686 50.625424, 3.1112564 50.6253962, 3.1119458 50.6251779, 3.1120047 50.6251592)",,,,,
34171363,True,1,Rue Salembier,residential,False,86.49400000000001,"LINESTRING (3.1111686 50.625424, 3.1116704 50.6260659, 3.1116822 50.6260806, 3.1117166 50.6261198)",,,,,
24595668,True,1,Rue Ferdinand Mathias,tertiary,False,31.165999999999997,"LINESTRING (3.1120047 50.6251592, 3.1119734 50.6251206, 3.1118198 50.6249047)",,,,,
34171355,False,,Rue Voltaire,residential,False,72.413,"LINESTRING (3.1120047 50.6251592, 3.1120656 50.6251399, 3.1128581 50.6248889, 3.1129232 50.6248684)",,,,,
34171355,False,,Rue Voltaire,residential,True,65.92,"LINESTRING (3.1120047 50.6251592, 3.1119458 50.6251779, 3.1112564 50.6253962, 3.1111686 50.625424)",,,,,
34171355,False,,Rue Voltaire,residential,True,56.649,"LINESTRING (3.1136416 50.6246407, 3.1135754 50.6246616, 3.1129995 50.6248441, 3.1129232 50.6248684)",,,,,
84809285,True,1,Rue Vanderstraeten,residential,False,114.30600000000001,"LINESTRING (3.1136416 50.6246407, 3.1142912 50.6254853, 3.1143076 50.6255198, 3.114291 50.6255709)",,,,,
34171356,True,,Rue Léon Gambetta,residential,False,50.209,"LINESTRING (3.1126101 50.6244629, 3.1128766 50.6248081, 3.1129232 50.6248684)",,,,,
170018322,False,,Square du Béguinage,living_street,False,56.13099999999999,"LINESTRING (3.1126101 50.6244629, 3.1125528 50.6244296, 3.1124553 50.6242985, 3.112288 50.6240738, 3.1122498 50.6240167)",,,,,
34171355,False,,Rue Voltaire,residential,False,56.649,"LINESTRING (3.1129232 50.6248684, 3.1129995 50.6248441, 3.1135754 50.6246616, 3.1136416 50.6246407)",,,,,
34171355,False,,Rue Voltaire,residential,True,72.41300000000001,"LINESTRING (3.1129232 50.6248684, 3.1128581 50.6248889, 3.1120656 50.6251399, 3.1120047 50.6251592)",,,,,
34171356,True,,Rue Léon Gambetta,residential,False,95.755,"LINESTRING (3.1129232 50.6248684, 3.1129572 50.6249125, 3.1131547 50.6251683, 3.113469 50.6255754, 3.1134903 50.625603, 3.1135202 50.6256418)",,,,,
24595668,True,1,Rue Ferdinand Mathias,tertiary,False,30.853,"LINESTRING (3.1118198 50.6249047, 3.1117809 50.624857, 3.1117567 50.624828, 3.1117259 50.6248, 3.111687 50.6247642, 3.1116658 50.6247399, 3.1116101 50.624662)",,,,,
34171362,True,,Rue Joseph Bara,residential,False,74.306,"LINESTRING (3.1118198 50.6249047, 3.1118604 50.624882, 3.1126101 50.6244629)",,,,,
24595668,True,1,Rue Ferdinand Mathias,tertiary,False,43.81,"LINESTRING (3.1112693 50.6241826, 3.1110385 50.6239038, 3.1109802 50.6238339)",,,,,
34171361,False,,Place Marc Séguin,residential,False,39.457,"LINESTRING (3.1112693 50.6241826, 3.1116127 50.6239775, 3.1116766 50.6239394)",,,,,
84809290,False,,Rue Turgot,residential,True,116.934,"LINESTRING (3.1112693 50.6241826, 3.111223 50.6242155, 3.1111895 50.6242333, 3.109953 50.6247218, 3.1098777 50.6247504)",,,,,
84809285,True,1,Rue Vanderstraeten,residential,False,41.339,"LINESTRING (3.1116766 50.6239394, 3.1122498 50.6240167)",,,,,
34171361,False,,Place Marc Séguin,residential,True,39.457,"LINESTRING (3.1116766 50.6239394, 3.1116127 50.6239775, 3.1112693 50.6241826)",,,,,
24595668,True,1,Rue Ferdinand Mathias,tertiary,False,58.598,"LINESTRING (3.1116101 50.624662, 3.111406 50.624404, 3.1113705 50.624355, 3.111345 50.6243091, 3.1113303 50.624275, 3.1113172 50.6242491, 3.1112995 50.6242215, 3.1112693 50.6241826)",,,,,
34171364,False,,Rue Paul Bert,residential,True,66.586,"LINESTRING (3.1116101 50.624662, 3.1115418 50.6246966, 3.1111785 50.6248701, 3.1108598 50.6250253)",,,,,
34171364,False,,Rue Paul Bert,residential,True,50.496,"LINESTRING (3.1108598 50.6250253, 3.1102861 50.6252969)",,,,,
34171363,True,1,Rue Salembier,residential,False,49.396,"LINESTRING (3.1108598 50.6250253, 3.1108939 50.6250699, 3.1111686 50.625424)",,,,,
34171364,False,,Rue Paul Bert,residential,False,66.586,"LINESTRING (3.1108598 50.6250253, 3.1111785 50.6248701, 3.1115418 50.6246966, 3.1116101 50.624662)",,,,,
896315745,False,2,Rue Roger Salengro,secondary,False,60.615,"LINESTRING (3.1117166 50.6261198, 3.1116264 50.6261463, 3.111231 50.6262624, 3.1109398 50.6263528)",M 941,50,,,
896315745,False,2,Rue Roger Salengro,secondary,True,23.462,"LINESTRING (3.1117166 50.6261198, 3.1118671 50.626075, 3.1120172 50.6260295)",M 941,50,,,
33814881,False,,Rue Jean Jaurès,residential,False,21.352,"LINESTRING (3.1077597 50.6235778, 3.1078455 50.6234659, 3.1078677 50.623426, 3.1078761 50.6234013)",,,,,
33814881,False,,Rue Jean Jaurès,residential,True,171.85399999999998,"LINESTRING (3.1077597 50.6235778, 3.1067322 50.6247825, 3.1065992 50.6249367)",,,,,
"[263821713, 34171358]",False,,Rue des Ateliers de la SNCF,residential,False,93.025,"LINESTRING (3.1077597 50.6235778, 3.1078372 50.6236086, 3.1078957 50.6236378, 3.1079699 50.6236774, 3.1086637 50.6241299, 3.1087062 50.6241575)",,,,,
34171360,True,,Chemin Bécu,residential,False,164.31199999999998,"LINESTRING (3.1066609 50.6264914, 3.1069939 50.6262471, 3.1071233 50.626154, 3.1073407 50.6259997, 3.1074786 50.6258964, 3.1077281 50.6257146, 3.1077415 50.6256916, 3.107748 50.6256695, 3.1077428 50.6256507, 3.1077294 50.6256371, 3.1073231 50.6253785)",,,,,
226316296,False,,Rue Chanzy,tertiary,False,43.538,"LINESTRING (3.1066609 50.6264914, 3.1065118 50.6264175, 3.1061644 50.6262589)",,,,,
226316296,False,,Rue Chanzy,tertiary,True,38.569,"LINESTRING (3.1066609 50.6264914, 3.1067452 50.6265364, 3.1070827 50.6267121)",,,,,
226316296,False,,Rue Chanzy,tertiary,False,42.053000000000004,"LINESTRING (3.1061644 50.6262589, 3.1060301 50.6261997, 3.1059806 50.6261816, 3.10594 50.6261676, 3.10588 50.6261495, 3.1057983 50.6261295, 3.1057366 50.6261144, 3.1056354 50.6260885)",,,,,
226316296,False,,Rue Chanzy,tertiary,True,43.538,"LINESTRING (3.1061644 50.6262589, 3.1065118 50.6264175, 3.1066609 50.6264914)",,,,,
33814881,False,,Rue Jean Jaurès,residential,False,171.85399999999998,"LINESTRING (3.1065992 50.6249367, 3.1067322 50.6247825, 3.1077597 50.6235778)",,,,,
33814881,False,,Rue Jean Jaurès,residential,True,145.08100000000002,"LINESTRING (3.1065992 50.6249367, 3.105721 50.6259638, 3.1056896 50.6260013, 3.105665 50.6260359, 3.1056354 50.6260885)",,,,,
97878268,True,,Chemin Bécu,residential,False,70.998,"LINESTRING (3.1065992 50.6249367, 3.1066538 50.624962, 3.1067039 50.624984, 3.1067477 50.625011, 3.1068215 50.6250612, 3.1068518 50.6250849, 3.1071474 50.6252687, 3.1073231 50.6253785)",,,,,
218363754,False,,Rue Chanzy,tertiary,True,40.953,"LINESTRING (3.1072649 50.6268116, 3.1077077 50.6270498)",,,,,
226316296,False,,Rue Chanzy,tertiary,False,16.958,"LINESTRING (3.1072649 50.6268116, 3.1070827 50.6267121)",,,,,
34171367,False,,Impasse Barge,residential,False,82.462,"LINESTRING (3.1072649 50.6268116, 3.1073168 50.6267735, 3.1075624 50.6265933, 3.1076943 50.6264993, 3.1079029 50.626349, 3.1080329 50.6262525)",,,,,
34171359,True,,Rue Basselart,residential,False,127.532,"LINESTRING (3.1073231 50.6253785, 3.1062323 50.6262076, 3.1061983 50.6262333, 3.1061644 50.6262589)",,,,,
34171367,False,,Impasse Barge,residential,True,82.462,"LINESTRING (3.1080329 50.6262525, 3.1079029 50.626349, 3.1076943 50.6264993, 3.1075624 50.6265933, 3.1073168 50.6267735, 3.1072649 50.6268116)",,,,,
226316296,False,,Rue Chanzy,tertiary,True,16.958,"LINESTRING (3.1070827 50.6267121, 3.1072649 50.6268116)",,,,,
226316296,False,,Rue Chanzy,tertiary,False,38.569,"LINESTRING (3.1070827 50.6267121, 3.1067452 50.6265364, 3.1066609 50.6264914)",,,,,
34176166,True,,Rue Lorent Lescornez,residential,False,127.97300000000001,"LINESTRING (3.1021999 50.628038, 3.1022475 50.6280874, 3.1030742 50.6289446, 3.1031463 50.6290199)",,,,,
97878260,True,,Rue Jean Bart,residential,False,28.549,"LINESTRING (3.1038848 50.627421, 3.1035298 50.6275443)",,,,,
34176165,True,1,Rue Alfred Delattre,residential,False,148.362,"LINESTRING (3.1053445 50.6283802, 3.1052758 50.6283191, 3.1052323 50.6282864, 3.1051538 50.6282336, 3.1044575 50.6277847, 3.1039515 50.6274633, 3.1038848 50.627421)",,,,,
289438456,False,2,Rue Roger Salengro,secondary,False,64.241,"LINESTRING (3.1053445 50.6283802, 3.1052613 50.628408, 3.1046868 50.6285826, 3.1045254 50.6286327)",M 941,,,,
289438456,False,2,Rue Roger Salengro,secondary,True,99.226,"LINESTRING (3.1053445 50.6283802, 3.1054311 50.6283545, 3.106208 50.6281121, 3.1066095 50.6279899)",M 941,,,,
289438456,False,2,Rue Roger Salengro,secondary,False,42.754,"LINESTRING (3.1031463 50.6290199, 3.102577 50.6291519)",M 941,,,,
289438456,False,2,Rue Roger Salengro,secondary,True,106.421,"LINESTRING (3.1031463 50.6290199, 3.1032155 50.6290029, 3.1036959 50.6288796, 3.1038525 50.6288353, 3.1040092 50.628789, 3.1043743 50.6286781, 3.1044103 50.6286672, 3.1045254 50.6286327)",M 941,,,,
763328428,False,,Rue Chanzy,tertiary,False,13.409,"LINESTRING (3.1028532 50.6254836, 3.1030358 50.6255171)",,30,,,
161792561,True,,Rue des Forgerons,residential,False,142.95099999999996,"LINESTRING (3.1028532 50.6254836, 3.102827 50.6255364, 3.1024319 50.6263984, 3.10242 50.6264309, 3.1024146 50.6264632, 3.1024185 50.6264957, 3.102506 50.6266948, 3.1025176 50.6267212)",,30,,,
84218587,True,,Rue des Forgerons,residential,False,107.55199999999999,"LINESTRING (3.1035298 50.6275443, 3.1034841 50.6274923, 3.1032815 50.6272619, 3.1032434 50.6272366, 3.103179 50.6272008, 3.1026281 50.6269312, 3.1026017 50.6269088, 3.1025809 50.6268827, 3.1025703 50.6268514, 3.102566 50.6268276)",,30,,,
"[830330874, 97878260]",True,,Rue Jean Bart,residential,False,108.731,"LINESTRING (3.1035298 50.6275443, 3.1030906 50.6277179, 3.1029913 50.6277555, 3.1028733 50.6278, 3.1024602 50.6279515, 3.1023288 50.6279971, 3.1021999 50.628038)",,,,,
161792563,True,,,residential,False,10.253,"LINESTRING (3.102566 50.6268276, 3.1025453 50.6268287, 3.1025248 50.6268267, 3.1025056 50.6268217, 3.1024888 50.6268139, 3.1024753 50.6268039, 3.102466 50.6267921, 3.1024613 50.6267793)",,30,,,roundabout
226316296,False,,Rue Chanzy,tertiary,False,40.992000000000004,"LINESTRING (3.1035919 50.6256241, 3.1032671 50.6255616, 3.1030358 50.6255171)",,,,,
226316296,False,,Rue Chanzy,tertiary,True,153.251,"LINESTRING (3.1035919 50.6256241, 3.1036485 50.6256338, 3.1040376 50.6257088, 3.1041238 50.6257278, 3.1041897 50.6257481, 3.1042586 50.6257703, 3.1043069 50.6257835, 3.104373 50.6257972, 3.1053866 50.6260312, 3.1054835 50.6260534, 3.1055493 50.6260685, 3.1056354 50.6260885)",,,,,
34176164,True,,Rue Jean Bart,residential,False,150.284,"LINESTRING (3.1050656 50.627147, 3.1053367 50.6270841, 3.1053921 50.6270721, 3.1063579 50.6268692, 3.1068049 50.6267716, 3.1069663 50.6267367, 3.1070827 50.6267121)",,,,,
34176175,False,,Allée Antoine Watteau,residential,False,124.38,"LINESTRING (3.1050656 50.627147, 3.1050986 50.6270829, 3.1052635 50.6267672, 3.1054933 50.6263548, 3.105577 50.6262001, 3.1055951 50.6261666, 3.1056354 50.6260885)",,,,,
97878260,True,,Rue Jean Bart,residential,False,88.715,"LINESTRING (3.1050656 50.627147, 3.1048199 50.6272001, 3.1045367 50.6272646, 3.1040894 50.6273665, 3.1040119 50.6273854, 3.1038848 50.627421)",,,,,
34176176,True,,Rue Gustave Engrand,residential,False,206.906,"LINESTRING (3.1156046 50.6253752, 3.1155608 50.6253238, 3.1154671 50.625212, 3.1150466 50.6246496, 3.1141399 50.6245294, 3.1141037 50.6245218, 3.1140769 50.6245073, 3.1140564 50.6244906, 3.1139835 50.6244185, 3.113957 50.6244073, 3.113924 50.6244001, 3.1138856 50.6243967, 3.113851 50.6244, 3.1136069 50.6244723, 3.1135666 50.6244844, 3.1135325 50.6244946)",,,,,
