osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,junction,bridge,tunnel,access,maxspeed
198169317,Avenue Larreguy,residential,False,True,78.79100000000001,"LINESTRING (-1.6592279 43.3907923, -1.6591729 43.3908167, -1.6591474 43.3908303, -1.6587062 43.3912445, -1.6586593 43.3912923, -1.6586257 43.391343)",,,,,,,
1132154556,Rue Dargaignaraz,living_street,False,False,23.027,"LINESTRING (-1.6616849 43.3908027, -1.6614007 43.3908179)",,,,,,,
719519159,Promenade Jacques Thibaud,living_street,False,False,32.291,"LINESTRING (-1.6616849 43.3908027, -1.6614759 43.3910219, -1.6614573 43.3910414)",,,,,,,
719519159,Promenade Jacques Thibaud,living_street,False,True,138.607,"LINESTRING (-1.6616849 43.3908027, -1.6622318 43.3903589, -1.6623693 43.3902516, -1.6624564 43.3901875, -1.6626776 43.3900246, -1.6627935 43.3899393, -1.6628567 43.3898928)",,,,,,,
1132154555,Promenade Jacques Thibaud,living_street,False,False,9.59,"LINESTRING (-1.6629128 43.3898168, -1.6628567 43.3898928)",,,,,,,
1132154555,Promenade Jacques Thibaud,living_street,False,True,22.246000000000002,"LINESTRING (-1.6629128 43.3898168, -1.6629436 43.3897783, -1.663038 43.389714, -1.6631185 43.389695)",,,,,,,
58666524,Rue de l'Église,residential,False,True,40.556,"LINESTRING (-1.6624202 43.3885222, -1.6628958 43.3884057)",,,,,,,
172865938,Rue Joseph Garat,residential,True,False,11.872,"LINESTRING (-1.6624202 43.3885222, -1.6624568 43.3886256)",,,,,,,
41283462,,primary,True,False,57.995999999999995,"LINESTRING (-1.6624987 43.3855815, -1.6622886 43.3856602, -1.6621109 43.3857465, -1.6619807 43.3858601, -1.6619396 43.3858959)",2,D 810,,,,,
"[338982224, 27200784, 58691759]",Pont Charles de Gaulle,primary,False,False,99.842,"LINESTRING (-1.6624987 43.3855815, -1.662734 43.3854829, -1.6628891 43.3854212, -1.6634534 43.3851794, -1.6635651 43.3851283)",,D 810,,yes,,,
198170981,Rue Mazarin,residential,False,False,4.949,"LINESTRING (-1.6634623 43.3872564, -1.6634366 43.387216)",,,,,,,
810077008,Avenue de Verdun,residential,True,False,13.944,"LINESTRING (-1.6631641 43.3866765, -1.6631131 43.3865567)",2,,,,,,
72493681,,residential,True,False,11.548,"LINESTRING (-1.6631641 43.3866765, -1.66312 43.3866897, -1.663084 43.3867123, -1.6630595 43.386742)",,,roundabout,,,,
1185800512,Boulevard du Commandant Passicot,primary,False,True,6.538,"LINESTRING (-1.6613469 43.386102, -1.661266 43.3861014)",3,D 810,,,,,
72493679,Boulevard du Commandant Passicot,primary,True,False,30.511000000000003,"LINESTRING (-1.6613469 43.386102, -1.6616642 43.3861511, -1.6617162 43.3861591)",,D 810,,,,,
171726209,Avenue de Verdun,residential,False,True,5.644,"LINESTRING (-1.6619738 43.3863035, -1.6619407 43.3862588)",2,,,,,,
72493683,Avenue de Verdun,residential,True,False,51.138,"LINESTRING (-1.6619738 43.3863035, -1.6621033 43.3863553, -1.6625013 43.386486, -1.6625453 43.3865004)",2,,,,,,
74617948,Rue Jean Isidore Harispe,residential,True,False,109.699,"LINESTRING (-1.6619738 43.3863035, -1.66193 43.3863777, -1.6615867 43.3869595, -1.6612594 43.387093)",,,,,,,
74617948,Rue Jean Isidore Harispe,residential,True,False,46.657,"LINESTRING (-1.6612594 43.387093, -1.6607437 43.3872817)",,,,,,,
171726208,Avenue Joachim Labrouche,residential,True,False,87.044,"LINESTRING (-1.6612594 43.387093, -1.6612608 43.3863102)",,,,,,,
23584989,Avenue Jauréguiberry,residential,False,True,23.877,"LINESTRING (-1.660194 43.3875505, -1.6599278 43.3874573)",,,,,,,
252692580,Avenue Jauréguiberry,residential,True,False,51.372,"LINESTRING (-1.660194 43.3875505, -1.6606143 43.3877027, -1.6607255 43.3877924)",,,,,,,
74617948,Rue Jean Isidore Harispe,residential,True,False,54.278999999999996,"LINESTRING (-1.6607437 43.3872817, -1.6602641 43.3874795, -1.660194 43.3875505)",,,,,,,
565499568,Boulevard du Commandant Passicot,primary,False,False,23.541,"LINESTRING (-1.6586712 43.3867268, -1.6589086 43.3866041)",,D 810,,,,,
72493675,Boulevard du Commandant Passicot,primary,True,False,19.9,"LINESTRING (-1.6586712 43.3867268, -1.658552 43.3867965, -1.6585393 43.3868054, -1.6584848 43.3868435)",1,D 810,,,,,
45133006,Avenue Jean Jaurès,secondary,False,False,32.695,"LINESTRING (-1.6675998 43.3831471, -1.6675878 43.3833478, -1.6675807 43.3834408)",,D 912,,,,,
"[158663457, 158663459, 158667731]",Avenue François Mitterrand,tertiary,False,True,107.143,"LINESTRING (-1.6675998 43.3831471, -1.6675544 43.3831141, -1.6674694 43.3830559, -1.6670296 43.3828694, -1.6667806 43.3827471, -1.6666818 43.3827042, -1.66649 43.3826259)",,D 704,,,yes,,
1239237375,Avenue Jean Jaurès,secondary,False,True,29.947,"LINESTRING (-1.6675998 43.3831471, -1.6676108 43.3829714, -1.6676232 43.3828784)",,D 912,,,,,
74167972,Boulevard Victor Hugo,residential,True,False,40.864000000000004,"LINESTRING (-1.661603 43.3874619, -1.6618723 43.3873658, -1.6620551 43.3872973)",,,,,,,
187378661,Rue Joseph Garat,residential,True,False,52.291,"LINESTRING (-1.661603 43.3874619, -1.6616515 43.3875057, -1.6619526 43.3878572)",,,,,,,
23584972,Quai de l'Infante,residential,False,True,63.245000000000005,"LINESTRING (-1.6675053 43.387255, -1.6677002 43.3872881, -1.6679658 43.3873272, -1.6682768 43.3873401)",,,,,,,
198170980,Quai de l'Infante,residential,True,False,156.177,"LINESTRING (-1.6675053 43.387255, -1.6670654 43.3871094, -1.6670449 43.387111, -1.6666189 43.3872636, -1.6660505 43.3874673, -1.6657533 43.3875535)",,,,,,,
72493677,Rue Mazarin,residential,True,False,25.756999999999998,"LINESTRING (-1.6633778 43.3870549, -1.6633775 43.3869636, -1.6633495 43.3868723, -1.6633356 43.3868266)",,,,,,,
198170981,Rue Mazarin,residential,False,True,18.533,"LINESTRING (-1.6633778 43.3870549, -1.6634194 43.3871688, -1.6634366 43.387216)",,,,,,,
207765593,Pont Charles de Gaulle,primary,False,False,60.676,"LINESTRING (-1.664191 43.3848269, -1.6635651 43.3851283)",2,D 810,,yes,,,
88724200,Rue Aristide Bourousse,residential,False,False,33.614000000000004,"LINESTRING (-1.6646112 43.3826083, -1.6647238 43.3826181, -1.6649883 43.3826419, -1.6650237 43.3826467)",,,,,,,
158664061,Rue François Turnaco,residential,False,True,17.176,"LINESTRING (-1.6646112 43.3826083, -1.664595 43.3826347, -1.6645107 43.3827443)",,,,,,,
158664061,Rue François Turnaco,residential,False,True,17.963,"LINESTRING (-1.664312 43.3829183, -1.6641028 43.3829729)",,,,,,,
158663462,,unclassified,False,True,50.786,"LINESTRING (-1.664312 43.3829183, -1.6643429 43.3829476, -1.6647077 43.3832731)",,,,,,,
158664061,Rue François Turnaco,residential,False,False,25.357,"LINESTRING (-1.664312 43.3829183, -1.6644193 43.3828472, -1.6644998 43.3827585, -1.6645107 43.3827443)",,,,,,,
158664061,Rue François Turnaco,residential,False,False,47.24,"LINESTRING (-1.6635342 43.3830694, -1.6636589 43.3830567, -1.6641028 43.3829729)",,,,,,,
824242356,Avenue Jean Poulou,residential,False,True,96.724,"LINESTRING (-1.6635342 43.3830694, -1.6635638 43.3831411, -1.6636957 43.3833116, -1.6638396 43.3839018)",,,,,,,
1185800510,,primary,True,False,27.051,"LINESTRING (-1.6619396 43.3858959, -1.6618814 43.3859008, -1.6618264 43.3859155, -1.6617776 43.385939, -1.6617259 43.3859829, -1.6616959 43.3860364)",,,roundabout,,,,
45133006,Avenue Jean Jaurès,secondary,False,True,19.686999999999998,"LINESTRING (-1.6664568 43.3844943, -1.6664889 43.3844743, -1.6665756 43.3844202, -1.6666368 43.3843752)",,D 912,,,,,
1185800508,Carrefour des Évadés,secondary,True,False,13.157,"LINESTRING (-1.6664568 43.3844943, -1.6664272 43.3844719, -1.6663898 43.3844621, -1.6663095 43.3844608)",,,roundabout,,,,
45133006,Avenue Jean Jaurès,secondary,False,False,133.24099999999999,"LINESTRING (-1.6675807 43.3834408, -1.6675733 43.3835154, -1.6675408 43.3836616, -1.6674967 43.3837377, -1.6674379 43.3837854, -1.6671137 43.3840242, -1.6668199 43.3842405, -1.6667594 43.384285, -1.6666999 43.3843288, -1.6666368 43.3843752)",,D 912,,,,,
45133006,Avenue Jean Jaurès,secondary,False,True,32.695,"LINESTRING (-1.6675807 43.3834408, -1.6675878 43.3833478, -1.6675998 43.3831471)",,D 912,,,,,
126352888,Rue de l'Escalier Marcel Vincendoritz,residential,False,True,31.714000000000006,"LINESTRING (-1.6675807 43.3834408, -1.6676655 43.3834183, -1.6677653 43.3833862, -1.6678679 43.3833506, -1.6679303 43.3833862)",,,,,,,
"[88724200, 158663450, 158663452]",Rue Aristide Bourousse,residential,False,True,117.876,"LINESTRING (-1.6675807 43.3834408, -1.6674768 43.3834318, -1.6670215 43.383273, -1.6667791 43.3831849, -1.6665074 43.3830714, -1.6664229 43.3830421, -1.6662674 43.3829905)",,,,,,,
565111697,Rue Jules Paquier,residential,False,True,18.533,"LINESTRING (-1.6690988 43.3828826, -1.6690782 43.3827166)",,,,,,,
126380309,Rue Agorette,residential,True,False,158.51899999999998,"LINESTRING (-1.6690733 43.3840164, -1.6690411 43.3840516, -1.6690181 43.3840729, -1.6688495 43.3841754, -1.6687427 43.384273, -1.6686252 43.3843659, -1.6685627 43.3844015, -1.6685452 43.3844115, -1.6684826 43.3844472, -1.6684337 43.384487, -1.6683224 43.3846629, -1.6681735 43.3848907, -1.6680862 43.3850178, -1.6678556 43.3850594)",,,,,,,
565111706,Rue Jules Paquier,residential,False,False,16.894,"LINESTRING (-1.6690733 43.3840164, -1.6690918 43.3839369, -1.6691021 43.383866)",,,,,,,
171726204,,residential,True,False,21.868,"LINESTRING (-1.6615201 43.3848852, -1.6615375 43.3849062, -1.6615626 43.3849224, -1.6615934 43.3849324, -1.6616268 43.3849353, -1.6616602 43.3849307, -1.6616901 43.3849189, -1.6617137 43.3849012, -1.6617289 43.3848791)",,,roundabout,,,,
58664628,Rue Philippe Veyrin,residential,False,True,181.502,"LINESTRING (-1.6577246 43.3846134, -1.6585498 43.3840169, -1.658598 43.3839554, -1.6586696 43.3838975, -1.6591938 43.3834955, -1.6592586 43.383426)",,,,,,,
58666511,,residential,False,True,29.524,"LINESTRING (-1.6662318 43.3877787, -1.6663842 43.3878216, -1.6664776 43.3879517)",,,,,,,
808836832,Rue Mazarin,residential,True,False,118.81100000000002,"LINESTRING (-1.6662318 43.3877787, -1.6662667 43.3877447, -1.6667842 43.3875187, -1.6671751 43.3873906, -1.6673616 43.3873109, -1.6674489 43.3872765, -1.6675053 43.387255)",,,,,,,
58666510,Rue du 8 Mai 1945,residential,True,False,37.732,"LINESTRING (-1.6652497 43.3876881, -1.6649122 43.3877411, -1.6647916 43.3877527)",,,,,,,
1132164877,Rue Mazarin,residential,True,False,29.559,"LINESTRING (-1.6658921 43.3878773, -1.6662318 43.3877787)",,,,,,,
58666514,Rue de l'Y,residential,False,True,35.446,"LINESTRING (-1.665039 43.3880233, -1.6649362 43.3883332)",,,,,,,
172893809,Promenade Jacques Thibaud,living_street,True,False,25.736,"LINESTRING (-1.6648656 43.3887035, -1.6651243 43.3885685)",,,,,,,
58666514,Rue de l'Y,residential,False,False,42.022000000000006,"LINESTRING (-1.6648656 43.3887035, -1.6648504 43.3886688, -1.6649087 43.3884162, -1.6649362 43.3883332)",,,,,,,
198170981,Rue Mazarin,residential,False,True,4.949,"LINESTRING (-1.6634366 43.387216, -1.6634623 43.3872564)",,,,,,,
58666518,Place Ferdinand Foch,residential,True,False,30.757,"LINESTRING (-1.6634366 43.387216, -1.6633822 43.38723, -1.6630777 43.3873081)",,,,,,,
198170981,Rue Mazarin,residential,False,False,18.533,"LINESTRING (-1.6634366 43.387216, -1.6634194 43.3871688, -1.6633778 43.3870549)",,,,,,,
808833232,Rue Pierre-Louis Tourasse,residential,False,True,20.178,"LINESTRING (-1.6630777 43.3873081, -1.6631504 43.3874817)",,,,,,,
58666518,Place Ferdinand Foch,residential,True,False,42.477,"LINESTRING (-1.6630777 43.3873081, -1.6626458 43.3874058, -1.6625725 43.3874067)",,,,,,,
808833232,Rue Pierre-Louis Tourasse,residential,False,False,20.178,"LINESTRING (-1.6631504 43.3874817, -1.6630777 43.3873081)",,,,,,,
58666517,Rue Moco,residential,True,False,32.463,"LINESTRING (-1.6631504 43.3874817, -1.6634748 43.3874025, -1.6635312 43.3873887)",,,,,,,
"[808833232, 58666524]","['Rue Pierre-Louis Tourasse', ""Rue de l'Église""]",residential,False,"[False, True]",134.287,"LINESTRING (-1.6631504 43.3874817, -1.6633313 43.3879515, -1.6634336 43.3882313, -1.6630777 43.3883278, -1.6630259 43.3883419, -1.6628958 43.3884057)",,,,,,,
58666506,Rue du 17 Pluviôse,residential,False,False,71.94800000000001,"LINESTRING (-1.6625725 43.3874067, -1.6625059 43.387445, -1.6623978 43.3874757, -1.662294 43.3875834, -1.6621465 43.3877017, -1.6619526 43.3878572)",,,,,,,
58666518,Place Ferdinand Foch,residential,True,False,29.535000000000004,"LINESTRING (-1.6625725 43.3874067, -1.6624846 43.3872927, -1.6624378 43.3872321, -1.6624003 43.3871726)",,,,,,,
"[74167972, 171726190]",Boulevard Victor Hugo,residential,True,False,69.242,"LINESTRING (-1.6624003 43.3871726, -1.6628396 43.3870081, -1.6630839 43.3869172, -1.6631233 43.3869026, -1.6631625 43.3868881)",,,,,,,
171726208,Avenue Joachim Labrouche,residential,True,False,23.221,"LINESTRING (-1.6612608 43.3863102, -1.661266 43.3861014)",,,,,,,
58666516,Rue Ondicola,residential,False,False,81.631,"LINESTRING (-1.6612608 43.3863102, -1.6612086 43.3863273, -1.66034 43.3866121)",,,,,,,
23585019,Rue Augustin Chaho,residential,False,True,36.275,"LINESTRING (-1.6604825 43.3868965, -1.6603039 43.3865972)",,,,,,,
198172151,Rue Augustin Chaho,residential,True,False,47.751,"LINESTRING (-1.6604825 43.3868965, -1.6607437 43.3872817)",,,,,,,
23585019,Rue Augustin Chaho,residential,False,False,18.727,"LINESTRING (-1.6601891 43.3864509, -1.6603039 43.3865972)",,,,,,,
565499567,Rue Augustin Chaho,residential,False,True,3.98,"LINESTRING (-1.6601891 43.3864509, -1.6601551 43.386425)",,,,,,,
23585024,Boulevard du Commandant Passicot,residential,True,False,95.325,"LINESTRING (-1.6601891 43.3864509, -1.6607643 43.3862731, -1.661266 43.3861014)",,,,,,destination,
23585019,Rue Augustin Chaho,residential,False,False,36.275,"LINESTRING (-1.6603039 43.3865972, -1.6604825 43.3868965)",,,,,,,
23585019,Rue Augustin Chaho,residential,False,True,18.727,"LINESTRING (-1.6603039 43.3865972, -1.6601891 43.3864509)",,,,,,,
58666500,Rue Bernard Ahetz-Etcheber,residential,True,False,20.77,"LINESTRING (-1.6603039 43.3865972, -1.6600845 43.3866945)",,,,,,,
58666519,Rue Mademoiselle Etcheto,residential,True,False,18.895,"LINESTRING (-1.660269 43.3869658, -1.6604825 43.3868965)",,,,,,,
58666520,Rue Pierre Mirande,residential,True,False,33.65,"LINESTRING (-1.660269 43.3869658, -1.6600845 43.3866945)",,,,,,,
58666500,Rue Bernard Ahetz-Etcheber,residential,True,False,101.231,"LINESTRING (-1.6600845 43.3866945, -1.6600181 43.3867314, -1.6591945 43.3870105, -1.6590951 43.3870548, -1.6590469 43.3870908, -1.6590336 43.3871442)",,,,,,,
23584989,Avenue Jauréguiberry,residential,False,False,23.877,"LINESTRING (-1.6599278 43.3874573, -1.660194 43.3875505)",,,,,,,
23584989,Avenue Jauréguiberry,residential,False,True,5.394,"LINESTRING (-1.6599278 43.3874573, -1.6598677 43.3874362)",,,,,,,
58666519,Rue Mademoiselle Etcheto,residential,True,False,73.839,"LINESTRING (-1.6599278 43.3874573, -1.6600234 43.3873154, -1.6599768 43.3870346, -1.660269 43.3869658)",,,,,,,
23584989,Avenue Jauréguiberry,residential,False,False,5.394,"LINESTRING (-1.6598677 43.3874362, -1.6599278 43.3874573)",,,,,,,
58666521,Impasse des Écoles,residential,False,False,45.296,"LINESTRING (-1.6598677 43.3874362, -1.6594481 43.3877063)",,,,,,,
23584989,Avenue Jauréguiberry,residential,False,True,74.815,"LINESTRING (-1.6598677 43.3874362, -1.6596829 43.3873715, -1.6591548 43.3871866, -1.6590336 43.3871442)",,,,,,,
58666521,Impasse des Écoles,residential,False,True,45.296,"LINESTRING (-1.6594481 43.3877063, -1.6598677 43.3874362)",,,,,,,
58666524,Rue de l'Église,residential,False,False,40.556,"LINESTRING (-1.6628958 43.3884057, -1.6624202 43.3885222)",,,,,,,
"[808833232, 58666524]","['Rue Pierre-Louis Tourasse', ""Rue de l'Église""]",residential,False,"[False, True]",134.287,"LINESTRING (-1.6628958 43.3884057, -1.6630259 43.3883419, -1.6630777 43.3883278, -1.6634336 43.3882313, -1.6633313 43.3879515, -1.6631504 43.3874817)",,,,,,,
58666525,Place Charles Lebout,residential,False,False,72.17099999999999,"LINESTRING (-1.6628958 43.3884057, -1.6630005 43.3886733, -1.6625089 43.3887728)",,,,,,,
58666523,Place Ramiro Arrue,residential,False,True,22.247,"LINESTRING (-1.6620818 43.3879986, -1.6618612 43.3881183)",,,,,,,
"[172865939, 965149548]",Rue Joseph Garat,residential,True,False,64.588,"LINESTRING (-1.6620818 43.3879986, -1.6622737 43.3882339, -1.6624202 43.3885222)",,,,,,,
58666523,Place Ramiro Arrue,residential,False,False,22.247,"LINESTRING (-1.6618612 43.3881183, -1.6620818 43.3879986)",,,,,,,
58666525,Place Charles Lebout,residential,False,True,72.17099999999999,"LINESTRING (-1.6625089 43.3887728, -1.6630005 43.3886733, -1.6628958 43.3884057)",,,,,,,
172865938,Rue Joseph Garat,residential,True,False,29.643,"LINESTRING (-1.6625089 43.3887728, -1.6625937 43.3889542, -1.662624 43.3890259)",,,,,,,
22375063,Rue Joseph Garat,residential,True,False,31.799,"LINESTRING (-1.6627376 43.3892946, -1.6628365 43.3895714)",,,,,,,
58666526,Rue Jeanne Courtade,residential,True,False,35.448,"LINESTRING (-1.6627376 43.3892946, -1.6631664 43.3892273)",,,,,,,
23589538,Rue Martin de Sopite,residential,True,False,44.061,"LINESTRING (-1.661801 43.3899063, -1.6612701 43.3899967)",,,,,,,30
58666527,Rue Etchebaster,residential,False,False,64.686,"LINESTRING (-1.661801 43.3899063, -1.6617823 43.3901648, -1.6613383 43.3901528)",,,,,,,
58666528,Impasse Chiquito de Cambo,residential,False,True,35.483,"LINESTRING (-1.6617956 43.3903397, -1.6613591 43.3903745)",,,,,,,
58666506,Rue du 17 Pluviôse,residential,False,True,68.491,"LINESTRING (-1.6612628 43.3880098, -1.6615634 43.3880973, -1.6616085 43.3880989, -1.6617535 43.3880001, -1.6619526 43.3878572)",,,,,,,
58667001,Rue du Midi,residential,False,False,94.77699999999999,"LINESTRING (-1.6611506 43.3882607, -1.660981 43.3883851, -1.6608286 43.3885018, -1.6607893 43.3885375, -1.6607267 43.3885944, -1.6603246 43.3886846, -1.6602036 43.3887115)",,,,,,,
58666531,Rue Rapatzé,residential,False,False,29.975,"LINESTRING (-1.6608198 43.3897994, -1.6609558 43.3900502)",,,,,,,
27190243,Rue Saint-Jacques,residential,True,False,29.367,"LINESTRING (-1.6608198 43.3897994, -1.6610375 43.3896875, -1.6611131 43.3896436)",,,,,,,
27190244,Rue Gabriel Deluc,residential,False,False,24.709,"LINESTRING (-1.6613383 43.3901528, -1.6613591 43.3903745)",,,,,,,
27190244,Rue Gabriel Deluc,residential,False,True,18.211,"LINESTRING (-1.6613383 43.3901528, -1.6612701 43.3899967)",,,,,,,
58666527,Rue Etchebaster,residential,False,True,64.686,"LINESTRING (-1.6613383 43.3901528, -1.6617823 43.3901648, -1.661801 43.3899063)",,,,,,,
27190244,Rue Gabriel Deluc,residential,False,False,49.418,"LINESTRING (-1.6613591 43.3903745, -1.6614007 43.3908179)",,,,,,,
27190244,Rue Gabriel Deluc,residential,False,True,24.709,"LINESTRING (-1.6613591 43.3903745, -1.6613383 43.3901528)",,,,,,,
58666528,Impasse Chiquito de Cambo,residential,False,False,35.483,"LINESTRING (-1.6613591 43.3903745, -1.6617956 43.3903397)",,,,,,,
58666530,Impasse Saint-Jacques,residential,False,False,18.831,"LINESTRING (-1.660399 43.3901886, -1.6603093 43.3900323)",,,,,,,
23589538,Rue Martin de Sopite,residential,True,False,91.281,"LINESTRING (-1.660399 43.3901886, -1.6599538 43.3903524, -1.6593806 43.3905435)",,,,,,,30
58666502,Rue Etcheverrigaray,residential,False,True,62.172,"LINESTRING (-1.660399 43.3901886, -1.660512 43.3903755, -1.6600692 43.3905254)",,,,,,,
27190243,Rue Saint-Jacques,residential,True,False,48.706,"LINESTRING (-1.6603093 43.3900323, -1.6608198 43.3897994)",,,,,,,
58666530,Impasse Saint-Jacques,residential,False,False,26.747,"LINESTRING (-1.6603093 43.3900323, -1.6601642 43.3898161)",,,,,,,
58666530,Impasse Saint-Jacques,residential,False,True,18.831,"LINESTRING (-1.6603093 43.3900323, -1.660399 43.3901886)",,,,,,,
23589538,Rue Martin de Sopite,residential,True,False,32.137,"LINESTRING (-1.6607727 43.3900897, -1.660399 43.3901886)",,,,,,,30
58666503,Rue de la Corderie,residential,False,False,76.022,"LINESTRING (-1.6607727 43.3900897, -1.6609019 43.3907669)",,,,,,,
23589538,Rue Martin de Sopite,residential,True,False,15.434,"LINESTRING (-1.6609558 43.3900502, -1.6607727 43.3900897)",,,,,,,30
58666531,Rue Rapatzé,residential,False,True,29.975,"LINESTRING (-1.6609558 43.3900502, -1.6608198 43.3897994)",,,,,,,
58666530,Impasse Saint-Jacques,residential,False,True,26.747,"LINESTRING (-1.6601642 43.3898161, -1.6603093 43.3900323)",,,,,,,
22374924,Boulevard Adolphe Thiers,residential,False,False,26.127,"LINESTRING (-1.6590771 43.390386, -1.6591743 43.3906101)",,,,,,,
22374924,Boulevard Adolphe Thiers,residential,False,True,37.982,"LINESTRING (-1.6590771 43.390386, -1.6589112 43.3900664)",,,,,,,
1191837159,Rue Saint-Jacques,residential,True,False,18.218,"LINESTRING (-1.6590771 43.390386, -1.6592863 43.3903249)",,,,,,,
58666504,Place Antonini Uria Monzon,residential,False,True,25.474,"LINESTRING (-1.6592863 43.3903249, -1.6593806 43.3905435)",,,,,,,
27190243,Rue Saint-Jacques,residential,True,False,88.921,"LINESTRING (-1.6592863 43.3903249, -1.6598485 43.3901746, -1.6600507 43.3901227, -1.6603093 43.3900323)",,,,,,,
58666504,Place Antonini Uria Monzon,residential,False,False,46.576,"LINESTRING (-1.6592863 43.3903249, -1.6592445 43.3901923, -1.659153 43.3901926, -1.6589112 43.3900664)",,,,,,,
27190244,Rue Gabriel Deluc,residential,False,True,49.418,"LINESTRING (-1.6614007 43.3908179, -1.6613591 43.3903745)",,,,,,,
1132154556,Rue Dargaignaraz,living_street,False,True,23.027,"LINESTRING (-1.6614007 43.3908179, -1.6616849 43.3908027)",,,,,,,
58666532,Rue Dargaignaraz,residential,False,False,31.487,"LINESTRING (-1.6614007 43.3908179, -1.6610421 43.3908344, -1.6610118 43.3908358)",,,,,,,
58666532,Rue Dargaignaraz,residential,False,True,31.487,"LINESTRING (-1.6610118 43.3908358, -1.6610421 43.3908344, -1.6614007 43.3908179)",,,,,,,
58666539,Place Maurice Ravel,residential,False,False,11.791,"LINESTRING (-1.6610118 43.3908358, -1.6609587 43.3907953, -1.6609019 43.3907669)",,,,,,,
58666539,Place Maurice Ravel,residential,False,True,29.736,"LINESTRING (-1.6610118 43.3908358, -1.6610339 43.3909947, -1.6609733 43.391093)",,,,,,,
719519159,Promenade Jacques Thibaud,living_street,False,True,32.291,"LINESTRING (-1.6614573 43.3910414, -1.6614759 43.3910219, -1.6616849 43.3908027)",,,,,,,
58666503,Rue de la Corderie,residential,False,True,76.022,"LINESTRING (-1.6609019 43.3907669, -1.6607727 43.3900897)",,,,,,,
