osmid,oneway,ref,highway,maxspeed,reversed,length,lanes,geometry,name,junction,tunnel
903007914,False,,residential,,False,38.265,2,"LINESTRING (2.3917329 49.0098894, 2.3915988 49.009636, 2.3915718 49.0095622)",Rue Jules Ferry,,
280602394,False,,unclassified,,False,55.758,,"LINESTRING (2.3893774 49.0103549, 2.3886537 49.0105165)",Rue du Malassis,,
903005597,False,,residential,,True,5.248,,"LINESTRING (2.3893774 49.0103549, 2.3894209 49.0103925)",Rue Morillon,,
34131368,False,,residential,,True,81.486,,"LINESTRING (2.3940574 49.0087529, 2.3930158 49.0090179)",Allée de la Ferme Queux,,
1061800598,False,,residential,,False,22.049,,"LINESTRING (2.3940574 49.0087529, 2.394076 49.0086817, 2.394006 49.0085643)",,,
34131502,False,,residential,,False,22.628,,"LINESTRING (2.3943238 49.0097416, 2.3944182 49.0096628, 2.3944714 49.0095656)",Rue Bertrand Russell,,
1060314516,False,,residential,,True,40.69799999999999,,"LINESTRING (2.3943238 49.0097416, 2.3944203 49.0097789, 2.3944812 49.009768, 2.3945662 49.0097098, 2.3945847 49.0096686, 2.3945478 49.009625, 2.3944714 49.0095656)",,,
34131502,False,,residential,,True,62.928,,"LINESTRING (2.3943238 49.0097416, 2.3941609 49.0098342, 2.393998 49.009905, 2.3941155 49.0101167, 2.3941306 49.0101439, 2.3941507 49.0101839)",Rue Bertrand Russell,,
34131502,False,,residential,,False,20.205,,"LINESTRING (2.3944714 49.0095656, 2.3944688 49.0094565, 2.3944313 49.0093882)",Rue Bertrand Russell,,
34131502,False,,residential,,True,22.628,,"LINESTRING (2.3944714 49.0095656, 2.3944182 49.0096628, 2.3943238 49.0097416)",Rue Bertrand Russell,,
1060314516,False,,residential,,False,40.69800000000001,,"LINESTRING (2.3944714 49.0095656, 2.3945478 49.009625, 2.3945847 49.0096686, 2.3945662 49.0097098, 2.3944812 49.009768, 2.3944203 49.0097789, 2.3943238 49.0097416)",,,
346306544,False,,residential,,False,79.607,,"LINESTRING (2.3942971 49.0091698, 2.3932844 49.0094368)",Rue des Prés Monseigneur,,
34131502,False,,residential,,True,26.185,,"LINESTRING (2.3942971 49.0091698, 2.3944205 49.0093686, 2.3944313 49.0093882)",Rue Bertrand Russell,,
346306544,False,,residential,,True,47.436,,"LINESTRING (2.3942971 49.0091698, 2.3945866 49.0091047, 2.3947066 49.0093164)",Rue des Prés Monseigneur,,
34131535,False,,residential,,True,104.25299999999999,,"LINESTRING (2.394423 49.0074806, 2.3943874 49.0074307, 2.3940664 49.0069875, 2.3939462 49.0068805, 2.3937322 49.0067363, 2.3936709 49.006695)",Rue du Lierre,,
335287861,True,,residential,,False,135.256,,"LINESTRING (2.394423 49.0074806, 2.3943215 49.0075117, 2.3940716 49.0075884, 2.3934734 49.007758, 2.3928686 49.0079154, 2.3928084 49.0079332, 2.3927189 49.0079595)",Rue du Général Archinard,,
34131539,False,,residential,,False,241.511,,"LINESTRING (2.3921609 49.0056316, 2.3915667 49.0058472, 2.3914534 49.0058815, 2.3909544 49.0060443, 2.3907333 49.0061205, 2.3906409 49.0061668, 2.3906006 49.0061905, 2.3903201 49.0063556, 2.3902808 49.0063778, 2.3900497 49.0065087, 2.3899276 49.0065668, 2.3898162 49.0065931, 2.3894847 49.0066712, 2.3894465 49.0066795, 2.3893449 49.0067043, 2.3893207 49.0067097)",Rue du Pressoir,,
34131539,False,,residential,,True,61.858,,"LINESTRING (2.3921609 49.0056316, 2.3927581 49.0054893, 2.392958 49.0054417)",Rue du Pressoir,,
34131539,False,,residential,,False,61.858,,"LINESTRING (2.392958 49.0054417, 2.3927581 49.0054893, 2.3921609 49.0056316)",Rue du Pressoir,,
34131579,False,,residential,,False,48.745,,"LINESTRING (2.392958 49.0054417, 2.3930189 49.005499, 2.3933046 49.005731, 2.3933715 49.0057859)",Rue Louise Michel,,
668232866,False,,residential,,True,54.844,,"LINESTRING (2.392958 49.0054417, 2.392959 49.0053651, 2.3929644 49.0049485)",Rue Louise Michel,,
668232867,True,,residential,,False,50.168,,"LINESTRING (2.3929644 49.0049485, 2.3923256 49.0051157)",Rue des Neuf Arpents,,
34131549,True,,residential,,False,99.03999999999999,,"LINESTRING (2.3929644 49.0049485, 2.3929316 49.0048879, 2.3925992 49.0041533, 2.3925533 49.0041013)",Rue Louise Michel,,
668232866,False,,residential,,False,54.844,,"LINESTRING (2.3929644 49.0049485, 2.392959 49.0053651, 2.392958 49.0054417)",Rue Louise Michel,,
34131579,False,,residential,,True,6.135,,"LINESTRING (2.393424 49.005829, 2.3933715 49.0057859)",Rue Louise Michel,,
34131579,False,,residential,,False,99.34599999999999,,"LINESTRING (2.393424 49.005829, 2.3934351 49.005922, 2.3934443 49.0061981, 2.3934751 49.0065637, 2.3934817 49.0066224, 2.3934951 49.0066601, 2.3935159 49.0067188)",Rue Louise Michel,,
255720090,True,D 370,residential,50,False,11.611,1,"LINESTRING (2.3935159 49.0067188, 2.3936709 49.006695)",Rue Gambetta,,
34131579,False,,residential,,True,99.346,,"LINESTRING (2.3935159 49.0067188, 2.3934951 49.0066601, 2.3934817 49.0066224, 2.3934751 49.0065637, 2.3934443 49.0061981, 2.3934351 49.005922, 2.393424 49.005829)",Rue Louise Michel,,
34132134,False,,residential,,True,108.827,,"LINESTRING (2.386052 49.0032642, 2.3865061 49.004095, 2.3865528 49.0041861)",Boulevard Carnot,,
34145498,False,,residential,,True,56.865,,"LINESTRING (2.3870895 49.0074171, 2.3870153 49.0074239, 2.3863854 49.0074814, 2.3863176 49.007474)",Rue du Rosay,,
545725310,True,,residential,,False,5.852,,"LINESTRING (2.3870895 49.0074171, 2.3870913 49.0073972, 2.3871248 49.007373)",Rue Thomas Couture,,
34145498,False,,residential,,False,56.864999999999995,,"LINESTRING (2.3863176 49.007474, 2.3863854 49.0074814, 2.3870153 49.0074239, 2.3870895 49.0074171)",Rue du Rosay,,
34145509,False,,residential,,False,37.311,,"LINESTRING (2.3863176 49.007474, 2.3863065 49.0074043, 2.3863119 49.0072847, 2.3862884 49.0071397)",Rue Louis Demolliens,,
34145509,False,,residential,,True,74.362,,"LINESTRING (2.3863176 49.007474, 2.3863341 49.0076312, 2.3863605 49.0077209, 2.3864622 49.0081354)",Rue Louis Demolliens,,
34145509,False,,residential,,True,37.311,,"LINESTRING (2.3862884 49.0071397, 2.3863119 49.0072847, 2.3863065 49.0074043, 2.3863176 49.007474)",Rue Louis Demolliens,,
"[119722850, 34145542]",False,,residential,50,False,236.828,,"LINESTRING (2.382714 49.0093592, 2.3826067 49.0087364, 2.3825764 49.0084813, 2.3825907 49.008349, 2.3825936 49.0083218, 2.3826323 49.0081401, 2.3826924 49.0079444, 2.3827247 49.007866, 2.382896 49.007506, 2.3829107 49.0074733, 2.3829228 49.007437, 2.3829281 49.0073644, 2.3829175 49.0072627)",Avenue Marie Laurent,,
429703087,True,,residential,,False,103.055,,"LINESTRING (2.382714 49.0093592, 2.382632 49.0102608, 2.3826289 49.0102843)",Chemin de Margot,,
34131542,False,,residential,,False,66.07600000000001,,"LINESTRING (2.3930856 49.0039384, 2.3932205 49.0039004, 2.3935339 49.0038122, 2.3937252 49.003753, 2.3938094 49.0037296, 2.3939153 49.0037001)",Boulevard Salvador Allende,,
34131542,False,,residential,,True,42.846,,"LINESTRING (2.3930856 49.0039384, 2.3926957 49.0040577, 2.3925533 49.0041013)",Boulevard Salvador Allende,,
340693991,False,,residential,,True,81.072,,"LINESTRING (2.3930856 49.0039384, 2.3931601 49.0039848, 2.3937729 49.0042288, 2.3940603 49.0041955)",Rue du Champ Long,,
13892197,False,D 316,primary,50,True,3.564,,"LINESTRING (2.383779 49.0045679, 2.3837655 49.0045987)",,,
111765898,True,,secondary_link,50,False,53.524,1,"LINESTRING (2.383779 49.0045679, 2.3838079 49.0043152, 2.383827 49.0040876)",,,
119722850,False,,residential,50,False,107.93,,"LINESTRING (2.3829175 49.0072627, 2.3829107 49.0072272, 2.3828993 49.0071636, 2.382853 49.0070161, 2.3827991 49.0068704, 2.3826689 49.0064482, 2.3826545 49.0063959, 2.3826545 49.0063809, 2.3826599 49.0063651, 2.3826747 49.006351, 2.3826934 49.0063439, 2.382726 49.0063332)",Avenue Marie Laurent,,
"[119722850, 34145542]",False,,residential,50,True,236.82800000000003,,"LINESTRING (2.3829175 49.0072627, 2.3829281 49.0073644, 2.3829228 49.007437, 2.3829107 49.0074733, 2.382896 49.007506, 2.3827247 49.007866, 2.3826924 49.0079444, 2.3826323 49.0081401, 2.3825936 49.0083218, 2.3825907 49.008349, 2.3825764 49.0084813, 2.3826067 49.0087364, 2.382714 49.0093592)",Avenue Marie Laurent,,
"[120311889, 340693975]",False,,secondary,50,True,256.68600000000004,,"LINESTRING (2.381784 49.0035494, 2.3819033 49.0039134, 2.3820911 49.0044867, 2.3824826 49.0057336, 2.3825052 49.0058088)","['Avenue Marx Dormoy', 'Rue de Paris']",,
139116258,False,,residential,,False,12.617999999999999,,"LINESTRING (2.3942201 49.0036071, 2.3943095 49.003572, 2.3943411 49.0035607, 2.3943711 49.003552)",Rue Jean Bullant,,
335205258,True,,residential,,False,18.215,,"LINESTRING (2.3942201 49.0036071, 2.3942368 49.003638, 2.3942389 49.0036707, 2.3942264 49.0037024, 2.3942002 49.0037303, 2.3941626 49.0037519)",,roundabout,
280611068,True,,residential,,False,69.20700000000001,,"LINESTRING (2.3871248 49.007373, 2.3872252 49.0073549, 2.3879759 49.0072199, 2.3880395 49.0072076)",Rue Pasteur,,
504458260,False,,residential,,False,23.293,,"LINESTRING (2.3871248 49.007373, 2.3871133 49.0073374, 2.3870584 49.0071681)",Rue Thomas Couture,,
504458260,False,,residential,,True,23.293,,"LINESTRING (2.3870584 49.0071681, 2.3871133 49.0073374, 2.3871248 49.007373)",Rue Thomas Couture,,
280595330,False,,residential,,False,26.171,,"LINESTRING (2.3870859 49.007589, 2.3867279 49.0076048)",,,
545725310,True,,residential,,False,19.116,,"LINESTRING (2.3870859 49.007589, 2.3870895 49.0074171)",Rue Thomas Couture,,
280595330,False,,residential,,True,26.171,,"LINESTRING (2.3867279 49.0076048, 2.3870859 49.007589)",,,
280590573,False,,residential,,True,47.137,,"LINESTRING (2.3870873 49.0085338, 2.3871696 49.0087423, 2.387213 49.0088523, 2.3872107 49.0089472)",Rue Thomas Couture,,
"[34145509, 280595327]",False,,residential,,False,90.988,,"LINESTRING (2.3870873 49.0085338, 2.3865847 49.0086088, 2.3864622 49.0081354)","['Rue Louis Demolliens', 'Ruelle Dordet']",,
545725310,True,,residential,,False,105.05699999999999,,"LINESTRING (2.3870873 49.0085338, 2.3870864 49.0079496, 2.3870859 49.007589)",Rue Thomas Couture,,
27267002,False,D 370,residential,,False,14.334,,"LINESTRING (2.3861903 49.0094205, 2.38637 49.0093683)",Rue Julien Boursier,,
27267002,False,D 370,residential,,True,143.35299999999998,,"LINESTRING (2.3861903 49.0094205, 2.3850921 49.0097718, 2.38497 49.0098109, 2.3846099 49.0099261, 2.3844269 49.0099897)",Rue Julien Boursier,,
280599631,False,,residential,,False,20.581,,"LINESTRING (2.3861903 49.0094205, 2.38622 49.0092887, 2.3862315 49.0092374)",,,
280599631,False,,residential,,True,54.021,,"LINESTRING (2.3859421 49.0087902, 2.3862315 49.0092374)",,,
27267002,False,D 370,residential,,False,30.827,,"LINESTRING (2.3869422 49.0091595, 2.3869785 49.0091382, 2.3871206 49.0090389, 2.3871637 49.008995, 2.3872107 49.0089472)",Rue Julien Boursier,,
27267002,False,D 370,residential,,True,47.906,,"LINESTRING (2.3869422 49.0091595, 2.3867494 49.0092481, 2.3864677 49.0093399, 2.38637 49.0093683)",Rue Julien Boursier,,
34131214,True,,residential,,False,234.383,,"LINESTRING (2.3888556 49.0082945, 2.3888986 49.0083605, 2.3890507 49.0085936, 2.3890448 49.0086657, 2.3890185 49.0089842, 2.3891424 49.0095452, 2.3891848 49.0097372, 2.3893774 49.0103549)",Rue Victor Gouffé,,
504458259,True,D 370,residential,,False,59.748000000000005,,"LINESTRING (2.3888556 49.0082945, 2.3887328 49.0083496, 2.3882616 49.0085585, 2.3881682 49.0085848)",Rue Julien Boursier,,
280602394,False,,unclassified,,True,55.758,,"LINESTRING (2.3886537 49.0105165, 2.3893774 49.0103549)",Rue du Malassis,,
280602394,False,,unclassified,,False,146.973,,"LINESTRING (2.3886537 49.0105165, 2.3883962 49.0105816, 2.3881924 49.010594, 2.3880824 49.0105816, 2.3870459 49.0102013, 2.3868406 49.010126)",Rue du Malassis,,
903005597,False,,residential,,False,5.248,,"LINESTRING (2.3894209 49.0103925, 2.3893774 49.0103549)",Rue Morillon,,
34131190,True,,residential,,False,179.53,1,"LINESTRING (2.3894209 49.0103925, 2.3895476 49.0104098, 2.3902631 49.0102861, 2.3907141 49.0101942, 2.3910999 49.0100838, 2.391676 49.0099068, 2.3917329 49.0098894)",Rue Morillon,,
335205336,False,,residential,,True,22.605,,"LINESTRING (2.3880395 49.0072076, 2.3879927 49.0070839, 2.3879603 49.0070111)",Rue de la République,,
504458258,True,,residential,,False,59.379999999999995,,"LINESTRING (2.3880395 49.0072076, 2.3880881 49.0072956, 2.3881743 49.0074042, 2.3882123 49.0074518, 2.3883159 49.0075629, 2.3884341 49.0076722)",Rue de la République,,
280612067,False,,residential,,False,33.565,,"LINESTRING (2.388822 49.0075098, 2.3884341 49.0076722)",Ruelle des Pâtissiers,,
34145572,True,,residential,,False,71.138,,"LINESTRING (2.388822 49.0075098, 2.3888247 49.0074324, 2.3895857 49.0071735)",Ruelle des Pâtissiers,,
34145572,True,,residential,,False,94.906,,"LINESTRING (2.3895857 49.0071735, 2.3896806 49.0073474, 2.3889736 49.0075872, 2.3889025 49.0075942, 2.388822 49.0075098)",Ruelle des Pâtissiers,,
665299597,False,,residential,,False,55.077,,"LINESTRING (2.3895857 49.0071735, 2.3894965 49.0070158, 2.3894652 49.0069604, 2.3893207 49.0067097)",Ruelle des Pâtissiers,,
280612067,False,,residential,,True,33.565,,"LINESTRING (2.3884341 49.0076722, 2.388822 49.0075098)",Ruelle des Pâtissiers,,
504458258,True,,residential,,False,72.459,,"LINESTRING (2.3884341 49.0076722, 2.3885916 49.0078501, 2.3886846 49.0079553, 2.3887084 49.0079797, 2.3888496 49.0081247, 2.3889285 49.0081547, 2.3889961 49.0082001)",Rue de la République,,
34131180,False,,residential,,True,149.56900000000002,,"LINESTRING (2.3941507 49.0101839, 2.3939433 49.0102281, 2.3931697 49.0103932, 2.3923362 49.0105651, 2.3921976 49.0105939)",Boulevard Charles de Gaulle,,
34131502,False,,residential,,False,62.928,,"LINESTRING (2.3941507 49.0101839, 2.3941306 49.0101439, 2.3941155 49.0101167, 2.393998 49.009905, 2.3941609 49.0098342, 2.3943238 49.0097416)",Rue Bertrand Russell,,
34131544,False,,residential,,True,78.614,,"LINESTRING (2.3896566 49.0053881, 2.3893577 49.005345, 2.388987 49.0052855, 2.3888047 49.0052562, 2.3886081 49.0052247)",Rue Faidherbe,,
335205336,False,,residential,,False,64.726,,"LINESTRING (2.3877123 49.0064522, 2.3879603 49.0070111)",Rue de la République,,
280623335,False,,residential,,False,72.165,,"LINESTRING (2.3877123 49.0064522, 2.387782 49.006437, 2.3886507 49.0062466)",,,
335205336,False,,residential,,True,94.712,,"LINESTRING (2.3877123 49.0064522, 2.3874271 49.005859, 2.3874156 49.0058351, 2.3873993 49.0058046, 2.3873125 49.0056419)",Rue de la République,,
280623335,False,,residential,,True,72.165,,"LINESTRING (2.3886507 49.0062466, 2.387782 49.006437, 2.3877123 49.0064522)",,,
529935299,False,,residential,,False,79.155,,"LINESTRING (2.3876986 49.003657, 2.3882019 49.0035134, 2.3883135 49.0034821, 2.38869 49.0033677)",Rue Lucie Aubrac,,
311837119,True,,residential,,False,18.197999999999997,,"LINESTRING (2.3832251 49.0058159, 2.3832553 49.0057881, 2.3833023 49.0057558, 2.3833345 49.00574, 2.3833653 49.0057281, 2.3834138 49.0057134)",Rue du Docteur Rampont,,
"[748925683, 944027205]",True,D 316,primary,50,False,141.117,"['1', '2']","LINESTRING (2.3832251 49.0058159, 2.3833055 49.0056223, 2.3833159 49.0055973, 2.383419 49.0053305, 2.3835209 49.005061, 2.3836201 49.0048493, 2.3837655 49.0045987)",,,
311837107,False,,secondary,50,False,7.426,,"LINESTRING (2.3827763 49.0063912, 2.3827364 49.0063475, 2.382726 49.0063332)",Rue de Paris,,
311837109,True,,secondary,50,False,19.329,,"LINESTRING (2.3827763 49.0063912, 2.3828162 49.006409, 2.382851 49.0064196, 2.3828832 49.0064271, 2.3829074 49.0064296, 2.3829523 49.0064344, 2.3830259 49.0064406)",Rue de Paris,,
335201451,True,D 316,primary,50,False,38.949,2,"LINESTRING (2.3835145 49.0085782, 2.3835817 49.0087624, 2.3836413 49.0089004, 2.3836479 49.0089173)",Rue de Paris,,
311837130,True,,residential,50,False,25.843,,"LINESTRING (2.3836479 49.0089173, 2.383626 49.0090327, 2.3836181 49.0090556, 2.3836074 49.0090838, 2.3835953 49.0091097, 2.3835751 49.0091437)",,,
335201451,True,D 316,primary,50,False,27.18,2,"LINESTRING (2.3836479 49.0089173, 2.3836912 49.0090381, 2.3837301 49.0091557)",Rue de Paris,,
