osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,geometry,bridge,name
42881175,2,N 1,primary,50,False,True,101.984,"LINESTRING (45.2106209 -12.7379157, 45.2108733 -12.7381845, 45.2111246 -12.7384629, 45.2112405 -12.7386052)",,
510012607,2,N 1,primary,50,True,False,117.81099999999999,"LINESTRING (45.2106209 -12.7379157, 45.210261 -12.737416, 45.2101913 -12.7372839, 45.2101437 -12.7371708, 45.2100803 -12.7370039)",,
510012609,2,N 1,primary,50,True,False,74.30199999999999,"LINESTRING (45.2097512 -12.7362568, 45.2098082 -12.7364928, 45.2099508 -12.7368952)",,
"[525126731, 510012611]",2,N 1,primary,"['50', '30']",False,False,241.682,"LINESTRING (45.2097512 -12.7362568, 45.2096481 -12.7360994, 45.2095999 -12.736013, 45.2095437 -12.7359376, 45.2094983 -12.7358875, 45.2094471 -12.735831, 45.2093488 -12.7357869, 45.2092396 -12.7357809, 45.2091525 -12.7358178, 45.2090678 -12.7358846, 45.2089548 -12.7362191, 45.2089052 -12.7363394, 45.2088401 -12.7364172, 45.2087939 -12.7364709, 45.2087397 -12.7365079, 45.2085955 -12.7365845, 45.2082403 -12.7366984)",,
"[504399464, 525126730, 525126731]",2,N 1,primary,30,False,False,52.031,"LINESTRING (45.2067359 -12.7370207, 45.2066454 -12.7370294, 45.2065483 -12.7370186, 45.206494 -12.7370105, 45.2064133 -12.7369914, 45.2062887 -12.7369518, 45.2062674 -12.7369463)",yes,Boulevard Tchopo
525126731,2,N 1,primary,30,False,True,33.699,"LINESTRING (45.2067359 -12.7370207, 45.2069146 -12.7370092, 45.2070454 -12.7369949)",,
532022073,1,,residential,,False,True,11.096,"LINESTRING (45.2050632 -12.736899, 45.2049648 -12.7369263)",,Rue Daou Rama
504399464,2,N 1,primary,30,False,False,87.27999999999999,"LINESTRING (45.2050632 -12.736899, 45.2050136 -12.7368357, 45.2049828 -12.736761, 45.204981 -12.7366753, 45.2050023 -12.7365911, 45.2051156 -12.7363593, 45.205157 -12.736168)",,Boulevard Tchopo
504399464,2,N 1,primary,30,False,True,39.963,"LINESTRING (45.2050632 -12.736899, 45.2051179 -12.73693, 45.2051859 -12.7369483, 45.2054204 -12.7369567)",,Boulevard Tchopo
504399464,2,N 1,primary,30,False,False,31.809,"LINESTRING (45.205157 -12.736168, 45.205177 -12.7358826)",,Boulevard Tchopo
504399464,2,N 1,primary,30,False,True,87.28,"LINESTRING (45.205157 -12.736168, 45.2051156 -12.7363593, 45.2050023 -12.7365911, 45.204981 -12.7366753, 45.2049828 -12.736761, 45.2050136 -12.7368357, 45.2050632 -12.736899)",,Boulevard Tchopo
532022072,2,,residential,50,False,False,206.106,"LINESTRING (45.205157 -12.736168, 45.2050718 -12.7361242, 45.2050236 -12.7361078, 45.2049709 -12.7361067, 45.2049115 -12.7361231, 45.2048712 -12.7361592, 45.2048235 -12.7362243, 45.2047927 -12.7362825, 45.2047621 -12.7363532, 45.2047277 -12.7364564, 45.2046929 -12.7365242, 45.2046279 -12.7365944, 45.2045285 -12.7366458, 45.2043152 -12.7367704, 45.2041601 -12.7368871, 45.203963 -12.7370795, 45.203878 -12.7371553, 45.2038253 -12.7371892, 45.2037703 -12.7371984)",,Rue Bamana
