osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,junction,bridge,lanes,access
"[223894369, 223894370, 38570115, 223894372, 223894371]",False,,Place Georges Clemenceau,residential,,False,138.838,"LINESTRING (2.9247326 47.408591, 2.9249907 47.4087642, 2.92522 47.4090256, 2.9254276 47.409321, 2.9254646 47.4094025, 2.9254686 47.4094191, 2.9254814 47.4094717, 2.9255191 47.4096143, 2.9255164 47.4096549, 2.9255144 47.4096855)",,yes,,
38569065,False,,Boulevard de la République,secondary,,False,70.382,"LINESTRING (2.9255764 47.409806, 2.9255945 47.4098332, 2.9256005 47.4098421, 2.9256222 47.4098909, 2.9256821 47.4101067, 2.925745 47.4104019, 2.9257502 47.4104262)",,,,
223894385,True,,,secondary,,False,18.603,"LINESTRING (2.9255764 47.409806, 2.9255514 47.4098142, 2.925524 47.4098173, 2.9254964 47.4098151, 2.9254708 47.4098076, 2.9254498 47.4097959, 2.9254344 47.4097807, 2.9254258 47.4097633, 2.9254247 47.4097449, 2.9254311 47.409727)",roundabout,,,
443989800,True,,Rue du 14 Juillet,secondary,,False,97.37700000000001,"LINESTRING (2.9297212 47.4129405, 2.9305332 47.4133193, 2.9307836 47.4134405)",,,,
38569342,False,,Rue du 14 Juillet,secondary,,False,46.010999999999996,"LINESTRING (2.9307836 47.4134405, 2.9311085 47.4135973, 2.9311957 47.4136378, 2.9312713 47.4136887)",,,,
155335663,False,,Rue Gambetta,tertiary,,True,179.01000000000002,"LINESTRING (2.9307836 47.4134405, 2.9307944 47.4133708, 2.9306767 47.4126401, 2.9306029 47.4122927, 2.930544 47.412046, 2.9305427 47.4119945, 2.9305539 47.4119276, 2.9305669 47.4118929, 2.9305784 47.4118742, 2.9306039 47.4118509)",,,,
38569346,True,,Rue Louis Paris,residential,,False,49.591,"LINESTRING (2.9233476 47.4107278, 2.9234302 47.410927, 2.9234556 47.4109883, 2.9235256 47.4111572)",,,,
443989793,True,,Rue Alphonse Baudin,tertiary,,False,63.312,"LINESTRING (2.9233476 47.4107278, 2.9231504 47.410815, 2.9226784 47.4109508, 2.9225867 47.4109609)",,,,
"[38569348, 38569349, 38569062, 223894383, 223894384, 656614644, 656614645, 656614646, 656614647]",False,D 955A,Rue Saint-Agnan,secondary,30,False,116.01599999999998,"LINESTRING (2.924363 47.410007, 2.924333 47.409966, 2.9242218 47.4098046, 2.9242095 47.409785, 2.9241852 47.4097464, 2.9241673 47.4097178, 2.9241253 47.4096509, 2.9240952 47.4096029, 2.9240135 47.4094727, 2.9238129 47.4091531, 2.9237706 47.4090857, 2.9237484 47.4090503)",,yes,2,
38569063,True,,,secondary,30,False,12.738,"LINESTRING (2.924363 47.410007, 2.9244019 47.4099958, 2.9244439 47.4099923, 2.9244857 47.4099967, 2.9245242 47.4100087)",roundabout,,,
38569063,True,,,secondary,30,False,20.936,"LINESTRING (2.9243349 47.4101696, 2.924307 47.4101446, 2.9242915 47.410115, 2.9242898 47.4100836, 2.9243021 47.4100534, 2.9243273 47.410027, 2.924363 47.410007)",roundabout,,,
443989793,True,,Rue Alphonse Baudin,tertiary,,False,105.28,"LINESTRING (2.9243349 47.4101696, 2.9242596 47.4101971, 2.9237504 47.4102875, 2.9236376 47.4103445, 2.9235668 47.4103833, 2.9234942 47.4104792, 2.9234214 47.4105859, 2.9233476 47.4107278)",,,,
38569063,True,,,secondary,30,False,26.380000000000003,"LINESTRING (2.9245242 47.4100087, 2.9245566 47.4100276, 2.9245799 47.4100518, 2.9245925 47.4100795, 2.9245925 47.4101117, 2.9245779 47.4101423, 2.92455 47.4101684, 2.9245117 47.4101875, 2.9244824 47.4101962)",roundabout,,,
38569064,False,,Quai Jules Moineau,secondary,,False,76.441,"LINESTRING (2.9245242 47.4100087, 2.9245685 47.4099775, 2.9246312 47.4099426, 2.9253475 47.4097239, 2.9253883 47.4097207, 2.9254311 47.409727)",,,,
38569066,True,D 955,Rue du Général de Gaulle,secondary,,False,101.634,"LINESTRING (2.9222962 47.4114404, 2.9226452 47.4114475, 2.9227891 47.4114504, 2.9229305 47.4114493, 2.9231492 47.4114489, 2.9236466 47.4114491)",,,,
38569345,True,,Rond-Point du Pont de Loire,secondary,,False,10.856,"LINESTRING (2.9222962 47.4114404, 2.9222908 47.4114645, 2.9222753 47.4114866, 2.922251 47.4115046, 2.92222 47.4115171)",roundabout,,,
38569066,True,D 955,Rue du Général de Gaulle,secondary,,False,71.895,"LINESTRING (2.9236466 47.4114491, 2.924602 47.4114442)",,,,
503247070,False,,Rue Chollet,residential,,True,7.767,"LINESTRING (2.9236466 47.4114491, 2.9236758 47.4115161)",,,,
38569066,True,D 955,Rue du Général de Gaulle,secondary,,False,55.022,"LINESTRING (2.924602 47.4114442, 2.9248918 47.4114393, 2.9253309 47.4114095)",,,,
155187325,True,,Rue Pasteur,unclassified,,False,59.066,"LINESTRING (2.924602 47.4114442, 2.9245924 47.4115182, 2.9245759 47.411645, 2.9246142 47.4119736)",,,,
38569345,True,,Rond-Point du Pont de Loire,secondary,,False,17.84,"LINESTRING (2.92222 47.4115171, 2.9221815 47.4115232, 2.9221422 47.4115207, 2.922106 47.4115098, 2.9220768 47.4114918, 2.9220576 47.4114685, 2.9220503 47.4114422)",roundabout,,,
155221404,False,,Rue Eugène Pelletan,secondary,30,True,37.821,"LINESTRING (2.92222 47.4115171, 2.9222575 47.4115609, 2.9222631 47.4116003, 2.9222275 47.4117946, 2.9222243 47.4118487)",,,,
26026521,False,,Rue Alphonse Baudin,tertiary,,False,53.745,"LINESTRING (2.9222596 47.4113809, 2.9223132 47.4113558, 2.9223326 47.4113422, 2.9223694 47.4113054, 2.9224383 47.4111598, 2.9224833 47.4110909, 2.9224902 47.4110804, 2.9225731 47.4109775, 2.9225867 47.4109609)",,,,
38569345,True,,Rond-Point du Pont de Loire,secondary,,False,7.34,"LINESTRING (2.9222596 47.4113809, 2.9222796 47.4113983, 2.9222921 47.4114186, 2.9222962 47.4114404)",roundabout,,,
223446911,True,,Rue Folatre,residential,,False,70.34700000000001,"LINESTRING (2.9231328 47.4083461, 2.9234837 47.4082546, 2.9238979 47.4085084)",,,,
"[656614649, 656614650, 217288612]",False,D 955A,Rue Saint-Agnan,secondary,30,False,47.874,"LINESTRING (2.9231328 47.4083461, 2.9230135 47.4080736, 2.9229995 47.4080415, 2.9229854 47.4080093, 2.9229521 47.4079333)",,,2,
656614650,False,D 955A,Rue Saint-Agnan,secondary,30,True,43.767999999999994,"LINESTRING (2.9231328 47.4083461, 2.9233475 47.4086804, 2.9233646 47.4087071)",,,2,
64682150,False,,Rue des Rivières Saint-Agnan,residential,,False,79.704,"LINESTRING (2.9251001 47.4083284, 2.9259317 47.4078845)",,,,
64682150,False,,Rue des Rivières Saint-Agnan,residential,,True,40.218,"LINESTRING (2.9251001 47.4083284, 2.9247326 47.408591)",,,,
223446916,False,,Rue des Filoirs,residential,,False,70.664,"LINESTRING (2.9251001 47.4083284, 2.9249334 47.407703)",,,,
"[808392168, 375120378]",False,,Quai du Sanitas,secondary,,False,43.528,"LINESTRING (2.9226009 47.4144209, 2.9225838 47.4143837, 2.922424 47.4140482)",,,,
808392168,False,,Quai du Sanitas,secondary,,True,22.482,"LINESTRING (2.9226009 47.4144209, 2.9226243 47.4144736, 2.9226476 47.4145263, 2.9226794 47.4146159)",,,,
155221404,False,,Rue Eugène Pelletan,secondary,30,False,27.498,"LINESTRING (2.9221421 47.4125827, 2.9222508 47.4123466)",,,,
155221397,False,,Place Dauphine,secondary,,True,73.029,"LINESTRING (2.9221421 47.4125827, 2.9221296 47.4126595, 2.9221262 47.4127105, 2.922155 47.4128939, 2.9221636 47.4129488, 2.9221784 47.4130431, 2.9221864 47.4130945, 2.9221898 47.4131265, 2.9221971 47.4132366)",,,,
38574129,True,,Quai Maréchal Joffre,unclassified,,False,55.126000000000005,"LINESTRING (2.9216017 47.4130851, 2.9215715 47.4130612, 2.921557 47.4130389, 2.9215519 47.4130107, 2.9215678 47.4125993)",,,,
443989792,False,,Quai Maréchal Joffre,unclassified,,True,43.19799999999999,"LINESTRING (2.9216017 47.4130851, 2.921623 47.4130951, 2.9216874 47.4131173, 2.9217836 47.4131523, 2.9218798 47.4131872, 2.9220441 47.4132521, 2.9221055 47.4132707)",,,,
64689985,False,,Rue Thème,residential,,False,79.50500000000001,"LINESTRING (2.9216476 47.4106969, 2.9225006 47.4108864, 2.9225524 47.4108977, 2.9225843 47.4109256, 2.9225867 47.4109609)",,,,
"[223894373, 223894374, 223894375, 223894376, 223894377, 223894378, 223894379, 223894380, 223894381, 720912701, 720912702]",True,,Quai Maréchal Joffre,residential,,False,101.26599999999999,"LINESTRING (2.9216476 47.4106969, 2.9216499 47.410629, 2.9216517 47.4105745, 2.9216534 47.4105232, 2.9216548 47.4104843, 2.9216587 47.4103683, 2.9216595 47.4103429, 2.9216674 47.4101214, 2.9216692 47.4100575, 2.9216761 47.4099085, 2.9216805 47.4098263, 2.9216815 47.4097865)",,yes,,
38574131,False,,Rue des Forges,residential,,False,112.124,"LINESTRING (2.921743 47.4088911, 2.921851 47.4088749, 2.9219657 47.4088912, 2.9220649 47.4091806, 2.9220913 47.4092038, 2.9221317 47.4092081, 2.9228394 47.4090641)",,,,
217288605,False,,Place Saint-Agnan,residential,,False,23.355,"LINESTRING (2.9228394 47.4090641, 2.9231402 47.4090124)",,,,
38574131,False,,Rue des Forges,residential,,True,112.12400000000001,"LINESTRING (2.9228394 47.4090641, 2.9221317 47.4092081, 2.9220913 47.4092038, 2.9220649 47.4091806, 2.9219657 47.4088912, 2.921851 47.4088749, 2.921743 47.4088911)",,,,
217288613,True,,Impasse de la Madeleine,residential,,False,72.057,"LINESTRING (2.9228394 47.4090641, 2.9228878 47.4095051, 2.922885 47.4097109)",,,,
656614650,False,D 955A,Rue Saint-Agnan,secondary,30,False,15.616,"LINESTRING (2.9234473 47.4088359, 2.9233646 47.4087071)",,,2,
217288611,True,,,secondary,30,False,16.798000000000002,"LINESTRING (2.9234473 47.4088359, 2.9234918 47.4088334, 2.9235322 47.4088462, 2.9235576 47.4088711, 2.9235612 47.4089012, 2.9235421 47.4089285)",roundabout,,,
155180412,False,,Rue des Frères Gambon,residential,,False,40.763,"LINESTRING (2.933386 47.4125095, 2.9328749 47.412388)",,,,
95722398,False,D 14a,Rue Eugène Perreau,tertiary,,True,312.36899999999997,"LINESTRING (2.933386 47.4125095, 2.9330908 47.413349, 2.9328813 47.4138313, 2.9325596 47.4146306, 2.9323778 47.415081, 2.9323201 47.415224)",,,,
270692944,False,D 14a,Rue du Dahomey,tertiary,,False,154.59,"LINESTRING (2.933386 47.4125095, 2.9334268 47.4122908, 2.933587 47.411433, 2.9335709 47.4113244, 2.9334931 47.4112253, 2.9334005 47.4111696)",,,,
443989797,True,D 33A,Rue de Donzy,tertiary,,False,21.605,"LINESTRING (2.9283885 47.4113817, 2.9285336 47.4112937, 2.9285919 47.4112453)",,,,
443989801,False,D 33A,Rue du Commerce,tertiary,,False,21.581,"LINESTRING (2.9283885 47.4113817, 2.9281505 47.4113642, 2.9281033 47.4113613)",,,,
56043835,False,D 14,Rue du Dahomey,tertiary,,True,142.18900000000002,"LINESTRING (2.9306039 47.4118509, 2.9306796 47.4117921, 2.9308191 47.4116436, 2.9309535 47.4115417, 2.9312406 47.4114529, 2.931563 47.4113965, 2.9322121 47.4113025)",,,,
155180409,False,,Rue des Frères Gambon,unclassified,,True,43.657,"LINESTRING (2.9306039 47.4118509, 2.930738 47.4118735, 2.9309549 47.411915, 2.9311633 47.4119549)",,,,
155335663,False,,Rue Gambetta,tertiary,,False,179.01000000000002,"LINESTRING (2.9306039 47.4118509, 2.9305784 47.4118742, 2.9305669 47.4118929, 2.9305539 47.4119276, 2.9305427 47.4119945, 2.930544 47.412046, 2.9306029 47.4122927, 2.9306767 47.4126401, 2.9307944 47.4133708, 2.9307836 47.4134405)",,,,
554221792,True,D 14,Rue des Frères Gambon,tertiary,,False,106.83,"LINESTRING (2.9306039 47.4118509, 2.9303707 47.411801, 2.9292439 47.4115753)",,,,
270692944,False,D 14a,Rue du Dahomey,tertiary,,True,154.59,"LINESTRING (2.9334005 47.4111696, 2.9334931 47.4112253, 2.9335709 47.4113244, 2.933587 47.411433, 2.9334268 47.4122908, 2.933386 47.4125095)",,,,
"[56043834, 56043835, 668264245]",False,"['D 14', 'D 14a']",Rue du Dahomey,tertiary,,False,92.455,"LINESTRING (2.9334005 47.4111696, 2.9333134 47.4111436, 2.9332276 47.4111336, 2.9330764 47.4111538, 2.9327572 47.4112167, 2.9326855 47.4112308, 2.9323902 47.4112775, 2.9322121 47.4113025)",,yes,,
504076425,True,D 33A,Rue du Commerce,tertiary,,False,78.85100000000001,"LINESTRING (2.9267943 47.4112478, 2.9272614 47.4112629, 2.9273813 47.4112832, 2.927685 47.4113319, 2.9278259 47.4113537)",,,,
443989795,True,,Rue Jean Jaurès,residential,,False,78.21100000000001,"LINESTRING (2.9266707 47.4119571, 2.9263444 47.4114778, 2.926327 47.4114448, 2.9263027 47.4113937, 2.9262943 47.4113624, 2.926303 47.4113076)",,,,
443989802,True,,Rue du Ponceau,tertiary,,False,101.46000000000001,"LINESTRING (2.9266707 47.4119571, 2.9260582 47.4122555, 2.9259825 47.4122803, 2.9255544 47.4123427, 2.9254844 47.4123529)",,,,
64682129,False,,Rue Jean Jaurès,secondary,,True,139.43200000000002,"LINESTRING (2.9288688 47.414298, 2.9289433 47.4143873, 2.9291103 47.4146022, 2.9295028 47.4153807, 2.9295452 47.4154618)",,,,
443989795,True,,Rue Jean Jaurès,residential,,False,83.77199999999999,"LINESTRING (2.9288688 47.414298, 2.928768 47.4141497, 2.9286486 47.4140081, 2.9283531 47.4136998, 2.9283079 47.4136486)",,,,
443989796,False,,Rue Victor Hugo,secondary,,False,186.72500000000002,"LINESTRING (2.9288688 47.414298, 2.928953 47.4142841, 2.9295851 47.4141705, 2.9305606 47.4139999, 2.931028 47.4139258, 2.9310995 47.4139145, 2.9312749 47.4138876)",,,,
504083524,False,,Rue Victor Hugo,residential,,True,61.073,"LINESTRING (2.9288688 47.414298, 2.928792 47.4143059, 2.9281556 47.4144278, 2.9280849 47.4144389)",,,,
443989795,True,,Rue Jean Jaurès,residential,,False,65.926,"LINESTRING (2.9270589 47.4124884, 2.9268931 47.4122777, 2.9266851 47.4119778, 2.9266707 47.4119571)",,,,
64689988,True,,Rue Émile Deschanel,residential,,False,92.29,"LINESTRING (2.9237224 47.4081292, 2.9240511 47.4082297, 2.9247326 47.408591)",,,,
223446917,False,,Rue des Grands Jardins,residential,,False,113.981,"LINESTRING (2.9237224 47.4081292, 2.923893 47.407845, 2.9249334 47.407703)",,,,
64689988,True,,Rue Émile Deschanel,residential,,False,61.926,"LINESTRING (2.9229521 47.4079333, 2.9230291 47.4079529, 2.9237224 47.4081292)",,,,
"[656614649, 656614650, 217288612]",False,D 955A,Rue Saint-Agnan,secondary,30,True,47.874,"LINESTRING (2.9229521 47.4079333, 2.9229854 47.4080093, 2.9229995 47.4080415, 2.9230135 47.4080736, 2.9231328 47.4083461)",,,2,
64682129,False,,Rue Jean Jaurès,secondary,,False,139.432,"LINESTRING (2.9295452 47.4154618, 2.9295028 47.4153807, 2.9291103 47.4146022, 2.9289433 47.4143873, 2.9288688 47.414298)",,,,
504084208,False,,Rue Sadi Carnot,residential,,True,40.873999999999995,"LINESTRING (2.9295452 47.4154618, 2.929488 47.4154716, 2.9290721 47.4156394)",,,,
95722398,False,D 14a,Rue Eugène Perreau,tertiary,,True,4.106,"LINESTRING (2.9323201 47.415224, 2.9323067 47.4152598)",,,,
95722398,False,D 14a,Rue Eugène Perreau,tertiary,,False,312.369,"LINESTRING (2.9323201 47.415224, 2.9323778 47.415081, 2.9325596 47.4146306, 2.9328813 47.4138313, 2.9330908 47.413349, 2.933386 47.4125095)",,,,
554223307,False,,Allée du Parc,residential,,False,111.278,"LINESTRING (2.9323201 47.415224, 2.9323706 47.4152432, 2.9327871 47.4154406, 2.9328977 47.4154891, 2.933013 47.415529, 2.9330854 47.415549, 2.9331885 47.4155726, 2.93348 47.4156091, 2.933647 47.4156195)",,,,
228979391,False,,Rue Vieille Route,residential,,True,7.548,"LINESTRING (2.9247164 47.4138396, 2.9247619 47.4139001)",,,,
95722406,True,,Rue Bardou,residential,,False,172.153,"LINESTRING (2.9247164 47.4138396, 2.924661 47.4138532, 2.9240126 47.4140136, 2.923167 47.414224, 2.922929 47.4142943, 2.9226713 47.4143983, 2.9226009 47.4144209)",,,,
228979391,False,,Rue Vieille Route,residential,,False,52.17,"LINESTRING (2.9247164 47.4138396, 2.9246039 47.413671, 2.9245379 47.4134719, 2.924512 47.4133937)",,,,
155187329,True,,Rue du Trésorier,residential,,False,66.979,"LINESTRING (2.9256357 47.4130787, 2.9260239 47.4129595, 2.9264397 47.4128204)",,,,
342104664,False,D 955A,Avenue du Maréchal Leclerc,secondary,30,False,81.50999999999999,"LINESTRING (2.9256357 47.4130787, 2.9256209 47.4130068, 2.9255352 47.4126222, 2.9254948 47.4124039, 2.9254844 47.4123529)",,,,
342104664,False,D 955A,Avenue du Maréchal Leclerc,secondary,30,True,121.188,"LINESTRING (2.9256357 47.4130787, 2.9256497 47.4131596, 2.9258157 47.4140007, 2.9258269 47.4140574, 2.9258474 47.4141591)",,,,
504083516,False,,Rue Émile Combes,residential,,True,26.934,"LINESTRING (2.9301966 47.4100026, 2.9299763 47.4101935)",,,,
155335661,False,,Rue Adolphe Robert,residential,,False,84.077,"LINESTRING (2.9301966 47.4100026, 2.9304772 47.4103634, 2.9307153 47.4106723)",,,,
504083516,False,,Rue Émile Combes,residential,,False,104.024,"LINESTRING (2.9301966 47.4100026, 2.9308175 47.4093315, 2.9308375 47.4092823, 2.9308525 47.4092388, 2.9308924 47.4091991)",,,,
504083515,True,,Rue Waldeck Rousseau,residential,,False,123.339,"LINESTRING (2.9308924 47.4091991, 2.9306886 47.4091837, 2.9304841 47.4091929, 2.9300299 47.4092969, 2.9298517 47.4093434, 2.929694 47.4093859, 2.9293328 47.4094832)",,,,
"[504083516, 504083517, 504083518]",False,,Rue Émile Combes,residential,,False,182.91599999999997,"LINESTRING (2.9308924 47.4091991, 2.9309316 47.4091753, 2.9309942 47.4091346, 2.931183 47.4090618, 2.931293 47.4090165, 2.9314054 47.4089894, 2.9329815 47.4085056, 2.9330682 47.408479)",,,,
504083516,False,,Rue Émile Combes,residential,,True,104.024,"LINESTRING (2.9308924 47.4091991, 2.9308525 47.4092388, 2.9308375 47.4092823, 2.9308175 47.4093315, 2.9301966 47.4100026)",,,,
38569065,False,,Boulevard de la République,secondary,,False,82.78699999999999,"LINESTRING (2.9257674 47.4104776, 2.9258899 47.4108957, 2.9259628 47.4110903, 2.9259966 47.4111533, 2.9260089 47.4111778, 2.9260211 47.411201)",,,,
38569065,False,,Boulevard de la République,secondary,,True,5.86,"LINESTRING (2.9257674 47.4104776, 2.9257588 47.4104519, 2.9257502 47.4104262)",,,,
113897890,True,,Rue Waldeck Rousseau,residential,,False,80.086,"LINESTRING (2.9267982 47.4102986, 2.9263761 47.4103677, 2.9259034 47.410453, 2.9257674 47.4104776)",,,,
504083513,False,,Rue Waldeck Rousseau,residential,,False,56.377,"LINESTRING (2.9267982 47.4102986, 2.926883 47.4102743, 2.9271201 47.4102062, 2.9274867 47.4100987)",,,,
504083514,True,,Rue de Veaugues,residential,,False,82.789,"LINESTRING (2.9267982 47.4102986, 2.9268368 47.4103286, 2.9270585 47.4106891, 2.9268296 47.4108757, 2.926794 47.4109433)",,,,
504083513,False,,Rue Waldeck Rousseau,residential,,False,9.222,"LINESTRING (2.9274867 47.4100987, 2.9275957 47.4100608)",,,,
155335662,True,,Rue Caumeau,residential,,False,150.566,"LINESTRING (2.9274867 47.4100987, 2.927688 47.4103353, 2.9278731 47.4105594, 2.927978 47.4107576, 2.9279919 47.4107972, 2.928105 47.4111191, 2.9281033 47.4113613)",,,,
504083513,False,,Rue Waldeck Rousseau,residential,,True,56.377,"LINESTRING (2.9274867 47.4100987, 2.9271201 47.4102062, 2.926883 47.4102743, 2.9267982 47.4102986)",,,,
95722401,True,,Rue Edme Lavarenne,residential,,False,71.125,"LINESTRING (2.9254844 47.4123529, 2.9254377 47.4123627, 2.9250543 47.4124577, 2.9247643 47.4125249, 2.9247047 47.4125296, 2.9245834 47.412525)",,,,
342104664,False,D 955A,Avenue du Maréchal Leclerc,secondary,30,False,51.151,"LINESTRING (2.9254844 47.4123529, 2.9254742 47.4122893, 2.9254334 47.4120361, 2.9254107 47.4118956)",,,,
342104664,False,D 955A,Avenue du Maréchal Leclerc,secondary,30,True,81.51,"LINESTRING (2.9254844 47.4123529, 2.9254948 47.4124039, 2.9255352 47.4126222, 2.9256209 47.4130068, 2.9256357 47.4130787)",,,,
155221405,True,,Rue Marcelin Berthelot,residential,,False,74.15,"LINESTRING (2.9240836 47.4124999, 2.9237223 47.4126658, 2.9232643 47.4128704)",,,,
113897324,True,,Rue Émile Combes,residential,,False,157.062,"LINESTRING (2.9285919 47.4112453, 2.9286362 47.4111941, 2.9286778 47.4111468, 2.9290126 47.4109154, 2.9296586 47.4104688, 2.9299763 47.4101935)",,,,
443989797,True,D 33A,Rue de Donzy,tertiary,,False,50.156000000000006,"LINESTRING (2.9285919 47.4112453, 2.9287236 47.4112338, 2.9292163 47.4110949)",,,,
155180409,False,,Rue des Frères Gambon,unclassified,,False,43.657,"LINESTRING (2.9311633 47.4119549, 2.9309549 47.411915, 2.930738 47.4118735, 2.9306039 47.4118509)",,,,
155180409,False,,Rue des Frères Gambon,unclassified,,True,206.945,"LINESTRING (2.9311633 47.4119549, 2.9316677 47.4120733, 2.93241 47.4122513, 2.9324379 47.4120227, 2.9323994 47.4118053, 2.9322121 47.4113025)",,,,
155180410,False,,Rue Frédéric Beaulieu,residential,,True,203.17799999999997,"LINESTRING (2.9311633 47.4119549, 2.9312083 47.4121461, 2.9314865 47.4129359, 2.9315387 47.4131651, 2.9315422 47.4132123, 2.9315169 47.4133559, 2.9314761 47.4135309, 2.931464 47.4135834, 2.9312713 47.4136887)",,,,
155180412,False,,Rue des Frères Gambon,residential,,True,40.763,"LINESTRING (2.9328749 47.412388, 2.933386 47.4125095)",,,,
38569065,False,,Boulevard de la République,secondary,,False,5.86,"LINESTRING (2.9257502 47.4104262, 2.9257588 47.4104519, 2.9257674 47.4104776)",,,,
38569065,False,,Boulevard de la République,secondary,,True,70.382,"LINESTRING (2.9257502 47.4104262, 2.925745 47.4104019, 2.9256821 47.4101067, 2.9256222 47.4098909, 2.9256005 47.4098421, 2.9255945 47.4098332, 2.9255764 47.409806)",,,,
155182584,True,,Rue du Bourgirault,residential,,False,87.995,"LINESTRING (2.9257502 47.4104262, 2.9254996 47.4104353, 2.9252407 47.4103503, 2.925136 47.4103518, 2.9246232 47.4104308)",,,,
155187326,True,D 955A,Rue Saint-Jacques,secondary,30,False,28.174999999999997,"LINESTRING (2.9246232 47.4104308, 2.9245294 47.4102635, 2.9245117 47.4102369, 2.9244824 47.4101962)",,,,
155185051,True,,Rue Duguet,residential,,False,116.939,"LINESTRING (2.9249959 47.4109242, 2.9245842 47.4110305, 2.9245271 47.4110092, 2.9244112 47.4109879, 2.9241675 47.4109974, 2.9238634 47.4110735, 2.9235256 47.4111572)",,,,
155187326,True,D 955A,Rue Saint-Jacques,secondary,30,False,61.617,"LINESTRING (2.9249959 47.4109242, 2.9248684 47.4107553, 2.9246753 47.4104997, 2.9246232 47.4104308)",,,,
38569346,True,,Rue Louis Paris,residential,,False,33.711,"LINESTRING (2.9235256 47.4111572, 2.9236466 47.4114491)",,,,
155187328,True,,Rue du Ponceau,tertiary,,False,15.043,"LINESTRING (2.9278259 47.4113537, 2.927681 47.4114469)",,,,
443989801,False,D 33A,Rue du Commerce,tertiary,,True,20.891,"LINESTRING (2.9278259 47.4113537, 2.9281033 47.4113613)",,,,
155187324,True,,Rue Jean Carries,residential,,False,85.483,"LINESTRING (2.927681 47.4114469, 2.9277132 47.4114966, 2.9280929 47.4121633)",,,,
