osmid,oneway,name,highway,reversed,length,geometry,lanes,ref
23176346,True,Rue Maréchal Foch,residential,False,109.237,"LINESTRING (5.9283055 49.4700658, 5.9285014 49.4699105, 5.9287782 49.4696506, 5.9288201 49.4696032, 5.9288929 49.4695229, 5.9289493 49.4694458, 5.9290018 49.4693439, 5.9290653 49.4692261)",,
39268489,False,Rue Franklin Roosevelt,residential,True,51.944,"LINESTRING (5.9283055 49.4700658, 5.9281658 49.4702074, 5.9280014 49.4704866)",,
528939351,False,Rue Albert Lebrun,secondary,False,132.912,"LINESTRING (5.9283055 49.4700658, 5.9285187 49.4701606, 5.9289314 49.4703442, 5.9296208 49.4706509, 5.9298233 49.470741)",2,D 26
64523634,False,Rue Albert Lebrun,secondary,True,58.152,"LINESTRING (5.9317274 49.4715881, 5.9315899 49.4715269, 5.9310633 49.4712927)",2,D 26
64824408,False,Rue Joseph Ferry,residential,True,81.608,"LINESTRING (5.9317274 49.4715881, 5.9316865 49.4717767, 5.9316485 49.4719091, 5.931586 49.4720375, 5.9314998 49.4721599, 5.9313651 49.4722685)",,
64523634,False,Rue Albert Lebrun,secondary,False,44.8,"LINESTRING (5.9302315 49.4709226, 5.9307431 49.4711502)",2,D 26
64507145,True,Rue Henri Barbusse,residential,False,108.30600000000001,"LINESTRING (5.9302315 49.4709226, 5.9303018 49.4708442, 5.9305435 49.4705771, 5.9307401 49.4700181)",,
"[528939360, 866725501, 866725502]",False,Rue Albert Lebrun,secondary,True,35.746,"LINESTRING (5.9302315 49.4709226, 5.9301197 49.4708729, 5.9299915 49.4708159, 5.9298737 49.4707634, 5.9298233 49.470741)",2,D 26
64523634,False,Rue Albert Lebrun,secondary,False,4.303,"LINESTRING (5.9307431 49.4711502, 5.9307922 49.4711721)",2,D 26
64523634,False,Rue Albert Lebrun,secondary,True,44.8,"LINESTRING (5.9307431 49.4711502, 5.9302315 49.4709226)",2,D 26
652320003,False,,residential,False,33.502,"LINESTRING (5.9314402 49.4684488, 5.9315456 49.4681554)",,
23176346,True,Rue Maréchal Foch,residential,False,41.84,"LINESTRING (5.9314402 49.4684488, 5.9316087 49.4683908, 5.9317642 49.468328, 5.9319081 49.4682329)",,
652320004,True,,residential,False,29.784,"LINESTRING (5.9314402 49.4684488, 5.9316087 49.4685215, 5.9316972 49.4686452)",,
64875845,False,Rue Pouyer Quertier,secondary,True,53.764,"LINESTRING (5.9319081 49.4682329, 5.9322498 49.4678034)",2,D 27
