osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,width,ref,tunnel,bridge
"[592135913, 5412388]",Rue Millet,living_street,20,True,False,158.935,"LINESTRING (-0.556149 47.471844, -0.5560725 47.4718798, -0.5554599 47.472166, -0.5554468 47.472178, -0.5554371 47.4721868, -0.5554507 47.4722189, -0.5555101 47.472272, -0.5555546 47.4723118, -0.555598 47.4723506, -0.5558083 47.4725387, -0.556113 47.4728287, -0.5561551 47.4728664)",,,,,
"[385988034, 26495126]",Rue Baudrière,residential,30,True,False,154.47599999999997,"LINESTRING (-0.556149 47.471844, -0.5560189 47.471823, -0.5557261 47.4718049, -0.5553852 47.4717499, -0.5551485 47.4716828, -0.5550854 47.4716634, -0.554994 47.4716352, -0.5547452 47.4715179, -0.5544122 47.4713017, -0.5543519 47.4712608)",,4,,,
5412392,Rue de la Poissonnerie,residential,30,True,False,73.352,"LINESTRING (-0.5561551 47.4728664, -0.5559743 47.4729575, -0.5554448 47.4731731, -0.5553214 47.4732053)",2,,,,
26495129,Rue de la Poissonnerie,residential,30,True,False,61.576,"LINESTRING (-0.5561551 47.4728664, -0.5567295 47.4725743, -0.5568082 47.4725321)",2,,,,
"[533536536, 5412390]",Rue Plantagenêt,residential,30,False,False,58.345,"LINESTRING (-0.5553214 47.4732053, -0.5553802 47.4732793, -0.5555641 47.4734529, -0.5556545 47.4735446, -0.5556705 47.4735609, -0.5557045 47.4735756, -0.5557953 47.4736096)",,3,,,
49418500,Rue de la Parcheminerie,living_street,20,True,False,26.155,"LINESTRING (-0.5553214 47.4732053, -0.5552023 47.4732072, -0.5551513 47.4732175, -0.5550035 47.4732563, -0.5549876 47.4732605)",,,,,
190433421,Boulevard Ayrault,secondary,50,True,False,70.293,"LINESTRING (-0.5493825 47.475696, -0.549934 47.4759432, -0.5499643 47.4759546, -0.550154 47.4760527)",2,,,,
704628643,Rue du Maine,residential,30,True,False,58.994,"LINESTRING (-0.5493825 47.475696, -0.54932 47.4757619, -0.5490267 47.4760852, -0.5490012 47.4761102, -0.5489711 47.4761477)",1,,,,
119802794,Boulevard Carnot,secondary,,True,False,20.343,"LINESTRING (-0.5455968 47.4738632, -0.5455271 47.4738039, -0.5454574 47.4737076)",,,,,
188882940,Boulevard Carnot,secondary,50,True,False,17.079,"LINESTRING (-0.5455968 47.4738632, -0.5455008 47.4738204, -0.5454119 47.4737741)",2,,,,
120705585,Boulevard Carnot,secondary,50,True,False,21.105,"LINESTRING (-0.5451076 47.4736388, -0.5450609 47.4736725, -0.5450312 47.4736989, -0.5450077 47.4737292, -0.5450141 47.4737742, -0.5450128 47.4737915, -0.5450276 47.4738009)",,,,,
24210074,Rue Chaussée Saint-Pierre,residential,,True,False,12.933,"LINESTRING (-0.5531232 47.4707697, -0.5530412 47.4708282, -0.5530042 47.4708537)",,4,,,
"[26495128, 390032661, 390032662]",Rue Plantagenêt,residential,30,True,False,226.56199999999998,"LINESTRING (-0.5531232 47.4707697, -0.5532595 47.4709235, -0.5532763 47.4709424, -0.553298 47.4709669, -0.55354 47.47124, -0.5538375 47.4715804, -0.5539107 47.4716699, -0.5545468 47.472376, -0.5545708 47.4724026, -0.5546182 47.4724564, -0.5546717 47.4725177)",,4,,,
"[119353648, 26495124]","['Rue Chaperonnière', 'Rue Toussaint']",residential,"['50', '30']",False,True,133.376,"LINESTRING (-0.5531232 47.4707697, -0.5532858 47.4706598, -0.5538839 47.4702331, -0.553923 47.470202, -0.5540952 47.4700833, -0.5541608 47.4700378, -0.5542048 47.4700192, -0.5542474 47.4700048, -0.5543071 47.4699905, -0.5543354 47.4699862, -0.5544169 47.4699765)",2,7,,,
592423756,Rue Saint-Maurille,living_street,20,True,False,96.61099999999999,"LINESTRING (-0.5508021 47.4710962, -0.5507923 47.4710961, -0.5502414 47.4710893, -0.5501826 47.4710923, -0.5501364 47.4710999, -0.5500915 47.4711132, -0.5500456 47.471134, -0.5496872 47.4713828)",,,,,
24210067,Quai Gambetta,residential,30,True,False,107.50099999999999,"LINESTRING (-0.5552212 47.4747892, -0.5551548 47.4748706, -0.5547151 47.4754097, -0.5545374 47.4756383)",,,,,
90218564,,trunk_link,,True,False,42.146,"LINESTRING (-0.5552212 47.4747892, -0.5552795 47.4749121, -0.5552701 47.4750077, -0.5552157 47.4751574)",,,,,
24210067,Quai Gambetta,residential,30,True,False,133.663,"LINESTRING (-0.5545374 47.4756383, -0.5541428 47.4761339, -0.5537141 47.4767037)",,,,,
343646455,Rue du Mail,residential,30,True,False,77.814,"LINESTRING (-0.5545374 47.4756383, -0.5538865 47.4752672, -0.5538617 47.4752491, -0.5538327 47.4752301, -0.5537985 47.4752095, -0.5537525 47.4751823)",,,,,
24210067,Quai Gambetta,residential,30,True,False,54.82,"LINESTRING (-0.553653 47.4768133, -0.5536338 47.4768418, -0.5533869 47.4771831, -0.5533734 47.4771996, -0.5533366 47.4772574)",,,,,
24210071,,trunk_link,,True,False,89.95700000000001,"LINESTRING (-0.5544051 47.4761974, -0.554286 47.4762465, -0.5540823 47.4764901, -0.5539971 47.4765532, -0.5539231 47.4765976, -0.553653 47.4768133)",,,,,
119356433,Place Freppel,living_street,20,True,False,60.582,"LINESTRING (-0.5557159 47.470403, -0.5553963 47.4701916, -0.5552381 47.4701739, -0.5551708 47.4701915, -0.5551359 47.4702042, -0.5551118 47.4702242, -0.5551064 47.4702568)",,,,,
1139488879,Rue Saint-Évroult,living_street,20,False,True,11.021,"LINESTRING (-0.5557159 47.470403, -0.5557858 47.4703467, -0.5558102 47.4703271)",,,,,
119356425,Place Monseigneur Chappoulie,living_street,20,True,False,46.895,"LINESTRING (-0.5555562 47.4706685, -0.5555515 47.4707169, -0.5555677 47.4708098, -0.5555409 47.4708642, -0.5554792 47.4709023, -0.5554631 47.4709422, -0.555595 47.4710291)",,,,,
127027730,Place Freppel,living_street,20,False,True,12.365,"LINESTRING (-0.5555562 47.4706685, -0.5555567 47.4705995, -0.555557 47.4705573)",,,,,
119356429,Place Monseigneur Chappoulie,living_street,20,True,False,30.244,"LINESTRING (-0.5558113 47.4708761, -0.5555749 47.4707013, -0.5555562 47.4706685)",,,,,
281507606,Rue Saint-Christophe,living_street,,False,True,50.272,"LINESTRING (-0.5558113 47.4708761, -0.5559473 47.4709414, -0.5561032 47.4710162, -0.5563222 47.4711653)",,,,,
127027770,Rue du Parvis Saint-Maurice,living_street,20,False,False,88.82300000000001,"LINESTRING (-0.5554971 47.471087, -0.5554915 47.4711, -0.5553848 47.4713474, -0.5556766 47.4714127, -0.5557983 47.4714282, -0.5558978 47.4714316, -0.5560331 47.4713419, -0.5560764 47.4713137)",,,,,
896166157,Rue du Chanoine-Urseau,living_street,20,True,False,9.929,"LINESTRING (-0.5554971 47.471087, -0.5555176 47.4710824, -0.555595 47.4710291)",,,,,
31049127,Rue du Chanoine-Urseau,living_street,20,True,False,101.159,"LINESTRING (-0.5543519 47.4712608, -0.5544079 47.4712261, -0.554754 47.4710195, -0.5548256 47.4709819, -0.5548726 47.4709648, -0.5549137 47.4709551, -0.5549268 47.4709541, -0.5549508 47.4709522, -0.5549719 47.4709543, -0.5549969 47.4709568, -0.5552028 47.4710121, -0.5554706 47.4710841, -0.5554971 47.471087)",,,,,
"[285364154, 285364155]","[""Rue de l'Oisellerie"", ""Rue de l'Aiguillerie""]",residential,30,True,False,108.067,"LINESTRING (-0.5543519 47.4712608, -0.5542773 47.4712191, -0.5539803 47.4710532, -0.5538717 47.4710042, -0.5534173 47.470867, -0.5531232 47.4707697)",2,5,,,
188909068,Rue Baudrière,residential,30,True,False,94.43,"LINESTRING (-0.5571355 47.4723639, -0.5570665 47.4723187, -0.5568294 47.4721632, -0.5566154 47.4720562, -0.556518 47.4720075, -0.5564545 47.4719759, -0.5563408 47.4719192, -0.5562089 47.4718618, -0.5561726 47.4718497, -0.556159 47.4718464, -0.556149 47.471844)",,,,,
344484552,Rue Baudrière,residential,30,False,True,32.999,"LINESTRING (-0.5571355 47.4723639, -0.5571428 47.4723718, -0.5573031 47.4724787, -0.5574455 47.4725737)",2,6,,,
31049395,Avenue Besnardière,secondary,30,False,False,61.027,"LINESTRING (-0.5465115 47.4774649, -0.5461659 47.4778254, -0.5461475 47.4778443, -0.5460702 47.4779256)",2,,,,
31049395,Avenue Besnardière,secondary,30,False,True,69.158,"LINESTRING (-0.5465115 47.4774649, -0.5465604 47.4774168, -0.5469615 47.4770231, -0.5469819 47.4770042, -0.5470335 47.4769527)",2,,,,
5412386,Rue Boisnet,residential,30,True,False,105.336,"LINESTRING (-0.5523831 47.4743842, -0.5525352 47.4743574, -0.5525544 47.4743538, -0.5533404 47.4742139, -0.5537386 47.4741435)",,4,,,
"[351440586, 351440676]",Rue du Mail,residential,30,True,False,63.43,"LINESTRING (-0.5523831 47.4743842, -0.5524931 47.4744488, -0.5528556 47.474666, -0.552969 47.4747254, -0.5530183 47.4747593)",,4,,,
"[713592513, 375607516]",Boulevard Carnot,secondary,50,True,False,157.219,"LINESTRING (-0.5467402 47.4745542, -0.5468956 47.4746137, -0.5484603 47.4753038, -0.548499 47.4753192)",2,,,,
993127857,Rue Boreau,tertiary,30,False,False,66.096,"LINESTRING (-0.5467402 47.4745542, -0.5466746 47.4746225, -0.5466548 47.4746406, -0.5462998 47.475002, -0.5462534 47.4750492)",2,,,,
127027768,Rue du Mail,residential,30,True,False,58.746,"LINESTRING (-0.5509312 47.4735493, -0.5515189 47.4738976)",,,,,
31049380,Rue de Buffon,residential,30,True,False,71.41900000000001,"LINESTRING (-0.548178 47.4757939, -0.5482718 47.4758354, -0.5489041 47.4761177, -0.5489711 47.4761477)",,,,,
"[702063651, 702063652, 31049375]",Avenue Marie Talet,secondary,"['30', '50']",False,"[False, True]",64.895,"LINESTRING (-0.548178 47.4757939, -0.5479673 47.4760105, -0.5478771 47.4761038, -0.5478194 47.4761632, -0.5477791 47.4762046, -0.5477469 47.4762373, -0.5477042 47.4762818)",2,,,,
931739003,Avenue Marie Talet,secondary,30,False,True,22.281,"LINESTRING (-0.548178 47.4757939, -0.5482131 47.4757539, -0.5483372 47.4756249)",2,,,,
28527443,Rue Boreau,tertiary,30,False,False,155.339,"LINESTRING (-0.5462534 47.4750492, -0.5462091 47.4750941, -0.5459985 47.4753076, -0.5455618 47.4757233, -0.5454165 47.4758633, -0.5452835 47.4759914, -0.5451413 47.4761285, -0.5450706 47.4761947)",2,,,,
626975380,Rue de Buffon,residential,30,True,False,166.722,"LINESTRING (-0.5462534 47.4750492, -0.5463097 47.4750723, -0.5464523 47.4751379, -0.5480789 47.475759, -0.548178 47.4757939)",,,,,
993127857,Rue Boreau,tertiary,30,False,True,66.096,"LINESTRING (-0.5462534 47.4750492, -0.5462998 47.475002, -0.5466548 47.4746406, -0.5466746 47.4746225, -0.5467402 47.4745542)",2,,,,
713592510,Avenue Marie Talet,secondary,30,False,True,17.834,"LINESTRING (-0.5470335 47.4769527, -0.5471659 47.4768196)",2,,,,
31049391,Rue de Jussieu,residential,30,False,False,36.661,"LINESTRING (-0.5470335 47.4769527, -0.5469278 47.4769052, -0.5468941 47.4768918, -0.5466059 47.4767951)",,,,,
31049395,Avenue Besnardière,secondary,30,False,False,69.158,"LINESTRING (-0.5470335 47.4769527, -0.5469819 47.4770042, -0.5469615 47.4770231, -0.5465604 47.4774168, -0.5465115 47.4774649)",2,,,,
28527443,Rue Boreau,tertiary,30,False,True,155.33900000000003,"LINESTRING (-0.5450706 47.4761947, -0.5451413 47.4761285, -0.5452835 47.4759914, -0.5454165 47.4758633, -0.5455618 47.4757233, -0.5459985 47.4753076, -0.5462091 47.4750941, -0.5462534 47.4750492)",2,,,,
31049395,Avenue Besnardière,secondary,30,False,True,61.027,"LINESTRING (-0.5460702 47.4779256, -0.5461475 47.4778443, -0.5461659 47.4778254, -0.5465115 47.4774649)",2,,,,
31049475,Rue Guillier de la Touche,residential,30,True,False,78.968,"LINESTRING (-0.5460702 47.4779256, -0.546149 47.4779577, -0.5462022 47.477979, -0.5468389 47.4782642, -0.5469529 47.4783106)",,,,,
31049488,Rue Lebon,residential,,True,False,13.541,"LINESTRING (-0.5460702 47.4779256, -0.5459735 47.4778862, -0.5459162 47.4778624)",,,,,
196264551,Avenue Besnardière,secondary,30,False,False,54.568,"LINESTRING (-0.5460702 47.4779256, -0.5459903 47.4780096, -0.5457314 47.4782885, -0.5456834 47.4783409)",2,,,,
4623565,Rue de Rennes,residential,30,False,True,57.988,"LINESTRING (-0.5497423 47.4764932, -0.5498146 47.4764195, -0.5498447 47.4763889, -0.5499352 47.4762966, -0.5500781 47.4761508, -0.550154 47.4760527)",,,,,
825426979,Rue de Rennes,residential,30,False,False,64.59,"LINESTRING (-0.5497423 47.4764932, -0.5496952 47.4765406, -0.5493485 47.476927, -0.5492937 47.4769886)",,,,,
713592510,Avenue Marie Talet,secondary,30,False,False,17.834,"LINESTRING (-0.5471659 47.4768196, -0.5470335 47.4769527)",2,,,,
31049375,Avenue Marie Talet,secondary,30,False,False,72.20100000000001,"LINESTRING (-0.5471659 47.4768196, -0.5472283 47.4767569, -0.5472977 47.4766871, -0.547474 47.4765098, -0.5475884 47.4763948, -0.5477042 47.4762818)",2,,,,
31049453,Rue de Bretagne,residential,30,False,False,74.614,"LINESTRING (-0.5471659 47.4768196, -0.547248 47.4768568, -0.5472543 47.4768594, -0.5473999 47.476924, -0.5474322 47.4769384, -0.5479239 47.4771582, -0.5479307 47.4771612, -0.5479947 47.477189)",,,,,
620674658,Rue de Bretagne,residential,30,False,True,71.02,"LINESTRING (-0.5487797 47.4775444, -0.5486665 47.4774942, -0.5486438 47.4774839, -0.5485977 47.4774601, -0.5485927 47.4774575, -0.5480899 47.4772327, -0.5479947 47.477189)",,,,,
700791549,Rue de Rennes,residential,30,False,False,82.238,"LINESTRING (-0.5487797 47.4775444, -0.548728 47.4776001, -0.5487064 47.4776246, -0.5482734 47.4781063, -0.5482147 47.4781777)",,,,,
825426979,Rue de Rennes,residential,30,False,True,72.915,"LINESTRING (-0.5487797 47.4775444, -0.5488341 47.4774943, -0.548851 47.4774786, -0.5492288 47.4770653, -0.5492937 47.4769886)",,,,,
31049457,Rue de Brest,residential,30,True,False,70.198,"LINESTRING (-0.5492937 47.4769886, -0.5491773 47.4769436, -0.5485855 47.4766805, -0.5485546 47.4766668, -0.548508 47.4766475)",,,,,
825426979,Rue de Rennes,residential,30,False,False,72.915,"LINESTRING (-0.5492937 47.4769886, -0.5492288 47.4770653, -0.548851 47.4774786, -0.5488341 47.4774943, -0.5487797 47.4775444)",,,,,
825426979,Rue de Rennes,residential,30,False,True,64.59,"LINESTRING (-0.5492937 47.4769886, -0.5493485 47.476927, -0.5496952 47.4765406, -0.5497423 47.4764932)",,,,,
"[702063651, 702063652, 31049375]",Avenue Marie Talet,secondary,"['30', '50']",False,"[False, True]",64.895,"LINESTRING (-0.5477042 47.4762818, -0.5477469 47.4762373, -0.5477791 47.4762046, -0.5478194 47.4761632, -0.5478771 47.4761038, -0.5479673 47.4760105, -0.548178 47.4757939)",2,,,,
31049375,Avenue Marie Talet,secondary,30,False,True,72.20100000000001,"LINESTRING (-0.5477042 47.4762818, -0.5475884 47.4763948, -0.547474 47.4765098, -0.5472977 47.4766871, -0.5472283 47.4767569, -0.5471659 47.4768196)",2,,,,
31049464,Rue Ernest Mourin,residential,30,True,False,72.384,"LINESTRING (-0.5482147 47.4781777, -0.5480885 47.4781177, -0.5474607 47.477871, -0.5474415 47.4778623, -0.5473891 47.4778432)",,,,,
700791549,Rue de Rennes,residential,30,False,True,82.238,"LINESTRING (-0.5482147 47.4781777, -0.5482734 47.4781063, -0.5487064 47.4776246, -0.548728 47.4776001, -0.5487797 47.4775444)",,,,,
31050562,Rue Montrieux,residential,30,False,False,68.041,"LINESTRING (-0.5459162 47.4778624, -0.545849 47.4778936, -0.5457671 47.4779059, -0.5456076 47.4779275, -0.5450444 47.4780131)",,,,,
196264548,Rue Lebon,residential,30,True,False,61.978,"LINESTRING (-0.5459162 47.4778624, -0.5458288 47.477818, -0.5458208 47.4778148, -0.5457638 47.4777907, -0.5452505 47.4776047, -0.5452012 47.4775862)",,,,,
31050562,Rue Montrieux,residential,30,False,True,68.041,"LINESTRING (-0.5450444 47.4780131, -0.5456076 47.4779275, -0.5457671 47.4779059, -0.545849 47.4778936, -0.5459162 47.4778624)",,,,,
572704855,Rue du Commerce,residential,30,False,True,76.192,"LINESTRING (-0.5493991 47.4747772, -0.5487512 47.4742502)",,,,,
31050593,Rue du Cornet,living_street,20,True,False,143.869,"LINESTRING (-0.5493991 47.4747772, -0.5495396 47.4746676, -0.5501012 47.4742083, -0.5506309 47.4737869)",,,,,
572704855,Rue du Commerce,residential,30,False,False,45.36300000000001,"LINESTRING (-0.5493991 47.4747772, -0.5495786 47.4749184, -0.5497382 47.4750601, -0.5497775 47.4750948)",,,,,
119356429,Place Monseigneur Chappoulie,living_street,20,True,False,23.532,"LINESTRING (-0.555595 47.4710291, -0.5557629 47.4709109, -0.5558113 47.4708761)",,,,,
224633399,Rue Saint-Julien,living_street,20,True,False,41.735,"LINESTRING (-0.5514329 47.4699873, -0.5516925 47.4701239, -0.5517818 47.4701709, -0.5518711 47.4702178)",,,,,
31052411,Rue David-d'Angers,living_street,20,True,False,55.21,"LINESTRING (-0.5480491 47.4702929, -0.5481137 47.4703397, -0.5485872 47.4706306)",,,,,
31052411,Rue David-d'Angers,living_street,20,True,False,66.17699999999999,"LINESTRING (-0.5490554 47.4709683, -0.5490772 47.4709826, -0.5496872 47.4713828)",,,,,
127027760,Rue des Ursules,living_street,20,True,False,98.219,"LINESTRING (-0.5490554 47.4709683, -0.5488872 47.4711094, -0.5488433 47.4711454, -0.5486626 47.4712971, -0.5485894 47.4713588, -0.5485215 47.4714167, -0.5483011 47.4715839, -0.5482217 47.4716482)",,,,,
31052446,Rue Chevreul,living_street,20,True,False,32.317,"LINESTRING (-0.5496872 47.4713828, -0.5493997 47.4715989)",,,,,
"[625327586, 127027743]","['Place Falloux', ""Rue David-d'Angers""]",living_street,20,False,False,96.652,"LINESTRING (-0.5496872 47.4713828, -0.550357 47.4717928, -0.5504414 47.4718576, -0.5504972 47.4719224, -0.5505125 47.4719399, -0.5504834 47.4720141)",,,,,
561593599,Rue Chevreul,living_street,20,True,False,20.315,"LINESTRING (-0.5480728 47.472526, -0.5478841 47.4726568)",,,,,
127027755,Rue de l'Aubrière,living_street,20,False,True,36.706,"LINESTRING (-0.5465606 47.4720818, -0.5466165 47.472122, -0.5468877 47.4723269)",,,,,
169209155,Boulevard Bessonneau,secondary,50,True,False,86.469,"LINESTRING (-0.5465606 47.4720818, -0.5470081 47.4715194, -0.5471029 47.471396)",1,,,,
190928220,Rue du Ménage,residential,,False,False,16.88,"LINESTRING (-0.5480519 47.469859, -0.5481493 47.4699025, -0.5481905 47.4699261, -0.5482316 47.4699496)",,,,,
192959221,Rue Ménage,residential,30,True,False,42.919999999999995,"LINESTRING (-0.5480519 47.469859, -0.5479593 47.4698152, -0.5475871 47.4696348)",,,,,
31053740,Boulevard Robert,tertiary,,False,False,55.309,"LINESTRING (-0.5527545 47.477156, -0.5523823 47.4775851)",2,,,,
190444643,Boulevard Ayrault,secondary,,True,False,45.245,"LINESTRING (-0.5527545 47.477156, -0.5528748 47.4772072, -0.5530963 47.477306, -0.5531165 47.477315, -0.553261 47.4773759)",2,,,,
31053740,Boulevard Robert,tertiary,,False,True,55.309,"LINESTRING (-0.5523823 47.4775851, -0.5527545 47.477156)",2,,,,
"[687775337, 190432695]",Place François Mitterrand,living_street,20,True,False,233.551,"LINESTRING (-0.5523823 47.4775851, -0.5523119 47.4775869, -0.5510721 47.4770694, -0.5509879 47.4770311, -0.5509662 47.4770212, -0.5509211 47.4770008, -0.5508532 47.4769699, -0.5507247 47.4769116, -0.5499382 47.476583, -0.5499026 47.4765681, -0.5497953 47.4765191, -0.5497423 47.4764932)",,,,,
375607514,Rue Gabriel Dupineau,tertiary,,False,False,44.728,"LINESTRING (-0.5523823 47.4775851, -0.5526798 47.4777166, -0.5527352 47.4777411, -0.5527775 47.4777675, -0.5528053 47.4777971, -0.5528249 47.4778383)",,,,,
375607514,Rue Gabriel Dupineau,tertiary,,False,True,44.728,"LINESTRING (-0.5528249 47.4778383, -0.5528053 47.4777971, -0.5527775 47.4777675, -0.5527352 47.4777411, -0.5526798 47.4777166, -0.5523823 47.4775851)",,,,,
127027740,Rue Corneille,living_street,20,False,False,29.15,"LINESTRING (-0.5526536 47.4695229, -0.5527804 47.4695121, -0.5529832 47.4696221)",,7,,,
127027746,Rue Louis de Romain,living_street,20,True,False,64.436,"LINESTRING (-0.5524211 47.4704372, -0.5529936 47.4707083, -0.5531232 47.4707697)",,4,,,
31055296,Rue Franklin Roosevelt,living_street,20,True,False,97.108,"LINESTRING (-0.5518711 47.4702178, -0.551939 47.4701575, -0.5526536 47.4695229)",,,,,
127027746,Rue Louis de Romain,living_street,20,True,False,48.507,"LINESTRING (-0.5518711 47.4702178, -0.5519481 47.4702666, -0.5520133 47.4703079, -0.5524211 47.4704372)",,4,,,
31057681,Rue Saint-Évroult,living_street,20,True,False,38.595,"LINESTRING (-0.5561345 47.470058, -0.5558102 47.4703271)",,,,,
31057661,Rue Rangeard,living_street,20,True,False,68.30199999999999,"LINESTRING (-0.5561345 47.470058, -0.5555692 47.4696342, -0.555526 47.4696018)",,,,,
26495124,Rue Toussaint,residential,30,False,False,93.7,"LINESTRING (-0.555526 47.4696018, -0.5554122 47.4696463, -0.5553688 47.4696627, -0.5549268 47.469836, -0.5547881 47.4698866, -0.5546608 47.469931, -0.5546219 47.4699422, -0.5545606 47.4699546, -0.5544169 47.4699765)",2,,,,
"[31057681, 31057669]",Rue Saint-Évroult,living_street,20,True,False,154.008,"LINESTRING (-0.5579513 47.4697451, -0.5578962 47.4697339, -0.5578839 47.4697312, -0.5576655 47.4696833, -0.5574624 47.4696331, -0.5573417 47.469623, -0.5572347 47.4696231, -0.5569481 47.4696736, -0.5568414 47.4697006, -0.5567322 47.469735, -0.5566165 47.4697633, -0.5565575 47.4697988, -0.5563725 47.469922, -0.5561345 47.470058)",,,,,
723169588,Rue Baudrière,residential,30,False,True,37.398,"LINESTRING (-0.5574455 47.4725737, -0.5577803 47.4728225)",2,6,,,
344484552,Rue Baudrière,residential,30,False,False,32.999,"LINESTRING (-0.5574455 47.4725737, -0.5573031 47.4724787, -0.5571428 47.4723718, -0.5571355 47.4723639)",2,6,,,
723169589,Mail de la Poissonnerie,residential,30,False,True,170.09200000000004,"LINESTRING (-0.5574455 47.4725737, -0.5573295 47.4726384, -0.5573045 47.4726514, -0.5568325 47.4728961, -0.5564587 47.4730942, -0.5561974 47.4732885, -0.5559477 47.4734779, -0.5559376 47.4734856, -0.5559296 47.4734917, -0.5559126 47.4735072, -0.5558872 47.4735274, -0.5557953 47.4736096)",,,,,
622453465,Rue Maillé,living_street,30,False,True,32.577,"LINESTRING (-0.5515775 47.4751233, -0.5512564 47.4753201)",,4,,,
127027771,Rue du Port-de-l'Ancre,living_street,20,True,False,63.241,"LINESTRING (-0.5515775 47.4751233, -0.5513896 47.4746426, -0.5513755 47.4745717)",,4,,,
351442161,Rue Maillé,living_street,30,True,False,115.616,"LINESTRING (-0.5515775 47.4751233, -0.5529533 47.474779, -0.5530183 47.4747593)",,4,,,
5412386,Rue Boisnet,residential,30,True,False,9.965,"LINESTRING (-0.5513755 47.4745717, -0.5515034 47.4745481)",,4,,,
127027750,Rue Maillé,living_street,30,False,False,56.082,"LINESTRING (-0.5507035 47.4756588, -0.5512564 47.4753201)",,4,,,
48781702,Rue du Commerce,residential,20,False,False,90.85399999999998,"LINESTRING (-0.5507035 47.4756588, -0.5499486 47.4751393, -0.5499396 47.4751331, -0.5498564 47.4750759)",,,,,
334307040,Rue Maillé,living_street,20,True,False,71.135,"LINESTRING (-0.5530183 47.4747593, -0.5530994 47.4747392, -0.5539072 47.4745396)",,4,,,
