osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,bridge,lanes,tunnel,junction,width
29222675,Place de l'Ancien Foirail,residential,True,False,77.143,"LINESTRING (0.5825563 43.6490282, 0.5833467 43.6486355)",,,,,,,
64550319,Place de l'Ancien Foirail,residential,False,True,38.617,"LINESTRING (0.5825563 43.6490282, 0.5822937 43.6487375)",,,,,,,
64550319,Place de l'Ancien Foirail,residential,False,False,59.215,"LINESTRING (0.5825563 43.6490282, 0.58263 43.6491167, 0.5826963 43.6491962, 0.5827817 43.6492988, 0.5828658 43.6493998, 0.5829362 43.6494843)",,,,,,,
29222676,Place du Foirail,residential,False,False,7.526,"LINESTRING (0.5820425 43.6486954, 0.582125 43.6486635)",,,,,,,
29222678,Rue Leconte de Lisle,residential,True,False,158.60999999999999,"LINESTRING (0.5820425 43.6486954, 0.5820249 43.6487028, 0.5813819 43.6490016, 0.5809849 43.6491483, 0.5805554 43.6487835, 0.5805061 43.6487391)",,,,,,,
29214212,Place de l'Ancien Foirail,residential,False,True,47.889,"LINESTRING (0.5831899 43.6497891, 0.5835508 43.6496349, 0.5837024 43.6495701)",,,,,,,
64550319,Place de l'Ancien Foirail,residential,False,True,39.564,"LINESTRING (0.5831899 43.6497891, 0.5830654 43.6496396, 0.5829674 43.6495218, 0.5829362 43.6494843)",,,,,,,
234785821,Place de la Libération,living_street,True,False,13.261,"LINESTRING (0.5836297 43.6470367, 0.5835348 43.6469392)",,20,,,,,
"[29451057, 144941419]",Place Denfert-Rochereau,"['living_street', 'residential']",True,False,96.205,"LINESTRING (0.5836297 43.6470367, 0.5836531 43.6470686, 0.5836814 43.6471074, 0.5837492 43.6471858, 0.5838196 43.6473306, 0.5838218 43.6473437, 0.5838264 43.6473709, 0.5837726 43.6474388, 0.5837063 43.6474874, 0.5835079 43.6476238, 0.5834321 43.6477009, 0.5834236 43.64776)",,20,,,,,
44646364,Place Saluste du Bartas,living_street,True,False,19.432000000000002,"LINESTRING (0.5844803 43.6464971, 0.5844633 43.6464247, 0.5844447 43.6463709, 0.5844107 43.6463322)",,,,,,,
"[163418867, 805589469, 654900087]","['Place de la République', 'Rue Arnaud de Moles']",residential,False,False,123.56599999999999,"LINESTRING (0.5844803 43.6464971, 0.5846975 43.6465286, 0.5848744 43.6465528, 0.5852352 43.6465481, 0.5855571 43.6465471, 0.5859038 43.6465327, 0.5860079 43.6465309)",,,,,,,
"[29342653, 478607782]",Rue de la République,"['residential', 'living_street']",False,True,58.217,"LINESTRING (0.5844803 43.6464971, 0.5844242 43.6465168, 0.5841806 43.6466297, 0.5840989 43.6466679, 0.5839854 43.646722, 0.5838691 43.6467767)",,20,,,,,
654900089,Place de la République,living_street,False,False,30.485,"LINESTRING (0.5844803 43.6464971, 0.5845076 43.6464491, 0.5845367 43.6463941, 0.5845799 43.6463544, 0.5847115 43.6462939)",,,,,,,
29342718,Place Jean David,secondary,False,False,92.14399999999999,"LINESTRING (0.5853796 43.6477978, 0.5853945 43.6478972, 0.5852314 43.6480524, 0.585094 43.6481767, 0.5849091 43.6483407, 0.584806 43.6484855)",D 924,,,,,,
39170599,Rue Gambetta,secondary,False,False,52.489999999999995,"LINESTRING (0.5853796 43.6477978, 0.5855563 43.6478984, 0.5858923 43.6480897)",,,,,,,
144941422,Rue Gambetta,secondary,False,True,29.239,"LINESTRING (0.5853796 43.6477978, 0.5852951 43.6477399, 0.5850948 43.6476353)",,,,2,,,
29400818,Rue d'Alembert,residential,False,True,42.61,"LINESTRING (0.5853753 43.648442, 0.5857526 43.6481731)",,,,,,,
29451471,Rue Louis Aucoin,residential,True,False,29.839,"LINESTRING (0.5853753 43.648442, 0.5857444 43.6484159)",,,,,,,
29400818,Rue d'Alembert,residential,False,False,42.61,"LINESTRING (0.5857526 43.6481731, 0.5853753 43.648442)",,,,,,,
29400818,Rue d'Alembert,residential,False,True,14.572,"LINESTRING (0.5857526 43.6481731, 0.5858923 43.6480897)",,,,,,,
29400823,Rue Victor Masse,residential,False,False,27.006,"LINESTRING (0.5857526 43.6481731, 0.5857444 43.6484159)",,,,,,,
29400823,Rue Victor Masse,residential,False,True,27.006,"LINESTRING (0.5857444 43.6484159, 0.5857526 43.6481731)",,,,,,,
29451471,Rue Louis Aucoin,residential,True,False,45.845,"LINESTRING (0.5857444 43.6484159, 0.5860276 43.6483986, 0.586196 43.6483922, 0.5863128 43.6483878)",,,,,,,
64553548,Rue Pagodéoutès,residential,True,False,118.281,"LINESTRING (0.5857444 43.6484159, 0.5857359 43.6491515, 0.5857363 43.6494796)",,,,,,,
29400999,Place Betclar,residential,False,False,27.151,"LINESTRING (0.5860079 43.6465309, 0.5860833 43.6467689)",,,,,,,
407473791,Place du Préfet Claude Erignac,residential,False,False,45.71,"LINESTRING (0.5860079 43.6465309, 0.586406 43.6465067, 0.586574 43.6464965)",,,,,,,
"[163418867, 805589469, 654900087]","['Place de la République', 'Rue Arnaud de Moles']",residential,False,True,123.566,"LINESTRING (0.5860079 43.6465309, 0.5859038 43.6465327, 0.5855571 43.6465471, 0.5852352 43.6465481, 0.5848744 43.6465528, 0.5846975 43.6465286, 0.5844803 43.6464971)",,,,,,,
29400999,Place Betclar,residential,False,True,27.151,"LINESTRING (0.5860833 43.6467689, 0.5860079 43.6465309)",,,,,,,
382880470,Place Betclar,residential,True,False,25.264,"LINESTRING (0.5860833 43.6467689, 0.5860485 43.6469947)",,,,,,,
64085989,Rue Lamartine,residential,True,False,37.969,"LINESTRING (0.5860353 43.6470806, 0.5864775 43.6471998)",,,,,,,
163385150,Place Betclar,residential,False,True,9.611,"LINESTRING (0.5860353 43.6470806, 0.5860485 43.6469947)",,,,,,,
"[382880469, 64096846]","['Place Betclar', 'Rue Lamartine']","['living_street', 'residential']",True,False,108.679,"LINESTRING (0.5860353 43.6470806, 0.5855547 43.6469807, 0.5855043 43.6469702, 0.5856511 43.6467302, 0.5860833 43.6467689)",,20,,,,,
29883830,Rue Brune,residential,False,False,71.975,"LINESTRING (0.5864775 43.6471998, 0.5867482 43.6475932, 0.5867794 43.647652, 0.586652 43.6477637)",,,,,,,
"[64085985, 29401022]","['Rue Baudin', 'Place Puits de Mothe']",residential,False,True,34.601,"LINESTRING (0.5864775 43.6471998, 0.5865271 43.6471029, 0.5866147 43.6470923, 0.5868104 43.6470686)",,,,,,,
29400818,Rue d'Alembert,residential,False,False,14.572,"LINESTRING (0.5858923 43.6480897, 0.5857526 43.6481731)",,,,,,,
39170599,Rue Gambetta,secondary,False,False,47.365,"LINESTRING (0.5858923 43.6480897, 0.5863128 43.6483878)",,,,,,,
39170599,Rue Gambetta,secondary,False,True,52.489999999999995,"LINESTRING (0.5858923 43.6480897, 0.5855563 43.6478984, 0.5853796 43.6477978)",,,,,,,
234785809,Boulevard Roquelaure,unclassified,False,False,5.563,"LINESTRING (0.588057 43.6504224, 0.5879905 43.6504087)",,,,,,,
29171858,Boulevard Roquelaure,tertiary,False,True,110.68,"LINESTRING (0.588057 43.6504224, 0.5881497 43.6504377, 0.5885983 43.6505037, 0.5887563 43.6505305, 0.5889846 43.650567, 0.5891302 43.6506114, 0.5893567 43.650716)",,,,2,,,
29419848,Rue de Châteaudun,tertiary,False,False,104.135,"LINESTRING (0.588057 43.6504224, 0.5880823 43.6503406, 0.5881576 43.6500968, 0.5881987 43.6499496, 0.58822 43.6497634, 0.5882052 43.6495209, 0.5882038 43.6494978)",,,,2,,,
82708128,Place Villaret Joyeuse,secondary,False,True,5.799,"LINESTRING (0.588186 43.6493494, 0.5881181 43.6493669)",D 924,,,3,,,
234785819,Place Villaret Joyeuse,secondary,False,False,13.941,"LINESTRING (0.588186 43.6493494, 0.5883449 43.6492994)",D 924,,,,,,
235013078,Avenue d'Alsace,primary,True,False,8.75,"LINESTRING (0.5904918 43.6487313, 0.5903897 43.6487584)",N 21,50,,3,,,
243973596,Rue Lissagaray,residential,True,False,58.67,"LINESTRING (0.5904918 43.6487313, 0.5904617 43.6486565, 0.5904033 43.6484751, 0.5903207 43.6482185)",,,,,,,
29217515,Rue du Pouy,residential,True,False,97.791,"LINESTRING (0.5871986 43.6486882, 0.5874506 43.6492127, 0.5874668 43.6492496, 0.5875127 43.6493453, 0.5875902 43.6495207)",,,,,,,
"[29700064, 29450940]","['Rue Daumesnil', 'Rue Mirabeau']",residential,True,False,154.49599999999998,"LINESTRING (0.5871986 43.6486882, 0.5876341 43.6486147, 0.5877395 43.6479719, 0.5877267 43.6477814, 0.5875929 43.6475752)",,,,,,,
47801263,Rue Gilbert Bregail,residential,True,False,32.906,"LINESTRING (0.5875929 43.6475752, 0.5879838 43.6474882)",,,,,,,
163385153,Boulevard Sadi Carnot,primary,True,False,26.978,"LINESTRING (0.5886762 43.647267, 0.5886057 43.6471672, 0.5885408 43.6470454)",N 21,,,1,,,
29450951,Place du 14 Juillet,residential,False,True,58.105999999999995,"LINESTRING (0.5863729 43.6439284, 0.5864527 43.6438995, 0.5867149 43.6438083, 0.5869184 43.643728, 0.5870187 43.643695)",,,,,,,
327762928,Rue du 14 Juillet,residential,False,False,50.523,"LINESTRING (0.5863729 43.6439284, 0.5863043 43.6439036, 0.5859683 43.6435874)",,,,,,,
234785854,Rue de Metz,secondary,False,False,240.94199999999998,"LINESTRING (0.5852317 43.6420532, 0.5851823 43.6421197, 0.5851061 43.6421846, 0.5841665 43.6429155, 0.5837672 43.6432234, 0.5832449 43.6436123, 0.5832036 43.6436437)",,,,2,,,
615527864,Rue du Pont National,residential,False,True,163.75000000000003,"LINESTRING (0.5852317 43.6420532, 0.58528 43.6421444, 0.5852865 43.642176, 0.5853322 43.6423976, 0.5854234 43.6428423, 0.5855232 43.6430775, 0.5857464 43.6433756, 0.5858166 43.6434429)",,,,,,,
471802375,Rue de l'Égalité,residential,False,True,5.752,"LINESTRING (0.5823657 43.6442937, 0.5823189 43.6442546)",,,,,,,
29700158,Rue d'Etigny,secondary,False,False,90.644,"LINESTRING (0.5823657 43.6442937, 0.5823355 43.644343, 0.582322 43.6443932, 0.5822968 43.6446428, 0.5823217 43.6451023)",,,,2,,,
234785854,Rue de Metz,secondary,False,True,55.423,"LINESTRING (0.5823657 43.6442937, 0.5824528 43.6442197, 0.5825028 43.6441813, 0.5827907 43.643988, 0.5827933 43.6439862, 0.5828558 43.6439443)",,,,2,,,
39170626,Rue Désirat,residential,True,False,28.876,"LINESTRING (0.5823217 43.6451023, 0.5826228 43.6452436)",,,,,,,
29700158,Rue d'Etigny,secondary,False,True,90.64399999999999,"LINESTRING (0.5823217 43.6451023, 0.5822968 43.6446428, 0.582322 43.6443932, 0.5823355 43.644343, 0.5823657 43.6442937)",,,,2,,,
163418854,Rue d'Etigny,secondary,False,False,32.611000000000004,"LINESTRING (0.5823217 43.6451023, 0.5823213 43.6453196, 0.5823302 43.6453953)",,,,,,,
44646355,Place de la Liberté,residential,False,False,40.31699999999999,"LINESTRING (0.5823302 43.6453953, 0.5822927 43.6454026, 0.5822333 43.6454172, 0.5821363 43.6454391, 0.582088 43.6454558, 0.5819678 43.6454955, 0.5818579 43.6455119)",,,,,,,
163418836,Rue d'Etigny,secondary,False,False,83.55499999999999,"LINESTRING (0.5823302 43.6453953, 0.5825991 43.6458123, 0.5827489 43.6460373, 0.5827738 43.6460747)",,,,,,,
163418854,Rue d'Etigny,secondary,False,True,32.611000000000004,"LINESTRING (0.5823302 43.6453953, 0.5823213 43.6453196, 0.5823217 43.6451023)",,,,,,,
"[144941425, 163418836]",Rue d'Etigny,"['living_street', 'secondary']",False,True,106.46100000000001,"LINESTRING (0.583461 43.6468634, 0.5834395 43.6468405, 0.5833716 43.6467683, 0.5833298 43.6467242, 0.5832959 43.6467006, 0.5832836 43.646692, 0.5831939 43.6466615, 0.5831524 43.6466472, 0.5831272 43.6466309, 0.5830955 43.6466003, 0.5829197 43.6463129, 0.5827738 43.6460747)",,20,,,,,
"[36955391, 234785823]",Place de la Libération,living_street,True,False,44.079,"LINESTRING (0.583461 43.6468634, 0.5837859 43.6466909, 0.5838691 43.6467767)",,20,,,,,
27548302,Rue Eugène Sue,secondary,True,False,22.76,"LINESTRING (0.5896726 43.6423583, 0.5897228 43.6424751, 0.5897411 43.6425564)",D 626,,,,,,
39170599,Rue Gambetta,secondary,False,True,47.365,"LINESTRING (0.5863128 43.6483878, 0.5858923 43.6480897)",,,,,,,
29451440,Rue du Sénéchal,residential,False,False,61.656,"LINESTRING (0.5863128 43.6483878, 0.5863803 43.648388, 0.5870791 43.6483897)",,,,,,,
39170598,Rue Gambetta,secondary,True,False,145.972,"LINESTRING (0.5863128 43.6483878, 0.5863257 43.6484313, 0.5863386 43.6484748, 0.5868027 43.6496516)",,,,,,,
29217596,Rue Henri Martin,residential,False,False,21.571,"LINESTRING (0.583877 43.6486887, 0.5838686 43.6488826)",,,,,,,
29884676,Rue Diderot,residential,True,False,30.286,"LINESTRING (0.5883449 43.6492994, 0.5881981 43.6490486)",,,,,,,
234785819,Place Villaret Joyeuse,secondary,False,True,13.941,"LINESTRING (0.5883449 43.6492994, 0.588186 43.6493494)",D 924,,,,,,
82708156,Rue de Lorraine,secondary,False,False,14.867,"LINESTRING (0.5883449 43.6492994, 0.5884028 43.649284, 0.58841 43.6492821, 0.5885183 43.6492532)",D 924,,,2,,,
29884676,Rue Diderot,residential,True,False,175.083,"LINESTRING (0.5881981 43.6490486, 0.58819 43.6489932, 0.588159 43.6487813, 0.5881235 43.6485387, 0.5881314 43.6484332, 0.5881513 43.6481653, 0.5879838 43.6474882)",,,,,,,
29884559,Rue Viala,residential,True,False,93.957,"LINESTRING (0.5892553 43.6486897, 0.5883561 43.648995, 0.5881981 43.6490486)",,,,,,,
43919679,Boulevard Sadi Carnot,primary,True,False,129.389,"LINESTRING (0.5892553 43.6486897, 0.5890055 43.6482044, 0.5887748 43.647605, 0.5887652 43.6475825)",N 21,50,,2,,,
47801263,Rue Gilbert Bregail,residential,True,False,63.151,"LINESTRING (0.5879838 43.6474882, 0.5886045 43.6473444, 0.5886491 43.647318, 0.5886762 43.647267)",,,,,,,
"[30051026, 382881652, 382881653]",Place de la Treille,residential,False,False,67.261,"LINESTRING (0.5893322 43.6500185, 0.5893289 43.6499645, 0.589283 43.6498526, 0.589266 43.649804, 0.5892563 43.6497151, 0.5892526 43.6496817, 0.5891636 43.6495135, 0.5891252 43.6494372)",,,,,building_passage,,
82708135,Place Marceau,residential,False,False,79.168,"LINESTRING (0.5893322 43.6500185, 0.5893297 43.6500557, 0.5893252 43.6501223, 0.5894177 43.6506078, 0.5894043 43.6506524, 0.5893567 43.650716)",,,,,,,
"[478614570, 478614572, 30051020, 82708148, 478611285, 478611286]","['Rue Vendôme', 'Quai de la Révolution']",residential,False,True,179.74200000000002,"LINESTRING (0.5893322 43.6500185, 0.5893887 43.65001, 0.5896278 43.6499739, 0.5897358 43.6499407, 0.5898096 43.6499097, 0.5900039 43.649828, 0.5901497 43.6497552, 0.5901826 43.6497346, 0.5901942 43.6497042, 0.5901922 43.6496766, 0.5901125 43.649601, 0.5899035 43.6494235, 0.5896851 43.6492417, 0.5894983 43.6490856, 0.589413 43.6490144)",,,,,building_passage,,
