osmid,ref,name,highway,oneway,reversed,length,geometry,junction,lanes,maxspeed
604021344,D 181,Avenue Salvador Allende,tertiary,False,True,50.615,"LINESTRING (-1.4607953 43.5388548, -1.4607095 43.5388557, -1.4606573 43.5388553, -1.460609 43.5388437, -1.4603542 43.5387503, -1.4602174 43.5386998)",,,
766434100,,,primary,True,False,16.093,"LINESTRING (-1.4607953 43.5388548, -1.4608055 43.5388902, -1.4608329 43.5389204, -1.4608737 43.5389412, -1.4609223 43.5389498)",roundabout,,
159195726,,Rue Jean Moulin,unclassified,False,True,144.78900000000002,"LINESTRING (-1.4661263 43.5380445, -1.4660324 43.5380829, -1.4659204 43.5381063, -1.4657897 43.5381223, -1.4652559 43.5381777, -1.4649461 43.5382088, -1.4647289 43.5382375, -1.4645391 43.538271, -1.4643741 43.5383041)",,,
180551029,D 427,Rue Jean Moulin,tertiary,False,False,172.342,"LINESTRING (-1.4661263 43.5380445, -1.4661498 43.5380144, -1.4662316 43.5379099, -1.4664428 43.5376527, -1.4666735 43.5373722, -1.4668495 43.5371636, -1.466943 43.5370607, -1.4670825 43.5368993, -1.4672381 43.5367209)",,2,
258603330,D 427,Rue Victor Hugo,tertiary,False,True,136.48,"LINESTRING (-1.4661263 43.5380445, -1.4659452 43.5382924, -1.4657649 43.538552, -1.4656113 43.5387688, -1.465498 43.5389311, -1.4654209 43.5390259, -1.4653303 43.539127)",,,
159159864,,,residential,False,False,66.197,"LINESTRING (-1.4643741 43.5383041, -1.4642099 43.5388874)",,,
159195726,,Rue Jean Moulin,unclassified,False,True,10.613,"LINESTRING (-1.4643741 43.5383041, -1.4642501 43.5383362)",,,
159195726,,Rue Jean Moulin,unclassified,False,False,144.789,"LINESTRING (-1.4643741 43.5383041, -1.4645391 43.538271, -1.4647289 43.5382375, -1.4649461 43.5382088, -1.4652559 43.5381777, -1.4657897 43.5381223, -1.4659204 43.5381063, -1.4660324 43.5380829, -1.4661263 43.5380445)",,,
"[158854956, 159195740]",,,unclassified,False,False,65.037,"LINESTRING (-1.4629874 43.5393701, -1.462962 43.5394051, -1.4629325 43.5394425, -1.4628875 43.5395096, -1.4628419 43.5395689, -1.4628064 43.5395942, -1.4627822 43.5396073, -1.4627333 43.5396204, -1.462685 43.5396248, -1.4625972 43.5396141, -1.462504 43.5395927, -1.4624771 43.5395859, -1.4624228 43.5395854, -1.4623806 43.5395985)",,,
258603331,,Rue Michel Arnaud Lafitte,unclassified,False,False,53.696,"LINESTRING (-1.4629874 43.5393701, -1.4628225 43.5392063, -1.4627789 43.5391601, -1.4627481 43.5391207, -1.4627273 43.5390755, -1.4627159 43.5390279, -1.4627011 43.5389457)",,,
258603331,,Rue Michel Arnaud Lafitte,unclassified,False,True,121.52900000000001,"LINESTRING (-1.4629874 43.5393701, -1.4631061 43.5394697, -1.4635018 43.5397449, -1.4635943 43.53981, -1.4637492 43.5399198, -1.4639322 43.5400525, -1.464061 43.5401366)",,,
159195726,,Rue Jean Moulin,unclassified,False,False,143.748,"LINESTRING (-1.4627011 43.5389457, -1.4629056 43.5389161, -1.4629995 43.5388976, -1.4630625 43.5388801, -1.4631464 43.5388524, -1.463263 43.5388111, -1.463424 43.5387425, -1.4636841 43.5386016, -1.4639242 43.5384694, -1.4641039 43.5383848, -1.4642501 43.5383362)",,,
159195726,,Rue Jean Moulin,unclassified,False,True,36.318,"LINESTRING (-1.4627011 43.5389457, -1.462512 43.5389749, -1.4623953 43.5389934, -1.4622599 43.5390118)",,,
258603331,,Rue Michel Arnaud Lafitte,unclassified,False,True,53.696,"LINESTRING (-1.4627011 43.5389457, -1.4627159 43.5390279, -1.4627273 43.5390755, -1.4627481 43.5391207, -1.4627789 43.5391601, -1.4628225 43.5392063, -1.4629874 43.5393701)",,,
88722154,D 427,Rue Victor Hugo,tertiary,False,True,193.87,"LINESTRING (-1.464061 43.5401366, -1.4638779 43.5402504, -1.4635534 43.5404492, -1.4634461 43.5405274, -1.4633697 43.5405965, -1.4632946 43.5406762, -1.4632342 43.5407559, -1.4631651 43.540876, -1.4630699 43.5410276, -1.4629936 43.5411216, -1.462732 43.5414189, -1.4626783 43.5415282)",,,
88722161,,Rue du 19 Mars 1962,unclassified,False,True,173.871,"LINESTRING (-1.464061 43.5401366, -1.4642421 43.5402873, -1.4643574 43.5403749, -1.4644834 43.540474, -1.4646631 43.5406043, -1.4647785 43.5406693, -1.4649224 43.5407417, -1.4650346 43.5407851, -1.4651473 43.540823, -1.4652693 43.5408589, -1.4653313 43.5408696, -1.4654557 43.540891, -1.4657201 43.5409288, -1.4658266 43.5409449)",,,30
258603330,D 427,Rue Victor Hugo,tertiary,False,False,152.437,"LINESTRING (-1.464061 43.5401366, -1.4642273 43.5400375, -1.4646043 43.5397839, -1.4648013 43.5396194, -1.4649649 43.5394717, -1.4651339 43.5393171, -1.4653303 43.539127)",,,
258603331,,Rue Michel Arnaud Lafitte,unclassified,False,False,121.529,"LINESTRING (-1.464061 43.5401366, -1.4639322 43.5400525, -1.4637492 43.5399198, -1.4635943 43.53981, -1.4635018 43.5397449, -1.4631061 43.5394697, -1.4629874 43.5393701)",,,
88722161,,Rue du 19 Mars 1962,unclassified,False,False,115.322,"LINESTRING (-1.4672434 43.5410796, -1.4671335 43.5410748, -1.4670865 43.5410728, -1.466939 43.541065, -1.4666708 43.5410485, -1.4661759 43.5409941, -1.4659815 43.5409698, -1.4658266 43.5409449)",,,30
159179686,,Rue de Sylvaflor,residential,False,False,205.872,"LINESTRING (-1.4672434 43.5410796, -1.4672381 43.5412138, -1.4672072 43.5413829, -1.4672059 43.5414996, -1.4672166 43.5415842, -1.4673601 43.5420051, -1.4673722 43.542113, -1.4673696 43.5422218, -1.4673534 43.5424153, -1.4673252 43.5425038, -1.467277 43.5426195, -1.4671757 43.5428649, -1.4671677 43.542897)",,,
"[158849929, 1122707396]",D 810,Boulevard Jacques Duclos,primary,False,False,219.995,"LINESTRING (-1.4609104 43.5441313, -1.4609082 43.5437559, -1.4609102 43.5433888, -1.4609134 43.5430773, -1.4609187 43.5425066, -1.4609166 43.5423346, -1.4609161 43.542295, -1.4609171 43.542261, -1.4609201 43.5421529)",,2,50
302207342,,Boulevard Jacques Duclos,primary,True,False,80.115,"LINESTRING (-1.4609104 43.5441313, -1.4608733 43.5444273, -1.4608651 43.5446414, -1.4608665 43.5447332, -1.4608408 43.544849)",,,50
159353841,,Rue du Docteur Nogué,unclassified,True,False,23.109,"LINESTRING (-1.4607306 43.5449306, -1.4605776 43.5449621, -1.4604574 43.5449933)",,,
933377247,,,primary,True,False,13.963000000000001,"LINESTRING (-1.4607306 43.5449306, -1.460718 43.5449714, -1.4607222 43.5450132, -1.4607428 43.5450523)",roundabout,,
933377247,,,primary,True,False,13.017,"LINESTRING (-1.4608408 43.544849, -1.4607942 43.5448685, -1.4607565 43.5448964, -1.4607306 43.5449306)",roundabout,,
