osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,bridge,lanes,junction,access
55263797,Rue Courcelles Prévoires,residential,False,False,266.484,"LINESTRING (4.5741866 47.8651134, 4.5741113 47.8651043, 4.5740689 47.8650847, 4.5739948 47.8650166, 4.5738703 47.8649232, 4.5731612 47.864386, 4.5724858 47.8638619, 4.571898 47.8634075, 4.571811 47.8633403)",,,,,,
"[24413856, 61109834, 61109811]",Rue de la Libération,primary,False,True,107.17500000000001,"LINESTRING (4.5741866 47.8651134, 4.57421 47.8650167, 4.5742343 47.8649485, 4.5742698 47.8648694, 4.5743506 47.8647362, 4.5743972 47.8646437, 4.5744638 47.8644305, 4.5744803 47.8642958, 4.5745023 47.864178)",D 971,50,yes,,,
24414452,Rue Président Carnot,primary,False,False,123.392,"LINESTRING (4.5728863 47.860358, 4.5730276 47.8603838, 4.5731331 47.8603916, 4.5732024 47.8604023, 4.5732723 47.8604243, 4.5733713 47.8604629, 4.5734554 47.8605056, 4.573502 47.8605308, 4.5742102 47.8609787)",D 971,50,,2,,
61109817,Rue Maréchal de Lattre de Tassigny,primary,False,True,15.37,"LINESTRING (4.5728863 47.860358, 4.5727918 47.8603216, 4.5727193 47.8602783)",D 971,50,,,,
233521456,Rue Docteur Robert,primary,False,True,75.755,"LINESTRING (4.5728863 47.860358, 4.5728342 47.8604263, 4.5727808 47.8604829, 4.5725233 47.8607256, 4.5723847 47.860855, 4.5723074 47.8609163)",D 965,50,,,,
"[24413856, 61109834, 61109811]",Rue de la Libération,primary,False,False,107.17500000000001,"LINESTRING (4.5745023 47.864178, 4.5744803 47.8642958, 4.5744638 47.8644305, 4.5743972 47.8646437, 4.5743506 47.8647362, 4.5742698 47.8648694, 4.5742343 47.8649485, 4.57421 47.8650167, 4.5741866 47.8651134)",D 971,50,yes,,,
24413856,Rue de la Libération,primary,False,True,57.190000000000005,"LINESTRING (4.5745023 47.864178, 4.5745826 47.8637201, 4.5745919 47.8636672)",D 971,50,,,,
110428653,Rue de la Forgeotte,residential,False,False,163.77200000000002,"LINESTRING (4.5745023 47.864178, 4.5745485 47.8641813, 4.5746026 47.8641868, 4.5746778 47.8641944, 4.5750775 47.864235, 4.5752033 47.8642808, 4.5752826 47.8643097, 4.5758203 47.8643638, 4.57624 47.8644061, 4.5762925 47.8644114, 4.5766494 47.8643837)",,,,,,
24413856,Rue de la Libération,primary,False,False,107.07300000000001,"LINESTRING (4.5747846 47.8616886, 4.5747508 47.8621804, 4.5747359 47.8626509)",D 971,50,,,,
447059101,,primary,True,False,16.750999999999998,"LINESTRING (4.5747846 47.8616886, 4.574749 47.8615958, 4.5747287 47.8615427)",D 971,50,,,,
61109817,Rue Maréchal de Lattre de Tassigny,primary,False,False,56.730999999999995,"LINESTRING (4.5725711 47.8597843, 4.5726031 47.859958, 4.5726205 47.8600622, 4.5726342 47.8601549, 4.5726726 47.8602317, 4.5727193 47.8602783)",D 971,50,,,,
61109817,Rue Maréchal de Lattre de Tassigny,primary,False,True,112.92,"LINESTRING (4.5725711 47.8597843, 4.5725527 47.8596497, 4.5725083 47.8593838, 4.5724215 47.8588876, 4.5724018 47.8587752)",D 971,50,,,,
110428565,Rue Saint-Maurice,residential,True,False,46.546,"LINESTRING (4.5725711 47.8597843, 4.5724762 47.8597932, 4.5723502 47.8598066, 4.5721137 47.8598354, 4.5719637 47.859873)",,,,1,,
43151646,Place Joffre,primary,True,False,13.797,"LINESTRING (4.5715332 47.8569128, 4.5715721 47.8568773, 4.5716265 47.8568526, 4.5716779 47.8568425)",,50,,,roundabout,
43151646,Place Joffre,primary,True,False,21.337,"LINESTRING (4.5718553 47.8568888, 4.5718844 47.8569219, 4.5718978 47.8569592, 4.5718943 47.8569974, 4.5718742 47.8570334, 4.5718393 47.8570638)",,50,,,roundabout,
110428642,Rue du Congrès,residential,False,False,82.14200000000001,"LINESTRING (4.5718553 47.8568888, 4.5719111 47.8568562, 4.5720098 47.8567641, 4.5720714 47.8566597, 4.5721223 47.8565864, 4.5722041 47.8565022, 4.5724489 47.856273)",,,,,,
43151643,Place Marmont,primary,True,False,9.337,"LINESTRING (4.5747287 47.8615427, 4.5746722 47.8615247, 4.5746258 47.8614965)",,50,,,roundabout,
43151643,Place Marmont,primary,True,False,9.661,"LINESTRING (4.5748567 47.861542, 4.5747928 47.8615489, 4.5747287 47.8615427)",,50,,,roundabout,
43151644,,primary,True,False,17.166,"LINESTRING (4.5748567 47.861542, 4.5748325 47.8615915, 4.5747846 47.8616886)",D 971,50,,1,,
702687197,Rue Philandrier,secondary,False,False,19.587,"LINESTRING (4.5720398 47.8571772, 4.5722519 47.857281)",,50,,2,,
110428538,Rue Saint-Germain,residential,False,False,57.391,"LINESTRING (4.5720398 47.8571772, 4.5721029 47.8571648, 4.5722875 47.8571688, 4.5728042 47.8571998)",,,,,,
