osmid,ref,name,highway,oneway,reversed,length,geometry,maxspeed,bridge,junction
48134397,D 927,Boulevard de Picardie,primary,False,True,56.409,"LINESTRING (2.1317225 49.2318078, 2.1316668 49.2319057, 2.1315689 49.2320428, 2.1314885 49.2321487, 2.1314697 49.2321691, 2.1313832 49.232263)",,,
"[55209403, 666189079]",,Rue Aristide Briand,secondary,True,False,64.078,"LINESTRING (2.1317225 49.2318078, 2.1317917 49.2319337, 2.1317598 49.2320425, 2.1316642 49.2323683)",,,
238308530,D 923,Rue Vaillant Radiologue,secondary,False,True,63.507000000000005,"LINESTRING (2.1311879 49.2342552, 2.1309453 49.2342312, 2.1306214 49.2342046, 2.1303213 49.234178)",50,,
238308533,D 923,Rue Jean Jaurès,secondary,False,False,75.692,"LINESTRING (2.1311879 49.2342552, 2.1315199 49.2342887, 2.1320829 49.2343352, 2.132221 49.2343459)",50,,
48071773,D 923,Rue Louis Bloquet,secondary,False,False,238.079,"LINESTRING (2.1380546 49.2329353, 2.1378547 49.2331672, 2.137677 49.2334232, 2.1375171 49.2337446, 2.1373716 49.2340042, 2.1369081 49.2349358)",50,,
48071773,D 923,Rue Louis Bloquet,secondary,False,True,83.239,"LINESTRING (2.1380546 49.2329353, 2.1381068 49.2328502, 2.1382114 49.2324841, 2.1382734 49.2322025)",50,,
48071780,,Rue Carnot,residential,True,False,122.79899999999999,"LINESTRING (2.1380546 49.2329353, 2.1382114 49.2328922, 2.1394702 49.2323346)",,,
48071773,D 923,Rue Louis Bloquet,secondary,False,True,27.201,"LINESTRING (2.1367984 49.2351697, 2.1369081 49.2349358)",50,,
48093063,,Rue Ernest Renan,residential,False,False,138.73499999999999,"LINESTRING (2.1367984 49.2351697, 2.1368475 49.235222, 2.1368939 49.2353481, 2.1369111 49.235386, 2.1370368 49.2363998)",,,
852467242,D 923,Rue Louis Bloquet,secondary,False,False,71.895,"LINESTRING (2.1367984 49.2351697, 2.1366973 49.2353236, 2.1365826 49.2354247, 2.1363963 49.2354907, 2.1363445 49.2355091, 2.136089 49.2355664)",,,
48068304,,Avenue Victor Hugo,residential,False,True,79.241,"LINESTRING (2.1331955 49.2331961, 2.1331018 49.2330787, 2.1327552 49.2325964, 2.1327188 49.2325553)",,,
55209782,,Avenue Victor Hugo,tertiary,False,False,34.149,"LINESTRING (2.1331955 49.2331961, 2.1333285 49.2333739, 2.1334027 49.2334718)",50,,
238308530,D 923,Rue Vaillant Radiologue,secondary,False,True,44.195,"LINESTRING (2.129847 49.2341434, 2.1292455 49.2340825)",50,,
55209605,,,primary_link,True,False,226.918,"LINESTRING (2.129847 49.2341434, 2.129841 49.2341888, 2.1294705 49.2347247, 2.1290193 49.2355756, 2.1288387 49.2360684)",,,
238308530,D 923,Rue Vaillant Radiologue,secondary,False,False,34.674,"LINESTRING (2.129847 49.2341434, 2.1299489 49.2341531, 2.1301071 49.2341594, 2.1303213 49.234178)",50,,
104524923,,Rue Baudin,residential,False,False,95.083,"LINESTRING (2.132221 49.2343459, 2.1322301 49.2342863, 2.132346 49.2334947)",,,
238308529,D 923,Rue Jean Jaurès,secondary,False,False,130.471,"LINESTRING (2.132221 49.2343459, 2.133041 49.2344173, 2.13383 49.2343967, 2.1340089 49.2343833)",50,,
238308533,D 923,Rue Jean Jaurès,secondary,False,True,75.69200000000001,"LINESTRING (2.132221 49.2343459, 2.1320829 49.2343352, 2.1315199 49.2342887, 2.1311879 49.2342552)",50,,
"[55209602, 215262483, 55209604]",D 927,,primary,False,True,371.243,"LINESTRING (2.1288387 49.2360684, 2.1288893 49.2355521, 2.1290229 49.2350406, 2.1292556 49.2345272, 2.1294271 49.2342533, 2.1295892 49.2339944, 2.1299733 49.2335032, 2.1305201 49.2329722)",,yes,
55209606,,,secondary_link,True,False,224.84300000000002,"LINESTRING (2.1288387 49.2360684, 2.1288135 49.2355379, 2.1288785 49.2350099, 2.1290337 49.2344513, 2.1292099 49.2341401, 2.1292277 49.2341113, 2.1292455 49.2340825)",,,
215262801,D 927,,primary,False,False,304.339,"LINESTRING (2.1288387 49.2360684, 2.1287955 49.2364643, 2.1287594 49.2386752, 2.1287648 49.2388042)",,,
48068299,D 129,Rue de Gournay,tertiary,False,True,17.989,"LINESTRING (2.1313989 49.2398336, 2.1311582 49.239872)",,,
48068299,D 129,Rue de Gournay,tertiary,False,False,91.498,"LINESTRING (2.1313989 49.2398336, 2.1316184 49.2398237, 2.1324375 49.2397926, 2.1326559 49.2398089)",,,
48086553,,Rue Voltaire,residential,True,False,180.229,"LINESTRING (2.1313989 49.2398336, 2.1314374 49.2397695, 2.131516 49.2396655, 2.1315667 49.239603, 2.1318048 49.2393074, 2.1320615 49.2386238, 2.1320826 49.2384808, 2.1320954 49.2382972)",,,
48068304,,Avenue Victor Hugo,residential,False,False,79.241,"LINESTRING (2.1327188 49.2325553, 2.1327552 49.2325964, 2.1331018 49.2330787, 2.1331955 49.2331961)",,,
196490113,,,residential,True,False,9.857,"LINESTRING (2.1327188 49.2325553, 2.1326166 49.2325366, 2.1325893 49.2325291)",,,
