osmid,oneway,name,highway,reversed,length,geometry,junction,ref,maxspeed,access,lanes,bridge
361111228,True,Avenue Victoria,tertiary,False,23.098,"LINESTRING (5.9095537 45.6898569, 5.9096123 45.6898604, 5.9096952 45.689864, 5.9097329 45.6898657, 5.9098504 45.6898708)",,,,,,
1080637799,True,Giratoire de l'Esperanto,primary,False,4.548,"LINESTRING (5.9095537 45.6898569, 5.909552 45.6898774, 5.9095431 45.6898968)",roundabout,,,,,
4870453,True,Boulevard du Président Wilson,primary,False,196.396,"LINESTRING (5.9094588 45.689942, 5.9094464 45.6899563, 5.9094334 45.6899908, 5.9094289 45.6900377, 5.9094174 45.6901944, 5.9093526 45.6907913, 5.9092723 45.6915317, 5.9092775 45.6916068, 5.9093057 45.6916983)",,D 991,,,,
1080637797,True,Giratoire de l'Esperanto,primary,False,8.562,"LINESTRING (5.9094588 45.689942, 5.909422 45.6899424, 5.909387 45.6899347, 5.9093572 45.6899197)",roundabout,,,,,
925736409,True,Giratoire de l'Esperanto,primary,False,6.776000000000001,"LINESTRING (5.9093572 45.6899197, 5.9093394 45.6899036, 5.9093279 45.689885, 5.9093235 45.6898649)",roundabout,,,,,
361111231,True,Passage Victoria,tertiary,False,23.963,"LINESTRING (5.9093235 45.6898649, 5.9092923 45.6898614, 5.9092587 45.6898515, 5.9092349 45.6898415, 5.9092189 45.6898348, 5.9091924 45.6898126, 5.9091711 45.6897823, 5.9091635 45.6897454, 5.9091776 45.6897112)",,,,,,
925736409,True,Giratoire de l'Esperanto,primary,False,4.794,"LINESTRING (5.9093235 45.6898649, 5.9093268 45.6898435, 5.9093381 45.6898234)",roundabout,,,,,
4870452,True,Carrefour Alsace-Lorraine,primary,False,10.182,"LINESTRING (5.9093057 45.6916983, 5.9093416 45.6917157, 5.9093685 45.6917398, 5.909384 45.6917683)",roundabout,,,,,
925736410,True,Carrefour Alsace-Lorraine,primary,False,18.835,"LINESTRING (5.9091165 45.6918428, 5.9090986 45.6918113, 5.9090964 45.6917775, 5.9091102 45.691745, 5.9091385 45.6917175, 5.9091781 45.6916979)",roundabout,,,,,
4870454,True,Boulevard du Président Wilson,primary,False,198.488,"LINESTRING (5.9091781 45.6916979, 5.9091905 45.6916694, 5.9091909 45.6916101, 5.9092047 45.6915324, 5.9092837 45.6907843, 5.9093468 45.6901875, 5.909363 45.6900358, 5.9093682 45.6899869, 5.9093669 45.6899506, 5.9093572 45.6899197)",,D 991,,,,
1080637796,True,Carrefour Alsace-Lorraine,primary,False,10.216000000000001,"LINESTRING (5.9091781 45.6916979, 5.90922 45.691689, 5.9092639 45.6916891, 5.9093057 45.6916983)",roundabout,,,,,
628991040,False,Avenue du Petit Port,tertiary,True,2.89,"LINESTRING (5.9105392 45.6917833, 5.910502 45.6917827)",,,,,,
707334092,False,Avenue du Petit Port,tertiary,False,2.813,"LINESTRING (5.9105392 45.6917833, 5.9105754 45.691784)",,,30,,,
652862295,False,Avenue du Petit Port,tertiary,False,40.324,"LINESTRING (5.9115934 45.6917859, 5.9121123 45.6917744)",,,30,,,
65424653,True,Rue du Temple,unclassified,False,54.783,"LINESTRING (5.9115934 45.6917859, 5.9115954 45.6917453, 5.9116172 45.6912935)",,,30,,,
707334092,False,Avenue du Petit Port,tertiary,True,79.075,"LINESTRING (5.9115934 45.6917859, 5.911519 45.6917858, 5.9112914 45.6917855, 5.9110144 45.6917849, 5.9107171 45.6917818, 5.9106108 45.6917835, 5.9105754 45.691784)",,,30,,,
652862295,False,Avenue du Petit Port,tertiary,True,40.324,"LINESTRING (5.9121123 45.6917744, 5.9115934 45.6917859)",,,30,,,
652862295,False,Avenue du Petit Port,tertiary,False,20.848,"LINESTRING (5.9121123 45.6917744, 5.9122238 45.6917776, 5.9122753 45.6917791, 5.9123775 45.6917967)",,,30,,,
358267104,True,,tertiary,False,7.689,"LINESTRING (5.9123775 45.6917967, 5.9123906 45.6917863, 5.9124072 45.6917788, 5.9124261 45.6917747, 5.9124459 45.6917744, 5.9124651 45.6917778)",,,20,,,
652862295,False,Avenue du Petit Port,tertiary,True,20.848,"LINESTRING (5.9123775 45.6917967, 5.9122753 45.6917791, 5.9122238 45.6917776, 5.9121123 45.6917744)",,,30,,,
65423867,True,Rue Boyd,unclassified,False,64.80499999999999,"LINESTRING (5.9130322 45.6910311, 5.9129514 45.6910115, 5.9128837 45.691, 5.9128652 45.6909974, 5.9122783 45.6909158, 5.9122174 45.6909083)",,,,,,
"[65752592, 132413758]",False,"['Rue du Casino', 'Rue de Genève']",tertiary,"[False, True]",109.186,"LINESTRING (5.9130322 45.6910311, 5.9130548 45.6909316, 5.9131571 45.6905702, 5.9131819 45.6904753, 5.9132758 45.6901157, 5.9132848 45.6900653)",,,20,,,
358267103,False,Rue de Genève,tertiary,True,46.361999999999995,"LINESTRING (5.9130322 45.6910311, 5.9129235 45.6911605, 5.9127366 45.6913933)",,,20,,,
564134480,True,Rue de la Chaudanne,tertiary,False,146.316,"LINESTRING (5.9130322 45.6910311, 5.9131284 45.6910405, 5.9132614 45.6910505, 5.9133671 45.691039, 5.913484 45.6910067, 5.9136105 45.6909379, 5.9136475 45.6909178, 5.9137848 45.6908214, 5.9138927 45.6907536, 5.914222 45.6905455, 5.9143602 45.6904627, 5.9144345 45.6903994, 5.9145343 45.6903414)",,,30,,,
"[574452261, 22605030, 574452267, 574452270, 574452273]",False,Boulevard des Côtes,secondary,False,216.52499999999998,"LINESTRING (5.915557 45.6908229, 5.9155594 45.6909089, 5.9155633 45.691038, 5.9155598 45.6911875, 5.9155568 45.6912667, 5.9155561 45.6913794, 5.9155415 45.6914267, 5.9155385 45.6914925, 5.9155478 45.691573, 5.9155414 45.691709, 5.9155401 45.6918027, 5.9155307 45.6918881, 5.9155228 45.6919415, 5.9155194 45.6921495, 5.9155273 45.6922197, 5.9155307 45.6923802, 5.9155305 45.6923861, 5.9155276 45.6924965, 5.9155207 45.692568, 5.9155284 45.6926467, 5.9155443 45.6926856, 5.9155702 45.6927213, 5.9155885 45.6927407, 5.915604 45.6927539)",,D 913,30,,,
302295245,True,Boulevard des Côtes,secondary,False,18.919999999999998,"LINESTRING (5.915557 45.6908229, 5.9155227 45.6907091, 5.9155037 45.6906569)",,,30,,,
574452261,False,Boulevard des Côtes,secondary,False,133.26999999999998,"LINESTRING (5.915604 45.6927539, 5.9156723 45.6927715, 5.9157531 45.6927764, 5.9158361 45.6927656, 5.9159029 45.6927428, 5.915951 45.6927049, 5.9160356 45.6926073, 5.9161287 45.6924858, 5.916346 45.6921931, 5.9165269 45.6919654, 5.916589 45.6918895)",,D 913,30,,,
"[574452261, 22605030, 574452267, 574452270, 574452273]",False,Boulevard des Côtes,secondary,True,216.525,"LINESTRING (5.915604 45.6927539, 5.9155885 45.6927407, 5.9155702 45.6927213, 5.9155443 45.6926856, 5.9155284 45.6926467, 5.9155207 45.692568, 5.9155276 45.6924965, 5.9155305 45.6923861, 5.9155307 45.6923802, 5.9155273 45.6922197, 5.9155194 45.6921495, 5.9155228 45.6919415, 5.9155307 45.6918881, 5.9155401 45.6918027, 5.9155414 45.691709, 5.9155478 45.691573, 5.9155385 45.6914925, 5.9155415 45.6914267, 5.9155561 45.6913794, 5.9155568 45.6912667, 5.9155598 45.6911875, 5.9155633 45.691038, 5.9155594 45.6909089, 5.915557 45.6908229)",,D 913,30,,,
574452261,False,Boulevard des Côtes,secondary,False,122.886,"LINESTRING (5.916589 45.6918895, 5.916668 45.6917795, 5.9167182 45.6917096, 5.9170309 45.6913145, 5.9171403 45.691128, 5.9172226 45.6909551, 5.9172296 45.6909424, 5.9172578 45.690891)",,D 913,30,,,
574452261,False,Boulevard des Côtes,secondary,True,133.27,"LINESTRING (5.916589 45.6918895, 5.9165269 45.6919654, 5.916346 45.6921931, 5.9161287 45.6924858, 5.9160356 45.6926073, 5.915951 45.6927049, 5.9159029 45.6927428, 5.9158361 45.6927656, 5.9157531 45.6927764, 5.9156723 45.6927715, 5.915604 45.6927539)",,D 913,30,,,
"[302295236, 799171295]",False,Boulevard des Côtes,secondary,False,203.831,"LINESTRING (5.9173902 45.690609, 5.9174062 45.6905866, 5.9174382 45.6905391, 5.9174862 45.6904407, 5.9176405 45.6901345, 5.9176938 45.6900463, 5.9177622 45.6899592, 5.9178544 45.6898732, 5.9179123 45.6898282, 5.9179701 45.6897889, 5.9180257 45.6897557, 5.9180911 45.689723, 5.9181853 45.6896887, 5.918291 45.6896681, 5.9183926 45.6896612, 5.9185693 45.6896767, 5.9186875 45.6897104, 5.918799 45.6897779, 5.9189966 45.6899365, 5.9190529 45.6899694)",,,30,,,
302295238,True,Boulevard des Côtes,secondary,False,7.132,"LINESTRING (5.9173902 45.690609, 5.9173983 45.6906163, 5.9174036 45.6906246, 5.9174058 45.6906337, 5.9174048 45.6906428, 5.9174008 45.6906515, 5.917394 45.6906593, 5.9173847 45.6906658)",roundabout,,30,,,
210345998,True,Boulevard de Chantemerle,unclassified,False,13.724,"LINESTRING (5.9192475 45.6901883, 5.9192065 45.6901173, 5.919191 45.6900717)",,,,,,
420911370,False,Boulevard de Chantemerle,unclassified,False,114.08000000000001,"LINESTRING (5.9192475 45.6901883, 5.9192192 45.6903073, 5.9190862 45.6906425, 5.9190754 45.6906719, 5.9190678 45.6906927, 5.9190379 45.6907788, 5.9190067 45.6908689, 5.9189877 45.6909356, 5.918916 45.691187)",,,,,,
1080637798,True,Giratoire de l'Esperanto,primary,False,8.543000000000001,"LINESTRING (5.9095431 45.6898968, 5.9095225 45.689918, 5.9094934 45.6899336, 5.9094588 45.689942)",roundabout,,,,,
1080637795,True,Carrefour Alsace-Lorraine,primary,False,11.362,"LINESTRING (5.9092386 45.6918918, 5.9091907 45.6918855, 5.9091484 45.6918686, 5.9091165 45.6918428)",roundabout,,,,,
628991037,True,Rue Alexandre Dumas,tertiary,False,19.128,"LINESTRING (5.9093688 45.6918396, 5.9093897 45.692011)",,,,,,
4870452,True,Carrefour Alsace-Lorraine,primary,False,7.288,"LINESTRING (5.9093688 45.6918396, 5.9093397 45.6918653, 5.9093004 45.6918832)",roundabout,,,,,
175759434,True,Avenue de Tresserve,tertiary,False,18.833000000000002,"LINESTRING (5.9103969 45.6856053, 5.9102358 45.6855845, 5.9101585 45.6855745)",,,30,,,
679584115,False,Avenue de Tresserve,tertiary,False,17.158,"LINESTRING (5.9103969 45.6856053, 5.9105235 45.6856141, 5.9106167 45.6856205)",,,30,,,
65412130,True,Rue Sir Alfred Garrod,residential,False,57.764,"LINESTRING (5.9117412 45.6857021, 5.9116516 45.6862178)",,,30,,,
679584115,False,Avenue de Tresserve,tertiary,False,45.346000000000004,"LINESTRING (5.9117412 45.6857021, 5.9120803 45.6857605, 5.9123089 45.685797)",,,30,,,
679584115,False,Avenue de Tresserve,tertiary,True,87.821,"LINESTRING (5.9117412 45.6857021, 5.9108086 45.685634, 5.9106167 45.6856205)",,,30,,,
140248499,True,Rue Victor Hugo,tertiary,False,31.182,"LINESTRING (5.9142375 45.6861226, 5.914282 45.6858439)",,,,,,
"[132413757, 582003439]",True,Rue Victor Hugo,secondary,False,156.145,"LINESTRING (5.9142375 45.6861226, 5.9142207 45.6863002, 5.9141318 45.6871367, 5.914101 45.6871854, 5.9140956 45.6872314, 5.914093 45.6872585, 5.9140788 45.6874046, 5.9140471 45.6875169)",,,30,,,
